"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Myers Industries","MYE","Strong Sell","Strong Sell","Strong Sell","Sell"
"MYR Group","MYRG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Nanometrics","NANO","Sell","Strong Buy","Buy","Strong Buy"
"National Presto Industries","NPK","Strong Sell","Sell","Strong Buy","Strong Buy"
"Natus","BABY","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Nautilus","NLS","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Navigant","NCI","Strong Sell","Strong Sell","Neutral","Strong Buy"
"NBT Bancorp","NBTB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Neenah Paper","NP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Buy","Neutral","Strong Sell","Buy"
"Neogen","NEOG","Neutral","Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Newpark Resources","NR","Strong Sell","Strong Sell","Neutral","Strong Buy"
"NIC","EGOV","Neutral","Buy","Buy","Neutral"
"Northern Oil&Gas","NOG","Strong Buy","Strong Buy","Strong Buy","Buy"
"Northfield Bancorp","NFBK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Northwest Bancshares","NWBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Strong Buy","Neutral","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Strong Buy","Strong Buy","Strong Buy","Neutral"
"OFG Bancorp","OFG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Sell","Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Omnicell","OMCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Opus Bank","OPB","Buy","Strong Buy","Strong Buy","Strong Buy"
"Orion Group","ORN","Sell","Strong Buy","Strong Buy","Strong Buy"
"Oritani","ORIT","Strong Buy","Strong Buy","Strong Buy","Buy"
"OSI Systems","OSIS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Sell","Sell","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Sell","Strong Buy","Strong Buy","Strong Buy"
"Patrick","PATK","Sell","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Buy","Neutral","Strong Buy","Strong Buy"
"Pennsylvania RE","PEI","Strong Sell","Strong Sell","Neutral","Sell"
"Perficient","PRFT","Sell","Strong Buy","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Strong Sell","Buy","Strong Buy","Strong Buy"
"PetMed Express","PETS","Strong Sell","Neutral","Buy","Buy"
"PGT Innovations","PGTI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Buy","Buy","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Strong Buy","Buy","Strong Sell","Neutral"
"Pioneer Energy Services","PES","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Piper Jaffray","PJC","Neutral","Strong Sell","Neutral","Buy"
"Plexus","PLXS","Neutral","Neutral","Buy","Strong Buy"
"Powell Industries","POWL","Sell","Strong Sell","Strong Buy","Strong Buy"
"Power Integrations","POWI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"PRA Group Inc","PRAA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ProAssurance","PRA","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Progress","PRGS","Strong Sell","Strong Buy","Strong Buy","Buy"
"Proto Labs","PRLB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PS Business Parks","PSB","Strong Sell","Sell","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quanex Building Products","NX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"QuinStreet","QNST","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Quorum Health","QHC","Buy","Strong Sell","Strong Sell","Strong Sell"
"Rambus","RMBS","Strong Buy","Strong Buy","Neutral","Neutral"
"Raven","RAVN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rayonier Advanced Materials","RYAM","Strong Sell","Strong Sell","Strong Sell","Sell"
"Re Max Holding","RMAX","Sell","Strong Buy","Strong Buy","Strong Buy"
"Red Robin Gourmet Burgers","RRGB","Buy","Buy","Strong Sell","Strong Sell"
"Regis","RGS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Neutral","Neutral","Strong Buy","Buy"
"Repligen","RGEN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Retail Opportunity","ROIC","Neutral","Neutral","Strong Buy","Buy"
"REX American Resources","REX","Neutral","Strong Sell","Strong Sell","Sell"
"RLI","RLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Neutral","Neutral","Strong Sell"
"Rogers","ROG","Neutral","Strong Buy","Strong Buy","Neutral"
"RR Donnelley & Sons","RRD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rudolph","RTEC","Strong Sell","Neutral","Neutral","Strong Buy"
"Ruth's Hospitality","RUTH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sabra","SBRA","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Strong Sell","Neutral","Buy","Strong Buy"
"Sanderson Farms","SAFM","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Sanmina","SANM","Sell","Strong Buy","Buy","Neutral"
"Saul Centers","BFS","Strong Buy","Neutral","Neutral","Sell"
"ScanSource","SCSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Scholastic","SCHL","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Schweitzer-Mauduit","SWM","Strong Sell","Strong Sell","Buy","Strong Buy"
"Scientific Games","SGMS","Strong Sell","Sell","Neutral","Strong Buy"
"SEACOR","CKH","Neutral","Strong Sell","Neutral","Buy"
"Select Medical","SEM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Selective","SIGI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"ServisFirst Bancshares","SFBS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Shoe Carnival","SCVL","Strong Sell","Sell","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Simpson Manufacturing","SSD","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"SkyWest","SKYW","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Sonic","SONC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"South Jersey Industries","SJI","Neutral","Neutral","Strong Buy","Strong Buy"
"Southside","SBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Strong Sell","Sell","Buy","Neutral"
"Spectrum","SPPI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Spire","SR","Buy","Buy","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"SPS Commerce","SPSC","Neutral","Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"SPX FLOW Inc","FLOW","Strong Buy","Strong Buy","Neutral","Buy"
"Stage Stores","SSI","Strong Sell","Neutral","Strong Sell","Sell"
"Stampscom","STMP","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Standard Motor Products","SMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Standex","SXI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Sell","Buy","Buy","Neutral"
"Stepan","SCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Strong Sell","Strong Sell","Strong Sell","Buy"
"Steven Madden","SHOO","Sell","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Strayer","STRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Strong Sell","Strong Sell","Neutral","Neutral"
"Summit Hotel Properties","INN","Neutral","Strong Sell","Strong Sell","Sell"
"SunCoke Energy","SXC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Super Micro Computer","SMCI","Strong Sell","Strong Sell","Strong Buy","Neutral"
"Superior Industries","SUP","Strong Sell","Strong Sell","Neutral","Sell"
"Supernus","SUPN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Supervalu","SVU","Strong Sell","Neutral","Buy","Sell"
"SurModics","SRDX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Strong Sell","Buy","Strong Buy","Neutral"
"Synchronoss Tech","SNCR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Strong Buy","Neutral","Neutral","Strong Buy"
"Tailored Brands","TLRD","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Take-Two","TTWO","Sell","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Tennant","TNC","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Tetra Tech","TTEK","Buy","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Sell","Strong Sell","Buy","Buy"
"Texas Capital","TCBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Andersons","ANDE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Childrens Place","PLCE","Strong Buy","Strong Buy","Neutral","Neutral"
"The Ensign","ENSG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"The Medicines","MDCO","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"The Navigators","NAVG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Tidewater","TDW","Buy","Strong Buy","Neutral","Neutral"
"Tile Shop","TTS","Sell","Strong Buy","Buy","Strong Sell"
"Timkensteel Corp","TMST","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Titan","TWI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Buy","Strong Sell","Strong Sell","Neutral"
"TiVo","TIVO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Tompkins","TMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Topbuild Corp","BLD","Buy","Strong Buy","Strong Buy","Strong Buy"
"Tredegar","TG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Trex","TREX","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TTEC","TTEC","Buy","Strong Sell","Neutral","Neutral"
"TTM","TTMI","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Tuesday Morning","TUES","Sell","Strong Sell","Strong Sell","Sell"
"U S Concrete","USCR","Strong Buy","Neutral","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Unifi","UFI","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Unifirst","UNF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Unit","UNT","Strong Sell","Neutral","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Strong Buy","Neutral","Neutral","Neutral"
"United Community Banks","UCBI","Neutral","Sell","Sell","Strong Buy"
"United Fire","UFCS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Insurances","UIHC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Universal","UVV","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Universal Electronics","UEIC","Strong Buy","Strong Buy","Sell","Strong Sell"
"Universal Forest","UFPI","Neutral","Sell","Strong Buy","Strong Buy"
"Universal Health RI","UHT","Strong Buy","Sell","Strong Buy","Neutral"
"Universal Insurance","UVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Buy","Neutral","Strong Buy","Strong Buy"
"US Ecology","ECOL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Sell","Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Sell","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Sell","Neutral","Strong Buy","Strong Buy"
"Vicor","VICR","Sell","Strong Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Strong Sell","Sell","Strong Buy","Strong Buy"
"Virtusa","VRTU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Strong Buy","Strong Buy","Strong Buy","Sell"
"Wabash National","WNC","Sell","Strong Buy","Neutral","Neutral"
"WageWorks","WAGE","Buy","Neutral","Neutral","Sell"
"Walker&Dunlop","WD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Watts Water Technologies","WTS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WD-40","WDFC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Strong Sell","Buy","Strong Buy","Strong Buy"
"Wintrust","WTFC","Strong Sell","Strong Buy","Neutral","Strong Buy"
"Wolverine","WWW","Buy","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WWE","WWE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"XO","XOXO","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Xperi","XPER","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Neutral","Strong Sell","Strong Sell","Neutral"
