"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"Ligand","LGND","2.24%","5.23%","15.19%","87.66%","102.51%","170.37%"
"Lindsay","LNN","0.40%","-0.32%","1.47%","5.18%","8.06%","21.81%"
"Liquidity Services","LQDT","1.38%","2.80%","5.00%","51.55%","28.95%","-0.14%"
"Lithia Motors","LAD","2.55%","-0.72%","7.08%","-22.55%","-14.17%","-18.08%"
"Littelfuse","LFUS","2.08%","0.52%","0.92%","13.01%","25.36%","149.01%"
"LivePerson","LPSN","1.35%","6.68%","12.85%","129.13%","98.87%","190.52%"
"LogMeIn","LOGM","1.16%","3.69%","6.42%","-27.64%","-26.22%","28.41%"
"Lsb Industries","LXU","-0.14%","-1.53%","10.76%","-18.95%","17.16%","-69.72%"
"LSC Communications","LKSD","-0.57%","2.25%","-13.22%","-19.01%","-21.55%","-"
"LTC Properties","LTC","-0.74%","-1.16%","10.00%","4.11%","-5.68%","9.38%"
"Lumber Liquidators","LL","-0.29%","-0.63%","-27.58%","-44.95%","-55.60%","15.74%"
"Lumentum Holdings Inc","LITE","2.00%","7.36%","24.81%","35.79%","18.57%","233.33%"
"Luminex","LMNX","-0.36%","1.60%","-15.99%","41.62%","47.85%","51.14%"
"Lydall","LDL","0.90%","-3.13%","-0.33%","-11.43%","-5.37%","63.51%"
"M/I Homes","MHO","1.73%","-0.49%","3.51%","-22.88%","9.40%","7.32%"
"Magellan Health","MGLN","1.13%","0.73%","5.49%","-21.34%","-1.49%","32.69%"
"Maiden Holdings","MHLD","0.00%","2.53%","-52.63%","-38.64%","-44.14%","-71.60%"
"ManTech","MANT","1.00%","2.18%","13.27%","30.76%","67.55%","139.00%"
"Marcus","MCS","-0.38%","0.90%","6.69%","42.78%","58.74%","98.73%"
"MarineMax","HZO","0.24%","2.16%","12.70%","12.70%","32.71%","30.35%"
"Marriot Vacations Worldwide","VAC","-1.19%","-2.36%","3.54%","-8.77%","8.44%","69.53%"
"Marten Transport","MRTN","0.68%","-3.49%","5.48%","9.11%","33.84%","97.42%"
"Masimo","MASI","0.49%","2.29%","20.33%","39.01%","43.76%","183.98%"
"Materion","MTRN","-0.16%","1.44%","3.50%","30.66%","63.66%","103.85%"
"Matrix","MTRX","1.17%","1.89%","9.92%","21.35%","88.65%","7.57%"
"Matson","MATX","0.41%","-2.16%","3.85%","22.89%","48.82%","-2.99%"
"Matthews","MATW","-0.28%","0.19%","4.34%","0.09%","-10.88%","4.38%"
"MDC","MDC","0.09%","-1.57%","12.62%","2.20%","14.56%","21.03%"
"Medidata","MDSO","0.89%","2.47%","10.56%","30.03%","12.94%","69.30%"
"MEDIFAST","MED","1.04%","5.89%","30.02%","225.35%","312.36%","711.18%"
"Mercury","MRCY","1.14%","3.09%","28.53%","2.12%","8.46%","231.06%"
"Meridian","VIVO","-1.28%","0.00%","0.00%","10.36%","12.77%","-19.15%"
"Merit","MMSI","0.61%","0.17%","7.31%","34.26%","44.10%","156.41%"
"Meritage","MTH","1.50%","-1.02%","3.66%","-14.36%","10.87%","5.16%"
"Methode Electronics","MEI","2.01%","-1.09%","5.17%","1.37%","4.23%","51.96%"
"MicroStrategy","MSTR","-1.83%","4.15%","13.76%","11.90%","15.97%","-26.90%"
"MiMedx","MDXG","4.72%","19.79%","12.29%","-63.05%","-70.20%","-51.46%"
"MKS Instruments","MKSI","1.85%","3.20%","-3.25%","-0.90%","16.84%","178.55%"
"Mobile Mini","MINI","0.69%","-1.58%","4.44%","26.09%","53.98%","29.70%"
"Momenta","MNTA","0.74%","-1.62%","-5.53%","96.06%","67.79%","34.27%"
"Monarch","MCRI","-1.24%","-0.19%","-0.04%","5.04%","34.36%","165.24%"
"Monotype","TYPE","-1.83%","-2.49%","1.42%","-10.79%","18.13%","1.61%"
"Monro Muffler Brake","MNRO","-2.62%","-3.58%","7.35%","20.54%","48.27%","8.43%"
"Moog","MOGa","1.17%","0.09%","8.49%","-7.45%","7.45%","27.47%"
"Motorcar Parts","MPAA","1.46%","0.61%","22.90%","5.88%","2.48%","-15.95%"
"Movado","MOV","-6.28%","-3.14%","-2.15%","48.29%","67.54%","67.60%"
"MTS Systems","MTSC","1.24%","0.95%","0.66%","-0.93%","11.76%","-10.44%"
"Mueller Industries","MLI","-0.69%","-1.46%","3.00%","-6.89%","12.79%","3.94%"
"Multi-Color","LABL","0.08%","-2.78%","-6.14%","-18.30%","-21.70%","-6.40%"
"Myers Industries","MYE","0.22%","2.93%","27.37%","16.92%","24.93%","63.56%"
"MYR Group","MYRG","-1.06%","-0.06%","-6.34%","-2.91%","38.43%","22.80%"
"Nanometrics","NANO","0.88%","4.19%","20.71%","78.69%","72.20%","221.75%"
"National Presto Industries","NPK","-1.29%","-1.51%","16.71%","38.01%","40.55%","72.53%"
"Natus","BABY","2.07%","3.21%","6.95%","-3.27%","11.80%","-10.75%"
"Nautilus","NLS","-2.93%","0.68%","6.81%","11.61%","-9.97%","-8.14%"
"Navigant","NCI","-1.09%","-1.70%","11.60%","21.90%","59.22%","49.56%"
"NBT Bancorp","NBTB","-0.80%","-0.51%","-0.61%","10.90%","23.82%","59.85%"
"Neenah Paper","NP","-0.11%","-0.83%","2.29%","-1.43%","16.80%","55.58%"
"Nektar","NKTR","2.08%","5.26%","29.07%","9.21%","239.86%","500.00%"
"Neogen","NEOG","0.19%","2.86%","9.79%","44.26%","75.65%","71.19%"
"NETGEAR","NTGR","0.96%","5.36%","6.50%","25.53%","54.61%","145.02%"
"Newpark Resources","NR","1.85%","4.76%","2.80%","27.91%","41.94%","56.25%"
"NIC","EGOV","-0.29%","-1.45%","5.92%","2.41%","3.66%","-7.51%"
"Northern Oil&Gas","NOG","4.24%","9.55%","5.85%","67.80%","316.46%","-40.89%"
"Northfield Bancorp","NFBK","-0.72%","-0.84%","1.67%","-3.51%","3.45%","10.98%"
"Northwest Bancshares","NWBI","-0.33%","-1.24%","1.27%","9.26%","18.70%","43.15%"
"Northwest Natural Gas","NWN","-0.94%","-1.94%","-2.40%","5.70%","-4.61%","42.58%"
"NutriSystem","NTRI","-3.32%","-7.89%","-5.55%","-29.43%","-30.03%","33.43%"
"OFG Bancorp","OFG","-0.60%","-1.50%","-0.00%","75.00%","81.77%","126.90%"
"Old National Bancorp","ONB","-0.75%","-1.72%","2.41%","14.33%","21.65%","45.73%"
"Ollies Bargain Outlet Holdings Inc","OLLI","0.74%","3.57%","15.85%","52.39%","87.41%","361.87%"
"Olympic Steel","ZEUS","1.30%","0.60%","-1.71%","1.77%","24.12%","70.86%"
"Omnicell","OMCL","0.00%","2.87%","13.95%","40.62%","38.20%","100.12%"
"Onespan","OSPN","0.00%","1.94%","-0.81%","32.37%","51.44%","4.60%"
"Opus Bank","OPB","-0.71%","-3.27%","0.72%","2.93%","25.73%","-22.91%"
"Orion Group","ORN","-1.71%","-2.60%","-5.37%","10.22%","54.38%","19.36%"
"Oritani","ORIT","-1.22%","-1.52%","-1.22%","-0.91%","2.20%","11.84%"
"OSI Systems","OSIS","1.72%","-0.92%","1.10%","21.08%","-6.85%","6.10%"
"Oxford Industries","OXM","-0.25%","-2.27%","1.03%","23.81%","55.96%","14.19%"
"Papa John's","PZZA","0.69%","4.87%","4.38%","-19.78%","-40.89%","-34.08%"
"Park Electrochemical","PKE","0.84%","-0.19%","-3.28%","9.52%","19.56%","22.90%"
"Patrick","PATK","2.68%","2.60%","9.23%","-6.26%","33.21%","73.55%"
"PDC Energy","PDCE","-0.81%","2.19%","-13.04%","4.33%","41.02%","-2.13%"
"Pennsylvania RE","PEI","-2.88%","-6.56%","-0.30%","-14.89%","0.00%","-49.83%"
"Perficient","PRFT","0.89%","3.82%","6.00%","48.30%","58.17%","74.57%"
"Perry Ellis","PERY","-0.29%","0.29%","-1.11%","10.30%","26.81%","15.04%"
"PetMed Express","PETS","-0.89%","-3.73%","3.50%","-19.41%","-0.81%","121.44%"
"PGT Innovations","PGTI","0.00%","-3.32%","4.21%","46.88%","88.93%","84.15%"
"Phibro","PAHC","5.42%","5.94%","13.47%","59.70%","43.05%","50.15%"
"Pinnacle","PNFP","-0.16%","-2.79%","2.80%","-2.94%","3.54%","36.25%"
"Pioneer Energy Services","PES","0.00%","7.94%","-29.90%","11.48%","94.29%","8.97%"
"Piper Jaffray","PJC","0.19%","-2.19%","1.30%","-9.39%","42.48%","91.22%"
"Plexus","PLXS","1.53%","0.36%","4.92%","1.91%","21.52%","63.75%"
"Powell Industries","POWL","0.52%","0.55%","14.17%","40.63%","39.22%","41.37%"
"Power Integrations","POWI","1.51%","0.68%","3.83%","0.34%","4.31%","87.98%"
"PRA Group Inc","PRAA","0.40%","-0.52%","-6.17%","14.46%","28.16%","-28.77%"
"ProAssurance","PRA","0.73%","0.73%","20.42%","-15.40%","-9.20%","2.26%"
"Progress","PRGS","-1.06%","3.05%","5.13%","-5.64%","21.65%","46.29%"
"Proto Labs","PRLB","1.12%","3.48%","15.96%","44.22%","111.91%","103.13%"
"Provident","PFS","-0.78%","-1.40%","-3.05%","-5.71%","3.21%","34.98%"
"PS Business Parks","PSB","-0.02%","-1.08%","3.00%","3.39%","-2.77%","74.68%"
"Quaker Chemical","KWR","0.68%","0.82%","10.61%","18.40%","30.98%","123.40%"
"Quality Systems","QSII","0.85%","1.44%","12.35%","66.13%","47.35%","67.23%"
"Qualys","QLYS","1.33%","7.23%","0.88%","53.75%","97.51%","204.17%"
"Quanex Building Products","NX","0.30%","-4.27%","-1.47%","-28.21%","-12.50%","-7.89%"
"QuinStreet","QNST","-1.00%","10.29%","15.35%","89.26%","214.68%","194.25%"
"Quorum Health","QHC","3.97%","12.94%","-6.32%","-28.69%","0.00%","-"
"Rambus","RMBS","0.84%","1.69%","-10.23%","-15.47%","-6.68%","-10.63%"
"Raven","RAVN","-2.36%","16.71%","22.42%","38.28%","70.86%","163.89%"
"Rayonier Advanced Materials","RYAM","1.47%","-0.14%","23.50%","4.35%","55.99%","201.41%"
"Re Max Holding","RMAX","0.91%","2.46%","-1.28%","2.99%","-16.05%","36.10%"
"Red Robin Gourmet Burgers","RRGB","2.94%","4.35%","-12.51%","-25.62%","-26.85%","-48.27%"
"Regis","RGS","-0.09%","3.84%","22.59%","39.19%","69.68%","82.74%"
"Rent-A-Center","RCII","0.00%","0.27%","-0.07%","32.79%","19.74%","-44.69%"
"Repligen","RGEN","0.15%","3.47%","11.50%","46.17%","25.10%","54.65%"
"Resources Connection","RECN","-0.95%","-2.19%","0.32%","0.97%","25.81%","-0.64%"
"Retail Opportunity","ROIC","-0.76%","-0.36%","6.56%","-2.26%","-0.86%","18.61%"
"REX American Resources","REX","-0.59%","3.89%","4.38%","-4.41%","-15.79%","49.83%"
"RLI","RLI","-0.72%","-1.10%","4.40%","26.99%","43.21%","52.14%"
"Roadrunner","RRTS","6.57%","-13.61%","-32.09%","-81.06%","-79.89%","-93.27%"
"Rogers","ROG","2.29%","5.17%","13.46%","-14.59%","19.50%","151.57%"
"RR Donnelley & Sons","RRD","-1.34%","0.19%","-4.98%","-44.62%","-43.41%","-79.87%"
"Rudolph","RTEC","0.36%","1.84%","-5.79%","15.69%","25.11%","123.34%"
"Ruth's Hospitality","RUTH","-1.74%","-1.43%","5.25%","43.42%","60.47%","90.96%"
"S&T Bancorp","STBA","-0.93%","1.44%","4.23%","18.29%","33.10%","59.74%"
"Sabra","SBRA","-0.56%","-1.12%","9.78%","22.59%","5.07%","-7.07%"
"Safety Insurance","SAFT","-0.16%","-1.08%","6.92%","19.15%","34.93%","82.48%"
"Saia","SAIA","1.88%","0.00%","7.68%","10.95%","44.30%","108.72%"
"Sanderson Farms","SAFM","-2.78%","2.06%","5.72%","-23.47%","-25.28%","52.89%"
"Sanmina","SANM","1.14%","0.65%","5.27%","-6.21%","-15.21%","58.64%"
"Saul Centers","BFS","-0.29%","0.20%","12.61%","-4.66%","-0.86%","17.74%"
"ScanSource","SCSC","-0.23%","-2.75%","4.69%","18.58%","8.85%","13.35%"
"Scholastic","SCHL","0.21%","1.45%","2.09%","4.81%","8.52%","-2.95%"
"Schweitzer-Mauduit","SWM","0.74%","-0.24%","-1.33%","-9.96%","9.14%","16.92%"
"Scientific Games","SGMS","-2.72%","-1.78%","-36.31%","-40.84%","-13.16%","161.19%"
"SEACOR","CKH","-1.96%","1.24%","-2.23%","12.64%","37.87%","-17.34%"
"Select Medical","SEM","0.00%","-0.26%","-6.47%","10.48%","12.39%","50.12%"
"Selective","SIGI","-0.23%","-0.31%","8.70%","8.52%","26.14%","113.26%"
"Semtech","SMTC","-0.40%","-0.40%","3.08%","46.93%","33.47%","195.24%"
"Seneca Foods A","SENEA","1.31%","-3.43%","14.60%","0.81%","7.08%","6.71%"
"ServisFirst Bancshares","SFBS","0.39%","-1.35%","2.93%","4.19%","26.58%","133.10%"
"Shoe Carnival","SCVL","3.50%","1.34%","11.81%","30.28%","120.99%","36.61%"
"Shutterstock","SSTK","-0.15%","3.24%","11.58%","22.89%","66.03%","56.77%"
"Simmons First National","SFNC","-0.48%","-2.21%","3.17%","8.41%","18.95%","-28.62%"
"Simpson Manufacturing","SSD","1.36%","2.25%","26.12%","31.95%","76.57%","118.99%"
"SkyWest","SKYW","-0.86%","-1.25%","4.70%","19.49%","83.91%","300.57%"
"Sleep Number","SL2","-0.11%","4.14%","11.51%","-10.21%","13.18%","29.27%"
"Sonic","SONC","-0.84%","-0.38%","-2.75%","24.60%","47.52%","23.03%"
"Sonic Automotive","SAH","0.23%","-3.33%","18.16%","18.16%","32.12%","0.32%"
"South Jersey Industries","SJI","-1.03%","-1.18%","-2.36%","4.80%","-7.52%","33.76%"
"Southside","SBSI","-1.42%","-2.99%","0.97%","4.99%","7.80%","49.77%"
"SpartanNash Co","SPTN","-0.89%","2.16%","-11.85%","-20.24%","-12.43%","-26.29%"
"Spectrum","SPPI","1.18%","7.26%","16.04%","30.98%","163.76%","226.58%"
"Spire","SR","-1.12%","-2.35%","4.25%","-0.47%","-2.73%","41.19%"
"Spok Holdings","SPOK","-0.32%","-0.32%","5.42%","-0.64%","-6.89%","-5.36%"
"SPS Commerce","SPSC","0.96%","2.84%","14.49%","101.96%","60.24%","42.67%"
"SPX Corp","SPXC","-0.61%","-3.42%","-6.44%","8.76%","43.69%","130.52%"
"SPX FLOW Inc","FLOW","-0.08%","-0.41%","8.05%","3.03%","50.83%","-"
"Stage Stores","SSI","-1.87%","-1.87%","0.00%","25.00%","16.02%","-81.15%"
"Stampscom","STMP","0.77%","2.33%","-12.88%","26.12%","23.75%","185.08%"
"Standard Motor Products","SMP","0.79%","-0.29%","11.93%","14.30%","16.39%","43.78%"
"Standex","SXI","1.34%","1.70%","9.97%","11.54%","21.11%","43.36%"
"Stein Mart","SMRT","-5.65%","-27.67%","-0.00%","87.07%","64.39%","-79.47%"
"Stepan","SCL","0.54%","-0.48%","2.77%","13.09%","16.56%","100.52%"
"Sterling Bancorp","STL","-0.22%","-0.65%","0.44%","-7.11%","2.93%","65.10%"
"Steven Madden","SHOO","-1.97%","-0.78%","6.72%","22.38%","37.71%","40.94%"
"Stewart Info Services","STC","-0.53%","-0.88%","0.29%","6.38%","25.94%","16.04%"
"Strategic Education","STRA","1.17%","-0.12%","15.09%","53.61%","75.13%","160.26%"
"Sturm Ruger&Company","RGR","-0.73%","2.35%","12.53%","9.31%","30.31%","-1.04%"
"Summit Hotel Properties","INN","0.15%","-0.51%","-0.29%","-10.57%","-7.09%","10.64%"
"SunCoke Energy","SXC","1.68%","2.96%","-3.45%","-4.25%","20.08%","4.17%"
"Super Micro Computer","SMCI","5.31%","-5.99%","-22.30%","-17.58%","-36.58%","-35.71%"
"Superior Industries","SUP","1.83%","-1.76%","29.65%","50.17%","55.40%","16.82%"
"Supernus","SUPN","0.45%","0.90%","-16.28%","12.30%","2.29%","151.40%"
"Supervalu","SVU","-0.06%","0.09%","0.41%","49.07%","66.84%","-44.24%"
"SurModics","SRDX","1.15%","3.09%","26.48%","167.86%","191.26%","223.83%"
"Sykes","SYKE","1.54%","1.12%","2.62%","-5.41%","13.42%","18.57%"
"Synchronoss Tech","SNCR","2.12%","-1.03%","7.22%","-35.23%","-65.31%","-85.69%"
"Synergy Resources","SRCI","-0.52%","-0.72%","-12.43%","13.13%","25.98%","-10.07%"
"Tailored Brands","TLRD","-2.92%","-2.61%","5.25%","-0.87%","81.24%","-61.77%"
"Take-Two","TTWO","-0.48%","5.50%","8.80%","21.49%","39.23%","347.85%"
"Team","TISI","-3.37%","-2.60%","8.95%","63.42%","95.58%","-42.04%"
"Tennant","TNC","-0.07%","-2.22%","-10.19%","3.17%","22.77%","30.44%"
"Tetra Tech","TTEK","-0.07%","-1.00%","15.51%","44.65%","69.05%","168.09%"
"Tetra Technologies","TTI","-2.73%","-8.12%","12.08%","8.67%","118.87%","-37.21%"
"Texas Capital","TCBI","0.22%","-1.49%","1.14%","4.39%","26.43%","74.90%"
"The Andersons","ANDE","-0.12%","-1.82%","17.73%","30.02%","27.76%","15.06%"
"The Childrens Place","PLCE","-2.39%","-1.61%","12.74%","-7.43%","28.94%","125.64%"
"The Ensign","ENSG","-1.08%","1.48%","3.40%","72.84%","94.48%","62.52%"
"The Medicines","MDCO","0.80%","-0.36%","-0.13%","43.49%","1.26%","16.62%"
"The Navigators","NAVG","-0.14%","8.02%","16.25%","42.51%","25.84%","84.28%"
"The Providence Service","PRSC","0.13%","0.43%","-4.87%","12.91%","30.83%","46.06%"
"Tidewater","TDW","-1.02%","0.55%","-6.70%","27.87%","26.26%","-94.16%"
"Tile Shop","TTS","-3.77%","-5.56%","-6.13%","-20.31%","-49.67%","-36.20%"
"Timkensteel Corp","TMST","-1.87%","-0.36%","-11.93%","-10.07%","-6.63%","-24.03%"
"Titan","TWI","1.32%","1.72%","-24.14%","-40.22%","-8.33%","-14.25%"
"Tivity Health","TVTY","0.00%","0.61%","-3.51%","-9.85%","-12.83%","175.73%"
"TiVo","TIVO","8.08%","8.91%","19.07%","-9.94%","-24.05%","27.96%"
"Tompkins","TMP","-0.77%","-0.54%","0.11%","7.35%","16.22%","68.88%"
"Topbuild Corp","BLD","0.39%","-2.33%","-7.21%","-8.69%","23.21%","119.49%"
"Tredegar","TG","3.02%","1.14%","-13.11%","15.62%","35.78%","54.38%"
"Trex","TREX","1.73%","-1.44%","27.16%","51.77%","117.79%","110.01%"
"TrueBlue","TBI","0.34%","-0.34%","7.27%","7.27%","47.87%","24.42%"
"TrustCo Bank NY","TRST","-1.06%","-0.00%","1.64%","1.09%","19.23%","57.89%"
"TTEC","TTEC","3.36%","2.15%","-18.03%","-35.03%","-32.95%","-4.74%"
"TTM","TTMI","1.17%","0.17%","4.48%","16.08%","31.62%","164.77%"
"Tuesday Morning","TUES","1.59%","-1.54%","12.28%","16.36%","39.13%","-60.35%"
"U S Concrete","USCR","0.21%","-5.88%","-5.06%","-41.66%","-34.10%","-3.90%"
"UMB Financial","UMBF","-0.74%","-2.77%","4.20%","4.28%","11.41%","51.03%"
"Unifi","UFI","-0.58%","-1.54%","8.35%","-9.17%","4.09%","13.09%"
"Unifirst","UNF","0.66%","-1.18%","-0.70%","11.31%","32.72%","69.73%"
"Unit","UNT","0.00%","1.59%","12.58%","24.91%","73.38%","81.99%"
"United Bankshares","UBSI","-0.76%","-1.38%","4.53%","12.81%","16.32%","5.43%"
"United Community Banks","UCBI","0.16%","-2.80%","1.16%","8.67%","17.89%","57.87%"
"United Fire","UFCS","-0.02%","-0.76%","-11.55%","11.69%","20.64%","53.20%"
"United Insurances","UIHC","-0.58%","-2.92%","1.53%","19.42%","28.43%","58.95%"
"Universal","UVV","-0.58%","-1.33%","-9.77%","13.43%","4.84%","21.28%"
"Universal Electronics","UEIC","1.99%","0.23%","23.69%","-7.72%","-22.14%","-4.28%"
"Universal Forest","UFPI","0.89%","-1.53%","5.03%","-0.61%","32.97%","-37.76%"
"Universal Health RI","UHT","-0.35%","0.75%","14.20%","-1.14%","-0.27%","57.01%"
"Universal Insurance","UVE","-1.21%","-0.33%","6.53%","63.99%","98.01%","87.58%"
"Urstadt Biddle Properties","UBA","-1.25%","-0.61%","4.39%","4.97%","12.25%","26.29%"
"US Ecology","ECOL","-0.14%","1.83%","8.37%","42.16%","47.06%","46.70%"
"US Physicalrapy","USPH","-0.08%","3.09%","11.75%","64.06%","108.36%","149.68%"
"US Silica","SLCA","-0.84%","-0.00%","-16.04%","-31.05%","-15.41%","12.70%"
"Veeco","VECO","4.61%","3.18%","-21.99%","-23.57%","-41.65%","-51.12%"
"Vera Bradley","VRA","-0.67%","-2.10%","14.63%","22.25%","47.86%","42.22%"
"Veritiv Cor","VRTV","-1.76%","-1.96%","30.67%","64.36%","71.17%","30.17%"
"Viad","VVI","-0.08%","-0.24%","7.75%","11.73%","16.24%","121.70%"
"Viavi Solutions","VIAV","-0.44%","1.69%","13.07%","30.66%","12.96%","105.77%"
"Vicor","VICR","0.08%","3.09%","4.34%","187.32%","221.12%","532.77%"
"Virtus","VRTS","0.31%","-1.94%","-0.35%","12.08%","23.40%","13.66%"
"Virtusa","VRTU","-1.01%","4.40%","7.08%","29.29%","61.08%","8.88%"
"Vitamin Shoppe","VSI","0.00%","7.48%","73.89%","210.23%","173.00%","-61.62%"
"Wabash National","WNC","1.44%","-0.10%","-0.10%","-12.07%","-8.53%","53.50%"
"WageWorks","WAGE","-1.14%","-1.33%","-4.14%","-15.97%","-11.24%","18.25%"
"Walker&Dunlop","WD","0.56%","-0.04%","-4.15%","16.23%","16.65%","126.36%"
"Watts Water Technologies","WTS","0.36%","-1.07%","-0.18%","10.07%","36.60%","53.09%"
"WD-40","WDFC","-0.26%","1.04%","9.06%","47.88%","61.72%","106.58%"
"Westamerica Bancorporation","WABC","-1.35%","-1.81%","4.52%","5.69%","21.51%","40.96%"
"Winnebago Industries","WGO","3.08%","2.40%","0.39%","-30.85%","6.66%","88.30%"
"Wintrust","WTFC","-0.58%","-3.01%","1.41%","8.45%","23.47%","76.96%"
"Wolverine","WWW","-1.38%","-1.40%","7.87%","19.04%","46.98%","41.45%"
"World Acceptance","WRLD","0.99%","1.62%","18.82%","48.58%","62.75%","228.13%"
"WWE","WWE","-0.10%","1.57%","0.54%","168.77%","286.41%","321.70%"
"XO","XOXO","-0.91%","1.77%","-5.40%","65.06%","65.24%","105.32%"
"Xperi","XPER","3.76%","0.61%","3.76%","-32.17%","-38.48%","-49.80%"
"Zumiez","ZUMZ","-1.18%","-1.67%","35.80%","41.21%","126.15%","23.06%"
