"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"MYR Group","MYRG","Buy","Neutral","Strong Sell","Strong Buy"
"Nanometrics","NANO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"National Presto Industries","NPK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Natus","BABY","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Nautilus","NLS","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Navigant","NCI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"NBT Bancorp","NBTB","Buy","Strong Buy","Strong Buy","Strong Buy"
"Neenah Paper","NP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Buy","Strong Buy","Strong Buy","Buy"
"Neogen","NEOG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Newpark Resources","NR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"NIC","EGOV","Sell","Strong Buy","Strong Buy","Neutral"
"Northern Oil&Gas","NOG","Neutral","Strong Buy","Strong Buy","Buy"
"Northfield Bancorp","NFBK","Buy","Strong Buy","Neutral","Neutral"
"Northwest Bancshares","NWBI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Sell","Sell","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Strong Sell","Strong Sell","Neutral","Neutral"
"OFG Bancorp","OFG","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Strong Buy","Strong Sell","Strong Sell","Strong Buy"
"Omnicell","OMCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Opus Bank","OPB","Strong Sell","Strong Sell","Strong Sell","Buy"
"Orion Group","ORN","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Oritani","ORIT","Neutral","Strong Buy","Strong Buy","Neutral"
"OSI Systems","OSIS","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Sell","Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Buy","Buy","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Neutral","Strong Sell","Neutral","Strong Buy"
"Patrick","PATK","Buy","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Strong Sell","Sell","Strong Sell","Buy"
"Pennsylvania RE","PEI","Strong Sell","Strong Sell","Sell","Strong Sell"
"Perficient","PRFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Strong Buy","Sell","Buy","Strong Buy"
"PetMed Express","PETS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"PGT Innovations","PGTI","Strong Sell","Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Strong Sell","Buy","Buy","Strong Buy"
"Pioneer Energy Services","PES","Strong Sell","Neutral","Strong Sell","Strong Sell"
"Piper Jaffray","PJC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Plexus","PLXS","Sell","Neutral","Strong Buy","Strong Buy"
"Powell Industries","POWL","Sell","Strong Buy","Strong Buy","Strong Buy"
"Power Integrations","POWI","Strong Sell","Neutral","Sell","Strong Buy"
"PRA Group Inc","PRAA","Strong Sell","Strong Sell","Strong Sell","Buy"
"ProAssurance","PRA","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Progress","PRGS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Proto Labs","PRLB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Strong Sell","Neutral","Strong Sell","Neutral"
"PS Business Parks","PSB","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Buy","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quanex Building Products","NX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"QuinStreet","QNST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quorum Health","QHC","Strong Buy","Sell","Strong Sell","Strong Sell"
"Rambus","RMBS","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Raven","RAVN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rayonier Advanced Materials","RYAM","Buy","Strong Buy","Strong Buy","Strong Buy"
"Re Max Holding","RMAX","Strong Buy","Neutral","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Neutral","Neutral","Strong Sell","Strong Sell"
"Regis","RGS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Neutral","Neutral","Strong Buy","Buy"
"Repligen","RGEN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Sell","Strong Sell","Neutral","Strong Buy"
"Retail Opportunity","ROIC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"REX American Resources","REX","Strong Buy","Strong Buy","Strong Buy","Neutral"
"RLI","RLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"RR Donnelley & Sons","RRD","Strong Buy","Buy","Strong Sell","Strong Sell"
"Rudolph","RTEC","Strong Buy","Neutral","Strong Sell","Buy"
"Ruth's Hospitality","RUTH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sabra","SBRA","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Sanderson Farms","SAFM","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Sanmina","SANM","Neutral","Strong Buy","Buy","Neutral"
"Saul Centers","BFS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ScanSource","SCSC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Scholastic","SCHL","Strong Buy","Buy","Neutral","Buy"
"Schweitzer-Mauduit","SWM","Neutral","Strong Sell","Strong Sell","Neutral"
"Scientific Games","SGMS","Buy","Strong Sell","Strong Sell","Neutral"
"SEACOR","CKH","Strong Buy","Strong Buy","Neutral","Neutral"
"Select Medical","SEM","Strong Buy","Buy","Strong Buy","Strong Buy"
"Selective","SIGI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Sell","Strong Buy","Strong Buy","Neutral"
"ServisFirst Bancshares","SFBS","Strong Sell","Strong Buy","Buy","Strong Buy"
"Shoe Carnival","SCVL","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Neutral","Strong Buy","Buy","Strong Buy"
"Simpson Manufacturing","SSD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SkyWest","SKYW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Sonic","SONC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"South Jersey Industries","SJI","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Southside","SBSI","Sell","Strong Buy","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Spectrum","SPPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Spire","SR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Strong Buy","Strong Buy","Strong Buy","Sell"
"SPS Commerce","SPSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Sell","Strong Sell","Sell","Strong Buy"
"SPX FLOW Inc","FLOW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stage Stores","SSI","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Stampscom","STMP","Buy","Strong Sell","Sell","Strong Buy"
"Standard Motor Products","SMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Standex","SXI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Sell","Strong Sell","Sell","Neutral"
"Stepan","SCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Strong Buy","Buy","Strong Sell","Neutral"
"Steven Madden","SHOO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Strategic Education","STRA","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Summit Hotel Properties","INN","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"SunCoke Energy","SXC","Strong Buy","Neutral","Strong Sell","Neutral"
"Super Micro Computer","SMCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Superior Industries","SUP","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Supernus","SUPN","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Supervalu","SVU","Strong Buy","Strong Buy","Strong Buy","Neutral"
"SurModics","SRDX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Sell","Neutral","Neutral","Neutral"
"Synchronoss Tech","SNCR","Neutral","Neutral","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Tailored Brands","TLRD","Strong Buy","Buy","Strong Sell","Neutral"
"Take-Two","TTWO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Buy","Strong Buy","Strong Buy","Strong Buy"
"Tennant","TNC","Strong Sell","Strong Sell","Sell","Strong Buy"
"Tetra Tech","TTEK","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Sell","Strong Buy","Strong Buy","Buy"
"Texas Capital","TCBI","Strong Sell","Neutral","Neutral","Strong Buy"
"The Andersons","ANDE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"The Childrens Place","PLCE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Ensign","ENSG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Medicines","MDCO","Strong Sell","Neutral","Strong Buy","Strong Buy"
"The Navigators","NAVG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Sell","Strong Sell","Sell","Buy"
"Tidewater","TDW","Neutral","Strong Buy","Neutral","Neutral"
"Tile Shop","TTS","Sell","Sell","Sell","Strong Sell"
"Timkensteel Corp","TMST","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Titan","TWI","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Sell","Strong Sell","Strong Sell","Sell"
"TiVo","TIVO","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Tompkins","TMP","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Topbuild Corp","BLD","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Tredegar","TG","Buy","Strong Sell","Neutral","Strong Buy"
"Trex","TREX","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TTEC","TTEC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"TTM","TTMI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Tuesday Morning","TUES","Sell","Strong Buy","Buy","Neutral"
"U S Concrete","USCR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Unifi","UFI","Neutral","Strong Buy","Strong Buy","Neutral"
"Unifirst","UNF","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Unit","UNT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"United Community Banks","UCBI","Strong Sell","Strong Sell","Sell","Buy"
"United Fire","UFCS","Strong Buy","Strong Sell","Neutral","Strong Buy"
"United Insurances","UIHC","Strong Sell","Sell","Buy","Strong Buy"
"Universal","UVV","Strong Sell","Strong Sell","Neutral","Buy"
"Universal Electronics","UEIC","Strong Sell","Buy","Buy","Strong Sell"
"Universal Forest","UFPI","Neutral","Buy","Strong Buy","Strong Buy"
"Universal Health RI","UHT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Insurance","UVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Ecology","ECOL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Virtusa","VRTU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Strong Buy","Strong Buy","Strong Buy","Buy"
"Wabash National","WNC","Strong Buy","Neutral","Strong Sell","Sell"
"WageWorks","WAGE","Strong Buy","Neutral","Neutral","Neutral"
"Walker&Dunlop","WD","Strong Sell","Neutral","Sell","Strong Buy"
"Watts Water Technologies","WTS","Neutral","Neutral","Strong Buy","Strong Buy"
"WD-40","WDFC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Neutral","Strong Sell","Strong Sell","Neutral"
"Wintrust","WTFC","Strong Sell","Neutral","Neutral","Strong Buy"
"Wolverine","WWW","Neutral","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WWE","WWE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"XO","XOXO","Strong Buy","Strong Buy","Buy","Strong Buy"
"Xperi","XPER","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Neutral","Strong Buy","Strong Buy","Strong Buy"
