"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"Lannett Com","LCI","-2.79%","-1.61%","-8.27%","-47.41%","-39.45%","-79.53%"
"LCI Industries","LCII","3.49%","-0.88%","-1.26%","-30.46%","-14.35%","54.11%"
"Legacy Texas Financial Grp","LTXB","-0.68%","-2.28%","10.91%","3.77%","12.54%","44.13%"
"Lendingtree","TREE","-3.96%","-6.30%","7.00%","-32.69%","2.19%","176.35%"
"Lexington","LXP","0.70%","0.47%","-0.46%","-10.57%","-15.80%","0.35%"
"LGI Homes","LGIH","-2.83%","-10.15%","-11.02%","-31.32%","13.98%","163.72%"
"LHC Group","LHCG","-1.59%","-2.62%","-1.40%","39.05%","46.44%","111.39%"
"Ligand","LGND","-3.46%","-6.08%","1.98%","57.28%","77.14%","98.94%"
"Lindsay","LNN","-0.61%","-1.82%","-7.26%","3.03%","-0.02%","8.35%"
"Liquidity Services","LQDT","-0.71%","-1.42%","2.96%","43.30%","2.96%","-22.61%"
"Lithia Motors","LAD","6.21%","-7.25%","-8.12%","-23.18%","-14.16%","-27.09%"
"Littelfuse","LFUS","-1.54%","-2.40%","-3.45%","10.26%","20.29%","137.09%"
"LivePerson","LPSN","-1.50%","-2.13%","5.50%","100.00%","72.28%","139.33%"
"LogMeIn","LOGM","4.37%","-24.03%","-21.91%","-29.04%","-30.44%","10.42%"
"Lsb Industries","LXU","-1.25%","-16.49%","14.88%","-27.74%","-8.13%","-82.85%"
"LSC Communications","LKSD","4.17%","5.36%","-7.36%","-2.77%","-30.81%","-"
"LTC Properties","LTC","0.82%","1.44%","-3.10%","-4.57%","-18.61%","-5.27%"
"Lumber Liquidators","LL","2.14%","-3.18%","1.33%","-22.36%","-27.45%","26.27%"
"Lumentum Holdings Inc","LITE","-2.07%","-1.98%","-11.54%","6.54%","-18.21%","164.47%"
"Luminex","LMNX","-2.35%","-2.85%","8.68%","64.62%","60.39%","88.22%"
"Lydall","LDL","1.11%","2.36%","4.23%","-10.15%","-7.32%","53.48%"
"M/I Homes","MHO","-0.51%","-2.07%","-2.86%","-25.87%","-3.04%","1.67%"
"Magellan Health","MGLN","0.00%","-21.14%","-25.39%","-25.43%","0.07%","18.83%"
"Maiden Holdings","MHLD","0.58%","3.61%","8.86%","30.30%","-21.82%","-48.00%"
"ManTech","MANT","-0.31%","-1.28%","6.10%","15.08%","42.16%","93.76%"
"Marcus","MCS","4.64%","16.24%","15.89%","40.04%","38.52%","82.73%"
"MarineMax","HZO","-2.65%","-9.58%","-6.12%","-2.65%","23.49%","1.88%"
"Marriot Vacations Worldwide","VAC","-0.93%","0.24%","3.88%","-12.71%","0.67%","41.17%"
"Marten Transport","MRTN","-0.24%","-5.20%","-12.16%","3.20%","27.36%","80.14%"
"Masimo","MASI","-0.79%","-2.56%","-0.67%","14.61%","0.59%","133.18%"
"Materion","MTRN","0.00%","6.70%","10.84%","26.23%","59.56%","100.49%"
"Matrix","MTRX","0.25%","2.07%","4.79%","10.67%","87.62%","1.65%"
"Matson","MATX","-0.71%","-2.01%","-10.56%","17.49%","19.74%","-15.35%"
"Matthews","MATW","0.99%","-9.63%","-14.32%","-3.12%","-22.21%","-5.01%"
"MDC","MDC","-1.11%","-5.04%","-6.56%","-10.26%","-14.42%","0.60%"
"Medidata","MDSO","-2.82%","-4.16%","-12.06%","14.30%","-6.71%","34.63%"
"MEDIFAST","MED","-2.54%","-1.17%","6.81%","143.88%","295.65%","451.51%"
"Mercury","MRCY","-2.40%","1.69%","3.32%","-22.45%","-9.71%","182.61%"
"Meridian","VIVO","-1.29%","-2.87%","-5.28%","8.93%","8.93%","-15.70%"
"Merit","MMSI","-1.94%","-7.59%","-0.56%","22.69%","27.25%","107.36%"
"Meritage","MTH","0.35%","-0.93%","-3.85%","-17.09%","-2.53%","-5.88%"
"Methode Electronics","MEI","0.78%","0.65%","-3.83%","-2.87%","-1.14%","45.17%"
"MicroStrategy","MSTR","-0.95%","-4.04%","-1.31%","-2.57%","-6.13%","-37.24%"
"MiMedx","MDXG","3.13%","8.35%","8.91%","-66.06%","-71.39%","-60.11%"
"MKS Instruments","MKSI","-3.62%","-4.75%","-3.32%","-1.27%","12.48%","162.82%"
"Mobile Mini","MINI","0.12%","-10.61%","-12.30%","20.87%","34.30%","12.31%"
"Momenta","MNTA","-0.69%","-6.66%","35.29%","106.09%","73.72%","32.24%"
"Monarch","MCRI","-0.85%","-0.91%","6.21%","4.19%","40.07%","150.94%"
"Monotype","TYPE","-4.48%","0.75%","-3.11%","-15.98%","6.58%","-18.77%"
"Monro Muffler Brake","MNRO","3.67%","-0.60%","13.82%","16.42%","40.62%","4.82%"
"Moog","MOGa","-3.06%","-9.15%","-7.19%","-17.31%","-5.14%","7.42%"
"Motorcar Parts","MPAA","-0.14%","1.99%","13.46%","-13.97%","-22.41%","-27.44%"
"Movado","MOV","-0.72%","-1.12%","-1.32%","50.47%","93.03%","91.28%"
"MTS Systems","MTSC","0.85%","-1.48%","0.09%","-0.74%","0.76%","-17.51%"
"Mueller Industries","MLI","-0.34%","-0.62%","6.68%","-9.91%","2.27%","-1.39%"
"Multi-Color","LABL","0.31%","-0.61%","-2.24%","-12.69%","-19.62%","2.33%"
"Myers Industries","MYE","15.64%","14.05%","7.53%","6.15%","17.95%","36.81%"
"MYR Group","MYRG","-2.48%","-0.36%","0.17%","1.09%","12.98%","20.24%"
"Nanometrics","NANO","-1.60%","-0.71%","-2.42%","45.67%","35.80%","165.35%"
"National Presto Industries","NPK","2.13%","2.65%","-4.11%","20.76%","5.72%","51.72%"
"Natus","BABY","1.88%","10.69%","1.88%","-7.85%","-0.28%","-22.05%"
"Nautilus","NLS","0.00%","-2.45%","-11.71%","4.49%","-15.45%","-33.98%"
"Navigant","NCI","1.18%","0.75%","-4.79%","10.51%","33.31%","36.45%"
"NBT Bancorp","NBTB","-1.22%","-1.10%","4.78%","10.22%","12.04%","50.06%"
"Neenah Paper","NP","0.57%","0.40%","3.41%","-3.09%","8.26%","45.01%"
"Nektar","NKTR","0.99%","9.84%","4.51%","-14.55%","147.12%","304.68%"
"Neogen","NEOG","-1.23%","-0.95%","-2.10%","29.78%","61.98%","37.52%"
"NETGEAR","NTGR","-4.69%","0.38%","1.93%","12.34%","36.65%","97.07%"
"Newpark Resources","NR","-0.93%","7.61%","0.95%","23.26%","25.44%","46.61%"
"NIC","EGOV","0.00%","-1.23%","1.90%","-3.31%","-1.83%","-8.49%"
"Northern Oil&Gas","NOG","5.23%","1.18%","9.97%","66.83%","197.39%","-28.15%"
"Northfield Bancorp","NFBK","-0.19%","-4.60%","-4.09%","-5.27%","-3.35%","7.44%"
"Northwest Bancshares","NWBI","-0.44%","-1.10%","2.51%","7.41%","12.10%","41.61%"
"Northwest Natural Gas","NWN","0.27%","0.78%","-0.23%","7.80%","0.23%","48.53%"
"NutriSystem","NTRI","-2.04%","-4.35%","-1.41%","-26.81%","-29.16%","28.12%"
"OFG Bancorp","OFG","0.00%","-0.60%","11.90%","75.00%","59.71%","104.09%"
"Old National Bancorp","ONB","-0.13%","-2.51%","3.18%","11.46%","18.60%","35.16%"
"Ollies Bargain Outlet Holdings Inc","OLLI","-0.43%","-5.93%","-1.27%","30.99%","56.92%","255.50%"
"Olympic Steel","ZEUS","0.00%","-4.05%","6.15%","3.54%","28.84%","83.58%"
"Omnicell","OMCL","-2.26%","10.90%","10.80%","20.62%","16.53%","60.19%"
"Onespan","OSPN","-8.22%","-14.90%","-16.36%","22.45%","26.07%","-16.53%"
"Opus Bank","OPB","1.25%","0.71%","-3.58%","3.48%","18.45%","-27.84%"
"Orion Group","ORN","-0.99%","-1.63%","7.76%","15.33%","27.36%","24.72%"
"Oritani","ORIT","-1.52%","-0.31%","-0.61%","-1.22%","-2.41%","6.23%"
"OSI Systems","OSIS","0.18%","0.63%","-0.89%","19.98%","-4.31%","10.06%"
"Oxford Industries","OXM","-0.81%","-1.27%","9.53%","21.55%","43.58%","8.89%"
"Papa John's","PZZA","-2.46%","-8.51%","-15.98%","-25.04%","-40.87%","-44.34%"
"Park Electrochemical","PKE","-1.53%","-5.48%","-6.01%","11.50%","16.79%","24.07%"
"Patrick","PATK","1.59%","5.12%","2.71%","-12.81%","19.12%","68.01%"
"PDC Energy","PDCE","2.13%","4.85%","7.34%","22.53%","34.39%","34.50%"
"Pennsylvania RE","PEI","2.66%","-1.61%","-3.34%","-12.36%","-12.95%","-52.46%"
"Perficient","PRFT","-1.84%","-3.71%","-0.64%","37.34%","37.91%","61.37%"
"Perry Ellis","PERY","0.54%","0.75%","-4.26%","12.14%","43.78%","16.56%"
"PetMed Express","PETS","4.09%","5.52%","-17.25%","-18.95%","-24.66%","118.87%"
"PGT Innovations","PGTI","1.47%","3.88%","13.68%","43.03%","85.38%","49.97%"
"Phibro","PAHC","0.00%","-0.11%","0.64%","40.75%","21.36%","20.04%"
"Pinnacle","PNFP","-0.08%","-0.40%","0.32%","-5.66%","-2.87%","17.82%"
"Pioneer Energy Services","PES","2.06%","2.06%","-6.60%","62.30%","135.71%","35.25%"
"Piper Jaffray","PJC","-0.06%","-0.06%","-0.45%","-10.61%","21.23%","71.91%"
"Plexus","PLXS","0.29%","-2.62%","-1.91%","-2.59%","9.60%","55.09%"
"Powell Industries","POWL","0.45%","-0.42%","1.26%","23.73%","10.40%","18.80%"
"Power Integrations","POWI","-1.37%","-6.97%","-5.40%","-4.69%","-2.30%","80.86%"
"PRA Group Inc","PRAA","-1.36%","-7.42%","-0.37%","20.33%","1.91%","-37.14%"
"ProAssurance","PRA","1.00%","1.50%","13.27%","-29.05%","-31.85%","-14.25%"
"Progress","PRGS","-3.90%","-6.75%","-5.21%","-13.74%","15.04%","23.72%"
"Proto Labs","PRLB","-3.90%","-8.95%","3.32%","19.51%","63.91%","63.33%"
"Provident","PFS","-1.91%","-7.61%","-7.78%","-4.60%","-2.98%","31.14%"
"PS Business Parks","PSB","-0.16%","-0.59%","-2.48%","0.22%","-7.78%","62.83%"
"Quaker Chemical","KWR","-0.53%","-0.11%","3.34%","6.48%","13.91%","73.20%"
"Quality Systems","QSII","-1.89%","-2.38%","-1.50%","45.07%","12.00%","54.51%"
"Qualys","QLYS","-2.38%","-5.66%","2.79%","48.78%","110.74%","138.91%"
"Quanex Building Products","NX","0.88%","-0.58%","-4.97%","-26.50%","-20.55%","-14.34%"
"QuinStreet","QNST","-0.73%","-2.85%","2.48%","62.89%","301.47%","134.54%"
"Quorum Health","QHC","1.68%","6.62%","1.68%","-22.60%","50.00%","-"
"Rambus","RMBS","-2.02%","0.15%","4.21%","-7.74%","1.78%","0.23%"
"Raven","RAVN","-1.68%","-2.43%","-2.18%","11.06%","11.22%","96.35%"
"Rayonier Advanced Materials","RYAM","1.62%","3.72%","2.33%","-14.13%","17.69%","24.98%"
"Re Max Holding","RMAX","0.40%","-5.49%","-3.33%","4.74%","-13.90%","34.32%"
"Red Robin Gourmet Burgers","RRGB","-1.36%","-2.27%","-1.25%","-16.13%","-18.17%","-48.39%"
"Regis","RGS","-0.57%","-2.14%","3.15%","12.89%","63.58%","18.52%"
"Rent-A-Center","RCII","-0.20%","-0.14%","-0.27%","32.61%","8.24%","-45.05%"
"Repligen","RGEN","-1.60%","-3.05%","-0.47%","29.00%","14.17%","33.68%"
"Resources Connection","RECN","0.64%","3.99%","-9.28%","1.29%","15.93%","-1.14%"
"Retail Opportunity","ROIC","1.53%","-1.95%","-2.57%","-6.87%","-9.45%","8.34%"
"REX American Resources","REX","1.20%","3.72%","-3.01%","-7.32%","-19.55%","48.59%"
"RLI","RLI","0.47%","0.42%","11.11%","22.21%","27.79%","38.61%"
"Roadrunner","RRTS","2.33%","-1.35%","-23.08%","-71.47%","-67.60%","-91.60%"
"Rogers","ROG","0.76%","2.85%","8.35%","-24.15%","1.15%","119.42%"
"RR Donnelley & Sons","RRD","5.54%","4.38%","-3.21%","-38.49%","-53.50%","-79.90%"
"Rudolph","RTEC","-2.04%","-2.71%","-4.49%","20.29%","17.11%","156.24%"
"Ruth's Hospitality","RUTH","-1.36%","-2.84%","2.83%","34.41%","44.78%","66.00%"
"S&T Bancorp","STBA","-0.77%","-1.95%","1.68%","12.61%","18.79%","44.99%"
"Sabra","SBRA","0.10%","-2.55%","-3.58%","11.77%","-9.53%","-23.29%"
"Safety Insurance","SAFT","1.73%","1.73%","5.50%","13.37%","28.11%","57.18%"
"Saia","SAIA","0.62%","-2.33%","-8.83%","3.67%","36.47%","68.93%"
"Sanderson Farms","SAFM","0.92%","2.14%","0.18%","-27.18%","-23.80%","41.34%"
"Sanmina","SANM","-1.19%","-5.22%","-2.02%","-11.97%","-20.74%","31.63%"
"Saul Centers","BFS","1.24%","-0.09%","-1.54%","-14.28%","-12.21%","2.02%"
"ScanSource","SCSC","0.00%","-1.93%","-0.86%","13.27%","1.25%","7.19%"
"Scholastic","SCHL","-1.12%","-1.55%","-9.99%","1.52%","-2.58%","-5.50%"
"Schweitzer-Mauduit","SWM","0.00%","-3.25%","-5.70%","-8.75%","6.92%","4.26%"
"Scientific Games","SGMS","-0.73%","-3.07%","-1.66%","-7.80%","23.82%","213.25%"
"SEACOR","CKH","0.43%","-1.66%","-4.96%","15.71%","55.37%","-15.34%"
"Select Medical","SEM","-3.36%","2.03%","10.41%","14.16%","25.16%","39.64%"
"Selective","SIGI","0.60%","1.46%","5.55%","0.43%","15.25%","91.33%"
"Semtech","SMTC","-2.97%","-4.15%","-1.77%","38.30%","17.66%","168.90%"
"Seneca Foods A","SENEA","-0.18%","-2.88%","-4.59%","-12.20%","-6.74%","-7.50%"
"ServisFirst Bancshares","SFBS","0.17%","1.40%","-1.27%","1.40%","15.73%","116.68%"
"Shoe Carnival","SCVL","0.42%","-1.17%","-3.93%","17.01%","71.51%","10.56%"
"Shutterstock","SSTK","-2.66%","-3.05%","-5.34%","7.20%","10.62%","-13.66%"
"Simmons First National","SFNC","-0.17%","-4.62%","-0.17%","4.90%","10.31%","-34.10%"
"Simpson Manufacturing","SSD","-0.10%","-2.41%","-5.59%","4.51%","35.14%","67.50%"
"SkyWest","SKYW","-1.49%","8.64%","11.80%","12.43%","64.24%","260.51%"
"Sleep Number","SL2","0.00%","-15.93%","-6.58%","-25.94%","-18.84%","-11.64%"
"Sonic","SONC","-0.65%","-2.78%","0.98%","27.29%","48.98%","17.70%"
"Sonic Automotive","SAH","8.13%","8.42%","-4.55%","8.13%","11.45%","-14.34%"
"South Jersey Industries","SJI","-0.39%","-0.62%","-1.68%","6.92%","-2.34%","37.75%"
"Southside","SBSI","-1.48%","-2.60%","1.32%","2.43%","-1.63%","36.47%"
"SpartanNash Co","SPTN","-0.75%","-0.66%","-7.31%","-10.19%","-12.75%","-25.61%"
"Spectrum","SPPI","-2.48%","-7.41%","-0.24%","10.08%","181.13%","201.45%"
"Spire","SR","-0.98%","-1.80%","-0.84%","-5.46%","-3.20%","31.31%"
"Spok Holdings","SPOK","-0.68%","0.34%","-2.33%","-6.39%","-12.28%","-11.80%"
"SPS Commerce","SPSC","-0.88%","10.35%","11.95%","74.85%","45.85%","17.75%"
"SPX Corp","SPXC","-0.79%","0.44%","2.87%","15.32%","31.06%","119.79%"
"SPX FLOW Inc","FLOW","0.46%","1.20%","4.59%","-4.21%","27.95%","-"
"Stage Stores","SSI","1.90%","-6.55%","-8.15%","27.38%","9.74%","-87.84%"
"Stampscom","STMP","-3.62%","-3.57%","2.34%","39.52%","72.40%","282.36%"
"Standard Motor Products","SMP","3.42%","-2.31%","-3.75%","5.61%","-4.22%","29.70%"
"Standex","SXI","-0.53%","-1.25%","-0.72%","0.88%","8.21%","37.29%"
"Stein Mart","SMRT","5.53%","-1.29%","9.57%","97.41%","80.31%","-77.53%"
"Stepan","SCL","-0.07%","6.37%","10.54%","9.97%","6.54%","77.19%"
"Sterling Bancorp","STL","-0.66%","-1.74%","-5.24%","-8.13%","-2.16%","51.78%"
"Steven Madden","SHOO","0.37%","-0.37%","0.28%","15.10%","28.59%","28.96%"
"Stewart Info Services","STC","-0.04%","0.22%","3.46%","6.03%","15.65%","9.07%"
"Strayer","STRA","-0.44%","-0.13%","2.62%","32.88%","47.86%","114.04%"
"Sturm Ruger&Company","RGR","-1.57%","-3.96%","-5.40%","-4.39%","-7.37%","-11.03%"
"Summit Hotel Properties","INN","1.10%","-1.64%","-2.95%","-9.32%","-23.62%","1.32%"
"SunCoke Energy","SXC","-3.28%","-15.38%","-15.87%","-4.09%","33.41%","-6.43%"
"Super Micro Computer","SMCI","-0.23%","-6.34%","-9.78%","5.83%","-18.27%","-16.95%"
"Superior Industries","SUP","2.33%","3.83%","-3.56%","18.52%","-9.28%","4.02%"
"Supernus","SUPN","-0.94%","-2.67%","-6.37%","32.87%","30.90%","149.65%"
"Supervalu","SVU","0.22%","63.81%","52.18%","48.80%","28.97%","-50.20%"
"SurModics","SRDX","-1.77%","-6.12%","2.46%","108.04%","125.34%","147.98%"
"Sykes","SYKE","1.76%","-1.07%","0.89%","-6.20%","-13.77%","21.00%"
"Synchronoss Tech","SNCR","-24.81%","-25.23%","-40.64%","-54.59%","-75.53%","-91.51%"
"Synergy Resources","SRCI","3.36%","4.59%","5.46%","33.53%","35.11%","17.06%"
"Tailored Brands","TLRD","-0.78%","-4.54%","-17.64%","-6.55%","63.46%","-65.73%"
"Take-Two","TTWO","-7.73%","-9.63%","-5.64%","3.03%","41.51%","258.17%"
"Team","TISI","0.22%","1.13%","-3.24%","50.34%","53.42%","-48.39%"
"Tennant","TNC","-4.25%","1.85%","0.95%","9.98%","5.34%","33.59%"
"Tetra Tech","TTEK","-0.66%","-0.42%","0.17%","24.40%","24.92%","124.85%"
"Tetra Technologies","TTI","2.42%","-0.93%","-5.15%","-0.70%","55.88%","-10.92%"
"Texas Capital","TCBI","-0.11%","-2.14%","-0.05%","3.09%","15.87%","55.50%"
"The Andersons","ANDE","-0.22%","-1.35%","-0.64%","10.21%","-0.35%","-7.96%"
"The Childrens Place","PLCE","1.21%","-2.82%","1.05%","-16.89%","9.97%","108.64%"
"The Ensign","ENSG","-4.28%","-5.18%","-3.95%","60.00%","61.45%","38.97%"
"The Medicines","MDCO","-0.43%","-1.91%","5.25%","43.05%","5.05%","24.59%"
"The Navigators","NAVG","0.59%","0.25%","4.43%","23.31%","5.44%","53.62%"
"The Providence Service","PRSC","-0.72%","-2.60%","-12.51%","17.83%","35.71%","48.58%"
"Tidewater","TDW","0.45%","3.39%","15.03%","37.66%","34.36%","-94.53%"
"Tile Shop","TTS","2.45%","-4.02%","8.44%","-13.02%","-43.77%","-41.53%"
"Timkensteel Corp","TMST","-7.09%","-20.69%","-14.38%","-5.13%","-6.43%","-22.65%"
"Titan","TWI","1.38%","0.78%","-5.68%","-20.11%","-19.67%","10.17%"
"Tivity Health","TVTY","-2.93%","-3.63%","-7.27%","-9.30%","-14.34%","161.85%"
"TiVo","TIVO","-3.39%","-7.69%","-17.39%","-26.92%","-38.38%","3.73%"
"Tompkins","TMP","-0.75%","-2.90%","-0.59%","6.43%","10.25%","60.19%"
"Topbuild Corp","BLD","0.04%","-4.10%","-4.99%","-1.56%","41.00%","159.25%"
"Tredegar","TG","0.00%","1.59%","8.49%","33.07%","69.77%","51.54%"
"Trex","TREX","-0.90%","-3.17%","-0.84%","18.28%","65.70%","41.30%"
"TrueBlue","TBI","-0.73%","-2.15%","-1.27%","-0.73%","22.97%","5.98%"
"TrustCo Bank NY","TRST","-1.09%","-0.00%","-0.55%","-1.63%","11.04%","45.26%"
"TTEC","TTEC","-0.31%","-5.22%","-9.92%","-20.99%","-24.20%","17.21%"
"TTM","TTMI","-0.46%","-1.37%","-3.13%","10.59%","-1.59%","89.81%"
"Tuesday Morning","TUES","3.51%","1.72%","2.43%","7.27%","63.89%","-68.55%"
"U S Concrete","USCR","-0.68%","-6.42%","-2.20%","-38.97%","-33.83%","20.60%"
"UMB Financial","UMBF","-0.99%","-10.66%","-7.62%","-0.90%","1.47%","30.01%"
"Unifi","UFI","0.17%","-2.96%","-6.20%","-16.03%","-6.17%","-2.40%"
"Unifirst","UNF","-0.16%","-1.20%","1.85%","11.92%","28.65%","66.53%"
"Unit","UNT","2.46%","-0.32%","-0.16%","13.68%","39.56%","26.76%"
"United Bankshares","UBSI","0.00%","1.35%","2.60%","7.91%","8.70%","-7.48%"
"United Community Banks","UCBI","-0.26%","-2.36%","-2.62%","7.14%","7.95%","44.47%"
"United Fire","UFCS","0.10%","2.45%","9.62%","32.95%","34.73%","75.35%"
"United Insurances","UIHC","1.43%","2.85%","4.31%","19.30%","29.52%","28.14%"
"Universal","UVV","1.59%","1.36%","0.98%","27.71%","4.28%","17.53%"
"Universal Electronics","UEIC","-0.71%","-0.28%","5.58%","-25.93%","-48.76%","-32.48%"
"Universal Forest","UFPI","-0.06%","-0.17%","-4.05%","-5.42%","25.50%","-43.97%"
"Universal Health RI","UHT","1.11%","2.80%","1.43%","-12.48%","-14.18%","34.25%"
"Universal Insurance","UVE","5.34%","17.48%","23.37%","62.16%","87.13%","62.93%"
"Urstadt Biddle Properties","UBA","0.32%","-2.62%","-2.32%","0.87%","3.30%","14.82%"
"US Ecology","ECOL","-1.20%","0.92%","1.85%","29.61%","24.83%","44.04%"
"US Physicalrapy","USPH","-2.55%","-0.96%","5.89%","43.07%","64.88%","95.42%"
"US Silica","SLCA","0.67%","11.56%","4.50%","-17.32%","1.62%","19.54%"
"Veeco","VECO","-2.06%","-4.36%","-0.35%","-4.04%","-53.43%","-44.94%"
"Vera Bradley","VRA","0.69%","-4.53%","-6.10%","7.39%","26.74%","20.44%"
"Veritiv Cor","VRTV","-0.28%","-6.69%","-8.92%","25.43%","-1.09%","-2.71%"
"Viad","VVI","-0.52%","1.69%","2.79%","3.16%","4.86%","99.34%"
"Viavi Solutions","VIAV","0.30%","-0.49%","-1.84%","15.90%","-9.55%","60.54%"
"Vicor","VICR","-3.13%","11.61%","24.44%","166.75%","216.76%","435.54%"
"Virtus","VRTS","1.05%","0.85%","1.09%","13.26%","11.37%","7.81%"
"Virtusa","VRTU","-2.42%","-3.60%","5.85%","17.81%","54.09%","8.32%"
"Vitamin Shoppe","VSI","1.91%","2.56%","16.79%","81.82%","-24.53%","-78.24%"
"Wabash National","WNC","-0.42%","-3.60%","1.77%","-12.35%","1.60%","38.43%"
"WageWorks","WAGE","-3.59%","-0.00%","2.75%","-15.48%","-19.94%","4.90%"
"Walker&Dunlop","WD","1.48%","-1.81%","4.15%","23.05%","16.30%","144.05%"
"Watts Water Technologies","WTS","0.30%","0.54%","5.40%","10.60%","31.97%","51.46%"
"WD-40","WDFC","0.28%","0.09%","9.04%","35.97%","50.45%","79.01%"
"Westamerica Bancorporation","WABC","-0.35%","0.49%","4.26%","0.77%","8.89%","22.52%"
"Winnebago Industries","WGO","2.74%","2.34%","-5.41%","-29.23%","6.35%","76.22%"
"Wintrust","WTFC","-0.07%","-2.44%","-0.17%","6.87%","16.27%","63.26%"
"Wolverine","WWW","-0.06%","-1.04%","1.68%","10.29%","23.63%","19.92%"
"World Acceptance","WRLD","0.75%","-11.31%","-11.18%","25.98%","30.27%","86.86%"
"WWE","WWE","-3.98%","-3.12%","4.97%","156.70%","268.72%","301.12%"
"XO","XOXO","-3.10%","-7.28%","-5.40%","69.07%","73.29%","110.45%"
"Xperi","XPER","0.00%","0.31%","-5.34%","-34.63%","-44.62%","-53.98%"
"Zumiez","ZUMZ","4.39%","5.36%","-7.19%","8.55%","73.85%","-13.41%"
