"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"Liquidity Services","LQDT","0.00%","-0.69%","3.60%","48.45%","23.08%","-3.49%"
"Lithia Motors","LAD","0.19%","0.71%","0.19%","-23.94%","-20.41%","-19.52%"
"Littelfuse","LFUS","0.16%","2.08%","1.78%","13.01%","19.89%","148.73%"
"LivePerson","LPSN","0.94%","3.46%","14.23%","133.91%","97.79%","209.91%"
"LogMeIn","LOGM","0.59%","4.95%","3.18%","-24.93%","-26.22%","39.06%"
"Lsb Industries","LXU","5.70%","22.64%","28.80%","-0.46%","42.02%","-64.62%"
"LSC Communications","LKSD","1.92%","-0.89%","3.21%","-19.27%","-24.55%","-"
"LTC Properties","LTC","0.76%","1.69%","9.01%","6.66%","-4.80%","16.15%"
"Lumber Liquidators","LL","-0.68%","0.58%","-10.57%","-44.47%","-53.72%","18.09%"
"Lumentum Holdings Inc","LITE","-0.73%","4.30%","23.79%","38.85%","18.60%","251.63%"
"Luminex","LMNX","0.71%","0.75%","-18.47%","43.20%","46.62%","56.64%"
"Lydall","LDL","0.35%","-3.93%","5.42%","-15.67%","-9.70%","63.80%"
"M/I Homes","MHO","0.66%","-0.65%","0.23%","-24.68%","3.85%","4.10%"
"Magellan Health","MGLN","-0.20%","-2.13%","-2.07%","-23.87%","-8.98%","33.22%"
"Maiden Holdings","MHLD","-3.80%","-6.17%","-54.49%","-42.42%","-47.95%","-72.80%"
"ManTech","MANT","1.30%","2.06%","7.05%","32.14%","63.35%","149.70%"
"Marcus","MCS","3.18%","3.57%","8.56%","48.45%","61.75%","114.14%"
"MarineMax","HZO","1.81%","5.88%","18.42%","19.05%","38.89%","40.10%"
"Marriot Vacations Worldwide","VAC","-2.15%","-4.67%","-0.65%","-11.99%","0.99%","70.63%"
"Marten Transport","MRTN","0.23%","0.23%","-0.23%","8.62%","25.64%","97.94%"
"Masimo","MASI","-0.33%","0.50%","8.90%","39.02%","37.80%","194.28%"
"Materion","MTRN","0.63%","0.31%","0.39%","31.28%","65.07%","105.87%"
"Matrix","MTRX","-0.48%","-2.11%","2.45%","17.42%","72.02%","-9.01%"
"Matson","MATX","0.59%","2.30%","4.74%","25.20%","43.25%","1.80%"
"Matthews","MATW","-0.95%","-2.08%","0.10%","-1.70%","-13.93%","2.83%"
"MDC","MDC","0.99%","-2.61%","4.52%","-0.56%","8.93%","15.99%"
"Medidata","MDSO","1.14%","4.05%","11.64%","34.10%","13.37%","83.11%"
"MEDIFAST","MED","1.33%","1.76%","7.30%","227.68%","310.90%","711.17%"
"Mercury","MRCY","1.19%","5.13%","14.16%","6.15%","12.72%","239.41%"
"Meridian","VIVO","0.32%","0.32%","2.28%","12.14%","12.54%","-14.63%"
"Merit","MMSI","0.34%","2.08%","5.56%","36.23%","41.30%","158.23%"
"Meritage","MTH","0.70%","-0.12%","0.82%","-15.72%","5.50%","3.33%"
"Methode Electronics","MEI","0.25%","-0.50%","1.54%","-1.12%","-0.63%","20.81%"
"MicroStrategy","MSTR","1.24%","-0.45%","10.46%","13.48%","15.95%","-24.89%"
"MiMedx","MDXG","3.31%","19.10%","27.40%","-57.97%","-67.94%","-45.19%"
"MKS Instruments","MKSI","0.49%","1.03%","-1.64%","-1.69%","10.99%","179.48%"
"Mobile Mini","MINI","-0.69%","-0.69%","-0.35%","24.35%","40.20%","30.00%"
"Momenta","MNTA","0.76%","-2.39%","-6.85%","89.96%","58.21%","44.10%"
"Monarch","MCRI","-0.32%","-1.30%","-1.86%","4.98%","34.05%","166.87%"
"Monotype","TYPE","-0.72%","-5.94%","0.98%","-14.52%","11.96%","-3.51%"
"Monro Muffler Brake","MNRO","1.00%","0.64%","1.28%","24.58%","45.99%","12.82%"
"Moog","MOGa","-0.08%","-0.68%","6.64%","-9.14%","1.68%","26.72%"
"Motorcar Parts","MPAA","2.87%","1.76%","23.79%","6.20%","-2.03%","-16.38%"
"Movado","MOV","0.71%","-16.39%","-14.20%","32.30%","55.47%","51.49%"
"MTS Systems","MTSC","0.74%","2.95%","0.93%","0.74%","12.12%","-6.64%"
"Mueller Industries","MLI","-0.65%","-3.76%","-1.93%","-9.77%","5.16%","4.00%"
"Multi-Color","LABL","0.65%","1.06%","-4.56%","-17.50%","-23.48%","-2.66%"
"Myers Industries","MYE","0.23%","-2.20%","1.83%","14.10%","21.25%","63.96%"
"MYR Group","MYRG","0.20%","-0.83%","-0.94%","-2.69%","35.50%","23.04%"
"Nanometrics","NANO","-0.41%","-0.75%","3.64%","75.80%","68.89%","212.93%"
"National Presto Industries","NPK","0.57%","-4.64%","5.49%","33.33%","34.28%","65.09%"
"Natus","BABY","1.36%","3.04%","2.47%","-2.36%","9.06%","-6.07%"
"Nautilus","NLS","-0.34%","-4.56%","3.90%","9.74%","-12.28%","-5.97%"
"Navigant","NCI","-0.25%","-0.13%","2.62%","23.08%","55.13%","53.73%"
"NBT Bancorp","NBTB","1.00%","-1.60%","2.04%","10.00%","23.53%","57.33%"
"Neenah Paper","NP","0.39%","2.01%","2.07%","0.66%","17.67%","58.83%"
"Nektar","NKTR","0.74%","4.07%","23.27%","11.34%","207.82%","498.47%"
"Neogen","NEOG","2.90%","5.25%","14.64%","51.54%","79.04%","80.98%"
"NETGEAR","NTGR","-0.35%","-3.01%","7.84%","20.60%","46.69%","141.56%"
"Newpark Resources","NR","0.48%","-2.78%","3.45%","22.09%","27.27%","55.56%"
"NIC","EGOV","0.00%","-1.47%","5.33%","1.20%","2.44%","-5.41%"
"Northern Oil&Gas","NOG","1.77%","4.55%","-6.50%","68.29%","302.10%","-33.40%"
"Northfield Bancorp","NFBK","0.81%","-1.93%","-0.55%","-4.68%","1.50%","9.56%"
"Northwest Bancshares","NWBI","0.50%","-0.65%","1.62%","8.91%","16.35%","45.41%"
"Northwest Natural Gas","NWN","0.46%","1.96%","0.54%","8.80%","-2.33%","51.67%"
"NutriSystem","NTRI","1.65%","-3.65%","-14.94%","-29.66%","-30.65%","32.71%"
"OFG Bancorp","OFG","-0.61%","-2.11%","-1.52%","72.34%","68.75%","85.14%"
"Old National Bancorp","ONB","1.65%","1.00%","4.64%","16.33%","23.40%","49.71%"
"Ollies Bargain Outlet Holdings Inc","OLLI","1.93%","8.13%","26.51%","63.57%","103.98%","424.38%"
"Olympic Steel","ZEUS","1.52%","2.08%","-1.65%","2.56%","20.70%","71.52%"
"Omnicell","OMCL","1.10%","0.81%","14.58%","41.75%","31.83%","106.39%"
"Onespan","OSPN","1.63%","1.90%","8.38%","34.89%","48.22%","19.88%"
"Opus Bank","OPB","0.89%","0.18%","0.35%","3.85%","24.62%","-18.60%"
"Orion Group","ORN","1.77%","-1.82%","-7.81%","10.09%","44.39%","26.39%"
"Oritani","ORIT","0.62%","-1.52%","1.69%","-1.22%","0.62%","11.42%"
"OSI Systems","OSIS","-0.79%","1.64%","-1.29%","20.98%","-6.66%","5.92%"
"Oxford Industries","OXM","1.39%","-0.25%","1.97%","23.81%","48.40%","17.91%"
"Papa John's","PZZA","0.00%","3.18%","9.06%","-17.80%","-38.03%","-31.91%"
"Park Electrochemical","PKE","0.56%","0.19%","-4.25%","8.80%","17.34%","23.87%"
"Patrick","PATK","-0.16%","0.95%","7.38%","-7.85%","32.04%","44.34%"
"PDC Energy","PDCE","-0.30%","-2.80%","-16.55%","2.23%","33.12%","-5.35%"
"Pennsylvania RE","PEI","0.89%","-2.11%","-3.77%","-14.21%","0.10%","-47.26%"
"Perficient","PRFT","0.88%","2.50%","8.46%","50.66%","56.31%","85.83%"
"Perry Ellis","PERY","-0.04%","-0.61%","-5.40%","9.94%","24.35%","11.32%"
"PetMed Express","PETS","0.30%","-0.84%","-3.83%","-19.36%","1.33%","123.18%"
"PGT Innovations","PGTI","0.21%","-1.82%","0.62%","44.21%","82.02%","81.48%"
"Phibro","PAHC","3.62%","-7.00%","-6.35%","40.90%","29.32%","35.32%"
"Pinnacle","PNFP","0.23%","0.16%","2.06%","-2.64%","2.87%","39.75%"
"Pioneer Energy Services","PES","-1.54%","-5.88%","-0.00%","4.92%","82.86%","4.58%"
"Piper Jaffray","PJC","-1.09%","-1.28%","1.38%","-10.72%","36.89%","98.97%"
"Plexus","PLXS","-0.36%","3.84%","4.75%","4.23%","20.37%","69.95%"
"Powell Industries","POWL","-1.29%","-2.32%","5.90%","36.65%","35.94%","41.85%"
"Power Integrations","POWI","1.03%","0.89%","3.38%","-0.27%","-0.27%","82.69%"
"PRA Group Inc","PRAA","0.97%","-3.43%","-5.56%","10.09%","24.74%","-29.48%"
"ProAssurance","PRA","0.73%","0.73%","16.09%","-15.40%","-9.79%","1.90%"
"Progress","PRGS","1.19%","0.81%","9.12%","-3.85%","22.33%","51.03%"
"Proto Labs","PRLB","3.05%","5.82%","23.57%","50.92%","114.12%","120.72%"
"Provident","PFS","0.32%","-1.56%","0.04%","-6.45%","2.06%","34.92%"
"PS Business Parks","PSB","0.72%","0.83%","0.74%","4.27%","-4.10%","76.07%"
"Quaker Chemical","KWR","0.85%","1.58%","8.19%","19.46%","28.28%","129.16%"
"Quality Systems","QSII","-0.30%","2.32%","7.62%","68.56%","45.33%","72.23%"
"Qualys","QLYS","2.25%","1.11%","6.93%","53.41%","88.70%","216.04%"
"Quanex Building Products","NX","1.23%","-2.09%","-2.67%","-29.91%","-17.79%","-6.39%"
"QuinStreet","QNST","0.66%","-5.31%","4.98%","81.03%","177.84%","174.82%"
"Quorum Health","QHC","0.89%","6.31%","-0.00%","-27.08%","0.89%","-"
"Rambus","RMBS","2.00%","2.52%","-2.47%","-14.06%","-7.14%","-10.08%"
"Raven","RAVN","-0.62%","-0.51%","26.54%","40.90%","73.17%","179.45%"
"Rayonier Advanced Materials","RYAM","0.43%","-0.62%","5.88%","2.20%","50.79%","225.55%"
"Re Max Holding","RMAX","-1.40%","-0.51%","-1.99%","1.55%","-22.20%","33.83%"
"Red Robin Gourmet Burgers","RRGB","2.10%","1.35%","9.69%","-26.77%","-28.42%","-47.70%"
"Regis","RGS","-0.42%","-0.05%","21.33%","39.26%","59.87%","82.35%"
"Rent-A-Center","RCII","0.00%","0.00%","-0.61%","32.79%","21.12%","-43.29%"
"Repligen","RGEN","0.86%","3.64%","15.37%","51.27%","26.22%","63.77%"
"Resources Connection","RECN","2.48%","5.08%","2.16%","7.12%","30.31%","5.28%"
"Retail Opportunity","ROIC","1.08%","0.46%","2.33%","-1.05%","-1.00%","24.23%"
"REX American Resources","REX","1.33%","1.22%","4.45%","-2.67%","-6.63%","60.81%"
"RLI","RLI","0.67%","-0.80%","3.16%","26.89%","43.47%","49.78%"
"Roadrunner","RRTS","-0.76%","-5.11%","-37.50%","-83.14%","-82.62%","-93.76%"
"Rogers","ROG","-0.30%","2.13%","8.26%","-14.73%","15.47%","151.72%"
"RR Donnelley & Sons","RRD","2.22%","-3.07%","1.40%","-45.59%","-45.06%","-80.04%"
"Rudolph","RTEC","0.36%","0.91%","-2.28%","16.32%","24.38%","120.81%"
"Ruth's Hospitality","RUTH","0.65%","-2.53%","8.07%","42.26%","59.17%","87.46%"
"S&T Bancorp","STBA","0.17%","-1.83%","5.09%","17.21%","27.84%","57.37%"
"Sabra","SBRA","0.68%","1.90%","6.03%","25.63%","6.03%","1.46%"
"Safety Insurance","SAFT","1.42%","0.78%","4.31%","20.27%","36.29%","82.45%"
"Saia","SAIA","0.32%","2.86%","4.83%","12.01%","37.71%","121.68%"
"Sanderson Farms","SAFM","-0.31%","-3.19%","2.82%","-23.79%","-30.21%","56.89%"
"Sanmina","SANM","-0.81%","0.65%","4.94%","-6.67%","-18.19%","59.17%"
"Saul Centers","BFS","0.94%","1.63%","11.82%","-2.83%","-1.96%","23.20%"
"ScanSource","SCSC","5.24%","-4.47%","1.37%","13.55%","8.84%","10.97%"
"Scholastic","SCHL","0.67%","0.21%","2.71%","4.81%","5.58%","-0.64%"
"Schweitzer-Mauduit","SWM","-0.10%","0.37%","-3.97%","-10.30%","7.33%","19.99%"
"Scientific Games","SGMS","-0.16%","-2.88%","-14.16%","-40.94%","-15.36%","163.02%"
"SEACOR","CKH","0.14%","-3.11%","0.68%","11.32%","30.65%","-18.85%"
"Select Medical","SEM","0.25%","1.54%","-1.74%","12.18%","5.60%","59.68%"
"Selective","SIGI","0.94%","0.55%","4.22%","9.37%","26.63%","114.07%"
"Semtech","SMTC","5.10%","18.43%","25.00%","74.71%","61.27%","255.23%"
"Seneca Foods A","SENEA","4.03%","5.56%","13.73%","5.04%","8.75%","9.05%"
"ServisFirst Bancshares","SFBS","-0.14%","0.07%","1.96%","3.86%","26.02%","128.40%"
"Shoe Carnival","SCVL","3.35%","32.05%","39.81%","66.21%","132.17%","79.20%"
"Shutterstock","SSTK","0.90%","3.93%","15.46%","27.91%","66.28%","67.75%"
"Simmons First National","SFNC","1.12%","1.61%","5.16%","10.68%","20.47%","-26.95%"
"Simpson Manufacturing","SSD","-0.22%","2.73%","4.11%","33.72%","74.68%","123.17%"
"SkyWest","SKYW","1.32%","2.03%","10.12%","22.98%","84.57%","305.84%"
"Sleep Number","SL2","1.58%","1.50%","15.43%","-8.76%","15.48%","34.23%"
"Sonic","SONC","2.81%","3.85%","4.61%","30.49%","51.82%","31.16%"
"Sonic Automotive","SAH","0.70%","-1.15%","6.44%","16.53%","15.59%","2.04%"
"South Jersey Industries","SJI","0.15%","0.33%","-1.86%","6.24%","-8.34%","41.37%"
"Southside","SBSI","0.79%","-0.75%","2.48%","5.70%","7.85%","48.77%"
"SpartanNash Co","SPTN","1.38%","-0.56%","-9.34%","-19.98%","-14.19%","-22.50%"
"Spectrum","SPPI","-4.86%","-12.23%","4.72%","13.61%","117.91%","237.99%"
"Spire","SR","0.13%","-1.45%","3.69%","-0.80%","-3.31%","44.95%"
"Spok Holdings","SPOK","0.33%","-1.60%","5.14%","-1.92%","-9.97%","-6.52%"
"SPS Commerce","SPSC","1.13%","1.10%","11.92%","102.24%","61.44%","46.06%"
"SPX Corp","SPXC","-0.70%","-1.05%","-6.85%","8.28%","38.28%","145.42%"
"SPX FLOW Inc","FLOW","-1.07%","-2.22%","4.76%","0.82%","39.32%","-"
"Stage Stores","SSI","2.44%","-1.87%","3.45%","25.00%","19.32%","-80.93%"
"Stampscom","STMP","1.24%","5.59%","-4.97%","32.15%","29.33%","206.77%"
"Standard Motor Products","SMP","0.00%","-0.31%","6.46%","13.05%","13.30%","44.19%"
"Standex","SXI","1.17%","-3.75%","3.90%","5.94%","12.98%","38.10%"
"Stein Mart","SMRT","6.88%","1.30%","4.02%","100.86%","83.46%","-77.27%"
"Stepan","SCL","0.68%","0.43%","0.41%","12.97%","14.33%","109.41%"
"Sterling Bancorp","STL","1.11%","-0.22%","4.10%","-7.11%","1.33%","63.33%"
"Steven Madden","SHOO","1.04%","-0.26%","4.03%","24.52%","36.18%","44.33%"
"Stewart Info Services","STC","0.13%","-1.02%","0.07%","5.86%","24.77%","16.86%"
"Strategic Education","STRA","1.26%","2.03%","13.17%","54.91%","74.60%","170.35%"
"Sturm Ruger&Company","RGR","7.30%","6.42%","18.35%","17.19%","41.51%","5.68%"
"Summit Hotel Properties","INN","-1.15%","0.96%","-0.07%","-9.85%","-8.41%","14.04%"
"SunCoke Energy","SXC","-1.41%","-1.15%","0.27%","-6.92%","16.13%","-1.15%"
"Super Micro Computer","SMCI","-0.68%","25.21%","-2.33%","-2.01%","-23.33%","-17.53%"
"Superior Industries","SUP","0.46%","-0.91%","16.67%","46.13%","47.62%","15.92%"
"Supernus","SUPN","1.84%","-0.56%","-16.02%","11.17%","-6.54%","125.33%"
"Supervalu","SVU","-0.03%","0.22%","0.19%","49.49%","62.92%","-44.02%"
"SurModics","SRDX","3.62%","6.20%","32.69%","181.25%","193.30%","235.82%"
"Sykes","SYKE","-1.21%","3.21%","3.56%","-3.85%","13.94%","19.53%"
"Synchronoss Tech","SNCR","2.30%","10.05%","53.69%","-30.20%","-62.84%","-84.08%"
"Synergy Resources","SRCI","0.76%","-4.02%","-18.26%","9.14%","17.11%","-9.08%"
"Tailored Brands","TLRD","4.02%","5.61%","12.52%","7.83%","93.74%","-56.92%"
"Take-Two","TTWO","-0.80%","-0.34%","8.22%","21.66%","39.30%","365.37%"
"Team","TISI","-0.43%","-7.54%","6.39%","56.38%","84.92%","-44.69%"
"Tennant","TNC","0.66%","2.07%","-4.91%","5.37%","24.67%","36.72%"
"Tetra Tech","TTEK","1.23%","0.14%","6.65%","44.96%","61.01%","174.70%"
"Tetra Technologies","TTI","-0.43%","-3.77%","5.52%","7.49%","120.67%","-37.80%"
"Texas Capital","TCBI","1.08%","-4.00%","-2.20%","-0.00%","18.14%","69.62%"
"The Andersons","ANDE","0.99%","0.74%","17.05%","31.14%","28.26%","19.62%"
"The Childrens Place","PLCE","0.82%","2.10%","12.69%","-3.16%","31.79%","139.17%"
"The Ensign","ENSG","1.22%","0.72%","11.47%","75.99%","88.02%","66.26%"
"The Medicines","MDCO","-1.61%","1.77%","2.86%","44.88%","4.71%","-1.27%"
"The Navigators","NAVG","0.65%","0.72%","17.85%","43.74%","25.45%","83.82%"
"The Providence Service","PRSC","0.66%","0.34%","-6.56%","13.14%","28.23%","42.28%"
"Tidewater","TDW","-0.59%","1.52%","-0.44%","31.15%","35.59%","-93.85%"
"Tile Shop","TTS","1.32%","-3.77%","-6.13%","-20.31%","-50.32%","-38.06%"
"Timkensteel Corp","TMST","0.72%","0.65%","3.09%","-7.77%","-7.71%","-19.48%"
"Titan","TWI","0.13%","-1.58%","5.06%","-41.93%","-13.12%","-8.22%"
"Tivity Health","TVTY","0.58%","4.40%","-2.41%","-5.88%","-10.77%","192.27%"
"TiVo","TIVO","0.37%","5.00%","19.21%","-12.50%","-26.22%","25.69%"
"Tompkins","TMP","1.91%","-0.16%","2.62%","8.01%","14.91%","71.19%"
"Topbuild Corp","BLD","0.42%","-9.60%","-14.89%","-17.77%","5.47%","86.91%"
"Tredegar","TG","0.00%","1.86%","-0.45%","14.32%","31.83%","62.95%"
"Trex","TREX","-0.17%","4.75%","7.87%","56.27%","121.55%","117.29%"
"TrueBlue","TBI","-0.17%","-0.34%","7.13%","6.55%","42.58%","18.43%"
"TrustCo Bank NY","TRST","0.27%","-1.60%","1.65%","0.54%","16.35%","62.85%"
"TTEC","TTEC","-0.38%","3.56%","-18.00%","-34.91%","-34.74%","-4.03%"
"TTM","TTMI","-0.53%","4.00%","-0.32%","19.34%","28.26%","186.81%"
"Tuesday Morning","TUES","0.00%","-3.17%","5.17%","10.91%","38.64%","-61.39%"
"U S Concrete","USCR","-0.72%","-1.03%","3.66%","-42.38%","-42.10%","-7.43%"
"UMB Financial","UMBF","0.68%","-0.42%","1.70%","4.62%","11.45%","53.68%"
"Unifi","UFI","-0.84%","-2.93%","-0.41%","-11.32%","1.82%","11.57%"
"Unifirst","UNF","0.68%","1.56%","-1.57%","12.31%","28.34%","68.93%"
"Unit","UNT","-0.27%","-4.33%","10.74%","19.50%","58.66%","85.80%"
"United Bankshares","UBSI","1.16%","-0.25%","4.10%","13.38%","16.40%","7.24%"
"United Community Banks","UCBI","0.66%","-0.62%","-1.62%","7.82%","15.54%","56.63%"
"United Fire","UFCS","-0.70%","-2.73%","-13.11%","8.67%","16.62%","50.14%"
"United Insurances","UIHC","0.05%","0.53%","-2.07%","20.75%","30.92%","63.12%"
"Universal","UVV","0.84%","-0.17%","-11.93%","13.90%","4.82%","21.30%"
"Universal Electronics","UEIC","-3.03%","1.05%","-3.89%","-8.57%","-25.26%","-4.55%"
"Universal Forest","UFPI","0.70%","1.08%","2.41%","-0.43%","28.02%","-38.18%"
"Universal Health RI","UHT","0.25%","2.34%","12.30%","1.52%","0.55%","69.63%"
"Universal Insurance","UVE","1.83%","-1.76%","-0.22%","63.07%","106.96%","80.86%"
"Urstadt Biddle Properties","UBA","-0.44%","-1.56%","1.88%","4.65%","8.96%","27.81%"
"US Ecology","ECOL","-0.82%","0.21%","12.88%","42.65%","41.95%","47.39%"
"US Physicalrapy","USPH","2.29%","5.65%","9.15%","73.48%","109.45%","177.47%"
"US Silica","SLCA","0.95%","-6.40%","-15.78%","-34.92%","-22.61%","8.50%"
"Veeco","VECO","3.45%","10.60%","3.45%","-19.19%","-38.14%","-47.92%"
"Vera Bradley","VRA","0.69%","-2.20%","9.40%","20.36%","61.28%","5.16%"
"Veritiv Cor","VRTV","-0.42%","-1.24%","23.07%","65.22%","68.43%","33.45%"
"Viad","VVI","0.00%","-0.56%","8.93%","11.19%","12.00%","126.97%"
"Viavi Solutions","VIAV","-1.23%","-2.35%","11.55%","28.15%","8.95%","93.77%"
"Vicor","VICR","2.13%","4.08%","6.39%","198.80%","226.11%","564.36%"
"Virtus","VRTS","0.47%","0.35%","1.18%","12.13%","19.94%","23.52%"
"Virtusa","VRTU","2.44%","1.20%","11.23%","32.17%","61.21%","11.59%"
"Vitamin Shoppe","VSI","1.99%","-6.23%","47.98%","190.91%","139.25%","-63.32%"
"Wabash National","WNC","-2.04%","-3.03%","-3.13%","-15.94%","-12.89%","49.39%"
"WageWorks","WAGE","2.88%","1.52%","1.23%","-13.71%","-9.55%","20.47%"
"Walker&Dunlop","WD","0.68%","-0.73%","2.00%","14.74%","13.78%","128.51%"
"Watts Water Technologies","WTS","-0.48%","-1.02%","-4.68%","8.56%","32.88%","52.94%"
"WD-40","WDFC","2.37%","1.43%","9.33%","50.38%","62.20%","110.30%"
"Westamerica Bancorporation","WABC","1.46%","0.36%","5.12%","7.52%","23.30%","45.13%"
"Winnebago Industries","WGO","0.27%","-0.94%","-8.54%","-33.54%","2.07%","80.07%"
"Wintrust","WTFC","0.95%","-1.45%","-0.49%","7.50%","20.95%","73.42%"
"Wolverine","WWW","2.14%","1.82%","9.11%","22.90%","47.24%","42.58%"
"World Acceptance","WRLD","0.60%","-0.13%","13.50%","46.94%","53.42%","238.98%"
"WWE","WWE","1.32%","6.25%","11.29%","185.84%","294.63%","349.64%"
"XO","XOXO","0.07%","-2.24%","5.96%","62.84%","61.70%","105.19%"
"Xperi","XPER","-0.32%","-1.57%","-3.98%","-35.66%","-43.22%","-53.08%"
"Zumiez","ZUMZ","4.36%","4.71%","32.55%","49.62%","144.31%","34.56%"
