"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Nanometrics","NANO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"National Presto Industries","NPK","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Natus","BABY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Nautilus","NLS","Sell","Strong Buy","Strong Sell","Neutral"
"Navigant","NCI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"NBT Bancorp","NBTB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Neenah Paper","NP","Strong Sell","Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Buy","Strong Buy","Strong Buy","Buy"
"Neogen","NEOG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Newpark Resources","NR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NIC","EGOV","Neutral","Strong Buy","Strong Buy","Neutral"
"Northern Oil&Gas","NOG","Strong Buy","Strong Buy","Strong Buy","Buy"
"Northfield Bancorp","NFBK","Strong Buy","Strong Buy","Neutral","Neutral"
"Northwest Bancshares","NWBI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Neutral","Neutral","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Sell","Neutral","Strong Buy","Neutral"
"OFG Bancorp","OFG","Sell","Sell","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Omnicell","OMCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Opus Bank","OPB","Strong Sell","Neutral","Strong Sell","Buy"
"Orion Group","ORN","Neutral","Sell","Strong Buy","Strong Buy"
"Oritani","ORIT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"OSI Systems","OSIS","Neutral","Strong Sell","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Sell","Sell","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Patrick","PATK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Strong Buy","Sell","Strong Sell","Strong Buy"
"Pennsylvania RE","PEI","Strong Sell","Sell","Sell","Strong Sell"
"Perficient","PRFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Strong Buy","Strong Sell","Buy","Strong Buy"
"PetMed Express","PETS","Strong Buy","Neutral","Sell","Neutral"
"PGT Innovations","PGTI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Neutral","Buy","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Pioneer Energy Services","PES","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Piper Jaffray","PJC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Plexus","PLXS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Powell Industries","POWL","Buy","Strong Buy","Strong Buy","Strong Buy"
"Power Integrations","POWI","Strong Sell","Neutral","Sell","Strong Buy"
"PRA Group Inc","PRAA","Strong Sell","Sell","Strong Sell","Buy"
"ProAssurance","PRA","Neutral","Strong Buy","Strong Buy","Neutral"
"Progress","PRGS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Proto Labs","PRLB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Neutral","Neutral","Strong Sell","Neutral"
"PS Business Parks","PSB","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Neutral","Strong Buy","Buy","Strong Buy"
"Quanex Building Products","NX","Neutral","Strong Sell","Strong Sell","Strong Sell"
"QuinStreet","QNST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quorum Health","QHC","Strong Buy","Sell","Strong Sell","Strong Sell"
"Rambus","RMBS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Raven","RAVN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rayonier Advanced Materials","RYAM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Re Max Holding","RMAX","Strong Buy","Sell","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Regis","RGS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Buy","Neutral","Strong Buy","Buy"
"Repligen","RGEN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Strong Sell","Strong Sell","Sell","Buy"
"Retail Opportunity","ROIC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"REX American Resources","REX","Strong Buy","Strong Buy","Buy","Neutral"
"RLI","RLI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"RR Donnelley & Sons","RRD","Sell","Neutral","Strong Sell","Strong Sell"
"Rudolph","RTEC","Strong Buy","Strong Sell","Strong Sell","Buy"
"Ruth's Hospitality","RUTH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sabra","SBRA","Sell","Strong Buy","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Sell","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Sanderson Farms","SAFM","Strong Buy","Strong Buy","Buy","Neutral"
"Sanmina","SANM","Sell","Strong Buy","Buy","Neutral"
"Saul Centers","BFS","Buy","Strong Buy","Strong Buy","Strong Buy"
"ScanSource","SCSC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Scholastic","SCHL","Strong Buy","Buy","Neutral","Buy"
"Schweitzer-Mauduit","SWM","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Scientific Games","SGMS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"SEACOR","CKH","Strong Buy","Buy","Strong Sell","Neutral"
"Select Medical","SEM","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Selective","SIGI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Sell","Strong Buy","Strong Buy","Neutral"
"ServisFirst Bancshares","SFBS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Shoe Carnival","SCVL","Buy","Strong Buy","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Simpson Manufacturing","SSD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SkyWest","SKYW","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Sonic","SONC","Sell","Strong Sell","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Neutral","Strong Buy","Strong Buy","Strong Buy"
"South Jersey Industries","SJI","Sell","Neutral","Strong Buy","Strong Buy"
"Southside","SBSI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Spectrum","SPPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Spire","SR","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Strong Buy","Strong Buy","Strong Buy","Sell"
"SPS Commerce","SPSC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Strong Sell","Strong Sell","Sell","Strong Buy"
"SPX FLOW Inc","FLOW","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Stage Stores","SSI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Stampscom","STMP","Strong Buy","Strong Sell","Neutral","Strong Buy"
"Standard Motor Products","SMP","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Standex","SXI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Sell","Neutral","Neutral","Neutral"
"Stepan","SCL","Strong Sell","Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Strong Buy","Buy","Strong Sell","Neutral"
"Steven Madden","SHOO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Strategic Education","STRA","Sell","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Summit Hotel Properties","INN","Strong Sell","Neutral","Strong Sell","Strong Sell"
"SunCoke Energy","SXC","Strong Sell","Sell","Strong Sell","Neutral"
"Super Micro Computer","SMCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Superior Industries","SUP","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Supernus","SUPN","Strong Buy","Strong Sell","Strong Sell","Strong Buy"
"Supervalu","SVU","Strong Buy","Strong Buy","Strong Buy","Neutral"
"SurModics","SRDX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Strong Sell","Neutral","Neutral","Neutral"
"Synchronoss Tech","SNCR","Strong Sell","Neutral","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Sell","Strong Sell","Strong Sell","Strong Buy"
"Tailored Brands","TLRD","Neutral","Buy","Strong Sell","Sell"
"Take-Two","TTWO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Tennant","TNC","Strong Sell","Strong Sell","Sell","Strong Buy"
"Tetra Tech","TTEK","Buy","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Sell","Strong Buy","Strong Buy","Buy"
"Texas Capital","TCBI","Neutral","Buy","Neutral","Strong Buy"
"The Andersons","ANDE","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"The Childrens Place","PLCE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"The Ensign","ENSG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Medicines","MDCO","Sell","Neutral","Strong Buy","Strong Buy"
"The Navigators","NAVG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Neutral","Neutral","Sell","Buy"
"Tidewater","TDW","Strong Buy","Neutral","Neutral","Neutral"
"Tile Shop","TTS","Strong Sell","Strong Sell","Sell","Strong Sell"
"Timkensteel Corp","TMST","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Titan","TWI","Strong Sell","Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Sell","Strong Sell","Strong Sell","Sell"
"TiVo","TIVO","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Tompkins","TMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Topbuild Corp","BLD","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Tredegar","TG","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Trex","TREX","Buy","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TTEC","TTEC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"TTM","TTMI","Strong Sell","Sell","Buy","Strong Buy"
"Tuesday Morning","TUES","Strong Buy","Strong Buy","Strong Buy","Neutral"
"U S Concrete","USCR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Neutral","Strong Buy","Neutral","Strong Buy"
"Unifi","UFI","Sell","Strong Buy","Strong Buy","Neutral"
"Unifirst","UNF","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Unit","UNT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"United Community Banks","UCBI","Strong Sell","Strong Sell","Neutral","Strong Buy"
"United Fire","UFCS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"United Insurances","UIHC","Strong Sell","Sell","Buy","Strong Buy"
"Universal","UVV","Sell","Neutral","Neutral","Strong Buy"
"Universal Electronics","UEIC","Neutral","Strong Buy","Buy","Strong Sell"
"Universal Forest","UFPI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Universal Health RI","UHT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Insurance","UVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Ecology","ECOL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Sell","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Buy","Neutral","Strong Buy","Strong Buy"
"Virtus","VRTS","Strong Sell","Sell","Buy","Strong Buy"
"Virtusa","VRTU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Strong Buy","Strong Buy","Strong Buy","Buy"
"Wabash National","WNC","Strong Sell","Neutral","Strong Sell","Sell"
"WageWorks","WAGE","Strong Sell","Strong Sell","Neutral","Sell"
"Walker&Dunlop","WD","Neutral","Buy","Neutral","Strong Buy"
"Watts Water Technologies","WTS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"WD-40","WDFC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Wintrust","WTFC","Strong Sell","Buy","Neutral","Strong Buy"
"Wolverine","WWW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Sell","Strong Buy","Strong Buy","Strong Buy"
"WWE","WWE","Buy","Strong Buy","Strong Buy","Strong Buy"
"XO","XOXO","Neutral","Strong Buy","Neutral","Strong Buy"
"Xperi","XPER","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
