"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"Ligand","LGND","-3.39%","-3.83%","3.32%","74.96%","87.21%","183.18%"
"Lindsay","LNN","0.89%","2.57%","-1.58%","4.46%","6.12%","22.19%"
"Liquidity Services","LQDT","-2.07%","-2.74%","2.90%","46.39%","20.34%","-6.08%"
"Lithia Motors","LAD","1.51%","3.09%","-8.08%","-22.85%","-15.48%","-16.42%"
"Littelfuse","LFUS","0.08%","-1.32%","-3.34%","10.84%","23.81%","149.20%"
"LivePerson","LPSN","0.00%","3.74%","7.31%","116.96%","91.92%","186.45%"
"LogMeIn","LOGM","0.35%","-0.66%","-27.43%","-30.86%","-30.46%","21.39%"
"Lsb Industries","LXU","1.16%","2.95%","-6.05%","-20.21%","12.38%","-71.03%"
"LSC Communications","LKSD","5.17%","5.17%","-19.56%","-22.11%","-23.38%","-"
"LTC Properties","LTC","-0.11%","5.32%","9.76%","5.10%","-5.08%","4.00%"
"Lumber Liquidators","LL","1.40%","-4.72%","-32.15%","-44.73%","-51.11%","12.30%"
"Lumentum Holdings Inc","LITE","0.33%","0.92%","10.57%","23.01%","10.67%","183.06%"
"Luminex","LMNX","1.68%","0.81%","-18.25%","38.27%","42.69%","47.48%"
"Lydall","LDL","0.55%","9.78%","1.00%","-10.44%","-2.68%","63.84%"
"M/I Homes","MHO","1.09%","2.86%","-4.04%","-24.65%","4.05%","0.62%"
"Magellan Health","MGLN","-0.67%","-2.37%","-19.42%","-23.30%","-5.00%","29.80%"
"Maiden Holdings","MHLD","2.53%","-1.22%","-50.91%","-38.64%","-43.36%","-73.95%"
"ManTech","MANT","-0.36%","1.43%","5.92%","26.94%","64.97%","128.68%"
"Marcus","MCS","0.26%","-2.04%","15.69%","40.22%","56.53%","101.95%"
"MarineMax","HZO","2.23%","8.68%","-1.67%","9.26%","35.86%","23.80%"
"Marriot Vacations Worldwide","VAC","2.25%","6.30%","2.74%","-8.83%","11.79%","71.92%"
"Marten Transport","MRTN","0.66%","0.00%","-3.40%","12.07%","42.19%","109.68%"
"Masimo","MASI","0.30%","1.74%","11.54%","34.61%","31.75%","174.86%"
"Materion","MTRN","1.14%","-2.50%","11.83%","28.40%","67.74%","99.36%"
"Matrix","MTRX","1.24%","0.74%","6.25%","14.61%","105.03%","6.47%"
"Matson","MATX","2.62%","4.18%","1.36%","24.50%","57.55%","-4.20%"
"Matthews","MATW","0.87%","1.06%","-10.58%","-0.76%","-14.03%","0.71%"
"MDC","MDC","0.35%","2.61%","-1.10%","-1.22%","6.21%","11.67%"
"Medidata","MDSO","1.42%","-0.92%","-8.83%","25.17%","8.30%","58.35%"
"MEDIFAST","MED","3.04%","5.26%","27.01%","211.57%","290.99%","688.37%"
"Mercury","MRCY","1.36%","1.32%","23.33%","-1.19%","8.03%","234.26%"
"Meridian","VIVO","2.01%","2.01%","-4.10%","8.57%","10.95%","-16.76%"
"Merit","MMSI","-0.26%","1.35%","1.25%","30.79%","36.14%","143.64%"
"Meritage","MTH","0.36%","0.60%","-6.24%","-17.87%","0.00%","-1.94%"
"Methode Electronics","MEI","-0.50%","1.02%","1.53%","-0.87%","4.88%","57.74%"
"MicroStrategy","MSTR","1.00%","-0.87%","4.16%","7.33%","11.72%","-30.92%"
"MiMedx","MDXG","-2.31%","-17.21%","1.60%","-69.87%","-77.47%","-58.52%"
"MKS Instruments","MKSI","0.51%","-2.51%","-11.88%","-5.45%","11.13%","164.27%"
"Mobile Mini","MINI","-1.35%","-2.55%","-7.68%","27.25%","51.38%","32.71%"
"Momenta","MNTA","-1.45%","6.25%","-10.38%","94.98%","72.15%","36.41%"
"Monarch","MCRI","0.97%","-0.78%","-1.76%","4.91%","37.32%","167.16%"
"Monotype","TYPE","3.07%","2.35%","7.92%","-9.54%","18.48%","-4.26%"
"Monro Muffler Brake","MNRO","1.56%","0.49%","4.38%","25.46%","55.33%","14.16%"
"Moog","MOGa","1.36%","4.50%","-3.32%","-9.36%","7.61%","23.33%"
"Motorcar Parts","MPAA","4.20%","4.79%","24.53%","3.20%","0.35%","-13.60%"
"Movado","MOV","0.00%","-1.88%","1.12%","54.04%","127.52%","114.25%"
"MTS Systems","MTSC","0.19%","0.78%","-4.33%","-3.35%","10.19%","-16.72%"
"Mueller Industries","MLI","2.46%","1.88%","10.17%","-8.24%","10.84%","1.63%"
"Multi-Color","LABL","1.49%","-5.68%","-5.03%","-17.97%","-20.21%","-4.70%"
"Myers Industries","MYE","-1.82%","-0.23%","17.76%","10.51%","18.41%","49.13%"
"MYR Group","MYRG","0.03%","-0.77%","-9.25%","-2.57%","50.56%","21.84%"
"Nanometrics","NANO","2.20%","-10.67%","10.49%","65.69%","59.67%","202.27%"
"National Presto Industries","NPK","-0.11%","1.12%","12.89%","36.10%","31.98%","68.60%"
"Natus","BABY","-1.78%","-3.89%","9.31%","-6.28%","10.66%","-13.90%"
"Nautilus","NLS","0.34%","6.09%","1.37%","10.86%","-13.70%","-4.27%"
"Navigant","NCI","0.68%","-3.34%","11.62%","22.26%","57.36%","51.05%"
"NBT Bancorp","NBTB","-0.96%","0.00%","0.93%","9.38%","20.94%","52.52%"
"Neenah Paper","NP","-0.28%","1.07%","1.53%","-1.43%","16.64%","48.62%"
"Nektar","NKTR","0.95%","0.35%","24.36%","1.47%","225.63%","490.07%"
"Neogen","NEOG","1.27%","0.53%","3.75%","38.16%","72.21%","61.38%"
"NETGEAR","NTGR","0.22%","1.94%","-9.83%","16.34%","46.36%","128.29%"
"Newpark Resources","NR","1.00%","-3.37%","3.08%","16.86%","33.11%","60.29%"
"NIC","EGOV","0.29%","3.64%","5.88%","3.01%","5.56%","-5.94%"
"Northern Oil&Gas","NOG","4.88%","-1.31%","-11.99%","46.83%","201.00%","-34.85%"
"Northfield Bancorp","NFBK","-0.60%","0.74%","-3.18%","-3.75%","4.31%","7.03%"
"Northwest Bancshares","NWBI","-0.05%","0.55%","2.35%","9.56%","17.42%","43.76%"
"Northwest Natural Gas","NWN","-0.92%","0.23%","0.70%","8.13%","-0.92%","40.31%"
"NutriSystem","NTRI","2.95%","-2.91%","0.25%","-23.76%","-28.65%","41.65%"
"OFG Bancorp","OFG","-6.25%","-5.71%","3.77%","75.53%","84.36%","119.71%"
"Old National Bancorp","ONB","0.51%","1.28%","3.39%","13.75%","22.15%","40.48%"
"Ollies Bargain Outlet Holdings Inc","OLLI","4.30%","7.47%","5.50%","45.82%","78.51%","323.85%"
"Olympic Steel","ZEUS","1.67%","-3.96%","-5.58%","-0.70%","23.64%","80.69%"
"Omnicell","OMCL","-0.39%","0.70%","16.79%","32.68%","28.57%","88.99%"
"Onespan","OSPN","0.00%","0.28%","-14.08%","27.34%","46.89%","0.28%"
"Opus Bank","OPB","-0.35%","0.35%","-3.71%","4.58%","28.89%","-22.54%"
"Orion Group","ORN","-4.67%","-4.57%","-3.41%","12.01%","66.10%","19.00%"
"Oritani","ORIT","-0.61%","0.62%","-1.22%","-0.91%","1.88%","7.19%"
"OSI Systems","OSIS","0.21%","-2.04%","-0.50%","20.75%","-1.55%","9.31%"
"Oxford Industries","OXM","0.38%","-1.95%","1.33%","25.34%","62.99%","14.34%"
"Papa John's","PZZA","-2.75%","-0.65%","-17.19%","-23.86%","-46.76%","-38.12%"
"Park Electrochemical","PKE","-0.52%","-2.26%","-9.63%","7.89%","17.84%","21.42%"
"Patrick","PATK","0.65%","-4.11%","2.57%","-11.09%","30.91%","68.81%"
"PDC Energy","PDCE","-0.74%","-5.40%","-16.20%","-0.72%","34.73%","3.44%"
"Pennsylvania RE","PEI","0.94%","3.06%","0.28%","-9.34%","6.42%","-48.96%"
"Perficient","PRFT","0.15%","1.27%","0.55%","42.63%","53.24%","65.55%"
"Perry Ellis","PERY","-0.18%","0.15%","-2.58%","10.06%","66.63%","10.42%"
"PetMed Express","PETS","2.10%","1.96%","-4.25%","-15.43%","-2.36%","135.35%"
"PGT Innovations","PGTI","0.00%","1.84%","15.78%","48.07%","93.41%","97.70%"
"Phibro","PAHC","1.22%","-0.20%","5.16%","49.10%","26.14%","42.71%"
"Pinnacle","PNFP","0.54%","2.02%","4.05%","-1.21%","8.09%","34.25%"
"Pioneer Energy Services","PES","1.61%","1.61%","-38.24%","3.28%","75.00%","28.57%"
"Piper Jaffray","PJC","0.84%","1.36%","2.75%","-9.10%","40.38%","89.56%"
"Plexus","PLXS","-0.10%","-0.84%","-0.05%","0.53%","21.91%","65.73%"
"Powell Industries","POWL","0.68%","-0.12%","14.42%","40.14%","46.91%","37.59%"
"Power Integrations","POWI","-0.14%","-0.07%","-5.88%","-2.11%","4.73%","91.74%"
"PRA Group Inc","PRAA","2.16%","-1.43%","-12.08%","14.01%","26.80%","-32.13%"
"ProAssurance","PRA","-0.32%","3.38%","21.67%","-16.97%","-12.29%","-2.29%"
"Progress","PRGS","0.54%","-0.72%","-0.66%","-8.69%","16.80%","38.92%"
"Proto Labs","PRLB","2.78%","4.53%","4.19%","36.55%","96.58%","94.40%"
"Provident","PFS","0.00%","0.32%","-8.72%","-5.71%","2.75%","31.35%"
"PS Business Parks","PSB","-0.52%","1.88%","3.36%","4.68%","-1.21%","71.69%"
"Quaker Chemical","KWR","1.08%","3.99%","7.39%","15.86%","30.62%","105.29%"
"Quality Systems","QSII","-0.14%","0.41%","8.93%","61.71%","39.16%","74.01%"
"Qualys","QLYS","0.06%","0.35%","-11.59%","44.57%","89.40%","189.67%"
"Quanex Building Products","NX","0.89%","1.79%","-3.93%","-26.92%","-10.24%","-8.51%"
"QuinStreet","QNST","3.32%","-2.10%","1.67%","67.18%","205.90%","172.57%"
"Quorum Health","QHC","-3.16%","-6.35%","-8.92%","-36.22%","-8.92%","-"
"Rambus","RMBS","-0.26%","-2.76%","-12.48%","-18.14%","-8.56%","-9.35%"
"Raven","RAVN","0.64%","2.08%","-0.88%","14.56%","20.15%","119.46%"
"Rayonier Advanced Materials","RYAM","1.20%","4.60%","23.77%","3.37%","55.10%","189.99%"
"Re Max Holding","RMAX","-0.31%","0.31%","-12.32%","0.52%","-17.93%","28.15%"
"Red Robin Gourmet Burgers","RRGB","0.89%","3.12%","-20.60%","-29.61%","-32.60%","-50.47%"
"Regis","RGS","-0.50%","1.98%","1.18%","17.19%","79.82%","39.10%"
"Rent-A-Center","RCII","-0.20%","-0.54%","-0.20%","32.52%","19.59%","-44.28%"
"Repligen","RGEN","0.22%","0.26%","1.72%","36.80%","18.34%","47.45%"
"Resources Connection","RECN","-0.31%","-0.62%","11.54%","3.24%","29.67%","-5.29%"
"Retail Opportunity","ROIC","1.09%","2.57%","2.68%","-2.06%","-2.64%","15.35%"
"REX American Resources","REX","1.21%","-0.45%","1.38%","-9.28%","-19.60%","63.46%"
"RLI","RLI","0.10%","2.16%","6.86%","28.16%","43.35%","49.41%"
"Roadrunner","RRTS","-3.89%","-8.47%","-33.20%","-77.56%","-74.02%","-92.26%"
"Rogers","ROG","0.43%","2.19%","10.83%","-18.49%","17.17%","130.53%"
"RR Donnelley & Sons","RRD","3.78%","7.20%","-5.44%","-43.98%","-41.13%","-79.18%"
"Rudolph","RTEC","-0.92%","-3.60%","-10.82%","12.13%","22.10%","110.86%"
"Ruth's Hospitality","RUTH","0.49%","0.81%","2.31%","42.96%","55.14%","90.46%"
"S&T Bancorp","STBA","0.64%","1.65%","0.29%","14.77%","29.47%","51.44%"
"Sabra","SBRA","-0.34%","3.99%","5.60%","23.49%","7.17%","-11.12%"
"Safety Insurance","SAFT","-1.51%","-1.10%","6.11%","17.66%","31.94%","72.41%"
"Saia","SAIA","0.84%","2.37%","-0.38%","10.04%","49.28%","105.57%"
"Sanderson Farms","SAFM","-0.26%","8.04%","9.72%","-21.70%","-24.02%","58.69%"
"Sanmina","SANM","0.33%","0.00%","-1.78%","-8.18%","-15.48%","56.83%"
"Saul Centers","BFS","-0.72%","6.92%","10.51%","-4.11%","1.01%","14.99%"
"ScanSource","SCSC","0.24%","4.29%","2.53%","18.85%","13.77%","22.52%"
"Scholastic","SCHL","-0.10%","0.34%","-4.54%","2.79%","5.72%","-1.13%"
"Schweitzer-Mauduit","SWM","-0.25%","0.92%","-5.37%","-10.56%","5.38%","19.64%"
"Scientific Games","SGMS","2.03%","-3.83%","-39.34%","-41.23%","-13.24%","182.57%"
"SEACOR","CKH","1.64%","-1.55%","-5.62%","10.15%","39.67%","-16.66%"
"Select Medical","SEM","0.52%","-1.79%","-1.03%","9.07%","15.96%","44.30%"
"Selective","SIGI","0.16%","2.17%","9.27%","8.43%","25.79%","107.13%"
"Semtech","SMTC","-0.10%","-0.72%","-4.90%","41.81%","30.20%","199.38%"
"Seneca Foods A","SENEA","-0.47%","6.54%","14.00%","3.25%","10.82%","10.74%"
"ServisFirst Bancshares","SFBS","-0.92%","2.08%","3.95%","3.95%","28.55%","128.37%"
"Shoe Carnival","SCVL","3.50%","2.82%","8.54%","28.34%","111.13%","31.99%"
"Shutterstock","SSTK","-0.10%","2.07%","2.79%","18.08%","53.23%","65.56%"
"Simmons First National","SFNC","0.16%","0.65%","-0.96%","8.23%","18.94%","-30.59%"
"Simpson Manufacturing","SSD","-0.26%","0.26%","16.26%","27.19%","71.73%","104.82%"
"SkyWest","SKYW","1.23%","2.06%","11.44%","16.48%","83.53%","275.30%"
"Sleep Number","SL2","-0.04%","-3.91%","1.62%","-12.94%","5.13%","21.72%"
"Sonic","SONC","0.80%","2.78%","-4.62%","27.66%","48.14%","31.34%"
"Sonic Automotive","SAH","1.61%","6.24%","22.04%","20.05%","31.85%","3.99%"
"South Jersey Industries","SJI","-0.57%","-0.33%","-2.10%","5.73%","-6.54%","29.90%"
"Southside","SBSI","0.79%","0.17%","2.34%","6.62%","11.18%","47.29%"
"SpartanNash Co","SPTN","1.31%","-16.18%","-19.59%","-24.48%","-18.68%","-33.43%"
"Spectrum","SPPI","1.58%","0.74%","-2.57%","22.11%","146.96%","231.04%"
"Spire","SR","-0.33%","2.82%","6.02%","1.86%","0.07%","40.15%"
"Spok Holdings","SPOK","0.97%","0.97%","8.36%","-0.64%","-5.47%","-5.81%"
"SPS Commerce","SPSC","0.31%","1.24%","24.38%","95.39%","59.00%","39.97%"
"SPX Corp","SPXC","0.23%","-0.26%","-4.38%","10.58%","47.08%","135.48%"
"SPX FLOW Inc","FLOW","0.90%","5.34%","6.75%","1.16%","52.89%","-"
"Stage Stores","SSI","2.43%","-1.40%","-10.59%","25.60%","17.22%","-78.51%"
"Stampscom","STMP","-0.28%","-2.49%","-14.35%","22.90%","10.26%","182.42%"
"Standard Motor Products","SMP","1.11%","1.75%","5.50%","14.01%","15.50%","49.53%"
"Standex","SXI","0.78%","0.28%","5.20%","7.31%","18.29%","51.57%"
"Stein Mart","SMRT","14.12%","-1.64%","22.54%","157.76%","153.39%","-72.59%"
"Stepan","SCL","0.56%","2.62%","7.23%","12.08%","16.31%","91.83%"
"Sterling Bancorp","STL","-0.22%","2.03%","-1.95%","-7.93%","2.26%","59.62%"
"Steven Madden","SHOO","0.53%","-0.52%","3.72%","22.48%","40.37%","45.55%"
"Stewart Info Services","STC","1.17%","0.71%","-0.04%","6.74%","23.06%","12.51%"
"Strategic Education","STRA","3.97%","8.34%","11.87%","49.87%","70.39%","159.67%"
"Sturm Ruger&Company","RGR","-1.26%","-0.00%","4.89%","5.55%","19.57%","-3.36%"
"Summit Hotel Properties","INN","-0.29%","0.74%","-4.02%","-10.70%","-6.91%","11.38%"
"SunCoke Energy","SXC","1.20%","-0.54%","-17.80%","-8.34%","24.46%","1.95%"
"Super Micro Computer","SMCI","0.53%","-3.81%","-20.21%","-9.46%","-28.89%","-25.36%"
"Superior Industries","SUP","0.00%","3.19%","31.69%","52.53%","57.29%","19.53%"
"Supernus","SUPN","-0.89%","2.07%","-19.09%","11.42%","1.02%","165.39%"
"Supervalu","SVU","-0.34%","-0.34%","55.46%","48.33%","45.57%","-45.57%"
"SurModics","SRDX","-2.25%","-1.78%","18.19%","156.43%","181.02%","201.30%"
"Sykes","SYKE","0.48%","2.02%","-2.33%","-6.74%","12.12%","18.89%"
"Synchronoss Tech","SNCR","-1.48%","16.31%","9.51%","-33.00%","-64.15%","-86.13%"
"Synergy Resources","SRCI","1.51%","-4.85%","-14.13%","10.43%","23.30%","-6.36%"
"Tailored Brands","TLRD","1.90%","-3.17%","-1.83%","0.69%","102.58%","-60.47%"
"Take-Two","TTWO","0.47%","-3.26%","-1.37%","13.75%","31.52%","332.41%"
"Team","TISI","1.23%","7.61%","12.24%","66.11%","125.00%","-41.07%"
"Tennant","TNC","-0.72%","-1.87%","-3.49%","4.68%","23.06%","30.90%"
"Tetra Tech","TTEK","-0.93%","-1.21%","15.35%","44.34%","70.34%","166.39%"
"Tetra Technologies","TTI","2.28%","0.82%","12.53%","15.69%","154.64%","-27.14%"
"Texas Capital","TCBI","0.22%","1.92%","-3.58%","4.61%","26.53%","80.72%"
"The Andersons","ANDE","0.61%","3.54%","15.37%","31.30%","30.46%","19.28%"
"The Childrens Place","PLCE","2.39%","0.71%","7.07%","-7.26%","33.14%","130.43%"
"The Ensign","ENSG","0.46%","1.69%","-1.53%","68.20%","88.49%","55.58%"
"The Medicines","MDCO","-0.90%","-0.98%","-0.78%","44.44%","11.52%","27.63%"
"The Navigators","NAVG","0.08%","1.48%","10.78%","33.98%","16.62%","70.81%"
"The Providence Service","PRSC","0.39%","2.26%","-6.37%","12.67%","30.05%","44.91%"
"Tidewater","TDW","2.15%","-2.19%","-1.94%","26.56%","33.91%","-93.84%"
"Tile Shop","TTS","3.23%","0.00%","-9.09%","-16.67%","-45.39%","-35.74%"
"Timkensteel Corp","TMST","1.04%","2.57%","-23.49%","-10.80%","-5.71%","-20.85%"
"Titan","TWI","0.95%","3.62%","-27.49%","-42.24%","-11.53%","-15.26%"
"Tivity Health","TVTY","-0.61%","-1.36%","-5.91%","-10.67%","-14.75%","161.62%"
"TiVo","TIVO","2.46%","2.88%","-2.34%","-19.87%","-32.80%","23.03%"
"Tompkins","TMP","0.23%","1.68%","-4.77%","6.69%","17.16%","66.87%"
"Topbuild Corp","BLD","-6.80%","-6.68%","-17.16%","-9.02%","21.66%","115.48%"
"Tredegar","TG","-0.23%","-3.56%","-11.61%","13.02%","31.12%","46.62%"
"Trex","TREX","0.11%","5.70%","19.32%","49.74%","122.54%","101.49%"
"TrueBlue","TBI","1.74%","3.17%","5.98%","6.36%","49.62%","26.46%"
"TrustCo Bank NY","TRST","0.00%","-0.54%","2.21%","0.54%","17.83%","53.15%"
"TTEC","TTEC","-1.54%","1.39%","-26.05%","-36.52%","-36.52%","-5.30%"
"TTM","TTMI","0.28%","-3.07%","2.22%","14.74%","35.80%","139.73%"
"Tuesday Morning","TUES","6.56%","10.17%","19.05%","18.18%","80.56%","-45.01%"
"U S Concrete","USCR","-0.39%","-2.37%","-1.63%","-38.49%","-32.70%","3.13%"
"UMB Financial","UMBF","0.60%","1.55%","-2.27%","6.37%","15.30%","50.89%"
"Unifi","UFI","0.24%","3.22%","4.76%","-8.03%","8.59%","13.76%"
"Unifirst","UNF","-0.05%","0.57%","-1.20%","12.16%","34.51%","67.04%"
"Unit","UNT","3.12%","5.15%","5.40%","23.36%","71.77%","98.25%"
"United Bankshares","UBSI","0.00%","0.64%","7.67%","13.09%","18.55%","2.18%"
"United Community Banks","UCBI","0.16%","0.23%","1.14%","10.73%","20.36%","54.95%"
"United Fire","UFCS","1.31%","1.67%","-10.08%","12.37%","19.42%","43.96%"
"United Insurances","UIHC","0.00%","-0.75%","3.59%","21.97%","30.28%","51.80%"
"Universal","UVV","0.75%","5.25%","-8.45%","14.57%","2.91%","23.54%"
"Universal Electronics","UEIC","1.78%","-0.46%","21.05%","-9.31%","-24.16%","-7.59%"
"Universal Forest","UFPI","1.11%","1.85%","2.18%","-0.37%","39.85%","-40.34%"
"Universal Health RI","UHT","-0.73%","5.32%","12.98%","-2.42%","-2.71%","50.43%"
"Universal Insurance","UVE","0.22%","-1.43%","18.59%","63.25%","95.40%","73.26%"
"Urstadt Biddle Properties","UBA","0.44%","2.89%","1.56%","4.88%","10.68%","23.91%"
"US Ecology","ECOL","0.14%","-0.63%","8.15%","39.22%","50.58%","40.21%"
"US Physicalrapy","USPH","0.00%","-2.14%","9.23%","58.24%","92.83%","135.42%"
"US Silica","SLCA","-4.63%","-6.27%","-9.14%","-31.60%","-15.16%","6.15%"
"Veeco","VECO","0.92%","-1.79%","-29.13%","-26.26%","-43.12%","-50.98%"
"Vera Bradley","VRA","3.51%","3.00%","7.12%","21.02%","57.14%","47.40%"
"Veritiv Cor","VRTV","-1.98%","0.75%","16.94%","62.46%","71.98%","35.50%"
"Viad","VVI","0.49%","2.52%","7.20%","10.20%","14.11%","122.40%"
"Viavi Solutions","VIAV","-0.18%","0.73%","6.69%","25.97%","8.90%","105.79%"
"Vicor","VICR","-1.35%","-5.63%","15.91%","180.62%","230.42%","484.75%"
"Virtus","VRTS","-0.42%","-0.91%","0.85%","13.12%","22.44%","13.75%"
"Virtusa","VRTU","2.15%","5.57%","0.76%","23.73%","51.88%","12.13%"
"Vitamin Shoppe","VSI","0.00%","5.81%","73.47%","189.77%","121.74%","-63.59%"
"Wabash National","WNC","-0.95%","3.48%","-5.89%","-13.78%","-9.66%","50.52%"
"WageWorks","WAGE","-1.33%","-4.67%","0.87%","-15.97%","-9.31%","12.72%"
"Walker&Dunlop","WD","0.35%","-1.72%","-7.93%","15.41%","16.19%","126.53%"
"Watts Water Technologies","WTS","0.18%","1.09%","-0.83%","9.68%","32.96%","51.45%"
"WD-40","WDFC","1.11%","3.86%","8.70%","47.12%","64.16%","101.42%"
"Westamerica Bancorporation","WABC","-0.02%","-0.85%","6.41%","5.64%","24.38%","35.85%"
"Winnebago Industries","WGO","-0.94%","-2.50%","-11.27%","-33.45%","6.94%","81.55%"
"Wintrust","WTFC","0.36%","0.62%","0.43%","10.16%","26.01%","73.90%"
"Wolverine","WWW","0.10%","2.08%","5.95%","20.08%","47.57%","42.36%"
"World Acceptance","WRLD","0.53%","2.64%","-4.56%","46.61%","60.16%","238.02%"
"WWE","WWE","1.09%","2.33%","-3.09%","162.79%","283.03%","291.24%"
"XO","XOXO","1.60%","3.03%","-12.01%","61.92%","64.86%","98.74%"
"Xperi","XPER","-1.85%","-3.63%","-3.04%","-34.63%","-38.65%","-51.59%"
"Zumiez","ZUMZ","1.20%","0.68%","36.26%","41.69%","153.22%","27.93%"
