"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"Lithia Motors","LAD","-1.18%","-0.63%","4.42%","-24.47%","-16.78%","-19.71%"
"Littelfuse","LFUS","0.91%","-0.04%","-1.14%","10.71%","22.86%","146.49%"
"LivePerson","LPSN","4.84%","4.21%","11.35%","126.09%","103.12%","194.45%"
"LogMeIn","LOGM","1.55%","3.80%","5.20%","-28.47%","-26.02%","27.19%"
"Lsb Industries","LXU","-0.42%","2.89%","10.92%","-18.84%","19.10%","-68.90%"
"LSC Communications","LKSD","0.82%","9.98%","-12.73%","-18.55%","-19.40%","-"
"LTC Properties","LTC","0.29%","-0.31%","10.82%","4.89%","-5.46%","9.60%"
"Lumber Liquidators","LL","-0.12%","1.29%","-27.37%","-44.79%","-53.24%","12.75%"
"Lumentum Holdings Inc","LITE","0.77%","8.59%","22.37%","33.13%","14.81%","219.12%"
"Luminex","LMNX","0.83%","4.52%","-15.69%","42.13%","48.23%","51.11%"
"Lydall","LDL","-0.34%","-1.44%","-1.22%","-12.22%","-5.81%","66.11%"
"M/I Homes","MHO","0.42%","1.72%","1.76%","-24.19%","6.32%","5.63%"
"Magellan Health","MGLN","0.07%","0.74%","4.31%","-22.22%","-4.33%","33.18%"
"Maiden Holdings","MHLD","5.19%","2.53%","-52.63%","-38.64%","-44.90%","-71.97%"
"ManTech","MANT","1.20%","1.63%","12.15%","29.47%","67.47%","139.34%"
"Marcus","MCS","-0.76%","2.48%","7.10%","43.33%","60.66%","103.64%"
"MarineMax","HZO","0.71%","5.20%","12.43%","12.43%","31.99%","29.81%"
"Marriot Vacations Worldwide","VAC","0.43%","3.54%","4.78%","-7.68%","9.99%","71.07%"
"Marten Transport","MRTN","-0.68%","-2.65%","4.76%","8.37%","38.36%","96.43%"
"Masimo","MASI","0.55%","3.07%","19.74%","38.33%","43.10%","178.36%"
"Materion","MTRN","1.19%","2.91%","3.67%","30.86%","67.81%","101.39%"
"Matrix","MTRX","-0.70%","5.96%","8.65%","19.94%","104.31%","13.99%"
"Matson","MATX","0.19%","0.88%","3.43%","22.39%","50.97%","-3.34%"
"Matthews","MATW","-0.09%","2.02%","4.64%","0.38%","-11.07%","4.43%"
"MDC","MDC","-0.28%","3.73%","12.51%","2.10%","13.30%","19.80%"
"Medidata","MDSO","1.74%","4.42%","9.58%","28.88%","13.38%","71.40%"
"MEDIFAST","MED","0.40%","6.49%","28.68%","222.00%","302.85%","705.99%"
"Mercury","MRCY","1.19%","3.58%","27.08%","0.97%","10.55%","233.66%"
"Meridian","VIVO","-0.32%","5.03%","1.29%","11.79%","13.82%","-16.40%"
"Merit","MMSI","0.44%","1.77%","6.66%","33.45%","41.82%","155.20%"
"Meritage","MTH","-0.35%","3.10%","2.13%","-15.63%","3.47%","3.87%"
"Methode Electronics","MEI","-0.50%","-0.25%","3.10%","-0.62%","2.31%","49.42%"
"MicroStrategy","MSTR","5.56%","7.27%","15.88%","13.99%","19.01%","-25.49%"
"MiMedx","MDXG","5.95%","14.40%","7.23%","-64.71%","-71.33%","-53.06%"
"MKS Instruments","MKSI","2.34%","3.43%","-5.01%","-2.70%","15.95%","176.62%"
"Mobile Mini","MINI","-1.59%","-2.92%","3.72%","25.22%","50.26%","27.85%"
"Momenta","MNTA","0.00%","-1.63%","-6.22%","94.62%","71.84%","34.27%"
"Monarch","MCRI","0.10%","2.36%","1.21%","6.36%","39.22%","169.78%"
"Monotype","TYPE","-0.23%","3.55%","3.30%","-9.13%","19.67%","2.58%"
"Monro Muffler Brake","MNRO","-0.77%","0.21%","10.24%","23.79%","51.61%","11.69%"
"Moog","MOGa","0.11%","2.30%","7.23%","-8.52%","7.64%","26.86%"
"Motorcar Parts","MPAA","0.62%","5.37%","21.13%","4.36%","-0.04%","-15.19%"
"Movado","MOV","-0.59%","2.72%","4.41%","58.23%","114.98%","88.22%"
"MTS Systems","MTSC","-0.19%","1.45%","-0.57%","-2.14%","12.29%","-11.40%"
"Mueller Industries","MLI","0.61%","4.70%","3.72%","-6.24%","14.35%","5.29%"
"Multi-Color","LABL","0.16%","0.99%","-6.22%","-18.37%","-21.82%","-7.72%"
"Myers Industries","MYE","1.79%","3.64%","27.09%","16.67%","26.04%","69.78%"
"MYR Group","MYRG","-0.17%","0.75%","-5.35%","-1.88%","46.76%","27.03%"
"Nanometrics","NANO","2.96%","9.26%","19.65%","77.13%","75.65%","232.88%"
"National Presto Industries","NPK","0.80%","2.62%","18.24%","39.82%","40.10%","74.20%"
"Natus","BABY","-0.69%","-0.69%","4.78%","-5.24%","11.56%","-12.45%"
"Nautilus","NLS","5.14%","4.07%","10.04%","14.98%","-8.63%","-2.72%"
"Navigant","NCI","0.84%","1.48%","12.83%","23.24%","61.84%","52.07%"
"NBT Bancorp","NBTB","0.07%","1.23%","0.19%","11.79%","23.88%","60.08%"
"Neenah Paper","NP","0.56%","-0.17%","2.40%","-1.32%","16.55%","57.48%"
"Nektar","NKTR","0.60%","6.43%","26.44%","6.98%","242.02%","489.94%"
"Neogen","NEOG","1.42%","5.54%","9.58%","43.98%","77.56%","70.34%"
"NETGEAR","NTGR","0.69%","7.11%","5.49%","24.34%","53.79%","144.23%"
"Newpark Resources","NR","-0.92%","8.54%","0.93%","25.58%","43.05%","63.64%"
"NIC","EGOV","-0.29%","0.00%","6.23%","2.71%","3.65%","-6.06%"
"Northern Oil&Gas","NOG","-0.30%","14.98%","1.54%","60.98%","253.70%","-37.85%"
"Northfield Bancorp","NFBK","-0.12%","0.36%","2.41%","-2.81%","3.36%","12.31%"
"Northwest Bancshares","NWBI","-0.16%","-0.00%","1.61%","9.62%","17.04%","44.30%"
"Northwest Natural Gas","NWN","-0.39%","-2.23%","-1.47%","6.71%","-3.19%","44.04%"
"NutriSystem","NTRI","-5.07%","-1.41%","-2.29%","-27.00%","-27.20%","37.39%"
"OFG Bancorp","OFG","0.61%","-5.97%","0.61%","76.06%","79.89%","138.82%"
"Old National Bancorp","ONB","-0.25%","1.77%","3.18%","15.19%","21.45%","45.76%"
"Ollies Bargain Outlet Holdings Inc","OLLI","1.07%","8.19%","14.99%","51.27%","84.32%","384.66%"
"Olympic Steel","ZEUS","1.46%","2.86%","-2.97%","0.47%","25.82%","72.17%"
"Omnicell","OMCL","0.96%","5.57%","13.95%","40.62%","41.05%","99.53%"
"Onespan","OSPN","1.10%","3.95%","-0.81%","32.37%","51.44%","10.58%"
"Opus Bank","OPB","-0.35%","-1.22%","1.43%","3.66%","23.31%","-24.69%"
"Orion Group","ORN","-1.24%","-4.57%","-3.73%","12.13%","64.11%","22.80%"
"Oritani","ORIT","-0.60%","0.61%","-0.00%","0.30%","1.54%","13.21%"
"OSI Systems","OSIS","-0.69%","-1.22%","-0.61%","19.03%","-8.59%","5.42%"
"Oxford Industries","OXM","-0.88%","-0.60%","1.28%","24.11%","55.46%","13.13%"
"Papa John's","PZZA","4.61%","1.75%","3.66%","-20.34%","-42.23%","-34.65%"
"Park Electrochemical","PKE","0.42%","0.14%","-4.09%","8.60%","18.36%","24.65%"
"Patrick","PATK","-0.16%","3.34%","6.38%","-8.71%","37.02%","67.55%"
"PDC Energy","PDCE","-1.42%","5.16%","-12.32%","5.18%","40.11%","4.63%"
"Pennsylvania RE","PEI","-0.48%","-2.43%","2.66%","-12.36%","-0.48%","-48.75%"
"Perficient","PRFT","1.05%","3.20%","5.06%","46.98%","58.27%","71.23%"
"Perry Ellis","PERY","0.44%","0.33%","-0.82%","10.62%","29.74%","14.65%"
"PetMed Express","PETS","-3.14%","-1.83%","4.43%","-18.68%","5.29%","124.11%"
"PGT Innovations","PGTI","0.00%","-0.80%","4.21%","46.88%","91.86%","83.88%"
"Phibro","PAHC","1.81%","2.84%","7.64%","51.49%","34.44%","43.81%"
"Pinnacle","PNFP","-0.62%","-1.07%","2.96%","-2.79%","4.20%","35.26%"
"Pioneer Energy Services","PES","-2.86%","9.68%","-29.90%","11.48%","88.89%","14.09%"
"Piper Jaffray","PJC","-0.06%","0.32%","1.10%","-9.57%","40.54%","91.32%"
"Plexus","PLXS","0.18%","-0.25%","3.34%","0.38%","21.49%","62.75%"
"Powell Industries","POWL","-0.12%","0.50%","13.57%","39.90%","42.48%","44.33%"
"Power Integrations","POWI","0.07%","0.83%","2.28%","-1.16%","3.05%","88.00%"
"PRA Group Inc","PRAA","0.00%","2.16%","-6.54%","14.01%","27.23%","-29.12%"
"ProAssurance","PRA","0.84%","0.84%","19.55%","-16.01%","-10.86%","0.88%"
"Progress","PRGS","2.53%","5.02%","6.25%","-4.63%","22.66%","49.59%"
"Proto Labs","PRLB","1.42%","7.34%","14.68%","42.62%","109.86%","102.70%"
"Provident","PFS","-0.35%","0.79%","-2.29%","-4.97%","3.22%","36.26%"
"PS Business Parks","PSB","0.22%","-1.73%","3.02%","3.41%","-2.78%","75.06%"
"Quaker Chemical","KWR","0.05%","2.61%","9.86%","17.61%","29.63%","121.32%"
"Quality Systems","QSII","-0.13%","1.73%","11.40%","64.73%","45.64%","66.44%"
"Qualys","QLYS","3.03%","5.01%","-0.44%","51.73%","98.35%","206.19%"
"Quanex Building Products","NX","-1.76%","-1.18%","-1.76%","-28.42%","-11.61%","-7.00%"
"QuinStreet","QNST","1.39%","18.14%","16.51%","91.17%","212.28%","205.14%"
"Quorum Health","QHC","-0.93%","4.14%","-9.89%","-31.41%","-0.47%","-"
"Rambus","RMBS","1.62%","2.14%","-10.98%","-16.17%","-6.66%","-9.56%"
"Raven","RAVN","3.84%","24.42%","25.39%","41.63%","77.88%","175.33%"
"Rayonier Advanced Materials","RYAM","0.57%","0.67%","21.70%","2.84%","53.95%","222.05%"
"Re Max Holding","RMAX","0.41%","1.23%","-2.17%","2.06%","-16.53%","35.73%"
"Red Robin Gourmet Burgers","RRGB","0.00%","3.56%","-15.02%","-27.75%","-30.40%","-49.28%"
"Regis","RGS","1.23%","18.30%","22.71%","39.32%","71.61%","62.49%"
"Rent-A-Center","RCII","0.07%","0.00%","-0.07%","32.79%","19.93%","-43.74%"
"Repligen","RGEN","1.44%","6.93%","11.33%","45.95%","28.15%","54.01%"
"Resources Connection","RECN","0.64%","-1.56%","1.29%","1.94%","28.05%","-0.19%"
"Retail Opportunity","ROIC","0.36%","1.66%","7.38%","-1.50%","-2.77%","19.53%"
"REX American Resources","REX","1.61%","7.28%","5.00%","-3.84%","-16.04%","40.50%"
"RLI","RLI","0.90%","-0.09%","5.16%","27.91%","41.20%","52.38%"
"Roadrunner","RRTS","-4.86%","-23.89%","-36.28%","-82.23%","-80.34%","-93.72%"
"Rogers","ROG","0.94%","2.88%","10.92%","-16.51%","16.26%","150.58%"
"RR Donnelley & Sons","RRD","1.95%","3.98%","-3.69%","-43.87%","-40.82%","-79.45%"
"Rudolph","RTEC","0.73%","1.85%","-6.13%","15.27%","27.84%","124.90%"
"Ruth's Hospitality","RUTH","0.32%","2.60%","7.12%","45.96%","59.60%","93.51%"
"S&T Bancorp","STBA","1.24%","4.69%","5.20%","19.39%","33.29%","60.85%"
"Sabra","SBRA","-0.39%","-0.52%","10.40%","23.28%","7.03%","-7.37%"
"Safety Insurance","SAFT","0.68%","-0.10%","7.09%","19.34%","32.99%","84.20%"
"Saia","SAIA","-0.39%","-0.19%","5.69%","8.90%","46.34%","104.92%"
"Sanderson Farms","SAFM","2.61%","0.28%","8.75%","-21.28%","-22.65%","56.65%"
"Sanmina","SANM","0.16%","1.32%","4.08%","-7.27%","-15.70%","57.98%"
"Saul Centers","BFS","0.84%","-1.01%","12.93%","-4.39%","-1.37%","17.42%"
"ScanSource","SCSC","-0.23%","0.24%","4.93%","18.85%","13.47%","18.06%"
"Scholastic","SCHL","0.41%","1.65%","1.87%","4.59%","8.20%","-0.64%"
"Schweitzer-Mauduit","SWM","1.12%","-0.32%","-2.05%","-10.63%","7.42%","15.24%"
"Scientific Games","SGMS","1.63%","5.58%","-34.52%","-39.18%","-10.73%","173.20%"
"SEACOR","CKH","1.67%","6.01%","-0.28%","14.89%","43.55%","-13.91%"
"Select Medical","SEM","0.52%","1.83%","-6.47%","10.48%","13.37%","52.34%"
"Selective","SIGI","0.39%","0.47%","8.96%","8.77%","25.32%","113.33%"
"Semtech","SMTC","1.00%","3.91%","3.49%","47.51%","34.71%","197.64%"
"Seneca Foods A","SENEA","-2.39%","-4.08%","13.12%","-0.49%","5.77%","3.52%"
"ServisFirst Bancshares","SFBS","-0.92%","-1.08%","2.52%","3.78%","25.24%","132.81%"
"Shoe Carnival","SCVL","-4.81%","1.51%","8.02%","25.87%","96.56%","31.52%"
"Shutterstock","SSTK","2.46%","4.13%","11.75%","23.08%","68.13%","63.61%"
"Simmons First National","SFNC","-0.64%","0.81%","3.67%","8.93%","18.03%","-28.11%"
"Simpson Manufacturing","SSD","0.58%","2.08%","24.43%","30.17%","74.11%","116.48%"
"SkyWest","SKYW","2.07%","4.75%","5.61%","20.53%","87.13%","296.53%"
"Sleep Number","SL2","1.05%","3.22%","11.63%","-10.11%","9.91%","33.98%"
"Sonic","SONC","0.79%","-0.78%","-1.93%","25.66%","44.96%","23.15%"
"Sonic Automotive","SAH","-1.14%","-0.23%","17.89%","17.89%","29.08%","1.35%"
"South Jersey Industries","SJI","-0.81%","-0.42%","-1.34%","5.89%","-7.11%","34.87%"
"Southside","SBSI","-0.28%","0.67%","2.43%","6.50%","8.37%","52.51%"
"SpartanNash Co","SPTN","0.56%","7.94%","-11.06%","-19.53%","-12.01%","-25.43%"
"Spectrum","SPPI","3.59%","7.68%","14.68%","29.45%","162.07%","227.50%"
"Spire","SR","0.07%","-1.50%","5.44%","0.67%","-2.26%","42.33%"
"Spok Holdings","SPOK","0.00%","1.30%","5.76%","-0.32%","-6.59%","-4.59%"
"SPS Commerce","SPSC","2.62%","2.69%","13.41%","100.04%","63.86%","42.65%"
"SPX Corp","SPXC","0.32%","-0.81%","-5.86%","9.43%","44.45%","137.55%"
"SPX FLOW Inc","FLOW","0.70%","2.85%","8.14%","3.11%","51.94%","-"
"Stage Stores","SSI","1.42%","3.88%","1.90%","27.38%","11.46%","-80.33%"
"Stampscom","STMP","0.90%","1.55%","-13.54%","25.16%","21.92%","189.89%"
"Standard Motor Products","SMP","0.43%","0.57%","11.06%","13.40%","13.73%","43.79%"
"Standex","SXI","2.05%","3.37%","8.52%","10.06%","21.98%","44.01%"
"Stein Mart","SMRT","-13.21%","-12.21%","5.99%","98.28%","61.97%","-78.05%"
"Stepan","SCL","1.54%","0.92%","2.22%","12.49%","15.39%","98.37%"
"Sterling Bancorp","STL","0.00%","0.88%","0.66%","-6.91%","1.55%","64.99%"
"Steven Madden","SHOO","-0.43%","2.46%","8.87%","24.84%","39.81%","44.38%"
"Stewart Info Services","STC","0.40%","1.37%","0.82%","6.95%","24.80%","16.87%"
"Strategic Education","STRA","0.74%","5.34%","13.76%","51.83%","71.38%","159.56%"
"Sturm Ruger&Company","RGR","2.67%","3.02%","13.36%","10.12%","25.90%","6.03%"
"Summit Hotel Properties","INN","-0.44%","-0.29%","-0.44%","-10.70%","-7.36%","12.30%"
"SunCoke Energy","SXC","1.62%","3.96%","-5.05%","-5.84%","23.39%","3.58%"
"Super Micro Computer","SMCI","-4.99%","-13.10%","-26.22%","-21.74%","-40.44%","-36.21%"
"Superior Industries","SUP","0.69%","-3.31%","27.33%","47.47%","46.98%","15.93%"
"Supernus","SUPN","-0.67%","-0.56%","-16.65%","11.79%","1.37%","154.28%"
"Supervalu","SVU","0.09%","0.22%","0.47%","49.17%","59.43%","-44.34%"
"SurModics","SRDX","-0.20%","0.95%","25.04%","164.82%","191.93%","223.80%"
"Sykes","SYKE","0.27%","0.38%","1.07%","-6.84%","12.22%","17.11%"
"Synchronoss Tech","SNCR","-0.87%","-6.74%","5.00%","-36.58%","-65.82%","-86.03%"
"Synergy Resources","SRCI","0.00%","4.53%","-11.98%","13.72%","26.47%","-6.64%"
"Tailored Brands","TLRD","1.46%","3.34%","8.41%","2.11%","87.94%","-60.83%"
"Take-Two","TTWO","2.55%","7.81%","9.32%","22.07%","41.60%","363.38%"
"Team","TISI","1.00%","3.07%","12.75%","69.13%","123.01%","-40.41%"
"Tennant","TNC","-1.32%","-2.09%","-10.13%","3.23%","21.95%","30.64%"
"Tetra Tech","TTEK","-0.36%","-0.64%","15.59%","44.76%","71.89%","171.84%"
"Tetra Technologies","TTI","-1.85%","-1.24%","15.22%","11.71%","148.44%","-32.44%"
"Texas Capital","TCBI","-0.43%","-0.22%","0.93%","4.16%","23.88%","77.97%"
"The Andersons","ANDE","0.25%","-0.25%","17.88%","30.18%","29.55%","22.25%"
"The Childrens Place","PLCE","1.55%","4.71%","15.50%","-5.16%","34.03%","131.84%"
"The Ensign","ENSG","0.52%","4.36%","4.53%","74.73%","95.22%","65.13%"
"The Medicines","MDCO","-0.18%","-2.33%","-0.92%","42.36%","5.47%","22.58%"
"The Navigators","NAVG","-0.14%","6.60%","16.42%","42.71%","25.11%","84.20%"
"The Providence Service","PRSC","0.06%","0.47%","-5.00%","12.76%","31.12%","42.73%"
"Tidewater","TDW","0.51%","4.27%","-5.74%","29.18%","27.35%","-93.97%"
"Tile Shop","TTS","0.00%","2.58%","-2.45%","-17.19%","-48.21%","-33.75%"
"Timkensteel Corp","TMST","3.80%","3.80%","-10.25%","-8.36%","-3.53%","-19.30%"
"Titan","TWI","2.70%","3.12%","-25.12%","-40.99%","-8.76%","-10.80%"
"Tivity Health","TVTY","0.61%","0.30%","-3.51%","-9.85%","-11.42%","175.96%"
"TiVo","TIVO","0.00%","6.56%","10.17%","-16.67%","-27.58%","21.04%"
"Tompkins","TMP","-0.33%","1.64%","0.89%","8.19%","16.89%","68.86%"
"Topbuild Corp","BLD","-1.42%","-6.83%","-7.57%","-9.04%","25.73%","127.59%"
"Tredegar","TG","3.36%","-0.92%","-15.66%","12.24%","32.62%","56.50%"
"Trex","TREX","-2.80%","-0.26%","25.00%","49.19%","121.41%","107.28%"
"TrueBlue","TBI","0.34%","2.26%","6.91%","6.91%","47.00%","23.43%"
"TrustCo Bank NY","TRST","0.00%","1.62%","2.73%","2.17%","18.99%","59.86%"
"TTEC","TTEC","-0.39%","-2.50%","-20.69%","-37.14%","-35.38%","-6.95%"
"TTM","TTMI","-0.72%","0.28%","3.27%","14.74%","29.54%","162.48%"
"Tuesday Morning","TUES","-3.08%","3.28%","10.53%","14.55%","53.66%","-56.37%"
"U S Concrete","USCR","0.10%","-5.71%","-5.25%","-41.78%","-31.60%","-4.08%"
"UMB Financial","UMBF","-0.63%","-0.63%","4.97%","5.06%","12.37%","52.34%"
"Unifi","UFI","-0.18%","-0.43%","8.98%","-8.64%","4.20%","13.75%"
"Unifirst","UNF","-0.38%","-1.46%","-1.35%","10.58%","32.09%","67.80%"
"Unit","UNT","0.37%","4.41%","12.58%","24.91%","65.84%","97.56%"
"United Bankshares","UBSI","-0.13%","0.51%","5.33%","13.67%","17.21%","6.18%"
"United Community Banks","UCBI","-0.91%","-1.86%","0.99%","8.49%","15.86%","58.76%"
"United Fire","UFCS","1.43%","0.71%","-11.54%","11.72%","18.94%","51.95%"
"United Insurances","UIHC","-0.29%","-1.52%","2.12%","20.12%","29.50%","60.87%"
"Universal","UVV","-0.50%","0.34%","-9.24%","14.10%","5.00%","24.84%"
"Universal Electronics","UEIC","-1.04%","1.54%","21.28%","-9.52%","-24.74%","-4.98%"
"Universal Forest","UFPI","0.30%","-0.03%","4.10%","-1.49%","36.35%","-38.23%"
"Universal Health RI","UHT","0.70%","0.92%","14.60%","-0.80%","-0.27%","54.62%"
"Universal Insurance","UVE","0.44%","1.91%","7.84%","66.00%","98.25%","91.32%"
"Urstadt Biddle Properties","UBA","0.30%","1.81%","5.72%","6.30%","11.91%","27.19%"
"US Ecology","ECOL","0.55%","2.40%","8.52%","42.35%","53.65%","51.88%"
"US Physicalrapy","USPH","1.45%","3.76%","11.84%","64.20%","106.17%","150.21%"
"US Silica","SLCA","1.84%","-3.04%","-15.33%","-30.47%","-12.38%","16.28%"
"Veeco","VECO","7.96%","-0.00%","-25.43%","-26.94%","-42.59%","-53.13%"
"Vera Bradley","VRA","1.01%","5.27%","15.40%","23.07%","49.30%","46.82%"
"Veritiv Cor","VRTV","1.15%","0.94%","33.01%","67.30%","74.55%","33.82%"
"Viad","VVI","0.41%","1.98%","7.83%","11.82%","16.56%","121.73%"
"Viavi Solutions","VIAV","0.88%","3.99%","13.56%","31.24%","13.34%","108.17%"
"Vicor","VICR","2.56%","0.93%","4.26%","187.08%","225.20%","528.27%"
"Virtus","VRTS","-0.62%","-1.64%","-0.66%","11.73%","21.50%","12.37%"
"Virtusa","VRTU","1.37%","7.83%","8.17%","30.60%","62.86%","13.17%"
"Vitamin Shoppe","VSI","0.00%","7.06%","73.89%","210.23%","148.18%","-61.44%"
"Wabash National","WNC","0.97%","-0.42%","-1.52%","-13.32%","-7.20%","50.48%"
"WageWorks","WAGE","1.93%","-0.19%","-3.04%","-15.00%","-10.07%","18.93%"
"Walker&Dunlop","WD","-0.81%","0.49%","-4.69%","15.58%","16.91%","124.54%"
"Watts Water Technologies","WTS","0.18%","0.18%","-0.54%","9.68%","34.25%","52.87%"
"WD-40","WDFC","0.98%","1.89%","9.34%","48.26%","61.77%","106.92%"
"Westamerica Bancorporation","WABC","-0.45%","1.40%","5.94%","7.14%","23.76%","43.11%"
"Winnebago Industries","WGO","0.95%","-0.13%","-2.61%","-32.91%","7.96%","87.44%"
"Wintrust","WTFC","-0.74%","-0.62%","2.00%","9.08%","22.98%","77.08%"
"Wolverine","WWW","-0.16%","0.63%","9.38%","20.70%","46.31%","43.15%"
"World Acceptance","WRLD","0.77%","0.88%","17.67%","47.13%","63.87%","223.60%"
"WWE","WWE","2.02%","3.50%","0.64%","169.03%","293.82%","311.35%"
"XO","XOXO","1.25%","4.52%","-4.53%","66.58%","67.76%","108.33%"
"Xperi","XPER","-1.54%","-1.85%","0.00%","-34.63%","-37.82%","-52.25%"
"Zumiez","ZUMZ","-0.83%","2.06%","37.41%","42.89%","121.19%","26.38%"
