"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Nanometrics","NANO","Strong Sell","Buy","Strong Buy","Strong Buy"
"National Presto Industries","NPK","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Natus","BABY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Nautilus","NLS","Strong Buy","Strong Buy","Strong Sell","Sell"
"Navigant","NCI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"NBT Bancorp","NBTB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Neenah Paper","NP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Buy","Strong Buy","Neutral","Buy"
"Neogen","NEOG","Buy","Strong Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Buy","Buy","Strong Buy","Strong Buy"
"Newpark Resources","NR","Strong Sell","Strong Sell","Sell","Strong Buy"
"NIC","EGOV","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Northern Oil&Gas","NOG","Neutral","Strong Sell","Neutral","Neutral"
"Northfield Bancorp","NFBK","Strong Buy","Strong Buy","Sell","Neutral"
"Northwest Bancshares","NWBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Strong Sell","Sell","Strong Buy","Neutral"
"OFG Bancorp","OFG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Omnicell","OMCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Buy","Neutral","Sell","Strong Buy"
"Opus Bank","OPB","Neutral","Neutral","Strong Sell","Strong Buy"
"Orion Group","ORN","Strong Sell","Sell","Strong Buy","Strong Buy"
"Oritani","ORIT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"OSI Systems","OSIS","Strong Sell","Sell","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Sell","Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Patrick","PATK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Pennsylvania RE","PEI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Perficient","PRFT","Strong Buy","Buy","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Neutral","Strong Sell","Buy","Strong Buy"
"PetMed Express","PETS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"PGT Innovations","PGTI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Pioneer Energy Services","PES","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Piper Jaffray","PJC","Strong Buy","Neutral","Buy","Buy"
"Plexus","PLXS","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Powell Industries","POWL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Power Integrations","POWI","Strong Buy","Neutral","Sell","Strong Buy"
"PRA Group Inc","PRAA","Strong Sell","Strong Sell","Sell","Buy"
"ProAssurance","PRA","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Progress","PRGS","Sell","Neutral","Strong Buy","Neutral"
"Proto Labs","PRLB","Buy","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Strong Buy","Strong Sell","Strong Sell","Neutral"
"PS Business Parks","PSB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Buy","Strong Sell","Buy","Strong Buy"
"Quanex Building Products","NX","Strong Buy","Sell","Strong Sell","Strong Sell"
"QuinStreet","QNST","Strong Sell","Sell","Strong Buy","Strong Buy"
"Quorum Health","QHC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rambus","RMBS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Raven","RAVN","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Rayonier Advanced Materials","RYAM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Re Max Holding","RMAX","Neutral","Strong Sell","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Regis","RGS","Buy","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Neutral","Strong Buy","Strong Buy","Buy"
"Repligen","RGEN","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Strong Sell","Strong Sell","Buy","Strong Buy"
"Retail Opportunity","ROIC","Neutral","Strong Buy","Strong Buy","Buy"
"REX American Resources","REX","Neutral","Strong Sell","Strong Sell","Sell"
"RLI","RLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"RR Donnelley & Sons","RRD","Strong Buy","Sell","Strong Sell","Strong Sell"
"Rudolph","RTEC","Strong Sell","Strong Sell","Strong Sell","Buy"
"Ruth's Hospitality","RUTH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sabra","SBRA","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Sanderson Farms","SAFM","Strong Buy","Strong Buy","Sell","Neutral"
"Sanmina","SANM","Strong Sell","Strong Sell","Neutral","Neutral"
"Saul Centers","BFS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ScanSource","SCSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Scholastic","SCHL","Strong Buy","Neutral","Strong Sell","Buy"
"Schweitzer-Mauduit","SWM","Neutral","Strong Sell","Strong Sell","Neutral"
"Scientific Games","SGMS","Buy","Strong Sell","Strong Sell","Neutral"
"SEACOR","CKH","Sell","Strong Sell","Strong Sell","Strong Sell"
"Select Medical","SEM","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Selective","SIGI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Buy","Strong Buy","Strong Buy","Neutral"
"ServisFirst Bancshares","SFBS","Strong Buy","Strong Buy","Buy","Strong Buy"
"Shoe Carnival","SCVL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Simpson Manufacturing","SSD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SkyWest","SKYW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Sonic","SONC","Neutral","Neutral","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"South Jersey Industries","SJI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Southside","SBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Spectrum","SPPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Spire","SR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Strong Buy","Strong Buy","Buy","Strong Sell"
"SPS Commerce","SPSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"SPX FLOW Inc","FLOW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stage Stores","SSI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Stampscom","STMP","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Standard Motor Products","SMP","Sell","Strong Buy","Strong Buy","Strong Buy"
"Standex","SXI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Neutral","Strong Buy","Neutral","Neutral"
"Stepan","SCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Strong Buy","Buy","Strong Sell","Neutral"
"Steven Madden","SHOO","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Strong Sell","Sell","Strong Buy","Strong Buy"
"Strategic Education","STRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Summit Hotel Properties","INN","Neutral","Sell","Strong Sell","Strong Sell"
"SunCoke Energy","SXC","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Super Micro Computer","SMCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Superior Industries","SUP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Supernus","SUPN","Neutral","Strong Sell","Strong Sell","Strong Buy"
"Supervalu","SVU","Neutral","Neutral","Strong Buy","Neutral"
"SurModics","SRDX","Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Synchronoss Tech","SNCR","Strong Buy","Buy","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Neutral","Strong Sell","Strong Sell","Buy"
"Tailored Brands","TLRD","Buy","Neutral","Strong Sell","Strong Sell"
"Take-Two","TTWO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tennant","TNC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Tetra Tech","TTEK","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Neutral","Strong Buy","Strong Buy","Buy"
"Texas Capital","TCBI","Strong Buy","Sell","Sell","Strong Buy"
"The Andersons","ANDE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Childrens Place","PLCE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Ensign","ENSG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Medicines","MDCO","Sell","Strong Buy","Strong Buy","Strong Buy"
"The Navigators","NAVG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Neutral","Strong Sell","Strong Sell","Buy"
"Tidewater","TDW","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Tile Shop","TTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Timkensteel Corp","TMST","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Titan","TWI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Sell","Strong Sell","Strong Sell","Sell"
"TiVo","TIVO","Strong Buy","Buy","Strong Sell","Strong Sell"
"Tompkins","TMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Topbuild Corp","BLD","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Tredegar","TG","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Trex","TREX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Buy","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Buy","Strong Buy","Strong Buy","Strong Buy"
"TTEC","TTEC","Buy","Strong Sell","Strong Sell","Strong Sell"
"TTM","TTMI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Tuesday Morning","TUES","Strong Buy","Strong Buy","Sell","Neutral"
"U S Concrete","USCR","Neutral","Neutral","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Sell","Neutral","Sell","Neutral"
"Unifi","UFI","Sell","Strong Buy","Buy","Neutral"
"Unifirst","UNF","Neutral","Sell","Strong Buy","Strong Buy"
"Unit","UNT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Community Banks","UCBI","Buy","Strong Buy","Neutral","Strong Buy"
"United Fire","UFCS","Neutral","Strong Sell","Neutral","Strong Buy"
"United Insurances","UIHC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Universal","UVV","Neutral","Strong Sell","Sell","Buy"
"Universal Electronics","UEIC","Neutral","Strong Buy","Buy","Strong Sell"
"Universal Forest","UFPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Health RI","UHT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Insurance","UVE","Sell","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Ecology","ECOL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Buy","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Buy","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Virtusa","VRTU","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Sell","Strong Buy","Strong Buy","Buy"
"Wabash National","WNC","Strong Buy","Strong Sell","Strong Sell","Sell"
"WageWorks","WAGE","Strong Sell","Strong Sell","Neutral","Sell"
"Walker&Dunlop","WD","Strong Sell","Strong Sell","Sell","Strong Buy"
"Watts Water Technologies","WTS","Strong Sell","Sell","Strong Buy","Strong Buy"
"WD-40","WDFC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Strong Buy","Sell","Strong Sell","Neutral"
"Wintrust","WTFC","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Wolverine","WWW","Neutral","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Buy","Strong Buy","Strong Buy","Strong Buy"
"WWE","WWE","Strong Buy","Neutral","Strong Buy","Strong Buy"
"XO","XOXO","Neutral","Neutral","Neutral","Strong Buy"
"Xperi","XPER","Neutral","Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
