"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"LGI Homes","LGIH","3.40%","15.09%","1.42%","-21.82%","27.91%","140.21%"
"LHC Group","LHCG","0.71%","-0.32%","6.72%","51.09%","44.89%","95.23%"
"Ligand","LGND","0.84%","6.78%","11.33%","75.49%","92.06%","156.70%"
"Lindsay","LNN","-1.53%","0.18%","-6.77%","2.74%","4.98%","6.39%"
"Liquidity Services","LQDT","3.57%","4.32%","4.32%","49.48%","16.00%","-20.59%"
"Lithia Motors","LAD","-0.31%","1.25%","-8.88%","-23.13%","-15.87%","-25.70%"
"Littelfuse","LFUS","-0.85%","1.00%","-1.14%","12.14%","22.54%","138.86%"
"LivePerson","LPSN","0.84%","2.12%","11.86%","109.13%","87.89%","159.16%"
"LogMeIn","LOGM","-0.55%","-1.62%","-24.99%","-28.43%","-27.89%","18.10%"
"Lsb Industries","LXU","2.50%","2.95%","6.57%","-20.43%","10.81%","-72.37%"
"LSC Communications","LKSD","2.64%","1.60%","-17.70%","-20.53%","-27.07%","-"
"LTC Properties","LTC","2.27%","1.60%","2.22%","-0.60%","-6.88%","0.91%"
"Lumber Liquidators","LL","1.52%","-0.92%","-23.19%","-38.48%","-45.79%","53.86%"
"Lumentum Holdings Inc","LITE","3.45%","6.56%","4.10%","19.53%","12.51%","198.82%"
"Luminex","LMNX","4.46%","-22.17%","-13.16%","36.70%","40.33%","36.77%"
"Lydall","LDL","0.00%","0.12%","-9.06%","-19.90%","-12.77%","43.89%"
"M/I Homes","MHO","0.65%","2.05%","-2.87%","-23.31%","4.81%","6.33%"
"Magellan Health","MGLN","0.46%","1.13%","-23.02%","-21.39%","-3.98%","32.58%"
"Maiden Holdings","MHLD","-41.33%","-47.31%","-44.30%","-33.33%","-37.14%","-73.59%"
"ManTech","MANT","0.00%","1.37%","8.95%","25.12%","60.94%","114.04%"
"Marcus","MCS","1.29%","5.21%","18.35%","43.88%","52.82%","96.55%"
"MarineMax","HZO","1.05%","1.32%","-4.47%","1.85%","24.60%","13.70%"
"Marriot Vacations Worldwide","VAC","-0.12%","-1.71%","-1.35%","-12.93%","8.22%","47.18%"
"Marten Transport","MRTN","-0.89%","0.45%","-3.27%","9.36%","38.32%","97.16%"
"Masimo","MASI","0.37%","0.74%","10.56%","28.61%","30.49%","158.01%"
"Materion","MTRN","-0.85%","0.55%","15.87%","31.48%","69.50%","105.47%"
"Matrix","MTRX","0.99%","-0.25%","0.25%","14.33%","102.49%","-0.20%"
"Matson","MATX","1.29%","1.21%","-4.95%","20.98%","23.29%","-12.08%"
"Matthews","MATW","-0.48%","-0.58%","-13.94%","-2.37%","-18.24%","-3.61%"
"MDC","MDC","0.90%","3.30%","0.00%","-1.73%","3.84%","11.57%"
"Medidata","MDSO","0.00%","1.62%","-7.42%","22.06%","6.19%","49.61%"
"MEDIFAST","MED","-0.52%","-4.87%","23.81%","190.52%","298.68%","615.63%"
"Mercury","MRCY","1.30%","2.66%","21.40%","-4.54%","4.16%","225.50%"
"Meridian","VIVO","1.18%","-2.28%","-5.06%","7.14%","9.09%","-18.88%"
"Merit","MMSI","1.01%","-1.26%","-0.27%","27.43%","38.49%","114.87%"
"Meritage","MTH","1.05%","1.64%","-5.13%","-15.04%","2.11%","0.51%"
"Methode Electronics","MEI","0.50%","2.05%","-1.24%","-0.62%","5.84%","47.21%"
"MicroStrategy","MSTR","1.29%","3.60%","4.09%","6.44%","8.32%","-35.12%"
"MiMedx","MDXG","0.69%","4.57%","32.22%","-65.50%","-70.92%","-53.38%"
"MKS Instruments","MKSI","-2.42%","-1.96%","-3.54%","-2.01%","16.55%","159.09%"
"Mobile Mini","MINI","1.88%","6.85%","-4.37%","33.33%","53.85%","30.39%"
"Momenta","MNTA","-7.83%","-8.96%","5.07%","85.66%","62.89%","20.13%"
"Monarch","MCRI","-0.80%","-2.07%","0.62%","4.75%","36.28%","150.67%"
"Monotype","TYPE","0.72%","3.19%","2.93%","-12.66%","10.79%","-12.18%"
"Monro Muffler Brake","MNRO","-0.71%","-0.57%","14.56%","22.30%","49.78%","6.22%"
"Moog","MOGa","0.56%","2.53%","-1.86%","-12.64%","1.54%","15.96%"
"Motorcar Parts","MPAA","6.99%","9.28%","16.57%","-6.24%","-12.96%","-27.86%"
"Movado","MOV","1.90%","2.82%","7.70%","58.54%","110.52%","111.83%"
"MTS Systems","MTSC","0.29%","-2.80%","-3.52%","-2.98%","8.09%","-17.43%"
"Mueller Industries","MLI","-0.74%","-1.87%","7.03%","-9.71%","7.89%","0.35%"
"Multi-Color","LABL","2.44%","0.70%","-0.76%","-12.96%","-13.99%","-5.96%"
"Myers Industries","MYE","1.39%","-0.00%","17.16%","12.05%","25.94%","47.64%"
"MYR Group","MYRG","-0.88%","2.85%","-5.20%","1.04%","43.60%","24.23%"
"Nanometrics","NANO","0.76%","-0.26%","16.34%","69.18%","66.84%","190.16%"
"National Presto Industries","NPK","0.04%","-0.28%","3.08%","26.04%","15.74%","55.83%"
"Natus","BABY","1.70%","-1.37%","4.97%","-6.02%","7.00%","-20.98%"
"Nautilus","NLS","1.09%","-1.42%","-4.79%","4.12%","-18.95%","-19.00%"
"Navigant","NCI","-1.58%","4.30%","8.49%","25.09%","58.38%","54.75%"
"NBT Bancorp","NBTB","0.15%","-0.15%","1.25%","7.64%","18.38%","47.47%"
"Neenah Paper","NP","-0.17%","-0.22%","3.00%","-1.60%","15.77%","45.40%"
"Nektar","NKTR","6.09%","10.07%","26.97%","-0.59%","225.14%","453.31%"
"Neogen","NEOG","0.23%","2.78%","1.35%","35.87%","66.86%","48.13%"
"NETGEAR","NTGR","-1.47%","2.05%","-10.72%","14.13%","45.44%","104.67%"
"Newpark Resources","NR","0.00%","3.94%","2.43%","22.67%","32.70%","42.76%"
"NIC","EGOV","1.84%","4.08%","0.91%","-0.00%","3.43%","-14.65%"
"Northern Oil&Gas","NOG","0.60%","-9.76%","-2.35%","62.44%","229.70%","-35.47%"
"Northfield Bancorp","NFBK","0.43%","-0.18%","-4.50%","-4.33%","3.03%","7.43%"
"Northwest Bancshares","NWBI","-0.50%","-0.39%","-0.11%","6.75%","15.82%","40.85%"
"Northwest Natural Gas","NWN","1.60%","-1.47%","-1.62%","6.62%","-1.09%","43.34%"
"NutriSystem","NTRI","-2.99%","-6.78%","4.11%","-22.91%","-24.84%","38.35%"
"OFG Bancorp","OFG","0.60%","1.82%","13.95%","78.19%","79.14%","113.92%"
"Old National Bancorp","ONB","-0.77%","0.00%","2.65%","11.17%","19.02%","33.06%"
"Ollies Bargain Outlet Holdings Inc","OLLI","1.56%","4.28%","-4.20%","34.84%","60.45%","271.83%"
"Olympic Steel","ZEUS","1.03%","5.44%","7.41%","9.96%","37.95%","82.61%"
"Omnicell","OMCL","1.41%","7.67%","20.41%","33.20%","28.94%","78.75%"
"Onespan","OSPN","-2.62%","-3.47%","-17.33%","20.14%","34.68%","-15.23%"
"Opus Bank","OPB","0.00%","0.88%","-5.47%","4.40%","23.64%","-26.74%"
"Orion Group","ORN","0.00%","-2.03%","6.64%","16.99%","59.86%","22.30%"
"Oritani","ORIT","-0.47%","0.25%","-2.32%","-2.62%","-1.11%","4.72%"
"OSI Systems","OSIS","0.91%","2.21%","5.33%","25.27%","-0.41%","18.88%"
"Oxford Industries","OXM","2.04%","3.72%","11.50%","25.93%","54.12%","9.49%"
"Papa John's","PZZA","6.45%","-1.99%","-14.24%","-26.13%","-47.32%","-41.82%"
"Park Electrochemical","PKE","-1.02%","-0.54%","-4.35%","13.03%","27.79%","23.59%"
"Patrick","PATK","1.74%","3.27%","6.76%","-11.38%","27.43%","62.62%"
"PDC Energy","PDCE","0.38%","-12.50%","-10.44%","7.20%","35.68%","1.64%"
"Pennsylvania RE","PEI","1.99%","-3.21%","-9.36%","-13.71%","-6.04%","-52.15%"
"Perficient","PRFT","-0.80%","2.68%","2.18%","42.63%","59.16%","66.26%"
"Perry Ellis","PERY","-0.07%","-0.00%","1.57%","16.21%","57.38%","22.06%"
"PetMed Express","PETS","0.85%","-0.42%","5.15%","-16.51%","-20.46%","123.21%"
"PGT Innovations","PGTI","0.41%","2.48%","15.65%","46.88%","92.61%","89.51%"
"Phibro","PAHC","-0.91%","-2.48%","5.13%","46.72%","23.96%","22.75%"
"Pinnacle","PNFP","-0.94%","0.47%","0.87%","-4.15%","5.39%","22.61%"
"Pioneer Energy Services","PES","-1.54%","-0.00%","-43.36%","4.92%","56.10%","-13.98%"
"Piper Jaffray","PJC","-0.52%","0.66%","-1.23%","-11.36%","31.24%","75.02%"
"Plexus","PLXS","-0.29%","1.39%","-0.70%","0.89%","21.55%","60.37%"
"Powell Industries","POWL","1.42%","9.95%","13.36%","41.88%","28.72%","50.61%"
"Power Integrations","POWI","-0.41%","2.82%","-3.76%","-0.82%","3.99%","86.91%"
"PRA Group Inc","PRAA","2.21%","-4.39%","-13.04%","11.45%","15.09%","-34.87%"
"ProAssurance","PRA","0.22%","7.08%","19.25%","-21.96%","-18.61%","-6.36%"
"Progress","PRGS","-0.36%","2.13%","-0.44%","-10.01%","18.86%","30.57%"
"Proto Labs","PRLB","0.80%","4.77%","2.53%","27.96%","83.57%","80.65%"
"Provident","PFS","-0.20%","0.12%","-8.88%","-6.38%","3.31%","28.50%"
"PS Business Parks","PSB","0.75%","-0.02%","-0.38%","3.48%","-0.90%","69.05%"
"Quaker Chemical","KWR","0.54%","1.65%","5.85%","12.24%","25.31%","87.22%"
"Quality Systems","QSII","1.40%","1.88%","9.94%","59.57%","38.38%","71.85%"
"Qualys","QLYS","0.23%","3.88%","-2.37%","49.03%","98.32%","167.06%"
"Quanex Building Products","NX","-0.89%","-0.89%","-6.18%","-28.63%","-16.08%","-15.83%"
"QuinStreet","QNST","1.75%","-7.61%","-6.12%","59.31%","243.19%","148.14%"
"Quorum Health","QHC","10.50%","-2.86%","-12.13%","-29.17%","14.81%","-"
"Rambus","RMBS","-0.86%","0.88%","-1.33%","-11.11%","0.08%","-7.06%"
"Raven","RAVN","-0.26%","1.31%","-1.77%","12.81%","15.16%","104.16%"
"Rayonier Advanced Materials","RYAM","-1.12%","2.58%","15.12%","-0.98%","51.69%","47.17%"
"Re Max Holding","RMAX","1.30%","0.90%","-9.30%","4.54%","-15.71%","30.00%"
"Red Robin Gourmet Burgers","RRGB","0.65%","2.39%","-21.65%","-31.65%","-36.39%","-51.90%"
"Regis","RGS","-0.23%","0.23%","1.44%","15.04%","71.89%","21.86%"
"Rent-A-Center","RCII","-0.20%","-0.74%","-0.61%","32.61%","11.77%","-45.50%"
"Repligen","RGEN","1.52%","4.06%","3.06%","36.44%","20.20%","36.33%"
"Resources Connection","RECN","-1.53%","-0.93%","-6.96%","3.88%","23.94%","-4.52%"
"Retail Opportunity","ROIC","-0.21%","-1.71%","-0.99%","-4.96%","-5.34%","12.79%"
"REX American Resources","REX","-1.95%","-0.40%","2.29%","-7.19%","-20.32%","53.07%"
"RLI","RLI","-0.19%","0.75%","9.93%","23.92%","36.85%","39.26%"
"Roadrunner","RRTS","16.11%","0.48%","-19.31%","-72.89%","-68.24%","-91.44%"
"Rogers","ROG","-2.08%","0.87%","10.59%","-20.55%","8.58%","120.25%"
"RR Donnelley & Sons","RRD","2.60%","2.81%","-9.36%","-44.84%","-42.62%","-80.94%"
"Rudolph","RTEC","-1.25%","-2.64%","-5.78%","15.90%","26.20%","108.27%"
"Ruth's Hospitality","RUTH","-0.35%","1.05%","2.31%","33.03%","45.45%","72.87%"
"S&T Bancorp","STBA","-0.53%","0.90%","0.86%","12.53%","26.66%","44.33%"
"Sabra","SBRA","0.59%","0.22%","-0.89%","18.75%","3.92%","-15.09%"
"Safety Insurance","SAFT","0.37%","1.24%","8.06%","16.73%","32.74%","67.71%"
"Saia","SAIA","0.79%","1.46%","-0.13%","8.41%","42.57%","82.92%"
"Sanderson Farms","SAFM","1.27%","-0.79%","-2.95%","-26.47%","-27.06%","41.87%"
"Sanmina","SANM","-0.49%","3.58%","0.66%","-7.88%","-14.85%","40.81%"
"Saul Centers","BFS","0.58%","2.85%","0.86%","-10.62%","-6.85%","5.91%"
"ScanSource","SCSC","0.24%","2.37%","0.61%","14.66%","9.18%","11.31%"
"Scholastic","SCHL","0.12%","0.86%","-12.34%","2.92%","3.80%","-2.37%"
"Schweitzer-Mauduit","SWM","-0.20%","-4.20%","-7.14%","-10.52%","6.70%","11.45%"
"Scientific Games","SGMS","-0.75%","-6.09%","-33.70%","-35.38%","-5.69%","170.83%"
"SEACOR","CKH","-0.41%","0.23%","-5.93%","10.82%","41.45%","-19.69%"
"Select Medical","SEM","-2.58%","-6.45%","0.80%","6.80%","9.91%","37.09%"
"Selective","SIGI","0.98%","0.08%","6.85%","5.03%","24.17%","95.47%"
"Semtech","SMTC","-0.19%","7.43%","5.12%","50.15%","34.42%","200.64%"
"Seneca Foods A","SENEA","-1.55%","0.70%","-0.52%","-6.99%","-0.35%","-4.79%"
"ServisFirst Bancshares","SFBS","-0.24%","0.35%","-1.96%","2.22%","24.44%","114.13%"
"Shoe Carnival","SCVL","0.72%","0.69%","-1.81%","19.70%","90.03%","16.52%"
"Shutterstock","SSTK","0.08%","5.20%","5.79%","23.56%","61.51%","61.66%"
"Simmons First National","SFNC","-0.33%","0.67%","-1.47%","5.95%","17.80%","-33.08%"
"Simpson Manufacturing","SSD","-0.62%","-1.90%","13.74%","26.01%","65.88%","100.33%"
"SkyWest","SKYW","-0.74%","1.52%","12.31%","13.37%","64.03%","239.35%"
"Sleep Number","SL2","1.34%","7.78%","4.38%","-14.81%","-3.93%","11.02%"
"Sonic","SONC","0.56%","-0.26%","-2.26%","24.42%","42.10%","18.51%"
"Sonic Automotive","SAH","0.00%","5.20%","6.25%","15.18%","25.74%","-4.41%"
"South Jersey Industries","SJI","-2.17%","-1.33%","-3.28%","6.82%","-5.68%","34.68%"
"Southside","SBSI","-0.28%","1.47%","2.47%","4.66%","7.54%","37.64%"
"SpartanNash Co","SPTN","-1.71%","0.13%","-9.66%","-11.62%","-10.14%","-27.74%"
"Spectrum","SPPI","-4.48%","-2.43%","-12.52%","5.86%","117.33%","171.82%"
"Spire","SR","0.54%","4.31%","3.09%","-0.20%","-0.07%","38.50%"
"Spok Holdings","SPOK","4.39%","5.82%","1.31%","-1.28%","-6.36%","-7.10%"
"SPS Commerce","SPSC","0.77%","4.60%","20.83%","89.01%","60.08%","27.96%"
"SPX Corp","SPXC","-0.45%","-2.27%","-1.60%","13.60%","39.30%","115.08%"
"SPX FLOW Inc","FLOW","-1.00%","1.92%","6.92%","-1.91%","40.61%","-"
"Stage Stores","SSI","-2.55%","12.81%","-0.87%","36.31%","34.71%","-87.24%"
"Stampscom","STMP","-2.76%","-5.11%","-8.08%","31.97%","18.91%","192.47%"
"Standard Motor Products","SMP","1.93%","1.64%","0.96%","7.93%","6.95%","34.12%"
"Standex","SXI","-0.52%","1.44%","2.13%","3.44%","12.85%","44.59%"
"Stein Mart","SMRT","8.93%","8.93%","15.64%","110.34%","96.77%","-76.20%"
"Stepan","SCL","-0.63%","-0.87%","9.99%","11.54%","11.62%","86.77%"
"Sterling Bancorp","STL","-1.12%","0.91%","-6.74%","-9.96%","0.68%","50.99%"
"Steven Madden","SHOO","1.35%","0.98%","5.91%","20.88%","31.28%","42.01%"
"Stewart Info Services","STC","-0.11%","0.00%","1.59%","5.79%","19.05%","10.30%"
"Strategic Education","STRA","2.71%","3.69%","6.24%","41.94%","60.81%","132.96%"
"Sturm Ruger&Company","RGR","2.14%","3.80%","1.06%","2.78%","14.80%","-8.77%"
"Summit Hotel Properties","INN","-0.15%","-2.18%","-5.88%","-11.75%","-14.45%","7.26%"
"SunCoke Energy","SXC","-0.70%","2.52%","-12.10%","-4.84%","33.29%","-3.39%"
"Super Micro Computer","SMCI","2.42%","-4.19%","-15.11%","-3.87%","-25.07%","-23.03%"
"Superior Industries","SUP","-1.79%","17.74%","23.38%","47.47%","36.02%","10.16%"
"Supernus","SUPN","-1.23%","-8.82%","-9.16%","20.70%","16.18%","171.14%"
"Supervalu","SVU","-0.34%","0.03%","53.09%","49.26%","40.66%","-48.60%"
"SurModics","SRDX","0.44%","14.74%","16.61%","143.21%","176.83%","188.68%"
"Sykes","SYKE","-1.67%","-1.06%","-5.12%","-8.14%","7.28%","14.05%"
"Synchronoss Tech","SNCR","1.72%","1.97%","-30.42%","-53.69%","-75.14%","-91.22%"
"Synergy Resources","SRCI","-0.20%","-12.91%","-10.87%","16.30%","21.27%","-5.88%"
"Tailored Brands","TLRD","0.74%","3.97%","-7.84%","-0.37%","92.48%","-61.30%"
"Take-Two","TTWO","0.20%","1.45%","2.00%","14.05%","40.20%","309.28%"
"Team","TISI","-0.22%","3.65%","2.25%","52.35%","110.19%","-51.14%"
"Tennant","TNC","-1.07%","-2.73%","-0.70%","7.78%","24.19%","29.89%"
"Tetra Tech","TTEK","-1.16%","4.05%","12.84%","41.43%","62.92%","154.87%"
"Tetra Technologies","TTI","12.47%","7.82%","-0.85%","9.84%","135.68%","-34.86%"
"Texas Capital","TCBI","-0.16%","1.38%","-0.65%","3.66%","23.36%","59.57%"
"The Andersons","ANDE","0.62%","15.62%","13.50%","29.53%","23.58%","5.74%"
"The Childrens Place","PLCE","1.28%","4.20%","11.67%","-10.46%","23.02%","116.95%"
"The Ensign","ENSG","-0.31%","2.40%","-5.48%","61.67%","81.63%","49.29%"
"The Medicines","MDCO","0.08%","1.12%","-1.19%","42.43%","4.12%","29.93%"
"The Navigators","NAVG","0.17%","-1.35%","0.95%","20.33%","5.97%","48.54%"
"The Providence Service","PRSC","-2.96%","-10.91%","-15.48%","7.87%","29.29%","38.73%"
"Tidewater","TDW","-1.18%","1.68%","5.56%","33.93%","40.32%","-94.16%"
"Tile Shop","TTS","-1.21%","0.00%","-2.40%","-15.10%","-46.38%","-39.18%"
"Timkensteel Corp","TMST","0.29%","0.96%","-21.56%","-9.68%","-11.99%","-27.87%"
"Titan","TWI","-1.09%","1.69%","-31.05%","-43.79%","-21.65%","-24.03%"
"Tivity Health","TVTY","-0.59%","-4.11%","-6.24%","-7.52%","-8.28%","166.77%"
"TiVo","TIVO","1.65%","7.86%","-6.44%","-20.83%","-33.06%","8.14%"
"Tompkins","TMP","0.29%","-0.14%","-3.35%","5.11%","14.06%","61.37%"
"Topbuild Corp","BLD","3.43%","6.70%","-1.41%","3.09%","34.25%","162.28%"
"Tredegar","TG","1.30%","5.67%","-3.92%","21.35%","41.64%","43.47%"
"Trex","TREX","1.22%","0.27%","19.16%","45.26%","107.29%","88.94%"
"TrueBlue","TBI","0.35%","4.02%","5.76%","3.45%","43.32%","16.65%"
"TrustCo Bank NY","TRST","0.00%","1.10%","1.66%","0.00%","18.71%","50.08%"
"TTEC","TTEC","5.14%","-13.62%","-21.59%","-31.43%","-33.33%","-1.43%"
"TTM","TTMI","-2.92%","-0.59%","3.15%","19.02%","42.15%","133.42%"
"Tuesday Morning","TUES","0.00%","-0.00%","6.23%","5.45%","65.71%","-70.20%"
"U S Concrete","USCR","2.99%","14.73%","4.71%","-36.22%","-30.17%","-2.36%"
"UMB Financial","UMBF","-0.16%","0.97%","-3.85%","3.87%","10.52%","36.81%"
"Unifi","UFI","1.94%","3.60%","3.05%","-7.75%","7.61%","7.05%"
"Unifirst","UNF","-0.50%","0.93%","2.04%","15.16%","38.51%","66.78%"
"Unit","UNT","7.19%","6.78%","-5.62%","15.23%","47.81%","47.47%"
"United Bankshares","UBSI","-0.52%","1.06%","2.55%","10.07%","19.34%","-4.38%"
"United Community Banks","UCBI","-0.90%","-0.23%","-0.55%","9.35%","19.26%","48.00%"
"United Fire","UFCS","-2.12%","-13.26%","-10.95%","8.47%","15.30%","33.98%"
"United Insurances","UIHC","0.10%","-1.69%","6.03%","21.22%","29.55%","44.21%"
"Universal","UVV","-2.81%","-16.05%","-17.63%","8.57%","-0.09%","16.23%"
"Universal Electronics","UEIC","-2.09%","-6.23%","26.20%","-10.79%","-27.58%","-12.55%"
"Universal Forest","UFPI","0.49%","0.60%","-1.92%","-2.18%","36.04%","-41.53%"
"Universal Health RI","UHT","0.98%","1.55%","3.84%","-8.20%","-6.94%","42.61%"
"Universal Insurance","UVE","1.13%","0.34%","24.24%","63.99%","98.01%","53.18%"
"Urstadt Biddle Properties","UBA","1.04%","-0.40%","-1.07%","2.30%","8.07%","18.49%"
"US Ecology","ECOL","1.02%","7.53%","5.32%","35.88%","44.83%","36.04%"
"US Physicalrapy","USPH","-0.40%","-2.88%","13.55%","54.36%","80.63%","113.18%"
"US Silica","SLCA","-0.16%","0.16%","-4.40%","-22.60%","-0.94%","-0.47%"
"Veeco","VECO","-2.12%","-0.43%","-24.76%","-22.22%","-43.80%","-50.75%"
"Vera Bradley","VRA","1.58%","5.37%","4.75%","15.93%","40.92%","28.01%"
"Veritiv Cor","VRTV","-0.63%","1.42%","-1.50%","36.16%","36.63%","5.98%"
"Viad","VVI","1.55%","4.60%","4.88%","6.77%","12.03%","104.46%"
"Viavi Solutions","VIAV","0.58%","4.48%","0.87%","20.02%","-0.29%","79.32%"
"Vicor","VICR","1.19%","8.35%","31.00%","204.31%","266.57%","492.73%"
"Virtus","VRTS","-1.24%","2.86%","-0.19%","13.99%","18.10%","7.53%"
"Virtusa","VRTU","-0.57%","0.55%","-0.64%","19.49%","46.35%","4.30%"
"Vitamin Shoppe","VSI","2.34%","26.59%","53.15%","148.86%","76.61%","-70.83%"
"Wabash National","WNC","-0.32%","-0.96%","-2.76%","-14.06%","-9.42%","35.74%"
"WageWorks","WAGE","-1.77%","4.73%","6.03%","-10.73%","-3.82%","15.70%"
"Walker&Dunlop","WD","0.52%","2.02%","-4.10%","14.76%","16.82%","123.77%"
"Watts Water Technologies","WTS","-1.23%","-2.83%","3.00%","10.66%","31.53%","49.64%"
"WD-40","WDFC","-0.51%","1.45%","4.31%","39.53%","58.39%","84.23%"
"Westamerica Bancorporation","WABC","0.16%","3.89%","7.51%","6.26%","23.11%","29.12%"
"Winnebago Industries","WGO","-1.25%","-2.35%","-4.59%","-29.05%","13.20%","82.05%"
"Wintrust","WTFC","-0.77%","0.29%","1.27%","8.35%","23.63%","67.13%"
"Wolverine","WWW","2.25%","4.93%","12.51%","18.19%","41.44%","30.11%"
"World Acceptance","WRLD","-0.19%","5.94%","-3.64%","37.15%","46.77%","225.62%"
"WWE","WWE","-0.10%","0.66%","5.96%","158.53%","275.40%","280.10%"
"XO","XOXO","1.13%","4.05%","-12.89%","59.91%","63.36%","87.07%"
"Xperi","XPER","2.45%","2.14%","-2.34%","-31.56%","-34.89%","-53.71%"
"Zumiez","ZUMZ","7.11%","15.32%","14.83%","30.16%","120.33%","17.88%"
