"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"Lindsay","LNN","-0.89%","1.83%","-0.33%","4.58%","7.61%","23.10%"
"Liquidity Services","LQDT","0.70%","-0.69%","2.13%","48.45%","23.50%","0.28%"
"Lithia Motors","LAD","-0.74%","3.24%","-6.51%","-22.56%","-13.56%","-13.67%"
"Littelfuse","LFUS","-1.98%","-0.67%","-2.64%","9.99%","22.57%","158.69%"
"LivePerson","LPSN","0.61%","1.43%","5.74%","116.09%","94.14%","191.32%"
"LogMeIn","LOGM","0.69%","1.45%","-24.78%","-29.74%","-28.71%","31.58%"
"Lsb Industries","LXU","-0.28%","8.77%","-5.15%","-17.92%","13.77%","-68.64%"
"LSC Communications","LKSD","2.75%","10.68%","-11.80%","-18.61%","-19.73%","-"
"LTC Properties","LTC","-0.04%","0.79%","11.45%","4.85%","-5.19%","9.63%"
"Lumber Liquidators","LL","-0.86%","-0.40%","-31.51%","-45.08%","-51.68%","15.16%"
"Lumentum Holdings Inc","LITE","2.10%","4.73%","18.81%","29.14%","9.92%","200.57%"
"Luminex","LMNX","0.00%","3.27%","-17.74%","39.39%","45.52%","53.49%"
"Lydall","LDL","-1.51%","2.24%","2.58%","-9.95%","-1.93%","72.13%"
"M/I Homes","MHO","-0.90%","2.32%","1.46%","-23.20%","7.18%","8.32%"
"Magellan Health","MGLN","0.40%","1.14%","-17.09%","-21.60%","-3.51%","37.99%"
"Maiden Holdings","MHLD","0.00%","-7.06%","-52.41%","-40.15%","-46.62%","-73.13%"
"ManTech","MANT","0.40%","3.12%","10.22%","28.49%","67.16%","141.99%"
"Marcus","MCS","1.16%","1.03%","18.82%","43.14%","58.82%","111.62%"
"MarineMax","HZO","0.96%","5.25%","3.44%","11.38%","31.97%","34.76%"
"Marriot Vacations Worldwide","VAC","-0.14%","5.20%","7.14%","-6.70%","11.49%","84.56%"
"Marten Transport","MRTN","-1.31%","0.44%","2.49%","11.58%","44.27%","114.49%"
"Masimo","MASI","0.95%","2.48%","16.63%","37.18%","38.11%","194.06%"
"Materion","MTRN","0.64%","1.37%","9.57%","29.63%","66.89%","112.05%"
"Matrix","MTRX","2.12%","9.07%","12.18%","21.63%","114.36%","20.95%"
"Matson","MATX","-2.40%","1.72%","2.24%","22.59%","53.63%","-0.79%"
"Matthews","MATW","0.38%","1.92%","-6.45%","0.28%","-11.23%","6.47%"
"MDC","MDC","-0.03%","5.96%","9.82%","3.80%","15.38%","24.26%"
"Medidata","MDSO","0.35%","2.22%","6.78%","27.33%","10.75%","67.27%"
"MEDIFAST","MED","3.52%","5.62%","28.90%","218.09%","300.90%","732.62%"
"Mercury","MRCY","-0.20%","2.36%","29.65%","-1.13%","7.50%","251.35%"
"Meridian","VIVO","1.62%","5.02%","0.00%","12.14%","14.60%","-12.78%"
"Merit","MMSI","-0.43%","1.95%","0.52%","33.45%","40.95%","165.67%"
"Meritage","MTH","-0.68%","4.27%","2.68%","-14.06%","7.06%","9.43%"
"Methode Electronics","MEI","-1.46%","2.92%","4.65%","1.00%","4.38%","66.87%"
"MicroStrategy","MSTR","0.35%","0.35%","6.18%","7.81%","12.67%","-27.80%"
"MiMedx","MDXG","7.71%","18.70%","6.08%","-66.77%","-74.06%","-54.56%"
"MKS Instruments","MKSI","0.61%","1.22%","-6.79%","-3.39%","14.12%","182.14%"
"Mobile Mini","MINI","-0.79%","-0.68%","-6.00%","27.10%","51.99%","38.63%"
"Momenta","MNTA","0.54%","4.10%","-9.25%","100.36%","75.24%","46.95%"
"Monarch","MCRI","0.57%","1.24%","0.66%","5.85%","38.59%","182.05%"
"Monotype","TYPE","-0.23%","4.27%","9.45%","-8.71%","20.22%","2.04%"
"Monro Muffler Brake","MNRO","-0.98%","2.10%","5.70%","23.79%","53.93%","16.26%"
"Moog","MOGa","-0.60%","3.95%","0.99%","-8.08%","9.13%","30.72%"
"Motorcar Parts","MPAA","-0.53%","6.38%","24.10%","4.68%","0.65%","-11.47%"
"Movado","MOV","3.55%","2.61%","4.18%","58.54%","119.10%","131.73%"
"MTS Systems","MTSC","-0.09%","1.64%","-2.68%","-1.96%","12.74%","-11.97%"
"Mueller Industries","MLI","-0.78%","6.27%","3.42%","-6.24%","15.03%","7.06%"
"Multi-Color","LABL","-2.62%","3.73%","-6.84%","-18.17%","-21.37%","-4.19%"
"Myers Industries","MYE","1.13%","3.94%","23.42%","14.87%","25.84%","66.17%"
"MYR Group","MYRG","0.20%","1.76%","-4.06%","-2.66%","47.25%","27.87%"
"Nanometrics","NANO","-0.70%","2.81%","16.08%","70.30%","66.56%","221.27%"
"National Presto Industries","NPK","-0.14%","3.42%","18.93%","39.92%","40.20%","76.95%"
"Natus","BABY","1.96%","-0.54%","14.78%","-4.45%","11.28%","-7.24%"
"Nautilus","NLS","-0.68%","3.52%","2.80%","10.11%","-10.91%","-1.54%"
"Navigant","NCI","-1.29%","0.93%","11.60%","22.41%","62.30%","56.01%"
"NBT Bancorp","NBTB","0.41%","2.01%","0.44%","11.93%","24.44%","63.32%"
"Neenah Paper","NP","-0.11%","0.78%","2.86%","-0.72%","17.11%","60.09%"
"Nektar","NKTR","1.82%","5.24%","35.79%","5.64%","237.92%","564.11%"
"Neogen","NEOG","0.93%","4.04%","8.03%","41.55%","76.54%","72.59%"
"NETGEAR","NTGR","0.50%","4.53%","7.00%","19.74%","48.26%","142.50%"
"Newpark Resources","NR","3.33%","10.15%","10.15%","26.16%","45.64%","78.75%"
"NIC","EGOV","-0.87%","1.18%","5.23%","3.01%","4.91%","-4.31%"
"Northern Oil&Gas","NOG","5.41%","19.06%","-2.07%","61.46%","236.04%","-24.08%"
"Northfield Bancorp","NFBK","0.12%","0.73%","-1.89%","-2.58%","6.46%","11.53%"
"Northwest Bancshares","NWBI","-0.11%","0.87%","1.76%","10.52%","18.60%","48.99%"
"Northwest Natural Gas","NWN","-0.93%","-2.15%","-0.16%","6.79%","-2.67%","41.81%"
"NutriSystem","NTRI","0.62%","2.40%","0.75%","-22.91%","-23.85%","50.63%"
"OFG Bancorp","OFG","-0.60%","-4.05%","0.30%","76.60%","83.43%","132.17%"
"Old National Bancorp","ONB","-0.49%","2.54%","1.25%","15.76%","23.17%","49.96%"
"Ollies Bargain Outlet Holdings Inc","OLLI","0.32%","6.94%","6.00%","47.61%","80.48%","370.10%"
"Olympic Steel","ZEUS","-0.78%","2.71%","-6.99%","0.37%","25.63%","71.74%"
"Omnicell","OMCL","0.83%","4.29%","26.73%","37.84%","36.71%","103.56%"
"Onespan","OSPN","0.00%","2.27%","-9.75%","29.86%","47.35%","9.06%"
"Opus Bank","OPB","-0.52%","1.76%","1.58%","5.86%","28.73%","-21.60%"
"Orion Group","ORN","-0.11%","-1.34%","-3.59%","13.03%","69.22%","23.60%"
"Oritani","ORIT","0.30%","1.53%","1.85%","0.91%","3.44%","14.22%"
"OSI Systems","OSIS","-2.50%","-1.54%","-0.08%","19.14%","-3.19%","12.51%"
"Oxford Industries","OXM","-0.44%","1.92%","2.44%","26.12%","62.94%","17.07%"
"Papa John's","PZZA","-0.42%","-2.24%","-7.03%","-23.83%","-44.69%","-36.04%"
"Park Electrochemical","PKE","-0.56%","1.04%","-7.51%","9.11%","19.04%","27.39%"
"Patrick","PATK","-0.16%","0.32%","9.98%","-8.78%","37.12%","78.55%"
"PDC Energy","PDCE","4.94%","9.24%","-8.32%","7.14%","43.76%","18.85%"
"Pennsylvania RE","PEI","-1.66%","3.50%","0.57%","-10.43%","4.21%","-45.80%"
"Perficient","PRFT","0.04%","0.85%","0.18%","42.89%","54.74%","71.92%"
"Perry Ellis","PERY","-0.04%","-0.58%","-1.22%","9.94%","38.20%","16.65%"
"PetMed Express","PETS","-1.23%","2.26%","7.64%","-17.32%","4.62%","139.31%"
"PGT Innovations","PGTI","-0.98%","0.80%","9.27%","50.45%","96.51%","112.49%"
"Phibro","PAHC","-1.29%","1.22%","3.42%","48.81%","31.18%","42.43%"
"Pinnacle","PNFP","-0.76%","1.39%","4.62%","-0.90%","8.51%","43.11%"
"Pioneer Energy Services","PES","14.29%","20.00%","-25.77%","18.03%","100.00%","44.58%"
"Piper Jaffray","PJC","-2.02%","1.48%","1.48%","-9.23%","40.46%","97.90%"
"Plexus","PLXS","-0.23%","0.80%","1.28%","1.32%","23.48%","71.13%"
"Powell Industries","POWL","0.72%","0.77%","13.37%","40.87%","46.55%","41.96%"
"Power Integrations","POWI","0.48%","1.31%","-2.26%","0.14%","4.32%","99.38%"
"PRA Group Inc","PRAA","-0.39%","1.74%","-11.82%","14.61%","27.68%","-28.75%"
"ProAssurance","PRA","-1.15%","-0.42%","18.77%","-16.97%","-11.47%","-0.34%"
"Progress","PRGS","1.59%","2.91%","0.56%","-6.98%","19.17%","50.28%"
"Proto Labs","PRLB","0.31%","7.82%","6.51%","39.81%","103.68%","101.99%"
"Provident","PFS","0.19%","1.69%","-7.22%","-4.19%","4.40%","39.90%"
"PS Business Parks","PSB","-0.76%","-0.79%","2.89%","3.72%","-2.22%","79.87%"
"Quaker Chemical","KWR","0.42%","3.68%","10.64%","17.93%","31.65%","119.54%"
"Quality Systems","QSII","0.58%","2.10%","10.85%","64.73%","43.95%","77.82%"
"Qualys","QLYS","2.59%","1.81%","-6.73%","47.09%","89.78%","209.68%"
"Quanex Building Products","NX","-1.99%","1.18%","-0.58%","-26.50%","-7.77%","-4.18%"
"QuinStreet","QNST","1.88%","7.09%","4.27%","74.82%","199.59%","189.53%"
"Quorum Health","QHC","6.85%","-0.00%","-6.65%","-32.53%","-4.54%","-"
"Rambus","RMBS","-0.08%","0.43%","-9.85%","-16.95%","-7.37%","-5.44%"
"Raven","RAVN","0.86%","4.85%","4.99%","19.51%","37.98%","135.24%"
"Rayonier Advanced Materials","RYAM","-1.31%","4.46%","23.99%","3.13%","56.11%","189.30%"
"Re Max Holding","RMAX","0.92%","0.82%","-8.47%","1.44%","-17.79%","34.39%"
"Red Robin Gourmet Burgers","RRGB","1.12%","5.17%","-16.01%","-27.93%","-30.45%","-48.65%"
"Regis","RGS","3.45%","16.71%","20.20%","38.67%","73.88%","67.72%"
"Rent-A-Center","RCII","-0.14%","-0.61%","-0.41%","32.25%","19.25%","-41.79%"
"Repligen","RGEN","0.70%","5.54%","6.92%","42.25%","23.32%","60.48%"
"Resources Connection","RECN","-0.76%","-1.26%","4.32%","1.62%","29.22%","-2.48%"
"Retail Opportunity","ROIC","-0.05%","2.41%","3.22%","-1.95%","-2.30%","20.30%"
"REX American Resources","REX","3.05%","4.79%","6.11%","-5.18%","-14.93%","77.56%"
"RLI","RLI","-1.26%","-1.00%","4.19%","26.79%","41.85%","53.70%"
"Roadrunner","RRTS","-5.33%","-11.11%","-28.25%","-79.25%","-76.44%","-92.42%"
"Rogers","ROG","0.68%","2.16%","10.87%","-18.24%","15.81%","137.47%"
"RR Donnelley & Sons","RRD","1.75%","3.77%","-4.56%","-43.76%","-40.84%","-78.71%"
"Rudolph","RTEC","-0.55%","1.69%","-8.63%","12.97%","26.17%","123.14%"
"Ruth's Hospitality","RUTH","-0.61%","1.79%","4.17%","44.11%","60.41%","99.11%"
"S&T Bancorp","STBA","0.58%","3.62%","2.12%","17.28%","30.89%","62.29%"
"Sabra","SBRA","0.13%","1.88%","8.22%","24.13%","7.47%","-5.48%"
"Safety Insurance","SAFT","-1.08%","0.05%","6.92%","19.15%","33.89%","82.48%"
"Saia","SAIA","-0.70%","1.90%","3.79%","10.18%","51.80%","110.56%"
"Sanderson Farms","SAFM","2.54%","1.03%","7.85%","-23.11%","-21.92%","58.30%"
"Sanmina","SANM","0.33%","3.18%","0.65%","-6.52%","-13.95%","66.94%"
"Saul Centers","BFS","-0.34%","-0.90%","10.51%","-5.18%","-1.38%","18.64%"
"ScanSource","SCSC","-0.57%","2.12%","4.96%","21.23%","16.51%","26.31%"
"Scholastic","SCHL","-0.22%","-0.24%","-0.02%","3.09%","7.77%","2.07%"
"Schweitzer-Mauduit","SWM","0.76%","3.38%","-3.58%","-9.06%","9.42%","19.05%"
"Scientific Games","SGMS","-0.81%","0.00%","-37.19%","-40.25%","-12.30%","208.35%"
"SEACOR","CKH","1.05%","1.82%","-4.45%","12.42%","42.08%","-12.35%"
"Select Medical","SEM","0.77%","3.14%","-0.25%","11.61%","18.32%","58.36%"
"Selective","SIGI","-0.63%","0.16%","9.29%","8.18%","24.88%","116.13%"
"Semtech","SMTC","0.50%","4.11%","2.74%","48.25%","33.07%","219.47%"
"Seneca Foods A","SENEA","-0.62%","-2.30%","14.75%","3.74%","11.73%","12.56%"
"ServisFirst Bancshares","SFBS","-0.05%","3.62%","4.11%","5.57%","28.36%","131.92%"
"Shoe Carnival","SCVL","2.44%","7.47%","11.24%","31.70%","115.08%","43.91%"
"Shutterstock","SSTK","-0.14%","0.39%","7.50%","18.87%","54.63%","70.73%"
"Simmons First National","SFNC","-0.95%","2.12%","-0.16%","9.81%","20.25%","-26.63%"
"Simpson Manufacturing","SSD","0.54%","2.21%","21.15%","29.73%","75.62%","116.01%"
"SkyWest","SKYW","-1.40%","3.01%","15.29%","19.30%","97.66%","301.20%"
"Sleep Number","SL2","1.98%","0.70%","-0.18%","-12.07%","7.26%","31.49%"
"Sonic","SONC","-0.76%","-0.52%","-5.20%","24.13%","44.53%","27.47%"
"Sonic Automotive","SAH","-1.33%","4.71%","20.92%","20.60%","32.84%","6.46%"
"South Jersey Industries","SJI","0.69%","-0.03%","-0.74%","6.79%","-6.27%","35.07%"
"Southside","SBSI","0.19%","1.88%","2.26%","7.54%","10.56%","55.78%"
"SpartanNash Co","SPTN","2.93%","9.84%","-11.11%","-19.64%","-10.78%","-25.99%"
"Spectrum","SPPI","0.91%","2.23%","3.64%","23.22%","148.40%","241.87%"
"Spire","SR","-1.04%","-1.43%","4.77%","0.86%","-1.62%","42.86%"
"Spok Holdings","SPOK","-0.64%","-0.32%","6.16%","-0.96%","-6.91%","-2.88%"
"SPS Commerce","SPSC","0.39%","2.21%","24.42%","97.14%","59.46%","44.65%"
"SPX Corp","SPXC","-2.21%","0.90%","-4.08%","10.13%","46.11%","143.97%"
"SPX FLOW Inc","FLOW","0.00%","6.15%","9.29%","3.45%","54.64%","-"
"Stage Stores","SSI","7.48%","14.43%","0.44%","36.90%","20.42%","-77.02%"
"Stampscom","STMP","-0.97%","-2.42%","-15.64%","22.05%","17.73%","197.37%"
"Standard Motor Products","SMP","-1.09%","1.66%","4.88%","13.38%","14.07%","47.38%"
"Standex","SXI","-1.75%","1.81%","5.48%","7.76%","20.14%","55.37%"
"Stein Mart","SMRT","1.33%","15.15%","31.03%","162.07%","108.22%","-70.63%"
"Stepan","SCL","-1.09%","1.51%","8.72%","12.40%","15.08%","97.68%"
"Sterling Bancorp","STL","-0.87%","1.11%","-0.87%","-7.32%","2.24%","69.52%"
"Steven Madden","SHOO","0.00%","2.58%","6.77%","23.34%","41.35%","52.06%"
"Stewart Info Services","STC","-0.13%","1.75%","1.32%","7.19%","25.80%","16.71%"
"Strategic Education","STRA","-0.75%","5.99%","14.73%","52.63%","75.66%","166.63%"
"Sturm Ruger&Company","RGR","-0.25%","0.34%","7.01%","6.54%","22.43%","5.05%"
"Summit Hotel Properties","INN","0.80%","1.85%","-1.71%","-9.39%","-5.35%","19.17%"
"SunCoke Energy","SXC","1.17%","5.92%","-17.00%","-5.92%","23.28%","11.46%"
"Super Micro Computer","SMCI","-14.71%","-18.28%","-33.83%","-25.23%","-42.67%","-36.28%"
"Superior Industries","SUP","-2.86%","-1.78%","30.09%","48.48%","50.00%","19.00%"
"Supernus","SUPN","0.68%","2.64%","-17.92%","12.05%","-0.78%","190.12%"
"Supervalu","SVU","0.19%","0.28%","64.27%","49.21%","58.07%","-41.79%"
"SurModics","SRDX","1.79%","1.37%","19.34%","164.46%","192.69%","222.10%"
"Sykes","SYKE","-0.37%","1.45%","-1.71%","-6.80%","12.26%","21.97%"
"Synchronoss Tech","SNCR","0.30%","4.63%","8.10%","-34.34%","-64.60%","-85.31%"
"Synergy Resources","SRCI","1.13%","6.96%","-9.73%","15.24%","29.00%","1.34%"
"Tailored Brands","TLRD","-0.99%","2.90%","2.95%","0.78%","88.68%","-59.40%"
"Take-Two","TTWO","2.22%","2.61%","3.25%","17.72%","35.67%","364.36%"
"Team","TISI","-0.20%","2.89%","12.64%","67.45%","115.09%","-38.74%"
"Tennant","TNC","2.61%","3.62%","0.25%","8.26%","28.93%","39.18%"
"Tetra Tech","TTEK","-0.36%","0.72%","16.54%","45.59%","73.30%","179.28%"
"Tetra Technologies","TTI","-0.99%","4.17%","16.82%","17.10%","161.78%","-22.48%"
"Texas Capital","TCBI","-0.16%","2.34%","0.43%","5.79%","27.09%","91.78%"
"The Andersons","ANDE","0.48%","3.63%","19.11%","33.07%","33.07%","25.95%"
"The Childrens Place","PLCE","0.55%","5.12%","10.62%","-5.40%","35.53%","140.47%"
"The Ensign","ENSG","1.61%","3.20%","2.56%","73.06%","93.36%","65.53%"
"The Medicines","MDCO","-0.30%","-0.71%","-1.56%","43.56%","9.58%","33.59%"
"The Navigators","NAVG","8.79%","6.64%","16.69%","43.53%","25.95%","88.92%"
"The Providence Service","PRSC","0.45%","2.13%","-6.66%","12.93%","30.85%","46.95%"
"Tidewater","TDW","1.16%","5.09%","-3.39%","28.65%","28.17%","-93.31%"
"Tile Shop","TTS","-0.62%","2.55%","-7.47%","-16.15%","-47.04%","-32.47%"
"Timkensteel Corp","TMST","-0.29%","5.80%","-24.10%","-10.01%","-6.75%","-20.15%"
"Titan","TWI","0.53%","7.79%","-25.47%","-40.92%","-5.82%","-10.05%"
"Tivity Health","TVTY","0.46%","0.15%","-4.36%","-9.99%","-11.56%","174.85%"
"TiVo","TIVO","-0.78%","0.39%","3.64%","-17.95%","-29.09%","32.37%"
"Tompkins","TMP","0.59%","1.03%","-0.95%","8.57%","18.04%","73.82%"
"Topbuild Corp","BLD","-0.71%","-4.60%","-9.57%","-7.17%","28.14%","129.55%"
"Tredegar","TG","-0.68%","2.35%","-13.32%","13.54%","33.74%","54.39%"
"Trex","TREX","0.14%","5.44%","26.23%","54.21%","132.23%","115.02%"
"TrueBlue","TBI","-1.01%","2.09%","5.02%","6.55%","47.98%","31.51%"
"TrustCo Bank NY","TRST","1.61%","1.61%","4.42%","2.72%","19.62%","62.93%"
"TTEC","TTEC","-0.20%","-0.97%","-23.85%","-36.52%","-35.48%","-2.07%"
"TTM","TTMI","0.61%","0.94%","3.98%","16.59%","34.73%","165.55%"
"Tuesday Morning","TUES","-1.54%","6.67%","10.34%","16.36%","60.00%","-48.47%"
"U S Concrete","USCR","-2.12%","-1.46%","-6.97%","-39.33%","-30.19%","7.34%"
"UMB Financial","UMBF","-1.00%","1.94%","-4.26%","6.19%","14.48%","57.95%"
"Unifi","UFI","-0.79%","2.34%","5.77%","-8.48%","7.43%","21.64%"
"Unifirst","UNF","-0.46%","0.14%","-1.02%","12.13%","32.88%","72.18%"
"Unit","UNT","1.89%","5.76%","9.84%","25.27%","65.63%","123.88%"
"United Bankshares","UBSI","0.00%","2.05%","7.43%","14.39%","19.55%","8.46%"
"United Community Banks","UCBI","-0.79%","0.42%","1.07%","10.91%","19.44%","63.92%"
"United Fire","UFCS","-0.90%","-0.66%","-9.60%","11.54%","19.06%","53.41%"
"United Insurances","UIHC","-1.27%","-1.09%","4.70%","21.45%","28.06%","61.15%"
"Universal","UVV","0.33%","2.89%","-8.47%","15.33%","6.23%","28.88%"
"Universal Electronics","UEIC","-0.80%","0.35%","22.93%","-8.68%","-24.76%","-1.33%"
"Universal Forest","UFPI","-1.32%","1.52%","5.13%","-0.40%","39.09%","-37.61%"
"Universal Health RI","UHT","0.37%","1.92%","15.67%","-1.52%","-1.04%","59.08%"
"Universal Insurance","UVE","0.11%","-0.22%","19.34%","64.72%","101.12%","87.55%"
"Urstadt Biddle Properties","UBA","0.26%","1.99%","2.22%","5.89%","12.40%","31.69%"
"US Ecology","ECOL","1.12%","1.41%","9.92%","41.18%","54.18%","47.94%"
"US Physicalrapy","USPH","-0.09%","1.15%","10.07%","59.00%","98.44%","148.70%"
"US Silica","SLCA","1.69%","-0.13%","-5.39%","-29.88%","-11.31%","31.06%"
"Veeco","VECO","-3.18%","-4.05%","-28.52%","-28.28%","-44.39%","-51.44%"
"Vera Bradley","VRA","-1.91%","7.03%","8.91%","22.50%","53.50%","53.97%"
"Veritiv Cor","VRTV","0.00%","-0.82%","23.60%","67.65%","77.15%","39.83%"
"Viad","VVI","-0.08%","2.39%","10.32%","11.91%","15.89%","128.28%"
"Viavi Solutions","VIAV","0.98%","3.18%","11.39%","29.75%","11.18%","118.92%"
"Vicor","VICR","0.52%","-3.46%","17.22%","180.14%","219.95%","501.13%"
"Virtus","VRTS","-1.03%","-0.57%","0.74%","13.12%","22.67%","20.15%"
"Virtusa","VRTU","2.99%","8.51%","4.36%","27.54%","58.10%","14.59%"
"Vitamin Shoppe","VSI","1.97%","4.02%","66.03%","194.32%","139.81%","-62.72%"
"Wabash National","WNC","-0.73%","2.16%","-3.90%","-12.63%","-5.77%","57.61%"
"WageWorks","WAGE","-1.80%","-0.38%","-1.05%","-16.37%","-11.06%","16.18%"
"Walker&Dunlop","WD","0.53%","2.91%","-6.74%","16.88%","17.98%","135.06%"
"Watts Water Technologies","WTS","-1.18%","1.33%","-0.06%","9.94%","34.89%","56.66%"
"WD-40","WDFC","0.32%","2.67%","8.08%","46.82%","61.09%","110.41%"
"Westamerica Bancorporation","WABC","0.66%","2.49%","8.04%","8.35%","26.41%","47.04%"
"Winnebago Industries","WGO","-0.13%","-3.60%","-2.47%","-32.55%","9.17%","89.20%"
"Wintrust","WTFC","-0.50%","1.42%","1.56%","11.25%","26.38%","83.13%"
"Wolverine","WWW","0.13%","2.07%","8.47%","20.89%","47.55%","50.43%"
"World Acceptance","WRLD","0.35%","2.84%","3.29%","46.72%","63.78%","239.44%"
"WWE","WWE","-1.12%","1.27%","-1.26%","161.64%","281.73%","318.68%"
"XO","XOXO","2.50%","3.79%","-8.82%","66.25%","68.63%","112.68%"
"Xperi","XPER","-1.22%","-1.22%","2.20%","-33.40%","-35.90%","-48.53%"
"Zumiez","ZUMZ","0.00%","4.18%","39.39%","43.61%","130.00%","35.36%"
