"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Nanometrics","NANO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"National Presto Industries","NPK","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Natus","BABY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Nautilus","NLS","Sell","Strong Buy","Neutral","Neutral"
"Navigant","NCI","Strong Sell","Neutral","Buy","Strong Buy"
"NBT Bancorp","NBTB","Strong Sell","Buy","Strong Buy","Strong Buy"
"Neenah Paper","NP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Neogen","NEOG","Sell","Strong Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Newpark Resources","NR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NIC","EGOV","Strong Sell","Strong Buy","Strong Buy","Neutral"
"Northern Oil&Gas","NOG","Sell","Strong Buy","Strong Buy","Buy"
"Northfield Bancorp","NFBK","Strong Sell","Strong Sell","Strong Sell","Sell"
"Northwest Bancshares","NWBI","Strong Sell","Buy","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Buy","Strong Sell","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Strong Sell","Strong Sell","Strong Sell","Neutral"
"OFG Bancorp","OFG","Strong Sell","Sell","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Strong Sell","Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Strong Sell","Sell","Strong Sell","Strong Buy"
"Omnicell","OMCL","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Opus Bank","OPB","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Orion Group","ORN","Strong Sell","Strong Sell","Buy","Strong Buy"
"Oritani","ORIT","Strong Sell","Neutral","Neutral","Neutral"
"OSI Systems","OSIS","Sell","Strong Sell","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Buy","Buy","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Neutral","Neutral","Neutral","Strong Buy"
"Patrick","PATK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Strong Buy","Neutral","Strong Sell","Strong Buy"
"Pennsylvania RE","PEI","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Perficient","PRFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Strong Sell","Strong Sell","Buy","Strong Buy"
"PetMed Express","PETS","Neutral","Strong Sell","Strong Sell","Neutral"
"PGT Innovations","PGTI","Neutral","Neutral","Strong Buy","Strong Buy"
"Phibro","PAHC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Strong Sell","Strong Sell","Buy","Strong Buy"
"Pioneer Energy Services","PES","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Piper Jaffray","PJC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Plexus","PLXS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Powell Industries","POWL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Power Integrations","POWI","Strong Sell","Buy","Neutral","Strong Buy"
"PRA Group Inc","PRAA","Strong Sell","Strong Sell","Strong Sell","Buy"
"ProAssurance","PRA","Neutral","Strong Buy","Strong Buy","Neutral"
"Progress","PRGS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Proto Labs","PRLB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"PS Business Parks","PSB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Sell","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quanex Building Products","NX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"QuinStreet","QNST","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Quorum Health","QHC","Strong Buy","Buy","Sell","Strong Sell"
"Rambus","RMBS","Strong Buy","Sell","Strong Sell","Strong Sell"
"Raven","RAVN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Rayonier Advanced Materials","RYAM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Re Max Holding","RMAX","Strong Buy","Buy","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Strong Sell","Neutral","Strong Sell","Strong Sell"
"Regis","RGS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Sell","Sell","Strong Buy","Buy"
"Repligen","RGEN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Neutral","Strong Sell","Strong Sell","Strong Buy"
"Retail Opportunity","ROIC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"REX American Resources","REX","Neutral","Strong Buy","Strong Buy","Neutral"
"RLI","RLI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"RR Donnelley & Sons","RRD","Neutral","Neutral","Strong Sell","Strong Sell"
"Rudolph","RTEC","Strong Sell","Neutral","Strong Sell","Buy"
"Ruth's Hospitality","RUTH","Strong Sell","Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Sabra","SBRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Sell","Buy","Strong Buy","Strong Buy"
"Sanderson Farms","SAFM","Neutral","Strong Buy","Strong Buy","Neutral"
"Sanmina","SANM","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Saul Centers","BFS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ScanSource","SCSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Scholastic","SCHL","Sell","Buy","Neutral","Buy"
"Schweitzer-Mauduit","SWM","Strong Buy","Neutral","Strong Sell","Neutral"
"Scientific Games","SGMS","Sell","Strong Sell","Strong Sell","Neutral"
"SEACOR","CKH","Strong Sell","Neutral","Strong Sell","Neutral"
"Select Medical","SEM","Neutral","Strong Buy","Buy","Strong Buy"
"Selective","SIGI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Sell","Buy","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Sell","Buy","Strong Buy","Neutral"
"ServisFirst Bancshares","SFBS","Strong Sell","Buy","Strong Buy","Strong Buy"
"Shoe Carnival","SCVL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Strong Sell","Buy","Neutral","Strong Buy"
"Simpson Manufacturing","SSD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SkyWest","SKYW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Sonic","SONC","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"South Jersey Industries","SJI","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Southside","SBSI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Spectrum","SPPI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Spire","SR","Strong Sell","Sell","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Strong Buy","Strong Buy","Strong Buy","Sell"
"SPS Commerce","SPSC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Sell","Strong Sell","Sell","Strong Buy"
"SPX FLOW Inc","FLOW","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Stage Stores","SSI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Stampscom","STMP","Strong Buy","Neutral","Sell","Strong Buy"
"Standard Motor Products","SMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Standex","SXI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Stein Mart","SMRT","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Stepan","SCL","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Sell","Neutral","Strong Sell","Neutral"
"Steven Madden","SHOO","Strong Sell","Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Strategic Education","STRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Sell","Strong Buy","Strong Buy","Strong Buy"
"Summit Hotel Properties","INN","Strong Buy","Buy","Strong Sell","Strong Sell"
"SunCoke Energy","SXC","Strong Sell","Neutral","Strong Sell","Neutral"
"Super Micro Computer","SMCI","Strong Buy","Sell","Strong Sell","Strong Sell"
"Superior Industries","SUP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Supernus","SUPN","Strong Buy","Strong Sell","Strong Sell","Strong Buy"
"Supervalu","SVU","Strong Buy","Strong Buy","Strong Buy","Neutral"
"SurModics","SRDX","Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Synchronoss Tech","SNCR","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Buy","Sell","Strong Sell","Strong Buy"
"Tailored Brands","TLRD","Strong Buy","Buy","Strong Sell","Neutral"
"Take-Two","TTWO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Strong Sell","Neutral","Strong Buy","Buy"
"Tennant","TNC","Strong Sell","Strong Sell","Sell","Strong Buy"
"Tetra Tech","TTEK","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Sell","Neutral","Strong Buy","Buy"
"Texas Capital","TCBI","Strong Sell","Neutral","Neutral","Strong Buy"
"The Andersons","ANDE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"The Childrens Place","PLCE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Ensign","ENSG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"The Medicines","MDCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Navigators","NAVG","Buy","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Sell","Neutral","Sell","Buy"
"Tidewater","TDW","Strong Sell","Strong Sell","Neutral","Neutral"
"Tile Shop","TTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Timkensteel Corp","TMST","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Titan","TWI","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Buy","Strong Sell","Strong Sell","Sell"
"TiVo","TIVO","Neutral","Strong Buy","Neutral","Sell"
"Tompkins","TMP","Strong Sell","Buy","Neutral","Strong Buy"
"Topbuild Corp","BLD","Strong Sell","Strong Sell","Strong Sell","Buy"
"Tredegar","TG","Strong Buy","Neutral","Neutral","Strong Buy"
"Trex","TREX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Sell","Neutral","Strong Buy","Strong Buy"
"TTEC","TTEC","Strong Buy","Neutral","Strong Sell","Strong Sell"
"TTM","TTMI","Strong Buy","Buy","Strong Buy","Strong Buy"
"Tuesday Morning","TUES","Strong Sell","Strong Buy","Strong Buy","Neutral"
"U S Concrete","USCR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Sell","Strong Sell","Strong Sell","Buy"
"Unifi","UFI","Strong Sell","Strong Sell","Buy","Neutral"
"Unifirst","UNF","Sell","Neutral","Strong Buy","Strong Buy"
"Unit","UNT","Strong Sell","Buy","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Strong Sell","Buy","Strong Buy","Neutral"
"United Community Banks","UCBI","Strong Sell","Strong Sell","Strong Sell","Buy"
"United Fire","UFCS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"United Insurances","UIHC","Neutral","Sell","Neutral","Strong Buy"
"Universal","UVV","Strong Sell","Neutral","Strong Sell","Buy"
"Universal Electronics","UEIC","Strong Buy","Strong Buy","Buy","Neutral"
"Universal Forest","UFPI","Strong Sell","Neutral","Buy","Strong Buy"
"Universal Health RI","UHT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Insurance","UVE","Strong Sell","Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Ecology","ECOL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Virtusa","VRTU","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Buy","Strong Buy","Strong Buy","Buy"
"Wabash National","WNC","Sell","Buy","Strong Sell","Sell"
"WageWorks","WAGE","Strong Sell","Strong Sell","Neutral","Sell"
"Walker&Dunlop","WD","Neutral","Neutral","Neutral","Strong Buy"
"Watts Water Technologies","WTS","Strong Sell","Buy","Strong Buy","Strong Buy"
"WD-40","WDFC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Strong Buy","Neutral","Sell","Neutral"
"Wintrust","WTFC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Wolverine","WWW","Buy","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"WWE","WWE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"XO","XOXO","Strong Sell","Strong Buy","Neutral","Strong Buy"
"Xperi","XPER","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
