"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Multi-Color","LABL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Myers Industries","MYE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MYR Group","MYRG","Sell","Strong Sell","Strong Sell","Strong Buy"
"Nanometrics","NANO","Buy","Strong Buy","Strong Buy","Strong Buy"
"National Presto Industries","NPK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Natus","BABY","Strong Buy","Buy","Strong Buy","Strong Buy"
"Nautilus","NLS","Sell","Strong Buy","Strong Sell","Neutral"
"Navigant","NCI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"NBT Bancorp","NBTB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Neenah Paper","NP","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Buy","Strong Buy","Strong Buy","Buy"
"Neogen","NEOG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Newpark Resources","NR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NIC","EGOV","Neutral","Strong Buy","Strong Buy","Neutral"
"Northern Oil&Gas","NOG","Strong Buy","Strong Buy","Strong Buy","Buy"
"Northfield Bancorp","NFBK","Strong Buy","Strong Buy","Neutral","Neutral"
"Northwest Bancshares","NWBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Strong Sell","Sell","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Buy","Buy","Strong Buy","Neutral"
"OFG Bancorp","OFG","Neutral","Neutral","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Buy","Strong Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Omnicell","OMCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Opus Bank","OPB","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Orion Group","ORN","Strong Sell","Sell","Strong Buy","Strong Buy"
"Oritani","ORIT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"OSI Systems","OSIS","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Sell","Neutral","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Neutral","Sell","Neutral","Strong Buy"
"Patrick","PATK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Strong Buy","Sell","Strong Sell","Strong Buy"
"Pennsylvania RE","PEI","Neutral","Strong Buy","Sell","Strong Sell"
"Perficient","PRFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Sell","Strong Sell","Buy","Strong Buy"
"PetMed Express","PETS","Strong Sell","Strong Sell","Sell","Neutral"
"PGT Innovations","PGTI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Sell","Strong Buy","Strong Buy","Strong Buy"
"Pioneer Energy Services","PES","Strong Buy","Buy","Strong Sell","Sell"
"Piper Jaffray","PJC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Plexus","PLXS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Powell Industries","POWL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Power Integrations","POWI","Strong Buy","Strong Buy","Neutral","Strong Buy"
"PRA Group Inc","PRAA","Strong Buy","Neutral","Strong Sell","Strong Buy"
"ProAssurance","PRA","Sell","Strong Buy","Strong Buy","Neutral"
"Progress","PRGS","Strong Buy","Strong Buy","Strong Buy","Buy"
"Proto Labs","PRLB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Strong Buy","Neutral","Strong Sell","Neutral"
"PS Business Parks","PSB","Strong Sell","Buy","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Strong Buy","Buy","Buy","Strong Buy"
"Quanex Building Products","NX","Neutral","Buy","Strong Sell","Strong Sell"
"QuinStreet","QNST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quorum Health","QHC","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Rambus","RMBS","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Raven","RAVN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rayonier Advanced Materials","RYAM","Sell","Strong Buy","Strong Buy","Strong Buy"
"Re Max Holding","RMAX","Strong Buy","Neutral","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Regis","RGS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Sell","Sell","Strong Buy","Buy"
"Repligen","RGEN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Strong Sell","Strong Sell","Sell","Strong Buy"
"Retail Opportunity","ROIC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"REX American Resources","REX","Strong Buy","Strong Buy","Buy","Neutral"
"RLI","RLI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"RR Donnelley & Sons","RRD","Strong Buy","Buy","Strong Sell","Strong Sell"
"Rudolph","RTEC","Strong Sell","Strong Sell","Strong Sell","Buy"
"Ruth's Hospitality","RUTH","Neutral","Strong Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sabra","SBRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Sanderson Farms","SAFM","Strong Buy","Strong Buy","Buy","Neutral"
"Sanmina","SANM","Strong Buy","Strong Buy","Buy","Neutral"
"Saul Centers","BFS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"ScanSource","SCSC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Scholastic","SCHL","Neutral","Sell","Strong Sell","Neutral"
"Schweitzer-Mauduit","SWM","Strong Buy","Neutral","Strong Sell","Neutral"
"Scientific Games","SGMS","Neutral","Strong Sell","Strong Sell","Neutral"
"SEACOR","CKH","Strong Buy","Strong Buy","Strong Sell","Neutral"
"Select Medical","SEM","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Selective","SIGI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Buy","Strong Buy","Strong Buy","Neutral"
"ServisFirst Bancshares","SFBS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Shoe Carnival","SCVL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Simpson Manufacturing","SSD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SkyWest","SKYW","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Sonic","SONC","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Neutral","Strong Buy","Strong Buy","Strong Buy"
"South Jersey Industries","SJI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Southside","SBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Spectrum","SPPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Spire","SR","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Neutral","Strong Buy","Neutral","Strong Sell"
"SPS Commerce","SPSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Strong Sell","Strong Sell","Sell","Strong Buy"
"SPX FLOW Inc","FLOW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stage Stores","SSI","Strong Buy","Strong Buy","Strong Sell","Sell"
"Stampscom","STMP","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Standard Motor Products","SMP","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Standex","SXI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Stepan","SCL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Neutral","Buy","Strong Sell","Neutral"
"Steven Madden","SHOO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Strategic Education","STRA","Buy","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Summit Hotel Properties","INN","Strong Buy","Buy","Strong Sell","Sell"
"SunCoke Energy","SXC","Strong Buy","Neutral","Strong Sell","Neutral"
"Super Micro Computer","SMCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Superior Industries","SUP","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Supernus","SUPN","Strong Buy","Strong Sell","Strong Sell","Strong Buy"
"Supervalu","SVU","Strong Buy","Strong Buy","Strong Buy","Neutral"
"SurModics","SRDX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Sell","Buy","Neutral","Neutral"
"Synchronoss Tech","SNCR","Neutral","Buy","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Strong Buy","Strong Sell","Strong Sell","Strong Buy"
"Tailored Brands","TLRD","Sell","Buy","Strong Sell","Sell"
"Take-Two","TTWO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Tennant","TNC","Strong Buy","Neutral","Buy","Strong Buy"
"Tetra Tech","TTEK","Buy","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Buy","Strong Buy","Strong Buy","Buy"
"Texas Capital","TCBI","Strong Buy","Strong Buy","Neutral","Strong Buy"
"The Andersons","ANDE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Childrens Place","PLCE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Ensign","ENSG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Medicines","MDCO","Strong Sell","Neutral","Strong Buy","Strong Buy"
"The Navigators","NAVG","Buy","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Buy","Sell","Sell","Buy"
"Tidewater","TDW","Strong Buy","Neutral","Neutral","Neutral"
"Tile Shop","TTS","Neutral","Neutral","Neutral","Strong Sell"
"Timkensteel Corp","TMST","Strong Sell","Sell","Strong Sell","Strong Sell"
"Titan","TWI","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Buy","Strong Sell","Strong Sell","Sell"
"TiVo","TIVO","Strong Buy","Buy","Strong Sell","Strong Sell"
"Tompkins","TMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Topbuild Corp","BLD","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Tredegar","TG","Strong Sell","Strong Sell","Sell","Strong Buy"
"Trex","TREX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TTEC","TTEC","Neutral","Strong Sell","Strong Sell","Strong Sell"
"TTM","TTMI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Tuesday Morning","TUES","Buy","Strong Buy","Buy","Neutral"
"U S Concrete","USCR","Strong Sell","Neutral","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Neutral","Strong Buy","Buy","Strong Buy"
"Unifi","UFI","Neutral","Strong Buy","Strong Buy","Neutral"
"Unifirst","UNF","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Unit","UNT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Community Banks","UCBI","Neutral","Strong Buy","Neutral","Strong Buy"
"United Fire","UFCS","Strong Sell","Sell","Neutral","Strong Buy"
"United Insurances","UIHC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Universal","UVV","Strong Buy","Neutral","Neutral","Strong Buy"
"Universal Electronics","UEIC","Buy","Strong Buy","Buy","Strong Sell"
"Universal Forest","UFPI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Universal Health RI","UHT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Insurance","UVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Ecology","ECOL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Sell","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Buy","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Buy","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Neutral","Neutral","Strong Buy","Strong Buy"
"Virtus","VRTS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Virtusa","VRTU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Strong Buy","Strong Buy","Strong Buy","Buy"
"Wabash National","WNC","Strong Buy","Buy","Strong Sell","Sell"
"WageWorks","WAGE","Strong Sell","Strong Sell","Neutral","Sell"
"Walker&Dunlop","WD","Strong Buy","Buy","Neutral","Strong Buy"
"Watts Water Technologies","WTS","Sell","Neutral","Strong Buy","Strong Buy"
"WD-40","WDFC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Neutral","Strong Sell","Strong Sell","Neutral"
"Wintrust","WTFC","Neutral","Strong Buy","Neutral","Strong Buy"
"Wolverine","WWW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WWE","WWE","Sell","Strong Buy","Strong Buy","Strong Buy"
"XO","XOXO","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Xperi","XPER","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Buy","Strong Buy","Strong Buy","Strong Buy"
