"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"MYR Group","MYRG","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Nanometrics","NANO","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"National Presto Industries","NPK","Buy","Neutral","Strong Buy","Strong Buy"
"Natus","BABY","Strong Buy","Strong Buy","Buy","Neutral"
"Nautilus","NLS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Navigant","NCI","Strong Buy","Strong Sell","Sell","Strong Buy"
"NBT Bancorp","NBTB","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Neenah Paper","NP","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Buy","Buy","Sell","Buy"
"Neogen","NEOG","Strong Sell","Sell","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Newpark Resources","NR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NIC","EGOV","Strong Sell","Sell","Neutral","Neutral"
"Northern Oil&Gas","NOG","Strong Buy","Strong Buy","Strong Buy","Buy"
"Northfield Bancorp","NFBK","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Northwest Bancshares","NWBI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Neutral","Buy","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Strong Sell","Strong Sell","Buy","Neutral"
"OFG Bancorp","OFG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Olympic Steel","ZEUS","Strong Sell","Neutral","Buy","Strong Buy"
"Omnicell","OMCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Opus Bank","OPB","Buy","Strong Sell","Strong Sell","Buy"
"Orion Group","ORN","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Oritani","ORIT","Strong Sell","Strong Sell","Neutral","Strong Buy"
"OSI Systems","OSIS","Sell","Sell","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Strong Sell","Sell","Strong Buy","Strong Buy"
"Patrick","PATK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Pennsylvania RE","PEI","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Perficient","PRFT","Strong Sell","Sell","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Sell","Neutral","Strong Buy","Strong Buy"
"PetMed Express","PETS","Strong Buy","Strong Sell","Strong Sell","Buy"
"PGT Innovations","PGTI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Sell","Neutral","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Strong Sell","Sell","Strong Sell","Neutral"
"Pioneer Energy Services","PES","Strong Sell","Strong Sell","Buy","Strong Buy"
"Piper Jaffray","PJC","Strong Buy","Neutral","Buy","Buy"
"Plexus","PLXS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Powell Industries","POWL","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Power Integrations","POWI","Strong Sell","Strong Sell","Strong Sell","Buy"
"PRA Group Inc","PRAA","Strong Sell","Strong Sell","Buy","Strong Buy"
"ProAssurance","PRA","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Progress","PRGS","Strong Sell","Strong Sell","Strong Sell","Buy"
"Proto Labs","PRLB","Strong Sell","Strong Sell","Buy","Strong Buy"
"Provident","PFS","Strong Sell","Strong Sell","Strong Sell","Buy"
"PS Business Parks","PSB","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Sell","Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Qualys","QLYS","Strong Sell","Sell","Strong Buy","Strong Buy"
"Quanex Building Products","NX","Neutral","Strong Sell","Strong Sell","Strong Sell"
"QuinStreet","QNST","Strong Sell","Sell","Strong Buy","Strong Buy"
"Quorum Health","QHC","Strong Buy","Strong Buy","Strong Sell","Sell"
"Rambus","RMBS","Strong Sell","Strong Sell","Sell","Sell"
"Raven","RAVN","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Rayonier Advanced Materials","RYAM","Strong Buy","Strong Sell","Sell","Neutral"
"Re Max Holding","RMAX","Strong Sell","Strong Sell","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Regis","RGS","Strong Sell","Sell","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Sell","Neutral","Strong Buy","Buy"
"Repligen","RGEN","Strong Sell","Sell","Strong Buy","Strong Buy"
"Resources Connection","RECN","Neutral","Sell","Strong Sell","Buy"
"Retail Opportunity","ROIC","Neutral","Strong Sell","Neutral","Neutral"
"REX American Resources","REX","Strong Buy","Strong Buy","Buy","Neutral"
"RLI","RLI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"RR Donnelley & Sons","RRD","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Rudolph","RTEC","Strong Sell","Strong Sell","Sell","Strong Buy"
"Ruth's Hospitality","RUTH","Strong Sell","Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Sell","Buy","Strong Buy","Strong Buy"
"Sabra","SBRA","Strong Sell","Strong Sell","Neutral","Buy"
"Safety Insurance","SAFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Strong Sell","Strong Sell","Sell","Strong Buy"
"Sanderson Farms","SAFM","Strong Buy","Sell","Strong Sell","Sell"
"Sanmina","SANM","Strong Sell","Strong Sell","Strong Sell","Sell"
"Saul Centers","BFS","Strong Sell","Strong Sell","Neutral","Sell"
"ScanSource","SCSC","Strong Sell","Sell","Strong Buy","Strong Buy"
"Scholastic","SCHL","Strong Sell","Strong Sell","Strong Sell","Buy"
"Schweitzer-Mauduit","SWM","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Scientific Games","SGMS","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"SEACOR","CKH","Strong Sell","Strong Sell","Sell","Neutral"
"Select Medical","SEM","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Selective","SIGI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ServisFirst Bancshares","SFBS","Neutral","Sell","Sell","Strong Buy"
"Shoe Carnival","SCVL","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Simmons First National","SFNC","Strong Sell","Strong Sell","Sell","Strong Buy"
"Simpson Manufacturing","SSD","Strong Sell","Strong Sell","Sell","Strong Buy"
"SkyWest","SKYW","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Sonic","SONC","Strong Sell","Sell","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Strong Buy","Neutral","Strong Sell","Neutral"
"South Jersey Industries","SJI","Strong Sell","Sell","Strong Buy","Strong Buy"
"Southside","SBSI","Strong Sell","Strong Sell","Neutral","Strong Buy"
"SpartanNash Co","SPTN","Strong Sell","Strong Sell","Neutral","Neutral"
"Spectrum","SPPI","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Spire","SR","Strong Sell","Sell","Buy","Buy"
"Spok Holdings","SPOK","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"SPS Commerce","SPSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Strong Sell","Sell","Strong Buy","Strong Buy"
"SPX FLOW Inc","FLOW","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Stage Stores","SSI","Sell","Strong Sell","Strong Sell","Strong Sell"
"Stampscom","STMP","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Standard Motor Products","SMP","Strong Buy","Neutral","Buy","Buy"
"Standex","SXI","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Buy","Neutral","Sell","Sell"
"Stepan","SCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Steven Madden","SHOO","Strong Sell","Sell","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Strayer","STRA","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Strong Sell","Strong Sell","Strong Sell","Sell"
"Summit Hotel Properties","INN","Neutral","Strong Sell","Strong Sell","Sell"
"SunCoke Energy","SXC","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Super Micro Computer","SMCI","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Superior Industries","SUP","Strong Buy","Neutral","Neutral","Sell"
"Supernus","SUPN","Strong Sell","Strong Sell","Buy","Strong Buy"
"Supervalu","SVU","Strong Buy","Strong Buy","Strong Buy","Buy"
"SurModics","SRDX","Strong Sell","Sell","Strong Buy","Strong Buy"
"Sykes","SYKE","Neutral","Strong Sell","Buy","Neutral"
"Synchronoss Tech","SNCR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tailored Brands","TLRD","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Take-Two","TTWO","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Team","TISI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Tennant","TNC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Tetra Tech","TTEK","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Neutral","Strong Sell","Neutral","Buy"
"Texas Capital","TCBI","Strong Sell","Strong Sell","Neutral","Strong Buy"
"The Andersons","ANDE","Strong Sell","Strong Sell","Neutral","Buy"
"The Childrens Place","PLCE","Sell","Strong Sell","Strong Sell","Neutral"
"The Ensign","ENSG","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"The Medicines","MDCO","Strong Sell","Neutral","Strong Buy","Strong Buy"
"The Navigators","NAVG","Sell","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Strong Sell","Strong Sell","Sell","Strong Buy"
"Tidewater","TDW","Buy","Strong Buy","Strong Buy","Neutral"
"Tile Shop","TTS","Buy","Sell","Neutral","Strong Sell"
"Timkensteel Corp","TMST","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Titan","TWI","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Sell","Strong Sell","Strong Sell","Sell"
"TiVo","TIVO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Tompkins","TMP","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Topbuild Corp","BLD","Strong Sell","Strong Sell","Sell","Strong Buy"
"Tredegar","TG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Trex","TREX","Strong Sell","Sell","Strong Buy","Strong Buy"
"TrueBlue","TBI","Strong Sell","Sell","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Sell","Neutral","Strong Buy","Strong Buy"
"TTEC","TTEC","Strong Sell","Strong Sell","Strong Sell","Sell"
"TTM","TTMI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Tuesday Morning","TUES","Strong Buy","Strong Buy","Sell","Neutral"
"U S Concrete","USCR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Unifi","UFI","Strong Sell","Strong Sell","Strong Sell","Sell"
"Unifirst","UNF","Strong Sell","Sell","Strong Buy","Strong Buy"
"Unit","UNT","Strong Sell","Neutral","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Buy","Strong Buy","Strong Buy","Neutral"
"United Community Banks","UCBI","Strong Sell","Strong Sell","Strong Sell","Neutral"
"United Fire","UFCS","Buy","Strong Buy","Strong Buy","Strong Buy"
"United Insurances","UIHC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal","UVV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Electronics","UEIC","Sell","Neutral","Sell","Strong Sell"
"Universal Forest","UFPI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Universal Health RI","UHT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Universal Insurance","UVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"US Ecology","ECOL","Strong Sell","Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Veeco","VECO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Sell","Strong Sell","Buy","Strong Buy"
"Veritiv Cor","VRTV","Strong Sell","Strong Sell","Sell","Neutral"
"Viad","VVI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Sell","Sell","Strong Buy","Strong Buy"
"Vicor","VICR","Sell","Strong Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Buy","Strong Buy","Strong Buy","Strong Buy"
"Virtusa","VRTU","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Strong Buy","Strong Buy","Strong Buy","Sell"
"Wabash National","WNC","Strong Sell","Strong Sell","Strong Sell","Sell"
"WageWorks","WAGE","Strong Sell","Neutral","Neutral","Sell"
"Walker&Dunlop","WD","Strong Sell","Buy","Strong Buy","Strong Buy"
"Watts Water Technologies","WTS","Buy","Strong Buy","Strong Buy","Strong Buy"
"WD-40","WDFC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Buy","Strong Sell","Sell","Neutral"
"Wintrust","WTFC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Wolverine","WWW","Strong Sell","Neutral","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Sell","Strong Sell","Neutral","Strong Buy"
"WWE","WWE","Strong Sell","Buy","Strong Buy","Strong Buy"
"XO","XOXO","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Xperi","XPER","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Strong Buy","Buy","Neutral","Strong Buy"
