"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"National Presto Industries","NPK","Sell","Strong Buy","Strong Buy","Strong Buy"
"Natus","BABY","Strong Buy","Strong Buy","Strong Buy","Buy"
"Nautilus","NLS","Neutral","Strong Sell","Strong Sell","Sell"
"Navigant","NCI","Sell","Strong Buy","Strong Buy","Strong Buy"
"NBT Bancorp","NBTB","Buy","Neutral","Strong Buy","Strong Buy"
"Neenah Paper","NP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Buy","Strong Buy","Neutral","Buy"
"Neogen","NEOG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Newpark Resources","NR","Strong Buy","Strong Buy","Neutral","Strong Buy"
"NIC","EGOV","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Northern Oil&Gas","NOG","Buy","Neutral","Strong Buy","Buy"
"Northfield Bancorp","NFBK","Strong Buy","Strong Sell","Sell","Sell"
"Northwest Bancshares","NWBI","Sell","Sell","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Strong Buy","Neutral","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Strong Sell","Strong Buy","Strong Buy","Neutral"
"OFG Bancorp","OFG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Strong Sell","Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Omnicell","OMCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Sell","Strong Sell","Sell","Strong Buy"
"Opus Bank","OPB","Strong Buy","Sell","Sell","Strong Buy"
"Orion Group","ORN","Strong Sell","Buy","Strong Buy","Strong Buy"
"Oritani","ORIT","Buy","Strong Sell","Sell","Neutral"
"OSI Systems","OSIS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Sell","Strong Sell","Strong Buy","Strong Buy"
"Patrick","PATK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Neutral","Strong Sell","Sell","Strong Buy"
"Pennsylvania RE","PEI","Buy","Strong Sell","Strong Sell","Strong Sell"
"Perficient","PRFT","Sell","Strong Buy","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"PetMed Express","PETS","Strong Buy","Neutral","Strong Sell","Neutral"
"PGT Innovations","PGTI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Sell","Buy","Neutral","Neutral"
"Pioneer Energy Services","PES","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Piper Jaffray","PJC","Strong Sell","Strong Sell","Neutral","Buy"
"Plexus","PLXS","Sell","Strong Buy","Strong Buy","Strong Buy"
"Powell Industries","POWL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Power Integrations","POWI","Sell","Neutral","Sell","Strong Buy"
"PRA Group Inc","PRAA","Strong Sell","Strong Sell","Strong Sell","Buy"
"ProAssurance","PRA","Strong Buy","Strong Buy","Buy","Sell"
"Progress","PRGS","Neutral","Neutral","Buy","Neutral"
"Proto Labs","PRLB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Neutral","Strong Sell","Strong Sell","Neutral"
"PS Business Parks","PSB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Sell","Neutral","Strong Buy","Strong Buy"
"Quanex Building Products","NX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"QuinStreet","QNST","Buy","Strong Sell","Buy","Strong Buy"
"Quorum Health","QHC","Strong Buy","Sell","Strong Sell","Strong Sell"
"Rambus","RMBS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Raven","RAVN","Strong Sell","Neutral","Buy","Strong Buy"
"Rayonier Advanced Materials","RYAM","Sell","Strong Buy","Strong Buy","Strong Buy"
"Re Max Holding","RMAX","Strong Buy","Strong Sell","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Regis","RGS","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Sell","Sell","Strong Buy","Buy"
"Repligen","RGEN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Strong Sell","Strong Sell","Buy","Strong Buy"
"Retail Opportunity","ROIC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"REX American Resources","REX","Strong Sell","Neutral","Buy","Sell"
"RLI","RLI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Sell","Strong Buy","Strong Buy","Strong Buy"
"RR Donnelley & Sons","RRD","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Rudolph","RTEC","Strong Sell","Strong Sell","Sell","Buy"
"Ruth's Hospitality","RUTH","Neutral","Neutral","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Neutral","Neutral","Strong Buy","Strong Buy"
"Sabra","SBRA","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Strong Buy","Buy","Neutral","Strong Buy"
"Sanderson Farms","SAFM","Neutral","Buy","Strong Sell","Sell"
"Sanmina","SANM","Neutral","Strong Buy","Buy","Neutral"
"Saul Centers","BFS","Strong Buy","Strong Buy","Strong Buy","Neutral"
"ScanSource","SCSC","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Scholastic","SCHL","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Schweitzer-Mauduit","SWM","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Scientific Games","SGMS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"SEACOR","CKH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Select Medical","SEM","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Selective","SIGI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Neutral","Strong Buy","Neutral","Strong Sell"
"ServisFirst Bancshares","SFBS","Buy","Buy","Neutral","Strong Buy"
"Shoe Carnival","SCVL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Strong Sell","Sell","Neutral","Strong Buy"
"Simpson Manufacturing","SSD","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"SkyWest","SKYW","Sell","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Sonic","SONC","Neutral","Neutral","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Neutral","Strong Buy","Strong Buy","Strong Buy"
"South Jersey Industries","SJI","Strong Sell","Sell","Strong Buy","Strong Buy"
"Southside","SBSI","Buy","Strong Buy","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Strong Sell","Strong Sell","Neutral","Neutral"
"Spectrum","SPPI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Spire","SR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Strong Buy","Strong Buy","Neutral","Strong Sell"
"SPS Commerce","SPSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"SPX FLOW Inc","FLOW","Sell","Strong Buy","Strong Buy","Strong Buy"
"Stage Stores","SSI","Strong Buy","Strong Buy","Strong Sell","Sell"
"Stampscom","STMP","Strong Sell","Strong Sell","Buy","Strong Buy"
"Standard Motor Products","SMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Standex","SXI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Buy","Strong Buy","Neutral","Neutral"
"Stepan","SCL","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Strong Sell","Strong Sell","Strong Sell","Sell"
"Steven Madden","SHOO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Strategic Education","STRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Summit Hotel Properties","INN","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"SunCoke Energy","SXC","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Super Micro Computer","SMCI","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Superior Industries","SUP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Supernus","SUPN","Strong Sell","Strong Sell","Sell","Strong Buy"
"Supervalu","SVU","Sell","Strong Buy","Strong Buy","Neutral"
"SurModics","SRDX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Strong Sell","Strong Sell","Sell","Neutral"
"Synchronoss Tech","SNCR","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Neutral","Strong Sell","Strong Sell","Strong Buy"
"Tailored Brands","TLRD","Strong Buy","Neutral","Strong Sell","Sell"
"Take-Two","TTWO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Tennant","TNC","Strong Sell","Strong Sell","Buy","Strong Buy"
"Tetra Tech","TTEK","Sell","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Buy","Strong Buy","Strong Buy","Buy"
"Texas Capital","TCBI","Buy","Sell","Neutral","Strong Buy"
"The Andersons","ANDE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Childrens Place","PLCE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Ensign","ENSG","Strong Sell","Strong Sell","Buy","Strong Buy"
"The Medicines","MDCO","Strong Buy","Neutral","Strong Buy","Strong Buy"
"The Navigators","NAVG","Neutral","Strong Sell","Buy","Strong Buy"
"The Providence Service","PRSC","Strong Sell","Strong Sell","Strong Sell","Buy"
"Tidewater","TDW","Neutral","Buy","Strong Buy","Neutral"
"Tile Shop","TTS","Sell","Neutral","Neutral","Strong Sell"
"Timkensteel Corp","TMST","Sell","Strong Sell","Strong Sell","Strong Sell"
"Titan","TWI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Sell","Strong Sell","Strong Sell","Neutral"
"TiVo","TIVO","Neutral","Neutral","Strong Sell","Strong Sell"
"Tompkins","TMP","Sell","Strong Sell","Neutral","Strong Buy"
"Topbuild Corp","BLD","Strong Buy","Neutral","Neutral","Strong Buy"
"Tredegar","TG","Strong Buy","Sell","Strong Buy","Strong Buy"
"Trex","TREX","Neutral","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Buy","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TTEC","TTEC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"TTM","TTMI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Tuesday Morning","TUES","Neutral","Neutral","Sell","Neutral"
"U S Concrete","USCR","Strong Buy","Buy","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Neutral","Neutral","Strong Sell","Neutral"
"Unifi","UFI","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Unifirst","UNF","Buy","Strong Buy","Strong Buy","Strong Buy"
"Unit","UNT","Strong Buy","Neutral","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"United Community Banks","UCBI","Strong Sell","Strong Sell","Neutral","Strong Buy"
"United Fire","UFCS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"United Insurances","UIHC","Neutral","Buy","Strong Buy","Strong Buy"
"Universal","UVV","Strong Sell","Strong Sell","Neutral","Neutral"
"Universal Electronics","UEIC","Sell","Strong Buy","Buy","Strong Sell"
"Universal Forest","UFPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Health RI","UHT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Insurance","UVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Buy","Neutral","Strong Buy","Strong Buy"
"US Ecology","ECOL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Sell","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Sell","Strong Buy","Strong Buy","Strong Buy"
"Virtusa","VRTU","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Strong Buy","Strong Buy","Buy","Neutral"
"Wabash National","WNC","Strong Sell","Strong Sell","Strong Sell","Neutral"
"WageWorks","WAGE","Sell","Strong Buy","Strong Buy","Neutral"
"Walker&Dunlop","WD","Neutral","Strong Sell","Sell","Strong Buy"
"Watts Water Technologies","WTS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"WD-40","WDFC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Strong Sell","Sell","Sell","Neutral"
"Wintrust","WTFC","Strong Sell","Sell","Neutral","Strong Buy"
"Wolverine","WWW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Buy","Strong Buy","Neutral","Strong Buy"
"WWE","WWE","Neutral","Neutral","Strong Buy","Strong Buy"
"XO","XOXO","Buy","Neutral","Buy","Strong Buy"
"Xperi","XPER","Neutral","Neutral","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
