"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"LHC Group","LHCG","-0.02%","7.83%","5.13%","51.54%","45.14%","81.57%"
"Ligand","LGND","0.76%","3.85%","4.65%","65.59%","75.81%","140.88%"
"Lindsay","LNN","0.85%","-3.09%","-9.24%","3.44%","0.96%","7.51%"
"Liquidity Services","LQDT","0.72%","-0.71%","1.16%","44.33%","14.75%","-24.24%"
"Lithia Motors","LAD","1.98%","-1.24%","-9.64%","-22.57%","-14.88%","-24.61%"
"Littelfuse","LFUS","0.73%","2.04%","-3.27%","11.84%","20.96%","140.82%"
"LivePerson","LPSN","2.34%","3.88%","8.56%","109.57%","84.67%","161.96%"
"LogMeIn","LOGM","1.26%","4.07%","-20.98%","-26.33%","-28.00%","18.49%"
"Lsb Industries","LXU","2.22%","5.33%","15.91%","-21.00%","7.79%","-69.93%"
"LSC Communications","LKSD","-6.08%","-25.90%","-20.16%","-26.53%","-36.03%","-"
"LTC Properties","LTC","0.14%","1.19%","-2.80%","-2.02%","-15.20%","-1.41%"
"Lumber Liquidators","LL","-2.46%","-1.71%","-26.12%","-39.44%","-47.18%","57.63%"
"Lumentum Holdings Inc","LITE","2.28%","7.37%","-3.19%","14.72%","-5.32%","190.67%"
"Luminex","LMNX","0.35%","2.54%","15.35%","76.24%","70.95%","79.43%"
"Lydall","LDL","0.25%","-12.28%","-8.95%","-19.80%","-17.53%","42.76%"
"M/I Homes","MHO","0.58%","0.54%","-3.53%","-24.42%","0.97%","7.84%"
"Magellan Health","MGLN","-0.27%","2.89%","-23.78%","-22.48%","-3.29%","27.08%"
"Maiden Holdings","MHLD","-8.38%","-12.07%","-4.97%","15.91%","-27.49%","-53.33%"
"ManTech","MANT","1.84%","5.41%","7.08%","25.70%","56.09%","114.01%"
"Marcus","MCS","2.01%","-1.04%","14.39%","39.49%","40.00%","90.08%"
"MarineMax","HZO","0.53%","1.87%","-5.91%","1.06%","24.03%","14.78%"
"Marriot Vacations Worldwide","VAC","1.19%","1.75%","4.13%","-10.36%","7.62%","50.35%"
"Marten Transport","MRTN","1.13%","2.29%","-7.07%","10.10%","36.70%","101.35%"
"Masimo","MASI","0.19%","9.10%","8.50%","27.91%","27.03%","161.75%"
"Materion","MTRN","1.18%","2.55%","13.91%","32.30%","67.89%","113.34%"
"Matrix","MTRX","-0.74%","1.50%","3.58%","13.76%","92.86%","3.53%"
"Matson","MATX","1.12%","0.19%","-7.44%","20.88%","20.39%","-10.36%"
"Matthews","MATW","-0.48%","-1.81%","-14.36%","-2.27%","-20.43%","-2.88%"
"MDC","MDC","0.86%","5.34%","-2.98%","-4.05%","-2.83%","12.30%"
"Medidata","MDSO","1.96%","4.44%","-8.05%","22.47%","-0.45%","51.97%"
"MEDIFAST","MED","-3.82%","19.44%","22.30%","193.73%","363.81%","625.07%"
"Mercury","MRCY","1.59%","16.25%","21.55%","-5.53%","8.89%","225.13%"
"Meridian","VIVO","0.33%","-2.53%","-5.23%","10.00%","13.65%","-15.71%"
"Merit","MMSI","0.90%","3.59%","1.90%","30.21%","34.09%","123.75%"
"Meritage","MTH","0.00%","-0.81%","-6.14%","-16.41%","-2.95%","0.80%"
"Methode Electronics","MEI","1.28%","0.76%","-3.06%","-1.37%","1.80%","46.86%"
"MicroStrategy","MSTR","1.69%","5.39%","1.70%","4.47%","4.32%","-36.38%"
"MiMedx","MDXG","6.25%","4.00%","31.94%","-64.95%","-71.74%","-53.47%"
"MKS Instruments","MKSI","0.79%","0.95%","-2.16%","0.74%","19.15%","167.04%"
"Mobile Mini","MINI","1.97%","2.93%","-11.13%","27.25%","39.37%","25.61%"
"Momenta","MNTA","2.11%","-1.86%","27.97%","108.24%","78.77%","31.57%"
"Monarch","MCRI","-0.08%","0.48%","5.46%","6.87%","41.34%","155.88%"
"Monotype","TYPE","1.47%","0.24%","-0.48%","-14.11%","9.81%","-13.82%"
"Monro Muffler Brake","MNRO","0.21%","4.08%","12.68%","23.27%","48.57%","7.67%"
"Moog","MOGa","0.24%","-1.11%","-3.89%","-14.59%","-1.77%","14.94%"
"Motorcar Parts","MPAA","0.84%","0.09%","9.19%","-13.49%","-16.59%","-28.27%"
"Movado","MOV","0.91%","0.60%","1.73%","55.59%","96.86%","104.41%"
"MTS Systems","MTSC","0.65%","-1.05%","-0.37%","0.47%","0.56%","-13.54%"
"Mueller Industries","MLI","-0.25%","-1.78%","6.21%","-8.21%","5.55%","2.55%"
"Multi-Color","LABL","1.24%","-1.28%","-1.65%","-12.49%","-17.71%","1.31%"
"Myers Industries","MYE","-0.23%","1.16%","13.54%","11.79%","23.51%","47.40%"
"MYR Group","MYRG","3.03%","-1.95%","-5.07%","1.23%","39.06%","23.57%"
"Nanometrics","NANO","0.85%","13.20%","16.83%","71.07%","70.45%","212.54%"
"National Presto Industries","NPK","1.27%","2.13%","3.62%","28.00%","15.62%","59.68%"
"Natus","BABY","0.82%","0.55%","2.09%","-3.93%","8.90%","-18.24%"
"Nautilus","NLS","-1.06%","-2.11%","-9.71%","4.49%","-16.47%","-15.86%"
"Navigant","NCI","6.53%","13.97%","9.15%","27.77%","55.00%","61.14%"
"NBT Bancorp","NBTB","-0.43%","-1.84%","1.00%","7.34%","11.77%","46.89%"
"Neenah Paper","NP","-0.78%","1.03%","2.31%","-2.15%","14.97%","45.24%"
"Nektar","NKTR","2.69%","5.30%","16.27%","-7.25%","182.03%","388.45%"
"Neogen","NEOG","1.83%","0.73%","-0.90%","34.61%","63.16%","45.77%"
"NETGEAR","NTGR","1.14%","0.91%","-3.63%","13.11%","42.14%","101.55%"
"Newpark Resources","NR","1.97%","-6.33%","-1.90%","20.35%","26.22%","47.65%"
"NIC","EGOV","0.94%","-1.83%","-3.59%","-3.01%","-1.23%","-16.62%"
"Northern Oil&Gas","NOG","-8.40%","-9.14%","3.05%","64.88%","238.00%","-28.84%"
"Northfield Bancorp","NFBK","-0.73%","-2.46%","-4.80%","-4.86%","-1.16%","6.07%"
"Northwest Bancshares","NWBI","-0.56%","-1.05%","-0.11%","6.58%","11.02%","40.62%"
"Northwest Natural Gas","NWN","0.62%","-0.31%","-2.40%","8.89%","-0.61%","48.05%"
"NutriSystem","NTRI","-0.69%","8.00%","8.41%","-17.87%","-21.02%","44.77%"
"OFG Bancorp","OFG","-0.61%","-1.80%","13.15%","73.94%","66.84%","105.40%"
"Old National Bancorp","ONB","0.00%","-0.26%","1.84%","11.17%","16.87%","32.51%"
"Ollies Bargain Outlet Holdings Inc","OLLI","0.94%","0.00%","-6.40%","30.52%","54.96%","248.55%"
"Olympic Steel","ZEUS","7.14%","8.59%","11.11%","11.73%","32.80%","89.65%"
"Omnicell","OMCL","3.00%","3.87%","8.99%","27.42%","21.53%","70.11%"
"Onespan","OSPN","-0.29%","5.83%","-16.67%","24.10%","32.69%","-9.92%"
"Opus Bank","OPB","0.53%","0.35%","-4.76%","4.03%","19.83%","-24.53%"
"Orion Group","ORN","2.78%","4.80%","17.20%","22.73%","55.50%","34.78%"
"Oritani","ORIT","0.16%","-0.31%","-3.33%","-2.74%","-2.74%","4.87%"
"OSI Systems","OSIS","0.89%","-0.19%","1.30%","23.66%","0.33%","18.20%"
"Oxford Industries","OXM","0.94%","0.03%","8.27%","22.56%","47.51%","8.01%"
"Papa John's","PZZA","0.09%","0.88%","-17.44%","-24.56%","-45.64%","-41.17%"
"Park Electrochemical","PKE","0.36%","1.36%","-3.82%","14.05%","25.34%","25.06%"
"Patrick","PATK","0.59%","-2.12%","-0.83%","-13.68%","21.11%","60.21%"
"PDC Energy","PDCE","-2.57%","-2.32%","-0.90%","19.36%","54.96%","31.26%"
"Pennsylvania RE","PEI","0.09%","-0.09%","-6.68%","-10.77%","-10.39%","-50.88%"
"Perficient","PRFT","1.17%","1.82%","0.37%","40.53%","51.76%","64.42%"
"Perry Ellis","PERY","-0.03%","3.74%","2.54%","16.17%","46.62%","23.52%"
"PetMed Express","PETS","-0.55%","2.18%","-10.98%","-16.62%","-21.34%","125.70%"
"PGT Innovations","PGTI","2.48%","3.12%","15.93%","46.88%","88.93%","91.56%"
"Phibro","PAHC","0.79%","6.05%","7.51%","51.64%","28.77%","32.67%"
"Pinnacle","PNFP","0.08%","1.28%","0.88%","-4.52%","0.00%","21.87%"
"Pioneer Energy Services","PES","9.38%","6.06%","-37.50%","14.75%","62.79%","3.55%"
"Piper Jaffray","PJC","1.12%","-0.71%","-0.45%","-10.96%","28.64%","75.58%"
"Plexus","PLXS","1.19%","2.89%","-2.03%","0.69%","16.37%","59.84%"
"Powell Industries","POWL","0.08%","0.95%","5.80%","29.14%","12.19%","36.78%"
"Power Integrations","POWI","2.47%","1.68%","-5.22%","-1.16%","2.61%","84.56%"
"PRA Group Inc","PRAA","2.33%","1.02%","-5.71%","19.28%","-1.12%","-37.23%"
"ProAssurance","PRA","1.32%","2.18%","16.74%","-26.16%","-23.83%","-11.33%"
"Progress","PRGS","1.84%","3.83%","-0.31%","-10.27%","20.96%","30.15%"
"Proto Labs","PRLB","2.66%","3.61%","4.07%","25.39%","74.88%","80.81%"
"Provident","PFS","-0.48%","-1.72%","-10.61%","-6.93%","-2.22%","28.52%"
"PS Business Parks","PSB","-0.53%","0.80%","-2.43%","2.96%","-2.18%","68.60%"
"Quaker Chemical","KWR","0.52%","-5.72%","3.94%","11.00%","23.50%","84.89%"
"Quality Systems","QSII","2.40%","8.20%","4.36%","60.38%","36.72%","72.99%"
"Qualys","QLYS","2.76%","0.46%","-2.02%","47.43%","92.10%","161.27%"
"Quanex Building Products","NX","-0.30%","-5.08%","-9.68%","-28.21%","-20.57%","-14.20%"
"QuinStreet","QNST","1.25%","10.33%","-0.75%","74.58%","297.55%","155.77%"
"Quorum Health","QHC","-5.71%","-11.36%","-13.33%","-31.25%","36.62%","-"
"Rambus","RMBS","0.56%","1.94%","-0.79%","-11.39%","-1.49%","-6.53%"
"Raven","RAVN","1.05%","-0.39%","-3.50%","12.52%","12.68%","106.68%"
"Rayonier Advanced Materials","RYAM","3.39%","13.14%","15.70%","-0.20%","51.75%","58.34%"
"Re Max Holding","RMAX","-1.79%","-2.85%","-10.35%","1.75%","-20.53%","27.16%"
"Red Robin Gourmet Burgers","RRGB","0.00%","-20.40%","-22.13%","-33.24%","-29.95%","-57.67%"
"Regis","RGS","0.28%","1.26%","4.93%","15.10%","68.54%","22.10%"
"Rent-A-Center","RCII","0.00%","-0.07%","0.07%","33.60%","10.34%","-44.48%"
"Repligen","RGEN","2.86%","1.24%","-0.04%","34.87%","14.38%","34.17%"
"Resources Connection","RECN","0.62%","2.52%","-4.68%","5.50%","23.48%","2.13%"
"Retail Opportunity","ROIC","-0.73%","1.27%","-1.79%","-4.01%","-5.71%","13.92%"
"REX American Resources","REX","1.01%","1.21%","-1.49%","-5.87%","-20.72%","58.72%"
"RLI","RLI","0.63%","0.43%","11.10%","23.77%","33.93%","39.42%"
"Roadrunner","RRTS","-1.92%","-6.85%","-24.44%","-73.54%","-69.82%","-91.54%"
"Rogers","ROG","3.51%","13.25%","13.14%","-18.47%","11.37%","126.60%"
"RR Donnelley & Sons","RRD","-8.82%","-22.88%","-21.42%","-51.08%","-52.00%","-83.16%"
"Rudolph","RTEC","-0.53%","-1.05%","-6.75%","18.41%","28.34%","113.58%"
"Ruth's Hospitality","RUTH","1.05%","-0.52%","1.77%","33.03%","44.72%","71.53%"
"S&T Bancorp","STBA","0.25%","-0.56%","-0.80%","11.81%","20.69%","46.03%"
"Sabra","SBRA","-0.76%","2.13%","-2.60%","17.58%","-4.00%","-15.51%"
"Safety Insurance","SAFT","-0.54%","0.66%","5.61%","14.68%","28.68%","63.88%"
"Saia","SAIA","1.59%","1.92%","-5.07%","8.55%","45.04%","84.53%"
"Sanderson Farms","SAFM","0.47%","2.49%","-4.56%","-25.54%","-23.83%","45.98%"
"Sanmina","SANM","1.70%","2.58%","-1.81%","-9.55%","-16.15%","42.21%"
"Saul Centers","BFS","2.27%","3.00%","-2.21%","-11.13%","-8.53%","6.40%"
"ScanSource","SCSC","0.50%","-2.30%","-1.59%","12.57%","4.54%","8.54%"
"Scholastic","SCHL","0.66%","-1.34%","-11.85%","2.72%","3.21%","-4.16%"
"Schweitzer-Mauduit","SWM","-0.78%","1.33%","-4.71%","-7.32%","8.80%","13.74%"
"Scientific Games","SGMS","-1.42%","-27.58%","-28.54%","-32.16%","-0.85%","172.51%"
"SEACOR","CKH","0.55%","-2.63%","-7.87%","11.16%","39.70%","-18.55%"
"Select Medical","SEM","1.24%","-1.92%","8.22%","15.58%","14.61%","40.98%"
"Selective","SIGI","1.30%","4.35%","10.44%","6.30%","21.64%","101.81%"
"Semtech","SMTC","2.20%","2.95%","-0.41%","42.84%","26.72%","184.34%"
"Seneca Foods A","SENEA","2.29%","7.79%","-1.36%","-5.53%","-1.02%","-4.69%"
"ServisFirst Bancshares","SFBS","-0.21%","-0.17%","-2.52%","1.64%","17.39%","120.72%"
"Shoe Carnival","SCVL","0.75%","2.14%","-3.58%","19.78%","80.00%","17.45%"
"Shutterstock","SSTK","4.41%","14.54%","3.49%","22.64%","56.82%","56.82%"
"Simmons First National","SFNC","0.17%","1.01%","-0.99%","5.43%","13.37%","-33.42%"
"Simpson Manufacturing","SSD","0.26%","1.33%","14.82%","28.78%","66.06%","108.66%"
"SkyWest","SKYW","0.42%","-0.58%","10.79%","12.15%","64.05%","248.45%"
"Sleep Number","SL2","1.06%","4.95%","-4.94%","-20.12%","-12.46%","5.26%"
"Sonic","SONC","-0.20%","-2.67%","-5.16%","24.49%","44.59%","16.32%"
"Sonic Automotive","SAH","3.47%","2.70%","-1.42%","13.28%","24.78%","-6.07%"
"South Jersey Industries","SJI","1.06%","0.71%","-3.12%","9.41%","-2.12%","44.48%"
"Southside","SBSI","0.40%","1.72%","1.51%","3.56%","2.29%","37.54%"
"SpartanNash Co","SPTN","-0.38%","-2.09%","-11.44%","-12.07%","-11.24%","-28.10%"
"Spectrum","SPPI","2.38%","-1.13%","-4.92%","11.08%","133.63%","181.42%"
"Spire","SR","2.36%","2.79%","-1.01%","-2.06%","-2.90%","36.90%"
"Spok Holdings","SPOK","1.71%","2.41%","-4.81%","-5.11%","-12.65%","-9.12%"
"SPS Commerce","SPSC","2.26%","4.65%","16.57%","84.77%","55.87%","23.73%"
"SPX Corp","SPXC","0.71%","-0.94%","0.74%","17.08%","39.95%","126.01%"
"SPX FLOW Inc","FLOW","2.75%","-1.05%","6.40%","-1.11%","35.58%","-"
"Stage Stores","SSI","1.23%","-3.29%","-11.21%","22.62%","15.73%","-87.64%"
"Stampscom","STMP","2.29%","2.47%","-0.72%","42.26%","25.74%","216.88%"
"Standard Motor Products","SMP","-0.34%","-2.48%","-5.66%","5.83%","3.19%","31.04%"
"Standex","SXI","1.11%","1.30%","0.57%","3.09%","12.24%","48.22%"
"Stein Mart","SMRT","-1.79%","-0.45%","4.76%","89.66%","59.42%","-78.45%"
"Stepan","SCL","0.29%","1.75%","11.89%","12.84%","12.30%","84.84%"
"Sterling Bancorp","STL","0.68%","-0.45%","-8.30%","-10.16%","-2.21%","50.75%"
"Steven Madden","SHOO","-1.34%","2.04%","2.60%","18.09%","29.76%","41.19%"
"Stewart Info Services","STC","1.18%","-0.35%","3.14%","7.04%","15.19%","14.78%"
"Strategic Education","STRA","0.46%","4.54%","4.05%","37.52%","51.13%","125.46%"
"Sturm Ruger&Company","RGR","0.63%","2.68%","-1.85%","-0.36%","10.09%","-11.86%"
"Summit Hotel Properties","INN","-0.07%","-2.97%","-6.85%","-9.85%","-13.16%","11.35%"
"SunCoke Energy","SXC","1.35%","-1.14%","-18.26%","-5.92%","34.93%","-3.67%"
"Super Micro Computer","SMCI","0.24%","-4.75%","-12.84%","0.57%","-21.31%","-20.81%"
"Superior Industries","SUP","4.57%","5.99%","9.89%","30.98%","22.71%","-0.71%"
"Supernus","SUPN","0.47%","0.09%","1.15%","33.00%","27.10%","201.14%"
"Supervalu","SVU","-0.43%","-0.71%","43.07%","48.56%","38.02%","-48.55%"
"SurModics","SRDX","10.11%","11.14%","12.58%","133.39%","157.28%","168.38%"
"Sykes","SYKE","0.96%","-0.61%","-3.53%","-6.26%","9.14%","16.89%"
"Synchronoss Tech","SNCR","2.46%","-1.65%","-35.10%","-53.47%","-74.94%","-91.17%"
"Synergy Resources","SRCI","-3.69%","-3.09%","-3.77%","28.60%","31.06%","12.28%"
"Tailored Brands","TLRD","-0.05%","3.72%","-17.32%","-4.21%","65.56%","-63.28%"
"Take-Two","TTWO","-1.69%","7.34%","-1.72%","10.51%","32.56%","285.63%"
"Team","TISI","2.05%","2.52%","-4.89%","50.00%","87.82%","-50.67%"
"Tennant","TNC","0.43%","-0.61%","1.32%","11.29%","24.86%","33.92%"
"Tetra Tech","TTEK","4.81%","12.83%","13.58%","42.47%","59.72%","160.84%"
"Tetra Technologies","TTI","-1.38%","-0.46%","-8.72%","0.47%","76.54%","-17.34%"
"Texas Capital","TCBI","0.28%","0.39%","-0.44%","2.53%","15.31%","57.10%"
"The Andersons","ANDE","0.29%","-0.71%","-1.69%","12.36%","7.36%","-4.11%"
"The Childrens Place","PLCE","0.80%","2.44%","4.57%","-13.38%","6.69%","114.04%"
"The Ensign","ENSG","2.57%","-0.33%","-3.77%","61.94%","78.32%","51.94%"
"The Medicines","MDCO","1.27%","-1.84%","1.43%","42.65%","7.47%","30.30%"
"The Navigators","NAVG","-0.42%","-1.99%","2.16%","21.46%","5.34%","51.16%"
"The Providence Service","PRSC","1.18%","3.74%","-12.04%","22.51%","45.23%","58.49%"
"Tidewater","TDW","0.37%","-6.03%","6.08%","32.21%","28.73%","-94.32%"
"Tile Shop","TTS","-3.07%","-4.82%","-8.67%","-17.71%","-46.62%","-43.12%"
"Timkensteel Corp","TMST","3.16%","0.86%","-18.11%","-7.70%","-13.72%","-24.38%"
"Titan","TWI","-1.26%","-33.62%","-33.74%","-45.42%","-30.81%","-23.17%"
"Tivity Health","TVTY","0.14%","4.75%","-0.56%","-3.42%","-8.67%","178.17%"
"TiVo","TIVO","0.00%","-5.76%","-14.55%","-26.60%","-37.60%","5.14%"
"Tompkins","TMP","-0.06%","-0.12%","-3.77%","5.20%","10.55%","62.21%"
"Topbuild Corp","BLD","3.58%","2.05%","-5.85%","0.08%","29.66%","165.96%"
"Tredegar","TG","0.91%","-14.59%","-6.90%","15.89%","31.27%","37.60%"
"Trex","TREX","1.10%","2.11%","18.18%","46.46%","100.71%","97.96%"
"TrueBlue","TBI","6.03%","7.21%","4.69%","5.45%","38.10%","18.22%"
"TrustCo Bank NY","TRST","1.10%","1.10%","0.55%","0.00%","14.29%","49.11%"
"TTEC","TTEC","-0.31%","-0.93%","-11.65%","-20.87%","-20.37%","14.16%"
"TTM","TTMI","0.37%","8.47%","4.38%","20.17%","39.07%","144.86%"
"Tuesday Morning","TUES","3.45%","3.45%","8.30%","9.09%","53.85%","-69.04%"
"U S Concrete","USCR","-3.01%","-10.69%","-11.31%","-46.08%","-42.55%","-15.21%"
"UMB Financial","UMBF","0.35%","3.27%","-4.53%","3.23%","5.97%","36.02%"
"Unifi","UFI","-1.31%","4.47%","-3.19%","-12.13%","0.32%","3.14%"
"Unifirst","UNF","0.80%","1.34%","2.24%","15.01%","34.84%","66.92%"
"Unit","UNT","0.63%","-4.06%","-11.32%","8.59%","33.91%","45.85%"
"United Bankshares","UBSI","0.40%","2.84%","1.60%","9.35%","11.60%","-5.14%"
"United Community Banks","UCBI","0.06%","2.76%","-0.93%","9.67%","13.21%","48.94%"
"United Fire","UFCS","-0.46%","-1.01%","2.34%","24.48%","29.13%","55.37%"
"United Insurances","UIHC","-2.30%","0.10%","6.56%","20.46%","33.46%","49.39%"
"Universal","UVV","-0.44%","-2.17%","-2.87%","28.76%","19.43%","34.53%"
"Universal Electronics","UEIC","-4.34%","23.03%","25.92%","-8.99%","-30.19%","-11.14%"
"Universal Forest","UFPI","0.33%","-0.38%","-3.57%","-2.45%","32.40%","-40.63%"
"Universal Health RI","UHT","1.18%","2.07%","0.87%","-8.53%","-8.16%","41.33%"
"Universal Insurance","UVE","-0.45%","0.23%","24.82%","62.71%","89.36%","57.97%"
"Urstadt Biddle Properties","UBA","-1.03%","-0.72%","-3.24%","1.66%","4.49%","18.50%"
"US Ecology","ECOL","7.06%","1.77%","3.45%","35.29%","33.98%","41.54%"
"US Physicalrapy","USPH","0.13%","9.69%","14.67%","59.14%","81.80%","125.21%"
"US Silica","SLCA","-0.95%","-7.57%","-4.74%","-23.46%","-2.16%","10.56%"
"Veeco","VECO","0.00%","-20.82%","-24.68%","-21.89%","-46.05%","-51.12%"
"Vera Bradley","VRA","-0.97%","-0.15%","-4.87%","8.95%","29.97%","22.64%"
"Veritiv Cor","VRTV","1.29%","2.61%","-2.96%","35.99%","34.13%","9.20%"
"Viad","VVI","0.53%","-0.96%","-0.44%","2.62%","6.86%","100.39%"
"Viavi Solutions","VIAV","2.89%","2.08%","-0.10%","18.19%","-6.52%","66.88%"
"Vicor","VICR","3.92%","5.99%","31.61%","191.87%","236.09%","467.44%"
"Virtus","VRTS","2.00%","-2.40%","-0.04%","13.04%","13.04%","7.66%"
"Virtusa","VRTU","2.08%","1.21%","4.43%","21.30%","60.57%","7.87%"
"Vitamin Shoppe","VSI","-2.89%","0.60%","17.48%","90.91%","-12.50%","-77.36%"
"Wabash National","WNC","0.90%","-4.04%","-2.36%","-12.44%","-1.96%","39.91%"
"WageWorks","WAGE","3.78%","3.88%","3.20%","-11.53%","-5.35%","13.96%"
"Walker&Dunlop","WD","-0.39%","-10.19%","-6.24%","12.04%","11.13%","129.20%"
"Watts Water Technologies","WTS","-0.87%","0.23%","4.96%","12.90%","30.12%","54.84%"
"WD-40","WDFC","1.66%","3.03%","8.70%","39.83%","56.55%","83.33%"
"Westamerica Bancorporation","WABC","0.57%","2.07%","4.29%","2.87%","14.98%","26.26%"
"Winnebago Industries","WGO","-0.74%","0.50%","-4.52%","-27.88%","14.41%","82.85%"
"Wintrust","WTFC","0.37%","1.81%","1.02%","8.44%","17.99%","66.80%"
"Wolverine","WWW","1.09%","2.60%","6.45%","13.86%","30.67%","29.18%"
"World Acceptance","WRLD","2.29%","6.99%","-7.30%","32.42%","32.91%","112.63%"
"WWE","WWE","2.20%","1.47%","4.68%","162.49%","284.07%","265.36%"
"XO","XOXO","2.36%","3.05%","-12.74%","57.31%","55.13%","84.97%"
"Xperi","XPER","-0.61%","-2.40%","-2.40%","-33.40%","-38.33%","-56.00%"
"Zumiez","ZUMZ","5.11%","9.05%","4.44%","18.64%","92.22%","6.83%"
