"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Myers Industries","MYE","Strong Sell","Strong Sell","Strong Sell","Sell"
"MYR Group","MYRG","Neutral","Neutral","Buy","Strong Buy"
"Nanometrics","NANO","Strong Buy","Buy","Buy","Strong Buy"
"National Presto Industries","NPK","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Natus","BABY","Strong Buy","Buy","Sell","Neutral"
"Nautilus","NLS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Navigant","NCI","Strong Sell","Strong Sell","Sell","Strong Buy"
"NBT Bancorp","NBTB","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Neenah Paper","NP","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Buy","Buy","Strong Sell","Buy"
"Neogen","NEOG","Strong Sell","Neutral","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Newpark Resources","NR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NIC","EGOV","Strong Sell","Neutral","Neutral","Neutral"
"Northern Oil&Gas","NOG","Strong Sell","Sell","Strong Buy","Buy"
"Northfield Bancorp","NFBK","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Northwest Bancshares","NWBI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Strong Sell","Neutral","Strong Buy","Neutral"
"OFG Bancorp","OFG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Sell","Strong Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Strong Sell","Neutral","Buy","Strong Buy"
"Omnicell","OMCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Opus Bank","OPB","Neutral","Strong Sell","Strong Sell","Buy"
"Orion Group","ORN","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Oritani","ORIT","Strong Buy","Strong Buy","Strong Buy","Buy"
"OSI Systems","OSIS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Strong Sell","Sell","Strong Buy","Strong Buy"
"Patrick","PATK","Neutral","Neutral","Buy","Strong Buy"
"PDC Energy","PDCE","Neutral","Buy","Strong Buy","Strong Buy"
"Pennsylvania RE","PEI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Perficient","PRFT","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Strong Sell","Sell","Strong Buy","Strong Buy"
"PetMed Express","PETS","Strong Sell","Strong Sell","Strong Sell","Buy"
"PGT Innovations","PGTI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Sell","Neutral","Strong Sell","Neutral"
"Pioneer Energy Services","PES","Strong Sell","Strong Sell","Buy","Strong Buy"
"Piper Jaffray","PJC","Strong Buy","Sell","Neutral","Buy"
"Plexus","PLXS","Strong Sell","Strong Sell","Sell","Strong Buy"
"Powell Industries","POWL","Strong Sell","Neutral","Strong Buy","Buy"
"Power Integrations","POWI","Strong Sell","Strong Sell","Sell","Buy"
"PRA Group Inc","PRAA","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"ProAssurance","PRA","Neutral","Strong Buy","Strong Sell","Strong Sell"
"Progress","PRGS","Strong Sell","Strong Sell","Neutral","Buy"
"Proto Labs","PRLB","Strong Sell","Buy","Strong Buy","Strong Buy"
"Provident","PFS","Strong Sell","Strong Sell","Sell","Buy"
"PS Business Parks","PSB","Strong Sell","Sell","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Strong Sell","Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Strong Sell","Sell","Strong Buy","Strong Buy"
"Quanex Building Products","NX","Sell","Strong Sell","Strong Sell","Strong Sell"
"QuinStreet","QNST","Strong Sell","Sell","Strong Buy","Strong Buy"
"Quorum Health","QHC","Buy","Strong Buy","Strong Sell","Sell"
"Rambus","RMBS","Neutral","Strong Buy","Neutral","Neutral"
"Raven","RAVN","Strong Sell","Sell","Buy","Strong Buy"
"Rayonier Advanced Materials","RYAM","Neutral","Strong Sell","Strong Sell","Sell"
"Re Max Holding","RMAX","Strong Sell","Strong Sell","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Regis","RGS","Strong Sell","Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Buy","Neutral","Strong Buy","Buy"
"Repligen","RGEN","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Resources Connection","RECN","Neutral","Strong Sell","Strong Sell","Neutral"
"Retail Opportunity","ROIC","Strong Sell","Strong Sell","Neutral","Sell"
"REX American Resources","REX","Buy","Neutral","Neutral","Sell"
"RLI","RLI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Strong Buy","Strong Buy","Strong Buy","Buy"
"RR Donnelley & Sons","RRD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rudolph","RTEC","Neutral","Strong Sell","Sell","Strong Buy"
"Ruth's Hospitality","RUTH","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Sabra","SBRA","Strong Sell","Strong Sell","Neutral","Buy"
"Safety Insurance","SAFT","Sell","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Strong Sell","Strong Sell","Sell","Strong Buy"
"Sanderson Farms","SAFM","Buy","Strong Sell","Strong Sell","Sell"
"Sanmina","SANM","Strong Sell","Strong Sell","Neutral","Neutral"
"Saul Centers","BFS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ScanSource","SCSC","Strong Sell","Sell","Strong Buy","Strong Buy"
"Scholastic","SCHL","Strong Sell","Strong Sell","Strong Sell","Buy"
"Schweitzer-Mauduit","SWM","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Scientific Games","SGMS","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"SEACOR","CKH","Strong Sell","Strong Sell","Sell","Neutral"
"Select Medical","SEM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Selective","SIGI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ServisFirst Bancshares","SFBS","Strong Buy","Strong Sell","Sell","Strong Buy"
"Shoe Carnival","SCVL","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Sell","Strong Sell","Sell","Strong Buy"
"Simmons First National","SFNC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Simpson Manufacturing","SSD","Strong Sell","Strong Sell","Neutral","Strong Buy"
"SkyWest","SKYW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Sell","Strong Sell","Strong Sell","Sell"
"Sonic","SONC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Neutral","Strong Sell","Strong Sell","Strong Sell"
"South Jersey Industries","SJI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Southside","SBSI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Strong Sell","Strong Sell","Neutral","Neutral"
"Spectrum","SPPI","Strong Sell","Sell","Strong Buy","Strong Buy"
"Spire","SR","Strong Sell","Sell","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Neutral","Sell","Strong Sell","Strong Sell"
"SPS Commerce","SPSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"SPX FLOW Inc","FLOW","Sell","Strong Buy","Neutral","Strong Buy"
"Stage Stores","SSI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Stampscom","STMP","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Standard Motor Products","SMP","Neutral","Strong Sell","Strong Sell","Neutral"
"Standex","SXI","Strong Sell","Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Sell","Strong Sell","Strong Sell","Sell"
"Stepan","SCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Sell","Strong Sell","Strong Sell","Neutral"
"Steven Madden","SHOO","Strong Sell","Sell","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Strayer","STRA","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Summit Hotel Properties","INN","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"SunCoke Energy","SXC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Super Micro Computer","SMCI","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Superior Industries","SUP","Buy","Sell","Neutral","Sell"
"Supernus","SUPN","Strong Sell","Sell","Strong Buy","Strong Buy"
"Supervalu","SVU","Strong Buy","Strong Buy","Strong Buy","Buy"
"SurModics","SRDX","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Sykes","SYKE","Strong Sell","Strong Sell","Neutral","Neutral"
"Synchronoss Tech","SNCR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Strong Sell","Neutral","Buy","Strong Buy"
"Tailored Brands","TLRD","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Take-Two","TTWO","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Team","TISI","Sell","Buy","Strong Buy","Strong Buy"
"Tennant","TNC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tetra Tech","TTEK","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Sell","Strong Sell","Neutral","Neutral"
"Texas Capital","TCBI","Strong Sell","Strong Sell","Neutral","Strong Buy"
"The Andersons","ANDE","Strong Sell","Sell","Neutral","Buy"
"The Childrens Place","PLCE","Strong Sell","Strong Sell","Strong Sell","Neutral"
"The Ensign","ENSG","Strong Sell","Sell","Strong Buy","Strong Buy"
"The Medicines","MDCO","Strong Sell","Neutral","Strong Buy","Strong Buy"
"The Navigators","NAVG","Sell","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Strong Sell","Strong Sell","Sell","Strong Buy"
"Tidewater","TDW","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Tile Shop","TTS","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Timkensteel Corp","TMST","Strong Sell","Strong Sell","Strong Sell","Sell"
"Titan","TWI","Sell","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Sell","Strong Sell","Strong Sell","Neutral"
"TiVo","TIVO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Tompkins","TMP","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Topbuild Corp","BLD","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Tredegar","TG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Trex","TREX","Strong Sell","Neutral","Strong Buy","Strong Buy"
"TrueBlue","TBI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Neutral","Strong Buy","Strong Buy","Strong Buy"
"TTEC","TTEC","Strong Sell","Strong Sell","Strong Sell","Sell"
"TTM","TTMI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Tuesday Morning","TUES","Neutral","Buy","Strong Sell","Neutral"
"U S Concrete","USCR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Sell","Strong Sell","Strong Sell","Buy"
"Unifi","UFI","Strong Sell","Strong Sell","Strong Sell","Sell"
"Unifirst","UNF","Strong Sell","Sell","Strong Buy","Strong Buy"
"Unit","UNT","Strong Sell","Sell","Strong Buy","Buy"
"United Bankshares","UBSI","Strong Buy","Strong Buy","Strong Buy","Neutral"
"United Community Banks","UCBI","Strong Sell","Strong Sell","Strong Sell","Neutral"
"United Fire","UFCS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Insurances","UIHC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Universal","UVV","Neutral","Neutral","Strong Buy","Strong Buy"
"Universal Electronics","UEIC","Strong Buy","Strong Buy","Sell","Strong Sell"
"Universal Forest","UFPI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Universal Health RI","UHT","Strong Buy","Neutral","Strong Buy","Neutral"
"Universal Insurance","UVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"US Ecology","ECOL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Buy","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Buy","Buy","Strong Sell","Strong Sell"
"Veeco","VECO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Sell","Strong Sell","Buy","Strong Buy"
"Veritiv Cor","VRTV","Strong Sell","Strong Sell","Neutral","Neutral"
"Viad","VVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Vicor","VICR","Sell","Strong Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Neutral","Sell","Strong Buy","Strong Buy"
"Virtusa","VRTU","Strong Sell","Buy","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Strong Buy","Strong Buy","Strong Buy","Sell"
"Wabash National","WNC","Strong Sell","Strong Sell","Strong Sell","Sell"
"WageWorks","WAGE","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Walker&Dunlop","WD","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Watts Water Technologies","WTS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"WD-40","WDFC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Strong Sell","Strong Sell","Sell","Buy"
"Wintrust","WTFC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Wolverine","WWW","Strong Sell","Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Sell","Strong Sell","Neutral","Strong Buy"
"WWE","WWE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"XO","XOXO","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Xperi","XPER","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Strong Sell","Strong Sell","Strong Sell","Neutral"
