"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Natus","BABY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Nautilus","NLS","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Navigant","NCI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"NBT Bancorp","NBTB","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Neenah Paper","NP","Neutral","Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Sell","Buy","Neutral","Buy"
"Neogen","NEOG","Strong Sell","Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Buy","Neutral","Buy","Strong Buy"
"Newpark Resources","NR","Strong Sell","Strong Sell","Sell","Strong Buy"
"NIC","EGOV","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Northern Oil&Gas","NOG","Sell","Strong Sell","Neutral","Neutral"
"Northfield Bancorp","NFBK","Strong Sell","Strong Sell","Strong Sell","Sell"
"Northwest Bancshares","NWBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Buy","Strong Buy","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Strong Sell","Sell","Strong Buy","Neutral"
"OFG Bancorp","OFG","Sell","Strong Buy","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Omnicell","OMCL","Buy","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Buy","Sell","Sell","Strong Buy"
"Opus Bank","OPB","Strong Sell","Neutral","Strong Sell","Strong Buy"
"Orion Group","ORN","Sell","Sell","Strong Buy","Strong Buy"
"Oritani","ORIT","Strong Buy","Neutral","Neutral","Neutral"
"OSI Systems","OSIS","Strong Sell","Sell","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Sell","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Sell","Sell","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Patrick","PATK","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Pennsylvania RE","PEI","Buy","Strong Sell","Strong Sell","Strong Sell"
"Perficient","PRFT","Sell","Sell","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Sell","Strong Sell","Buy","Strong Buy"
"PetMed Express","PETS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"PGT Innovations","PGTI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Strong Sell","Buy","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Neutral","Strong Buy","Neutral","Neutral"
"Pioneer Energy Services","PES","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Piper Jaffray","PJC","Strong Sell","Strong Sell","Strong Sell","Buy"
"Plexus","PLXS","Sell","Buy","Strong Buy","Strong Buy"
"Powell Industries","POWL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Power Integrations","POWI","Strong Sell","Strong Sell","Strong Sell","Neutral"
"PRA Group Inc","PRAA","Strong Sell","Strong Sell","Strong Sell","Buy"
"ProAssurance","PRA","Strong Buy","Strong Buy","Buy","Neutral"
"Progress","PRGS","Strong Sell","Strong Sell","Buy","Neutral"
"Proto Labs","PRLB","Sell","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Strong Sell","Strong Sell","Strong Sell","Sell"
"PS Business Parks","PSB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Buy","Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Strong Sell","Strong Sell","Buy","Strong Buy"
"Quanex Building Products","NX","Buy","Strong Sell","Strong Sell","Strong Sell"
"QuinStreet","QNST","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Quorum Health","QHC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rambus","RMBS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Raven","RAVN","Neutral","Strong Sell","Neutral","Strong Buy"
"Rayonier Advanced Materials","RYAM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Re Max Holding","RMAX","Strong Sell","Strong Sell","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Regis","RGS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Buy","Strong Buy","Strong Buy","Buy"
"Repligen","RGEN","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Retail Opportunity","ROIC","Strong Buy","Strong Buy","Strong Buy","Buy"
"REX American Resources","REX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"RLI","RLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Strong Sell","Buy","Strong Buy","Strong Buy"
"RR Donnelley & Sons","RRD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rudolph","RTEC","Strong Sell","Strong Sell","Strong Sell","Buy"
"Ruth's Hospitality","RUTH","Buy","Strong Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Sell","Strong Sell","Buy","Strong Buy"
"Sabra","SBRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Sell","Neutral","Sell","Strong Buy"
"Sanderson Farms","SAFM","Strong Buy","Buy","Strong Sell","Sell"
"Sanmina","SANM","Strong Sell","Neutral","Strong Sell","Neutral"
"Saul Centers","BFS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ScanSource","SCSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Scholastic","SCHL","Neutral","Sell","Strong Sell","Neutral"
"Schweitzer-Mauduit","SWM","Sell","Strong Sell","Strong Sell","Neutral"
"Scientific Games","SGMS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"SEACOR","CKH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Select Medical","SEM","Strong Sell","Sell","Strong Buy","Strong Buy"
"Selective","SIGI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Buy","Strong Buy","Strong Buy","Neutral"
"ServisFirst Bancshares","SFBS","Strong Sell","Sell","Neutral","Strong Buy"
"Shoe Carnival","SCVL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Strong Sell","Strong Sell","Sell","Strong Buy"
"Simpson Manufacturing","SSD","Neutral","Strong Buy","Strong Buy","Strong Buy"
"SkyWest","SKYW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sonic","SONC","Neutral","Neutral","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"South Jersey Industries","SJI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Southside","SBSI","Sell","Strong Buy","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Neutral","Neutral","Neutral","Neutral"
"Spectrum","SPPI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Spire","SR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Strong Buy","Strong Buy","Buy","Strong Sell"
"SPS Commerce","SPSC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"SPX FLOW Inc","FLOW","Buy","Neutral","Strong Buy","Strong Buy"
"Stage Stores","SSI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Stampscom","STMP","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Standard Motor Products","SMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Standex","SXI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Neutral","Strong Buy","Neutral","Neutral"
"Stepan","SCL","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Strong Sell","Strong Sell","Strong Sell","Sell"
"Steven Madden","SHOO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Strong Sell","Sell","Strong Buy","Strong Buy"
"Strategic Education","STRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Neutral","Strong Buy","Buy","Strong Buy"
"Summit Hotel Properties","INN","Buy","Strong Sell","Strong Sell","Strong Sell"
"SunCoke Energy","SXC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Super Micro Computer","SMCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Superior Industries","SUP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Supernus","SUPN","Neutral","Strong Sell","Strong Sell","Strong Buy"
"Supervalu","SVU","Strong Sell","Neutral","Strong Buy","Neutral"
"SurModics","SRDX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Strong Sell","Strong Sell","Strong Sell","Sell"
"Synchronoss Tech","SNCR","Strong Buy","Buy","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Tailored Brands","TLRD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Take-Two","TTWO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tennant","TNC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Tetra Tech","TTEK","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Neutral","Strong Buy","Strong Buy","Buy"
"Texas Capital","TCBI","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"The Andersons","ANDE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"The Childrens Place","PLCE","Strong Sell","Buy","Buy","Buy"
"The Ensign","ENSG","Neutral","Neutral","Buy","Strong Buy"
"The Medicines","MDCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Navigators","NAVG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Strong Sell","Strong Sell","Strong Sell","Buy"
"Tidewater","TDW","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Tile Shop","TTS","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Timkensteel Corp","TMST","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Titan","TWI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Sell","Strong Sell","Strong Sell","Sell"
"TiVo","TIVO","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Tompkins","TMP","Neutral","Neutral","Buy","Strong Buy"
"Topbuild Corp","BLD","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Tredegar","TG","Sell","Neutral","Strong Buy","Strong Buy"
"Trex","TREX","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Sell","Buy","Strong Buy","Strong Buy"
"TTEC","TTEC","Buy","Strong Sell","Strong Sell","Strong Sell"
"TTM","TTMI","Strong Sell","Sell","Buy","Strong Buy"
"Tuesday Morning","TUES","Sell","Neutral","Sell","Neutral"
"U S Concrete","USCR","Strong Sell","Neutral","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Sell","Strong Sell","Strong Sell","Buy"
"Unifi","UFI","Strong Sell","Neutral","Neutral","Neutral"
"Unifirst","UNF","Strong Sell","Strong Sell","Buy","Strong Buy"
"Unit","UNT","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Sell","Strong Buy","Strong Buy","Strong Buy"
"United Community Banks","UCBI","Strong Sell","Neutral","Neutral","Buy"
"United Fire","UFCS","Strong Buy","Strong Sell","Neutral","Strong Buy"
"United Insurances","UIHC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Universal","UVV","Strong Buy","Strong Sell","Neutral","Buy"
"Universal Electronics","UEIC","Neutral","Strong Buy","Buy","Strong Sell"
"Universal Forest","UFPI","Neutral","Buy","Strong Buy","Strong Buy"
"Universal Health RI","UHT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Insurance","UVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Ecology","ECOL","Sell","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Sell","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Sell","Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Strong Sell","Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Sell","Sell","Strong Buy","Strong Buy"
"Virtusa","VRTU","Neutral","Sell","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Strong Buy","Strong Buy","Strong Buy","Buy"
"Wabash National","WNC","Neutral","Strong Sell","Strong Sell","Sell"
"WageWorks","WAGE","Strong Sell","Strong Sell","Neutral","Sell"
"Walker&Dunlop","WD","Strong Sell","Strong Sell","Sell","Strong Buy"
"Watts Water Technologies","WTS","Strong Sell","Strong Sell","Buy","Strong Buy"
"WD-40","WDFC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Wintrust","WTFC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Wolverine","WWW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WWE","WWE","Strong Sell","Sell","Strong Buy","Strong Buy"
"XO","XOXO","Strong Buy","Neutral","Neutral","Strong Buy"
"Xperi","XPER","Sell","Strong Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Neutral","Strong Buy","Strong Buy","Strong Buy"
