"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"National Presto Industries","NPK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Natus","BABY","Strong Sell","Buy","Buy","Neutral"
"Nautilus","NLS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Navigant","NCI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"NBT Bancorp","NBTB","Neutral","Neutral","Strong Buy","Strong Buy"
"Neenah Paper","NP","Neutral","Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Neutral","Strong Buy","Neutral","Buy"
"Neogen","NEOG","Sell","Strong Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Sell","Neutral","Buy","Strong Buy"
"Newpark Resources","NR","Strong Sell","Sell","Neutral","Strong Buy"
"NIC","EGOV","Strong Sell","Sell","Neutral","Neutral"
"Northern Oil&Gas","NOG","Strong Sell","Strong Sell","Buy","Buy"
"Northfield Bancorp","NFBK","Strong Sell","Strong Sell","Strong Sell","Sell"
"Northwest Bancshares","NWBI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Buy","Buy","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Strong Sell","Neutral","Strong Buy","Neutral"
"OFG Bancorp","OFG","Buy","Strong Buy","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Strong Sell","Sell","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Omnicell","OMCL","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Buy","Strong Sell","Strong Sell","Strong Buy"
"Opus Bank","OPB","Buy","Neutral","Strong Sell","Strong Buy"
"Orion Group","ORN","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Oritani","ORIT","Strong Buy","Sell","Neutral","Neutral"
"OSI Systems","OSIS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Sell","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Strong Sell","Strong Sell","Buy","Strong Buy"
"Patrick","PATK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Strong Sell","Strong Sell","Strong Sell","Buy"
"Pennsylvania RE","PEI","Sell","Strong Sell","Strong Sell","Strong Sell"
"Perficient","PRFT","Strong Sell","Sell","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"PetMed Express","PETS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"PGT Innovations","PGTI","Strong Sell","Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Sell","Sell","Neutral","Neutral"
"Pioneer Energy Services","PES","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Piper Jaffray","PJC","Strong Sell","Strong Sell","Strong Sell","Buy"
"Plexus","PLXS","Sell","Buy","Strong Buy","Strong Buy"
"Powell Industries","POWL","Buy","Strong Buy","Strong Buy","Strong Buy"
"Power Integrations","POWI","Neutral","Sell","Neutral","Strong Buy"
"PRA Group Inc","PRAA","Strong Buy","Strong Sell","Strong Sell","Strong Buy"
"ProAssurance","PRA","Strong Buy","Strong Buy","Buy","Sell"
"Progress","PRGS","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Proto Labs","PRLB","Sell","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Strong Sell","Strong Sell","Strong Sell","Sell"
"PS Business Parks","PSB","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Quality Systems","QSII","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Strong Sell","Strong Sell","Buy","Strong Buy"
"Quanex Building Products","NX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"QuinStreet","QNST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quorum Health","QHC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rambus","RMBS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Raven","RAVN","Strong Sell","Strong Sell","Sell","Strong Buy"
"Rayonier Advanced Materials","RYAM","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Re Max Holding","RMAX","Strong Sell","Strong Sell","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Buy","Strong Sell","Strong Sell","Strong Sell"
"Regis","RGS","Buy","Neutral","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Sell","Sell","Strong Buy","Buy"
"Repligen","RGEN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Strong Sell","Neutral","Neutral","Strong Buy"
"Retail Opportunity","ROIC","Strong Sell","Sell","Buy","Strong Buy"
"REX American Resources","REX","Strong Sell","Strong Sell","Sell","Sell"
"RLI","RLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"RR Donnelley & Sons","RRD","Sell","Strong Sell","Strong Sell","Strong Sell"
"Rudolph","RTEC","Sell","Strong Sell","Sell","Buy"
"Ruth's Hospitality","RUTH","Neutral","Strong Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Sell","Strong Sell","Buy","Strong Buy"
"Sabra","SBRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Strong Sell","Neutral","Neutral","Strong Buy"
"Sanderson Farms","SAFM","Buy","Strong Buy","Strong Sell","Sell"
"Sanmina","SANM","Strong Sell","Sell","Neutral","Neutral"
"Saul Centers","BFS","Neutral","Strong Buy","Strong Buy","Neutral"
"ScanSource","SCSC","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Scholastic","SCHL","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Schweitzer-Mauduit","SWM","Strong Sell","Strong Sell","Strong Sell","Sell"
"Scientific Games","SGMS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"SEACOR","CKH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Select Medical","SEM","Buy","Neutral","Strong Buy","Strong Buy"
"Selective","SIGI","Buy","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Sell","Strong Buy","Neutral","Strong Sell"
"ServisFirst Bancshares","SFBS","Strong Sell","Sell","Neutral","Strong Buy"
"Shoe Carnival","SCVL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Neutral","Strong Sell","Sell","Strong Buy"
"Simpson Manufacturing","SSD","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"SkyWest","SKYW","Strong Sell","Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Sonic","SONC","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Strong Sell","Neutral","Neutral","Buy"
"South Jersey Industries","SJI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Southside","SBSI","Sell","Buy","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Neutral","Strong Sell","Neutral","Neutral"
"Spectrum","SPPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Spire","SR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Sell","Strong Buy","Buy","Strong Sell"
"SPS Commerce","SPSC","Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"SPX FLOW Inc","FLOW","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Stage Stores","SSI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Stampscom","STMP","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Standard Motor Products","SMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Standex","SXI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Buy","Strong Buy","Buy","Neutral"
"Stepan","SCL","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Strong Sell","Strong Sell","Strong Sell","Sell"
"Steven Madden","SHOO","Sell","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Buy","Neutral","Strong Buy","Strong Buy"
"Strategic Education","STRA","Strong Sell","Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Summit Hotel Properties","INN","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"SunCoke Energy","SXC","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Super Micro Computer","SMCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Superior Industries","SUP","Sell","Strong Buy","Strong Buy","Strong Buy"
"Supernus","SUPN","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Supervalu","SVU","Strong Buy","Strong Buy","Strong Buy","Neutral"
"SurModics","SRDX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Strong Sell","Strong Sell","Strong Sell","Sell"
"Synchronoss Tech","SNCR","Buy","Neutral","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Tailored Brands","TLRD","Buy","Neutral","Strong Sell","Sell"
"Take-Two","TTWO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Tennant","TNC","Strong Sell","Strong Sell","Buy","Strong Buy"
"Tetra Tech","TTEK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Buy","Strong Buy","Strong Buy","Buy"
"Texas Capital","TCBI","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"The Andersons","ANDE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"The Childrens Place","PLCE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"The Ensign","ENSG","Strong Sell","Strong Sell","Neutral","Strong Buy"
"The Medicines","MDCO","Strong Sell","Sell","Strong Buy","Strong Buy"
"The Navigators","NAVG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Neutral","Strong Sell","Strong Sell","Buy"
"Tidewater","TDW","Strong Sell","Sell","Neutral","Neutral"
"Tile Shop","TTS","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Timkensteel Corp","TMST","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Titan","TWI","Sell","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Sell","Strong Sell","Strong Sell","Neutral"
"TiVo","TIVO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Tompkins","TMP","Neutral","Sell","Neutral","Strong Buy"
"Topbuild Corp","BLD","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Tredegar","TG","Strong Sell","Strong Sell","Buy","Strong Buy"
"Trex","TREX","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"TTEC","TTEC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"TTM","TTMI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Tuesday Morning","TUES","Neutral","Strong Sell","Sell","Sell"
"U S Concrete","USCR","Neutral","Buy","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Unifi","UFI","Strong Sell","Neutral","Neutral","Neutral"
"Unifirst","UNF","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Unit","UNT","Buy","Strong Buy","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Community Banks","UCBI","Strong Sell","Strong Sell","Sell","Buy"
"United Fire","UFCS","Neutral","Strong Sell","Neutral","Strong Buy"
"United Insurances","UIHC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal","UVV","Neutral","Strong Sell","Sell","Neutral"
"Universal Electronics","UEIC","Strong Buy","Strong Buy","Buy","Strong Sell"
"Universal Forest","UFPI","Strong Sell","Neutral","Buy","Strong Buy"
"Universal Health RI","UHT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Insurance","UVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Buy","Neutral","Strong Buy","Strong Buy"
"US Ecology","ECOL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Sell","Strong Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Sell","Strong Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Strong Sell","Neutral","Buy","Strong Buy"
"Virtusa","VRTU","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Strong Buy","Strong Buy","Strong Buy","Buy"
"Wabash National","WNC","Strong Sell","Strong Sell","Strong Sell","Sell"
"WageWorks","WAGE","Neutral","Buy","Strong Buy","Neutral"
"Walker&Dunlop","WD","Buy","Neutral","Neutral","Strong Buy"
"Watts Water Technologies","WTS","Strong Sell","Sell","Strong Buy","Strong Buy"
"WD-40","WDFC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Wintrust","WTFC","Strong Sell","Strong Sell","Sell","Strong Buy"
"Wolverine","WWW","Buy","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WWE","WWE","Strong Sell","Sell","Strong Buy","Strong Buy"
"XO","XOXO","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Xperi","XPER","Sell","Neutral","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
