"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"LHC Group","LHCG","-0.44%","5.20%","11.62%","61.18%","56.45%","129.47%"
"Ligand","LGND","0.94%","0.80%","8.47%","82.55%","101.51%","190.46%"
"Lindsay","LNN","-1.19%","-0.20%","0.39%","3.33%","5.82%","21.55%"
"Liquidity Services","LQDT","0.00%","-0.69%","2.13%","48.45%","23.08%","1.12%"
"Lithia Motors","LAD","-1.31%","0.56%","2.56%","-23.58%","-15.79%","-16.35%"
"Littelfuse","LFUS","-0.25%","-0.94%","-2.83%","9.72%","21.75%","161.31%"
"LivePerson","LPSN","-0.20%","-0.60%","1.43%","115.65%","93.75%","190.74%"
"LogMeIn","LOGM","0.25%","2.22%","-25.53%","-29.56%","-27.15%","33.77%"
"Lsb Industries","LXU","-0.70%","3.33%","-7.15%","-18.49%","19.60%","-67.85%"
"LSC Communications","LKSD","-0.73%","9.09%","-13.50%","-19.21%","-20.05%","-"
"LTC Properties","LTC","-0.24%","-0.59%","9.86%","4.59%","-5.73%","11.12%"
"Lumber Liquidators","LL","0.64%","1.40%","-30.46%","-44.73%","-53.18%","17.87%"
"Lumentum Holdings Inc","LITE","2.30%","7.76%","20.63%","32.11%","13.93%","216.67%"
"Luminex","LMNX","1.13%","3.66%","-18.73%","40.96%","47.01%","53.77%"
"Lydall","LDL","-2.19%","-1.11%","0.45%","-11.92%","-5.50%","75.43%"
"M/I Homes","MHO","-1.70%","1.29%","0.50%","-24.51%","5.87%","7.36%"
"Magellan Health","MGLN","-0.86%","0.67%","-17.75%","-22.27%","-4.39%","37.86%"
"Maiden Holdings","MHLD","-2.53%","-2.53%","-53.61%","-41.67%","-47.62%","-73.15%"
"ManTech","MANT","-0.43%","0.42%","8.92%","27.93%","65.49%","141.48%"
"Marcus","MCS","1.28%","3.66%","21.44%","44.97%","62.50%","116.43%"
"MarineMax","HZO","0.24%","4.46%","3.69%","11.64%","31.06%","40.95%"
"Marriot Vacations Worldwide","VAC","-1.47%","3.10%","7.04%","-8.07%","9.53%","78.87%"
"Marten Transport","MRTN","-2.21%","-1.99%","0.91%","9.11%","39.31%","116.94%"
"Masimo","MASI","0.28%","2.50%","16.43%","37.57%","42.32%","195.04%"
"Materion","MTRN","-0.24%","1.70%","8.64%","29.32%","65.83%","117.25%"
"Matrix","MTRX","-0.69%","6.70%","10.82%","20.79%","105.74%","20.99%"
"Matson","MATX","-0.36%","0.69%","1.82%","22.15%","50.68%","2.10%"
"Matthews","MATW","0.19%","2.12%","-5.52%","0.47%","-10.99%","8.24%"
"MDC","MDC","-1.36%","4.02%","11.86%","2.38%","13.61%","25.59%"
"Medidata","MDSO","-0.52%","2.63%","3.39%","26.67%","11.44%","67.40%"
"MEDIFAST","MED","0.83%","6.06%","26.25%","220.73%","301.25%","739.21%"
"Mercury","MRCY","0.93%","2.36%","29.26%","-0.21%","9.25%","245.05%"
"Meridian","VIVO","0.00%","5.37%","-0.95%","12.14%","14.18%","-12.92%"
"Merit","MMSI","-0.43%","1.32%","3.80%","32.87%","41.21%","160.44%"
"Meritage","MTH","-1.48%","3.46%","5.47%","-15.33%","3.83%","10.19%"
"Methode Electronics","MEI","-1.11%","0.25%","4.57%","-0.12%","2.82%","67.08%"
"MicroStrategy","MSTR","0.16%","1.62%","4.82%","7.99%","12.75%","-27.67%"
"MiMedx","MDXG","0.24%","7.97%","-3.00%","-66.69%","-72.94%","-53.90%"
"MKS Instruments","MKSI","-1.37%","1.29%","-0.00%","-4.71%","13.56%","180.97%"
"Mobile Mini","MINI","0.11%","-1.35%","-4.15%","27.25%","52.70%","37.49%"
"Momenta","MNTA","-2.86%","-1.63%","-12.98%","94.62%","71.84%","40.97%"
"Monarch","MCRI","0.38%","2.25%","0.21%","6.25%","39.08%","179.95%"
"Monotype","TYPE","-0.23%","3.78%","9.20%","-8.92%","19.95%","4.57%"
"Monro Muffler Brake","MNRO","1.06%","1.28%","5.95%","25.11%","53.23%","16.57%"
"Moog","MOGa","-0.59%","2.19%","0.80%","-8.62%","7.52%","29.53%"
"Motorcar Parts","MPAA","-0.92%","4.73%","24.80%","3.72%","-0.65%","-11.93%"
"Movado","MOV","0.39%","3.33%","2.60%","59.16%","116.24%","139.26%"
"MTS Systems","MTSC","0.00%","1.64%","-1.31%","-1.96%","12.50%","-8.97%"
"Mueller Industries","MLI","-0.60%","4.07%","2.67%","-6.80%","13.67%","8.37%"
"Multi-Color","LABL","-0.41%","0.83%","-7.15%","-18.50%","-21.94%","-4.93%"
"Myers Industries","MYE","-0.22%","1.82%","24.17%","14.62%","23.82%","71.13%"
"MYR Group","MYRG","0.98%","0.92%","-1.82%","-1.71%","47.01%","30.85%"
"Nanometrics","NANO","1.01%","6.11%","18.62%","72.03%","70.59%","239.97%"
"National Presto Industries","NPK","-0.86%","1.81%","18.36%","38.71%","38.99%","83.74%"
"Natus","BABY","-0.14%","-0.00%","7.68%","-4.58%","12.33%","-8.90%"
"Nautilus","NLS","-0.68%","-1.02%","4.29%","9.36%","-13.10%","-3.38%"
"Navigant","NCI","-0.17%","0.64%","12.58%","22.21%","60.49%","56.57%"
"NBT Bancorp","NBTB","-0.19%","1.16%","0.49%","11.71%","23.79%","64.64%"
"Neenah Paper","NP","-1.17%","-0.73%","2.30%","-1.88%","15.90%","60.41%"
"Nektar","NKTR","0.67%","5.80%","27.45%","6.35%","239.99%","546.08%"
"Neogen","NEOG","0.30%","4.07%","6.73%","41.97%","75.08%","72.97%"
"NETGEAR","NTGR","3.13%","6.38%","8.45%","23.49%","52.74%","152.61%"
"Newpark Resources","NR","0.46%","9.55%","14.74%","26.74%","44.37%","78.69%"
"NIC","EGOV","0.00%","0.29%","4.27%","3.01%","3.95%","-2.84%"
"Northern Oil&Gas","NOG","0.00%","15.33%","-2.65%","61.46%","254.77%","-27.57%"
"Northfield Bancorp","NFBK","-0.12%","0.48%","-0.42%","-2.69%","3.49%","11.77%"
"Northwest Bancshares","NWBI","-0.65%","0.16%","1.77%","9.80%","17.23%","48.99%"
"Northwest Natural Gas","NWN","0.31%","-1.84%","-0.54%","7.12%","-2.81%","44.47%"
"NutriSystem","NTRI","-0.25%","3.85%","-2.53%","-23.10%","-23.32%","51.90%"
"OFG Bancorp","OFG","-0.90%","-6.53%","1.54%","75.00%","78.80%","145.52%"
"Old National Bancorp","ONB","-0.25%","2.03%","4.40%","15.47%","21.75%","51.96%"
"Ollies Bargain Outlet Holdings Inc","OLLI","1.40%","7.05%","7.70%","49.67%","82.38%","400.94%"
"Olympic Steel","ZEUS","-1.34%","1.38%","-7.24%","-0.98%","24.01%","74.00%"
"Omnicell","OMCL","1.05%","4.57%","28.30%","39.28%","39.71%","100.39%"
"Onespan","OSPN","0.83%","2.82%","-10.78%","30.94%","49.79%","7.44%"
"Opus Bank","OPB","-1.73%","-0.87%","3.46%","4.03%","23.75%","-20.07%"
"Orion Group","ORN","0.45%","-3.37%","-1.33%","13.54%","66.17%","34.09%"
"Oritani","ORIT","0.00%","1.22%","0.91%","0.91%","2.16%","15.41%"
"OSI Systems","OSIS","0.60%","-0.54%","-0.72%","19.85%","-7.96%","10.94%"
"Oxford Industries","OXM","-0.72%","0.29%","-0.60%","25.22%","56.84%","17.78%"
"Papa John's","PZZA","-0.02%","-2.73%","-4.36%","-23.85%","-44.78%","-36.75%"
"Park Electrochemical","PKE","-0.89%","-0.28%","-7.81%","8.14%","17.86%","27.70%"
"Patrick","PATK","0.24%","3.50%","12.69%","-8.57%","37.24%","77.72%"
"PDC Energy","PDCE","-0.42%","6.67%","-11.59%","6.69%","42.13%","17.63%"
"Pennsylvania RE","PEI","-1.69%","-1.97%","-0.29%","-11.94%","-0.00%","-45.81%"
"Perficient","PRFT","1.80%","2.14%","1.17%","45.46%","56.63%","77.03%"
"Perry Ellis","PERY","0.18%","-0.11%","-1.75%","10.14%","29.18%","18.12%"
"PetMed Express","PETS","1.54%","1.35%","4.83%","-16.04%","8.71%","141.01%"
"PGT Innovations","PGTI","-2.37%","-0.80%","7.14%","46.88%","91.86%","100.73%"
"Phibro","PAHC","0.00%","1.01%","4.95%","48.81%","32.05%","44.95%"
"Pinnacle","PNFP","-1.29%","-0.46%","3.68%","-2.19%","4.85%","44.02%"
"Pioneer Energy Services","PES","-2.78%","12.90%","-27.84%","14.75%","94.44%","36.19%"
"Piper Jaffray","PJC","0.17%","0.39%","1.96%","-9.51%","40.63%","103.36%"
"Plexus","PLXS","-1.11%","-0.43%","1.62%","0.20%","21.27%","71.14%"
"Powell Industries","POWL","-0.57%","0.63%","11.69%","40.07%","42.66%","47.16%"
"Power Integrations","POWI","-1.36%","0.76%","-3.00%","-1.22%","2.98%","100.36%"
"PRA Group Inc","PRAA","-0.53%","2.16%","-9.45%","14.01%","27.23%","-28.30%"
"ProAssurance","PRA","0.32%","0.00%","18.56%","-16.71%","-11.61%","0.42%"
"Progress","PRGS","0.00%","2.43%","-0.60%","-6.98%","19.64%","51.32%"
"Proto Labs","PRLB","0.59%","5.85%","5.54%","40.63%","106.93%","105.87%"
"Provident","PFS","-0.46%","1.14%","-6.74%","-4.63%","3.58%","39.93%"
"PS Business Parks","PSB","-0.52%","-1.94%","3.16%","3.18%","-2.99%","83.49%"
"Quaker Chemical","KWR","-0.33%","2.56%","10.37%","17.55%","29.56%","123.41%"
"Quality Systems","QSII","0.13%","1.86%","8.58%","64.95%","45.83%","72.97%"
"Qualys","QLYS","0.11%","1.92%","-9.71%","47.26%","92.51%","208.62%"
"Quanex Building Products","NX","-0.87%","0.59%","1.19%","-27.14%","-10.03%","-2.01%"
"QuinStreet","QNST","7.85%","16.52%","10.88%","88.54%","207.99%","219.19%"
"Quorum Health","QHC","2.61%","5.11%","-5.88%","-30.77%","0.47%","-"
"Rambus","RMBS","-0.68%","0.51%","-11.27%","-17.51%","-8.14%","-7.71%"
"Raven","RAVN","14.13%","19.82%","18.76%","36.39%","71.30%","178.54%"
"Rayonier Advanced Materials","RYAM","-0.85%","0.10%","21.36%","2.25%","53.07%","239.45%"
"Re Max Holding","RMAX","0.20%","0.82%","-5.56%","1.65%","-16.86%","40.18%"
"Red Robin Gourmet Burgers","RRGB","0.25%","3.56%","-16.07%","-27.75%","-30.40%","-48.39%"
"Regis","RGS","-0.75%","16.86%","18.83%","37.63%","69.53%","68.98%"
"Rent-A-Center","RCII","0.34%","-0.07%","0.00%","32.70%","19.85%","-41.36%"
"Repligen","RGEN","1.14%","5.41%","6.42%","43.88%","26.33%","62.06%"
"Resources Connection","RECN","-0.32%","-2.19%","1.29%","1.29%","27.24%","0.97%"
"Retail Opportunity","ROIC","0.10%","1.29%","2.30%","-1.85%","-3.12%","24.32%"
"REX American Resources","REX","-0.19%","5.58%","4.83%","-5.36%","-17.37%","78.68%"
"RLI","RLI","-0.01%","-0.98%","3.92%","26.77%","39.95%","53.03%"
"Roadrunner","RRTS","-10.00%","-20.00%","-39.24%","-81.32%","-79.34%","-93.08%"
"Rogers","ROG","1.16%","1.92%","12.76%","-17.29%","15.18%","151.84%"
"RR Donnelley & Sons","RRD","-2.10%","1.99%","-7.41%","-44.95%","-41.95%","-78.77%"
"Rudolph","RTEC","1.30%","1.11%","-4.87%","14.44%","26.91%","130.41%"
"Ruth's Hospitality","RUTH","0.96%","2.27%","5.88%","45.50%","59.09%","98.74%"
"S&T Bancorp","STBA","0.56%","3.41%","3.30%","17.94%","31.66%","67.44%"
"Sabra","SBRA","-0.30%","-0.13%","7.45%","23.76%","7.45%","-2.93%"
"Safety Insurance","SAFT","-0.52%","-0.78%","5.36%","18.53%","32.09%","86.94%"
"Saia","SAIA","-0.77%","0.19%","0.19%","9.33%","46.91%","116.18%"
"Sanderson Farms","SAFM","-0.22%","-2.28%","9.36%","-23.28%","-24.62%","58.06%"
"Sanmina","SANM","-0.97%","1.16%","1.66%","-7.42%","-15.84%","66.85%"
"Saul Centers","BFS","0.00%","-1.83%","10.04%","-5.18%","-2.19%","21.40%"
"ScanSource","SCSC","-1.73%","0.47%","3.39%","19.13%","13.73%","25.77%"
"Scholastic","SCHL","1.04%","1.24%","1.73%","4.16%","7.76%","2.93%"
"Schweitzer-Mauduit","SWM","-1.79%","-1.43%","-4.66%","-11.62%","6.23%","15.53%"
"Scientific Games","SGMS","0.16%","3.89%","-36.70%","-40.16%","-12.16%","209.16%"
"SEACOR","CKH","0.52%","4.27%","-3.24%","13.00%","41.20%","-12.63%"
"Select Medical","SEM","-1.52%","1.31%","-7.40%","9.92%","12.79%","57.60%"
"Selective","SIGI","0.16%","0.08%","9.75%","8.35%","24.83%","118.41%"
"Semtech","SMTC","-1.48%","2.88%","2.36%","46.05%","33.38%","218.36%"
"Seneca Foods A","SENEA","-1.72%","-1.72%","13.59%","1.95%","8.37%","9.92%"
"ServisFirst Bancshares","SFBS","-0.78%","-0.16%","5.66%","4.75%","26.40%","144.35%"
"Shoe Carnival","SCVL","0.40%","6.63%","11.44%","32.22%","106.48%","45.26%"
"Shutterstock","SSTK","1.06%","1.63%","6.18%","20.13%","64.10%","71.05%"
"Simmons First National","SFNC","-0.16%","1.46%","4.68%","9.63%","18.79%","-25.56%"
"Simpson Manufacturing","SSD","-0.24%","1.49%","24.06%","29.42%","73.11%","119.95%"
"SkyWest","SKYW","-1.03%","2.62%","12.16%","18.08%","83.33%","303.99%"
"Sleep Number","SL2","1.17%","2.14%","4.07%","-11.04%","8.77%","36.94%"
"Sonic","SONC","0.44%","-1.55%","-4.09%","24.67%","43.83%","25.96%"
"Sonic Automotive","SAH","-1.12%","0.92%","22.22%","19.24%","30.56%","5.41%"
"South Jersey Industries","SJI","-0.03%","0.39%","-0.39%","6.76%","-6.35%","37.03%"
"Southside","SBSI","-0.69%","0.95%","1.75%","6.80%","8.67%","59.23%"
"SpartanNash Co","SPTN","-0.42%","7.34%","-12.03%","-19.98%","-12.50%","-26.46%"
"Spectrum","SPPI","1.41%","3.95%","7.15%","24.96%","152.99%","242.20%"
"Spire","SR","-0.26%","-1.56%","4.85%","0.60%","-2.33%","43.70%"
"Spok Holdings","SPOK","0.65%","1.30%","7.96%","-0.32%","-6.59%","-1.83%"
"SPS Commerce","SPSC","-1.12%","0.07%","22.55%","94.94%","59.68%","43.47%"
"SPX Corp","SPXC","-0.95%","-1.13%","-5.15%","9.08%","43.99%","147.94%"
"SPX FLOW Inc","FLOW","-1.02%","2.14%","7.01%","2.40%","50.88%","-"
"Stage Stores","SSI","-8.26%","2.43%","-6.22%","25.60%","9.90%","-79.05%"
"Stampscom","STMP","1.63%","0.65%","-16.71%","24.04%","20.83%","203.29%"
"Standard Motor Products","SMP","-0.41%","0.14%","6.20%","12.91%","13.24%","48.84%"
"Standex","SXI","0.09%","1.29%","4.82%","7.85%","19.53%","41.63%"
"Stein Mart","SMRT","-12.83%","1.15%","19.91%","128.45%","86.62%","-74.45%"
"Stepan","SCL","-1.44%","-0.61%","2.44%","10.78%","13.64%","102.50%"
"Sterling Bancorp","STL","0.44%","0.88%","0.88%","-6.91%","1.55%","73.35%"
"Steven Madden","SHOO","1.65%","2.90%","6.75%","25.37%","40.41%","55.26%"
"Stewart Info Services","STC","-0.62%","0.96%","-0.40%","6.52%","24.30%","19.59%"
"Strategic Education","STRA","-1.26%","4.56%","12.55%","50.71%","70.12%","164.67%"
"Sturm Ruger&Company","RGR","0.67%","0.34%","8.51%","7.25%","22.62%","8.28%"
"Summit Hotel Properties","INN","-1.01%","0.15%","-1.23%","-10.31%","-6.95%","19.51%"
"SunCoke Energy","SXC","-1.51%","2.30%","-15.26%","-7.34%","21.42%","9.67%"
"Super Micro Computer","SMCI","0.00%","-16.98%","-32.25%","-25.23%","-43.09%","-36.30%"
"Superior Industries","SUP","-1.36%","-3.97%","27.19%","46.46%","45.97%","18.40%"
"Supernus","SUPN","0.45%","0.11%","-17.78%","12.55%","2.05%","184.94%"
"Supervalu","SVU","-0.12%","0.12%","65.50%","49.03%","59.28%","-41.94%"
"SurModics","SRDX","0.34%","1.16%","17.38%","165.36%","192.52%","229.93%"
"Sykes","SYKE","-0.31%","0.10%","-1.32%","-7.09%","11.91%","22.46%"
"Synchronoss Tech","SNCR","-2.51%","-5.92%","4.38%","-36.02%","-65.52%","-85.41%"
"Synergy Resources","SRCI","-1.32%","4.53%","-13.93%","13.72%","26.47%","1.57%"
"Tailored Brands","TLRD","-0.14%","1.85%","0.73%","0.64%","85.24%","-59.64%"
"Take-Two","TTWO","1.12%","5.13%","2.22%","19.04%","38.08%","372.96%"
"Team","TISI","0.00%","2.04%","10.89%","67.45%","120.80%","-39.16%"
"Tennant","TNC","-3.37%","-0.78%","-6.40%","4.61%","23.58%","36.42%"
"Tetra Tech","TTEK","-0.21%","-0.29%","15.33%","45.28%","72.50%","182.06%"
"Tetra Technologies","TTI","-2.80%","0.62%","14.08%","13.82%","153.13%","-24.88%"
"Texas Capital","TCBI","-1.12%","0.22%","1.03%","4.61%","24.41%","92.91%"
"The Andersons","ANDE","-2.41%","-0.49%","15.74%","29.86%","29.23%","26.52%"
"The Childrens Place","PLCE","-1.27%","3.11%","8.47%","-6.60%","31.99%","133.25%"
"The Ensign","ENSG","0.44%","3.82%","2.71%","73.83%","94.21%","66.41%"
"The Medicines","MDCO","-0.66%","-2.16%","-2.60%","42.61%","5.66%","34.82%"
"The Navigators","NAVG","-0.43%","6.75%","15.81%","42.92%","25.29%","86.40%"
"The Providence Service","PRSC","-0.21%","0.41%","-6.38%","12.69%","31.04%","47.42%"
"Tidewater","TDW","-0.10%","3.74%","-4.45%","28.52%","26.71%","-93.17%"
"Tile Shop","TTS","-1.24%","2.58%","-4.22%","-17.19%","-48.21%","-31.70%"
"Timkensteel Corp","TMST","-1.90%","0.00%","-26.44%","-11.72%","-7.07%","-10.42%"
"Titan","TWI","-2.76%","0.41%","-26.73%","-42.55%","-11.16%","-12.74%"
"Tivity Health","TVTY","-0.46%","-0.30%","-5.48%","-10.40%","-11.96%","178.25%"
"TiVo","TIVO","1.56%","6.56%","7.00%","-16.67%","-27.58%","30.52%"
"Tompkins","TMP","-0.02%","1.97%","0.67%","8.54%","17.28%","73.00%"
"Topbuild Corp","BLD","-0.61%","-5.49%","-7.04%","-7.74%","27.54%","130.25%"
"Tredegar","TG","-4.36%","-4.14%","-17.43%","8.59%","28.31%","58.07%"
"Trex","TREX","-0.47%","2.62%","27.26%","53.49%","127.79%","122.97%"
"TrueBlue","TBI","0.00%","1.91%","4.64%","6.55%","46.50%","30.80%"
"TrustCo Bank NY","TRST","-0.53%","1.62%","2.73%","2.17%","18.99%","64.91%"
"TTEC","TTEC","-0.59%","-2.12%","-23.72%","-36.89%","-35.12%","0.12%"
"TTM","TTMI","-0.88%","1.00%","2.37%","15.57%","30.48%","167.50%"
"Tuesday Morning","TUES","1.56%","6.56%","14.04%","18.18%","58.54%","-52.83%"
"U S Concrete","USCR","-4.14%","-5.81%","-5.90%","-41.84%","-31.67%","1.76%"
"UMB Financial","UMBF","-0.43%","-0.00%","2.77%","5.73%","13.09%","60.93%"
"Unifi","UFI","0.00%","-0.24%","6.52%","-8.48%","4.39%","17.71%"
"Unifirst","UNF","-1.00%","-1.08%","-2.45%","11.01%","32.60%","73.15%"
"Unit","UNT","-0.65%","4.03%","10.23%","24.45%","65.24%","119.22%"
"United Bankshares","UBSI","-0.50%","0.64%","9.10%","13.81%","17.36%","9.86%"
"United Community Banks","UCBI","-1.28%","-0.96%","1.05%","9.49%","16.93%","65.65%"
"United Fire","UFCS","-1.26%","-0.71%","-11.28%","10.14%","17.26%","52.21%"
"United Insurances","UIHC","-0.81%","-1.24%","3.28%","20.46%","29.88%","57.78%"
"Universal","UVV","-0.58%","0.84%","-8.72%","14.67%","5.52%","28.06%"
"Universal Electronics","UEIC","0.12%","2.61%","22.73%","-8.57%","-23.94%","-1.55%"
"Universal Forest","UFPI","-1.39%","-0.32%","4.23%","-1.78%","35.95%","-37.48%"
"Universal Health RI","UHT","0.03%","0.22%","14.75%","-1.49%","-0.96%","60.71%"
"Universal Insurance","UVE","0.33%","1.46%","18.79%","65.27%","97.38%","87.09%"
"Urstadt Biddle Properties","UBA","0.09%","1.50%","3.46%","5.98%","11.57%","32.19%"
"US Ecology","ECOL","0.28%","1.83%","8.73%","41.57%","52.80%","48.50%"
"US Physicalrapy","USPH","1.79%","2.28%","10.34%","61.84%","103.22%","152.76%"
"US Silica","SLCA","-2.63%","-4.80%","-9.89%","-31.73%","-13.97%","30.61%"
"Veeco","VECO","-5.63%","-7.37%","-31.40%","-32.32%","-46.83%","-53.88%"
"Vera Bradley","VRA","-0.54%","4.21%","8.72%","21.84%","47.81%","54.91%"
"Veritiv Cor","VRTV","-1.34%","-0.21%","29.01%","65.40%","72.56%","44.59%"
"Viad","VVI","-0.48%","1.56%","10.47%","11.37%","16.09%","126.59%"
"Viavi Solutions","VIAV","0.26%","3.08%","10.71%","30.09%","12.35%","117.40%"
"Vicor","VICR","-0.09%","-1.60%","-0.76%","179.90%","217.07%","529.03%"
"Virtus","VRTS","-0.61%","-1.03%","-0.35%","12.43%","22.26%","22.83%"
"Virtusa","VRTU","1.01%","6.37%","4.72%","28.83%","60.65%","17.02%"
"Vitamin Shoppe","VSI","5.41%","7.06%","73.89%","210.23%","148.18%","-60.19%"
"Wabash National","WNC","-1.74%","-1.38%","-2.66%","-14.15%","-8.09%","55.64%"
"WageWorks","WAGE","-0.29%","-2.08%","-3.63%","-16.61%","-11.77%","17.63%"
"Walker&Dunlop","WD","-0.31%","1.32%","-4.98%","16.53%","17.87%","135.83%"
"Watts Water Technologies","WTS","-0.42%","-0.00%","-1.25%","9.48%","34.00%","63.39%"
"WD-40","WDFC","0.00%","0.90%","7.84%","46.82%","60.19%","114.21%"
"Westamerica Bancorporation","WABC","-0.67%","1.86%","7.91%","7.62%","24.33%","48.53%"
"Winnebago Industries","WGO","-1.47%","-1.07%","-2.76%","-33.54%","6.95%","93.86%"
"Wintrust","WTFC","-1.22%","0.12%","2.48%","9.89%","23.90%","85.38%"
"Wolverine","WWW","0.00%","0.78%","5.16%","20.89%","46.54%","53.98%"
"World Acceptance","WRLD","-0.49%","0.11%","5.33%","46.00%","62.62%","225.46%"
"WWE","WWE","0.79%","1.45%","-0.79%","163.70%","286.02%","316.96%"
"XO","XOXO","-1.04%","3.23%","-10.81%","64.52%","65.68%","110.90%"
"Xperi","XPER","-0.31%","-0.31%","0.62%","-33.61%","-36.84%","-49.31%"
"Zumiez","ZUMZ","0.33%","2.92%","36.05%","44.09%","123.05%","35.01%"
