"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"Lendingtree","TREE","-0.46%","0.73%","-6.81%","-27.07%","37.26%","198.15%"
"Lexington","LXP","2.57%","-1.02%","-0.57%","-9.12%","-14.10%","1.27%"
"LGI Homes","LGIH","1.25%","6.06%","8.24%","-17.71%","45.89%","228.06%"
"LHC Group","LHCG","0.94%","-0.58%","0.28%","42.04%","37.33%","113.71%"
"Ligand","LGND","2.56%","5.35%","16.77%","69.82%","92.68%","120.27%"
"Lindsay","LNN","0.39%","-0.86%","-4.76%","6.69%","-0.68%","11.73%"
"Liquidity Services","LQDT","0.00%","-0.72%","1.47%","42.27%","6.98%","-27.37%"
"Lithia Motors","LAD","0.31%","0.76%","-8.11%","-15.30%","-3.89%","-17.92%"
"Littelfuse","LFUS","-0.43%","0.72%","-2.71%","15.54%","23.95%","147.69%"
"LivePerson","LPSN","1.10%","6.24%","-2.75%","100.00%","99.13%","132.56%"
"LogMeIn","LOGM","-0.36%","-1.93%","-3.10%","-4.59%","-2.85%","66.01%"
"Lsb Industries","LXU","3.81%","7.93%","36.87%","-16.10%","-33.66%","-80.63%"
"LSC Communications","LKSD","4.01%","0.61%","-4.83%","-2.38%","-30.37%","-"
"LTC Properties","LTC","2.14%","-0.80%","-0.83%","-3.44%","-17.68%","-3.51%"
"Lumber Liquidators","LL","2.18%","2.02%","-1.35%","-16.22%","5.92%","36.91%"
"Lumentum Holdings Inc","LITE","0.17%","1.63%","5.13%","21.47%","-1.74%","-"
"Luminex","LMNX","1.77%","7.36%","10.14%","72.54%","62.71%","99.35%"
"Lydall","LDL","1.22%","1.33%","9.33%","-9.95%","-9.59%","55.92%"
"M/I Homes","MHO","1.77%","1.66%","1.92%","-18.26%","3.31%","15.44%"
"Magellan Health","MGLN","0.10%","-3.54%","-4.17%","-1.14%","19.24%","39.96%"
"Maiden Holdings","MHLD","3.16%","5.84%","-4.12%","23.48%","-25.57%","-49.97%"
"ManTech","MANT","0.40%","0.55%","10.49%","20.22%","50.93%","100.73%"
"Marcus","MCS","0.45%","0.76%","-0.45%","21.39%","15.48%","66.67%"
"MarineMax","HZO","0.71%","5.20%","-4.92%","12.43%","42.62%","-2.21%"
"Marriot Vacations Worldwide","VAC","0.33%","1.90%","-0.20%","-11.20%","3.96%","31.79%"
"Marten Transport","MRTN","0.21%","3.52%","-2.08%","15.76%","45.06%","101.89%"
"Masimo","MASI","0.76%","2.05%","0.66%","20.12%","4.72%","163.34%"
"Materion","MTRN","-1.06%","0.54%","0.99%","15.02%","47.49%","66.02%"
"Matrix","MTRX","1.56%","-3.47%","4.84%","9.55%","103.12%","0.36%"
"Matson","MATX","-0.35%","-2.02%","-5.10%","23.39%","23.60%","-12.08%"
"Matthews","MATW","-1.18%","-3.05%","-1.67%","11.27%","-10.44%","8.88%"
"MDC","MDC","1.11%","2.54%","6.24%","2.48%","-1.00%","15.16%"
"Medidata","MDSO","1.17%","1.81%","2.43%","37.26%","14.78%","45.26%"
"MEDIFAST","MED","2.93%","2.93%","-2.76%","145.88%","310.35%","462.79%"
"Mercury","MRCY","-0.22%","2.34%","11.77%","-18.99%","-5.58%","187.29%"
"Meridian","VIVO","1.60%","-0.00%","-5.65%","13.21%","2.26%","-18.68%"
"Merit","MMSI","0.18%","0.54%","10.25%","29.51%","42.01%","155.36%"
"Meritage","MTH","0.32%","0.32%","4.39%","-9.38%","11.54%","-0.71%"
"Methode Electronics","MEI","0.90%","-1.25%","-12.82%","-1.62%","-5.05%","51.15%"
"MicroStrategy","MSTR","1.26%","0.90%","1.88%","4.75%","-27.35%","-25.25%"
"MiMedx","MDXG","17.89%","20.00%","-28.85%","-68.12%","-73.18%","-68.96%"
"MKS Instruments","MKSI","-1.07%","3.83%","-2.45%","7.62%","26.57%","186.96%"
"Mobile Mini","MINI","0.32%","-1.04%","0.84%","38.41%","57.85%","16.92%"
"Momenta","MNTA","1.87%","13.66%","34.30%","114.70%","73.62%","29.43%"
"Monarch","MCRI","-1.58%","1.68%","0.36%","6.74%","58.10%","138.96%"
"Monotype","TYPE","0.99%","-2.39%","-6.62%","-15.15%","9.07%","-14.86%"
"Monro Muffler Brake","MNRO","2.23%","11.88%","11.88%","20.72%","52.44%","9.13%"
"Moog","MOGa","1.29%","2.21%","0.90%","-8.05%","8.09%","14.43%"
"Motorcar Parts","MPAA","1.80%","5.49%","4.70%","-16.21%","-25.61%","-27.97%"
"Movado","MOV","0.71%","4.99%","0.82%","53.42%","98.39%","86.56%"
"MTS Systems","MTSC","0.65%","0.37%","-1.00%","1.12%","1.59%","-16.23%"
"Mueller Industries","MLI","0.14%","-0.57%","-4.44%","-16.85%","-3.79%","-14.34%"
"Multi-Color","LABL","0.00%","-1.51%","-6.65%","-12.83%","-17.72%","4.03%"
"Myers Industries","MYE","2.20%","-0.27%","-7.25%","-4.87%","0.82%","6.92%"
"MYR Group","MYRG","0.13%","-1.82%","4.07%","5.85%","19.76%","21.22%"
"Nanometrics","NANO","-0.97%","0.91%","-4.18%","50.96%","35.52%","140.23%"
"National Presto Industries","NPK","0.00%","-0.79%","-7.69%","20.66%","7.10%","50.85%"
"Natus","BABY","1.56%","-1.96%","-10.45%","-14.79%","-16.75%","-23.43%"
"Nautilus","NLS","0.00%","2.49%","-11.66%","7.87%","-21.95%","-35.66%"
"Navigant","NCI","0.33%","-4.25%","-11.96%","10.36%","5.93%","44.05%"
"NBT Bancorp","NBTB","0.79%","2.03%","-0.83%","7.69%","7.92%","48.20%"
"Neenah Paper","NP","1.55%","1.55%","3.70%","-2.54%","9.21%","47.69%"
"Nektar","NKTR","2.51%","2.96%","-15.63%","-17.82%","121.38%","294.22%"
"Neogen","NEOG","-0.12%","-2.19%","-2.19%","32.65%","61.48%","68.85%"
"NETGEAR","NTGR","-2.19%","-0.59%","13.34%","29.45%","72.84%","159.56%"
"Newpark Resources","NR","2.60%","-5.29%","-4.83%","14.53%","27.92%","35.30%"
"NIC","EGOV","1.56%","-1.51%","-1.51%","-1.81%","-9.70%","-6.11%"
"Northern Oil&Gas","NOG","0.88%","0.88%","25.45%","68.29%","200.00%","-34.91%"
"Northfield Bancorp","NFBK","0.36%","-0.41%","-0.41%","-0.76%","-0.64%","8.45%"
"Northwest Bancshares","NWBI","0.74%","-0.00%","-1.06%","6.34%","15.59%","38.44%"
"Northwest Natural Gas","NWN","1.34%","-0.85%","3.38%","7.63%","3.55%","47.62%"
"NutriSystem","NTRI","3.60%","4.40%","4.13%","-23.38%","-30.58%","54.35%"
"OFG Bancorp","OFG","-3.63%","0.34%","1.04%","55.32%","48.22%","53.85%"
"Old National Bancorp","ONB","0.26%","1.87%","0.00%","9.17%","13.73%","30.21%"
"Ollies Bargain Outlet Holdings Inc","OLLI","0.40%","0.67%","0.81%","40.75%","71.90%","271.04%"
"Olympic Steel","ZEUS","-0.53%","2.12%","-0.48%","5.17%","24.59%","65.57%"
"Omnicell","OMCL","0.65%","1.58%","2.92%","12.58%","26.54%","37.12%"
"Onespan","OSPN","0.25%","-3.36%","-3.12%","44.96%","42.40%","-23.79%"
"Opus Bank","OPB","1.02%","1.36%","0.17%","9.16%","26.81%","-21.58%"
"Orion Group","ORN","0.76%","8.92%","13.03%","18.52%","25.58%","26.26%"
"Oritani","ORIT","0.62%","0.62%","-3.82%","-0.30%","-3.82%","6.10%"
"OSI Systems","OSIS","-1.12%","0.73%","-2.82%","20.57%","-1.63%","8.54%"
"Oxford Industries","OXM","2.05%","8.48%","10.80%","23.33%","47.12%","10.22%"
"Papa John's","PZZA","-4.85%","-4.97%","-7.05%","-9.11%","-33.30%","-33.07%"
"Park Electrochemical","PKE","0.51%","0.77%","15.38%","19.90%","28.88%","31.18%"
"Patrick","PATK","0.57%","4.08%","0.33%","-11.81%","26.29%","56.89%"
"PDC Energy","PDCE","-0.36%","-3.28%","0.56%","17.91%","33.68%","36.87%"
"Pennsylvania RE","PEI","2.07%","-2.16%","-5.65%","-8.75%","-10.70%","-52.14%"
"Perficient","PRFT","-0.15%","0.82%","-1.20%","42.21%","45.96%","67.00%"
"Perry Ellis","PERY","0.04%","-0.81%","3.74%","13.02%","41.08%","19.86%"
"PetMed Express","PETS","1.52%","9.30%","-9.14%","-9.08%","6.10%","150.12%"
"PGT Innovations","PGTI","0.23%","2.38%","-1.60%","27.89%","64.50%","49.03%"
"Phibro","PAHC","-1.77%","-2.18%","-2.08%","40.60%","24.77%","23.59%"
"Pinnacle","PNFP","0.32%","1.63%","-5.68%","-6.11%","-4.82%","13.02%"
"Pioneer Energy Services","PES","-0.95%","-7.14%","8.33%","70.49%","108.00%","27.76%"
"Piper Jaffray","PJC","-0.78%","0.20%","-6.09%","-11.54%","17.75%","83.24%"
"Plexus","PLXS","1.49%","-0.58%","0.10%","1.76%","12.49%","57.15%"
"Powell Industries","POWL","-0.62%","-2.04%","-0.06%","22.44%","5.12%","6.82%"
"Power Integrations","POWI","-0.51%","0.65%","-2.76%","5.37%","-5.72%","97.75%"
"PRA Group Inc","PRAA","0.94%","1.06%","2.75%","29.37%","7.91%","-31.64%"
"ProAssurance","PRA","0.65%","3.21%","4.33%","-32.55%","-36.39%","-17.66%"
"Progress","PRGS","-1.77%","-0.56%","1.13%","-7.45%","22.93%","32.79%"
"Proto Labs","PRLB","1.51%","2.36%","0.86%","30.44%","90.30%","95.11%"
"Provident","PFS","0.91%","0.44%","-3.96%","2.56%","7.79%","43.32%"
"PS Business Parks","PSB","0.79%","-1.21%","2.05%","2.89%","-0.36%","70.68%"
"Quaker Chemical","KWR","2.10%","1.66%","1.01%","7.93%","8.90%","98.86%"
"Quality Systems","QSII","0.87%","-1.20%","-1.75%","45.07%","15.20%","17.89%"
"Qualys","QLYS","0.42%","2.07%","0.47%","62.34%","124.59%","162.32%"
"Quanex Building Products","NX","1.10%","5.43%","-2.38%","-21.15%","-12.97%","-13.83%"
"QuinStreet","QNST","-2.20%","-5.74%","4.47%","64.68%","259.38%","114.29%"
"Quorum Health","QHC","5.97%","-3.27%","-13.95%","-28.85%","12.12%","-"
"Rambus","RMBS","1.70%","2.89%","-1.93%","-7.31%","3.94%","1.54%"
"Raven","RAVN","1.41%","-0.25%","0.89%","15.28%","13.96%","101.32%"
"Rayonier Advanced Materials","RYAM","0.00%","4.10%","12.04%","-9.44%","24.55%","42.46%"
"Re Max Holding","RMAX","1.45%","-0.53%","0.99%","15.36%","-4.36%","42.77%"
"Red Robin Gourmet Burgers","RRGB","1.52%","1.73%","-4.58%","-11.26%","-22.40%","-44.51%"
"Regis","RGS","1.08%","1.89%","-1.44%","16.02%","73.18%","17.16%"
"Rent-A-Center","RCII","0.27%","-0.34%","-0.27%","32.79%","17.17%","-48.37%"
"Repligen","RGEN","1.82%","1.65%","6.11%","34.48%","15.70%","21.70%"
"Resources Connection","RECN","-17.20%","-17.92%","-20.00%","-8.09%","-3.07%","-5.59%"
"Retail Opportunity","ROIC","1.38%","-0.10%","0.84%","-4.01%","-5.53%","14.33%"
"REX American Resources","REX","0.45%","-0.73%","-7.40%","-11.12%","-23.51%","16.09%"
"RLI","RLI","1.41%","3.02%","2.67%","15.88%","23.58%","37.63%"
"Roadrunner","RRTS","0.00%","-1.85%","23.72%","-65.50%","-62.11%","-89.57%"
"Rogers","ROG","0.64%","1.90%","-0.93%","-25.98%","1.34%","120.47%"
"RR Donnelley & Sons","RRD","0.89%","0.89%","-21.56%","-39.35%","-55.73%","-80.22%"
"Rudolph","RTEC","-0.49%","1.85%","-5.60%","26.99%","19.72%","158.30%"
"Ruth's Hospitality","RUTH","2.04%","5.09%","5.64%","38.34%","41.94%","86.37%"
"S&T Bancorp","STBA","2.57%","2.27%","-0.35%","13.34%","20.61%","44.52%"
"Sabra","SBRA","2.10%","-1.37%","3.76%","19.18%","-3.49%","-17.97%"
"Safety Insurance","SAFT","0.90%","2.87%","1.02%","11.32%","26.95%","52.55%"
"Saia","SAIA","1.08%","2.72%","-4.00%","12.08%","53.53%","101.27%"
"Sanderson Farms","SAFM","0.92%","-6.99%","-7.10%","-28.67%","-15.92%","46.85%"
"Sanmina","SANM","0.00%","2.45%","3.98%","-5.00%","-24.73%","64.74%"
"Saul Centers","BFS","2.36%","-1.43%","2.93%","-13.00%","-10.63%","3.21%"
"ScanSource","SCSC","1.22%","1.34%","-0.72%","16.06%","-0.12%","9.46%"
"Scholastic","SCHL","-8.06%","-8.22%","-5.87%","7.50%","-1.98%","-3.08%"
"Schweitzer-Mauduit","SWM","0.75%","-1.23%","-0.96%","-4.70%","12.08%","10.03%"
"Scientific Games","SGMS","1.19%","0.10%","-6.51%","-0.68%","89.76%","223.49%"
"SEACOR","CKH","1.09%","2.89%","-4.44%","17.91%","51.43%","-16.09%"
"Select Medical","SEM","1.58%","1.85%","0.78%","9.35%","16.97%","23.24%"
"Selective","SIGI","-0.43%","0.26%","-0.60%","-1.79%","12.60%","90.08%"
"Semtech","SMTC","0.10%","1.70%","1.40%","48.54%","27.96%","179.43%"
"Seneca Foods A","SENEA","0.74%","-3.53%","-0.73%","-11.06%","-3.70%","-7.10%"
"ServisFirst Bancshares","SFBS","-0.12%","1.35%","-2.62%","4.63%","18.09%","120.63%"
"Shoe Carnival","SCVL","-5.64%","-0.55%","-4.03%","21.94%","73.05%","13.98%"
"Shutterstock","SSTK","-0.64%","-2.62%","0.83%","15.94%","13.57%","-2.20%"
"Simmons First National","SFNC","1.15%","2.49%","-2.52%","8.23%","16.17%","-35.27%"
"Simpson Manufacturing","SSD","0.02%","-1.87%","-3.31%","9.74%","43.57%","77.97%"
"SkyWest","SKYW","0.63%","4.28%","-2.52%","5.65%","47.05%","280.86%"
"Sleep Number","SL2","-0.19%","1.73%","-1.97%","-16.67%","-8.68%","-8.84%"
"Sonic","SONC","0.72%","4.08%","3.49%","32.71%","47.83%","26.11%"
"Sonic Automotive","SAH","-1.53%","-3.51%","-17.03%","4.34%","-2.04%","-20.42%"
"South Jersey Industries","SJI","1.35%","-0.67%","3.42%","8.45%","-0.70%","35.05%"
"Southside","SBSI","1.63%","2.92%","0.14%","3.50%","-0.43%","30.22%"
"SpartanNash Co","SPTN","0.04%","-2.01%","-0.12%","-4.95%","-6.14%","-20.87%"
"Spectrum","SPPI","-1.08%","4.21%","16.81%","25.44%","195.65%","220.78%"
"Spire","SR","1.82%","-0.21%","3.72%","-3.46%","1.54%","34.80%"
"Spok Holdings","SPOK","-2.69%","-6.77%","-3.99%","-7.67%","-17.90%","-9.69%"
"SPS Commerce","SPSC","1.16%","-1.33%","-1.91%","57.56%","27.83%","1.97%"
"SPX Corp","SPXC","0.05%","1.13%","1.16%","16.44%","26.08%","115.63%"
"SPX FLOW Inc","FLOW","1.67%","3.25%","-1.76%","-6.33%","19.00%","-"
"Stage Stores","SSI","0.42%","3.90%","-2.83%","42.86%","25.65%","-86.55%"
"Stampscom","STMP","-0.29%","-0.58%","-2.03%","46.06%","83.86%","259.61%"
"Standard Motor Products","SMP","0.87%","1.87%","-3.50%","8.06%","-7.81%","40.75%"
"Standex","SXI","2.81%","1.96%","0.29%","2.31%","10.32%","32.69%"
"Stein Mart","SMRT","-4.28%","17.14%","-13.99%","112.07%","95.24%","-75.74%"
"Stepan","SCL","1.35%","2.53%","6.46%","4.20%","-7.89%","50.80%"
"Sterling Bancorp","STL","-0.22%","-0.22%","-5.51%","-5.89%","1.76%","56.84%"
"Steven Madden","SHOO","1.35%","7.55%","4.07%","20.45%","40.10%","32.67%"
"Stewart Info Services","STC","0.54%","3.49%","4.94%","6.48%","8.24%","12.32%"
"Strayer","STRA","0.50%","0.10%","3.75%","33.87%","27.26%","163.04%"
"Sturm Ruger&Company","RGR","0.09%","0.89%","-6.13%","1.43%","-3.90%","-3.79%"
"Summit Hotel Properties","INN","1.57%","-0.42%","-1.73%","-6.50%","-20.36%","-0.28%"
"SunCoke Energy","SXC","0.00%","2.29%","-1.61%","11.93%","25.77%","17.72%"
"Super Micro Computer","SMCI","0.21%","1.25%","-3.96%","15.86%","-10.52%","-2.96%"
"Superior Industries","SUP","-2.25%","-1.42%","-12.56%","17.17%","-14.91%","-0.34%"
"Supernus","SUPN","-0.82%","1.12%","-6.55%","36.14%","28.25%","177.78%"
"Supervalu","SVU","-0.33%","1.23%","4.84%","-0.79%","-9.43%","-60.65%"
"SurModics","SRDX","1.69%","1.69%","9.05%","115.18%","117.51%","149.79%"
"Sykes","SYKE","1.07%","-0.33%","1.78%","-3.75%","-11.67%","22.65%"
"Synchronoss Tech","SNCR","-0.71%","-2.61%","-18.01%","-37.36%","-65.81%","-88.02%"
"Synergy Resources","SRCI","2.06%","-2.24%","1.59%","27.67%","50.00%","10.67%"
"Tailored Brands","TLRD","3.00%","1.52%","-13.24%","6.87%","96.71%","-62.26%"
"Take-Two","TTWO","0.47%","0.93%","7.97%","16.06%","63.28%","306.41%"
"Team","TISI","2.31%","6.24%","2.55%","48.66%","-9.78%","-49.85%"
"Tennant","TNC","1.23%","-0.64%","-0.13%","7.64%","4.83%","21.30%"
"Tetra Tech","TTEK","2.02%","1.17%","3.85%","26.06%","29.01%","140.40%"
"Tetra Technologies","TTI","-1.75%","-6.26%","0.45%","5.15%","43.91%","-19.96%"
"Texas Capital","TCBI","2.67%","4.85%","1.85%","8.21%","18.04%","63.24%"
"The Andersons","ANDE","1.01%","-1.13%","-0.43%","12.36%","1.01%","-4.37%"
"The Childrens Place","PLCE","3.39%","12.03%","-4.15%","-11.90%","25.48%","101.46%"
"The Ensign","ENSG","0.55%","1.01%","-3.90%","71.85%","69.25%","47.13%"
"The Medicines","MDCO","0.80%","-1.96%","7.05%","46.60%","2.56%","18.86%"
"The Navigators","NAVG","0.35%","1.22%","-1.11%","19.40%","4.03%","46.73%"
"The Providence Service","PRSC","0.15%","-4.46%","-9.02%","21.39%","45.05%","58.20%"
"Tidewater","TDW","0.83%","4.29%","9.31%","29.47%","9.30%","-94.74%"
"Tile Shop","TTS","12.05%","11.38%","14.81%","-3.13%","-34.28%","-36.30%"
"Timkensteel Corp","TMST","-1.00%","0.91%","-2.14%","17.18%","10.29%","-18.61%"
"Titan","TWI","1.82%","0.76%","-9.46%","-17.55%","-13.45%","13.58%"
"Tivity Health","TVTY","-0.87%","-5.90%","-2.83%","-6.16%","-14.99%","175.28%"
"TiVo","TIVO","0.00%","-3.41%","-12.37%","-18.27%","-35.11%","-6.11%"
"Tompkins","TMP","-0.17%","-0.37%","-1.61%","7.17%","9.73%","57.62%"
"Topbuild Corp","BLD","2.44%","5.78%","0.55%","10.85%","58.83%","167.05%"
"Tredegar","TG","1.22%","2.27%","3.33%","29.17%","55.97%","12.93%"
"Trex","TREX","0.35%","4.38%","3.60%","26.22%","89.98%","46.52%"
"TrueBlue","TBI","2.00%","3.70%","-0.18%","1.82%","3.51%","-6.35%"
"TrustCo Bank NY","TRST","-0.56%","0.00%","-3.24%","-2.72%","15.48%","27.13%"
"TTEC","TTEC","0.44%","-4.10%","-8.86%","-15.65%","-18.59%","25.60%"
"TTM","TTMI","-0.94%","-1.92%","-7.59%","14.17%","-6.29%","91.95%"
"Tuesday Morning","TUES","-0.90%","-1.79%","-3.51%","0.00%","44.74%","-73.73%"
"U S Concrete","USCR","1.55%","2.94%","-14.37%","-37.30%","-32.89%","17.97%"
"UMB Financial","UMBF","0.03%","0.40%","-1.33%","7.97%","5.05%","35.94%"
"Unifi","UFI","0.57%","-0.41%","-2.94%","-11.54%","4.38%","-2.07%"
"Unifirst","UNF","0.43%","-1.69%","2.22%","13.07%","34.04%","62.75%"
"Unit","UNT","-0.04%","-0.60%","8.32%","20.09%","38.54%","18.21%"
"United Bankshares","UBSI","1.83%","-0.69%","-5.37%","3.88%","-3.60%","-15.50%"
"United Community Banks","UCBI","0.52%","0.72%","-7.52%","9.63%","8.06%","42.49%"
"United Fire","UFCS","-0.79%","1.42%","3.08%","23.39%","26.50%","58.91%"
"United Insurances","UIHC","0.05%","1.65%","-0.20%","17.80%","26.76%","23.15%"
"Universal","UVV","0.39%","-5.40%","-2.04%","23.43%","-0.46%","14.57%"
"Universal Electronics","UEIC","0.58%","2.79%","17.09%","-26.03%","-47.68%","-30.03%"
"Universal Forest","UFPI","-5.81%","-3.88%","-4.89%","-3.85%","25.37%","-40.72%"
"Universal Health RI","UHT","1.60%","-2.46%","-2.80%","-13.95%","-22.20%","30.25%"
"Universal Insurance","UVE","1.21%","4.30%","7.28%","37.48%","57.98%","44.45%"
"Urstadt Biddle Properties","UBA","2.04%","-0.04%","0.22%","3.50%","9.33%","14.62%"
"US Ecology","ECOL","0.90%","-2.33%","4.92%","27.45%","23.81%","44.22%"
"US Physicalrapy","USPH","2.01%","5.53%","3.33%","44.04%","68.01%","95.42%"
"US Silica","SLCA","-4.87%","-4.39%","-11.61%","-23.74%","-21.70%","12.30%"
"Veeco","VECO","-2.17%","0.32%","0.32%","6.40%","-52.05%","-41.26%"
"Vera Bradley","VRA","2.18%","5.78%","-4.15%","15.68%","46.16%","26.48%"
"Veritiv Cor","VRTV","1.37%","1.62%","2.26%","40.66%","-2.52%","8.60%"
"Viad","VVI","0.80%","0.18%","-0.35%","2.98%","15.60%","114.39%"
"Viavi Solutions","VIAV","-1.25%","-2.84%","1.58%","17.51%","-4.47%","64.58%"
"Vicor","VICR","-0.88%","3.45%","7.49%","143.78%","158.63%","348.11%"
"Virtus","VRTS","-1.08%","-2.77%","-4.04%","11.52%","11.18%","3.59%"
"Virtusa","VRTU","0.22%","-0.44%","8.56%","22.84%","63.79%","4.34%"
"Vitamin Shoppe","VSI","2.88%","1.42%","-5.30%","62.50%","-37.28%","-80.49%"
"Wabash National","WNC","2.02%","6.26%","0.70%","-6.87%","-11.48%","69.12%"
"WageWorks","WAGE","-1.64%","-3.68%","-1.92%","-17.58%","-21.98%","19.48%"
"Walker&Dunlop","WD","1.85%","4.12%","-0.69%","24.95%","18.39%","114.49%"
"Watts Water Technologies","WTS","0.96%","2.13%","3.65%","10.40%","29.10%","66.80%"
"WD-40","WDFC","2.64%","-0.59%","9.25%","36.61%","49.12%","78.34%"
"Westamerica Bancorporation","WABC","1.46%","1.29%","-1.57%","0.30%","9.40%","15.94%"
"Winnebago Industries","WGO","0.94%","3.01%","-7.77%","-23.11%","21.62%","93.44%"
"Wintrust","WTFC","0.52%","4.32%","-2.62%","10.85%","17.68%","65.15%"
"Wolverine","WWW","2.61%","9.11%","-0.38%","14.55%","32.03%","29.50%"
"World Acceptance","WRLD","3.36%","6.33%","-2.94%","49.05%","59.80%","107.29%"
"WWE","WWE","1.99%","10.17%","21.30%","168.54%","285.72%","386.20%"
"XO","XOXO","0.83%","-2.12%","1.03%","85.27%","90.11%","117.97%"
"Xperi","XPER","1.83%","-3.76%","-7.50%","-31.76%","-45.94%","-52.63%"
"Zumiez","ZUMZ","2.34%","2.82%","-17.08%","4.95%","70.04%","-16.89%"
