"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Multi-Color","LABL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Myers Industries","MYE","Neutral","Strong Sell","Strong Sell","Sell"
"MYR Group","MYRG","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Nanometrics","NANO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"National Presto Industries","NPK","Sell","Sell","Strong Buy","Strong Buy"
"Natus","BABY","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Nautilus","NLS","Sell","Strong Sell","Strong Sell","Strong Sell"
"Navigant","NCI","Neutral","Strong Sell","Neutral","Strong Buy"
"NBT Bancorp","NBTB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Neenah Paper","NP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Buy","Neutral","Strong Sell","Buy"
"Neogen","NEOG","Sell","Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Newpark Resources","NR","Strong Sell","Strong Sell","Neutral","Strong Buy"
"NIC","EGOV","Neutral","Neutral","Neutral","Neutral"
"Northern Oil&Gas","NOG","Strong Buy","Strong Buy","Strong Buy","Buy"
"Northfield Bancorp","NFBK","Sell","Neutral","Strong Buy","Strong Buy"
"Northwest Bancshares","NWBI","Neutral","Sell","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Sell","Sell","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Strong Sell","Neutral","Strong Buy","Neutral"
"OFG Bancorp","OFG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Omnicell","OMCL","Strong Buy","Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Sell","Sell","Strong Buy","Strong Buy"
"Opus Bank","OPB","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Orion Group","ORN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Oritani","ORIT","Strong Sell","Sell","Strong Buy","Strong Buy"
"OSI Systems","OSIS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Patrick","PATK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Pennsylvania RE","PEI","Strong Sell","Strong Sell","Neutral","Strong Sell"
"Perficient","PRFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Strong Sell","Buy","Strong Buy","Strong Buy"
"PetMed Express","PETS","Strong Buy","Buy","Strong Buy","Strong Buy"
"PGT Innovations","PGTI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Pioneer Energy Services","PES","Neutral","Strong Sell","Strong Buy","Strong Buy"
"Piper Jaffray","PJC","Strong Buy","Sell","Neutral","Buy"
"Plexus","PLXS","Strong Sell","Sell","Strong Buy","Strong Buy"
"Powell Industries","POWL","Strong Sell","Neutral","Strong Buy","Buy"
"Power Integrations","POWI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PRA Group Inc","PRAA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ProAssurance","PRA","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Progress","PRGS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Proto Labs","PRLB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Strong Sell","Strong Sell","Buy","Strong Buy"
"PS Business Parks","PSB","Sell","Sell","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Strong Sell","Sell","Strong Buy","Strong Buy"
"Qualys","QLYS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quanex Building Products","NX","Strong Buy","Buy","Sell","Strong Sell"
"QuinStreet","QNST","Strong Buy","Buy","Strong Buy","Strong Buy"
"Quorum Health","QHC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rambus","RMBS","Strong Buy","Buy","Strong Sell","Strong Sell"
"Raven","RAVN","Buy","Neutral","Strong Buy","Strong Buy"
"Rayonier Advanced Materials","RYAM","Strong Buy","Strong Buy","Neutral","Buy"
"Re Max Holding","RMAX","Strong Buy","Buy","Neutral","Strong Buy"
"Red Robin Gourmet Burgers","RRGB","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Regis","RGS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Sell","Neutral","Strong Buy","Buy"
"Repligen","RGEN","Neutral","Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Neutral","Sell","Strong Buy","Strong Buy"
"Retail Opportunity","ROIC","Strong Sell","Sell","Strong Buy","Buy"
"REX American Resources","REX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"RLI","RLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Buy","Buy","Neutral","Strong Sell"
"Rogers","ROG","Strong Buy","Strong Buy","Buy","Neutral"
"RR Donnelley & Sons","RRD","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Rudolph","RTEC","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Ruth's Hospitality","RUTH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Buy","Strong Sell","Strong Buy","Strong Buy"
"Sabra","SBRA","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Strong Buy","Neutral","Buy","Strong Buy"
"Sanderson Farms","SAFM","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Sanmina","SANM","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Saul Centers","BFS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ScanSource","SCSC","Neutral","Buy","Strong Buy","Strong Buy"
"Scholastic","SCHL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Schweitzer-Mauduit","SWM","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Scientific Games","SGMS","Sell","Neutral","Neutral","Strong Buy"
"SEACOR","CKH","Neutral","Strong Sell","Neutral","Buy"
"Select Medical","SEM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Selective","SIGI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"ServisFirst Bancshares","SFBS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Shoe Carnival","SCVL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Strong Buy","Buy","Neutral","Strong Buy"
"Simpson Manufacturing","SSD","Neutral","Sell","Strong Buy","Strong Buy"
"SkyWest","SKYW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Neutral","Neutral"
"Sonic","SONC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Sell","Strong Sell","Strong Sell","Sell"
"South Jersey Industries","SJI","Strong Sell","Sell","Strong Buy","Strong Buy"
"Southside","SBSI","Strong Buy","Neutral","Neutral","Buy"
"SpartanNash Co","SPTN","Strong Sell","Sell","Buy","Neutral"
"Spectrum","SPPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Spire","SR","Strong Sell","Sell","Strong Buy","Buy"
"Spok Holdings","SPOK","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"SPS Commerce","SPSC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX FLOW Inc","FLOW","Strong Buy","Strong Sell","Strong Sell","Buy"
"Stage Stores","SSI","Strong Buy","Buy","Sell","Neutral"
"Stampscom","STMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Standard Motor Products","SMP","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Standex","SXI","Neutral","Strong Sell","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Buy","Strong Buy","Neutral","Neutral"
"Stepan","SCL","Strong Buy","Strong Buy","Strong Buy","Buy"
"Sterling Bancorp","STL","Neutral","Strong Sell","Strong Sell","Buy"
"Steven Madden","SHOO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Strayer","STRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Strong Buy","Strong Sell","Neutral","Buy"
"Summit Hotel Properties","INN","Sell","Strong Sell","Strong Sell","Sell"
"SunCoke Energy","SXC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Super Micro Computer","SMCI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Superior Industries","SUP","Strong Buy","Neutral","Neutral","Sell"
"Supernus","SUPN","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Supervalu","SVU","Strong Sell","Strong Buy","Strong Buy","Sell"
"SurModics","SRDX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Neutral","Neutral","Strong Buy","Neutral"
"Synchronoss Tech","SNCR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Buy","Strong Sell","Sell","Strong Buy"
"Tailored Brands","TLRD","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Take-Two","TTWO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Strong Buy","Neutral","Neutral","Buy"
"Tennant","TNC","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Tetra Tech","TTEK","Strong Buy","Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Sell","Buy","Strong Buy","Buy"
"Texas Capital","TCBI","Strong Buy","Buy","Neutral","Strong Buy"
"The Andersons","ANDE","Strong Sell","Neutral","Buy","Buy"
"The Childrens Place","PLCE","Strong Buy","Neutral","Sell","Neutral"
"The Ensign","ENSG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Medicines","MDCO","Sell","Strong Buy","Strong Buy","Strong Buy"
"The Navigators","NAVG","Strong Buy","Neutral","Neutral","Strong Buy"
"The Providence Service","PRSC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Tidewater","TDW","Strong Buy","Strong Buy","Neutral","Neutral"
"Tile Shop","TTS","Strong Buy","Buy","Buy","Strong Sell"
"Timkensteel Corp","TMST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Titan","TWI","Buy","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Sell","Strong Sell","Strong Sell","Neutral"
"TiVo","TIVO","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Tompkins","TMP","Neutral","Neutral","Strong Buy","Strong Buy"
"Topbuild Corp","BLD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tredegar","TG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Trex","TREX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Buy","Neutral","Strong Buy","Strong Buy"
"TTEC","TTEC","Strong Sell","Strong Sell","Strong Sell","Neutral"
"TTM","TTMI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Tuesday Morning","TUES","Neutral","Strong Sell","Strong Sell","Sell"
"U S Concrete","USCR","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Buy","Neutral","Buy","Strong Buy"
"Unifi","UFI","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Unifirst","UNF","Neutral","Buy","Strong Buy","Strong Buy"
"Unit","UNT","Strong Buy","Neutral","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Sell","Strong Sell","Strong Sell","Sell"
"United Community Banks","UCBI","Strong Buy","Strong Sell","Sell","Strong Buy"
"United Fire","UFCS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Insurances","UIHC","Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal","UVV","Strong Sell","Sell","Strong Buy","Strong Buy"
"Universal Electronics","UEIC","Strong Buy","Strong Buy","Sell","Strong Sell"
"Universal Forest","UFPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Health RI","UHT","Strong Sell","Strong Sell","Neutral","Neutral"
"Universal Insurance","UVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Sell","Sell","Strong Buy","Strong Buy"
"US Ecology","ECOL","Strong Sell","Neutral","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Neutral","Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Neutral","Sell","Strong Buy","Strong Buy"
"Virtusa","VRTU","Sell","Strong Buy","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Strong Buy","Buy","Buy","Strong Sell"
"Wabash National","WNC","Strong Buy","Neutral","Neutral","Neutral"
"WageWorks","WAGE","Strong Sell","Buy","Buy","Sell"
"Walker&Dunlop","WD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Watts Water Technologies","WTS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WD-40","WDFC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Wintrust","WTFC","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Wolverine","WWW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WWE","WWE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"XO","XOXO","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Xperi","XPER","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Buy","Strong Sell","Strong Sell","Neutral"
