"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Myers Industries","MYE","Sell","Strong Sell","Strong Sell","Sell"
"MYR Group","MYRG","Strong Sell","Strong Sell","Buy","Strong Buy"
"Nanometrics","NANO","Strong Sell","Neutral","Buy","Strong Buy"
"National Presto Industries","NPK","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Natus","BABY","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Nautilus","NLS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Navigant","NCI","Strong Sell","Strong Sell","Sell","Strong Buy"
"NBT Bancorp","NBTB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Neenah Paper","NP","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Sell","Strong Sell","Strong Sell","Buy"
"Neogen","NEOG","Strong Sell","Neutral","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Sell","Sell","Buy","Strong Buy"
"Newpark Resources","NR","Buy","Strong Sell","Sell","Strong Buy"
"NIC","EGOV","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Northern Oil&Gas","NOG","Strong Sell","Strong Buy","Strong Buy","Buy"
"Northfield Bancorp","NFBK","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Northwest Bancshares","NWBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Strong Buy","Neutral","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Strong Buy","Strong Buy","Strong Buy","Neutral"
"OFG Bancorp","OFG","Buy","Strong Buy","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Buy","Strong Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Buy","Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Omnicell","OMCL","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Opus Bank","OPB","Strong Sell","Strong Sell","Strong Sell","Buy"
"Orion Group","ORN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Oritani","ORIT","Strong Sell","Neutral","Strong Buy","Strong Buy"
"OSI Systems","OSIS","Strong Sell","Sell","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Patrick","PATK","Strong Sell","Strong Sell","Sell","Buy"
"PDC Energy","PDCE","Strong Sell","Sell","Buy","Strong Buy"
"Pennsylvania RE","PEI","Strong Sell","Strong Sell","Sell","Strong Sell"
"Perficient","PRFT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Strong Sell","Sell","Strong Buy","Strong Buy"
"PetMed Express","PETS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"PGT Innovations","PGTI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Strong Sell","Buy","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Strong Sell","Buy","Strong Sell","Neutral"
"Pioneer Energy Services","PES","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Piper Jaffray","PJC","Strong Buy","Strong Buy","Buy","Strong Buy"
"Plexus","PLXS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Powell Industries","POWL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Power Integrations","POWI","Strong Sell","Neutral","Buy","Strong Buy"
"PRA Group Inc","PRAA","Buy","Strong Buy","Strong Buy","Strong Buy"
"ProAssurance","PRA","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Progress","PRGS","Strong Buy","Strong Buy","Strong Buy","Buy"
"Proto Labs","PRLB","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"PS Business Parks","PSB","Neutral","Sell","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Buy","Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Quanex Building Products","NX","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"QuinStreet","QNST","Sell","Buy","Strong Buy","Strong Buy"
"Quorum Health","QHC","Strong Buy","Strong Sell","Strong Sell","Sell"
"Rambus","RMBS","Sell","Neutral","Strong Sell","Strong Sell"
"Raven","RAVN","Strong Sell","Strong Sell","Buy","Strong Buy"
"Rayonier Advanced Materials","RYAM","Strong Sell","Strong Sell","Strong Sell","Sell"
"Re Max Holding","RMAX","Strong Sell","Strong Sell","Strong Sell","Buy"
"Red Robin Gourmet Burgers","RRGB","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Regis","RGS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Neutral","Neutral","Strong Buy","Buy"
"Repligen","RGEN","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Neutral","Strong Sell","Strong Sell","Neutral"
"Retail Opportunity","ROIC","Strong Sell","Sell","Strong Buy","Buy"
"REX American Resources","REX","Neutral","Strong Sell","Strong Sell","Sell"
"RLI","RLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Neutral","Strong Buy","Buy","Neutral"
"RR Donnelley & Sons","RRD","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Rudolph","RTEC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Ruth's Hospitality","RUTH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Sabra","SBRA","Strong Sell","Sell","Neutral","Buy"
"Safety Insurance","SAFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Sanderson Farms","SAFM","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Sanmina","SANM","Strong Sell","Buy","Buy","Neutral"
"Saul Centers","BFS","Strong Sell","Strong Sell","Neutral","Sell"
"ScanSource","SCSC","Neutral","Buy","Strong Buy","Strong Buy"
"Scholastic","SCHL","Strong Sell","Strong Sell","Strong Sell","Buy"
"Schweitzer-Mauduit","SWM","Sell","Strong Sell","Neutral","Strong Buy"
"Scientific Games","SGMS","Strong Sell","Strong Sell","Sell","Strong Buy"
"SEACOR","CKH","Buy","Neutral","Buy","Buy"
"Select Medical","SEM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Selective","SIGI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Sell","Buy","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"ServisFirst Bancshares","SFBS","Strong Sell","Strong Sell","Sell","Strong Buy"
"Shoe Carnival","SCVL","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Sell","Strong Sell","Sell","Strong Buy"
"Simmons First National","SFNC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Simpson Manufacturing","SSD","Strong Sell","Strong Sell","Neutral","Strong Buy"
"SkyWest","SKYW","Sell","Strong Buy","Neutral","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Sonic","SONC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Sell","Strong Sell","Strong Sell","Strong Sell"
"South Jersey Industries","SJI","Neutral","Neutral","Strong Buy","Strong Buy"
"Southside","SBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Strong Sell","Neutral","Neutral","Neutral"
"Spectrum","SPPI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Spire","SR","Strong Buy","Buy","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Buy","Strong Sell","Strong Sell","Strong Sell"
"SPS Commerce","SPSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Neutral","Sell","Strong Buy","Strong Buy"
"SPX FLOW Inc","FLOW","Strong Buy","Strong Buy","Neutral","Buy"
"Stage Stores","SSI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Stampscom","STMP","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Standard Motor Products","SMP","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Standex","SXI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Sell","Neutral","Neutral","Sell"
"Stepan","SCL","Neutral","Strong Buy","Strong Buy","Buy"
"Sterling Bancorp","STL","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Steven Madden","SHOO","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Strayer","STRA","Sell","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Strong Sell","Strong Sell","Neutral","Neutral"
"Summit Hotel Properties","INN","Strong Sell","Strong Sell","Strong Sell","Sell"
"SunCoke Energy","SXC","Buy","Strong Buy","Strong Buy","Strong Buy"
"Super Micro Computer","SMCI","Sell","Strong Sell","Buy","Neutral"
"Superior Industries","SUP","Strong Sell","Strong Sell","Neutral","Sell"
"Supernus","SUPN","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Supervalu","SVU","Strong Sell","Strong Sell","Neutral","Strong Sell"
"SurModics","SRDX","Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Strong Sell","Neutral","Strong Buy","Neutral"
"Synchronoss Tech","SNCR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Neutral","Neutral","Neutral","Strong Buy"
"Tailored Brands","TLRD","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Take-Two","TTWO","Sell","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Tennant","TNC","Sell","Neutral","Strong Buy","Strong Buy"
"Tetra Tech","TTEK","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Sell","Strong Sell","Neutral","Neutral"
"Texas Capital","TCBI","Strong Sell","Neutral","Neutral","Strong Buy"
"The Andersons","ANDE","Strong Sell","Sell","Buy","Buy"
"The Childrens Place","PLCE","Sell","Neutral","Sell","Neutral"
"The Ensign","ENSG","Strong Sell","Buy","Strong Buy","Strong Buy"
"The Medicines","MDCO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"The Navigators","NAVG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Strong Sell","Strong Sell","Sell","Strong Buy"
"Tidewater","TDW","Strong Buy","Strong Buy","Buy","Neutral"
"Tile Shop","TTS","Sell","Strong Buy","Buy","Strong Sell"
"Timkensteel Corp","TMST","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Titan","TWI","Sell","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Sell","Strong Sell","Strong Sell","Neutral"
"TiVo","TIVO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Tompkins","TMP","Sell","Strong Buy","Strong Buy","Strong Buy"
"Topbuild Corp","BLD","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Tredegar","TG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Trex","TREX","Strong Sell","Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TTEC","TTEC","Strong Sell","Strong Sell","Strong Sell","Neutral"
"TTM","TTMI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Tuesday Morning","TUES","Strong Buy","Strong Buy","Strong Sell","Neutral"
"U S Concrete","USCR","Strong Buy","Neutral","Strong Sell","Sell"
"UMB Financial","UMBF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Unifi","UFI","Strong Sell","Strong Sell","Strong Sell","Sell"
"Unifirst","UNF","Strong Sell","Buy","Strong Buy","Strong Buy"
"Unit","UNT","Strong Sell","Sell","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Strong Buy","Strong Buy","Strong Buy","Neutral"
"United Community Banks","UCBI","Neutral","Strong Sell","Neutral","Strong Buy"
"United Fire","UFCS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Insurances","UIHC","Sell","Neutral","Buy","Strong Buy"
"Universal","UVV","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Universal Electronics","UEIC","Neutral","Strong Buy","Sell","Strong Sell"
"Universal Forest","UFPI","Strong Sell","Strong Sell","Buy","Strong Buy"
"Universal Health RI","UHT","Sell","Strong Sell","Neutral","Neutral"
"Universal Insurance","UVE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Ecology","ECOL","Strong Buy","Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Neutral","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Sell","Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Strong Sell","Sell","Strong Buy","Strong Buy"
"Viad","VVI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Vicor","VICR","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Neutral","Neutral","Strong Buy","Strong Buy"
"Virtusa","VRTU","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Strong Buy","Strong Buy","Strong Buy","Sell"
"Wabash National","WNC","Neutral","Neutral","Sell","Neutral"
"WageWorks","WAGE","Buy","Strong Buy","Buy","Sell"
"Walker&Dunlop","WD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Watts Water Technologies","WTS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WD-40","WDFC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Strong Sell","Strong Sell","Sell","Buy"
"Wintrust","WTFC","Strong Sell","Strong Buy","Neutral","Strong Buy"
"Wolverine","WWW","Neutral","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Sell","Neutral","Strong Buy","Strong Buy"
"WWE","WWE","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"XO","XOXO","Strong Sell","Buy","Strong Buy","Strong Buy"
"Xperi","XPER","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Strong Sell","Strong Sell","Strong Sell","Neutral"
