"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Nanometrics","NANO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"National Presto Industries","NPK","Sell","Strong Buy","Strong Buy","Strong Buy"
"Natus","BABY","Strong Sell","Strong Buy","Strong Buy","Neutral"
"Nautilus","NLS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Navigant","NCI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"NBT Bancorp","NBTB","Neutral","Sell","Strong Buy","Strong Buy"
"Neenah Paper","NP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Buy","Strong Buy","Neutral","Buy"
"Neogen","NEOG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Newpark Resources","NR","Strong Buy","Strong Buy","Neutral","Strong Buy"
"NIC","EGOV","Strong Buy","Neutral","Strong Buy","Neutral"
"Northern Oil&Gas","NOG","Neutral","Sell","Strong Buy","Buy"
"Northfield Bancorp","NFBK","Buy","Strong Sell","Strong Sell","Sell"
"Northwest Bancshares","NWBI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Sell","Strong Buy","Strong Buy","Neutral"
"OFG Bancorp","OFG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Omnicell","OMCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Sell","Strong Sell","Sell","Strong Buy"
"Opus Bank","OPB","Strong Buy","Neutral","Sell","Strong Buy"
"Orion Group","ORN","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Oritani","ORIT","Strong Buy","Strong Sell","Sell","Neutral"
"OSI Systems","OSIS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Patrick","PATK","Buy","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Sell","Strong Sell","Sell","Strong Buy"
"Pennsylvania RE","PEI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Perficient","PRFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Neutral","Strong Buy","Strong Buy","Strong Buy"
"PetMed Express","PETS","Sell","Sell","Strong Sell","Neutral"
"PGT Innovations","PGTI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Sell","Strong Buy","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Strong Buy","Strong Buy","Neutral","Neutral"
"Pioneer Energy Services","PES","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Piper Jaffray","PJC","Strong Sell","Strong Sell","Neutral","Buy"
"Plexus","PLXS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Powell Industries","POWL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Power Integrations","POWI","Strong Buy","Neutral","Neutral","Strong Buy"
"PRA Group Inc","PRAA","Strong Sell","Strong Sell","Strong Sell","Neutral"
"ProAssurance","PRA","Strong Buy","Strong Buy","Buy","Sell"
"Progress","PRGS","Strong Buy","Buy","Buy","Neutral"
"Proto Labs","PRLB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Buy","Strong Sell","Strong Sell","Neutral"
"PS Business Parks","PSB","Buy","Strong Buy","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Sell","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Neutral","Neutral","Strong Buy","Strong Buy"
"Quanex Building Products","NX","Sell","Strong Sell","Strong Sell","Strong Sell"
"QuinStreet","QNST","Strong Sell","Strong Sell","Buy","Strong Buy"
"Quorum Health","QHC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rambus","RMBS","Buy","Strong Sell","Strong Sell","Sell"
"Raven","RAVN","Neutral","Neutral","Buy","Strong Buy"
"Rayonier Advanced Materials","RYAM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Re Max Holding","RMAX","Strong Buy","Strong Sell","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Regis","RGS","Buy","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Sell","Buy","Strong Buy","Buy"
"Repligen","RGEN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Retail Opportunity","ROIC","Strong Sell","Buy","Strong Buy","Strong Buy"
"REX American Resources","REX","Sell","Strong Buy","Buy","Neutral"
"RLI","RLI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"RR Donnelley & Sons","RRD","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Rudolph","RTEC","Neutral","Strong Sell","Sell","Buy"
"Ruth's Hospitality","RUTH","Strong Buy","Neutral","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Sabra","SBRA","Buy","Strong Buy","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Buy","Neutral","Neutral","Strong Buy"
"Sanderson Farms","SAFM","Strong Sell","Strong Sell","Strong Sell","Sell"
"Sanmina","SANM","Strong Buy","Strong Buy","Neutral","Neutral"
"Saul Centers","BFS","Strong Buy","Strong Buy","Buy","Neutral"
"ScanSource","SCSC","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Scholastic","SCHL","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Schweitzer-Mauduit","SWM","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Scientific Games","SGMS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"SEACOR","CKH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Select Medical","SEM","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Selective","SIGI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Buy","Strong Buy","Buy","Sell"
"ServisFirst Bancshares","SFBS","Strong Buy","Buy","Neutral","Strong Buy"
"Shoe Carnival","SCVL","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Strong Buy","Neutral","Neutral","Strong Buy"
"Simpson Manufacturing","SSD","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"SkyWest","SKYW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Sonic","SONC","Neutral","Sell","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Buy","Strong Buy","Strong Buy","Strong Buy"
"South Jersey Industries","SJI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Southside","SBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Buy","Neutral","Neutral","Neutral"
"Spectrum","SPPI","Neutral","Sell","Strong Buy","Strong Buy"
"Spire","SR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Strong Sell","Neutral","Sell","Strong Sell"
"SPS Commerce","SPSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"SPX FLOW Inc","FLOW","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Stage Stores","SSI","Strong Buy","Strong Buy","Strong Sell","Sell"
"Stampscom","STMP","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Standard Motor Products","SMP","Sell","Sell","Strong Buy","Strong Buy"
"Standex","SXI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Buy","Neutral","Sell","Neutral"
"Stepan","SCL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Strong Buy","Strong Sell","Strong Sell","Sell"
"Steven Madden","SHOO","Buy","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Strategic Education","STRA","Buy","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Strong Buy","Neutral","Neutral","Buy"
"Summit Hotel Properties","INN","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"SunCoke Energy","SXC","Sell","Strong Sell","Sell","Neutral"
"Super Micro Computer","SMCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Superior Industries","SUP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Supernus","SUPN","Strong Sell","Strong Sell","Sell","Strong Buy"
"Supervalu","SVU","Strong Buy","Strong Buy","Strong Buy","Neutral"
"SurModics","SRDX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Sell","Sell","Neutral","Neutral"
"Synchronoss Tech","SNCR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Tailored Brands","TLRD","Strong Buy","Sell","Strong Sell","Sell"
"Take-Two","TTWO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Buy","Strong Buy","Strong Buy","Strong Buy"
"Tennant","TNC","Strong Sell","Sell","Strong Buy","Strong Buy"
"Tetra Tech","TTEK","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Sell","Strong Sell","Sell","Neutral"
"Texas Capital","TCBI","Strong Buy","Sell","Neutral","Strong Buy"
"The Andersons","ANDE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Childrens Place","PLCE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Ensign","ENSG","Neutral","Strong Sell","Buy","Strong Buy"
"The Medicines","MDCO","Neutral","Neutral","Strong Buy","Strong Buy"
"The Navigators","NAVG","Strong Sell","Sell","Buy","Strong Buy"
"The Providence Service","PRSC","Strong Sell","Strong Sell","Sell","Buy"
"Tidewater","TDW","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Tile Shop","TTS","Strong Buy","Neutral","Neutral","Strong Sell"
"Timkensteel Corp","TMST","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Titan","TWI","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Sell","Strong Sell","Strong Sell","Neutral"
"TiVo","TIVO","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Tompkins","TMP","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Topbuild Corp","BLD","Strong Sell","Strong Sell","Sell","Strong Buy"
"Tredegar","TG","Buy","Strong Sell","Strong Buy","Strong Buy"
"Trex","TREX","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TTEC","TTEC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"TTM","TTMI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tuesday Morning","TUES","Strong Sell","Neutral","Sell","Sell"
"U S Concrete","USCR","Strong Buy","Neutral","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Buy","Sell","Strong Sell","Neutral"
"Unifi","UFI","Strong Buy","Strong Buy","Buy","Neutral"
"Unifirst","UNF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Unit","UNT","Strong Sell","Strong Sell","Buy","Neutral"
"United Bankshares","UBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Community Banks","UCBI","Strong Buy","Strong Buy","Neutral","Strong Buy"
"United Fire","UFCS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"United Insurances","UIHC","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Universal","UVV","Strong Sell","Strong Sell","Neutral","Buy"
"Universal Electronics","UEIC","Strong Buy","Strong Buy","Buy","Strong Sell"
"Universal Forest","UFPI","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Universal Health RI","UHT","Sell","Strong Buy","Strong Buy","Strong Buy"
"Universal Insurance","UVE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Neutral","Strong Sell","Strong Buy","Strong Buy"
"US Ecology","ECOL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Sell","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Buy","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Sell","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Virtusa","VRTU","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Wabash National","WNC","Strong Sell","Strong Sell","Strong Sell","Neutral"
"WageWorks","WAGE","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Walker&Dunlop","WD","Neutral","Strong Sell","Neutral","Strong Buy"
"Watts Water Technologies","WTS","Neutral","Buy","Strong Buy","Strong Buy"
"WD-40","WDFC","Buy","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Buy","Neutral","Sell","Neutral"
"Wintrust","WTFC","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Wolverine","WWW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Buy","Strong Buy","Neutral","Strong Buy"
"WWE","WWE","Neutral","Neutral","Strong Buy","Strong Buy"
"XO","XOXO","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Xperi","XPER","Strong Sell","Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
