"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"MTS Systems","MTSC","Strong Buy","Buy","Strong Sell","Strong Buy"
"Mueller Industries","MLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Multi-Color","LABL","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Myers Industries","MYE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"MYR Group","MYRG","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Nanometrics","NANO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"National Presto Industries","NPK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Natus","BABY","Strong Sell","Neutral","Strong Buy","Buy"
"Nautilus","NLS","Neutral","Strong Buy","Strong Sell","Neutral"
"Navigant","NCI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NBT Bancorp","NBTB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Neenah Paper","NP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Buy","Strong Buy","Buy","Buy"
"Neogen","NEOG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Newpark Resources","NR","Strong Buy","Strong Buy","Neutral","Strong Buy"
"NIC","EGOV","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Northern Oil&Gas","NOG","Strong Buy","Neutral","Strong Buy","Buy"
"Northfield Bancorp","NFBK","Strong Buy","Strong Buy","Neutral","Neutral"
"Northwest Bancshares","NWBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Sell","Buy","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Neutral","Neutral","Strong Buy","Neutral"
"OFG Bancorp","OFG","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Buy","Strong Sell","Strong Sell","Strong Buy"
"Omnicell","OMCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Opus Bank","OPB","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Orion Group","ORN","Strong Sell","Sell","Strong Buy","Strong Buy"
"Oritani","ORIT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"OSI Systems","OSIS","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Sell","Neutral","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Strong Buy","Sell","Neutral","Strong Buy"
"Patrick","PATK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Pennsylvania RE","PEI","Strong Buy","Strong Buy","Neutral","Strong Sell"
"Perficient","PRFT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Strong Sell","Strong Sell","Buy","Strong Buy"
"PetMed Express","PETS","Neutral","Neutral","Sell","Neutral"
"PGT Innovations","PGTI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Pioneer Energy Services","PES","Sell","Strong Sell","Strong Sell","Strong Sell"
"Piper Jaffray","PJC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Plexus","PLXS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Powell Industries","POWL","Buy","Strong Buy","Strong Buy","Strong Buy"
"Power Integrations","POWI","Strong Buy","Buy","Neutral","Strong Buy"
"PRA Group Inc","PRAA","Strong Buy","Neutral","Strong Sell","Strong Buy"
"ProAssurance","PRA","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Progress","PRGS","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Proto Labs","PRLB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Strong Buy","Buy","Strong Sell","Neutral"
"PS Business Parks","PSB","Sell","Strong Buy","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Quanex Building Products","NX","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"QuinStreet","QNST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quorum Health","QHC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rambus","RMBS","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Raven","RAVN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rayonier Advanced Materials","RYAM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Re Max Holding","RMAX","Strong Sell","Strong Sell","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Strong Buy","Sell","Strong Sell","Strong Sell"
"Regis","RGS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Sell","Sell","Strong Buy","Buy"
"Repligen","RGEN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Neutral","Sell","Neutral","Strong Buy"
"Retail Opportunity","ROIC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"REX American Resources","REX","Strong Buy","Neutral","Sell","Sell"
"RLI","RLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"RR Donnelley & Sons","RRD","Neutral","Neutral","Strong Sell","Strong Sell"
"Rudolph","RTEC","Buy","Strong Sell","Strong Sell","Buy"
"Ruth's Hospitality","RUTH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sabra","SBRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sanderson Farms","SAFM","Strong Sell","Neutral","Neutral","Neutral"
"Sanmina","SANM","Strong Buy","Strong Buy","Buy","Neutral"
"Saul Centers","BFS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"ScanSource","SCSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Scholastic","SCHL","Neutral","Neutral","Strong Sell","Buy"
"Schweitzer-Mauduit","SWM","Strong Buy","Sell","Strong Sell","Neutral"
"Scientific Games","SGMS","Buy","Strong Sell","Strong Sell","Neutral"
"SEACOR","CKH","Strong Buy","Sell","Strong Sell","Strong Sell"
"Select Medical","SEM","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Selective","SIGI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Buy","Strong Buy","Strong Buy","Neutral"
"ServisFirst Bancshares","SFBS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Shoe Carnival","SCVL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Simpson Manufacturing","SSD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SkyWest","SKYW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Sonic","SONC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"South Jersey Industries","SJI","Neutral","Strong Sell","Strong Buy","Strong Buy"
"Southside","SBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Spectrum","SPPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Spire","SR","Buy","Strong Buy","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Strong Buy","Strong Buy","Strong Buy","Sell"
"SPS Commerce","SPSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Strong Buy","Neutral","Neutral","Strong Buy"
"SPX FLOW Inc","FLOW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stage Stores","SSI","Strong Buy","Sell","Strong Sell","Strong Sell"
"Stampscom","STMP","Sell","Strong Sell","Neutral","Strong Buy"
"Standard Motor Products","SMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Standex","SXI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Stepan","SCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Strong Buy","Strong Buy","Strong Sell","Neutral"
"Steven Madden","SHOO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Strategic Education","STRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Summit Hotel Properties","INN","Strong Buy","Sell","Strong Sell","Strong Sell"
"SunCoke Energy","SXC","Strong Buy","Sell","Strong Sell","Neutral"
"Super Micro Computer","SMCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Superior Industries","SUP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Supernus","SUPN","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Supervalu","SVU","Strong Buy","Strong Buy","Strong Buy","Neutral"
"SurModics","SRDX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Strong Buy","Strong Buy","Neutral","Neutral"
"Synchronoss Tech","SNCR","Sell","Strong Buy","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Strong Buy","Strong Sell","Strong Sell","Strong Buy"
"Tailored Brands","TLRD","Strong Buy","Buy","Strong Sell","Neutral"
"Take-Two","TTWO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tennant","TNC","Buy","Sell","Neutral","Strong Buy"
"Tetra Tech","TTEK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Buy","Strong Buy","Strong Buy","Buy"
"Texas Capital","TCBI","Strong Buy","Strong Buy","Neutral","Strong Buy"
"The Andersons","ANDE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Childrens Place","PLCE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Ensign","ENSG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Medicines","MDCO","Neutral","Buy","Strong Buy","Strong Buy"
"The Navigators","NAVG","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Strong Sell","Sell","Sell","Buy"
"Tidewater","TDW","Neutral","Sell","Sell","Neutral"
"Tile Shop","TTS","Strong Buy","Neutral","Neutral","Strong Sell"
"Timkensteel Corp","TMST","Neutral","Sell","Strong Sell","Strong Sell"
"Titan","TWI","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Sell","Strong Sell","Strong Sell","Sell"
"TiVo","TIVO","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Tompkins","TMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Topbuild Corp","BLD","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Tredegar","TG","Sell","Strong Sell","Neutral","Strong Buy"
"Trex","TREX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TTEC","TTEC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"TTM","TTMI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Tuesday Morning","TUES","Strong Buy","Strong Buy","Strong Buy","Neutral"
"U S Concrete","USCR","Neutral","Neutral","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Unifi","UFI","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Unifirst","UNF","Neutral","Neutral","Strong Buy","Strong Buy"
"Unit","UNT","Buy","Strong Buy","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Community Banks","UCBI","Strong Buy","Strong Buy","Neutral","Strong Buy"
"United Fire","UFCS","Neutral","Sell","Neutral","Strong Buy"
"United Insurances","UIHC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal","UVV","Strong Buy","Neutral","Neutral","Strong Buy"
"Universal Electronics","UEIC","Strong Buy","Strong Buy","Buy","Strong Sell"
"Universal Forest","UFPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Health RI","UHT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Universal Insurance","UVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Ecology","ECOL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Buy","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Sell","Sell","Strong Buy","Strong Buy"
"Virtus","VRTS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Virtusa","VRTU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Neutral","Strong Buy","Strong Buy","Buy"
"Wabash National","WNC","Strong Buy","Buy","Strong Sell","Sell"
"WageWorks","WAGE","Buy","Sell","Neutral","Neutral"
"Walker&Dunlop","WD","Neutral","Neutral","Neutral","Strong Buy"
"Watts Water Technologies","WTS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WD-40","WDFC","Buy","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Buy","Strong Sell","Strong Sell","Neutral"
"Wintrust","WTFC","Strong Buy","Strong Buy","Buy","Strong Buy"
"Wolverine","WWW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Neutral","Strong Buy","Strong Buy","Strong Buy"
"WWE","WWE","Buy","Strong Buy","Strong Buy","Strong Buy"
"XO","XOXO","Neutral","Strong Buy","Neutral","Strong Buy"
"Xperi","XPER","Strong Buy","Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
