"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"Lithia Motors","LAD","1.13%","4.69%","-7.13%","-21.98%","-13.90%","-15.48%"
"Littelfuse","LFUS","1.43%","1.49%","-0.96%","12.43%","25.70%","152.76%"
"LivePerson","LPSN","-1.00%","4.00%","5.11%","114.78%","89.27%","183.58%"
"LogMeIn","LOGM","0.92%","0.31%","-26.49%","-30.22%","-29.04%","22.51%"
"Lsb Industries","LXU","3.15%","7.13%","-5.26%","-17.69%","13.36%","-70.12%"
"LSC Communications","LKSD","1.69%","7.91%","-14.71%","-20.79%","-22.33%","-"
"LTC Properties","LTC","0.22%","2.34%","10.80%","5.33%","-4.58%","4.23%"
"Lumber Liquidators","LL","0.23%","-4.19%","-32.28%","-44.60%","-50.86%","12.56%"
"Lumentum Holdings Inc","LITE","2.83%","4.48%","13.69%","26.48%","10.45%","191.06%"
"Luminex","LMNX","0.81%","1.97%","-18.23%","39.39%","45.44%","48.67%"
"Lydall","LDL","2.09%","7.28%","4.04%","-8.57%","-0.22%","67.27%"
"M/I Homes","MHO","2.85%","3.70%","-0.11%","-22.50%","7.80%","3.49%"
"Magellan Health","MGLN","1.82%","0.27%","-19.19%","-21.91%","-2.92%","32.16%"
"Maiden Holdings","MHLD","-2.47%","1.28%","-52.69%","-40.15%","-46.26%","-74.60%"
"ManTech","MANT","0.82%","2.82%","7.48%","27.97%","67.61%","130.55%"
"Marcus","MCS","0.91%","2.25%","14.84%","41.50%","57.64%","103.79%"
"MarineMax","HZO","0.97%","8.88%","-1.65%","10.32%","35.39%","25.00%"
"Marriot Vacations Worldwide","VAC","2.48%","7.72%","5.27%","-6.57%","12.32%","76.19%"
"Marten Transport","MRTN","0.88%","2.68%","-3.37%","13.05%","45.25%","111.52%"
"Masimo","MASI","0.95%","2.65%","12.62%","35.90%","36.41%","177.49%"
"Materion","MTRN","0.32%","1.21%","12.29%","28.81%","64.30%","100.00%"
"Matrix","MTRX","3.92%","11.87%","10.13%","19.10%","112.00%","10.65%"
"Matson","MATX","0.89%","4.93%","2.66%","25.60%","56.04%","-3.35%"
"Matthews","MATW","0.67%","2.83%","-8.26%","-0.09%","-12.52%","1.38%"
"MDC","MDC","5.11%","6.84%","6.36%","3.83%","14.34%","17.38%"
"Medidata","MDSO","1.37%","2.69%","-8.91%","26.89%","10.41%","60.53%"
"MEDIFAST","MED","-1.38%","2.71%","25.79%","207.26%","288.38%","677.46%"
"Mercury","MRCY","0.26%","2.91%","26.26%","-0.93%","8.60%","235.11%"
"Meridian","VIVO","1.64%","4.04%","-2.83%","10.36%","13.60%","-15.39%"
"Merit","MMSI","2.48%","2.30%","3.02%","34.03%","40.19%","149.68%"
"Meritage","MTH","5.35%","6.36%","0.91%","-13.48%","7.79%","3.31%"
"Methode Electronics","MEI","3.40%","5.79%","5.12%","2.49%","7.17%","63.10%"
"MicroStrategy","MSTR","0.11%","0.36%","5.12%","7.44%","12.28%","-30.85%"
"MiMedx","MDXG","2.37%","-4.66%","4.01%","-69.15%","-77.57%","-57.53%"
"MKS Instruments","MKSI","1.57%","0.95%","-9.66%","-3.97%","14.15%","168.41%"
"Mobile Mini","MINI","0.68%","0.68%","-7.24%","28.12%","53.47%","33.62%"
"Momenta","MNTA","2.21%","8.59%","-8.85%","99.28%","75.39%","39.42%"
"Monarch","MCRI","0.32%","0.75%","0.30%","5.24%","38.49%","168.01%"
"Monotype","TYPE","1.15%","4.26%","8.89%","-8.51%","20.82%","-3.16%"
"Monro Muffler Brake","MNRO","-0.35%","0.92%","3.79%","25.02%","57.00%","13.76%"
"Moog","MOGa","2.02%","5.09%","2.58%","-7.53%","10.07%","25.82%"
"Motorcar Parts","MPAA","1.98%","7.17%","21.82%","5.24%","1.78%","-11.89%"
"Movado","MOV","-0.60%","-1.60%","0.41%","53.11%","124.60%","112.96%"
"MTS Systems","MTSC","1.54%","2.73%","-3.21%","-1.86%","12.97%","-15.44%"
"Mueller Industries","MLI","2.98%","7.97%","14.50%","-5.50%","15.25%","4.66%"
"Multi-Color","LABL","2.44%","-1.49%","-3.53%","-15.97%","-17.94%","-2.37%"
"Myers Industries","MYE","2.78%","3.99%","22.04%","13.59%","22.38%","53.29%"
"MYR Group","MYRG","-0.29%","2.45%","-6.77%","-2.85%","48.14%","21.49%"
"Nanometrics","NANO","3.51%","-5.48%","14.95%","71.51%","67.08%","212.88%"
"National Presto Industries","NPK","2.96%","3.45%","17.99%","40.12%","39.42%","73.58%"
"Natus","BABY","0.00%","-2.19%","8.81%","-6.28%","11.18%","-13.90%"
"Nautilus","NLS","0.00%","7.25%","2.78%","10.86%","-10.84%","-4.27%"
"Navigant","NCI","1.43%","0.25%","12.11%","24.01%","62.20%","53.21%"
"NBT Bancorp","NBTB","1.91%","3.35%","1.89%","11.47%","24.61%","55.44%"
"Neenah Paper","NP","0.84%","1.64%","3.09%","-0.61%","17.62%","49.87%"
"Nektar","NKTR","2.24%","5.70%","25.50%","3.75%","238.03%","503.31%"
"Neogen","NEOG","1.51%","4.09%","5.02%","40.25%","76.67%","63.82%"
"NETGEAR","NTGR","2.41%","4.71%","6.82%","19.15%","48.15%","133.80%"
"Newpark Resources","NR","4.48%","7.69%","7.14%","22.09%","40.94%","67.46%"
"NIC","EGOV","0.88%","4.55%","5.83%","3.92%","6.81%","-5.12%"
"Northern Oil&Gas","NOG","4.32%","17.60%","-9.25%","53.17%","217.17%","-32.03%"
"Northfield Bancorp","NFBK","1.09%","2.85%","-2.12%","-2.69%","5.86%","8.20%"
"Northwest Bancshares","NWBI","0.98%","1.76%","2.04%","10.64%","18.35%","45.18%"
"Northwest Natural Gas","NWN","-0.31%","-0.31%","0.86%","7.80%","-0.85%","39.87%"
"NutriSystem","NTRI","0.50%","1.77%","-0.25%","-23.38%","-26.93%","42.35%"
"OFG Bancorp","OFG","1.21%","-1.47%","2.77%","77.66%","88.70%","122.37%"
"Old National Bancorp","ONB","2.27%","4.91%","0.50%","16.33%","24.16%","43.67%"
"Ollies Bargain Outlet Holdings Inc","OLLI","0.90%","7.55%","5.31%","47.14%","77.87%","327.67%"
"Olympic Steel","ZEUS","1.87%","6.88%","-4.82%","1.16%","25.59%","84.08%"
"Omnicell","OMCL","3.03%","4.00%","19.24%","36.70%","34.76%","94.71%"
"Onespan","OSPN","1.98%","1.98%","-13.01%","29.86%","49.79%","2.27%"
"Opus Bank","OPB","1.75%","1.22%","-2.02%","6.41%","28.82%","-21.19%"
"Orion Group","ORN","1.03%","-1.88%","-3.17%","13.15%","66.85%","20.22%"
"Oritani","ORIT","1.54%","2.17%","0.30%","0.61%","3.77%","8.84%"
"OSI Systems","OSIS","1.20%","0.86%","0.34%","22.20%","-0.13%","10.62%"
"Oxford Industries","OXM","1.07%","1.06%","2.97%","26.68%","64.45%","15.57%"
"Papa John's","PZZA","0.47%","0.80%","-7.82%","-23.51%","-45.84%","-37.83%"
"Park Electrochemical","PKE","1.70%","1.70%","-8.26%","9.72%","19.91%","23.48%"
"Patrick","PATK","2.75%","3.34%","5.14%","-8.64%","37.43%","73.46%"
"PDC Energy","PDCE","2.83%","5.51%","-13.67%","2.10%","36.85%","6.37%"
"Pennsylvania RE","PEI","0.46%","3.64%","0.46%","-8.92%","5.66%","-48.72%"
"Perficient","PRFT","0.15%","1.57%","-0.80%","42.84%","54.33%","65.79%"
"Perry Ellis","PERY","-0.07%","-0.36%","-2.48%","9.98%","59.01%","10.34%"
"PetMed Express","PETS","-1.01%","3.25%","7.57%","-16.29%","5.16%","132.97%"
"PGT Innovations","PGTI","2.61%","4.49%","20.19%","51.93%","103.98%","102.85%"
"Phibro","PAHC","1.10%","1.10%","6.32%","50.75%","28.66%","44.29%"
"Pinnacle","PNFP","1.07%","3.76%","4.25%","-0.15%","8.97%","35.68%"
"Pioneer Energy Services","PES","0.00%","5.00%","-35.71%","3.28%","80.00%","28.57%"
"Piper Jaffray","PJC","1.91%","5.06%","3.83%","-7.36%","43.58%","93.18%"
"Plexus","PLXS","1.02%","1.10%","0.78%","1.55%","23.07%","67.42%"
"Powell Industries","POWL","0.45%","0.98%","12.21%","39.86%","46.08%","37.32%"
"Power Integrations","POWI","1.81%","2.09%","-3.68%","-0.34%","5.09%","95.21%"
"PRA Group Inc","PRAA","0.92%","0.92%","-12.28%","15.06%","28.84%","-31.50%"
"ProAssurance","PRA","1.16%","2.67%","21.98%","-16.01%","-10.78%","-1.15%"
"Progress","PRGS","0.28%","1.80%","-0.99%","-8.43%","17.59%","39.31%"
"Proto Labs","PRLB","2.06%","8.63%","5.71%","39.37%","101.62%","98.41%"
"Provident","PFS","1.42%","2.83%","-7.96%","-4.38%","4.41%","33.21%"
"PS Business Parks","PSB","-0.16%","0.91%","3.47%","4.52%","-2.32%","71.42%"
"Quaker Chemical","KWR","1.37%","4.77%","10.83%","17.44%","31.64%","108.10%"
"Quality Systems","QSII","1.27%","3.39%","10.43%","63.77%","43.95%","76.23%"
"Qualys","QLYS","-0.82%","-0.70%","-12.31%","43.39%","86.42%","187.31%"
"Quanex Building Products","NX","2.63%","4.78%","0.00%","-25.00%","-6.40%","-6.10%"
"QuinStreet","QNST","2.64%","4.05%","1.20%","71.60%","213.97%","179.77%"
"Quorum Health","QHC","-1.00%","-11.46%","-9.84%","-36.86%","-10.45%","-"
"Rambus","RMBS","1.55%","-0.34%","-10.05%","-16.88%","-6.64%","-7.94%"
"Raven","RAVN","3.43%","5.85%","3.83%","18.49%","26.59%","126.99%"
"Rayonier Advanced Materials","RYAM","1.09%","4.65%","25.12%","4.50%","57.71%","193.14%"
"Re Max Holding","RMAX","0.00%","0.10%","-12.32%","0.52%","-18.55%","28.15%"
"Red Robin Gourmet Burgers","RRGB","1.26%","4.82%","-20.08%","-28.72%","-30.99%","-49.84%"
"Regis","RGS","14.39%","12.64%","16.20%","34.05%","68.08%","59.12%"
"Rent-A-Center","RCII","-0.07%","-0.88%","-0.41%","32.43%","20.59%","-44.32%"
"Repligen","RGEN","3.26%","4.42%","4.63%","41.26%","23.67%","52.26%"
"Resources Connection","RECN","0.00%","0.95%","5.28%","3.24%","30.52%","-5.29%"
"Retail Opportunity","ROIC","0.15%","2.41%","2.30%","-1.90%","-2.97%","15.53%"
"REX American Resources","REX","1.42%","3.73%","2.95%","-7.98%","-18.96%","65.79%"
"RLI","RLI","0.19%","1.29%","6.48%","28.40%","43.47%","49.70%"
"Roadrunner","RRTS","-2.31%","-6.63%","-33.73%","-78.08%","-75.18%","-92.44%"
"Rogers","ROG","-0.37%","3.41%","9.92%","-18.79%","14.03%","129.68%"
"RR Donnelley & Sons","RRD","-1.34%","7.08%","-4.28%","-44.73%","-42.05%","-79.46%"
"Rudolph","RTEC","1.31%","1.31%","-9.20%","13.60%","24.54%","113.61%"
"Ruth's Hospitality","RUTH","1.78%","2.77%","4.83%","45.50%","59.09%","93.85%"
"S&T Bancorp","STBA","1.60%","4.31%","0.76%","16.60%","30.72%","53.86%"
"Sabra","SBRA","0.39%","0.69%","6.45%","23.97%","7.68%","-10.77%"
"Safety Insurance","SAFT","2.38%","1.10%","10.06%","20.46%","34.42%","76.51%"
"Saia","SAIA","0.83%","3.63%","-0.13%","10.95%","51.40%","107.29%"
"Sanderson Farms","SAFM","-4.23%","1.03%","4.12%","-25.01%","-26.17%","51.97%"
"Sanmina","SANM","1.49%","2.67%","-0.32%","-6.82%","-14.58%","59.16%"
"Saul Centers","BFS","-0.78%","0.32%","10.23%","-4.86%","-1.72%","14.10%"
"ScanSource","SCSC","2.59%","5.95%","5.69%","21.93%","18.13%","25.68%"
"Scholastic","SCHL","0.51%","0.83%","-0.22%","3.32%","8.09%","-0.62%"
"Schweitzer-Mauduit","SWM","0.91%","2.76%","-4.23%","-9.74%","7.96%","20.73%"
"Scientific Games","SGMS","2.49%","5.46%","-37.13%","-39.77%","-11.08%","189.60%"
"SEACOR","CKH","1.00%","1.80%","-4.69%","11.25%","40.26%","-15.83%"
"Select Medical","SEM","1.56%","1.56%","-2.01%","10.76%","18.48%","46.55%"
"Selective","SIGI","0.39%","1.59%","9.89%","8.86%","26.53%","107.94%"
"Semtech","SMTC","4.02%","4.02%","-0.79%","47.51%","35.07%","211.42%"
"Seneca Foods A","SENEA","1.10%","6.64%","15.68%","4.39%","11.85%","11.96%"
"ServisFirst Bancshares","SFBS","1.60%","2.43%","5.61%","5.61%","28.84%","132.03%"
"Shoe Carnival","SCVL","0.17%","6.04%","6.60%","28.56%","114.13%","32.22%"
"Shutterstock","SSTK","0.81%","-0.08%","3.62%","19.03%","51.90%","66.89%"
"Simmons First National","SFNC","2.43%","4.80%","-0.31%","10.86%","22.06%","-28.91%"
"Simpson Manufacturing","SSD","1.45%","2.70%","18.62%","29.04%","75.59%","107.80%"
"SkyWest","SKYW","3.88%","5.94%","15.45%","21.00%","96.48%","289.87%"
"Sleep Number","SL2","-0.96%","-4.83%","0.94%","-13.78%","2.46%","20.55%"
"Sonic","SONC","-2.02%","0.61%","-6.78%","25.07%","45.88%","28.68%"
"Sonic Automotive","SAH","1.81%","6.87%","21.24%","22.22%","35.44%","5.87%"
"South Jersey Industries","SJI","0.30%","0.49%","-1.43%","6.05%","-5.59%","30.29%"
"Southside","SBSI","1.50%","3.64%","2.22%","8.22%","12.57%","49.51%"
"SpartanNash Co","SPTN","3.37%","-12.48%","-16.24%","-21.93%","-16.14%","-31.19%"
"Spectrum","SPPI","0.00%","2.94%","-0.26%","22.11%","146.17%","231.04%"
"Spire","SR","0.07%","1.12%","6.09%","1.93%","0.20%","40.24%"
"Spok Holdings","SPOK","0.32%","1.63%","7.96%","-0.32%","-6.31%","-5.51%"
"SPS Commerce","SPSC","0.51%","4.41%","24.93%","96.38%","59.86%","40.68%"
"SPX Corp","SPXC","1.84%","4.19%","-0.76%","12.62%","48.78%","139.82%"
"SPX FLOW Inc","FLOW","2.27%","7.12%","12.28%","3.45%","54.98%","-"
"Stage Stores","SSI","1.42%","2.88%","-10.83%","27.38%","17.58%","-78.21%"
"Stampscom","STMP","0.28%","-0.02%","-15.39%","23.24%","12.34%","183.22%"
"Standard Motor Products","SMP","0.55%","2.02%","5.56%","14.63%","15.71%","50.35%"
"Standex","SXI","2.20%","2.95%","8.60%","9.67%","21.74%","54.90%"
"Stein Mart","SMRT","0.33%","10.70%","28.21%","158.62%","130.77%","-72.50%"
"Stepan","SCL","1.39%","4.29%","10.65%","13.64%","15.85%","94.50%"
"Sterling Bancorp","STL","1.55%","4.31%","-1.50%","-6.50%","3.60%","62.09%"
"Steven Madden","SHOO","0.70%","1.68%","5.79%","23.34%","41.87%","46.56%"
"Stewart Info Services","STC","0.55%","1.79%","1.68%","7.33%","24.86%","13.13%"
"Strategic Education","STRA","2.61%","7.66%","14.42%","53.78%","74.49%","166.46%"
"Sturm Ruger&Company","RGR","1.19%","1.71%","3.83%","6.80%","22.99%","-2.21%"
"Summit Hotel Properties","INN","0.66%","1.11%","-4.06%","-10.11%","-5.33%","12.12%"
"SunCoke Energy","SXC","1.46%","7.31%","-17.77%","-7.01%","22.12%","3.43%"
"Super Micro Computer","SMCI","-3.17%","-2.13%","-22.57%","-12.33%","-32.29%","-27.73%"
"Superior Industries","SUP","0.22%","2.02%","33.53%","52.86%","56.55%","19.79%"
"Supernus","SUPN","-0.11%","2.54%","-19.87%","11.29%","-1.44%","165.09%"
"Supervalu","SVU","0.41%","0.22%","60.45%","48.94%","47.37%","-45.35%"
"SurModics","SRDX","1.32%","0.21%","17.34%","159.82%","184.74%","205.29%"
"Sykes","SYKE","0.31%","2.98%","-2.03%","-6.45%","12.85%","19.25%"
"Synchronoss Tech","SNCR","-2.34%","9.55%","6.75%","-34.56%","-64.99%","-86.46%"
"Synergy Resources","SRCI","3.18%","8.60%","-10.66%","13.95%","27.39%","-3.38%"
"Tailored Brands","TLRD","1.09%","8.66%","2.11%","1.79%","105.17%","-60.04%"
"Take-Two","TTWO","1.23%","0.37%","-0.30%","15.16%","33.92%","337.74%"
"Team","TISI","1.01%","6.61%","11.36%","67.79%","127.27%","-40.48%"
"Tennant","TNC","0.79%","1.12%","-2.17%","5.51%","25.66%","31.93%"
"Tetra Tech","TTEK","1.22%","1.44%","16.76%","46.11%","74.57%","169.64%"
"Tetra Technologies","TTI","2.23%","5.65%","17.72%","18.27%","170.05%","-25.52%"
"Texas Capital","TCBI","1.29%","4.15%","-1.36%","5.96%","28.78%","83.05%"
"The Andersons","ANDE","0.86%","4.70%","17.69%","32.42%","30.13%","20.30%"
"The Childrens Place","PLCE","1.45%","6.50%","6.63%","-5.92%","34.93%","133.76%"
"The Ensign","ENSG","1.26%","3.56%","-0.55%","70.32%","90.96%","57.54%"
"The Medicines","MDCO","-0.30%","-1.03%","-1.53%","44.00%","9.09%","27.25%"
"The Navigators","NAVG","-1.53%","-1.15%","8.62%","31.93%","15.97%","68.19%"
"The Providence Service","PRSC","-0.22%","1.94%","-8.38%","12.42%","30.78%","44.58%"
"Tidewater","TDW","0.49%","2.68%","-2.08%","27.17%","37.36%","-93.81%"
"Tile Shop","TTS","1.25%","-1.22%","-7.95%","-15.63%","-44.90%","-34.94%"
"Timkensteel Corp","TMST","1.18%","3.24%","-22.59%","-9.74%","-6.10%","-19.92%"
"Titan","TWI","1.75%","9.24%","-25.20%","-41.23%","-8.13%","-13.78%"
"Tivity Health","TVTY","0.31%","-0.76%","-5.89%","-10.40%","-12.78%","162.42%"
"TiVo","TIVO","3.20%","4.45%","1.98%","-17.31%","-30.08%","26.97%"
"Tompkins","TMP","1.16%","1.67%","-2.26%","7.93%","18.09%","68.81%"
"Topbuild Corp","BLD","2.76%","-3.25%","-13.17%","-6.51%","28.35%","121.42%"
"Tredegar","TG","1.15%","-3.94%","-11.13%","14.32%","34.66%","48.31%"
"Trex","TREX","2.83%","7.80%","23.68%","53.99%","129.85%","107.20%"
"TrueBlue","TBI","1.20%","3.14%","5.90%","7.64%","49.49%","27.97%"
"TrustCo Bank NY","TRST","0.54%","1.09%","2.76%","1.09%","17.72%","53.97%"
"TTEC","TTEC","0.20%","-0.78%","-25.26%","-36.40%","-36.00%","-5.11%"
"TTM","TTMI","1.00%","-0.55%","3.48%","15.89%","37.47%","142.13%"
"Tuesday Morning","TUES","0.00%","14.04%","16.07%","18.18%","80.56%","-45.01%"
"U S Concrete","USCR","0.78%","1.07%","-3.89%","-38.02%","-31.51%","3.93%"
"UMB Financial","UMBF","0.84%","3.50%","-3.15%","7.26%","16.93%","52.15%"
"Unifi","UFI","0.30%","3.60%","6.36%","-7.75%","10.34%","14.10%"
"Unifirst","UNF","0.43%","1.92%","-1.20%","12.64%","34.65%","67.77%"
"Unit","UNT","-0.33%","6.66%","8.29%","22.95%","62.76%","97.59%"
"United Bankshares","UBSI","1.15%","3.38%","7.09%","14.39%","19.91%","3.35%"
"United Community Banks","UCBI","0.96%","2.61%","0.64%","11.80%","20.77%","56.44%"
"United Fire","UFCS","0.16%","0.69%","-5.16%","12.55%","19.89%","44.18%"
"United Insurances","UIHC","0.86%","0.09%","4.48%","23.01%","31.07%","53.10%"
"Universal","UVV","0.33%","1.68%","-8.28%","14.95%","5.97%","23.95%"
"Universal Electronics","UEIC","1.52%","1.87%","22.54%","-7.94%","-22.67%","-6.19%"
"Universal Forest","UFPI","1.31%","3.83%","5.91%","0.93%","42.21%","-39.56%"
"Universal Health RI","UHT","0.56%","2.39%","14.30%","-1.88%","-1.30%","51.27%"
"Universal Insurance","UVE","0.78%","-0.66%","18.27%","64.53%","99.56%","74.62%"
"Urstadt Biddle Properties","UBA","0.70%","2.41%","1.37%","5.61%","11.89%","24.78%"
"US Ecology","ECOL","0.28%","1.06%","8.95%","39.61%","51.81%","40.60%"
"US Physicalrapy","USPH","0.57%","1.23%","8.60%","59.14%","94.58%","136.76%"
"US Silica","SLCA","0.81%","0.04%","-5.63%","-31.05%","-14.15%","7.01%"
"Veeco","VECO","0.46%","3.77%","-28.10%","-25.93%","-43.15%","-50.76%"
"Vera Bradley","VRA","3.19%","7.49%","8.95%","24.88%","61.81%","52.10%"
"Veritiv Cor","VRTV","3.19%","-1.52%","20.67%","67.65%","71.20%","39.83%"
"Viad","VVI","1.64%","3.16%","9.24%","12.00%","15.33%","126.05%"
"Viavi Solutions","VIAV","2.00%","7.36%","9.78%","28.49%","11.41%","109.91%"
"Vicor","VICR","-0.68%","-3.48%","15.23%","178.71%","220.94%","480.76%"
"Virtus","VRTS","1.04%","1.51%","1.78%","14.30%","24.53%","14.93%"
"Virtusa","VRTU","0.09%","5.02%","-0.66%","23.84%","52.83%","12.23%"
"Vitamin Shoppe","VSI","-0.39%","-1.93%","64.94%","188.64%","128.83%","-63.74%"
"Wabash National","WNC","2.08%","5.70%","-3.39%","-11.98%","-6.51%","53.66%"
"WageWorks","WAGE","1.34%","2.03%","-0.09%","-14.84%","-8.49%","14.24%"
"Walker&Dunlop","WD","0.75%","2.49%","-7.24%","16.27%","16.13%","128.22%"
"Watts Water Technologies","WTS","1.44%","3.17%","1.87%","11.26%","35.42%","53.64%"
"WD-40","WDFC","-0.52%","3.97%","6.80%","46.36%","63.08%","100.37%"
"Westamerica Bancorporation","WABC","1.89%","3.14%","6.92%","7.64%","26.18%","38.42%"
"Winnebago Industries","WGO","1.49%","-1.18%","-10.91%","-32.46%","7.75%","84.25%"
"Wintrust","WTFC","1.50%","3.61%","0.09%","11.81%","27.30%","76.50%"
"Wolverine","WWW","0.55%","1.53%","7.15%","20.73%","49.59%","43.14%"
"World Acceptance","WRLD","-0.27%","2.75%","-1.94%","46.21%","61.89%","237.10%"
"WWE","WWE","0.70%","3.98%","-1.94%","164.62%","289.98%","293.96%"
"XO","XOXO","0.17%","1.01%","-12.35%","62.19%","64.42%","99.07%"
"Xperi","XPER","3.13%","0.30%","0.30%","-32.58%","-35.24%","-50.08%"
"Zumiez","ZUMZ","1.36%","5.28%","36.84%","43.61%","145.08%","29.66%"
