"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"Ligand","LGND","-3.12%","-1.13%","5.70%","75.02%","89.81%","149.13%"
"Lindsay","LNN","1.07%","2.17%","-3.38%","2.68%","4.97%","9.89%"
"Liquidity Services","LQDT","1.40%","-0.68%","5.07%","49.48%","23.93%","-7.29%"
"Lithia Motors","LAD","0.67%","-0.84%","-11.15%","-24.98%","-17.07%","-25.70%"
"Littelfuse","LFUS","-0.04%","0.07%","-4.58%","10.73%","24.19%","136.84%"
"LivePerson","LPSN","3.16%","2.00%","7.69%","113.04%","89.19%","168.35%"
"LogMeIn","LOGM","-0.44%","-1.18%","-27.68%","-30.74%","-30.13%","11.42%"
"Lsb Industries","LXU","-1.63%","-5.16%","-6.50%","-24.43%","5.08%","-74.64%"
"LSC Communications","LKSD","0.09%","-4.63%","-21.73%","-26.53%","-27.91%","-"
"LTC Properties","LTC","1.07%","4.96%","10.03%","4.02%","-3.84%","2.65%"
"Lumber Liquidators","LL","-4.63%","-8.80%","-32.75%","-44.86%","-50.85%","15.71%"
"Lumentum Holdings Inc","LITE","1.86%","2.90%","1.69%","23.31%","15.96%","181.25%"
"Luminex","LMNX","-1.26%","-2.24%","-20.39%","34.97%","40.32%","37.99%"
"Lydall","LDL","3.35%","9.83%","-1.00%","-11.92%","-4.18%","47.82%"
"M/I Homes","MHO","0.35%","-0.42%","-6.62%","-25.00%","2.87%","-2.27%"
"Magellan Health","MGLN","-0.47%","-0.99%","-21.50%","-22.48%","-3.04%","28.63%"
"Maiden Holdings","MHLD","8.97%","-7.61%","-46.20%","-35.61%","-40.97%","-74.35%"
"ManTech","MANT","0.11%","0.21%","4.06%","24.61%","65.93%","120.68%"
"Marcus","MCS","2.38%","-2.64%","17.25%","41.68%","58.16%","101.93%"
"MarineMax","HZO","4.57%","4.54%","-5.12%","5.93%","33.02%","13.17%"
"Marriot Vacations Worldwide","VAC","2.24%","2.32%","0.20%","-11.32%","9.01%","54.05%"
"Marten Transport","MRTN","0.89%","0.13%","-3.84%","11.08%","42.72%","96.60%"
"Masimo","MASI","1.12%","3.55%","12.30%","33.87%","32.34%","160.49%"
"Materion","MTRN","0.32%","-3.35%","9.82%","27.67%","67.25%","96.98%"
"Matrix","MTRX","4.75%","-1.98%","3.39%","11.52%","102.55%","-4.38%"
"Matson","MATX","0.62%","0.08%","-2.73%","20.44%","57.70%","-11.63%"
"Matthews","MATW","1.27%","0.48%","-12.62%","-1.61%","-13.85%","-3.33%"
"MDC","MDC","0.81%","0.29%","-3.34%","-2.04%","5.33%","5.76%"
"Medidata","MDSO","0.82%","1.69%","-8.18%","24.57%","9.12%","49.82%"
"MEDIFAST","MED","0.74%","2.78%","26.16%","201.38%","276.91%","638.73%"
"Mercury","MRCY","0.34%","0.06%","18.97%","-3.41%","8.04%","215.32%"
"Meridian","VIVO","0.67%","-0.33%","-4.17%","6.79%","9.52%","-19.45%"
"Merit","MMSI","-0.09%","3.29%","1.25%","30.90%","38.77%","131.48%"
"Meritage","MTH","1.44%","-1.74%","-8.65%","-17.48%","0.36%","-7.47%"
"Methode Electronics","MEI","1.42%","0.51%","0.77%","-1.75%","2.74%","46.85%"
"MicroStrategy","MSTR","0.36%","-0.28%","3.86%","7.44%","12.02%","-35.21%"
"MiMedx","MDXG","-11.31%","-17.72%","3.52%","-72.01%","-78.63%","-63.83%"
"MKS Instruments","MKSI","0.33%","-1.15%","-12.26%","-4.55%","13.67%","159.34%"
"Mobile Mini","MINI","0.57%","-3.92%","-7.25%","27.97%","52.50%","31.20%"
"Momenta","MNTA","4.88%","3.35%","-8.67%","92.47%","75.49%","24.02%"
"Monarch","MCRI","0.09%","2.11%","-3.60%","4.55%","37.30%","158.18%"
"Monotype","TYPE","-0.24%","-0.24%","4.20%","-12.45%","15.62%","-9.25%"
"Monro Muffler Brake","MNRO","-2.13%","-1.29%","2.68%","21.25%","55.87%","3.35%"
"Moog","MOGa","0.50%","2.20%","-2.59%","-11.57%","3.90%","13.64%"
"Motorcar Parts","MPAA","0.20%","2.29%","19.54%","-1.60%","-0.61%","-22.26%"
"Movado","MOV","-0.65%","-1.93%","1.47%","54.57%","121.69%","105.24%"
"MTS Systems","MTSC","0.97%","0.48%","-3.99%","-3.54%","10.80%","-20.07%"
"Mueller Industries","MLI","0.74%","-2.56%","6.19%","-11.83%","8.89%","-4.38%"
"Multi-Color","LABL","-7.52%","-12.39%","-9.50%","-21.11%","-23.71%","-13.49%"
"Myers Industries","MYE","1.41%","-0.46%","19.01%","10.77%","19.34%","46.74%"
"MYR Group","MYRG","0.89%","-4.87%","-9.50%","-4.34%","47.07%","17.09%"
"Nanometrics","NANO","-8.71%","-1.31%","8.66%","65.65%","62.01%","192.14%"
"National Presto Industries","NPK","-0.74%","7.39%","11.42%","34.44%","34.78%","59.34%"
"Natus","BABY","0.27%","3.38%","14.51%","-3.93%","12.92%","-18.50%"
"Nautilus","NLS","3.26%","2.52%","-1.04%","6.74%","-15.43%","-18.62%"
"Navigant","NCI","-1.98%","-2.61%","10.26%","21.28%","57.77%","48.24%"
"NBT Bancorp","NBTB","1.74%","2.41%","2.70%","9.73%","21.81%","50.17%"
"Neenah Paper","NP","1.20%","1.30%","2.64%","-1.49%","15.97%","45.65%"
"Nektar","NKTR","2.27%","0.33%","25.21%","0.39%","232.32%","440.58%"
"Neogen","NEOG","0.97%","0.35%","2.44%","36.05%","71.55%","51.54%"
"NETGEAR","NTGR","0.67%","-0.15%","-13.44%","14.55%","47.91%","106.76%"
"Newpark Resources","NR","1.03%","-6.64%","2.60%","14.53%","30.46%","38.54%"
"NIC","EGOV","2.42%","3.05%","5.30%","1.81%","4.00%","-11.19%"
"Northern Oil&Gas","NOG","4.12%","-13.93%","-18.71%","35.61%","175.25%","-44.29%"
"Northfield Bancorp","NFBK","2.23%","1.98%","-2.19%","-3.28%","5.22%","7.20%"
"Northwest Bancshares","NWBI","0.77%","2.86%","3.79%","9.56%","18.79%","42.76%"
"Northwest Natural Gas","NWN","1.09%","2.68%","2.92%","9.30%","1.72%","41.13%"
"NutriSystem","NTRI","0.00%","-2.34%","1.80%","-24.71%","-27.87%","33.56%"
"OFG Bancorp","OFG","2.36%","2.97%","14.52%","84.57%","94.94%","124.74%"
"Old National Bancorp","ONB","1.81%","1.81%","3.68%","12.89%","21.23%","33.65%"
"Ollies Bargain Outlet Holdings Inc","OLLI","0.89%","3.01%","-1.54%","38.03%","65.73%","269.90%"
"Olympic Steel","ZEUS","3.24%","-7.33%","-7.57%","-2.28%","23.09%","64.58%"
"Omnicell","OMCL","0.55%","0.31%","18.16%","32.16%","29.36%","78.85%"
"Onespan","OSPN","-0.28%","2.02%","-12.19%","26.98%","44.08%","-5.06%"
"Opus Bank","OPB","0.53%","0.35%","-3.22%","4.58%","28.03%","-25.84%"
"Orion Group","ORN","-0.78%","-0.99%","-2.71%","14.43%","66.85%","20.43%"
"Oritani","ORIT","0.93%","1.88%","0.31%","-0.61%","1.88%","6.68%"
"OSI Systems","OSIS","-0.13%","-1.83%","-0.76%","21.00%","-0.68%","10.36%"
"Oxford Industries","OXM","-1.35%","-1.91%","1.94%","23.66%","60.37%","5.03%"
"Papa John's","PZZA","2.68%","8.59%","-18.43%","-22.08%","-44.33%","-39.72%"
"Park Electrochemical","PKE","-0.05%","-3.68%","-9.60%","7.84%","18.98%","20.12%"
"Patrick","PATK","2.85%","1.69%","3.69%","-9.07%","37.88%","62.51%"
"PDC Energy","PDCE","1.36%","-8.16%","-17.12%","-1.92%","32.89%","-9.65%"
"Pennsylvania RE","PEI","-1.63%","1.58%","-3.29%","-13.54%","0.39%","-52.30%"
"Perficient","PRFT","0.75%","-0.48%","-0.52%","41.69%","53.35%","69.19%"
"Perry Ellis","PERY","0.18%","-4.91%","-2.12%","10.58%","56.26%","18.79%"
"PetMed Express","PETS","-0.27%","-2.31%","-9.72%","-19.14%","-16.93%","118.34%"
"PGT Innovations","PGTI","2.65%","2.03%","16.98%","49.26%","94.96%","91.55%"
"Phibro","PAHC","1.32%","1.73%","4.07%","48.96%","25.22%","32.12%"
"Pinnacle","PNFP","1.57%","3.02%","4.43%","-2.26%","8.54%","25.10%"
"Pioneer Energy Services","PES","-1.67%","-11.94%","-43.81%","-3.28%","59.46%","-1.99%"
"Piper Jaffray","PJC","1.51%","0.39%","0.39%","-10.49%","40.49%","80.92%"
"Plexus","PLXS","0.07%","0.35%","0.25%","0.51%","22.67%","60.90%"
"Powell Industries","POWL","0.93%","-0.60%","13.46%","39.79%","42.78%","43.86%"
"Power Integrations","POWI","1.25%","0.28%","-6.68%","-1.16%","5.82%","90.07%"
"PRA Group Inc","PRAA","-1.19%","0.13%","-12.10%","12.65%","23.23%","-35.29%"
"ProAssurance","PRA","2.03%","5.88%","24.54%","-16.54%","-12.40%","-2.89%"
"Progress","PRGS","0.50%","-0.41%","-4.06%","-9.61%","18.33%","30.26%"
"Proto Labs","PRLB","1.06%","-0.67%","0.91%","29.66%","92.02%","73.83%"
"Provident","PFS","1.28%","0.91%","-7.33%","-5.82%","3.50%","29.46%"
"PS Business Parks","PSB","0.94%","1.51%","2.41%","4.55%","-0.14%","66.60%"
"Quaker Chemical","KWR","1.58%","2.06%","7.70%","13.86%","29.00%","96.60%"
"Quality Systems","QSII","1.86%","1.01%","12.19%","61.34%","38.85%","71.17%"
"Qualys","QLYS","1.48%","-2.56%","-10.63%","44.48%","90.77%","159.69%"
"Quanex Building Products","NX","1.49%","2.10%","-6.85%","-27.35%","-11.69%","-13.49%"
"QuinStreet","QNST","-1.01%","0.59%","-3.05%","63.25%","194.83%","171.43%"
"Quorum Health","QHC","-4.04%","-5.61%","-3.58%","-35.26%","-5.16%","-"
"Rambus","RMBS","-0.84%","-6.52%","-9.26%","-17.30%","-6.81%","-9.95%"
"Raven","RAVN","1.82%","2.09%","0.26%","13.97%","23.50%","109.69%"
"Rayonier Advanced Materials","RYAM","0.52%","0.00%","9.61%","-0.73%","46.04%","48.94%"
"Re Max Holding","RMAX","1.56%","0.62%","-11.51%","0.62%","-16.65%","28.56%"
"Red Robin Gourmet Burgers","RRGB","0.78%","2.66%","-21.60%","-31.47%","-34.82%","-53.44%"
"Regis","RGS","-0.22%","4.41%","3.46%","18.75%","81.13%","29.64%"
"Rent-A-Center","RCII","-0.40%","0.34%","0.48%","33.06%","18.16%","-45.88%"
"Repligen","RGEN","-0.37%","-0.75%","2.05%","34.79%","21.61%","39.71%"
"Resources Connection","RECN","0.63%","-1.24%","-7.29%","2.91%","30.33%","-4.68%"
"Retail Opportunity","ROIC","-0.05%","0.84%","1.11%","-4.26%","-3.19%","10.40%"
"REX American Resources","REX","1.97%","-1.89%","2.24%","-9.54%","-19.19%","50.41%"
"RLI","RLI","0.98%","2.40%","12.03%","28.01%","43.56%","43.48%"
"Roadrunner","RRTS","-0.28%","-11.33%","-32.33%","-76.65%","-73.65%","-92.47%"
"Rogers","ROG","1.91%","-0.07%","8.82%","-19.97%","12.51%","122.36%"
"RR Donnelley & Sons","RRD","5.10%","1.20%","-9.84%","-45.81%","-41.80%","-80.47%"
"Rudolph","RTEC","-0.37%","-3.96%","-12.46%","11.72%","24.19%","108.43%"
"Ruth's Hospitality","RUTH","0.00%","-7.54%","4.43%","41.57%","54.02%","84.97%"
"S&T Bancorp","STBA","1.26%","1.35%","2.43%","13.19%","29.67%","47.25%"
"Sabra","SBRA","0.93%","3.58%","4.38%","21.84%","10.43%","-14.09%"
"Safety Insurance","SAFT","-0.05%","1.38%","7.95%","19.09%","33.73%","74.03%"
"Saia","SAIA","0.99%","0.26%","-2.49%","8.13%","45.30%","84.34%"
"Sanderson Farms","SAFM","2.53%","2.42%","7.68%","-23.89%","-24.84%","42.08%"
"Sanmina","SANM","-0.17%","-0.66%","-4.63%","-9.39%","-15.06%","43.47%"
"Saul Centers","BFS","0.72%","6.16%","12.39%","-4.49%","2.43%","11.51%"
"ScanSource","SCSC","3.16%","3.79%","3.53%","18.72%","14.86%","16.79%"
"Scholastic","SCHL","0.85%","1.34%","-11.62%","3.34%","7.27%","-4.18%"
"Schweitzer-Mauduit","SWM","0.18%","-0.30%","-6.99%","-12.01%","5.03%","13.96%"
"Scientific Games","SGMS","4.61%","-7.96%","-39.13%","-40.25%","-10.25%","152.47%"
"SEACOR","CKH","1.05%","-0.74%","-5.32%","10.43%","41.23%","-18.41%"
"Select Medical","SEM","-0.65%","0.10%","0.63%","8.33%","14.15%","40.38%"
"Selective","SIGI","0.79%","2.76%","9.50%","8.01%","25.67%","97.75%"
"Semtech","SMTC","0.41%","-2.40%","-4.04%","42.40%","36.03%","194.97%"
"Seneca Foods A","SENEA","8.47%","13.57%","20.26%","6.18%","12.98%","7.68%"
"ServisFirst Bancshares","SFBS","2.41%","2.56%","-0.39%","4.34%","29.02%","124.35%"
"Shoe Carnival","SCVL","1.08%","2.21%","-5.18%","22.54%","107.73%","17.11%"
"Shutterstock","SSTK","-0.41%","0.87%","1.49%","18.43%","53.17%","56.27%"
"Simmons First National","SFNC","1.66%","1.82%","0.49%","7.53%","19.13%","-31.50%"
"Simpson Manufacturing","SSD","1.03%","0.22%","15.69%","26.93%","73.33%","96.89%"
"SkyWest","SKYW","1.40%","3.80%","10.31%","15.82%","78.26%","245.31%"
"Sleep Number","SL2","-3.62%","2.53%","4.59%","-12.68%","3.21%","16.50%"
"Sonic","SONC","0.38%","0.23%","-5.30%","24.78%","44.26%","19.64%"
"Sonic Automotive","SAH","0.83%","2.01%","8.80%","15.28%","27.37%","-4.53%"
"South Jersey Industries","SJI","1.21%","1.86%","-0.18%","6.82%","-4.14%","29.30%"
"Southside","SBSI","1.08%","1.72%","3.64%","5.55%","10.37%","41.97%"
"SpartanNash Co","SPTN","-17.98%","-17.22%","-23.00%","-26.84%","-19.47%","-41.20%"
"Spectrum","SPPI","1.60%","2.88%","-4.95%","20.53%","142.98%","224.89%"
"Spire","SR","1.45%","2.81%","7.86%","2.26%","1.32%","37.82%"
"Spok Holdings","SPOK","2.13%","0.97%","4.71%","-0.64%","-4.31%","-8.21%"
"SPS Commerce","SPSC","2.55%","-0.32%","23.84%","92.88%","59.93%","33.45%"
"SPX Corp","SPXC","0.97%","-1.55%","-6.21%","9.14%","41.92%","111.61%"
"SPX FLOW Inc","FLOW","0.91%","0.37%","5.77%","-2.54%","46.78%","-"
"Stage Stores","SSI","-3.37%","-10.67%","-15.90%","19.64%","11.05%","-88.26%"
"Stampscom","STMP","1.47%","-7.96%","-14.62%","25.08%","11.79%","171.38%"
"Standard Motor Products","SMP","-0.83%","3.07%","4.01%","11.42%","13.19%","40.56%"
"Standex","SXI","-0.74%","1.41%","6.27%","5.74%","15.43%","44.47%"
"Stein Mart","SMRT","-2.58%","-0.38%","2.72%","127.59%","131.58%","-75.33%"
"Stepan","SCL","1.64%","0.52%","7.72%","10.75%","14.15%","86.56%"
"Sterling Bancorp","STL","2.38%","2.13%","-2.72%","-8.25%","3.06%","51.48%"
"Steven Madden","SHOO","-0.88%","-0.88%","1.17%","20.24%","36.78%","40.27%"
"Stewart Info Services","STC","-0.27%","-0.45%","-0.71%","5.15%","21.73%","8.17%"
"Strategic Education","STRA","0.81%","1.86%","8.11%","44.01%","66.99%","144.41%"
"Sturm Ruger&Company","RGR","1.87%","2.59%","4.95%","6.36%","20.61%","-4.44%"
"Summit Hotel Properties","INN","0.07%","0.74%","-3.35%","-11.03%","-7.76%","8.84%"
"SunCoke Energy","SXC","2.50%","-5.00%","-20.64%","-11.18%","23.26%","-2.65%"
"Super Micro Computer","SMCI","2.13%","-3.28%","-20.87%","-8.50%","-28.41%","-30.36%"
"Superior Industries","SUP","1.12%","2.51%","26.40%","51.52%","56.79%","16.22%"
"Supernus","SUPN","0.58%","-5.74%","-20.48%","9.16%","0.69%","149.28%"
"Supervalu","SVU","0.09%","0.31%","49.44%","48.75%","42.99%","-49.50%"
"SurModics","SRDX","0.62%","3.69%","23.29%","160.89%","191.62%","212.71%"
"Sykes","SYKE","1.12%","1.44%","-3.54%","-8.14%","10.52%","12.02%"
"Synchronoss Tech","SNCR","5.06%","11.53%","-0.53%","-37.25%","-66.49%","-88.02%"
"Synergy Resources","SRCI","2.68%","-8.65%","-13.87%","7.74%","19.82%","-11.46%"
"Tailored Brands","TLRD","4.55%","-2.77%","-5.61%","-2.06%","103.43%","-62.95%"
"Take-Two","TTWO","-0.01%","-2.22%","-0.69%","14.72%","36.79%","304.82%"
"Team","TISI","3.20%","4.54%","11.78%","62.42%","125.12%","-45.99%"
"Tennant","TNC","0.26%","-2.44%","-1.62%","4.61%","20.83%","26.88%"
"Tetra Tech","TTEK","0.36%","1.38%","16.97%","44.55%","72.06%","156.73%"
"Tetra Technologies","TTI","0.42%","1.48%","5.03%","12.41%","147.42%","-34.34%"
"Texas Capital","TCBI","1.60%","0.33%","-1.92%","3.37%","26.58%","64.96%"
"The Andersons","ANDE","1.52%","0.38%","15.44%","28.41%","24.80%","10.80%"
"The Childrens Place","PLCE","1.87%","0.73%","5.61%","-10.01%","30.54%","113.80%"
"The Ensign","ENSG","1.97%","3.59%","-1.87%","67.70%","89.85%","52.64%"
"The Medicines","MDCO","-0.63%","2.60%","-0.58%","44.59%","11.35%","24.50%"
"The Navigators","NAVG","0.85%","7.28%","13.11%","34.60%","18.64%","66.79%"
"The Providence Service","PRSC","0.26%","2.24%","-8.77%","10.57%","28.07%","40.52%"
"Tidewater","TDW","-1.19%","-9.84%","-4.69%","22.38%","23.64%","-94.63%"
"Tile Shop","TTS","-3.09%","-3.68%","-5.42%","-18.23%","-46.05%","-42.99%"
"Timkensteel Corp","TMST","2.21%","-2.08%","-26.53%","-13.03%","-9.08%","-27.93%"
"Titan","TWI","1.80%","-2.62%","-32.41%","-45.26%","-17.06%","-23.95%"
"Tivity Health","TVTY","-0.45%","-2.81%","-5.06%","-10.12%","-11.93%","162.80%"
"TiVo","TIVO","3.24%","3.24%","0.00%","-18.27%","-29.56%","14.35%"
"Tompkins","TMP","1.23%","3.59%","0.10%","7.46%","17.85%","64.05%"
"Topbuild Corp","BLD","0.68%","-3.47%","-9.98%","-2.59%","30.38%","128.28%"
"Tredegar","TG","-6.56%","-9.15%","-12.86%","11.20%","30.98%","43.77%"
"Trex","TREX","2.45%","1.30%","16.36%","46.35%","115.78%","89.94%"
"TrueBlue","TBI","0.00%","-0.00%","4.55%","4.36%","44.95%","16.67%"
"TrustCo Bank NY","TRST","1.09%","0.54%","3.33%","1.09%","19.23%","51.22%"
"TTEC","TTEC","0.00%","-0.19%","-23.67%","-35.90%","-35.42%","-9.92%"
"TTM","TTMI","-0.88%","-2.69%","0.22%","15.51%","39.34%","136.29%"
"Tuesday Morning","TUES","5.26%","7.14%","8.30%","9.09%","66.67%","-68.49%"
"U S Concrete","USCR","0.39%","-2.65%","-0.29%","-38.43%","-32.99%","-5.83%"
"UMB Financial","UMBF","0.52%","0.48%","-3.49%","4.17%","12.90%","38.61%"
"Unifi","UFI","0.31%","-1.11%","1.55%","-10.68%","6.20%","5.05%"
"Unifirst","UNF","1.29%","-0.78%","-0.57%","11.95%","34.99%","59.41%"
"Unit","UNT","2.76%","0.12%","-1.40%","18.45%","62.57%","68.78%"
"United Bankshares","UBSI","1.30%","1.70%","9.87%","12.09%","18.93%","-1.81%"
"United Community Banks","UCBI","1.37%","1.30%","1.27%","10.45%","20.33%","48.49%"
"United Fire","UFCS","0.45%","3.58%","-9.72%","12.29%","20.74%","40.72%"
"United Insurances","UIHC","0.52%","1.68%","4.28%","22.78%","30.90%","49.15%"
"Universal","UVV","-0.84%","4.72%","-8.83%","12.10%","2.26%","17.87%"
"Universal Electronics","UEIC","0.70%","2.02%","23.74%","-8.99%","-24.30%","-11.03%"
"Universal Forest","UFPI","0.93%","0.24%","-3.88%","-1.89%","40.29%","-42.52%"
"Universal Health RI","UHT","0.88%","5.26%","14.15%","-3.33%","-2.52%","44.24%"
"Universal Insurance","UVE","-0.33%","-0.22%","21.53%","65.08%","94.61%","54.15%"
"Urstadt Biddle Properties","UBA","0.80%","2.45%","2.49%","3.96%","11.28%","19.64%"
"US Ecology","ECOL","0.78%","2.31%","9.91%","39.22%","53.68%","37.20%"
"US Physicalrapy","USPH","-0.04%","1.29%","11.28%","57.13%","91.48%","119.99%"
"US Silica","SLCA","1.87%","-11.33%","-12.41%","-29.79%","-12.41%","-7.82%"
"Veeco","VECO","4.72%","-2.63%","-31.27%","-25.25%","-40.32%","-51.55%"
"Vera Bradley","VRA","-1.48%","-0.71%","1.09%","14.45%","50.87%","37.07%"
"Veritiv Cor","VRTV","-2.05%","7.77%","19.33%","65.57%","70.28%","28.28%"
"Viad","VVI","0.58%","1.94%","6.89%","9.21%","15.24%","111.02%"
"Viavi Solutions","VIAV","5.07%","3.58%","5.67%","25.74%","8.92%","94.86%"
"Vicor","VICR","0.50%","-3.19%","18.00%","190.19%","250.58%","462.09%"
"Virtus","VRTS","1.04%","1.04%","0.93%","13.78%","23.61%","5.85%"
"Virtusa","VRTU","-0.33%","-1.58%","-4.11%","17.54%","42.85%","5.56%"
"Vitamin Shoppe","VSI","-4.05%","4.89%","78.85%","182.50%","110.68%","-66.12%"
"Wabash National","WNC","2.71%","3.92%","-6.31%","-14.47%","-9.51%","38.92%"
"WageWorks","WAGE","0.68%","-4.93%","0.29%","-15.97%","-10.56%","8.72%"
"Walker&Dunlop","WD","0.56%","-2.12%","-7.43%","13.56%","13.37%","116.71%"
"Watts Water Technologies","WTS","0.61%","-1.08%","-0.78%","8.49%","31.52%","44.51%"
"WD-40","WDFC","1.60%","2.06%","7.07%","43.01%","60.33%","89.65%"
"Westamerica Bancorporation","WABC","1.29%","-0.16%","6.93%","5.71%","25.12%","29.39%"
"Winnebago Industries","WGO","2.50%","0.52%","-8.03%","-29.95%","13.39%","83.21%"
"Wintrust","WTFC","1.65%","1.28%","-0.53%","9.70%","26.57%","65.56%"
"Wolverine","WWW","-0.37%","0.61%","6.13%","18.48%","46.34%","30.15%"
"World Acceptance","WRLD","0.26%","4.03%","-1.07%","42.67%","57.75%","239.81%"
"WWE","WWE","1.53%","-0.44%","-1.88%","158.37%","278.04%","272.86%"
"XO","XOXO","-0.20%","-0.24%","-12.79%","60.24%","63.52%","90.84%"
"Xperi","XPER","0.30%","-1.79%","0.61%","-32.58%","-35.36%","-52.44%"
"Zumiez","ZUMZ","1.06%","2.32%","34.43%","37.85%","141.18%","24.24%"
