"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"Legacy Texas Financial Grp","LTXB","-0.60%","-0.64%","12.17%","2.39%","16.53%","48.27%"
"Lendingtree","TREE","-3.54%","-1.66%","2.20%","-30.36%","6.09%","77.32%"
"Lexington","LXP","0.06%","-0.89%","-0.11%","-8.19%","-9.50%","-0.34%"
"LGI Homes","LGIH","-4.50%","1.21%","-4.12%","-25.54%","20.02%","112.68%"
"LHC Group","LHCG","0.48%","2.22%","8.10%","53.22%","44.45%","97.66%"
"Ligand","LGND","2.15%","0.23%","11.99%","80.82%","94.92%","163.84%"
"Lindsay","LNN","-0.23%","-3.28%","-5.77%","0.27%","0.22%","5.00%"
"Liquidity Services","LQDT","-3.42%","-3.42%","2.92%","45.36%","22.61%","-11.32%"
"Lithia Motors","LAD","-1.11%","-3.42%","-11.21%","-25.18%","-18.55%","-26.82%"
"Littelfuse","LFUS","0.15%","-3.89%","-3.78%","10.82%","20.19%","135.95%"
"LivePerson","LPSN","-0.94%","-1.24%","7.69%","106.96%","78.28%","158.70%"
"LogMeIn","LOGM","0.81%","-2.88%","-26.72%","-29.34%","-30.35%","14.49%"
"Lsb Industries","LXU","-2.72%","-0.88%","-2.58%","-22.49%","6.43%","-73.85%"
"LSC Communications","LKSD","-0.47%","3.01%","-20.14%","-23.30%","-28.40%","-"
"LTC Properties","LTC","0.65%","1.24%","3.04%","-0.25%","-8.22%","0.79%"
"Lumber Liquidators","LL","-6.82%","-8.35%","-32.47%","-43.68%","-49.97%","26.11%"
"Lumentum Holdings Inc","LITE","-0.51%","0.78%","-0.93%","19.22%","10.00%","186.77%"
"Luminex","LMNX","-3.16%","5.44%","-17.07%","33.71%","36.48%","36.76%"
"Lydall","LDL","1.72%","1.72%","-6.76%","-18.42%","-11.91%","43.55%"
"M/I Homes","MHO","-4.30%","-5.74%","-9.19%","-27.91%","-4.76%","-2.21%"
"Magellan Health","MGLN","0.13%","0.87%","-23.61%","-21.60%","-3.51%","30.40%"
"Maiden Holdings","MHLD","-6.52%","-41.89%","-43.79%","-34.85%","-41.10%","-73.76%"
"ManTech","MANT","-0.40%","-1.60%","4.30%","23.85%","58.45%","116.43%"
"Marcus","MCS","-1.51%","1.03%","18.43%","43.33%","53.73%","98.78%"
"MarineMax","HZO","-0.65%","-1.19%","-8.34%","0.63%","21.53%","10.84%"
"Marriot Vacations Worldwide","VAC","-1.06%","-4.13%","-1.61%","-14.24%","4.91%","46.22%"
"Marten Transport","MRTN","-0.33%","0.22%","-0.44%","10.59%","37.73%","96.07%"
"Masimo","MASI","-0.54%","0.84%","9.60%","28.58%","27.83%","155.36%"
"Materion","MTRN","-0.31%","-0.54%","15.21%","31.69%","66.67%","100.31%"
"Matrix","MTRX","-0.49%","-0.25%","-0.49%","13.20%","103.54%","-1.85%"
"Matson","MATX","-0.72%","-1.14%","-4.88%","19.47%","17.58%","-12.60%"
"Matthews","MATW","-0.87%","-1.06%","-15.08%","-2.94%","-18.78%","-3.95%"
"MDC","MDC","-1.43%","-0.32%","-3.43%","-3.70%","-0.45%","8.29%"
"Medidata","MDSO","1.78%","1.94%","-6.77%","24.68%","7.29%","50.24%"
"MEDIFAST","MED","0.96%","3.91%","24.49%","196.03%","297.19%","616.08%"
"Mercury","MRCY","-0.10%","1.37%","21.64%","-3.56%","3.97%","209.11%"
"Meridian","VIVO","-0.67%","-1.65%","-5.10%","6.43%","7.97%","-18.04%"
"Merit","MMSI","0.37%","-0.45%","-1.43%","27.20%","33.86%","122.56%"
"Meritage","MTH","-2.33%","-2.78%","-8.40%","-17.97%","-2.78%","-3.11%"
"Methode Electronics","MEI","-0.13%","-1.63%","-0.63%","-2.37%","0.90%","44.95%"
"MicroStrategy","MSTR","-0.48%","2.12%","3.64%","7.22%","9.39%","-35.66%"
"MiMedx","MDXG","6.99%","3.15%","36.20%","-63.60%","-72.58%","-50.86%"
"MKS Instruments","MKSI","0.16%","-2.82%","-5.92%","-3.28%","12.22%","157.90%"
"Mobile Mini","MINI","-1.52%","2.14%","-6.31%","31.16%","47.63%","30.07%"
"Momenta","MNTA","-1.44%","-12.33%","-8.57%","83.51%","57.54%","18.14%"
"Monarch","MCRI","-0.50%","-3.75%","-3.89%","1.87%","30.91%","146.01%"
"Monotype","TYPE","0.00%","1.44%","1.20%","-12.24%","13.71%","-9.50%"
"Monro Muffler Brake","MNRO","-1.36%","-1.85%","6.15%","21.16%","53.67%","4.03%"
"Moog","MOGa","0.37%","0.64%","-3.62%","-13.15%","1.11%","12.41%"
"Motorcar Parts","MPAA","1.98%","12.74%","26.67%","-1.92%","-2.51%","-22.49%"
"Movado","MOV","-0.39%","0.80%","8.01%","56.99%","118.83%","110.01%"
"MTS Systems","MTSC","-0.48%","0.10%","-5.18%","-4.47%","6.21%","-20.86%"
"Mueller Industries","MLI","-0.90%","-2.22%","7.26%","-10.33%","8.13%","-0.97%"
"Multi-Color","LABL","-3.04%","2.11%","-2.02%","-12.69%","-16.49%","-5.03%"
"Myers Industries","MYE","-1.38%","-1.61%","18.23%","9.74%","19.89%","43.53%"
"MYR Group","MYRG","-3.37%","-4.14%","-10.17%","-2.83%","42.88%","17.54%"
"Nanometrics","NANO","7.98%","8.27%","22.02%","81.26%","76.03%","214.77%"
"National Presto Industries","NPK","2.73%","2.24%","6.23%","28.61%","20.77%","57.34%"
"Natus","BABY","-0.42%","-1.67%","8.77%","-7.46%","3.51%","-21.15%"
"Nautilus","NLS","-0.72%","-0.00%","-5.80%","3.37%","-20.00%","-20.92%"
"Navigant","NCI","0.41%","-3.04%","11.59%","25.04%","59.67%","54.29%"
"NBT Bancorp","NBTB","0.18%","0.41%","2.46%","7.34%","15.73%","47.66%"
"Neenah Paper","NP","0.28%","-0.06%","1.55%","-2.48%","13.62%","45.13%"
"Nektar","NKTR","-0.74%","8.59%","24.11%","-0.69%","204.31%","429.08%"
"Neogen","NEOG","-0.24%","-0.14%","1.69%","35.26%","69.03%","51.64%"
"NETGEAR","NTGR","-1.56%","0.30%","-12.75%","12.94%","44.87%","103.22%"
"Newpark Resources","NR","-2.84%","-2.38%","-0.49%","19.19%","32.26%","41.57%"
"NIC","EGOV","-1.83%","-0.62%","-1.53%","-3.01%","1.58%","-17.22%"
"Northern Oil&Gas","NOG","-5.57%","-9.50%","-10.56%","48.78%","208.08%","-38.38%"
"Northfield Bancorp","NFBK","-1.05%","-0.74%","-5.15%","-6.15%","0.63%","4.84%"
"Northwest Bancshares","NWBI","0.39%","0.62%","1.25%","6.93%","13.59%","39.33%"
"Northwest Natural Gas","NWN","0.71%","1.27%","-0.54%","7.21%","-1.24%","37.97%"
"NutriSystem","NTRI","-0.37%","-4.27%","3.72%","-23.19%","-23.70%","35.98%"
"OFG Bancorp","OFG","0.15%","1.51%","16.21%","79.26%","81.18%","118.55%"
"Old National Bancorp","ONB","0.00%","-0.51%","4.59%","10.89%","15.87%","31.10%"
"Ollies Bargain Outlet Holdings Inc","OLLI","1.26%","2.56%","-3.41%","35.68%","65.52%","262.88%"
"Olympic Steel","ZEUS","-0.53%","-6.16%","0.76%","4.89%","33.29%","74.59%"
"Omnicell","OMCL","-1.56%","0.24%","17.02%","29.69%","23.94%","73.37%"
"Onespan","OSPN","0.00%","1.47%","-16.02%","24.46%","40.65%","-8.27%"
"Opus Bank","OPB","0.00%","0.35%","-1.73%","4.21%","23.43%","-24.83%"
"Orion Group","ORN","-2.76%","-4.45%","0.57%","12.39%","58.27%","21.88%"
"Oritani","ORIT","0.62%","2.22%","-0.92%","-1.83%","-0.31%","6.34%"
"OSI Systems","OSIS","-0.81%","-1.48%","1.88%","22.26%","-3.51%","12.03%"
"Oxford Industries","OXM","-0.72%","2.01%","7.91%","25.16%","56.85%","7.49%"
"Papa John's","PZZA","3.85%","1.80%","-21.92%","-25.49%","-46.47%","-42.32%"
"Park Electrochemical","PKE","-1.23%","-2.29%","-6.86%","10.59%","22.84%","20.92%"
"Patrick","PATK","0.24%","3.15%","4.97%","-10.37%","27.74%","58.64%"
"PDC Energy","PDCE","-1.73%","-1.12%","-12.66%","4.95%","36.18%","-3.05%"
"Pennsylvania RE","PEI","-0.15%","0.00%","-10.21%","-14.97%","-5.78%","-52.54%"
"Perficient","PRFT","-1.66%","-3.71%","-1.98%","40.01%","52.75%","61.92%"
"Perry Ellis","PERY","-0.07%","-0.31%","1.25%","16.21%","61.58%","24.04%"
"PetMed Express","PETS","-0.05%","-0.58%","-3.46%","-17.27%","-19.73%","123.38%"
"PGT Innovations","PGTI","-2.43%","-5.87%","12.65%","42.73%","82.89%","82.75%"
"Phibro","PAHC","2.04%","-0.99%","3.52%","49.40%","25.75%","34.58%"
"Pinnacle","PNFP","0.56%","-0.32%","5.33%","-4.60%","2.51%","21.19%"
"Pioneer Energy Services","PES","-8.21%","-6.82%","-44.59%","0.82%","61.84%","-5.67%"
"Piper Jaffray","PJC","-0.91%","-0.91%","0.46%","-11.65%","31.95%","75.78%"
"Plexus","PLXS","-0.03%","-1.15%","-1.90%","0.13%","20.80%","58.62%"
"Powell Industries","POWL","0.07%","6.55%","11.50%","40.73%","31.64%","46.03%"
"Power Integrations","POWI","0.34%","-0.14%","-5.40%","-1.09%","2.75%","85.54%"
"PRA Group Inc","PRAA","3.21%","-2.90%","-8.76%","16.11%","25.57%","-33.20%"
"ProAssurance","PRA","2.05%","8.96%","26.32%","-19.55%","-16.32%","-5.31%"
"Progress","PRGS","0.39%","0.88%","0.18%","-8.88%","19.32%","32.34%"
"Proto Labs","PRLB","-1.12%","2.19%","3.14%","29.08%","84.65%","78.60%"
"Provident","PFS","-0.28%","0.12%","-7.96%","-6.93%","1.21%","28.45%"
"PS Business Parks","PSB","-0.67%","-0.64%","-1.74%","2.30%","-2.99%","64.25%"
"Quaker Chemical","KWR","-2.13%","-1.12%","3.31%","9.18%","21.59%","86.62%"
"Quality Systems","QSII","-0.32%","0.65%","9.25%","59.20%","37.27%","67.60%"
"Qualys","QLYS","-2.84%","-2.90%","-8.41%","44.06%","89.79%","168.28%"
"Quanex Building Products","NX","-1.50%","-3.53%","-6.29%","-29.91%","-17.38%","-17.26%"
"QuinStreet","QNST","3.38%","8.32%","-3.03%","67.78%","246.31%","181.76%"
"Quorum Health","QHC","-0.70%","6.25%","-3.85%","-31.89%","0.47%","-"
"Rambus","RMBS","-1.75%","-2.68%","-1.59%","-13.08%","-3.59%","-8.10%"
"Raven","RAVN","-0.65%","-1.80%","-3.18%","10.92%","9.33%","105.72%"
"Rayonier Advanced Materials","RYAM","-0.49%","-0.54%","14.64%","-1.22%","49.74%","44.60%"
"Re Max Holding","RMAX","0.21%","-2.11%","-13.29%","0.21%","-19.80%","24.17%"
"Red Robin Gourmet Burgers","RRGB","1.46%","2.69%","-22.20%","-32.27%","-34.70%","-54.38%"
"Regis","RGS","0.97%","-0.40%","0.51%","14.84%","72.94%","23.18%"
"Rent-A-Center","RCII","-0.20%","-0.68%","-0.41%","32.34%","13.00%","-46.43%"
"Repligen","RGEN","0.08%","0.61%","3.03%","35.92%","20.03%","41.78%"
"Resources Connection","RECN","-1.24%","-1.85%","-9.14%","2.91%","26.69%","-5.19%"
"Retail Opportunity","ROIC","-0.69%","-1.52%","-1.67%","-5.71%","-6.18%","9.81%"
"REX American Resources","REX","-1.15%","-4.18%","2.42%","-8.87%","-20.81%","45.40%"
"RLI","RLI","0.34%","0.87%","12.08%","25.44%","39.13%","40.54%"
"Roadrunner","RRTS","-7.14%","-7.80%","-31.77%","-75.49%","-72.08%","-92.25%"
"Rogers","ROG","-0.46%","-3.17%","9.97%","-20.28%","11.18%","118.41%"
"RR Donnelley & Sons","RRD","-1.41%","5.36%","-12.79%","-47.20%","-46.04%","-81.14%"
"Rudolph","RTEC","-0.18%","0.36%","-7.04%","16.11%","26.42%","114.45%"
"Ruth's Hospitality","RUTH","-7.99%","6.64%","6.27%","40.88%","53.65%","82.42%"
"S&T Bancorp","STBA","-0.18%","-0.83%","1.72%","11.48%","23.35%","44.37%"
"Sabra","SBRA","0.95%","-0.31%","-1.07%","18.75%","3.63%","-14.07%"
"Safety Insurance","SAFT","0.16%","2.49%","7.99%","17.66%","33.24%","69.59%"
"Saia","SAIA","-0.59%","0.33%","-0.91%","7.21%","38.92%","82.46%"
"Sanderson Farms","SAFM","-0.11%","-0.36%","0.41%","-25.77%","-28.73%","38.47%"
"Sanmina","SANM","-0.33%","-1.64%","-2.12%","-9.09%","-17.70%","40.52%"
"Saul Centers","BFS","-0.45%","1.34%","0.77%","-10.43%","-6.29%","5.15%"
"ScanSource","SCSC","-1.34%","-1.82%","-3.46%","12.85%","8.60%","10.59%"
"Scholastic","SCHL","-0.39%","0.25%","-12.52%","1.57%","3.43%","-5.43%"
"Schweitzer-Mauduit","SWM","-0.95%","-4.18%","-9.23%","-12.59%","3.23%","12.01%"
"Scientific Games","SGMS","-4.65%","-8.90%","-37.56%","-38.11%","-9.29%","163.49%"
"SEACOR","CKH","-2.29%","-3.09%","-6.25%","8.70%","37.98%","-20.17%"
"Select Medical","SEM","1.31%","-1.28%","2.38%","9.63%","11.21%","41.24%"
"Selective","SIGI","-0.08%","0.98%","7.22%","5.03%","22.08%","91.94%"
"Semtech","SMTC","-1.50%","-2.19%","-1.99%","43.71%","28.83%","186.92%"
"Seneca Foods A","SENEA","-0.87%","-1.38%","3.45%","-7.32%","-2.73%","-2.53%"
"ServisFirst Bancshares","SFBS","0.09%","0.31%","-0.94%","1.83%","23.21%","115.94%"
"Shoe Carnival","SCVL","0.22%","1.52%","-2.52%","20.15%","91.65%","14.99%"
"Shutterstock","SSTK","-1.38%","0.00%","3.24%","22.75%","56.36%","61.04%"
"Simmons First National","SFNC","0.00%","-0.17%","1.69%","5.60%","15.65%","-32.81%"
"Simpson Manufacturing","SSD","-1.46%","-2.58%","10.67%","24.80%","65.28%","96.30%"
"SkyWest","SKYW","-0.42%","-2.64%","7.47%","11.11%","62.76%","238.11%"
"Sleep Number","SL2","2.05%","8.33%","7.95%","-11.69%","-1.65%","19.69%"
"Sonic","SONC","-1.20%","1.11%","-4.38%","23.00%","42.26%","16.51%"
"Sonic Automotive","SAH","-1.92%","-4.88%","1.74%","10.84%","22.46%","-7.55%"
"South Jersey Industries","SJI","0.15%","-3.27%","-2.53%","5.03%","-7.03%","28.83%"
"Southside","SBSI","0.23%","-0.06%","3.85%","4.01%","5.67%","35.78%"
"SpartanNash Co","SPTN","0.13%","-0.46%","-9.16%","-11.51%","-8.81%","-29.69%"
"Spectrum","SPPI","3.11%","8.23%","0.00%","20.79%","144.03%","229.35%"
"Spire","SR","-0.33%","0.27%","3.33%","-0.86%","-1.59%","34.38%"
"Spok Holdings","SPOK","-1.30%","0.66%","-0.33%","-2.88%","-7.03%","-8.93%"
"SPS Commerce","SPSC","-0.74%","1.40%","21.04%","92.06%","60.43%","30.76%"
"SPX Corp","SPXC","0.00%","-4.92%","-4.94%","10.86%","37.55%","110.65%"
"SPX FLOW Inc","FLOW","-1.08%","-3.71%","4.46%","-3.95%","38.06%","-"
"Stage Stores","SSI","-5.33%","-2.74%","-8.19%","26.79%","33.96%","-87.45%"
"Stampscom","STMP","-7.01%","-9.81%","-12.36%","26.38%","12.63%","175.89%"
"Standard Motor Products","SMP","0.70%","2.82%","3.32%","8.86%","9.89%","34.68%"
"Standex","SXI","0.66%","1.28%","3.79%","4.96%","13.60%","41.40%"
"Stein Mart","SMRT","9.02%","32.42%","34.26%","150.00%","139.67%","-71.93%"
"Stepan","SCL","-0.89%","-2.63%","7.09%","9.21%","9.46%","81.44%"
"Sterling Bancorp","STL","-1.13%","-1.35%","-4.59%","-11.18%","-2.02%","47.14%"
"Steven Madden","SHOO","-0.62%","0.99%","7.96%","20.56%","32.16%","40.47%"
"Stewart Info Services","STC","0.34%","-0.71%","3.29%","5.98%","19.64%","10.31%"
"Strategic Education","STRA","-2.69%","-1.04%","3.11%","37.56%","55.12%","128.12%"
"Sturm Ruger&Company","RGR","2.94%","6.14%","6.91%","6.71%","21.63%","-5.37%"
"Summit Hotel Properties","INN","-1.19%","-2.42%","-7.19%","-12.74%","-11.99%","7.35%"
"SunCoke Energy","SXC","-1.43%","-5.15%","-15.07%","-7.84%","29.39%","-0.72%"
"Super Micro Computer","SMCI","0.76%","-1.48%","-16.88%","-4.68%","-26.92%","-27.59%"
"Superior Industries","SUP","-2.05%","10.26%","21.81%","44.78%","42.38%","9.25%"
"Supernus","SUPN","-5.74%","-18.46%","-15.86%","9.16%","-1.81%","149.43%"
"Supervalu","SVU","0.52%","-0.17%","46.81%","49.05%","41.39%","-49.68%"
"SurModics","SRDX","0.71%","7.50%","18.55%","153.39%","178.78%","206.61%"
"Sykes","SYKE","0.00%","-2.77%","-6.56%","-9.44%","5.79%","11.69%"
"Synchronoss Tech","SNCR","-2.58%","18.36%","-13.12%","-45.19%","-70.61%","-89.56%"
"Synergy Resources","SRCI","-1.59%","-0.50%","-8.08%","16.06%","23.60%","-4.99%"
"Tailored Brands","TLRD","-0.45%","3.21%","-1.79%","0.27%","101.94%","-61.75%"
"Take-Two","TTWO","-0.54%","4.82%","1.39%","16.69%","41.30%","316.99%"
"Team","TISI","-0.76%","0.13%","9.17%","54.23%","102.47%","-49.83%"
"Tennant","TNC","-0.64%","-3.97%","-2.40%","6.54%","20.94%","28.94%"
"Tetra Tech","TTEK","1.17%","0.36%","16.23%","44.24%","68.16%","156.18%"
"Tetra Technologies","TTI","3.59%","11.62%","1.66%","14.75%","147.47%","-34.58%"
"Texas Capital","TCBI","-0.71%","-0.44%","-0.27%","2.31%","21.02%","58.92%"
"The Andersons","ANDE","-0.25%","11.97%","12.13%","27.61%","18.48%","4.41%"
"The Childrens Place","PLCE","-0.19%","1.29%","11.29%","-10.84%","29.99%","117.49%"
"The Ensign","ENSG","-1.56%","-1.67%","-5.65%","59.37%","75.15%","46.14%"
"The Medicines","MDCO","0.57%","-0.36%","-3.22%","41.73%","5.90%","28.01%"
"The Navigators","NAVG","0.90%","5.93%","7.59%","26.59%","10.68%","56.55%"
"The Providence Service","PRSC","2.10%","-10.31%","-9.98%","10.41%","30.08%","39.97%"
"Tidewater","TDW","-4.77%","-2.92%","3.00%","29.26%","28.79%","-94.31%"
"Tile Shop","TTS","-1.84%","0.00%","-0.62%","-16.67%","-45.21%","-42.86%"
"Timkensteel Corp","TMST","-2.00%","-7.49%","-24.89%","-12.97%","-10.31%","-29.83%"
"Titan","TWI","-0.69%","-1.10%","-31.98%","-44.18%","-21.08%","-23.43%"
"Tivity Health","TVTY","-0.44%","-3.03%","-7.43%","-7.93%","-6.66%","170.06%"
"TiVo","TIVO","-2.43%","-0.00%","-8.02%","-22.76%","-34.15%","2.21%"
"Tompkins","TMP","1.15%","-0.70%","-1.31%","4.93%","12.33%","58.90%"
"Topbuild Corp","BLD","-5.06%","-9.57%","-9.45%","-4.20%","24.42%","139.08%"
"Tredegar","TG","-4.04%","-1.10%","-5.85%","17.45%","30.35%","50.13%"
"Trex","TREX","-1.99%","-3.13%","17.50%","41.59%","102.59%","87.45%"
"TrueBlue","TBI","-1.22%","-0.00%","4.81%","3.09%","43.18%","14.41%"
"TrustCo Bank NY","TRST","-1.08%","0.55%","2.81%","-0.54%","17.31%","48.06%"
"TTEC","TTEC","-1.74%","-22.56%","-28.05%","-36.89%","-38.12%","-11.84%"
"TTM","TTMI","-0.75%","-2.28%","1.43%","17.80%","44.11%","142.26%"
"Tuesday Morning","TUES","1.79%","-3.39%","1.79%","3.64%","67.65%","-69.87%"
"U S Concrete","USCR","-1.13%","5.44%","1.95%","-37.48%","-31.50%","-7.35%"
"UMB Financial","UMBF","-0.36%","-0.01%","-2.43%","3.30%","8.20%","36.14%"
"Unifi","UFI","-1.54%","0.73%","0.19%","-11.07%","3.84%","1.17%"
"Unifirst","UNF","-1.16%","-2.98%","-3.01%","11.52%","33.07%","59.66%"
"Unit","UNT","-0.85%","7.10%","-4.65%","17.32%","56.80%","69.02%"
"United Bankshares","UBSI","0.00%","0.52%","7.89%","10.22%","15.19%","-4.01%"
"United Community Banks","UCBI","-0.91%","-1.43%","1.06%","8.03%","15.41%","46.15%"
"United Fire","UFCS","0.55%","-11.49%","-11.27%","9.00%","15.89%","36.30%"
"United Insurances","UIHC","1.78%","1.34%","5.63%","22.90%","31.35%","47.63%"
"Universal","UVV","1.69%","-15.96%","-16.45%","8.86%","-1.72%","16.35%"
"Universal Electronics","UEIC","1.54%","-0.47%","23.17%","-9.42%","-25.95%","-11.64%"
"Universal Forest","UFPI","-1.14%","-1.06%","-3.98%","-3.24%","35.72%","-43.04%"
"Universal Health RI","UHT","0.88%","0.74%","5.94%","-7.35%","-6.72%","41.41%"
"Universal Insurance","UVE","0.11%","3.19%","23.60%","65.63%","94.42%","58.12%"
"Urstadt Biddle Properties","UBA","0.59%","0.68%","-0.89%","2.07%","8.14%","17.66%"
"US Ecology","ECOL","0.14%","-0.79%","5.78%","36.27%","45.40%","34.90%"
"US Physicalrapy","USPH","2.35%","1.51%","15.73%","58.45%","88.31%","119.96%"
"US Silica","SLCA","-2.83%","0.32%","-3.06%","-23.07%","0.28%","1.91%"
"Veeco","VECO","0.44%","-2.14%","-25.41%","-22.90%","-41.28%","-50.41%"
"Vera Bradley","VRA","-1.07%","1.76%","4.99%","14.04%","41.73%","25.70%"
"Veritiv Cor","VRTV","5.07%","18.55%","17.80%","61.42%","63.40%","29.44%"
"Viad","VVI","0.34%","4.11%","4.38%","7.49%","11.73%","110.87%"
"Viavi Solutions","VIAV","3.30%","4.28%","4.78%","25.40%","3.10%","92.96%"
"Vicor","VICR","-2.47%","-0.08%","23.06%","192.34%","248.15%","435.03%"
"Virtus","VRTS","-0.19%","-1.97%","-1.67%","12.39%","14.58%","2.29%"
"Virtusa","VRTU","-1.69%","-4.56%","-4.54%","17.40%","40.36%","2.96%"
"Vitamin Shoppe","VSI","1.90%","49.01%","74.93%","174.32%","97.87%","-67.28%"
"Wabash National","WNC","0.56%","-3.70%","-7.66%","-17.24%","-13.11%","32.84%"
"WageWorks","WAGE","-0.27%","-1.89%","4.19%","-11.85%","-5.94%","13.38%"
"Walker&Dunlop","WD","1.22%","3.55%","-2.70%","17.43%","17.83%","126.93%"
"Watts Water Technologies","WTS","-1.20%","-3.35%","-0.84%","8.36%","27.60%","43.30%"
"WD-40","WDFC","-0.15%","-0.72%","1.73%","39.92%","56.72%","85.51%"
"Westamerica Bancorporation","WABC","-0.32%","1.62%","7.56%","5.54%","20.33%","28.84%"
"Winnebago Industries","WGO","-2.06%","-5.01%","-8.66%","-31.74%","8.90%","80.29%"
"Wintrust","WTFC","-0.49%","-0.47%","2.35%","7.78%","20.46%","64.47%"
"Wolverine","WWW","-0.09%","4.19%","11.31%","17.66%","43.28%","28.90%"
"World Acceptance","WRLD","0.71%","2.06%","0.80%","38.12%","50.38%","230.93%"
"WWE","WWE","-2.10%","-1.88%","1.03%","154.05%","267.68%","263.55%"
"XO","XOXO","-2.19%","-1.63%","-16.23%","57.10%","61.74%","82.50%"
"Xperi","XPER","-1.19%","1.22%","-1.78%","-32.17%","-35.23%","-52.14%"
"Zumiez","ZUMZ","1.96%","15.09%","38.30%","37.37%","143.40%","22.38%"
