"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"MTS Systems","MTSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Mueller Industries","MLI","Buy","Strong Sell","Sell","Strong Sell"
"Multi-Color","LABL","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Myers Industries","MYE","Strong Buy","Strong Sell","Strong Sell","Neutral"
"MYR Group","MYRG","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Nanometrics","NANO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"National Presto Industries","NPK","Neutral","Sell","Strong Buy","Strong Buy"
"Natus","BABY","Buy","Strong Sell","Strong Sell","Strong Sell"
"Nautilus","NLS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Navigant","NCI","Neutral","Strong Sell","Neutral","Strong Buy"
"NBT Bancorp","NBTB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Neenah Paper","NP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Buy","Neutral","Strong Sell","Buy"
"Neogen","NEOG","Sell","Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Newpark Resources","NR","Neutral","Strong Sell","Neutral","Strong Buy"
"NIC","EGOV","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Northern Oil&Gas","NOG","Strong Buy","Strong Buy","Strong Buy","Buy"
"Northfield Bancorp","NFBK","Strong Buy","Buy","Strong Buy","Strong Buy"
"Northwest Bancshares","NWBI","Strong Buy","Buy","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Strong Buy","Neutral","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Strong Buy","Strong Buy","Strong Buy","Neutral"
"OFG Bancorp","OFG","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Omnicell","OMCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Neutral","Strong Sell","Strong Buy","Strong Buy"
"Opus Bank","OPB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Orion Group","ORN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Oritani","ORIT","Strong Buy","Neutral","Strong Buy","Strong Buy"
"OSI Systems","OSIS","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Sell","Neutral","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Patrick","PATK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Neutral","Neutral","Strong Buy","Strong Buy"
"Pennsylvania RE","PEI","Neutral","Strong Sell","Neutral","Sell"
"Perficient","PRFT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Sell","Neutral","Strong Buy","Strong Buy"
"PetMed Express","PETS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PGT Innovations","PGTI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Strong Buy","Sell","Strong Sell","Neutral"
"Pioneer Energy Services","PES","Sell","Strong Sell","Strong Buy","Strong Buy"
"Piper Jaffray","PJC","Sell","Strong Sell","Neutral","Buy"
"Plexus","PLXS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Powell Industries","POWL","Strong Sell","Sell","Strong Buy","Strong Buy"
"Power Integrations","POWI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PRA Group Inc","PRAA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"ProAssurance","PRA","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Progress","PRGS","Sell","Strong Buy","Strong Buy","Buy"
"Proto Labs","PRLB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Strong Buy","Sell","Buy","Strong Buy"
"PS Business Parks","PSB","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Neutral","Neutral","Strong Buy","Strong Buy"
"Qualys","QLYS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quanex Building Products","NX","Strong Buy","Strong Buy","Neutral","Strong Sell"
"QuinStreet","QNST","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Quorum Health","QHC","Buy","Strong Sell","Strong Sell","Sell"
"Rambus","RMBS","Strong Buy","Neutral","Strong Sell","Sell"
"Raven","RAVN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rayonier Advanced Materials","RYAM","Strong Buy","Strong Buy","Neutral","Buy"
"Re Max Holding","RMAX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Red Robin Gourmet Burgers","RRGB","Strong Buy","Buy","Strong Sell","Strong Sell"
"Regis","RGS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Buy","Neutral","Strong Buy","Buy"
"Repligen","RGEN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Retail Opportunity","ROIC","Strong Buy","Neutral","Strong Buy","Buy"
"REX American Resources","REX","Neutral","Strong Sell","Strong Sell","Strong Sell"
"RLI","RLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Buy","Buy","Neutral","Strong Sell"
"Rogers","ROG","Strong Buy","Strong Buy","Strong Buy","Buy"
"RR Donnelley & Sons","RRD","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Rudolph","RTEC","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Ruth's Hospitality","RUTH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sabra","SBRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Sanderson Farms","SAFM","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Sanmina","SANM","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Saul Centers","BFS","Strong Buy","Neutral","Neutral","Sell"
"ScanSource","SCSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Scholastic","SCHL","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Schweitzer-Mauduit","SWM","Neutral","Strong Sell","Strong Buy","Strong Buy"
"Scientific Games","SGMS","Strong Buy","Buy","Neutral","Strong Buy"
"SEACOR","CKH","Strong Buy","Neutral","Buy","Buy"
"Select Medical","SEM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Selective","SIGI","Sell","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Sell","Strong Sell","Strong Sell","Strong Sell"
"ServisFirst Bancshares","SFBS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Shoe Carnival","SCVL","Strong Sell","Sell","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Sell","Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Simpson Manufacturing","SSD","Neutral","Strong Sell","Strong Buy","Strong Buy"
"SkyWest","SKYW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Neutral","Neutral"
"Sonic","SONC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"South Jersey Industries","SJI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Southside","SBSI","Strong Buy","Strong Buy","Neutral","Strong Buy"
"SpartanNash Co","SPTN","Strong Sell","Sell","Buy","Neutral"
"Spectrum","SPPI","Buy","Strong Buy","Strong Buy","Strong Buy"
"Spire","SR","Strong Buy","Buy","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"SPS Commerce","SPSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX FLOW Inc","FLOW","Strong Buy","Strong Buy","Neutral","Buy"
"Stage Stores","SSI","Strong Buy","Strong Buy","Sell","Neutral"
"Stampscom","STMP","Buy","Strong Buy","Strong Buy","Strong Buy"
"Standard Motor Products","SMP","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Standex","SXI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Buy","Strong Buy","Buy","Neutral"
"Stepan","SCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Neutral","Strong Sell","Strong Sell","Buy"
"Steven Madden","SHOO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Strayer","STRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Neutral","Strong Sell","Neutral","Buy"
"Summit Hotel Properties","INN","Strong Buy","Strong Sell","Strong Sell","Sell"
"SunCoke Energy","SXC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Super Micro Computer","SMCI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Superior Industries","SUP","Strong Sell","Strong Sell","Neutral","Sell"
"Supernus","SUPN","Strong Buy","Buy","Strong Buy","Strong Buy"
"Supervalu","SVU","Strong Sell","Strong Buy","Strong Buy","Sell"
"SurModics","SRDX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Synchronoss Tech","SNCR","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Strong Buy","Neutral","Neutral","Strong Buy"
"Tailored Brands","TLRD","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Take-Two","TTWO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Tennant","TNC","Buy","Sell","Strong Buy","Strong Buy"
"Tetra Tech","TTEK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Sell","Sell","Strong Buy","Buy"
"Texas Capital","TCBI","Strong Buy","Strong Buy","Buy","Strong Buy"
"The Andersons","ANDE","Strong Buy","Neutral","Strong Buy","Buy"
"The Childrens Place","PLCE","Strong Buy","Strong Buy","Neutral","Neutral"
"The Ensign","ENSG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Medicines","MDCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Navigators","NAVG","Strong Buy","Strong Buy","Neutral","Strong Buy"
"The Providence Service","PRSC","Sell","Strong Sell","Neutral","Strong Buy"
"Tidewater","TDW","Strong Buy","Strong Buy","Buy","Neutral"
"Tile Shop","TTS","Strong Buy","Strong Buy","Strong Buy","Strong Sell"
"Timkensteel Corp","TMST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Titan","TWI","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Sell","Strong Sell","Strong Sell","Neutral"
"TiVo","TIVO","Sell","Strong Sell","Strong Sell","Strong Sell"
"Tompkins","TMP","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Topbuild Corp","BLD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tredegar","TG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Trex","TREX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Sell","Sell","Strong Buy","Strong Buy"
"TTEC","TTEC","Strong Sell","Strong Sell","Sell","Neutral"
"TTM","TTMI","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Tuesday Morning","TUES","Strong Sell","Strong Sell","Strong Sell","Sell"
"U S Concrete","USCR","Strong Buy","Neutral","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Buy","Strong Buy","Buy","Strong Buy"
"Unifi","UFI","Buy","Strong Sell","Strong Sell","Neutral"
"Unifirst","UNF","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Unit","UNT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Strong Buy","Strong Sell","Neutral","Neutral"
"United Community Banks","UCBI","Strong Buy","Strong Sell","Sell","Strong Buy"
"United Fire","UFCS","Neutral","Strong Buy","Strong Buy","Strong Buy"
"United Insurances","UIHC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal","UVV","Neutral","Sell","Strong Buy","Strong Buy"
"Universal Electronics","UEIC","Strong Buy","Strong Buy","Sell","Strong Sell"
"Universal Forest","UFPI","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Universal Health RI","UHT","Buy","Strong Sell","Buy","Neutral"
"Universal Insurance","UVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Buy","Neutral","Strong Buy","Strong Buy"
"US Ecology","ECOL","Neutral","Neutral","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Neutral","Buy","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Sell","Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Virtusa","VRTU","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Strong Buy","Strong Buy","Strong Buy","Strong Sell"
"Wabash National","WNC","Strong Buy","Strong Buy","Neutral","Neutral"
"WageWorks","WAGE","Strong Sell","Sell","Neutral","Sell"
"Walker&Dunlop","WD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Watts Water Technologies","WTS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WD-40","WDFC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Wintrust","WTFC","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Wolverine","WWW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WWE","WWE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"XO","XOXO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Xperi","XPER","Neutral","Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Strong Buy","Strong Sell","Strong Sell","Buy"
