"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"Legacy Texas Financial Grp","LTXB","-1.08%","0.90%","12.30%","3.81%","23.61%","50.90%"
"Lendingtree","TREE","-2.70%","-6.33%","-2.74%","-31.72%","4.66%","68.34%"
"Lexington","LXP","0.90%","1.02%","3.35%","-7.25%","-9.04%","-0.22%"
"LGI Homes","LGIH","-4.07%","-7.21%","-10.12%","-27.46%","17.08%","107.99%"
"LHC Group","LHCG","-0.31%","2.03%","9.37%","54.16%","47.85%","98.82%"
"Ligand","LGND","-0.70%","2.94%","11.55%","80.65%","95.36%","153.50%"
"Lindsay","LNN","-0.09%","-0.97%","-3.16%","1.75%","3.66%","7.27%"
"Liquidity Services","LQDT","-1.37%","-0.69%","6.67%","48.45%","22.03%","-8.98%"
"Lithia Motors","LAD","-1.03%","-3.08%","-12.78%","-25.50%","-17.00%","-26.37%"
"Littelfuse","LFUS","-1.39%","-1.22%","-4.62%","10.77%","23.19%","134.04%"
"LivePerson","LPSN","-1.25%","-1.25%","5.79%","106.52%","84.82%","158.43%"
"LogMeIn","LOGM","-0.06%","-2.81%","-27.39%","-30.44%","-29.79%","11.45%"
"Lsb Industries","LXU","-1.90%","-3.44%","-5.21%","-23.17%","7.85%","-74.65%"
"LSC Communications","LKSD","-0.89%","-7.64%","-19.83%","-26.60%","-28.90%","-"
"LTC Properties","LTC","1.29%","3.51%","8.21%","2.89%","-6.37%","1.96%"
"Lumber Liquidators","LL","-0.38%","-6.06%","-29.44%","-42.21%","-47.42%","28.47%"
"Lumentum Holdings Inc","LITE","-0.67%","1.28%","-0.17%","21.06%","15.29%","180.97%"
"Luminex","LMNX","-0.33%","-0.00%","-19.92%","36.70%","41.66%","39.10%"
"Lydall","LDL","0.12%","6.40%","-2.92%","-14.78%","-7.19%","42.08%"
"M/I Homes","MHO","1.94%","-2.62%","-7.95%","-25.32%","1.14%","-0.23%"
"Magellan Health","MGLN","-0.86%","-0.92%","-20.76%","-22.11%","-3.47%","34.55%"
"Maiden Holdings","MHLD","-4.88%","-11.36%","-49.68%","-40.91%","-45.07%","-76.52%"
"ManTech","MANT","-0.54%","-0.53%","3.86%","24.47%","64.18%","118.20%"
"Marcus","MCS","-5.97%","-3.94%","14.37%","38.21%","52.11%","89.66%"
"MarineMax","HZO","-2.80%","-0.78%","-8.17%","1.06%","24.03%","11.11%"
"Marriot Vacations Worldwide","VAC","-1.20%","-0.37%","-1.48%","-13.25%","7.89%","46.99%"
"Marten Transport","MRTN","-1.76%","0.68%","0.90%","10.10%","41.01%","95.71%"
"Masimo","MASI","0.05%","2.93%","11.12%","32.38%","28.66%","158.01%"
"Materion","MTRN","-3.62%","-3.16%","11.00%","27.33%","67.24%","91.70%"
"Matrix","MTRX","-6.42%","-6.88%","-4.29%","6.46%","95.36%","-8.10%"
"Matson","MATX","-1.16%","-1.02%","-2.38%","19.74%","21.74%","-12.92%"
"Matthews","MATW","-1.06%","-0.48%","-13.56%","-2.84%","-16.72%","-4.82%"
"MDC","MDC","-0.16%","-1.15%","-4.88%","-2.85%","3.13%","7.76%"
"Medidata","MDSO","-2.20%","1.23%","-10.35%","23.56%","7.96%","47.54%"
"MEDIFAST","MED","-2.69%","3.01%","24.14%","199.27%","274.54%","626.43%"
"Mercury","MRCY","-1.30%","0.84%","20.38%","-3.74%","8.33%","213.84%"
"Meridian","VIVO","-0.34%","-1.00%","-6.01%","6.07%","9.19%","-18.23%"
"Merit","MMSI","1.52%","2.82%","-0.09%","31.02%","38.56%","129.61%"
"Meritage","MTH","-0.60%","-4.48%","-11.50%","-18.85%","-2.35%","-6.48%"
"Methode Electronics","MEI","-1.14%","-2.38%","-1.02%","-2.99%","0.78%","42.80%"
"MicroStrategy","MSTR","-1.31%","0.39%","4.01%","6.85%","10.07%","-36.69%"
"MiMedx","MDXG","-2.45%","-8.51%","19.52%","-68.44%","-75.29%","-59.43%"
"MKS Instruments","MKSI","-1.91%","-2.92%","-10.90%","-4.87%","12.87%","151.12%"
"Mobile Mini","MINI","-2.55%","-4.57%","-7.38%","27.25%","46.82%","28.33%"
"Momenta","MNTA","0.00%","-1.16%","-10.65%","83.51%","65.70%","16.68%"
"Monarch","MCRI","-1.37%","-0.45%","-2.60%","4.28%","36.15%","152.65%"
"Monotype","TYPE","-0.70%","0.48%","3.93%","-12.24%","14.95%","-8.40%"
"Monro Muffler Brake","MNRO","-0.77%","1.29%","4.44%","23.88%","58.54%","5.11%"
"Moog","MOGa","-0.46%","0.72%","-2.97%","-12.01%","4.40%","12.68%"
"Motorcar Parts","MPAA","-0.28%","4.74%","23.38%","-1.80%","-1.45%","-22.32%"
"Movado","MOV","-3.00%","-1.96%","2.04%","55.43%","118.56%","109.06%"
"MTS Systems","MTSC","-0.44%","-1.59%","-3.81%","-4.53%","9.79%","-22.12%"
"Mueller Industries","MLI","-2.79%","-3.03%","5.87%","-12.45%","8.01%","-4.67%"
"Multi-Color","LABL","-1.92%","-2.00%","-2.67%","-14.70%","-17.88%","-7.46%"
"Myers Industries","MYE","-1.62%","-2.75%","17.40%","8.97%","16.12%","42.62%"
"MYR Group","MYRG","-3.42%","-6.15%","-11.63%","-5.18%","46.10%","14.89%"
"Nanometrics","NANO","-2.16%","7.26%","21.23%","81.46%","78.17%","212.08%"
"National Presto Industries","NPK","0.56%","7.38%","12.17%","35.34%","32.16%","62.27%"
"Natus","BABY","-1.75%","1.95%","15.28%","-4.19%","8.44%","-19.49%"
"Nautilus","NLS","-1.08%","-0.72%","-4.83%","3.37%","-16.62%","-21.64%"
"Navigant","NCI","-2.26%","-1.15%","13.74%","23.65%","61.29%","52.19%"
"NBT Bancorp","NBTB","-1.39%","0.20%","2.11%","7.85%","20.75%","46.95%"
"Neenah Paper","NP","-0.28%","-0.56%","2.25%","-2.15%","14.30%","43.83%"
"Nektar","NKTR","-2.93%","-1.26%","21.22%","-1.84%","218.24%","412.41%"
"Neogen","NEOG","-1.96%","-0.84%","-1.10%","34.74%","69.69%","52.13%"
"NETGEAR","NTGR","-0.30%","-0.30%","-13.80%","13.79%","48.23%","102.21%"
"Newpark Resources","NR","-5.77%","-7.11%","1.03%","13.95%","31.54%","37.64%"
"NIC","EGOV","0.00%","-0.60%","3.45%","-0.60%","6.11%","-15.08%"
"Northern Oil&Gas","NOG","-2.20%","-19.82%","-17.59%","30.24%","172.45%","-44.83%"
"Northfield Bancorp","NFBK","-0.98%","-1.10%","-4.04%","-5.39%","3.86%","4.94%"
"Northwest Bancshares","NWBI","-0.22%","1.85%","3.12%","8.73%","17.51%","41.45%"
"Northwest Natural Gas","NWN","0.31%","1.49%","1.73%","8.21%","1.02%","38.97%"
"NutriSystem","NTRI","-4.12%","-2.34%","1.15%","-24.71%","-27.00%","32.71%"
"OFG Bancorp","OFG","-2.86%","1.49%","14.09%","80.85%","89.94%","122.22%"
"Old National Bancorp","ONB","-1.28%","-0.26%","2.93%","10.89%","19.08%","31.10%"
"Ollies Bargain Outlet Holdings Inc","OLLI","-0.95%","1.46%","-2.15%","36.81%","68.83%","274.55%"
"Olympic Steel","ZEUS","-8.46%","-13.92%","-9.36%","-5.35%","19.93%","56.70%"
"Omnicell","OMCL","-0.23%","-1.32%","17.08%","31.44%","29.31%","76.84%"
"Onespan","OSPN","0.28%","5.99%","-12.16%","27.34%","45.08%","-6.50%"
"Opus Bank","OPB","-1.05%","-0.35%","-2.74%","4.03%","27.64%","-26.42%"
"Orion Group","ORN","-1.74%","-1.42%","0.56%","15.33%","66.91%","24.72%"
"Oritani","ORIT","0.00%","1.13%","-0.62%","-1.52%","0.94%","5.69%"
"OSI Systems","OSIS","-1.71%","-3.29%","-0.26%","21.16%","-1.08%","9.94%"
"Oxford Industries","OXM","-1.99%","-0.52%","4.38%","25.28%","60.61%","4.20%"
"Papa John's","PZZA","-0.98%","2.73%","-17.38%","-24.11%","-46.07%","-41.74%"
"Park Electrochemical","PKE","-2.35%","-4.64%","-10.56%","7.79%","19.32%","17.08%"
"Patrick","PATK","-4.66%","-0.24%","0.82%","-11.59%","33.10%","55.68%"
"PDC Energy","PDCE","-6.03%","-9.74%","-16.48%","-3.24%","34.06%","-11.15%"
"Pennsylvania RE","PEI","-0.10%","1.85%","-3.42%","-12.11%","0.58%","-51.78%"
"Perficient","PRFT","-0.15%","-1.40%","-1.36%","40.64%","52.39%","65.05%"
"Perry Ellis","PERY","0.44%","-5.02%","-2.23%","10.38%","55.81%","17.92%"
"PetMed Express","PETS","-2.25%","-2.90%","-8.23%","-18.92%","-18.85%","116.75%"
"PGT Innovations","PGTI","-0.20%","-1.01%","13.43%","45.40%","94.44%","86.31%"
"Phibro","PAHC","-1.40%","0.20%","2.28%","47.01%","23.12%","29.88%"
"Pinnacle","PNFP","-0.62%","0.39%","5.89%","-3.77%","6.33%","22.13%"
"Pioneer Energy Services","PES","-5.56%","-7.03%","-42.79%","-2.46%","60.81%","-2.78%"
"Piper Jaffray","PJC","-1.68%","-0.52%","0.66%","-11.83%","38.15%","76.78%"
"Plexus","PLXS","-0.93%","-0.44%","-1.83%","0.44%","21.91%","58.79%"
"Powell Industries","POWL","-1.29%","-2.39%","12.54%","38.50%","35.29%","43.46%"
"Power Integrations","POWI","-0.35%","-1.58%","-6.75%","-2.38%","7.00%","80.67%"
"PRA Group Inc","PRAA","-1.43%","2.30%","-10.20%","14.01%","23.29%","-35.01%"
"ProAssurance","PRA","0.43%","4.82%","24.83%","-18.20%","-15.00%","-4.28%"
"Progress","PRGS","-2.20%","-0.05%","-3.87%","-10.05%","17.92%","29.62%"
"Proto Labs","PRLB","-1.90%","0.15%","1.15%","28.16%","88.84%","76.57%"
"Provident","PFS","-1.03%","-0.63%","-8.56%","-6.97%","2.20%","28.08%"
"PS Business Parks","PSB","0.93%","0.22%","1.33%","3.70%","-1.52%","65.10%"
"Quaker Chemical","KWR","0.56%","-0.18%","6.31%","12.04%","25.93%","91.72%"
"Quality Systems","QSII","-1.65%","-0.74%","8.80%","58.39%","37.09%","68.05%"
"Qualys","QLYS","-1.40%","-4.47%","-10.77%","42.38%","89.46%","154.75%"
"Quanex Building Products","NX","-0.30%","0.30%","-6.16%","-28.42%","-11.61%","-14.93%"
"QuinStreet","QNST","-3.42%","3.52%","-1.99%","64.92%","224.41%","176.40%"
"Quorum Health","QHC","-5.84%","-5.20%","-1.64%","-32.85%","-1.18%","-"
"Rambus","RMBS","-0.92%","-6.17%","-7.92%","-16.60%","-6.47%","-13.05%"
"Raven","RAVN","-0.26%","-0.77%","-0.39%","11.94%","14.95%","107.50%"
"Rayonier Advanced Materials","RYAM","-1.08%","-0.25%","10.75%","-1.22%","49.63%","45.95%"
"Re Max Holding","RMAX","-1.23%","-5.13%","-12.55%","-0.82%","-18.34%","23.11%"
"Red Robin Gourmet Burgers","RRGB","-0.39%","-0.52%","-20.19%","-32.00%","-35.44%","-53.88%"
"Regis","RGS","-0.03%","3.40%","3.40%","18.95%","78.24%","26.88%"
"Rent-A-Center","RCII","0.27%","0.75%","0.41%","33.60%","19.89%","-46.23%"
"Repligen","RGEN","-0.85%","-0.85%","2.31%","35.28%","23.60%","35.39%"
"Resources Connection","RECN","-1.56%","-1.56%","-7.60%","2.27%","28.98%","-6.23%"
"Retail Opportunity","ROIC","0.32%","0.79%","0.53%","-4.21%","-4.64%","10.85%"
"REX American Resources","REX","-3.04%","-4.79%","0.34%","-11.63%","-18.86%","38.67%"
"RLI","RLI","0.10%","2.29%","11.77%","26.76%","42.89%","41.13%"
"Roadrunner","RRTS","-4.76%","-13.88%","-31.56%","-76.65%","-73.09%","-92.52%"
"Rogers","ROG","-2.53%","-1.24%","7.52%","-21.54%","10.54%","114.18%"
"RR Donnelley & Sons","RRD","-1.23%","-6.43%","-12.73%","-48.39%","-45.27%","-81.60%"
"Rudolph","RTEC","-3.78%","-3.43%","-11.86%","11.92%","25.29%","105.45%"
"Ruth's Hospitality","RUTH","-0.16%","6.42%","4.97%","41.57%","54.02%","81.47%"
"S&T Bancorp","STBA","-1.00%","-0.67%","1.60%","11.78%","28.24%","43.64%"
"Sabra","SBRA","1.01%","3.68%","4.29%","23.12%","9.11%","-12.33%"
"Safety Insurance","SAFT","0.16%","2.08%","8.74%","19.15%","33.99%","72.09%"
"Saia","SAIA","-0.39%","-1.24%","-0.79%","7.07%","43.47%","83.86%"
"Sanderson Farms","SAFM","2.42%","0.94%","3.53%","-25.77%","-26.54%","38.72%"
"Sanmina","SANM","-1.16%","-1.48%","-2.60%","-9.24%","-14.91%","39.95%"
"Saul Centers","BFS","2.98%","5.98%","11.20%","-5.28%","0.14%","10.57%"
"ScanSource","SCSC","0.98%","0.37%","0.49%","15.08%","10.16%","11.38%"
"Scholastic","SCHL","0.02%","-0.44%","-11.71%","2.47%","6.28%","-5.99%"
"Schweitzer-Mauduit","SWM","-0.90%","-1.85%","-7.88%","-12.17%","4.54%","12.19%"
"Scientific Games","SGMS","-6.54%","-11.61%","-42.21%","-42.88%","-14.58%","142.55%"
"SEACOR","CKH","-2.32%","-1.39%","-5.71%","9.28%","41.13%","-20.15%"
"Select Medical","SEM","-1.79%","2.12%","0.52%","9.07%","15.27%","39.39%"
"Selective","SIGI","0.96%","2.03%","8.54%","7.16%","23.70%","95.34%"
"Semtech","SMTC","-0.72%","-5.55%","-4.24%","41.81%","34.54%","179.54%"
"Seneca Foods A","SENEA","1.01%","5.24%","9.06%","-2.11%","7.31%","3.01%"
"ServisFirst Bancshares","SFBS","-1.19%","-0.33%","-1.99%","1.88%","26.25%","114.62%"
"Shoe Carnival","SCVL","-2.88%","1.28%","-1.58%","21.23%","92.35%","14.39%"
"Shutterstock","SSTK","-0.18%","2.03%","0.99%","18.92%","51.88%","53.94%"
"Simmons First National","SFNC","-1.63%","-0.17%","-0.00%","5.78%","16.83%","-33.19%"
"Simpson Manufacturing","SSD","-0.96%","-0.29%","14.66%","25.64%","69.92%","95.69%"
"SkyWest","SKYW","0.08%","0.75%","11.18%","14.22%","76.31%","238.83%"
"Sleep Number","SL2","0.00%","6.35%","10.18%","-9.40%","4.06%","21.52%"
"Sonic","SONC","0.09%","-0.09%","-6.08%","24.31%","42.87%","17.35%"
"Sonic Automotive","SAH","0.96%","-0.94%","3.19%","14.09%","27.96%","-6.15%"
"South Jersey Industries","SJI","-0.51%","-1.20%","-2.17%","5.54%","-5.29%","28.30%"
"Southside","SBSI","-1.90%","-0.23%","3.47%","4.42%","9.50%","36.05%"
"SpartanNash Co","SPTN","-1.00%","0.93%","-9.09%","-10.79%","-3.72%","-29.06%"
"Spectrum","SPPI","-2.13%","12.06%","-5.15%","18.63%","137.88%","216.62%"
"Spire","SR","1.27%","1.00%","5.65%","0.80%","0.00%","35.22%"
"Spok Holdings","SPOK","-0.32%","-0.65%","1.99%","-1.92%","-5.25%","-8.96%"
"SPS Commerce","SPSC","-2.55%","-0.49%","18.50%","88.08%","56.09%","26.84%"
"SPX Corp","SPXC","-2.78%","-4.82%","-7.47%","8.12%","38.30%","107.58%"
"SPX FLOW Inc","FLOW","0.33%","-1.54%","6.52%","-3.43%","43.72%","-"
"Stage Stores","SSI","-4.59%","-9.17%","-12.97%","23.81%","9.47%","-87.71%"
"Stampscom","STMP","-2.19%","-6.59%","-15.64%","23.27%","10.96%","166.50%"
"Standard Motor Products","SMP","0.30%","4.13%","6.10%","12.38%","15.78%","39.11%"
"Standex","SXI","-0.32%","3.13%","8.16%","6.68%","16.70%","44.17%"
"Stein Mart","SMRT","-10.86%","11.07%","20.98%","133.62%","129.66%","-74.07%"
"Stepan","SCL","-1.49%","-2.13%","7.07%","9.16%","12.30%","80.98%"
"Sterling Bancorp","STL","-0.90%","-0.68%","-4.56%","-10.57%","0.23%","47.65%"
"Steven Madden","SHOO","-1.48%","0.35%","5.10%","21.31%","36.18%","39.64%"
"Stewart Info Services","STC","-0.45%","-0.27%","2.36%","5.51%","21.01%","7.93%"
"Strategic Education","STRA","3.26%","0.64%","7.96%","42.84%","64.35%","138.33%"
"Sturm Ruger&Company","RGR","-0.68%","2.00%","4.18%","4.83%","20.23%","-8.10%"
"Summit Hotel Properties","INN","1.65%","0.74%","-3.01%","-11.10%","-9.01%","8.32%"
"SunCoke Energy","SXC","-5.20%","-8.85%","-20.67%","-13.26%","19.95%","-6.31%"
"Super Micro Computer","SMCI","-4.82%","-6.81%","-21.71%","-10.42%","-30.30%","-32.19%"
"Superior Industries","SUP","1.59%","1.83%","25.99%","50.17%","56.49%","12.29%"
"Supernus","SUPN","1.29%","-10.08%","-19.23%","8.53%","-0.57%","135.44%"
"Supervalu","SVU","-0.12%","-0.40%","43.93%","48.66%","43.67%","-50.09%"
"SurModics","SRDX","-0.68%","6.61%","22.84%","159.29%","192.15%","201.24%"
"Sykes","SYKE","-0.63%","-1.11%","-4.42%","-9.16%","8.43%","10.48%"
"Synchronoss Tech","SNCR","3.69%","28.99%","-6.64%","-40.27%","-67.60%","-88.68%"
"Synergy Resources","SRCI","-3.45%","-9.78%","-15.09%","4.92%","16.84%","-13.61%"
"Tailored Brands","TLRD","-9.96%","-6.02%","-7.43%","-6.37%","91.39%","-64.61%"
"Take-Two","TTWO","-2.43%","0.60%","-0.58%","14.73%","38.50%","298.70%"
"Team","TISI","2.07%","3.44%","12.61%","57.58%","108.71%","-48.53%"
"Tennant","TNC","-1.04%","-3.19%","-3.01%","4.34%","19.84%","26.17%"
"Tetra Tech","TTEK","-1.25%","1.84%","16.95%","44.03%","72.30%","155.62%"
"Tetra Technologies","TTI","-3.25%","1.71%","3.70%","11.71%","153.72%","-36.32%"
"Texas Capital","TCBI","-0.88%","-1.84%","-1.58%","1.74%","24.93%","61.63%"
"The Andersons","ANDE","-0.25%","-2.35%","12.25%","26.48%","22.17%","7.62%"
"The Childrens Place","PLCE","-4.07%","-1.34%","7.31%","-11.66%","28.85%","113.18%"
"The Ensign","ENSG","-0.57%","1.73%","-3.51%","64.46%","85.14%","48.05%"
"The Medicines","MDCO","-0.25%","2.16%","-1.49%","45.50%","12.37%","27.58%"
"The Navigators","NAVG","1.09%","10.92%","13.24%","33.47%","17.43%","65.23%"
"The Providence Service","PRSC","0.09%","2.23%","-9.85%","10.28%","28.39%","37.62%"
"Tidewater","TDW","-6.74%","-7.65%","-3.61%","23.69%","36.25%","-94.52%"
"Tile Shop","TTS","-1.22%","-0.61%","-0.00%","-15.63%","-44.71%","-42.76%"
"Timkensteel Corp","TMST","-2.64%","-5.76%","-26.62%","-14.88%","-11.26%","-30.56%"
"Titan","TWI","-3.34%","-4.14%","-32.49%","-46.12%","-18.45%","-26.79%"
"Tivity Health","TVTY","-0.30%","-2.37%","-5.31%","-9.71%","-7.95%","164.21%"
"TiVo","TIVO","1.65%","-0.00%","-3.14%","-20.83%","-31.77%","9.49%"
"Tompkins","TMP","-0.55%","0.99%","-1.10%","6.16%","16.66%","59.60%"
"Topbuild Corp","BLD","-0.77%","-6.15%","-11.00%","-3.25%","28.00%","129.86%"
"Tredegar","TG","-0.22%","-1.72%","-4.58%","19.27%","37.54%","48.22%"
"Trex","TREX","-1.83%","-1.70%","13.01%","42.79%","109.84%","87.98%"
"TrueBlue","TBI","0.00%","1.05%","4.36%","4.55%","45.57%","16.07%"
"TrustCo Bank NY","TRST","-1.08%","0.00%","2.79%","0.00%","18.71%","48.39%"
"TTEC","TTEC","2.38%","-6.52%","-25.00%","-35.90%","-36.45%","-10.94%"
"TTM","TTMI","-1.56%","-2.09%","-0.49%","16.53%","41.33%","139.63%"
"Tuesday Morning","TUES","-3.39%","-1.72%","2.89%","3.64%","67.65%","-70.44%"
"U S Concrete","USCR","-2.66%","-3.84%","0.00%","-38.67%","-33.55%","-9.19%"
"UMB Financial","UMBF","-1.06%","-0.23%","-2.91%","3.63%","12.60%","36.53%"
"Unifi","UFI","-0.65%","-3.69%","1.21%","-11.15%","6.06%","3.17%"
"Unifirst","UNF","-1.17%","-4.21%","-1.97%","10.31%","32.63%","56.43%"
"Unit","UNT","-3.17%","0.08%","-4.37%","15.32%","64.53%","65.28%"
"United Bankshares","UBSI","-1.54%","0.52%","8.92%","10.65%","15.99%","-3.39%"
"United Community Banks","UCBI","-1.38%","-0.36%","1.52%","8.96%","19.07%","46.91%"
"United Fire","UFCS","1.13%","3.05%","-9.55%","11.78%","18.57%","39.32%"
"United Insurances","UIHC","-0.61%","0.77%","4.00%","22.14%","30.79%","47.14%"
"Universal","UVV","2.24%","4.21%","-8.69%","13.14%","4.49%","20.15%"
"Universal Electronics","UEIC","-0.81%","1.30%","26.52%","-9.63%","-24.56%","-11.63%"
"Universal Forest","UFPI","-0.62%","-0.62%","-5.14%","-2.79%","39.16%","-43.33%"
"Universal Health RI","UHT","1.78%","4.26%","12.72%","-4.29%","-3.00%","42.78%"
"Universal Insurance","UVE","-0.11%","1.23%","22.54%","66.00%","100.00%","54.74%"
"Urstadt Biddle Properties","UBA","0.86%","0.72%","0.86%","3.04%","9.16%","18.08%"
"US Ecology","ECOL","-1.40%","1.66%","7.97%","38.14%","49.58%","33.91%"
"US Physicalrapy","USPH","-2.36%","2.29%","12.26%","57.89%","94.21%","117.68%"
"US Silica","SLCA","-5.56%","-10.95%","-14.55%","-31.08%","-13.02%","-9.81%"
"Veeco","VECO","-4.93%","-8.23%","-32.27%","-28.62%","-43.77%","-54.27%"
"Vera Bradley","VRA","-1.12%","0.21%","3.74%","16.17%","51.99%","29.22%"
"Veritiv Cor","VRTV","-0.91%","23.89%","21.88%","68.69%","74.11%","30.91%"
"Viad","VVI","-1.07%","1.69%","6.46%","8.57%","14.03%","108.93%"
"Viavi Solutions","VIAV","-4.30%","-0.29%","-0.19%","19.68%","2.45%","85.13%"
"Vicor","VICR","-2.90%","-5.11%","17.76%","188.76%","253.96%","443.20%"
"Virtus","VRTS","-1.37%","-1.22%","0.78%","12.60%","21.19%","4.90%"
"Virtusa","VRTU","0.62%","-1.31%","-4.33%","17.92%","42.45%","4.65%"
"Vitamin Shoppe","VSI","4.44%","18.26%","87.68%","194.32%","121.37%","-65.22%"
"Wabash National","WNC","-0.06%","-3.11%","-4.74%","-16.73%","-11.25%","31.99%"
"WageWorks","WAGE","-2.63%","-6.50%","-0.77%","-16.53%","-10.78%","6.22%"
"Walker&Dunlop","WD","-2.62%","-1.10%","-6.16%","13.49%","14.68%","115.81%"
"Watts Water Technologies","WTS","-1.15%","-2.44%","-0.18%","7.97%","30.26%","42.83%"
"WD-40","WDFC","-0.63%","0.88%","4.56%","40.76%","58.12%","85.98%"
"Westamerica Bancorporation","WABC","-2.05%","-1.79%","6.31%","4.37%","24.03%","27.33%"
"Winnebago Industries","WGO","-1.75%","-3.73%","-9.36%","-31.69%","12.04%","80.09%"
"Wintrust","WTFC","-1.43%","-0.40%","0.58%","7.92%","25.34%","63.64%"
"Wolverine","WWW","-1.25%","0.61%","7.49%","18.91%","44.92%","29.87%"
"World Acceptance","WRLD","-0.38%","3.75%","0.70%","42.29%","57.32%","235.65%"
"WWE","WWE","-0.88%","-1.54%","-3.34%","154.55%","268.91%","262.21%"
"XO","XOXO","1.09%","0.41%","-13.56%","60.56%","64.67%","87.36%"
"Xperi","XPER","0.31%","-1.80%","0.61%","-32.79%","-34.92%","-53.70%"
"Zumiez","ZUMZ","-3.07%","4.80%","35.89%","36.41%","136.67%","16.73%"
