"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Myers Industries","MYE","Strong Sell","Buy","Strong Buy","Strong Buy"
"MYR Group","MYRG","Neutral","Strong Sell","Strong Sell","Strong Buy"
"Nanometrics","NANO","Buy","Neutral","Strong Buy","Strong Buy"
"National Presto Industries","NPK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Natus","BABY","Strong Sell","Neutral","Strong Buy","Buy"
"Nautilus","NLS","Strong Buy","Strong Buy","Strong Sell","Neutral"
"Navigant","NCI","Neutral","Neutral","Strong Buy","Strong Buy"
"NBT Bancorp","NBTB","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Neenah Paper","NP","Sell","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Buy","Strong Buy","Neutral","Buy"
"Neogen","NEOG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Buy","Strong Buy","Strong Buy","Strong Buy"
"Newpark Resources","NR","Neutral","Strong Sell","Sell","Strong Buy"
"NIC","EGOV","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Northern Oil&Gas","NOG","Strong Buy","Sell","Buy","Buy"
"Northfield Bancorp","NFBK","Neutral","Neutral","Sell","Neutral"
"Northwest Bancshares","NWBI","Buy","Strong Buy","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Strong Buy","Neutral","Strong Buy","Neutral"
"OFG Bancorp","OFG","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Buy","Strong Sell","Strong Sell","Buy"
"Omnicell","OMCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Neutral","Neutral","Sell","Strong Buy"
"Opus Bank","OPB","Strong Buy","Neutral","Strong Sell","Strong Buy"
"Orion Group","ORN","Strong Sell","Sell","Strong Buy","Strong Buy"
"Oritani","ORIT","Neutral","Strong Buy","Strong Buy","Neutral"
"OSI Systems","OSIS","Sell","Strong Sell","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Sell","Neutral","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Patrick","PATK","Neutral","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Pennsylvania RE","PEI","Strong Buy","Strong Buy","Neutral","Strong Sell"
"Perficient","PRFT","Buy","Strong Buy","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Strong Sell","Strong Sell","Buy","Strong Buy"
"PetMed Express","PETS","Strong Buy","Neutral","Neutral","Neutral"
"PGT Innovations","PGTI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Pioneer Energy Services","PES","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Piper Jaffray","PJC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Plexus","PLXS","Sell","Strong Buy","Strong Buy","Strong Buy"
"Powell Industries","POWL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Power Integrations","POWI","Sell","Strong Sell","Strong Sell","Neutral"
"PRA Group Inc","PRAA","Strong Buy","Strong Sell","Strong Sell","Buy"
"ProAssurance","PRA","Neutral","Strong Buy","Strong Buy","Neutral"
"Progress","PRGS","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Proto Labs","PRLB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Strong Buy","Sell","Strong Sell","Neutral"
"PS Business Parks","PSB","Sell","Strong Buy","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Buy","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Neutral","Strong Sell","Buy","Strong Buy"
"Quanex Building Products","NX","Strong Buy","Buy","Strong Sell","Strong Sell"
"QuinStreet","QNST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quorum Health","QHC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rambus","RMBS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Raven","RAVN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rayonier Advanced Materials","RYAM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Re Max Holding","RMAX","Sell","Strong Sell","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Regis","RGS","Sell","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Sell","Sell","Strong Buy","Buy"
"Repligen","RGEN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Neutral","Neutral","Neutral","Strong Buy"
"Retail Opportunity","ROIC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"REX American Resources","REX","Buy","Strong Sell","Strong Sell","Sell"
"RLI","RLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"RR Donnelley & Sons","RRD","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Rudolph","RTEC","Neutral","Strong Sell","Strong Sell","Buy"
"Ruth's Hospitality","RUTH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sabra","SBRA","Buy","Strong Buy","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sanderson Farms","SAFM","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Sanmina","SANM","Strong Buy","Strong Buy","Buy","Neutral"
"Saul Centers","BFS","Buy","Strong Buy","Strong Buy","Strong Buy"
"ScanSource","SCSC","Buy","Strong Buy","Strong Buy","Strong Buy"
"Scholastic","SCHL","Strong Sell","Neutral","Strong Sell","Neutral"
"Schweitzer-Mauduit","SWM","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Scientific Games","SGMS","Sell","Strong Sell","Strong Sell","Neutral"
"SEACOR","CKH","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Select Medical","SEM","Neutral","Sell","Buy","Strong Buy"
"Selective","SIGI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Neutral","Strong Sell","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Neutral","Strong Buy","Strong Buy","Neutral"
"ServisFirst Bancshares","SFBS","Sell","Strong Buy","Strong Buy","Strong Buy"
"Shoe Carnival","SCVL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Simpson Manufacturing","SSD","Neutral","Strong Buy","Strong Buy","Strong Buy"
"SkyWest","SKYW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Sonic","SONC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"South Jersey Industries","SJI","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Southside","SBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Spectrum","SPPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Spire","SR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Strong Buy","Strong Buy","Buy","Strong Sell"
"SPS Commerce","SPSC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Neutral","Strong Sell","Sell","Strong Buy"
"SPX FLOW Inc","FLOW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stage Stores","SSI","Buy","Strong Sell","Strong Sell","Strong Sell"
"Stampscom","STMP","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Standard Motor Products","SMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Standex","SXI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Stepan","SCL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Strong Buy","Buy","Strong Sell","Neutral"
"Steven Madden","SHOO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Strategic Education","STRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Summit Hotel Properties","INN","Neutral","Strong Sell","Strong Sell","Strong Sell"
"SunCoke Energy","SXC","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Super Micro Computer","SMCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Superior Industries","SUP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Supernus","SUPN","Neutral","Strong Sell","Strong Sell","Strong Buy"
"Supervalu","SVU","Strong Sell","Neutral","Strong Buy","Neutral"
"SurModics","SRDX","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Strong Buy","Neutral","Neutral","Neutral"
"Synchronoss Tech","SNCR","Strong Buy","Strong Buy","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Strong Buy","Strong Sell","Strong Sell","Buy"
"Tailored Brands","TLRD","Strong Buy","Buy","Strong Sell","Sell"
"Take-Two","TTWO","Strong Buy","Buy","Strong Buy","Strong Buy"
"Team","TISI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tennant","TNC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Tetra Tech","TTEK","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Buy","Strong Buy","Strong Buy","Buy"
"Texas Capital","TCBI","Strong Buy","Buy","Neutral","Strong Buy"
"The Andersons","ANDE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Childrens Place","PLCE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Ensign","ENSG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Medicines","MDCO","Neutral","Strong Buy","Strong Buy","Strong Buy"
"The Navigators","NAVG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Strong Buy","Strong Sell","Sell","Buy"
"Tidewater","TDW","Buy","Strong Sell","Strong Sell","Neutral"
"Tile Shop","TTS","Neutral","Sell","Sell","Strong Sell"
"Timkensteel Corp","TMST","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"Titan","TWI","Buy","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Sell","Strong Sell","Strong Sell","Sell"
"TiVo","TIVO","Neutral","Buy","Strong Sell","Strong Sell"
"Tompkins","TMP","Strong Buy","Strong Buy","Buy","Strong Buy"
"Topbuild Corp","BLD","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Tredegar","TG","Strong Sell","Strong Sell","Sell","Strong Buy"
"Trex","TREX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Neutral","Strong Buy","Strong Buy","Strong Buy"
"TTEC","TTEC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"TTM","TTMI","Neutral","Strong Sell","Buy","Strong Buy"
"Tuesday Morning","TUES","Strong Buy","Strong Buy","Strong Buy","Neutral"
"U S Concrete","USCR","Strong Sell","Neutral","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Buy","Strong Buy","Buy","Strong Buy"
"Unifi","UFI","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Unifirst","UNF","Strong Sell","Sell","Strong Buy","Strong Buy"
"Unit","UNT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Community Banks","UCBI","Strong Buy","Strong Buy","Neutral","Strong Buy"
"United Fire","UFCS","Neutral","Strong Sell","Neutral","Strong Buy"
"United Insurances","UIHC","Sell","Buy","Strong Buy","Strong Buy"
"Universal","UVV","Strong Buy","Sell","Neutral","Strong Buy"
"Universal Electronics","UEIC","Strong Buy","Strong Buy","Buy","Strong Sell"
"Universal Forest","UFPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Health RI","UHT","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Universal Insurance","UVE","Strong Sell","Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Ecology","ECOL","Buy","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Neutral","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Virtus","VRTS","Sell","Neutral","Strong Buy","Strong Buy"
"Virtusa","VRTU","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Neutral","Strong Buy","Strong Buy","Buy"
"Wabash National","WNC","Sell","Sell","Strong Sell","Sell"
"WageWorks","WAGE","Strong Sell","Strong Sell","Neutral","Sell"
"Walker&Dunlop","WD","Strong Buy","Strong Sell","Sell","Strong Buy"
"Watts Water Technologies","WTS","Neutral","Neutral","Strong Buy","Strong Buy"
"WD-40","WDFC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Wintrust","WTFC","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Wolverine","WWW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WWE","WWE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"XO","XOXO","Strong Buy","Buy","Neutral","Strong Buy"
"Xperi","XPER","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
