"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"Ligand","LGND","0.92%","2.68%","17.56%","87.44%","99.16%","179.16%"
"Lindsay","LNN","-0.10%","2.29%","-0.97%","5.70%","7.69%","22.30%"
"Liquidity Services","LQDT","0.69%","1.39%","3.55%","50.52%","28.07%","-2.67%"
"Lithia Motors","LAD","-0.12%","1.29%","-1.26%","-22.59%","-18.58%","-17.51%"
"Littelfuse","LFUS","0.63%","4.63%","4.74%","14.80%","21.99%","153.03%"
"LivePerson","LPSN","-0.38%","6.05%","13.36%","128.70%","96.27%","187.43%"
"LogMeIn","LOGM","1.47%","6.63%","6.11%","-24.89%","-24.83%","37.95%"
"Lsb Industries","LXU","3.34%","3.92%","12.94%","-15.30%","21.64%","-68.97%"
"LSC Communications","LKSD","-0.66%","-1.47%","-19.71%","-20.40%","-25.14%","-"
"LTC Properties","LTC","0.39%","1.21%","9.32%","5.86%","-5.20%","13.02%"
"Lumber Liquidators","LL","3.33%","3.69%","-6.98%","-42.69%","-52.07%","19.06%"
"Lumentum Holdings Inc","LITE","0.95%","6.50%","31.67%","40.70%","21.02%","248.53%"
"Luminex","LMNX","0.79%","1.26%","-16.95%","42.74%","45.47%","54.34%"
"Lydall","LDL","-1.13%","-2.13%","-5.71%","-13.79%","-6.91%","61.08%"
"M/I Homes","MHO","-0.87%","0.65%","1.08%","-24.01%","6.26%","4.64%"
"Magellan Health","MGLN","-0.53%","-0.47%","2.68%","-22.63%","-7.66%","33.39%"
"Maiden Holdings","MHLD","-2.41%","5.19%","-53.45%","-38.64%","-44.14%","-71.74%"
"ManTech","MANT","0.53%","2.83%","10.33%","31.56%","64.17%","141.07%"
"Marcus","MCS","0.89%","-0.38%","2.46%","44.42%","58.63%","103.50%"
"MarineMax","HZO","0.92%","3.79%","16.80%","15.87%","35.60%","34.36%"
"Marriot Vacations Worldwide","VAC","-2.36%","-2.05%","2.22%","-9.95%","4.63%","71.45%"
"Marten Transport","MRTN","0.92%","-0.45%","0.92%","8.62%","28.57%","98.47%"
"Masimo","MASI","0.66%","1.36%","18.94%","39.45%","40.14%","191.04%"
"Materion","MTRN","1.18%","2.15%","2.39%","32.10%","68.06%","107.36%"
"Matrix","MTRX","0.35%","-0.84%","6.87%","19.78%","79.92%","6.60%"
"Matson","MATX","-0.41%","0.69%","1.94%","22.99%","42.25%","-2.60%"
"Matthews","MATW","-1.42%","-1.51%","-0.57%","-1.04%","-13.28%","2.89%"
"MDC","MDC","-0.84%","-2.51%","9.57%","-0.19%","9.95%","17.29%"
"Medidata","MDSO","0.54%","4.93%","13.35%","32.92%","12.37%","75.41%"
"MEDIFAST","MED","1.02%","-0.02%","30.39%","220.67%","295.37%","706.12%"
"Mercury","MRCY","0.91%","3.84%","27.51%","3.62%","10.28%","235.92%"
"Meridian","VIVO","0.00%","-1.27%","-1.90%","10.71%","11.51%","-18.98%"
"Merit","MMSI","0.51%","2.09%","7.92%","35.65%","41.89%","157.58%"
"Meritage","MTH","-0.69%","-0.46%","-0.00%","-15.72%","6.02%","2.40%"
"Methode Electronics","MEI","-0.85%","1.37%","3.44%","1.25%","-0.73%","52.80%"
"MicroStrategy","MSTR","-0.03%","4.24%","13.56%","12.57%","14.57%","-25.62%"
"MiMedx","MDXG","12.33%","29.05%","27.53%","-57.02%","-66.69%","-44.18%"
"MKS Instruments","MKSI","-0.91%","3.05%","-1.59%","-1.80%","12.69%","175.37%"
"Mobile Mini","MINI","-0.11%","-0.57%","2.34%","26.52%","44.30%","28.34%"
"Momenta","MNTA","-2.03%","-2.39%","-10.47%","89.96%","57.27%","35.83%"
"Monarch","MCRI","0.60%","-0.80%","-0.90%","5.40%","32.81%","169.17%"
"Monotype","TYPE","0.48%","-3.87%","2.18%","-12.45%","15.62%","-0.38%"
"Monro Muffler Brake","MNRO","1.22%","-0.91%","4.67%","23.97%","48.01%","11.37%"
"Moog","MOGa","1.66%","2.92%","8.89%","-5.95%","6.41%","29.45%"
"Motorcar Parts","MPAA","-0.15%","1.85%","22.22%","5.64%","0.49%","-17.22%"
"Movado","MOV","-15.38%","-18.44%","-16.06%","29.81%","50.63%","47.65%"
"MTS Systems","MTSC","-0.47%","1.52%","-1.96%","-0.47%","10.43%","-10.23%"
"Mueller Industries","MLI","0.03%","-0.91%","-1.18%","-7.65%","9.69%","2.86%"
"Multi-Color","LABL","0.00%","-1.07%","-9.04%","-19.37%","-24.37%","-8.41%"
"Myers Industries","MYE","-1.54%","0.45%","4.18%","15.13%","19.41%","57.43%"
"MYR Group","MYRG","1.18%","0.14%","-4.66%","-1.57%","36.27%","22.59%"
"Nanometrics","NANO","-2.12%","2.24%","16.38%","75.88%","69.95%","215.55%"
"National Presto Industries","NPK","-1.90%","-2.50%","7.90%","35.24%","35.04%","63.92%"
"Natus","BABY","-0.14%","1.10%","0.96%","-3.53%","9.67%","-9.41%"
"Nautilus","NLS","0.67%","2.74%","5.26%","12.36%","-8.26%","-1.83%"
"Navigant","NCI","0.47%","-0.63%","8.32%","21.43%","53.75%","49.27%"
"NBT Bancorp","NBTB","-0.27%","-1.65%","0.47%","9.86%","23.15%","56.10%"
"Neenah Paper","NP","0.72%","1.69%","3.02%","-0.22%","17.09%","56.70%"
"Nektar","NKTR","0.97%","5.10%","26.90%","11.77%","217.40%","504.07%"
"Neogen","NEOG","1.82%","2.24%","8.62%","45.15%","73.21%","73.32%"
"NETGEAR","NTGR","-4.23%","-3.31%","6.53%","19.40%","46.15%","130.91%"
"Newpark Resources","NR","1.82%","2.75%","1.36%","30.23%","39.13%","52.80%"
"NIC","EGOV","-0.30%","-1.75%","2.44%","1.20%","2.75%","-8.30%"
"Northern Oil&Gas","NOG","1.50%","2.11%","-9.14%","64.88%","297.65%","-43.95%"
"Northfield Bancorp","NFBK","-0.31%","-2.47%","-2.70%","-5.09%","0.62%","8.28%"
"Northwest Bancshares","NWBI","-0.11%","-0.98%","0.94%","8.73%","17.89%","41.67%"
"Northwest Natural Gas","NWN","1.42%","0.78%","-1.15%","7.96%","-2.87%","46.43%"
"NutriSystem","NTRI","-2.31%","-11.12%","-10.12%","-31.65%","-33.79%","28.48%"
"OFG Bancorp","OFG","0.31%","-0.30%","-1.50%","74.47%","88.51%","89.81%"
"Old National Bancorp","ONB","0.51%","-1.24%","2.31%","14.04%","21.71%","44.20%"
"Ollies Bargain Outlet Holdings Inc","OLLI","1.38%","5.65%","21.15%","58.12%","101.19%","370.65%"
"Olympic Steel","ZEUS","1.16%","2.77%","-1.09%","1.77%","19.84%","68.88%"
"Omnicell","OMCL","0.75%","-0.44%","13.03%","38.66%","31.09%","97.91%"
"Onespan","OSPN","0.27%","1.37%","13.19%","32.73%","47.01%","10.35%"
"Opus Bank","OPB","0.00%","-1.58%","-1.24%","2.38%","24.78%","-24.03%"
"Orion Group","ORN","1.18%","-3.49%","-6.43%","9.58%","42.05%","19.50%"
"Oritani","ORIT","-0.15%","-2.60%","0.75%","-1.71%","0.44%","10.11%"
"OSI Systems","OSIS","0.34%","0.14%","-3.12%","20.02%","-6.97%","5.79%"
"Oxford Industries","OXM","-0.88%","-0.64%","1.55%","24.42%","61.82%","11.16%"
"Papa John's","PZZA","1.53%","8.92%","10.92%","-17.06%","-37.77%","-30.80%"
"Park Electrochemical","PKE","-0.84%","-0.09%","-3.98%","8.04%","16.91%","20.56%"
"Patrick","PATK","-1.39%","0.55%","4.24%","-8.06%","29.43%","68.96%"
"PDC Energy","PDCE","-0.35%","-0.38%","-13.02%","6.29%","39.28%","-2.49%"
"Pennsylvania RE","PEI","0.38%","-0.29%","-1.69%","-12.20%","4.09%","-47.38%"
"Perficient","PRFT","0.21%","2.45%","7.98%","49.03%","55.30%","71.62%"
"Perry Ellis","PERY","-0.04%","-0.18%","-1.82%","9.94%","26.11%","11.19%"
"PetMed Express","PETS","-1.19%","-3.95%","-1.19%","-19.36%","1.16%","121.29%"
"PGT Innovations","PGTI","-0.40%","-0.40%","2.71%","46.29%","86.74%","84.37%"
"Phibro","PAHC","-4.57%","-5.72%","-1.88%","40.30%","32.39%","33.14%"
"Pinnacle","PNFP","0.00%","-1.00%","2.72%","-3.17%","3.22%","35.39%"
"Pioneer Energy Services","PES","6.35%","-4.29%","1.52%","9.84%","97.06%","1.21%"
"Piper Jaffray","PJC","-0.32%","0.06%","0.97%","-9.45%","40.85%","86.57%"
"Plexus","PLXS","0.35%","3.42%","5.89%","3.62%","20.81%","65.27%"
"Powell Industries","POWL","-1.06%","0.25%","9.77%","40.42%","41.31%","37.02%"
"Power Integrations","POWI","-0.20%","0.62%","2.24%","-0.61%","0.34%","86.24%"
"PRA Group Inc","PRAA","-2.96%","-4.76%","-8.04%","8.58%","24.74%","-32.35%"
"ProAssurance","PRA","-0.62%","0.74%","16.10%","-16.10%","-9.95%","1.52%"
"Progress","PRGS","1.24%","2.90%","10.76%","-4.28%","21.35%","50.42%"
"Proto Labs","PRLB","0.34%","3.07%","19.78%","44.95%","107.94%","105.00%"
"Provident","PFS","-0.32%","-1.94%","-1.25%","-6.49%","1.49%","33.16%"
"PS Business Parks","PSB","-1.03%","0.50%","1.53%","3.70%","-3.99%","77.80%"
"Quaker Chemical","KWR","0.43%","0.16%","0.00%","17.74%","27.52%","123.71%"
"Quality Systems","QSII","0.31%","1.47%","12.92%","67.38%","44.32%","67.26%"
"Qualys","QLYS","-0.55%","4.12%","4.48%","53.33%","91.58%","213.15%"
"Quanex Building Products","NX","-0.30%","-2.93%","-6.50%","-29.27%","-15.56%","-7.80%"
"QuinStreet","QNST","-2.57%","-4.05%","14.33%","80.91%","183.36%","175.64%"
"Quorum Health","QHC","-0.67%","3.70%","-7.44%","-28.21%","2.28%","-"
"Rambus","RMBS","0.25%","2.90%","-2.35%","-15.12%","-6.94%","-10.13%"
"Raven","RAVN","2.33%","3.09%","24.48%","40.61%","72.50%","166.56%"
"Rayonier Advanced Materials","RYAM","-0.56%","1.00%","17.07%","3.28%","53.94%","209.68%"
"Re Max Holding","RMAX","-0.40%","1.01%","-1.97%","2.68%","-18.69%","35.77%"
"Red Robin Gourmet Burgers","RRGB","0.12%","-0.74%","-14.48%","-28.28%","-29.04%","-48.66%"
"Regis","RGS","-0.33%","1.37%","22.74%","39.52%","61.37%","97.69%"
"Rent-A-Center","RCII","0.14%","0.20%","-0.54%","32.97%","21.98%","-45.11%"
"Repligen","RGEN","1.93%","4.10%","12.44%","49.78%","24.43%","59.45%"
"Resources Connection","RECN","1.90%","2.56%","0.94%","3.88%","25.88%","2.29%"
"Retail Opportunity","ROIC","-0.36%","-0.15%","3.38%","-2.01%","-1.46%","22.72%"
"REX American Resources","REX","0.03%","-0.52%","1.22%","-5.86%","-10.02%","45.36%"
"RLI","RLI","-0.47%","-0.27%","2.58%","26.43%","43.29%","51.98%"
"Roadrunner","RRTS","-1.42%","-3.47%","-36.53%","-81.97%","-81.39%","-93.59%"
"Rogers","ROG","0.14%","5.00%","20.64%","-13.15%","18.63%","152.66%"
"RR Donnelley & Sons","RRD","0.00%","1.17%","-12.20%","-44.30%","-43.88%","-79.65%"
"Rudolph","RTEC","0.73%","1.10%","-3.32%","15.69%","24.55%","116.69%"
"Ruth's Hospitality","RUTH","-0.16%","-2.06%","6.56%","42.49%","57.80%","91.85%"
"S&T Bancorp","STBA","0.09%","-0.79%","4.07%","17.01%","29.60%","55.68%"
"Sabra","SBRA","0.68%","1.76%","9.39%","25.95%","8.19%","-1.38%"
"Safety Insurance","SAFT","0.63%","0.58%","4.64%","19.22%","34.24%","82.29%"
"Saia","SAIA","2.64%","2.97%","5.71%","12.58%","40.85%","112.12%"
"Sanderson Farms","SAFM","1.75%","2.02%","7.73%","-21.73%","-26.37%","58.45%"
"Sanmina","SANM","0.00%","2.29%","7.39%","-5.30%","-16.56%","62.42%"
"Saul Centers","BFS","-0.37%","1.54%","11.58%","-3.72%","-1.90%","20.49%"
"ScanSource","SCSC","-12.75%","-11.72%","-8.73%","5.17%","-4.08%","-1.44%"
"Scholastic","SCHL","0.84%","0.89%","0.93%","5.09%","6.90%","-2.45%"
"Schweitzer-Mauduit","SWM","0.29%","2.29%","-1.16%","-9.59%","8.12%","16.08%"
"Scientific Games","SGMS","5.25%","4.40%","-33.30%","-37.52%","-8.95%","190.83%"
"SEACOR","CKH","-0.72%","-1.76%","-2.77%","11.01%","33.72%","-20.46%"
"Select Medical","SEM","0.52%","0.52%","-6.25%","10.48%","4.84%","51.16%"
"Selective","SIGI","-0.31%","-0.24%","6.10%","8.09%","25.89%","109.27%"
"Semtech","SMTC","0.00%","-0.10%","5.16%","45.91%","32.71%","194.40%"
"Seneca Foods A","SENEA","0.49%","-1.91%","14.10%","0.00%","3.19%","4.31%"
"ServisFirst Bancshares","SFBS","-0.05%","-1.01%","1.85%","3.69%","26.15%","129.49%"
"Shoe Carnival","SCVL","13.09%","18.01%","33.06%","56.04%","107.66%","61.16%"
"Shutterstock","SSTK","1.00%","3.93%","23.64%","24.84%","59.98%","60.31%"
"Simmons First National","SFNC","0.00%","-1.60%","3.36%","7.88%","18.01%","-29.79%"
"Simpson Manufacturing","SSD","1.16%","3.14%","5.03%","33.48%","75.03%","119.51%"
"SkyWest","SKYW","0.39%","3.35%","8.18%","22.03%","86.74%","307.55%"
"Sleep Number","SL2","2.34%","1.27%","18.35%","-9.92%","13.71%","29.87%"
"Sonic","SONC","1.36%","-0.03%","-2.56%","24.64%","46.30%","26.85%"
"Sonic Automotive","SAH","-0.46%","-1.59%","6.39%","17.34%","19.61%","0.65%"
"South Jersey Industries","SJI","1.60%","-0.84%","-2.56%","5.86%","-7.86%","37.18%"
"Southside","SBSI","0.28%","-1.72%","3.09%","4.96%","8.20%","46.74%"
"SpartanNash Co","SPTN","-0.33%","-1.17%","-11.94%","-20.91%","-14.37%","-25.44%"
"Spectrum","SPPI","-0.78%","2.53%","14.04%","28.13%","148.77%","233.98%"
"Spire","SR","0.34%","-1.19%","4.33%","-0.60%","-2.35%","41.10%"
"Spok Holdings","SPOK","0.00%","-0.00%","7.59%","-0.32%","-6.87%","-4.82%"
"SPS Commerce","SPSC","0.23%","2.14%","12.78%","99.12%","58.81%","42.24%"
"SPX Corp","SPXC","0.47%","0.32%","-7.41%","9.43%","42.53%","132.25%"
"SPX FLOW Inc","FLOW","1.72%","0.80%","3.28%","3.22%","46.64%","-"
"Stage Stores","SSI","-0.47%","-0.47%","-1.41%","25.00%","15.38%","-80.45%"
"Stampscom","STMP","-1.13%","1.05%","-9.71%","25.35%","23.22%","186.19%"
"Standard Motor Products","SMP","-0.08%","1.52%","5.62%","14.63%","16.73%","45.42%"
"Standex","SXI","4.44%","-1.55%","4.34%","6.19%","13.31%","35.15%"
"Stein Mart","SMRT","-2.28%","-19.25%","-3.17%","84.48%","71.20%","-80.07%"
"Stepan","SCL","0.77%","2.23%","2.11%","13.25%","15.60%","98.60%"
"Sterling Bancorp","STL","0.00%","-0.66%","2.48%","-7.52%","1.34%","62.15%"
"Steven Madden","SHOO","0.79%","-2.05%","6.11%","22.81%","35.26%","40.36%"
"Stewart Info Services","STC","0.45%","-0.22%","-1.06%","6.29%","24.61%","16.06%"
"Strategic Education","STRA","-0.72%","1.76%","16.59%","53.37%","71.72%","163.00%"
"Sturm Ruger&Company","RGR","0.99%","2.17%","12.92%","9.58%","33.62%","-2.69%"
"Summit Hotel Properties","INN","1.82%","2.34%","-1.20%","-8.21%","-5.80%","15.25%"
"SunCoke Energy","SXC","0.62%","2.79%","0.09%","-4.75%","22.53%","-0.52%"
"Super Micro Computer","SMCI","3.44%","28.75%","-8.82%","-3.73%","-24.31%","-26.33%"
"Superior Industries","SUP","-0.67%","2.53%","21.53%","50.17%","52.22%","16.75%"
"Supernus","SUPN","1.11%","1.34%","-14.16%","14.05%","-0.76%","150.41%"
"Supervalu","SVU","0.06%","0.22%","-0.19%","49.35%","61.38%","-44.07%"
"SurModics","SRDX","0.94%","1.68%","28.49%","169.82%","190.58%","232.09%"
"Sykes","SYKE","1.00%","4.07%","2.53%","-3.31%","14.07%","20.91%"
"Synchronoss Tech","SNCR","0.41%","6.12%","43.50%","-32.10%","-63.85%","-84.97%"
"Synergy Resources","SRCI","1.14%","0.72%","-13.69%","14.54%","23.83%","-9.03%"
"Tailored Brands","TLRD","4.09%","6.46%","16.02%","7.15%","97.88%","-58.57%"
"Take-Two","TTWO","1.82%","4.14%","20.41%","23.97%","39.17%","367.18%"
"Team","TISI","-1.08%","-7.82%","5.50%","54.36%","86.23%","-45.03%"
"Tennant","TNC","1.95%","-0.13%","-6.70%","4.47%","24.53%","32.41%"
"Tetra Tech","TTEK","0.94%","-0.57%","14.39%","44.44%","63.26%","167.71%"
"Tetra Technologies","TTI","1.72%","-2.67%","9.74%","10.77%","129.61%","-38.49%"
"Texas Capital","TCBI","-3.19%","-3.66%","-1.32%","0.79%","20.67%","66.36%"
"The Andersons","ANDE","-0.37%","0.25%","15.04%","30.18%","27.32%","14.61%"
"The Childrens Place","PLCE","3.39%","6.78%","17.94%","-0.28%","36.55%","141.91%"
"The Ensign","ENSG","1.15%","0.26%","7.26%","74.28%","88.36%","64.78%"
"The Medicines","MDCO","3.91%","5.00%","3.05%","49.74%","11.58%","-0.15%"
"The Navigators","NAVG","0.22%","0.07%","15.41%","43.02%","24.82%","83.19%"
"The Providence Service","PRSC","-0.39%","-0.18%","-4.75%","12.49%","28.79%","48.90%"
"Tidewater","TDW","4.74%","3.57%","-5.39%","33.11%","37.34%","-94.23%"
"Tile Shop","TTS","1.32%","-3.14%","-7.23%","-19.79%","-48.84%","-35.29%"
"Timkensteel Corp","TMST","0.93%","4.85%","1.15%","-7.44%","-5.19%","-21.32%"
"Titan","TWI","-1.80%","3.38%","-27.76%","-40.61%","-10.84%","-16.67%"
"Tivity Health","TVTY","1.36%","2.75%","-0.15%","-7.93%","-14.16%","175.59%"
"TiVo","TIVO","0.37%","4.62%","11.93%","-12.82%","-25.68%","22.85%"
"Tompkins","TMP","0.02%","-1.52%","1.49%","6.90%","14.54%","65.67%"
"Topbuild Corp","BLD","-2.73%","-6.84%","-12.36%","-14.05%","9.69%","105.23%"
"Tredegar","TG","2.45%","10.31%","-11.71%","19.79%","41.10%","58.73%"
"Trex","TREX","1.10%","1.19%","8.28%","55.31%","121.53%","116.90%"
"TrueBlue","TBI","0.00%","0.34%","8.69%","6.91%","43.77%","22.50%"
"TrustCo Bank NY","TRST","0.00%","-2.66%","0.55%","-0.54%","15.82%","54.56%"
"TTEC","TTEC","-1.13%","3.74%","-18.04%","-34.53%","-33.63%","-2.59%"
"TTM","TTMI","1.19%","3.04%","7.49%","19.08%","31.04%","173.61%"
"Tuesday Morning","TUES","-3.17%","-6.15%","5.17%","10.91%","35.56%","-61.54%"
"U S Concrete","USCR","1.14%","0.72%","-2.97%","-41.42%","-38.79%","-5.37%"
"UMB Financial","UMBF","-0.32%","-1.93%","3.73%","3.68%","11.10%","48.75%"
"Unifi","UFI","0.53%","-1.37%","7.33%","-9.73%","4.18%","11.54%"
"Unifirst","UNF","-0.73%","-0.00%","-2.19%","11.01%","27.47%","68.85%"
"Unit","UNT","1.55%","-4.31%","5.22%","19.09%","64.57%","72.37%"
"United Bankshares","UBSI","0.64%","-1.01%","5.95%","12.66%","16.69%","4.62%"
"United Community Banks","UCBI","-0.72%","-2.11%","0.43%","7.18%","15.51%","54.11%"
"United Fire","UFCS","-0.56%","-0.28%","-12.67%","9.83%","19.02%","50.78%"
"United Insurances","UIHC","0.72%","0.58%","0.67%","21.16%","32.78%","59.06%"
"Universal","UVV","-0.34%","-1.58%","-14.25%","12.86%","3.58%","20.40%"
"Universal Electronics","UEIC","0.90%","4.17%","28.76%","-4.76%","-23.14%","-1.29%"
"Universal Forest","UFPI","0.87%","0.89%","1.19%","-0.90%","28.24%","-37.93%"
"Universal Health RI","UHT","0.01%","2.32%","12.48%","0.80%","0.00%","64.59%"
"Universal Insurance","UVE","-1.01%","-2.43%","-0.68%","61.24%","105.59%","80.37%"
"Urstadt Biddle Properties","UBA","-0.17%","-0.39%","3.10%","5.57%","10.98%","28.00%"
"US Ecology","ECOL","-0.62%","0.35%","6.86%","42.06%","40.95%","45.02%"
"US Physicalrapy","USPH","1.09%","3.47%","15.42%","67.45%","101.84%","163.11%"
"US Silica","SLCA","-4.75%","-4.32%","-21.11%","-34.67%","-21.83%","5.82%"
"Veeco","VECO","1.33%","13.43%","-22.18%","-23.23%","-39.68%","-50.59%"
"Vera Bradley","VRA","-1.76%","-2.02%","9.41%","19.38%","60.84%","34.38%"
"Veritiv Cor","VRTV","-1.14%","-0.42%","24.28%","64.71%","70.00%","32.48%"
"Viad","VVI","-0.08%","-0.24%","7.23%","11.10%","12.01%","125.13%"
"Viavi Solutions","VIAV","0.00%","0.97%","13.44%","31.35%","14.34%","113.78%"
"Vicor","VICR","3.92%","6.41%","8.17%","197.85%","220.05%","537.81%"
"Virtus","VRTS","0.23%","-0.77%","-3.68%","11.56%","21.08%","11.55%"
"Virtusa","VRTU","-0.02%","0.35%","7.87%","29.29%","56.91%","7.69%"
"Vitamin Shoppe","VSI","-3.68%","-4.03%","56.89%","197.73%","144.86%","-63.41%"
"Wabash National","WNC","-0.11%","1.50%","-4.49%","-12.86%","-10.04%","54.62%"
"WageWorks","WAGE","-0.10%","0.77%","-1.33%","-15.97%","-11.62%","16.27%"
"Walker&Dunlop","WD","-2.83%","-3.14%","-9.53%","12.86%","11.25%","120.35%"
"Watts Water Technologies","WTS","0.12%","0.36%","-2.45%","9.87%","35.25%","52.14%"
"WD-40","WDFC","-0.46%","-0.40%","7.74%","46.23%","58.38%","106.05%"
"Westamerica Bancorporation","WABC","0.14%","-1.75%","4.92%","5.74%","22.15%","39.50%"
"Winnebago Industries","WGO","-1.42%","2.98%","-4.64%","-31.56%","5.26%","85.79%"
"Wintrust","WTFC","-0.29%","-2.19%","0.92%","7.49%","21.60%","73.61%"
"Wolverine","WWW","0.26%","-0.29%","8.62%","20.55%","46.12%","42.60%"
"World Acceptance","WRLD","2.02%","1.40%","19.61%","48.04%","59.72%","217.99%"
"WWE","WWE","2.60%","6.56%","8.62%","181.00%","294.17%","328.36%"
"XO","XOXO","0.53%","-0.33%","7.42%","63.98%","62.57%","106.62%"
"Xperi","XPER","-0.30%","0.93%","-1.80%","-32.99%","-40.00%","-50.06%"
"Zumiez","ZUMZ","0.00%","-0.17%","32.23%","43.85%","140.56%","28.49%"
