"Name","Symbol","Daily","1 Week","1 Month","YTD","1 Year","3 Years"
"LHC Group","LHCG","-0.75%","-0.44%","15.91%","61.18%","55.46%","127.15%"
"Ligand","LGND","-1.03%","2.69%","18.08%","85.72%","100.35%","167.58%"
"Lindsay","LNN","0.59%","1.17%","2.70%","5.80%","8.75%","22.53%"
"Liquidity Services","LQDT","-1.36%","0.69%","4.32%","49.48%","27.19%","-1.49%"
"Lithia Motors","LAD","0.07%","0.09%","0.89%","-22.49%","-16.52%","-18.03%"
"Littelfuse","LFUS","0.94%","3.71%","3.46%","14.07%","23.81%","151.35%"
"LivePerson","LPSN","0.19%","6.24%","14.78%","129.57%","101.53%","191.07%"
"LogMeIn","LOGM","2.29%","5.34%","4.31%","-25.98%","-25.23%","31.35%"
"Lsb Industries","LXU","1.13%","-0.14%","13.43%","-18.04%","17.70%","-69.38%"
"LSC Communications","LKSD","-1.06%","-1.54%","-17.58%","-19.87%","-22.77%","-"
"LTC Properties","LTC","1.28%","0.57%","10.49%","5.44%","-4.77%","10.78%"
"Lumber Liquidators","LL","0.75%","0.99%","-28.56%","-44.54%","-53.09%","16.61%"
"Lumentum Holdings Inc","LITE","2.64%","7.92%","30.81%","39.37%","19.98%","242.12%"
"Luminex","LMNX","0.00%","1.60%","-13.97%","41.62%","47.07%","51.14%"
"Lydall","LDL","-1.56%","-3.17%","-2.96%","-12.81%","-6.45%","60.97%"
"M/I Homes","MHO","-0.60%","-0.19%","3.41%","-23.34%","8.43%","6.67%"
"Magellan Health","MGLN","-1.12%","-0.79%","4.31%","-22.22%","-3.41%","31.20%"
"Maiden Holdings","MHLD","2.47%","5.06%","-51.74%","-37.12%","-42.76%","-70.90%"
"ManTech","MANT","0.08%","1.85%","13.71%","30.86%","66.70%","139.18%"
"Marcus","MCS","0.26%","-0.00%","2.22%","43.14%","57.23%","99.24%"
"MarineMax","HZO","1.88%","3.09%","17.93%","14.81%","36.91%","32.80%"
"Marriot Vacations Worldwide","VAC","1.09%","-1.16%","5.65%","-7.78%","8.85%","71.37%"
"Marten Transport","MRTN","-1.35%","-3.53%","4.30%","7.64%","28.15%","94.74%"
"Masimo","MASI","-0.35%","0.98%","20.87%","38.53%","41.11%","182.99%"
"Materion","MTRN","-0.08%","0.71%","3.42%","30.56%","66.75%","103.69%"
"Matrix","MTRX","-1.62%","-1.85%","7.87%","19.38%","84.78%","5.83%"
"Matson","MATX","0.49%","0.74%","5.11%","23.49%","45.71%","-2.51%"
"Matthews","MATW","0.28%","0.09%","3.62%","0.38%","-11.00%","4.68%"
"MDC","MDC","-1.50%","-3.02%","12.16%","0.66%","11.42%","19.21%"
"Medidata","MDSO","1.67%","3.83%","15.67%","32.21%","14.48%","72.14%"
"MEDIFAST","MED","-2.43%","-0.21%","30.16%","217.43%","299.06%","691.43%"
"Mercury","MRCY","0.55%","3.86%","32.42%","2.69%","10.22%","232.89%"
"Meridian","VIVO","0.32%","-1.27%","1.64%","10.71%","12.73%","-18.89%"
"Merit","MMSI","0.52%","1.13%","10.00%","34.95%","43.95%","157.74%"
"Meritage","MTH","-0.91%","-1.25%","2.36%","-15.14%","8.63%","4.20%"
"Methode Electronics","MEI","0.74%","1.11%","5.13%","2.12%","3.54%","53.08%"
"MicroStrategy","MSTR","0.62%","4.44%","15.56%","12.60%","17.59%","-26.44%"
"MiMedx","MDXG","3.54%","15.27%","12.85%","-61.70%","-70.20%","-49.69%"
"MKS Instruments","MKSI","0.00%","2.57%","0.38%","-0.90%","14.07%","178.55%"
"Mobile Mini","MINI","0.46%","-0.34%","4.80%","26.67%","48.14%","30.29%"
"Momenta","MNTA","-1.10%","-3.22%","-5.91%","93.91%","64.44%","32.79%"
"Monarch","MCRI","-0.25%","-1.01%","0.56%","4.77%","34.29%","164.56%"
"Monotype","TYPE","-2.33%","-4.55%","3.70%","-12.86%","15.38%","-0.76%"
"Monro Muffler Brake","MNRO","1.60%","-1.06%","5.20%","22.48%","48.88%","10.17%"
"Moog","MOGa","-0.04%","0.65%","11.88%","-7.48%","7.65%","27.42%"
"Motorcar Parts","MPAA","-0.08%","1.07%","22.98%","5.80%","2.88%","-16.01%"
"Movado","MOV","3.46%","-3.23%","1.96%","53.42%","80.95%","73.39%"
"MTS Systems","MTSC","0.94%","1.99%","0.75%","-0.00%","12.11%","-9.60%"
"Mueller Industries","MLI","-0.85%","-1.54%","2.47%","-7.68%","10.99%","3.06%"
"Multi-Color","LABL","-1.31%","-1.47%","-7.65%","-19.37%","-23.51%","-7.62%"
"Myers Industries","MYE","0.00%","1.79%","10.14%","16.92%","23.24%","63.56%"
"MYR Group","MYRG","0.20%","-0.06%","-3.77%","-2.71%","37.66%","23.04%"
"Nanometrics","NANO","0.56%","5.51%","23.36%","79.70%","70.79%","223.55%"
"National Presto Industries","NPK","-0.11%","-1.47%","14.15%","37.86%","39.19%","72.34%"
"Natus","BABY","-0.14%","1.10%","4.83%","-3.40%","11.99%","-10.87%"
"Nautilus","NLS","0.00%","1.36%","6.81%","11.61%","-8.59%","-8.14%"
"Navigant","NCI","-0.85%","-1.26%","9.37%","20.87%","55.98%","48.29%"
"NBT Bancorp","NBTB","-0.66%","-1.58%","-0.05%","10.16%","23.90%","58.79%"
"Neenah Paper","NP","0.50%","-0.22%","2.22%","-0.94%","17.00%","56.36%"
"Nektar","NKTR","1.36%","4.79%","29.55%","10.70%","238.85%","508.19%"
"Neogen","NEOG","-1.18%","0.71%","9.85%","42.56%","71.75%","69.17%"
"NETGEAR","NTGR","-0.68%","4.12%","10.98%","24.68%","53.73%","143.36%"
"Newpark Resources","NR","0.00%","1.38%","3.77%","27.91%","42.86%","56.25%"
"NIC","EGOV","-0.88%","-1.46%","4.98%","1.51%","3.37%","-8.32%"
"Northern Oil&Gas","NOG","-3.20%","0.60%","-2.63%","62.44%","303.64%","-42.78%"
"Northfield Bancorp","NFBK","-1.33%","-2.28%","0.49%","-4.80%","1.50%","9.49%"
"Northwest Bancshares","NWBI","-0.38%","-1.51%","1.34%","8.85%","18.32%","42.60%"
"Northwest Natural Gas","NWN","0.71%","-0.31%","-1.24%","6.45%","-3.93%","43.60%"
"NutriSystem","NTRI","-0.88%","-9.25%","-4.42%","-30.04%","-31.47%","32.28%"
"OFG Bancorp","OFG","-0.61%","-1.51%","-0.61%","73.94%","84.75%","125.52%"
"Old National Bancorp","ONB","-0.75%","-1.98%","1.80%","13.47%","21.10%","44.63%"
"Ollies Bargain Outlet Holdings Inc","OLLI","2.34%","5.66%","19.07%","55.96%","94.50%","372.68%"
"Olympic Steel","ZEUS","-1.14%","0.23%","-2.83%","0.60%","19.51%","68.91%"
"Omnicell","OMCL","-2.13%","-0.15%","14.10%","37.63%","32.84%","95.86%"
"Onespan","OSPN","0.00%","1.94%","8.11%","32.37%","49.59%","4.60%"
"Opus Bank","OPB","-0.53%","-3.29%","-1.06%","2.38%","25.34%","-23.32%"
"Orion Group","ORN","-1.74%","-4.18%","-6.09%","8.30%","35.03%","17.29%"
"Oritani","ORIT","-0.62%","-2.42%","-0.31%","-1.52%","2.22%","11.15%"
"OSI Systems","OSIS","-1.21%","0.40%","-0.30%","19.62%","-7.42%","4.82%"
"Oxford Industries","OXM","1.39%","-0.47%","3.27%","25.52%","61.50%","15.78%"
"Papa John's","PZZA","1.84%","7.25%","8.99%","-18.30%","-38.95%","-32.86%"
"Park Electrochemical","PKE","-0.51%","-0.14%","-2.28%","8.96%","18.03%","22.27%"
"Patrick","PATK","-0.54%","2.21%","6.94%","-6.77%","30.62%","72.62%"
"PDC Energy","PDCE","2.23%","-0.45%","-12.95%","6.66%","43.52%","0.05%"
"Pennsylvania RE","PEI","2.77%","-2.35%","-0.19%","-12.53%","3.69%","-48.44%"
"Perficient","PRFT","0.28%","4.07%","8.29%","48.72%","57.56%","75.06%"
"Perry Ellis","PERY","-0.29%","0.04%","-1.92%","9.98%","28.39%","14.70%"
"PetMed Express","PETS","1.25%","-1.30%","0.68%","-18.40%","0.19%","124.21%"
"PGT Innovations","PGTI","0.00%","-2.37%","2.70%","46.88%","86.79%","84.15%"
"Phibro","PAHC","-7.94%","-1.20%","4.45%","47.01%","30.46%","38.23%"
"Pinnacle","PNFP","-0.23%","-2.28%","2.64%","-3.17%","3.38%","35.93%"
"Pioneer Energy Services","PES","-7.35%","-12.50%","-36.36%","3.28%","85.29%","0.96%"
"Piper Jaffray","PJC","0.26%","0.08%","1.62%","-9.16%","41.55%","91.71%"
"Plexus","PLXS","1.33%","1.92%","6.00%","3.26%","22.20%","65.92%"
"Powell Industries","POWL","0.92%","0.74%","14.70%","41.92%","42.07%","42.67%"
"Power Integrations","POWI","-0.75%","-0.54%","4.49%","-0.41%","1.95%","86.58%"
"PRA Group Inc","PRAA","-2.24%","-2.37%","-7.01%","11.90%","26.15%","-30.37%"
"ProAssurance","PRA","-0.21%","1.69%","18.99%","-15.57%","-9.05%","2.05%"
"Progress","PRGS","0.20%","1.64%","9.61%","-5.45%","21.67%","46.58%"
"Proto Labs","PRLB","0.17%","3.33%","20.88%","44.47%","108.99%","103.47%"
"Provident","PFS","-0.51%","-2.09%","-1.67%","-6.19%","2.35%","34.29%"
"PS Business Parks","PSB","1.35%","1.03%","4.55%","4.78%","-2.27%","77.03%"
"Quaker Chemical","KWR","-0.99%","-0.59%","10.10%","17.24%","29.53%","121.20%"
"Quality Systems","QSII","0.44%","1.30%","15.03%","66.86%","45.91%","67.98%"
"Qualys","QLYS","0.27%","4.81%","3.62%","54.17%","94.47%","205.00%"
"Quanex Building Products","NX","-1.19%","-3.49%","-3.49%","-29.06%","-13.99%","-8.99%"
"QuinStreet","QNST","-1.89%","6.21%","13.99%","85.68%","191.93%","188.68%"
"Quorum Health","QHC","1.35%","7.13%","-6.63%","-27.72%","4.88%","-"
"Rambus","RMBS","0.17%","1.95%","-8.23%","-15.33%","-7.03%","-10.48%"
"Raven","RAVN","-0.63%","14.98%","23.72%","37.41%","72.58%","162.22%"
"Rayonier Advanced Materials","RYAM","-0.47%","0.71%","20.96%","3.86%","55.60%","200.00%"
"Re Max Holding","RMAX","0.10%","1.63%","-1.57%","3.09%","-18.50%","36.24%"
"Red Robin Gourmet Burgers","RRGB","-3.69%","-0.62%","-14.59%","-28.37%","-29.92%","-50.18%"
"Regis","RGS","0.56%","0.94%","23.99%","39.97%","65.51%","83.76%"
"Rent-A-Center","RCII","0.00%","0.41%","0.14%","32.79%","21.32%","-44.69%"
"Repligen","RGEN","0.53%","3.29%","13.91%","46.94%","25.67%","55.47%"
"Resources Connection","RECN","0.96%","0.32%","0.64%","1.94%","28.05%","0.32%"
"Retail Opportunity","ROIC","0.62%","0.31%","5.60%","-1.65%","-0.91%","19.34%"
"REX American Resources","REX","-1.54%","-0.74%","1.55%","-5.88%","-13.81%","47.52%"
"RLI","RLI","0.03%","0.18%","3.94%","27.02%","43.96%","52.18%"
"Roadrunner","RRTS","-3.42%","-11.88%","-35.91%","-81.71%","-80.87%","-93.50%"
"Rogers","ROG","1.55%","6.08%","14.36%","-13.27%","19.03%","155.48%"
"RR Donnelley & Sons","RRD","0.58%","-0.96%","-9.44%","-44.30%","-43.45%","-79.76%"
"Rudolph","RTEC","-0.72%","1.67%","-4.52%","14.85%","22.54%","121.73%"
"Ruth's Hospitality","RUTH","-0.48%","-0.96%","6.19%","42.73%","58.46%","90.04%"
"S&T Bancorp","STBA","-1.17%","-0.32%","3.81%","16.91%","30.91%","57.87%"
"Sabra","SBRA","2.04%","0.77%","11.92%","25.09%","7.61%","-5.17%"
"Safety Insurance","SAFT","-0.57%","-0.57%","4.50%","18.47%","34.72%","81.43%"
"Saia","SAIA","-1.15%","-0.45%","5.79%","9.68%","38.20%","106.33%"
"Sanderson Farms","SAFM","0.51%","0.04%","5.63%","-23.08%","-27.24%","53.66%"
"Sanmina","SANM","0.97%","1.30%","7.57%","-5.30%","-15.54%","60.17%"
"Saul Centers","BFS","1.36%","1.91%","12.73%","-3.37%","-0.28%","19.34%"
"ScanSource","SCSC","1.65%","-0.58%","6.41%","20.53%","13.70%","15.22%"
"Scholastic","SCHL","-0.57%","1.09%","2.65%","4.21%","6.33%","-3.51%"
"Schweitzer-Mauduit","SWM","0.12%","-0.87%","-1.21%","-9.85%","8.89%","17.06%"
"Scientific Games","SGMS","0.33%","-0.65%","-35.62%","-40.64%","-13.12%","162.05%"
"SEACOR","CKH","-0.73%","-0.54%","-3.37%","11.81%","36.00%","-17.94%"
"Select Medical","SEM","-0.51%","-1.52%","-3.72%","9.92%","8.38%","49.35%"
"Selective","SIGI","-0.08%","0.24%","7.97%","8.43%","26.54%","113.09%"
"Semtech","SMTC","-0.70%","-1.58%","5.50%","45.91%","27.78%","193.18%"
"Seneca Foods A","SENEA","-1.29%","-4.08%","13.33%","-0.49%","4.97%","5.34%"
"ServisFirst Bancshares","SFBS","-0.44%","-1.73%","2.31%","3.73%","25.99%","132.08%"
"Shoe Carnival","SCVL","5.91%","4.77%","17.92%","37.98%","124.79%","44.69%"
"Shutterstock","SSTK","0.59%","3.99%","15.30%","23.61%","68.00%","57.69%"
"Simmons First National","SFNC","-0.48%","-1.75%","2.84%","7.88%","18.69%","-28.97%"
"Simpson Manufacturing","SSD","0.00%","1.71%","26.25%","31.95%","74.66%","118.99%"
"SkyWest","SKYW","1.73%","1.89%","8.12%","21.56%","89.02%","307.51%"
"Sleep Number","SL2","-1.97%","0.11%","18.86%","-11.98%","8.75%","26.72%"
"Sonic","SONC","-1.31%","-0.94%","-3.40%","22.96%","44.96%","21.42%"
"Sonic Automotive","SAH","-0.23%","-2.25%","9.02%","17.89%","27.57%","0.09%"
"South Jersey Industries","SJI","-0.58%","-2.43%","-2.55%","4.19%","-8.16%","32.98%"
"Southside","SBSI","-0.31%","-2.68%","2.17%","4.66%","7.60%","49.30%"
"SpartanNash Co","SPTN","-0.52%","-1.26%","-11.64%","-20.65%","-13.45%","-26.67%"
"Spectrum","SPPI","-1.41%","4.80%","17.31%","29.13%","159.49%","221.97%"
"Spire","SR","-0.47%","-1.78%","4.79%","-0.93%","-2.36%","40.52%"
"Spok Holdings","SPOK","0.32%","0.65%","6.48%","-0.32%","-5.74%","-5.05%"
"SPS Commerce","SPSC","-1.63%","0.77%","13.62%","98.66%","57.88%","40.35%"
"SPX Corp","SPXC","0.15%","-1.10%","-5.55%","8.92%","42.99%","130.86%"
"SPX FLOW Inc","FLOW","-1.51%","-1.91%","5.93%","1.47%","47.10%","-"
"Stage Stores","SSI","0.48%","-8.26%","-1.40%","25.60%","16.57%","-81.06%"
"Stampscom","STMP","0.53%","3.88%","-9.13%","26.78%","21.95%","186.58%"
"Standard Motor Products","SMP","0.37%","1.18%","8.62%","14.72%","17.06%","44.31%"
"Standex","SXI","-8.85%","-5.65%","0.78%","1.67%","9.29%","30.68%"
"Stein Mart","SMRT","0.92%","-27.96%","-4.37%","88.79%","68.46%","-79.28%"
"Stepan","SCL","-0.63%","-0.01%","2.20%","12.38%","15.16%","99.26%"
"Sterling Bancorp","STL","-0.44%","-0.22%","0.66%","-7.52%","2.25%","64.38%"
"Steven Madden","SHOO","-0.44%","-1.22%","5.86%","21.84%","36.12%","40.32%"
"Stewart Info Services","STC","-0.53%","-1.28%","-0.20%","5.82%","24.30%","15.42%"
"Strategic Education","STRA","0.57%","1.21%","16.26%","54.48%","76.73%","161.74%"
"Sturm Ruger&Company","RGR","-0.74%","1.85%","13.48%","8.50%","30.89%","-1.77%"
"Summit Hotel Properties","INN","0.81%","-0.51%","-0.58%","-9.85%","-7.29%","11.54%"
"SunCoke Energy","SXC","-1.13%","0.62%","-1.30%","-5.34%","19.85%","2.99%"
"Super Micro Computer","SMCI","12.93%","24.47%","-12.05%","-6.93%","-24.64%","-27.39%"
"Superior Industries","SUP","0.67%","1.81%","27.56%","51.18%","55.36%","17.60%"
"Supernus","SUPN","0.45%","0.67%","-15.11%","12.80%","3.21%","152.53%"
"Supervalu","SVU","0.12%","0.03%","0.31%","49.26%","62.83%","-44.17%"
"SurModics","SRDX","-0.20%","1.08%","28.50%","167.32%","191.25%","223.19%"
"Sykes","SYKE","1.21%","2.73%","2.07%","-4.26%","13.97%","20.01%"
"Synchronoss Tech","SNCR","4.40%","2.90%","48.77%","-32.44%","-63.53%","-85.07%"
"Synergy Resources","SRCI","0.10%","-1.73%","-15.19%","13.25%","27.95%","-9.97%"
"Tailored Brands","TLRD","3.84%","2.14%","10.15%","2.93%","88.82%","-60.30%"
"Take-Two","TTWO","0.22%","3.43%","18.17%","21.75%","36.88%","348.82%"
"Team","TISI","-4.52%","-6.81%","3.79%","56.04%","87.50%","-44.66%"
"Tennant","TNC","-0.67%","-5.34%","-6.82%","2.48%","22.65%","29.57%"
"Tetra Tech","TTEK","-1.08%","-1.71%","15.03%","43.09%","68.87%","165.20%"
"Tetra Technologies","TTI","0.22%","-7.00%","9.67%","8.90%","125.73%","-37.08%"
"Texas Capital","TCBI","-0.27%","-1.59%","0.98%","4.11%","25.66%","74.43%"
"The Andersons","ANDE","0.49%","-1.81%","18.56%","30.66%","26.99%","15.62%"
"The Childrens Place","PLCE","4.20%","1.96%","16.06%","-3.54%","33.97%","135.12%"
"The Ensign","ENSG","-0.31%","-0.44%","7.69%","72.30%","93.08%","62.01%"
"The Medicines","MDCO","0.43%","0.38%","0.74%","44.11%","8.15%","17.12%"
"The Navigators","NAVG","0.14%","-0.57%","15.74%","42.71%","25.68%","84.55%"
"The Providence Service","PRSC","0.01%","-0.00%","-4.16%","12.93%","29.91%","46.09%"
"Tidewater","TDW","-0.61%","-1.21%","-7.68%","27.09%","27.04%","-94.19%"
"Tile Shop","TTS","-0.65%","-5.59%","-8.98%","-20.83%","-49.33%","-36.61%"
"Timkensteel Corp","TMST","1.98%","1.90%","-3.33%","-8.29%","-6.07%","-22.53%"
"Titan","TWI","1.17%","2.37%","-24.30%","-39.52%","-8.24%","-13.25%"
"Tivity Health","TVTY","0.76%","0.91%","0.15%","-9.17%","-12.40%","177.82%"
"TiVo","TIVO","-3.56%","5.86%","18.86%","-13.14%","-25.34%","23.41%"
"Tompkins","TMP","-0.45%","-1.56%","0.42%","6.87%","15.29%","68.13%"
"Topbuild Corp","BLD","-3.22%","-4.81%","-10.23%","-11.63%","17.32%","112.41%"
"Tredegar","TG","1.13%","2.98%","-12.13%","16.93%","38.15%","56.12%"
"Trex","TREX","1.22%","-0.38%","29.87%","53.62%","115.98%","112.56%"
"TrueBlue","TBI","-0.34%","0.34%","7.69%","6.91%","46.27%","24.00%"
"TrustCo Bank NY","TRST","-1.61%","-3.17%","1.10%","-0.54%","16.56%","55.35%"
"TTEC","TTEC","1.91%","4.31%","-16.19%","-33.79%","-31.75%","-2.91%"
"TTM","TTMI","1.37%","0.93%","6.41%","17.68%","31.15%","168.41%"
"Tuesday Morning","TUES","-1.56%","-1.56%","6.78%","14.55%","34.04%","-60.97%"
"U S Concrete","USCR","-0.72%","-4.53%","-5.09%","-42.08%","-40.48%","-4.59%"
"UMB Financial","UMBF","-0.25%","-2.04%","4.97%","4.02%","10.94%","50.64%"
"Unifi","UFI","-1.14%","-1.89%","6.94%","-10.20%","4.00%","11.80%"
"Unifirst","UNF","0.46%","-0.27%","-0.08%","11.83%","32.52%","70.52%"
"Unit","UNT","-6.11%","-6.39%","3.16%","17.27%","67.10%","70.86%"
"United Bankshares","UBSI","-0.77%","-2.14%","3.73%","11.94%","15.60%","4.63%"
"United Community Banks","UCBI","-0.65%","-2.66%","0.76%","7.96%","16.67%","56.84%"
"United Fire","UFCS","-1.12%","-0.98%","-12.63%","10.44%","20.95%","51.49%"
"United Insurances","UIHC","0.73%","-0.95%","0.83%","20.29%","30.09%","60.11%"
"Universal","UVV","-0.17%","-1.82%","-11.33%","13.24%","4.67%","21.08%"
"Universal Electronics","UEIC","2.29%","3.36%","27.43%","-5.61%","-21.34%","-2.09%"
"Universal Forest","UFPI","-1.15%","-1.36%","3.88%","-1.75%","29.14%","-38.47%"
"Universal Health RI","UHT","1.95%","2.34%","15.15%","0.79%","1.39%","60.08%"
"Universal Insurance","UVE","-0.67%","-1.11%","0.45%","62.89%","97.56%","86.32%"
"Urstadt Biddle Properties","UBA","0.74%","-0.13%","4.83%","5.75%","12.37%","27.23%"
"US Ecology","ECOL","0.55%","1.25%","10.29%","42.94%","44.36%","47.51%"
"US Physicalrapy","USPH","0.97%","4.18%","15.78%","65.65%","109.64%","152.11%"
"US Silica","SLCA","-0.53%","-2.19%","-17.05%","-31.42%","-18.65%","12.10%"
"Veeco","VECO","-0.88%","5.63%","-21.05%","-24.24%","-41.56%","-51.55%"
"Vera Bradley","VRA","-0.60%","-0.80%","13.15%","21.51%","61.93%","41.36%"
"Veritiv Cor","VRTV","1.37%","-0.62%","32.83%","66.61%","72.58%","31.95%"
"Viad","VVI","-0.48%","-0.65%","7.79%","11.19%","15.14%","120.63%"
"Viavi Solutions","VIAV","0.53%","1.23%","13.33%","31.35%","13.44%","106.85%"
"Vicor","VICR","-0.25%","2.31%","7.44%","186.60%","216.09%","531.19%"
"Virtus","VRTS","-0.70%","-1.61%","-1.73%","11.30%","22.19%","12.87%"
"Virtusa","VRTU","0.02%","1.39%","9.76%","29.31%","59.53%","8.90%"
"Vitamin Shoppe","VSI","-0.37%","5.02%","70.00%","209.09%","156.60%","-61.77%"
"Wabash National","WNC","-0.79%","-0.16%","-0.47%","-12.76%","-9.94%","52.29%"
"WageWorks","WAGE","0.10%","0.58%","-0.48%","-15.89%","-10.85%","18.36%"
"Walker&Dunlop","WD","-0.07%","-0.63%","-5.61%","16.15%","17.63%","126.20%"
"Watts Water Technologies","WTS","-0.30%","-0.18%","-0.77%","9.74%","35.86%","52.63%"
"WD-40","WDFC","-0.66%","0.06%","8.04%","46.91%","60.06%","105.22%"
"Westamerica Bancorporation","WABC","-0.10%","-2.54%","4.78%","5.59%","21.44%","40.83%"
"Winnebago Industries","WGO","0.39%","2.93%","-1.91%","-30.58%","6.19%","89.03%"
"Wintrust","WTFC","-0.59%","-3.10%","0.87%","7.81%","22.16%","75.91%"
"Wolverine","WWW","1.00%","-0.54%","9.02%","20.23%","49.26%","42.86%"
"World Acceptance","WRLD","-2.33%","-1.10%","15.18%","45.11%","58.73%","220.47%"
"WWE","WWE","1.90%","4.67%","6.69%","173.87%","287.73%","329.71%"
"XO","XOXO","-1.18%","-1.89%","-3.52%","63.11%","62.41%","102.90%"
"Xperi","XPER","-0.91%","0.92%","2.82%","-32.79%","-38.92%","-50.26%"
"Zumiez","ZUMZ","1.87%","0.17%","32.52%","43.85%","134.90%","25.37%"
