"Name","Symbol","Hourly","Daily","Weekly","Monthly"
"Multi-Color","LABL","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Myers Industries","MYE","Neutral","Strong Buy","Strong Buy","Strong Buy"
"MYR Group","MYRG","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"Nanometrics","NANO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"National Presto Industries","NPK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Natus","BABY","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Nautilus","NLS","Neutral","Strong Sell","Strong Sell","Sell"
"Navigant","NCI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NBT Bancorp","NBTB","Strong Buy","Buy","Strong Buy","Strong Buy"
"Neenah Paper","NP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Nektar","NKTR","Strong Buy","Strong Buy","Neutral","Buy"
"Neogen","NEOG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"NETGEAR","NTGR","Strong Buy","Buy","Buy","Strong Buy"
"Newpark Resources","NR","Neutral","Buy","Buy","Strong Buy"
"NIC","EGOV","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Northern Oil&Gas","NOG","Strong Sell","Strong Sell","Neutral","Neutral"
"Northfield Bancorp","NFBK","Strong Buy","Strong Sell","Strong Sell","Sell"
"Northwest Bancshares","NWBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Northwest Natural Gas","NWN","Buy","Strong Buy","Strong Buy","Strong Buy"
"NutriSystem","NTRI","Strong Buy","Strong Buy","Strong Buy","Neutral"
"OFG Bancorp","OFG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Old National Bancorp","ONB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Ollies Bargain Outlet Holdings Inc","OLLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Olympic Steel","ZEUS","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Omnicell","OMCL","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Onespan","OSPN","Strong Buy","Sell","Sell","Strong Buy"
"Opus Bank","OPB","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Orion Group","ORN","Strong Buy","Buy","Strong Buy","Strong Buy"
"Oritani","ORIT","Strong Buy","Buy","Neutral","Neutral"
"OSI Systems","OSIS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Oxford Industries","OXM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Papa John's","PZZA","Strong Buy","Sell","Strong Sell","Strong Sell"
"Park Electrochemical","PKE","Strong Sell","Strong Sell","Buy","Strong Buy"
"Patrick","PATK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"PDC Energy","PDCE","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Pennsylvania RE","PEI","Strong Buy","Sell","Strong Sell","Strong Sell"
"Perficient","PRFT","Strong Sell","Sell","Strong Buy","Strong Buy"
"Perry Ellis","PERY","Strong Sell","Strong Sell","Buy","Strong Buy"
"PetMed Express","PETS","Neutral","Neutral","Sell","Neutral"
"PGT Innovations","PGTI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Phibro","PAHC","Buy","Strong Buy","Strong Buy","Strong Buy"
"Pinnacle","PNFP","Strong Buy","Strong Buy","Neutral","Neutral"
"Pioneer Energy Services","PES","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Piper Jaffray","PJC","Strong Buy","Buy","Strong Buy","Buy"
"Plexus","PLXS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Powell Industries","POWL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Power Integrations","POWI","Strong Sell","Strong Sell","Strong Sell","Buy"
"PRA Group Inc","PRAA","Neutral","Strong Sell","Strong Sell","Strong Buy"
"ProAssurance","PRA","Strong Buy","Strong Buy","Buy","Neutral"
"Progress","PRGS","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Proto Labs","PRLB","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Provident","PFS","Strong Buy","Strong Sell","Strong Sell","Neutral"
"PS Business Parks","PSB","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Quaker Chemical","KWR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quality Systems","QSII","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Qualys","QLYS","Strong Sell","Strong Sell","Buy","Strong Buy"
"Quanex Building Products","NX","Strong Buy","Strong Sell","Strong Sell","Strong Sell"
"QuinStreet","QNST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Quorum Health","QHC","Strong Buy","Sell","Strong Sell","Strong Sell"
"Rambus","RMBS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Raven","RAVN","Strong Sell","Sell","Neutral","Strong Buy"
"Rayonier Advanced Materials","RYAM","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Re Max Holding","RMAX","Sell","Strong Sell","Strong Sell","Sell"
"Red Robin Gourmet Burgers","RRGB","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Regis","RGS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Rent-A-Center","RCII","Strong Buy","Neutral","Strong Buy","Buy"
"Repligen","RGEN","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Resources Connection","RECN","Sell","Neutral","Strong Buy","Strong Buy"
"Retail Opportunity","ROIC","Strong Buy","Neutral","Strong Buy","Strong Buy"
"REX American Resources","REX","Strong Sell","Strong Sell","Sell","Sell"
"RLI","RLI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Roadrunner","RRTS","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rogers","ROG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"RR Donnelley & Sons","RRD","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Rudolph","RTEC","Neutral","Strong Sell","Sell","Buy"
"Ruth's Hospitality","RUTH","Neutral","Strong Buy","Strong Buy","Strong Buy"
"S&T Bancorp","STBA","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Sabra","SBRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Safety Insurance","SAFT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Saia","SAIA","Sell","Neutral","Neutral","Strong Buy"
"Sanderson Farms","SAFM","Strong Sell","Neutral","Strong Sell","Sell"
"Sanmina","SANM","Strong Buy","Strong Buy","Neutral","Neutral"
"Saul Centers","BFS","Strong Buy","Strong Buy","Strong Buy","Neutral"
"ScanSource","SCSC","Neutral","Neutral","Strong Buy","Strong Buy"
"Scholastic","SCHL","Strong Buy","Neutral","Strong Sell","Neutral"
"Schweitzer-Mauduit","SWM","Neutral","Strong Sell","Strong Sell","Neutral"
"Scientific Games","SGMS","Strong Sell","Strong Sell","Strong Sell","Neutral"
"SEACOR","CKH","Strong Buy","Strong Sell","Strong Sell","Neutral"
"Select Medical","SEM","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Selective","SIGI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Semtech","SMTC","Strong Sell","Neutral","Strong Buy","Strong Buy"
"Seneca Foods A","SENEA","Strong Buy","Strong Buy","Buy","Neutral"
"ServisFirst Bancshares","SFBS","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Shoe Carnival","SCVL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Shutterstock","SSTK","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Simmons First National","SFNC","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Simpson Manufacturing","SSD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SkyWest","SKYW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sleep Number","SL2","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sonic","SONC","Strong Buy","Neutral","Strong Buy","Strong Buy"
"Sonic Automotive","SAH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"South Jersey Industries","SJI","Neutral","Sell","Buy","Strong Buy"
"Southside","SBSI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"SpartanNash Co","SPTN","Strong Buy","Neutral","Neutral","Neutral"
"Spectrum","SPPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Spire","SR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Spok Holdings","SPOK","Strong Buy","Strong Buy","Buy","Strong Sell"
"SPS Commerce","SPSC","Buy","Strong Buy","Strong Buy","Strong Buy"
"SPX Corp","SPXC","Neutral","Strong Sell","Neutral","Strong Buy"
"SPX FLOW Inc","FLOW","Strong Sell","Strong Buy","Strong Buy","Strong Buy"
"Stage Stores","SSI","Neutral","Strong Sell","Strong Sell","Strong Sell"
"Stampscom","STMP","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Standard Motor Products","SMP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Standex","SXI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stein Mart","SMRT","Strong Buy","Strong Buy","Strong Buy","Neutral"
"Stepan","SCL","Strong Buy","Buy","Strong Buy","Strong Buy"
"Sterling Bancorp","STL","Strong Buy","Strong Sell","Strong Sell","Sell"
"Steven Madden","SHOO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Stewart Info Services","STC","Neutral","Neutral","Strong Buy","Strong Buy"
"Strategic Education","STRA","Neutral","Buy","Strong Buy","Strong Buy"
"Sturm Ruger&Company","RGR","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Summit Hotel Properties","INN","Buy","Strong Sell","Strong Sell","Strong Sell"
"SunCoke Energy","SXC","Strong Sell","Strong Sell","Strong Sell","Neutral"
"Super Micro Computer","SMCI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Superior Industries","SUP","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Supernus","SUPN","Strong Sell","Strong Sell","Strong Sell","Buy"
"Supervalu","SVU","Neutral","Strong Buy","Strong Buy","Neutral"
"SurModics","SRDX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Sykes","SYKE","Neutral","Strong Sell","Strong Sell","Neutral"
"Synchronoss Tech","SNCR","Strong Buy","Neutral","Strong Sell","Strong Sell"
"Synergy Resources","SRCI","Strong Sell","Strong Sell","Strong Sell","Buy"
"Tailored Brands","TLRD","Strong Buy","Buy","Strong Sell","Neutral"
"Take-Two","TTWO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Team","TISI","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Tennant","TNC","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Tetra Tech","TTEK","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Tetra Technologies","TTI","Strong Buy","Strong Buy","Strong Buy","Buy"
"Texas Capital","TCBI","Strong Sell","Strong Sell","Strong Sell","Strong Buy"
"The Andersons","ANDE","Sell","Strong Buy","Strong Buy","Strong Buy"
"The Childrens Place","PLCE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Ensign","ENSG","Strong Buy","Neutral","Strong Buy","Strong Buy"
"The Medicines","MDCO","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Navigators","NAVG","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"The Providence Service","PRSC","Strong Sell","Strong Sell","Strong Sell","Buy"
"Tidewater","TDW","Sell","Neutral","Buy","Neutral"
"Tile Shop","TTS","Strong Buy","Neutral","Neutral","Strong Sell"
"Timkensteel Corp","TMST","Sell","Strong Sell","Strong Sell","Strong Sell"
"Titan","TWI","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Tivity Health","TVTY","Strong Sell","Strong Sell","Strong Sell","Sell"
"TiVo","TIVO","Neutral","Sell","Strong Sell","Strong Sell"
"Tompkins","TMP","Strong Buy","Buy","Strong Buy","Strong Buy"
"Topbuild Corp","BLD","Sell","Strong Sell","Sell","Strong Buy"
"Tredegar","TG","Sell","Neutral","Strong Buy","Strong Buy"
"Trex","TREX","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrueBlue","TBI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TrustCo Bank NY","TRST","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"TTEC","TTEC","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"TTM","TTMI","Neutral","Buy","Strong Buy","Strong Buy"
"Tuesday Morning","TUES","Strong Buy","Strong Buy","Sell","Neutral"
"U S Concrete","USCR","Buy","Neutral","Strong Sell","Strong Sell"
"UMB Financial","UMBF","Strong Buy","Strong Buy","Neutral","Buy"
"Unifi","UFI","Strong Sell","Buy","Neutral","Neutral"
"Unifirst","UNF","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Unit","UNT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"United Bankshares","UBSI","Strong Buy","Strong Buy","Strong Buy","Buy"
"United Community Banks","UCBI","Strong Buy","Strong Buy","Neutral","Strong Buy"
"United Fire","UFCS","Neutral","Strong Sell","Neutral","Strong Buy"
"United Insurances","UIHC","Neutral","Strong Buy","Strong Buy","Strong Buy"
"Universal","UVV","Buy","Strong Sell","Sell","Buy"
"Universal Electronics","UEIC","Strong Buy","Strong Buy","Buy","Strong Sell"
"Universal Forest","UFPI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Health RI","UHT","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Universal Insurance","UVE","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Urstadt Biddle Properties","UBA","Neutral","Buy","Strong Buy","Strong Buy"
"US Ecology","ECOL","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Physicalrapy","USPH","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"US Silica","SLCA","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Veeco","VECO","Strong Sell","Strong Sell","Strong Sell","Strong Sell"
"Vera Bradley","VRA","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Veritiv Cor","VRTV","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viad","VVI","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Viavi Solutions","VIAV","Buy","Strong Buy","Strong Buy","Strong Buy"
"Vicor","VICR","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Virtus","VRTS","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Virtusa","VRTU","Strong Sell","Strong Sell","Strong Buy","Strong Buy"
"Vitamin Shoppe","VSI","Strong Buy","Strong Buy","Strong Buy","Buy"
"Wabash National","WNC","Neutral","Strong Sell","Strong Sell","Sell"
"WageWorks","WAGE","Strong Sell","Sell","Neutral","Neutral"
"Walker&Dunlop","WD","Strong Sell","Strong Sell","Neutral","Strong Buy"
"Watts Water Technologies","WTS","Strong Sell","Sell","Strong Buy","Strong Buy"
"WD-40","WDFC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Westamerica Bancorporation","WABC","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"Winnebago Industries","WGO","Neutral","Strong Sell","Strong Sell","Neutral"
"Wintrust","WTFC","Strong Buy","Strong Buy","Neutral","Strong Buy"
"Wolverine","WWW","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"World Acceptance","WRLD","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
"WWE","WWE","Neutral","Sell","Strong Buy","Strong Buy"
"XO","XOXO","Neutral","Sell","Neutral","Strong Buy"
"Xperi","XPER","Strong Sell","Neutral","Strong Sell","Strong Sell"
"Zumiez","ZUMZ","Strong Buy","Strong Buy","Strong Buy","Strong Buy"
