Symbol,Name,"Market Cap, $K","P/E ttm","EPS ttm","Net Income(a) $M",Beta,Dividend(a),"Div Yield(a)"
KRG,"Kite Realty Group Trust",1384738000,8.16,-0.21,11870000,0.55,1.27,7.67%
KS,"Kapstone Paper and Packaging Corp",3392113000,18.23,1.91,243500000,3.24,0.4,1.15%
KWR,"Quaker Chemical Corp",2243972000,30.06,5.54,20280000,1.34,1.48,0.89%
LABL,"Multi Color Cp",1301892000,16.2,3.75,71950000,0.81,0.2,0.31%
LAD,"Lithia Motors",2120554000,9.87,8.92,245220000,1.56,1.16,1.32%
LCI,"Lannett Co Inc",497931000,4.81,2.86,-580000,2.44,0,0.00%
LCII,"Lci Industries",2508395000,15.89,6.18,132880000,1.04,2.4,2.44%
LDL,"Lydall Inc",706497000,15.36,2.65,49320000,1.48,0,0.00%
LGIH,"LGI Homes Inc",1282665000,9.47,5.32,113310000,0,0,0.00%
LGND,"Ligand Pharm",5075790000,46.17,3.5,12560000,0.91,0,0.00%
LHCG,"LHC Group Inc",2878914000,33.63,2.73,50110000,0.49,0,0.00%
LION,"Fidelity Southern Cp",655217000,17.63,1.35,39800000,0.97,0.48,2.02%
LKSD,"Lsc Communications Inc",391430000,7.05,1.6,-57000000,-0.48,1.04,9.22%
LL,"Lumber Liquidators Holdings Inc",543782000,87.68,0.22,-37820000,1.36,0,0.00%
LMAT,"Lemaitre Vascular",699601000,33.17,1.08,17180000,0.59,0.28,0.78%
LMNX,"Luminex Corp",1145921000,32.88,0.81,29420000,0.31,0.24,0.96%
LNN,"Lindsay Corp",986562000,29.4,3.11,23180000,0.32,1.2,1.31%
LNTH,"Lantheus Holdings",518965000,15.89,0.84,123390000,1.28,0,0.00%
LOCO,"El Pollo Loco",444015000,17.46,0.65,8620000,0.35,0,0.00%
LPSN,"Liveperson Inc",1488479000,0,-0.1,-18190000,1.02,0,0.00%
LQDT,"Liquidity Services",224840000,0,-0.66,-39190000,0.64,0,0.00%
LTC,"Ltc Properties",1677538000,13.98,2.17,87340000,0.13,2.28,5.31%
LTXB,"Legacytexas Fnl",2104144000,18.75,2.32,89490000,1.43,0.64,1.47%
LXP,"Lexington Realty Trust",2114224000,9.03,0.09,85580000,0.82,0.71,7.94%
LXU,"Lsb Industries Inc",194548000,0,-2.97,-29220000,4.54,0,0.00%
LZB,"La-Z-Boy Inc",1457000000,16.84,1.82,80870000,0.94,0.48,1.57%
MANT,"Mantech Intl Cp A",2483112000,34.15,1.85,114140000,0.82,1,1.58%
MATW,"Matthews Intl Corp",1662780000,13.67,3.79,74370000,1.08,0.76,1.47%
MATX,"Matson Inc",1521828000,16.69,2.16,232000000,1.34,0.84,2.33%
MCRI,"Monarch Casino",842001000,28.58,1.66,25540000,1.09,0,0.00%
MCS,"Marcus Corp",1087412000,20.97,1.85,65000000,0.58,0.6,1.55%
MDC,"M.D.C. Holdings",1752462000,8.89,3.46,141840000,1.47,1.2,3.90%
MDCO,"Medicines Co",2871169000,0,-4.08,-708370000,0.75,0,0.00%
MDXG,"Mimedx Group Inc",479693000,21.19,0.05,11970000,1.5,0,0.00%
MED,"Medifast Inc",2436127000,59.9,3.32,27720000,0.28,1.92,0.97%
MEI,"Methode Electronics",1467447000,12.88,3.09,57200000,0.79,0.44,1.11%
MGLN,"Magellan Health",1855508000,13.07,5.74,110210000,0.4,0,0.00%
MGPI,"MGP Ingredients Inc",1297619000,40.67,1.89,41820000,1.1,0.32,0.42%
MHLD,"Maiden Holdings Ltd",623400000,0,-2.25,-169900000,1.19,0.6,8.11%
MHO,"M/I Homes",748820000,7.95,3.31,72080000,1.18,0,0.00%
MINI,"Mobile Mini Inc",2016399000,32.57,1.36,122230000,1.93,1,2.26%
MLI,"Mueller Industries",1856126000,21.1,1.54,85600000,1.44,0.4,1.23%
MMSI,"Merit Medical Sys",2980605000,39.71,1.39,27520000,1.32,0,0.00%
MNRO,"Monro Muffler Brak",2305831000,31.81,2.21,63940000,0.78,0.8,1.14%
MNTA,"Momenta Pharma",2180279000,0,-1.39,-88100000,1.92,0,0.00%
MOG.A,"Moog Inc Cl A",2700356000,17.39,4.31,141280000,1.72,1,1.33%
MOV,"Movado Group Inc",1157310000,21.25,2.36,-15230000,-0.22,0.8,1.60%
MPAA,"Motorcar Parts Amer",414348000,12.71,1.71,16320000,1.64,0,0.00%
MRCY,"Mercury Sys Inc",2331914000,41.05,1.19,40880000,0.5,0,0.00%
MRTN,"Marten Transport L",1222816000,30.27,0.74,90280000,1.31,0.1,0.45%
MSTR,"Microstrategy Cl A",1582516000,37.46,3.68,17640000,0.63,0,0.00%
MTH,"Meritage Corp",1749983000,9.11,4.74,143260000,1.15,0,0.00%
MTRN,"Materion Corp",1304468000,31.24,2.06,11450000,0.97,0.42,0.65%
MTRX,"Matrix Service Co",540423000,168.33,0.12,-180000,0.94,0,0.00%
MTSC,"M T S Systems Cp",927827000,28.63,1.86,25080000,0.95,1.2,2.34%
MXL,"Maxlinear Inc",1203681000,16.42,1.15,-9190000,0.65,0,0.00%
MYE,"Myers Industries",758560000,30.63,0.71,-9890000,1.6,0.54,2.48%
MYGN,"Myriad Genetics Inc",3061273000,37.43,1.18,21800000,0.49,0,0.00%
MYRG,"MYR Group Inc",603479000,26.63,1.36,21150000,0.52,0,0.00%
NANO,"Nanometrics Inc",1010018000,19.59,2.13,30200000,1.79,0,0.00%
NAVG,"Navigators Grp Inc",1738620000,37.31,1.56,40490000,0.55,0.28,0.48%
NBHC,"National Bank Holdings Corp",1236770000,24.32,1.66,14580000,0.79,0.56,1.39%
NBTB,"NBT Bancorp Inc",1725567000,17.48,2.25,82150000,0.89,1,2.54%
NCI,"Navigant Consulting",1114837000,18.14,1.38,74950000,0.81,0,0.00%
NE,"Noble Corp",1505358000,0,-1.69,-516510000,2.19,0,0.00%
NEOG,"Neogen Cp",4326618000,68.88,1.21,63150000,1.33,0,0.00%
NEWM,"New Media Investment Group Inc",962831000,22.24,0.71,-920000,1.08,1.48,9.37%
NFBK,"Northfield Bncrp Del",799345000,20.44,0.79,24770000,0.38,0.4,2.48%
NGVT,"Ingevity Corp",4243266000,31.1,3.22,126500000,1.3,0,0.00%
NLS,"Nautilus Group",415938000,16.43,0.84,26270000,1.35,0,0.00%
NMIH,"Nmi Holdings Cmn A",1423488000,18.66,1.16,22050000,1.12,0,0.00%
NP,"Neenah Paper",1501973000,20.57,4.34,80300000,1.11,1.64,1.85%
NPK,"National Presto Industries",873341000,18.95,6.6,52960000,0.4,0,0.00%
NPO,"Enpro Industries",1556280000,25.33,3,539800000,1.06,0.96,1.26%
NR,"Newpark Resources",955408000,36.21,0.29,-6150000,1.47,0,0.00%
NSA,"National Storage Affiliates Tru",1438148000,21.55,0.09,2960000,0.5,1.16,4.11%
NSIT,"Insight Enterpr",1893559000,13.48,3.93,90680000,1.3,0,0.00%
NSP,"Insperity Inc",4472864000,37.44,2.83,84400000,0.8,0.8,0.76%
NTGR,"Netgear Inc",2164671000,29.8,2.22,19440000,1.99,0,0.00%
NTRI,"Nutrisystem Inc",1230592000,22.57,1.87,57870000,1.32,1,2.37%
NWBI,"Northwest Bancshares",1841670000,18.72,0.95,94470000,0.71,0.68,3.82%
NWN,"Northwest Natural Gas Company",1801628000,29.1,2.28,-55620000,0.33,1.89,2.99%
NX,"Quanex Building Products Corp",590761000,21.25,0.8,18680000,0.72,0.16,0.94%
NYMT,"New York Mtge Trust",789288000,7.66,0.82,91980000,1.16,0.8,12.74%
OCLR,"Oclaro Inc",1521677000,15.6,0.58,127860000,0.88,0,0.00%
ODP,"Office Depot",1690285000,8.17,0.36,181000000,2.54,0.1,3.50%
OFG,"Oriental Financial Group",732267000,11.77,1.41,52650000,1.84,0.24,1.45%
OFIX,"Orthofix Intl Nv",1013228000,0,1.75,6220000,0.42,0,N/A
OIS,"Oil States International",1973671000,0,-0.41,-84850000,1.69,0,0.00%
OMCL,"Omnicell Inc",2501499000,77.47,0.81,20610000,0.91,0,0.00%
OMI,"Owens & Minor",902752000,10.27,1.61,72790000,1.09,1.04,6.75%
ONB,"Old National Bncp",2978443000,16.77,1.16,95730000,0.9,0.52,2.67%
OPB,"Opus Bank",976980000,18.29,1.55,46900000,0.92,0.44,1.55%
ORIT,"Oritani Financial",748251000,13.58,1.16,42890000,0.41,1,6.35%
ORN,"Orion Group Holdings Inc",264632000,115.13,0.08,400000,1.33,0,0.00%
OSIS,"O S I Systems Inc",1444154000,21.95,3.64,21080000,0.86,0,0.00%
OSPN,"Onespan Inc.",689945000,36.28,0.47,-22400000,1.39,0,0.00%
OSUR,"Orasure Tech Inc",1014207000,62.07,0.27,30950000,1.56,0,0.00%
OXM,"Oxford Industries",1572032000,24.15,3.82,65090000,0.29,1.36,1.47%
PAHC,"Phibro Anl Htlh A",2000368000,30.27,1.67,64620000,0.93,0.4,0.79%
PARR,"Par Petroleum Corp",802441000,11.15,1.5,72620000,-0.01,0,0.00%
PATK,"Patrick Inds Inc",1499190000,14.33,4.21,85720000,0.76,0,0.00%
PDCE,"Pdc Energy Inc",3636493000,97.68,0.56,-127500000,0.64,0,0.00%
PDFS,"Pdf Solutions Inc",315962000,0,-0.14,-1340000,1.21,0,0.00%
PEI,"Pennsylvania Real Estate Investment",708727000,6.28,-0.15,-29340000,1.16,0.84,8.31%
PENN,"Penn Natl Gaming Inc",2879796000,24.41,1.28,473460000,1.51,0,0.00%
PERY,"Perry Ellis Int",462134000,14.1,2.07,56650000,0.42,0,0.00%
PES,"Pioneer Energy Services Corp",254183000,0,-0.57,-75120000,2.9,0,0.00%
PETS,"Petmed Express Inc",779392000,19.03,1.99,37280000,0.63,1.08,2.85%
PFBC,"Preferred Bank La",838356000,15.02,4.15,43390000,1.01,1,1.60%
PFS,"Provident Financial Services",1695353000,16.71,1.5,93950000,0.85,0.8,3.19%
PGNX,"Progenics Pharmaceut",619459000,0,-0.82,-51010000,2.43,0,0.00%
PGTI,"Pgt Inc",1250495000,27.18,0.94,39840000,0.82,0,0.00%
PJC,"Piper Jaffray Companies",1168120000,12.34,6.23,-61940000,1.52,1.5,1.95%
PKE,"Park Electrochemical Corp",454410000,49.42,0.45,20600000,0.91,0.4,1.80%
PLAB,"Photronics Inc",636363000,23.68,0.38,13130000,0.73,0,0.00%
PLAY,"Dave & Buster's Ente",1990547000,19.17,2.65,120950000,0.4,0,0.00%
PLCE,"Children's Place Inc",2138240000,16.34,7.83,84700000,0.4,2,1.56%
PLUS,"Eplus Inc",1427566000,25.88,4.03,55120000,1.29,0,0.00%
PLXS,"Plexus Cp",1980211000,19.71,3.12,112060000,0.73,0,0.00%
PMT,"Pennymac Mortgage Investment Trust",1190354000,14.66,1.34,117750000,0.41,1.88,9.57%
POWI,"Power Integratn",2154283000,31.27,2.33,27610000,0.92,0.64,0.88%
POWL,"Powell Inds Inc",459718000,0,-1.48,-9490000,1.24,1.04,2.75%
PPBI,"Pacific Premier Bncp",2310959000,16.09,2.29,60100000,0.68,0,0.00%
PRA,"Pro-Assurance Corp",2384755000,22.45,1.8,107260000,0.62,1.24,2.94%
PRAA,"Pra Group Inc",1639136000,24.81,1.42,162270000,1.5,0,0.00%
PRFT,"Perficient Inc",954490000,24.32,1.14,18580000,0.66,0,0.00%
PRGS,"Progress Software",1730635000,19.72,1.95,37420000,0.78,0.56,1.46%
PRLB,"Proto Labs Inc",3534173000,55.36,2.35,51780000,1.05,0,0.00%
PRSC,"Providence Svc Cp",852203000,37.85,1.93,53370000,0.7,0,0.00%
PSB,"Business Parks",3511358000,20.64,5.68,155040000,0.47,3.4,2.64%
PUMP,"Propetro Holding Corp",1408795000,13.2,0.85,12610000,1.28,0,0.00%
PVAC,"Penn Va Corp",1217902000,14.57,3.79,32660000,1.32,0,0.00%
QHC,"Quorum Health Corp",120240000,0,-1.76,-114190000,0.96,0,0.00%
QLYS,"Qualys Inc",3441750000,81.53,1.08,40440000,0.91,0,0.00%
QNST,"Quinstreet Inc",618346000,39.33,0.26,-12210000,0.98,0,0.00%
QSII,"Quality Systems Inc",1372382000,39.78,0.54,2420000,0.62,0,0.00%
RAVN,"Raven Industries Inc",1394326000,29.85,1.3,41020000,1.54,0.52,1.34%
RCII,"Rent-A-Center Inc",789273000,0,-0.17,6650000,0.62,0,0.00%
RECN,"Resources Connect",520296000,19.76,0.82,18830000,1.1,0.48,2.96%
REGI,"Renewable Energy",759259000,3.81,4.51,-79080000,0.91,0,0.00%
REI,"Ring Energy Inc",686030000,38.97,0.3,1750000,0.32,0,0.00%
REX,"Rex American Resources Corp",503919000,17.08,4.61,39710000,1.26,0,0.00%
RGEN,"Repligen Cp",2136176000,72.07,0.68,28350000,0.72,0,0.00%
RGNX,"Regenxbio Inc",2253367000,52.44,1.35,-73170000,-1.16,0,0.00%
RGR,"Sturm Ruger & Company",981252000,20.34,2.76,52140000,-0.08,1.28,2.28%
RGS,"Regis Corp",816962000,31.07,0.57,-16140000,1.36,0,0.00%
RH,"Restoration Hardware Holdings",3054589000,29.73,4.71,2180000,1.87,0,0.00%
RLI,"Rli Corp",3339245000,43.1,1.75,105030000,1.28,0.88,1.17%
RMAX,"Re/Max Holdings Inc",888388000,0,1.53,12820000,0.47,0.8,1.61%
RMBS,"Rambus Inc",1368713000,19.84,0.64,-22860000,0.34,0,0.00%
ROCK,"Gibraltar Ind Inc",1425600000,21.83,2.05,62560000,1.9,0,0.00%
ROG,"Rogers Corp",2416078000,24.51,5.44,80460000,1.44,0,0.00%
ROIC,"Retail Opp Invts Cp",2142820000,16.47,0.33,38480000,0.59,0.78,4.08%
RPT,"Ramco-Gershenson Properties Trust",1022783000,9.77,0.69,69060000,0.61,0.88,6.82%
RRD,"Donnelley [R.R.] & Sons Co",352000000,5.07,0.92,-34400000,1.23,0.56,12.02%
RRGB,"Red Robin Gourm",497134000,16.24,2.29,30020000,0.24,0,0.00%
RTEC,"Rudolph Technologies",894795000,18.43,1.5,32910000,1,0,0.00%
RUTH,"Ruth's Hospitality",894166000,23.83,1.2,30140000,0.35,0.44,1.54%
RWT,"Redwood Trust",1321904000,9.46,1.65,140410000,0.66,1.2,7.42%
RYAM,"Rayonier Advanced Materials Inc",1062298000,12.23,1.66,324960000,3.41,0.28,1.38%
SAFT,"Safety Ins Group Inc",1429615000,20.88,4.42,62390000,0.61,3.2,3.47%
SAH,"Sonic Automotive",907588000,11.62,1.85,92980000,1.58,0.24,1.12%
SAIA,"Saia Inc",1955009000,25.2,3,91160000,0.78,0,0.00%
SANM,"Sanmina Corp",2076178000,14.66,2.08,138830000,0.47,0,0.00%
SBCF,"Seacoast Banking Cp",1416917000,19.69,1.5,42870000,0.62,0,0.00%
SBSI,"Southside Bancshares",1240432000,18.16,1.93,54310000,0.75,1.2,3.42%
SCHL,"Scholastic Cp",1442638000,29.03,1.4,-5000000,0.69,0.6,1.48%
SCL,"Stepan Company",1996173000,18.73,4.73,91580000,1.21,0.9,1.02%
SCSC,"Scansource Inc",1047092000,13.63,3.02,69250000,0.97,0,0.00%
SCVL,"Shoe Carnival Inc",511183000,17.21,1.84,18930000,0.75,0.32,1.01%
SEDG,"Solaredge Tech",2190825000,16.3,2.88,84170000,-0.43,0,0.00%
SEM,"Select Medical Holdings Corp",2619603000,18.49,0.74,177180000,1.37,0,0.00%
SENEA,"Seneca Foods Cp A",282947000,0,-0.63,-13810000,1.08,0,0.00%
SFBS,"Servisfirst Bancs",2260788000,19.69,2.14,93090000,1.25,0.44,1.04%
SFLY,"Shutterfly Inc",2616324000,41.16,1.21,30090000,0.99,0,0.00%
SFNC,"Simmons First Natl",2799484000,14.55,2.08,92940000,1.16,0.6,1.99%
SHAK,"Shake Shack Inc",2056230000,81.87,0.69,-320000,1.26,0,0.00%
SHLM,"Schulman A Inc",1298440000,31.51,0.76,33030000,1.33,0.82,1.87%
SHOO,"Steven Maddens Ltd",3256779000,23.23,2.4,117950000,0.43,0.8,1.43%
SIGI,"Selective Ins Group",3591572000,20.02,3.05,168830000,1.28,0.72,1.18%
SJI,"South Jersey Industries",2915550000,19.16,1.77,-3490000,0.56,1.12,3.30%
SKYW,"Skywest Inc",3156833000,14.16,4.28,428910000,1.73,0.4,0.66%
SLCA,"U.S. Silica Holdings Inc",1955595000,11.25,2.22,145210000,2.23,0.25,1.00%
SMCI,"Super Micro Computer",956758000,15.11,0,69320000,0.19,0,0.00%
SMP,"Standard Motor Products",1066547000,19.17,2.48,37980000,1.7,0.84,1.77%
SMTC,"Semtech Corp",3404961000,42.23,1.19,36430000,1.37,0,0.00%
SNBR,"Sleep Number Corporation",1080194000,20.52,1.49,65080000,0.98,0,0.00%
SONC,"Sonic Cp",1227060000,23.22,1.44,63660000,1.48,0.64,1.91%
SPOK,"Spok Holdings Inc",288008000,48.71,0.31,-15310000,0.42,0.5,3.31%
SPPI,"Spectrum Pharma Inc",2185260000,0,-0.96,-91250000,1.92,0,0.00%
SPSC,"Sps Commerce Inc",1593127000,133.38,0.69,-2440000,0.72,0,0.00%
SPTN,"Spartannash Company",861721000,11.3,2.1,-52850000,1.15,0.72,3.04%
SPXC,"SPX Corp",1542051000,18.96,1.93,89300000,1.55,0,0.00%
SR,"Spire Inc",3779982000,18.08,4.11,161600000,0.03,2.25,3.03%
SRCI,"Src Energy Inc",2410649000,10.26,0.97,142480000,1.65,0,0.00%
SRDX,"Surmodics Inc",905130000,106.45,0.44,3930000,0.61,0,0.00%
SSD,"Simpson Manufacturing Company",3371633000,30.9,2.38,92620000,1.59,0.88,1.20%
SSP,"E.W. Scripps Company",1191857000,161.22,0.01,-13110000,2.09,0.2,1.38%
SSTK,"Shutterstock Inc",1857425000,71.38,0.74,16730000,1.34,0,0.00%
STBA,"S&T Bancorp Inc",1576850000,16.82,2.66,72970000,0.67,1,2.23%
STC,"Stewart Information Services Corp",1063104000,21,2.15,48660000,0.74,1.2,2.66%
STMP,"Stamps.Com Inc",4572288000,23.29,11.31,150600000,0.01,0,0.00%
STRA,"Strayer Education",1400065000,35.27,3.53,20610000,0.9,1,0.80%
SUP,"Superior Industries International",557723000,22.16,0.88,-6200000,1.23,0.36,1.85%
SUPN,"Supernus Pharm",2522660000,29.8,1.54,57280000,0.97,0,0.00%
SVU,"Supervalu Inc",1249357000,21.36,1.51,45000000,1.32,0,0.00%
SWM,"Schweitzer-Mauduit International",1251009000,11.99,3.45,34500000,1.24,1.72,4.16%
SXC,"Suncoke Energy Inc",743748000,22.84,0.51,122400000,0.98,0,0.00%
SXI,"Standex International Corp",1358697000,21.19,4.98,46550000,1.52,0.72,0.68%
SYKE,"Sykes Enterprises",1257464000,15.1,1.89,32220000,0.76,0,0.00%
TBI,"Trueblue Inc",1151861000,14.25,1.99,55460000,1.88,0,0.00%
TCMD,"Tactile Systems Technology Inc",1073588000,180.19,0.29,5860000,0.44,0,0.00%
TG,"Tredegar Corp",763370000,18.69,1.22,38250000,1.54,0.44,1.93%
TGI,"Triumph Group",1170906000,7.94,2.53,-425390000,1.78,0.16,0.80%
THRM,"Gentherm Inc",1704505000,24.73,1.87,35230000,1.73,0,0.00%
TILE,"Interface Inc",1349985000,17.21,1.31,53250000,1.17,0.26,1.15%
TISI,"Team Inc",682273000,0,-0.76,-104160000,1.68,0,0.00%
TIVO,"Tivo Corp",1494086000,19.13,0.63,-37960000,-0.36,0.72,5.98%
TLRD,"Tailored Brands Inc",1075182000,8.87,2.39,96700000,1.65,0.72,3.39%
TMP,Tompkinstrustco,1303625000,17.16,5.01,52490000,0.86,1.92,2.23%
TMST,"Timken Steel Corp",609854000,0,-0.73,-43800000,1.89,0,0.00%
TNC,"Tennant Company",1430241000,46.06,1.75,-6200000,0.83,0.84,1.04%
TPRE,"Third Point Reinsurance Ltd Co",1305153000,15.29,0.86,277800000,1.1,0,0.00%
TREX,"Trex Company",4568020000,40.11,1.98,95130000,2.4,0,0.00%
TRHC,"Tabula Rasa Healthcare Inc",1289244000,321.11,-0.01,14300000,2.03,0,0.00%
TRST,"Trustco Bank Corp NY",887156000,15.96,0.57,43150000,1,0.26,2.88%
TTEC,"Teletech Hldgs",1207763000,19.41,1.85,7260000,0.9,0.54,1.65%
TTEK,"Tetra Tech Inc",3812237000,27.35,2.53,117870000,0.99,0.48,0.69%
TTI,"Tetra Technologies",523627000,0,-0.1,-39050000,0.69,0,0.00%
TTMI,"TTM Technologies I",1987082000,14.2,1.33,124210000,1.79,0,0.00%
TTS,"Tile Shop Hldgs",434858000,44.44,0.18,10820000,1.86,0.2,2.50%
TVPT,"Travelport Worldwide Ltd",2337409000,37.98,0.5,142460000,0.26,0.3,1.58%
TVTY,"Tivity Health",1360340000,19.6,1.36,63720000,0.46,0,0.00%
TWI,"Titan International",438468000,0,0.04,-60040000,1.62,0.02,0.28%
TYPE,"Monotype Imag. Hold.",879890000,29.37,0.71,11560000,0.94,0.46,2.23%
UBA,"Urstadt Biddle Properties Inc",872256000,16.21,0.55,52930000,0.34,1.08,4.90%
UCBI,"United Comm Banks",2456986000,16.58,1.86,67820000,0.83,0.6,1.95%
UCTT,"Ultra Clean Holdings",571120000,5.9,2.45,75090000,0.76,0,0.00%
UEIC,"Universal Elect In",608297000,14.48,2.97,-10320000,1.11,0,0.00%
UFCS,"United Fire Group I",1259214000,46.39,1.21,51020000,0.48,1.24,2.21%
UFI,"Unifi Inc",595316000,24.18,1.31,31700000,0.64,0,0.00%
UFPI,"Universal Forest Prd",2256891000,17.38,2.12,119510000,1.91,0.36,0.98%
UHT,"Universal Health Realty Income Trust",938167000,21.19,1.52,45620000,0.33,2.68,3.88%
UIHC,"United Insurance Hld",894510000,20.31,1.03,10150000,1.65,0.24,1.15%
UNF,"Unifirst Corp",3652869000,31.59,6,70200000,0.6,0.45,0.24%
UNT,"Unit Corp",1278283000,40.17,0.6,117850000,2.87,0,0.00%
USCR,"U S Concrete Inc",871276000,21.29,2.23,25510000,0.94,0,0.00%
USPH,"U.S. Physical Therapy",1417773000,49.87,2.26,22260000,1.09,0.92,0.82%
UVE,"Universal Insurance Holdings Inc",1546484000,11.8,3.72,106940000,1.85,0.64,1.46%
UVV,"Universal Corp",1463904000,16.67,3.97,105660000,1.23,3,4.41%
VAC,"Marriot Vacations Worldwide Cor",3131806000,20.33,5.95,226780000,1.38,1.6,1.32%
VECO,"Veeco Instrument",575722000,55.71,0.21,-44790000,0.56,0,0.00%
VG,"Vonage Holdings",3263169000,40.65,0.34,-33930000,-0.06,0,0.00%
VIAV,"Viavi Solutions",2360518000,28.41,0.37,166900000,0.98,0,0.00%
VICR,"Vicor Cp",2484460000,197.26,0.31,170000,1.04,0,0.00%
VIVO,"Meridian Bioscience",632983000,21.96,0.69,21560000,0.85,0.5,3.30%
VRA,"Vera Bradley",495396000,21,0.65,7020000,0.48,0,0.00%
VREX,"Varex Imaging Corp",1068672000,17.67,1.61,51600000,2.3,0,0.00%
VRTS,"Virtus Inv Prts",958816000,12.61,10.46,37010000,1.52,1.8,1.36%
VRTU,"Virtusa Corp",1575328000,59.58,0.91,1250000,1.19,0,0.00%
VRTV,"Veritiv Corp",627264000,12.86,3.06,-13300000,0.43,0,0.00%
VSI,"Vitamin Shoppe Inc",259261000,62.31,0.13,-252150000,0.57,0,0.00%
VSTO,"Vista Outdoor Inc",946366000,33.73,0.49,-60230000,-0.31,0,0.00%
VVI,"Viad Corp",1184223000,32.13,1.78,57710000,0.7,0.4,0.70%
WABC,"Westamerica Bancorp",1685011000,24.94,2.48,50030000,1.02,1.6,2.59%
WAGE,"Wageworks Inc",2233714000,44.56,0.33,20210000,1.14,0,0.00%
WD,"Walker & Dunlop",1695772000,11.32,4.76,211130000,0.89,1,1.86%
WDFC,"W D 40 Co",2295485000,40.46,4.11,52930000,0.57,2.16,1.30%
WDR,"Waddell & Reed Financial",1660603000,10.29,2.05,141280000,1.9,1,4.74%
WETF,"Wisdomtree Invstmnts",1244703000,30.11,0.27,27200000,2.56,0.12,1.48%
WGO,"Winnebago Industries",1264817000,12.68,3.15,71330000,1.73,0.4,1.00%
WING,"Wingstop Inc",1761469000,72.2,0.82,27300000,0.81,0.28,0.47%
WIRE,"Encore Wire Cp",1072733000,18.29,2.83,67020000,1.87,0.08,0.15%
WLH,"William Lyon Homes",837484000,8.8,2.45,48140000,1.58,0,0.00%
WNC,"Wabash National Corp",1085928000,12.69,1.47,111420000,1.85,0.3,1.61%
WPG,"Washington Prime Group Inc",1360026000,4.7,0.34,197060000,0.64,1,13.55%
WRLD,"World Acceptance Cp",1013809000,13.88,7.87,53690000,2.75,0,0.00%
WSR,"Whitestone REIT",509312000,10.41,0.24,8330000,1.06,1.14,8.91%
WTS,"Watts Water Technologies",2906165000,24.97,3.41,73100000,1.05,0.84,0.99%
WWE,"World Wrestling Entertainment",6171338000,97.75,0.81,32640000,1.04,0.48,0.61%
WWW,"Wolverine World Wide",3491906000,20.34,1.77,300000,0.98,0.32,0.89%
XOXO,"Xoxo Group Inc",756313000,49.97,0.59,5530000,0.86,0,0.00%
XPER,"Xperi Corp",799189000,25.15,0.65,-56560000,0.6,0.8,4.89%
ZEUS,"Olympic Steel Inc",257524000,10.22,2.35,18960000,1.75,0.08,0.33%
ZUMZ,"Zumiez Inc",644391000,21.06,1.18,26800000,1.01,0,0.00%
"Downloaded from Barchart.com as of 08-09-2018 07:30pm CDT"
