Symbol,Name,"Market Cap, $K","P/E ttm","EPS ttm","Net Income(a) $M",Beta,Dividend(a),"Div Yield(a)"
KS,"Kapstone Paper and Packaging Corp",3356891000,17.98,1.91,243500000,3.24,0.4,1.16%
KWR,"Quaker Chemical Corp",2363942000,31.99,5.54,20280000,1.34,1.48,0.83%
LABL,"Multi Color Cp",1252550000,15.44,3.95,71950000,0.81,0.2,0.33%
LAD,"Lithia Motors",2076976000,9.73,8.92,245220000,1.56,1.16,1.34%
LCI,"Lannett Co Inc",195752000,1.66,2.86,-580000,2.44,0,0.00%
LCII,"Lci Industries",2330328000,14.89,6.18,132880000,1.04,2.4,2.61%
LDL,"Lydall Inc",774279000,16.87,2.65,49320000,1.48,0,0.00%
LGIH,"LGI Homes Inc",1284479000,9.82,5.83,113310000,0,0,0.00%
LGND,"Ligand Pharm",5302853000,46.72,5.35,12560000,0.91,0,0.00%
LHCG,"LHC Group Inc",3116395000,36.16,2.73,50110000,0.49,0,0.00%
LION,"Fidelity Southern Cp",658210000,17.9,1.35,39800000,0.97,0.48,1.99%
LKSD,"Lsc Communications Inc",411786000,7.65,1.6,-57000000,-0.48,1.04,8.50%
LL,"Lumber Liquidators Holdings Inc",495465000,78.86,0.22,-37820000,1.36,0,0.00%
LMAT,"Lemaitre Vascular",688788000,33.97,1.08,17180000,0.59,0.28,0.76%
LMNX,"Luminex Corp",1249080000,36.54,0.76,29420000,0.31,0.24,0.86%
LNN,"Lindsay Corp",990528000,29.31,3.11,23180000,0.32,1.24,1.36%
LNTH,"Lantheus Holdings",557265000,17.26,0.84,123390000,1.28,0,0.00%
LOCO,"El Pollo Loco",482625000,19.23,0.65,8620000,0.35,0,0.00%
LPSN,"Liveperson Inc",1622660000,0,-0.1,-18190000,1.02,0,0.00%
LQDT,"Liquidity Services",232870000,0,-0.66,-39190000,0.64,0,0.00%
LTC,"Ltc Properties",1810299000,15.03,3.26,87340000,0.13,2.28,5.01%
LTXB,"Legacytexas Fnl",2204249000,19.69,2.32,89490000,1.43,0.64,1.40%
LXP,"Lexington Realty Trust",2199883000,9.05,0.06,85580000,0.82,0.71,7.77%
LXU,"Lsb Industries Inc",203417000,0,-2.97,-29220000,4.54,0,0.00%
LZB,"La-Z-Boy Inc",1554777000,17.03,1.82,80870000,0.94,0.48,1.43%
MANT,"Mantech Intl Cp A",2571909000,34.71,1.85,114140000,0.82,1,1.56%
MATW,"Matthews Intl Corp",1701300000,14,3.79,74370000,1.08,0.76,1.43%
MATX,"Matson Inc",1559404000,16.88,2.16,232000000,1.34,0.84,2.30%
MCRI,"Monarch Casino",852816000,28.69,1.66,25540000,1.09,0,0.00%
MCS,"Marcus Corp",1101520000,21.43,1.85,65000000,0.58,0.6,1.51%
MDC,"M.D.C. Holdings",1837122000,9.42,3.46,141840000,1.47,1.2,3.68%
MDCO,"Medicines Co",2871907000,0,-4.08,-708370000,0.75,0,0.00%
MDXG,"Mimedx Group Inc",494128000,20,0.05,11970000,1.5,0,0.00%
MED,"Medifast Inc",2686241000,67.44,3.32,27720000,0.28,1.92,0.86%
MEI,"Methode Electronics",1474848000,12.96,3.09,57200000,0.79,0.44,1.10%
MGLN,"Magellan Health",1844456000,13.07,5.74,110210000,0.4,0,0.00%
MGPI,"MGP Ingredients Inc",1259706000,39.32,1.89,41820000,1.1,0.32,0.43%
MHLD,"Maiden Holdings Ltd",336717000,0,-2.24,-169900000,1.19,0.6,15.58%
MHO,"M/I Homes",745106000,7.85,3.31,72080000,1.18,0,0.00%
MINI,"Mobile Mini Inc",1929312000,32.28,1.36,122230000,1.93,1,2.28%
MLI,"Mueller Industries",1913140000,21.44,1.54,85600000,1.44,0.4,1.21%
MMSI,"Merit Medical Sys",3155761000,41.29,1.39,27520000,1.32,0,0.00%
MNRO,"Monro Muffler Brak",2318745000,32.24,2.21,63940000,0.78,0.8,1.12%
MNTA,"Momenta Pharma",2126388000,0,-1.8,-88100000,1.92,0,0.00%
MOG.A,"Moog Inc Cl A",2843516000,18.41,4.31,141280000,1.72,1,1.26%
MOV,"Movado Group Inc",1176945000,21.72,2.36,-15230000,-0.22,0.8,1.56%
MPAA,"Motorcar Parts Amer",493434000,17.63,1.47,16320000,1.64,0,0.00%
MRCY,"Mercury Sys Inc",2500207000,43.06,1.19,40880000,0.5,0,0.00%
MRTN,"Marten Transport L",1202520000,29.93,0.74,90280000,1.31,0.1,0.45%
MSTR,"Microstrategy Cl A",1716715000,38.53,3.68,17640000,0.63,0,0.00%
MTH,"Meritage Corp",1756080000,9.15,4.74,143260000,1.15,0,0.00%
MTRN,"Materion Corp",1287264000,30.51,2.06,11450000,0.97,0.42,0.67%
MTRX,"Matrix Service Co",572607000,179.17,0.12,-180000,0.94,0,0.00%
MTSC,"M T S Systems Cp",938543000,29.41,1.79,25080000,0.95,1.2,2.28%
MXL,"Maxlinear Inc",1298101000,17.22,1.09,-9190000,0.65,0,0.00%
MYE,"Myers Industries",800800000,31.48,0.71,-9890000,1.6,0.54,2.42%
MYGN,"Myriad Genetics Inc",3443755000,39.13,1.18,21800000,0.49,0,0.00%
MYRG,"MYR Group Inc",580944000,25.82,1.36,21150000,0.52,0,0.00%
NANO,"Nanometrics Inc",1065540000,20.13,2.13,30200000,1.79,0,0.00%
NAVG,"Navigators Grp Inc",2068320000,38.24,1.82,40490000,0.55,0.28,0.40%
NBHC,"National Bank Holdings Corp",1248966000,24.48,1.66,14580000,0.79,0.56,1.38%
NBTB,"NBT Bancorp Inc",1795761000,18.27,2.25,82150000,0.89,1,2.43%
NCI,"Navigant Consulting",1076639000,17.19,1.38,74950000,0.81,0,0.00%
NE,"Noble Corp",1552246000,0,-1.69,-516510000,2.19,0,0.00%
NEOG,"Neogen Cp",4601468000,72.2,1.21,63150000,1.33,0,0.00%
NEWM,"New Media Investment Group Inc",953185000,22.23,0.71,-920000,1.08,1.48,9.38%
NFBK,"Northfield Bncrp Del",821534000,21.04,0.79,24770000,0.38,0.4,2.41%
NGVT,"Ingevity Corp",4222661000,31.03,3.22,126500000,1.3,0,0.00%
NLS,"Nautilus Group",464338000,17.38,0.84,26270000,1.35,0,0.00%
NMIH,"Nmi Holdings Cmn A",1466225000,19.05,1.16,22050000,1.12,0,0.00%
NP,"Neenah Paper",1505444000,20.69,4.3,80300000,1.11,1.64,1.84%
NPK,"National Presto Industries",970569000,20.9,6.6,52960000,0.4,0,0.00%
NPO,"Enpro Industries",1579126000,24.78,3,539800000,1.06,0.96,1.29%
NR,"Newpark Resources",978048000,37.59,0.29,-6150000,1.47,0,0.00%
NSA,"National Storage Affiliates Tru",1603756000,21.41,0.11,2960000,0.5,1.16,4.14%
NSIT,"Insight Enterpr",1994478000,14.09,3.93,90680000,1.3,0,0.00%
NSP,"Insperity Inc",4835472000,40.85,2.83,84400000,0.8,0.8,0.69%
NTGR,"Netgear Inc",2323721000,32.68,2.22,19440000,1.99,0,0.00%
NTRI,"Nutrisystem Inc",1130496000,21.63,1.87,57870000,1.32,1,2.47%
NWBI,"Northwest Bancshares",1891955000,19.34,0.95,94470000,0.71,0.68,3.70%
NWN,"Northwest Natural Gas Company",1833120000,29.45,2.17,-55620000,0.33,1.89,2.96%
NX,"Quanex Building Products Corp",587255000,21.31,0.8,18680000,0.72,0.16,0.94%
NYMT,"New York Mtge Trust",883031000,7.72,0.82,91980000,1.16,0.8,12.64%
OCLR,"Oclaro Inc",1601676000,20.41,0.46,62450000,0.88,0,0.00%
ODP,"Office Depot",1851863000,9.6,0.35,181000000,2.54,0.1,2.98%
OFG,"Oriental Financial Group",727869000,11.67,1.41,52650000,1.84,0.24,1.46%
OFIX,"Orthofix Intl Nv",1003848000,30.79,1.75,6220000,0.42,0,0.00%
OIS,"Oil States International",2036661000,0,-0.41,-84850000,1.69,0,0.00%
OMCL,"Omnicell Inc",2678214000,83.4,0.81,20610000,0.91,0,0.00%
OMI,"Owens & Minor",1038251000,11.07,1.5,72790000,1.09,1.04,6.26%
ONB,"Old National Bncp",3062235000,17.37,1.16,95730000,0.9,0.52,2.58%
OPB,"Opus Bank",970124000,18.32,1.55,46900000,0.92,0.44,1.55%
ORIT,"Oritani Financial",766899000,14.27,1.16,42890000,0.41,1,6.04%
ORN,"Orion Group Holdings Inc",253654000,111.13,0.08,400000,1.33,0,0.00%
OSIS,"O S I Systems Inc",1384704000,21.2,3.64,21080000,0.86,0,0.00%
OSPN,"Onespan Inc.",740232000,38.72,0.47,-22400000,1.39,0,0.00%
OSUR,"Orasure Tech Inc",987895000,65.52,0.25,30950000,1.56,0,0.00%
OXM,"Oxford Industries",1580841000,24.65,3.82,65090000,0.29,1.36,1.44%
PAHC,"Phibro Anl Htlh A",2046748000,29.85,1.67,64620000,0.93,0.4,0.80%
PARR,"Par Petroleum Corp",833181000,11.58,1.55,72620000,-0.01,0,0.00%
PATK,"Patrick Inds Inc",1555202000,15.08,4.21,85720000,0.76,0,0.00%
PDCE,"Pdc Energy Inc",3581655000,59.13,0.93,-127500000,0.64,0,0.00%
PDFS,"Pdf Solutions Inc",316900000,0,-0.14,-1340000,1.21,0,0.00%
PEI,"Pennsylvania Real Estate Investment",734089000,6.5,-0.15,-29340000,1.16,0.84,8.02%
PENN,"Penn Natl Gaming Inc",3192075000,27.22,1.28,473460000,1.51,0,0.00%
PERY,"Perry Ellis Int",439599000,13.32,2.07,56650000,0.42,0,0.00%
PES,"Pioneer Energy Services Corp",265914000,0,-0.57,-75120000,2.9,0,0.00%
PETS,"Petmed Express Inc",765530000,19.2,1.99,37280000,0.63,1.08,2.83%
PFBC,"Preferred Bank La",818967000,15.05,4.15,43390000,1.01,1,1.60%
PFS,"Provident Financial Services",1719517000,17.15,1.5,93950000,0.85,0.84,3.27%
PGNX,"Progenics Pharmaceut",580272000,0,-0.82,-51010000,2.43,0,0.00%
PGTI,"Pgt Inc",1255568000,26.33,0.94,39840000,0.82,0,0.00%
PJC,"Piper Jaffray Companies",1183260000,12.53,6.23,-61940000,1.52,1.5,1.92%
PKE,"Park Electrochemical Corp",432135000,47.22,0.45,20600000,0.91,0.4,1.88%
PLAB,"Photronics Inc",755244000,21.02,0.38,13130000,0.73,0,0.00%
PLAY,"Dave & Buster's Ente",2261807000,20.8,2.65,120950000,0.4,0,0.00%
PLCE,"Children's Place Inc",2293824000,17.7,7.83,84700000,0.4,2,1.47%
PLUS,"Eplus Inc",1398754000,23.3,4.38,55120000,1.29,0,0.00%
PLXS,"Plexus Cp",1964419000,19.5,3.12,112060000,0.73,0,0.00%
PMT,"Pennymac Mortgage Investment Trust",1207420000,14.85,1.34,117750000,0.41,1.88,9.45%
POWI,"Power Integratn",2138107000,31.18,2.33,27610000,0.92,0.64,0.88%
POWL,"Powell Inds Inc",459718000,0,-1.17,-9490000,1.24,1.04,2.59%
PPBI,"Pacific Premier Bncp",2470644000,17.27,2.29,60100000,0.68,0,0.00%
PRA,"Pro-Assurance Corp",2573760000,25.32,1.88,107260000,0.62,1.24,2.61%
PRAA,"Pra Group Inc",1714605000,23.66,1.6,162270000,1.5,0,0.00%
PRFT,"Perficient Inc",975724000,24.33,1.14,18580000,0.66,0,0.00%
PRGS,"Progress Software",1827406000,20.31,1.95,37420000,0.78,0.56,1.41%
PRLB,"Proto Labs Inc",3970707000,61.64,2.35,51780000,1.05,0,0.00%
PRSC,"Providence Svc Cp",857117000,38.43,1.74,53370000,0.7,0,0.00%
PSB,"Business Parks",3535136000,20.68,5.68,155040000,0.47,3.4,2.63%
PUMP,"Propetro Holding Corp",1405143000,13.48,1.24,12610000,1.28,0,0.00%
PVAC,"Penn Va Corp",1256456000,14.79,5.56,32660000,1.32,0,0.00%
QHC,"Quorum Health Corp",132209000,0,-1.69,-114190000,0.96,0,0.00%
QLYS,"Qualys Inc",3511950000,80.93,1.08,40440000,0.91,0,0.00%
QNST,"Quinstreet Inc",755023000,47.88,0.33,15930000,0.98,0,0.00%
QSII,"Quality Systems Inc",1436602000,41.48,0.54,2420000,0.62,0,0.00%
RAVN,"Raven Industries Inc",1746049000,31.87,1.3,41020000,1.54,0.52,1.11%
RCII,"Rent-A-Center Inc",788737000,0,-0.17,6650000,0.62,0,0.00%
RECN,"Resources Connect",502740000,19.09,0.82,18830000,1.1,0.52,3.32%
REGI,"Renewable Energy",983664000,4.98,5.35,-79080000,0.91,0,0.00%
REI,"Ring Energy Inc",728907000,34.26,0.35,1750000,0.32,0,0.00%
REX,"Rex American Resources Corp",511892000,17,4.61,39710000,1.26,0,0.00%
RGEN,"Repligen Cp",2319740000,76.76,0.68,28350000,0.72,0,0.00%
RGNX,"Regenxbio Inc",2137307000,33.76,1.97,-73170000,-1.16,0,0.00%
RGR,"Sturm Ruger & Company",1073790000,21.7,2.76,52140000,-0.08,1.36,2.27%
RGS,"Regis Corp",987182000,35.83,0.57,-16140000,1.36,0,0.00%
RH,"Restoration Hardware Holdings",3381634000,33.58,4.71,2180000,1.87,0,0.00%
RLI,"Rli Corp",3440341000,43.94,1.75,105030000,1.28,0.88,1.14%
RMAX,"Re/Max Holdings Inc",878625000,0,1.53,12820000,0.47,0.8,1.62%
RMBS,"Rambus Inc",1279612000,18.33,0.64,-22860000,0.34,0,0.00%
ROCK,"Gibraltar Ind Inc",1462400000,22.32,2.05,62560000,1.9,0,0.00%
ROG,"Rogers Corp",2486144000,24.62,5.44,80460000,1.44,0,0.00%
ROIC,"Retail Opp Invts Cp",2216127000,16.88,0.33,38480000,0.59,0.78,3.98%
RPT,"Ramco-Gershenson Properties Trust",1117291000,10.09,0.67,69060000,0.61,0.88,6.36%
RRD,"Donnelley [R.R.] & Sons Co",367488000,5.57,0.92,-34400000,1.23,0.12,2.34%
RRGB,"Red Robin Gourm",529750000,19.04,2.29,30020000,0.24,0,0.00%
RTEC,"Rudolph Technologies",878845000,18.23,1.5,32910000,1,0,0.00%
RUTH,"Ruth's Hospitality",969488000,24.8,1.27,30140000,0.35,0.44,1.40%
RWT,"Redwood Trust",1372492000,9.7,1.71,140410000,0.66,1.2,7.23%
RYAM,"Rayonier Advanced Materials Inc",1076946000,12.6,1.66,324960000,3.41,0.28,1.34%
SAFT,"Safety Ins Group Inc",1467076000,21.56,4.42,62390000,0.61,3.2,3.36%
SAH,"Sonic Automotive",928943000,11.89,1.85,92980000,1.58,0.24,1.09%
SAIA,"Saia Inc",1979415000,25.78,3,91160000,0.78,0,0.00%
SANM,"Sanmina Corp",2079576000,14.69,2.08,138830000,0.47,0,0.00%
SBCF,"Seacoast Banking Cp",1481767000,20.97,1.5,42870000,0.62,0,0.00%
SBSI,"Southside Bancshares",1258678000,18.64,1.93,54310000,0.75,1.2,3.34%
SCHL,"Scholastic Cp",1467831000,29.84,1.4,-5000000,0.69,0.6,1.44%
SCL,"Stepan Company",2000452000,18.49,4.73,91580000,1.21,0.9,1.03%
SCSC,"Scansource Inc",1088004000,14.12,3.02,69250000,0.97,0,0.00%
SCVL,"Shoe Carnival Inc",541414000,19.22,1.84,18930000,0.75,0.32,0.90%
SEDG,"Solaredge Tech",2173763000,16.35,2.88,84170000,-0.43,0,0.00%
SEM,"Select Medical Holdings Corp",2639910000,18.3,0.74,177180000,1.37,0,0.00%
SENEA,"Seneca Foods Cp A",298044000,0,-0.63,-13810000,1.08,0,0.00%
SFBS,"Servisfirst Bancs",2290032000,20.31,2.14,93090000,1.25,0.44,1.01%
SFLY,"Shutterfly Inc",2507666000,37.44,2.03,30090000,0.99,0,0.00%
SFNC,"Simmons First Natl",2870219000,15.08,2.08,92940000,1.16,0.6,1.92%
SHAK,"Shake Shack Inc",2168107000,84.2,0.69,-320000,1.26,0,0.00%
SHOO,"Steven Maddens Ltd",3410550000,24.4,2.4,117950000,0.43,0.8,1.37%
SIGI,"Selective Ins Group",3756296000,20.85,3.05,168830000,1.28,0.72,1.13%
SJI,"South Jersey Industries",2827816000,18.73,1.78,-3490000,0.56,1.12,3.36%
SKYW,"Skywest Inc",3333120000,14.65,4.28,428910000,1.73,0.4,0.64%
SLCA,"U.S. Silica Holdings Inc",1754147000,10.01,2.22,145210000,2.23,0.25,1.12%
SMCI,"Super Micro Computer",797542000,12.87,0,69320000,0.19,0,0.00%
SMP,"Standard Motor Products",1142360000,20.45,2.48,37980000,1.7,0.84,1.66%
SMTC,"Semtech Corp",3338781000,41.97,1.19,36430000,1.37,0,0.00%
SNBR,"Sleep Number Corporation",1136367000,21.82,1.49,65080000,0.98,0,0.00%
SONC,"Sonic Cp",1246188000,23.79,1.44,63660000,1.48,0.64,1.87%
SPOK,"Spok Holdings Inc",303576000,50.32,0.31,-15310000,0.42,0.5,3.21%
SPPI,"Spectrum Pharma Inc",2599199000,0,-0.94,-91250000,1.92,0,0.00%
SPSC,"Sps Commerce Inc",1699056000,137.28,0.69,-2440000,0.72,0,0.00%
SPTN,"Spartannash Company",771202000,10.68,2,-52850000,1.15,0.72,3.37%
SPXC,"SPX Corp",1478767000,17.74,1.93,89300000,1.55,0,0.00%
SR,"Spire Inc",3833186000,18.39,4.11,161600000,0.03,2.25,2.98%
SRCI,"Src Energy Inc",2352444000,10,0.97,142480000,1.65,0,0.00%
SRDX,"Surmodics Inc",989903000,119.84,0.62,3930000,0.61,0,0.00%
SSD,"Simpson Manufacturing Company",3462241000,31.22,2.38,92620000,1.59,0.88,1.18%
SSP,"E.W. Scripps Company",1194157000,161.11,0.01,-13110000,2.09,0.2,1.38%
SSTK,"Shutterstock Inc",1851482000,69.85,0.74,16730000,1.34,0,0.00%
STBA,"S&T Bancorp Inc",1664025000,17.65,2.66,72970000,0.67,1,2.13%
STC,"Stewart Information Services Corp",1073998000,20.96,2.15,48660000,0.74,1.2,2.66%
STMP,"Stamps.Com Inc",4273048000,20.62,11.31,150600000,0.01,0,0.00%
STRA,"Strayer Education",1538273000,38.25,3.53,20610000,0.9,1,0.74%
SUP,"Superior Industries International",547938000,28.62,0.76,-6200000,1.23,0.36,1.66%
SUPN,"Supernus Pharm",2325956000,25.06,1.79,57280000,0.97,0,0.00%
SVU,"Supervalu Inc",1244336000,21.32,1.51,45000000,1.32,0,0.00%
SWM,"Schweitzer-Mauduit International",1247010000,11.62,3.45,34500000,1.24,1.72,4.29%
SXC,"Suncoke Energy Inc",730802000,21.78,0.51,122400000,0.98,0,0.00%
SXI,"Standex International Corp",1438243000,22.06,4.98,46550000,1.52,0.72,0.66%
SYKE,"Sykes Enterprises",1254626000,15.06,1.94,32220000,0.76,0,0.00%
TBI,"Trueblue Inc",1194522000,14.72,1.99,55460000,1.88,0,0.00%
TCMD,"Tactile Systems Technology Inc",1185035000,203.72,0.32,5860000,0.44,0,0.00%
TG,"Tredegar Corp",715244000,17.09,1.22,38250000,1.54,0.44,2.11%
TGI,"Triumph Group",1053482000,8.06,2.63,-425390000,1.78,0.16,0.75%
THRM,"Gentherm Inc",1786540000,26.1,1.87,35230000,1.73,0,0.00%
TILE,"Interface Inc",1392066000,17.63,1.31,53250000,1.17,0.26,1.13%
TISI,"Team Inc",756504000,0,-0.72,-104160000,1.68,0,0.00%
TIVO,"Tivo Corp",1609140000,28.26,0.46,-37960000,-0.36,0.72,5.54%
TLRD,"Tailored Brands Inc",1110042000,9.19,2.39,96700000,1.65,0.72,3.28%
TMP,Tompkinstrustco,1344793000,17.62,5.01,52490000,0.86,1.92,2.17%
TMST,"Timken Steel Corp",620554000,0,-0.73,-43800000,1.89,0,0.00%
TNC,"Tennant Company",1355250000,43.43,1.75,-6200000,0.83,0.84,1.11%
TPRE,"Third Point Reinsurance Ltd Co",1345005000,15.58,0.86,277800000,1.1,0,0.00%
TREX,"Trex Company",4748908000,42.12,1.98,95130000,2.4,0,0.00%
TRHC,"Tabula Rasa Healthcare Inc",1686802000,429.26,0.19,14300000,2.03,0,0.00%
TRST,"Trustco Bank Corp NY",907476000,16.49,0.57,43150000,1,0.26,2.79%
TTEC,"Teletech Hldgs",1168101000,15.03,1.69,7260000,0.9,0.54,2.13%
TTEK,"Tetra Tech Inc",3856501000,27.65,2.53,117870000,0.99,0.48,0.69%
TTI,"Tetra Technologies",599494000,0,-0.03,-39050000,0.69,0,0.00%
TTMI,"TTM Technologies I",1864166000,13.62,1.33,124210000,1.79,0,0.00%
TTS,"Tile Shop Hldgs",419044000,44.17,0.18,10820000,1.86,0.2,2.52%
TVPT,"Travelport Worldwide Ltd",2355079000,37.16,0.5,142460000,0.26,0.3,1.61%
TVTY,"Tivity Health",1318330000,18.5,1.36,63720000,0.46,0,0.00%
TWI,"Titan International",455240000,0,0.04,-60040000,1.62,0.02,0.27%
TYPE,"Monotype Imag. Hold.",921990000,30.92,0.71,11560000,0.94,0.46,2.11%
UBA,"Urstadt Biddle Properties Inc",915849000,16.94,0.55,52930000,0.34,1.08,4.69%
UCBI,"United Comm Banks",2415839000,16.56,1.86,67820000,0.83,0.6,1.95%
UCTT,"Ultra Clean Holdings",546328000,5.71,2.45,75090000,0.76,0,0.00%
UEIC,"Universal Elect In",591233000,14.55,2.97,-10320000,1.11,0,0.00%
UFCS,"United Fire Group I",1275546000,44.42,1.13,51020000,0.48,1.24,2.47%
UFI,"Unifi Inc",601985000,25.06,1.31,31700000,0.64,0,0.00%
UFPI,"Universal Forest Prd",2284008000,17.46,2.12,119510000,1.91,0.36,0.97%
UHT,"Universal Health Realty Income Trust",1023767000,22.7,1.52,45620000,0.33,2.68,3.62%
UIHC,"United Insurance Hld",887230000,20.17,1.03,10150000,1.65,0.24,1.15%
UNF,"Unifirst Corp",3490179000,30.51,6,70200000,0.6,0.45,0.25%
UNT,"Unit Corp",1486393000,37,0.74,117850000,2.87,0,0.00%
USCR,"U S Concrete Inc",819134000,20.88,2.33,25510000,0.94,0,0.00%
USPH,"U.S. Physical Therapy",1504400000,51.7,2.26,22260000,1.09,0.92,0.79%
UVE,"Universal Insurance Holdings Inc",1583098000,12.15,3.72,106940000,1.85,0.64,1.42%
UVV,"Universal Corp",1495104000,14.75,4.08,105660000,1.23,3,4.98%
VAC,"Marriot Vacations Worldwide Cor",3316733000,20.89,5.95,226780000,1.38,1.6,1.29%
VECO,"Veeco Instrument",529372000,47.86,0.21,-44790000,0.56,0,0.00%
VG,"Vonage Holdings",3408996000,41.88,0.34,-33930000,-0.06,0,0.00%
VIAV,"Viavi Solutions",2595891000,29.92,0.38,-46000000,0.98,0,0.00%
VICR,"Vicor Cp",2395200000,188.71,0.31,170000,1.04,0,0.00%
VIVO,"Meridian Bioscience",663560000,22.75,0.69,21560000,0.85,0.5,3.18%
VRA,"Vera Bradley",534244000,22.83,0.65,7020000,0.48,0,0.00%
VREX,"Varex Imaging Corp",1183631000,18.8,1.61,51600000,2.3,0,0.00%
VRTS,"Virtus Inv Prts",921704000,12.37,10.46,37010000,1.52,1.8,1.39%
VRTU,"Virtusa Corp",1712132000,53.58,1.06,1250000,1.19,0,0.00%
VRTV,"Veritiv Corp",766348000,19.12,2.5,-13300000,0.43,0,0.00%
VSI,"Vitamin Shoppe Inc",328282000,65,0.21,-252150000,0.57,0,0.00%
VSTO,"Vista Outdoor Inc",1036115000,71.64,0.25,-60230000,-0.31,0,0.00%
VVI,"Viad Corp",1259444000,34.66,1.78,57710000,0.7,0.4,0.65%
WABC,"Westamerica Bancorp",1701546000,25.84,2.48,50030000,1.02,1.6,2.50%
WAGE,"Wageworks Inc",2089028000,41.36,0.33,20210000,1.14,0,0.00%
WD,"Walker & Dunlop",1716723000,11.63,4.76,211130000,0.89,1,1.81%
WDFC,"W D 40 Co",2426557000,42.15,4.11,52930000,0.57,2.16,1.25%
WDR,"Waddell & Reed Financial",1640663000,10,2.05,141280000,1.9,1,4.88%
WETF,"Wisdomtree Invstmnts",1235356000,29.59,0.27,27200000,2.56,0.12,1.50%
WGO,"Winnebago Industries",1180918000,11.73,3.15,71330000,1.73,0.4,1.08%
WING,"Wingstop Inc",1930942000,79.07,0.82,27300000,0.81,0.28,0.43%
WIRE,"Encore Wire Cp",1081073000,18.09,2.83,67020000,1.87,0.08,0.16%
WLH,"William Lyon Homes",772893000,8.38,2.45,48140000,1.58,0,0.00%
WNC,"Wabash National Corp",1076120000,12.67,1.47,111420000,1.85,0.3,1.61%
WPG,"Washington Prime Group Inc",1462353000,4.96,0.34,197060000,0.64,1,12.85%
WRLD,"World Acceptance Cp",1085467000,14.97,7.87,53690000,2.75,0,0.00%
WSR,"Whitestone REIT",537682000,11,0.24,8330000,1.06,1.14,8.43%
WTS,"Watts Water Technologies",2843029000,24.38,3.41,73100000,1.05,0.84,1.01%
WWE,"World Wrestling Entertainment",6415415000,99.56,0.81,32640000,1.04,0.48,0.60%
WWW,"Wolverine World Wide",3659063000,20.5,1.88,300000,0.98,0.32,0.83%
XOXO,"Xoxo Group Inc",796733000,51.47,0.59,5530000,0.86,0,0.00%
XPER,"Xperi Corp",783145000,24.92,0.29,-56560000,0.6,0.8,4.94%
ZEUS,"Olympic Steel Inc",237706000,9.06,2.35,18960000,1.75,0.08,0.38%
ZUMZ,"Zumiez Inc",757733000,25.42,1.18,26800000,1.01,0,0.00%
"Downloaded from Barchart.com as of 08-27-2018 07:40pm CDT"
