Symbol,Name,"Market Cap, $K","P/E ttm","EPS ttm","Net Income(a) $M",Beta,Dividend(a),"Div Yield(a)"
KRG,"Kite Realty Group Trust",1410676000,8.12,-0.21,11870000,0.55,1.27,7.71%
KS,"Kapstone Paper and Packaging Corp",3375480000,18.06,1.91,243500000,3.24,0.4,1.16%
KWR,"Quaker Chemical Corp",2239307000,29.68,5.54,20280000,1.34,1.48,0.90%
LABL,"Multi Color Cp",1334550000,16.54,3.95,71950000,0.81,0.2,0.31%
LAD,"Lithia Motors",2070197000,9.53,8.92,245220000,1.56,1.16,1.36%
LCI,"Lannett Co Inc",515036000,4.74,2.86,-580000,2.44,0,0.00%
LCII,"Lci Industries",2506868000,15.77,6.18,132880000,1.04,2.4,2.46%
LDL,"Lydall Inc",750816000,15.62,2.65,49320000,1.48,0,0.00%
LGIH,"LGI Homes Inc",1284026000,9.58,5.83,113310000,0,0,0.00%
LGND,"Ligand Pharm",5256221000,46.28,5.35,12560000,0.91,0,0.00%
LHCG,"LHC Group Inc",2967264000,34.38,2.73,50110000,0.49,0,0.00%
LION,"Fidelity Southern Cp",648959000,17.44,1.35,39800000,0.97,0.48,2.04%
LKSD,"Lsc Communications Inc",374411000,7.25,1.6,-57000000,-0.48,1.04,8.97%
LL,"Lumber Liquidators Holdings Inc",520624000,80.41,0.22,-37820000,1.36,0,0.00%
LMAT,"Lemaitre Vascular",707132000,33.81,1.08,17180000,0.59,0.28,0.77%
LMNX,"Luminex Corp",1205362000,34.66,0.76,29420000,0.31,0.24,0.91%
LNN,"Lindsay Corp",962870000,28.44,3.11,23180000,0.32,1.2,1.36%
LNTH,"Lantheus Holdings",515135000,15.89,0.84,123390000,1.28,0,0.00%
LOCO,"El Pollo Loco",453668000,17.69,0.65,8620000,0.35,0,0.00%
LPSN,"Liveperson Inc",1500961000,0,-0.1,-18190000,1.02,0,0.00%
LQDT,"Liquidity Services",234476000,0,-0.66,-39190000,0.64,0,0.00%
LTC,"Ltc Properties",1753231000,14.34,3.26,87340000,0.13,2.28,5.25%
LTXB,"Legacytexas Fnl",2142348000,18.63,2.32,89490000,1.43,0.64,1.48%
LXP,"Lexington Realty Trust",2127913000,8.77,0.06,85580000,0.82,0.71,8.01%
LXU,"Lsb Industries Inc",196265000,0,-2.97,-29220000,4.54,0,0.00%
LZB,"La-Z-Boy Inc",1475800000,17.12,1.82,80870000,0.94,0.48,1.54%
MANT,"Mantech Intl Cp A",2486020000,33.6,1.85,114140000,0.82,1,1.61%
MATW,"Matthews Intl Corp",1664385000,13.52,3.79,74370000,1.08,0.76,1.48%
MATX,"Matson Inc",1543605000,16.51,2.16,232000000,1.34,0.84,2.36%
MCRI,"Monarch Casino",847807000,27.51,1.66,25540000,1.09,0,0.00%
MCS,"Marcus Corp",1125198000,21.16,1.85,65000000,0.58,0.6,1.53%
MDC,"M.D.C. Holdings",1750769000,8.86,3.46,141840000,1.47,1.2,3.91%
MDCO,"Medicines Co",2942745000,0,-4.08,-708370000,0.75,0,0.00%
MDXG,"Mimedx Group Inc",453043000,21.86,0.05,11970000,1.5,0,0.00%
MED,"Medifast Inc",2565665000,62.24,3.32,27720000,0.28,1.92,0.93%
MEI,"Methode Electronics",1456343000,12.67,3.09,57200000,0.79,0.44,1.12%
MGLN,"Magellan Health",1862876000,13.19,5.74,110210000,0.4,0,0.00%
MGPI,"MGP Ingredients Inc",1300483000,40.41,1.89,41820000,1.1,0.32,0.42%
MHLD,"Maiden Holdings Ltd",340874000,0,-2.24,-169900000,1.19,0.6,13.95%
MHO,"M/I Homes",719964000,7.49,3.31,72080000,1.18,0,0.00%
MINI,"Mobile Mini Inc",2011933000,33.27,1.36,122230000,1.93,1,2.21%
MLI,"Mueller Industries",1837697000,20.63,1.54,85600000,1.44,0.4,1.26%
MMSI,"Merit Medical Sys",3051755000,39.53,1.39,27520000,1.32,0,0.00%
MNRO,"Monro Muffler Brak",2338479000,31.22,2.21,63940000,0.78,0.8,1.16%
MNTA,"Momenta Pharma",2004992000,0,-1.8,-88100000,1.92,0,0.00%
MOG.A,"Moog Inc Cl A",2747956000,17.48,4.31,141280000,1.72,1,1.33%
MOV,"Movado Group Inc",1191960000,21.42,2.36,-15230000,-0.22,0.8,1.58%
MPAA,"Motorcar Parts Amer",465621000,16.67,1.47,16320000,1.64,0,0.00%
MRCY,"Mercury Sys Inc",2413355000,41.61,1.19,40880000,0.5,0,0.00%
MRTN,"Marten Transport L",1243515000,30.34,0.74,90280000,1.31,0.1,0.45%
MSTR,"Microstrategy Cl A",1630461000,38.26,3.68,17640000,0.63,0,0.00%
MTH,"Meritage Corp",1699170000,8.86,4.74,143260000,1.15,0,0.00%
MTRN,"Materion Corp",1299408000,31.07,2.06,11450000,0.97,0.42,0.66%
MTRX,"Matrix Service Co",543105000,167.92,0.12,-180000,0.94,0,0.00%
MTSC,"M T S Systems Cp",919790000,28.66,1.79,25080000,0.95,1.2,2.34%
MXL,"Maxlinear Inc",1312673000,17.56,1.09,-9190000,0.65,0,0.00%
MYE,"Myers Industries",760320000,30.07,0.71,-9890000,1.6,0.54,2.53%
MYGN,"Myriad Genetics Inc",2973444000,35.57,1.18,21800000,0.49,0,0.00%
MYRG,"MYR Group Inc",581276000,25.53,1.36,21150000,0.52,0,0.00%
NANO,"Nanometrics Inc",1115751000,21.21,2.13,30200000,1.79,0,0.00%
NAVG,"Navigators Grp Inc",1913568000,33.87,1.82,40490000,0.55,0.28,0.45%
NBHC,"National Bank Holdings Corp",1236160000,24.23,1.66,14580000,0.79,0.56,1.39%
NBTB,"NBT Bancorp Inc",1756913000,17.56,2.25,82150000,0.89,1,2.53%
NCI,"Navigant Consulting",1104995000,17.59,1.38,74950000,0.81,0,0.00%
NE,"Noble Corp",1374565000,0,-1.69,-516510000,2.19,0,0.00%
NEOG,"Neogen Cp",4386142000,68.78,1.21,63150000,1.33,0,0.00%
NEWM,"New Media Investment Group Inc",950170000,22.11,0.71,-920000,1.08,1.48,9.43%
NFBK,"Northfield Bncrp Del",807677000,20.29,0.79,24770000,0.38,0.4,2.50%
NGVT,"Ingevity Corp",4160007000,30.51,3.22,126500000,1.3,0,0.00%
NLS,"Nautilus Group",421988000,16.43,0.84,26270000,1.35,0,0.00%
NMIH,"Nmi Holdings Cmn A",1433350000,18.49,1.16,22050000,1.12,0,0.00%
NP,"Neenah Paper",1497029000,20.56,4.3,80300000,1.11,1.64,1.86%
NPK,"National Presto Industries",934273000,19.39,6.6,52960000,0.4,0,0.00%
NPO,"Enpro Industries",1521696000,24.05,3,539800000,1.06,0.96,1.33%
NR,"Newpark Resources",941824000,35.34,0.29,-6150000,1.47,0,0.00%
NSA,"National Storage Affiliates Tru",1608279000,21.66,0.11,2960000,0.5,1.16,4.09%
NSIT,"Insight Enterpr",1897458000,13.52,3.93,90680000,1.3,0,0.00%
NSP,"Insperity Inc",4690848000,38.82,2.83,84400000,0.8,0.8,0.73%
NTGR,"Netgear Inc",2132861000,29.89,2.22,19440000,1.99,0,0.00%
NTRI,"Nutrisystem Inc",1215872000,21.6,1.87,57870000,1.32,1,2.48%
NWBI,"Northwest Bancshares",1880607000,18.83,0.95,94470000,0.71,0.68,3.80%
NWN,"Northwest Natural Gas Company",1853280000,29.42,2.17,-55620000,0.33,1.89,2.96%
NX,"Quanex Building Products Corp",589008000,20.5,0.8,18680000,0.72,0.16,0.98%
NYMT,"New York Mtge Trust",775572000,7.59,0.82,91980000,1.16,0.8,12.86%
OCLR,"Oclaro Inc",1548911000,19.67,0.58,127860000,0.88,0,0.00%
ODP,"Office Depot",1729884000,8.6,0.35,181000000,2.54,0.1,3.32%
OFG,"Oriental Financial Group",769650000,11.91,1.41,52650000,1.84,0.24,1.43%
OFIX,"Orthofix Intl Nv",1000658000,30.51,1.75,6220000,0.42,0,0.00%
OIS,"Oil States International",1976671000,0,-0.41,-84850000,1.69,0,0.00%
OMCL,"Omnicell Inc",2509353000,77.65,0.81,20610000,0.91,0,0.00%
OMI,"Owens & Minor",946641000,9.95,1.5,72790000,1.09,1.04,6.97%
ONB,"Old National Bncp",2986060000,16.68,1.16,95730000,0.9,0.52,2.69%
OPB,"Opus Bank",983836000,18.35,1.55,46900000,0.92,0.44,1.55%
ORIT,"Oritani Financial",752913000,13.88,1.16,42890000,0.41,1,6.21%
ORN,"Orion Group Holdings Inc",265499000,109.88,0.08,400000,1.33,0,0.00%
OSIS,"O S I Systems Inc",1434035000,21.62,3.64,21080000,0.86,0,0.00%
OSPN,"Onespan Inc.",710060000,36.81,0.47,-22400000,1.39,0,0.00%
OSUR,"Orasure Tech Inc",995236000,66.36,0.25,30950000,1.56,0,0.00%
OXM,"Oxford Industries",1628104000,24.65,3.82,65090000,0.29,1.36,1.44%
PAHC,"Phibro Anl Htlh A",2014484000,29.97,1.67,64620000,0.93,0.4,0.80%
PARR,"Par Petroleum Corp",789595000,11.03,1.55,72620000,-0.01,0,0.00%
PATK,"Patrick Inds Inc",1579732000,14.79,4.21,85720000,0.76,0,0.00%
PDCE,"Pdc Energy Inc",3506335000,58.16,0.93,-127500000,0.64,0,0.00%
PDFS,"Pdf Solutions Inc",317222000,0,-0.14,-1340000,1.21,0,0.00%
PEI,"Pennsylvania Real Estate Investment",736907000,6.27,-0.15,-29340000,1.16,0.84,8.32%
PENN,"Penn Natl Gaming Inc",2859471000,24.18,1.28,473460000,1.51,0,0.00%
PERY,"Perry Ellis Int",436742000,14.06,2.07,56650000,0.42,0,0.00%
PES,"Pioneer Energy Services Corp",246362000,0,-0.57,-75120000,2.9,0,0.00%
PETS,"Petmed Express Inc",780841000,18.91,1.99,37280000,0.63,1.08,2.87%
PFBC,"Preferred Bank La",815010000,14.75,4.15,43390000,1.01,1,1.63%
PFS,"Provident Financial Services",1700731000,16.73,1.5,93950000,0.85,0.8,3.19%
PGNX,"Progenics Pharmaceut",592330000,0,-0.82,-51010000,2.43,0,0.00%
PGTI,"Pgt Inc",1242885000,25.59,0.94,39840000,0.82,0,0.00%
PJC,"Piper Jaffray Companies",1173400000,12.22,6.23,-61940000,1.52,1.5,1.97%
PKE,"Park Electrochemical Corp",439223000,48.29,0.45,20600000,0.91,0.4,1.84%
PLAB,"Photronics Inc",611888000,23.29,0.38,13130000,0.73,0,0.00%
PLAY,"Dave & Buster's Ente",2060626000,19.35,2.65,120950000,0.4,0,0.00%
PLCE,"Children's Place Inc",2227264000,16.55,7.83,84700000,0.4,2,1.54%
PLUS,"Eplus Inc",1378860000,22.41,4.38,55120000,1.29,0,0.00%
PLXS,"Plexus Cp",1984079000,19.49,3.12,112060000,0.73,0,0.00%
PMT,"Pennymac Mortgage Investment Trust",1195230000,14.59,1.34,117750000,0.41,1.88,9.62%
POWI,"Power Integratn",2118991000,31.22,2.33,27610000,0.92,0.64,0.88%
POWL,"Powell Inds Inc",461094000,0,-1.17,-9490000,1.24,1.04,2.58%
PPBI,"Pacific Premier Bncp",2389537000,16.46,2.29,60100000,0.68,0,0.00%
PRA,"Pro-Assurance Corp",2496011000,24.41,1.88,107260000,0.62,1.24,2.70%
PRAA,"Pra Group Inc",1739520000,24.09,1.6,162270000,1.5,0,0.00%
PRFT,"Perficient Inc",934997000,23.42,1.14,18580000,0.66,0,0.00%
PRGS,"Progress Software",1762142000,19.89,1.95,37420000,0.78,0.56,1.44%
PRLB,"Proto Labs Inc",3636887000,56.62,2.35,51780000,1.05,0,0.00%
PRSC,"Providence Svc Cp",837518000,37.66,1.74,53370000,0.7,0,0.00%
PSB,"Business Parks",3512725000,20.51,5.68,155040000,0.47,3.4,2.66%
PUMP,"Propetro Holding Corp",1407649000,13.35,1.24,12610000,1.28,0,0.00%
PVAC,"Penn Va Corp",1210372000,14.14,5.56,32660000,1.32,0,0.00%
QHC,"Quorum Health Corp",137460000,0,-1.69,-114190000,0.96,0,0.00%
QLYS,"Qualys Inc",3342300000,79.17,1.08,40440000,0.91,0,0.00%
QNST,"Quinstreet Inc",674430000,42.61,0.33,15930000,0.98,0,0.00%
QSII,"Quality Systems Inc",1404492000,40.04,0.54,2420000,0.62,0,0.00%
RAVN,"Raven Industries Inc",1383560000,29.31,1.3,41020000,1.54,0.52,1.36%
RCII,"Rent-A-Center Inc",791413000,0,-0.17,6650000,0.62,0,0.00%
RECN,"Resources Connect",512316000,19.39,0.82,18830000,1.1,0.48,3.02%
REGI,"Renewable Energy",806829000,3.99,5.35,-79080000,0.91,0,0.00%
REI,"Ring Energy Inc",725284000,33.4,0.35,1750000,0.32,0,0.00%
REX,"Rex American Resources Corp",485143000,16.41,4.61,39710000,1.26,0,0.00%
RGEN,"Repligen Cp",2168595000,72.51,0.68,28350000,0.72,0,0.00%
RGNX,"Regenxbio Inc",2122767000,33.58,1.97,-73170000,-1.16,0,0.00%
RGR,"Sturm Ruger & Company",1029267000,21.56,2.76,52140000,-0.08,1.28,2.15%
RGS,"Regis Corp",843256000,30.96,0.57,-16140000,1.36,0,0.00%
RH,"Restoration Hardware Holdings",3311553000,32.19,4.71,2180000,1.87,0,0.00%
RLI,"Rli Corp",3405755000,43.49,1.75,105030000,1.28,0.88,1.16%
RMAX,"Re/Max Holdings Inc",864425000,0,1.53,12820000,0.47,0.8,1.65%
RMBS,"Rambus Inc",1284980000,19.31,0.64,-22860000,0.34,0,0.00%
ROCK,"Gibraltar Ind Inc",1419200000,21.24,2.05,62560000,1.9,0,0.00%
ROG,"Rogers Corp",2397137000,23.74,5.44,80460000,1.44,0,0.00%
ROIC,"Retail Opp Invts Cp",2148459000,16.22,0.33,38480000,0.59,0.78,4.15%
RPT,"Ramco-Gershenson Properties Trust",1053973000,9.31,0.67,69060000,0.61,0.88,6.90%
RRD,"Donnelley [R.R.] & Sons Co",342144000,5.34,0.92,-34400000,1.23,0.56,11.40%
RRGB,"Red Robin Gourm",499730000,16.68,2.29,30020000,0.24,0,0.00%
RTEC,"Rudolph Technologies",886820000,18.53,1.5,32910000,1,0,0.00%
RUTH,"Ruth's Hospitality",941876000,24.02,1.27,30140000,0.35,0.44,1.44%
RWT,"Redwood Trust",1344295000,9.49,1.71,140410000,0.66,1.2,7.39%
RYAM,"Rayonier Advanced Materials Inc",1045708000,12.17,1.66,324960000,3.41,0.28,1.39%
SAFT,"Safety Ins Group Inc",1462489000,21.4,4.42,62390000,0.61,3.2,3.38%
SAH,"Sonic Automotive",890504000,11.05,1.85,92980000,1.58,0.24,1.17%
SAIA,"Saia Inc",1953725000,25.28,3,91160000,0.78,0,0.00%
SANM,"Sanmina Corp",2059188000,14.42,2.08,138830000,0.47,0,0.00%
SBCF,"Seacoast Banking Cp",1419044000,19.95,1.5,42870000,0.62,0,0.00%
SBSI,"Southside Bancshares",1257977000,18.15,1.93,54310000,0.75,1.2,3.43%
SCHL,"Scholastic Cp",1437739000,29.1,1.4,-5000000,0.69,0.6,1.47%
SCL,"Stepan Company",1970500000,18.23,4.73,91580000,1.21,0.9,1.04%
SCSC,"Scansource Inc",1043256000,13.38,3.02,69250000,0.97,0,0.00%
SCVL,"Shoe Carnival Inc",536911000,17.47,1.84,18930000,0.75,0.32,1.00%
SEDG,"Solaredge Tech",2081625000,15.92,2.88,84170000,-0.43,0,0.00%
SEM,"Select Medical Holdings Corp",2653448000,18.25,0.74,177180000,1.37,0,0.00%
SENEA,"Seneca Foods Cp A",290252000,0,-0.63,-13810000,1.08,0,0.00%
SFBS,"Servisfirst Bancs",2275144000,19.75,2.14,93090000,1.25,0.44,1.04%
SFLY,"Shutterfly Inc",2507331000,36.24,2.03,30090000,0.99,0,0.00%
SFNC,"Simmons First Natl",2833303000,14.53,2.08,92940000,1.16,0.6,1.99%
SHAK,"Shake Shack Inc",2176994000,82.33,0.69,-320000,1.26,0,0.00%
SHLM,"Schulman A Inc",1294014000,31.44,0.76,33030000,1.33,0.82,1.88%
SHOO,"Steven Maddens Ltd",3363750000,23.46,2.4,117950000,0.43,0.8,1.42%
SIGI,"Selective Ins Group",3665109000,20.21,3.05,168830000,1.28,0.72,1.17%
SJI,"South Jersey Industries",2832947000,18.43,1.78,-3490000,0.56,1.12,3.41%
SKYW,"Skywest Inc",3156048000,13.78,4.28,428910000,1.73,0.4,0.68%
SLCA,"U.S. Silica Holdings Inc",1840925000,11.29,2.22,145210000,2.23,0.25,1.00%
SMCI,"Super Micro Computer",959193000,14.89,0,69320000,0.19,0,0.00%
SMP,"Standard Motor Products",1128678000,19.71,2.48,37980000,1.7,0.84,1.72%
SMTC,"Semtech Corp",3232893000,41.3,1.19,36430000,1.37,0,0.00%
SNBR,"Sleep Number Corporation",1121016000,21.11,1.49,65080000,0.98,0,0.00%
SONC,"Sonic Cp",1231752000,23.47,1.44,63660000,1.48,0.64,1.89%
SPOK,"Spok Holdings Inc",299684000,49.03,0.31,-15310000,0.42,0.5,3.29%
SPPI,"Spectrum Pharma Inc",2433901000,0,-0.94,-91250000,1.92,0,0.00%
SPSC,"Sps Commerce Inc",1639274000,135.25,0.69,-2440000,0.72,0,0.00%
SPTN,"Spartannash Company",863517000,11.24,2.1,-52850000,1.15,0.72,3.05%
SPXC,"SPX Corp",1502876000,18.03,1.93,89300000,1.55,0,0.00%
SR,"Spire Inc",3790116000,18.11,4.11,161600000,0.03,2.25,3.02%
SRCI,"Src Energy Inc",2248161000,10.21,0.97,142480000,1.65,0,0.00%
SRDX,"Surmodics Inc",975885000,114.44,0.62,3930000,0.61,0,0.00%
SSD,"Simpson Manufacturing Company",3374214000,30.1,2.38,92620000,1.59,0.88,1.23%
SSP,"E.W. Scripps Company",1181044000,158.22,0.01,-13110000,2.09,0.2,1.40%
SSTK,"Shutterstock Inc",1792050000,71.32,0.74,16730000,1.34,0,0.00%
STBA,"S&T Bancorp Inc",1573700000,16.68,2.66,72970000,0.67,1,2.25%
STC,"Stewart Information Services Corp",1064264000,20.86,2.15,48660000,0.74,1.2,2.68%
STMP,"Stamps.Com Inc",4303012000,21.01,11.31,150600000,0.01,0,0.00%
STRA,"Strayer Education",1401535000,34.91,3.53,20610000,0.9,1,0.81%
SUP,"Superior Industries International",549189000,28.22,0.76,-6200000,1.23,0.36,1.68%
SUPN,"Supernus Pharm",2229367000,24.3,1.79,57280000,0.97,0,0.00%
SVU,"Supervalu Inc",1241633000,21.32,1.51,45000000,1.32,0,0.00%
SWM,"Schweitzer-Mauduit International",1236552000,11.49,3.45,34500000,1.24,1.72,4.34%
SXC,"Suncoke Energy Inc",710088000,21.67,0.51,122400000,0.98,0,0.00%
SXI,"Standex International Corp",1398470000,21.42,4.98,46550000,1.52,0.72,0.68%
SYKE,"Sykes Enterprises",1231075000,14.68,1.94,32220000,0.76,0,0.00%
TBI,"Trueblue Inc",1168113000,14.25,1.99,55460000,1.88,0,0.00%
TCMD,"Tactile Systems Technology Inc",1063873000,179.78,0.32,5860000,0.44,0,0.00%
TG,"Tredegar Corp",761711000,18.44,1.22,38250000,1.54,0.44,1.96%
TGI,"Triumph Group",1091354000,8.4,2.63,-425390000,1.78,0.16,0.72%
THRM,"Gentherm Inc",1689921000,24.49,1.87,35230000,1.73,0,0.00%
TILE,"Interface Inc",1364820000,17.1,1.31,53250000,1.17,0.26,1.16%
TISI,"Team Inc",690460000,0,-0.72,-104160000,1.68,0,0.00%
TIVO,"Tivo Corp",1503927000,26.2,0.46,-37960000,-0.36,0.72,5.98%
TLRD,"Tailored Brands Inc",1130460000,9.15,2.39,96700000,1.65,0.72,3.29%
TMP,Tompkinstrustco,1326915000,17.04,5.01,52490000,0.86,1.92,2.25%
TMST,"Timken Steel Corp",592022000,0,-0.73,-43800000,1.89,0,0.00%
TNC,"Tennant Company",1384162000,44.29,1.75,-6200000,0.83,0.84,1.08%
TPRE,"Third Point Reinsurance Ltd Co",1305153000,15.35,0.86,277800000,1.1,0,0.00%
TREX,"Trex Company",4629686000,38.88,1.98,95130000,2.4,0,0.00%
TRHC,"Tabula Rasa Healthcare Inc",1447565000,362.21,0.19,14300000,2.03,0,0.00%
TRST,"Trustco Bank Corp NY",897822000,16.05,0.57,43150000,1,0.26,2.87%
TTEC,"Teletech Hldgs",1163484000,15.03,1.69,7260000,0.9,0.54,2.13%
TTEK,"Tetra Tech Inc",3892466000,27.45,2.53,117870000,0.99,0.48,0.69%
TTI,"Tetra Technologies",619602000,0,-0.03,-39050000,0.69,0,0.00%
TTMI,"TTM Technologies I",1923264000,13.88,1.33,124210000,1.79,0,0.00%
TTS,"Tile Shop Hldgs",432222000,44.44,0.18,10820000,1.86,0.2,2.50%
TVPT,"Travelport Worldwide Ltd",2324788000,36.7,0.5,142460000,0.26,0.3,1.63%
TVTY,"Tivity Health",1324331000,19.01,1.36,63720000,0.46,0,0.00%
TWI,"Titan International",430082000,0,0.04,-60040000,1.62,0.02,0.28%
TYPE,"Monotype Imag. Hold.",896730000,29.79,0.71,11560000,0.94,0.46,2.19%
UBA,"Urstadt Biddle Properties Inc",880182000,16.29,0.55,52930000,0.34,1.08,4.87%
UCBI,"United Comm Banks",2460152000,16.34,1.86,67820000,0.83,0.6,1.97%
UCTT,"Ultra Clean Holdings",533867000,5.61,2.45,75090000,0.76,0,0.00%
UEIC,"Universal Elect In",595382000,14.41,2.97,-10320000,1.11,0,0.00%
UFCS,"United Fire Group I",1262019000,43.96,1.13,51020000,0.48,1.24,2.50%
UFI,"Unifi Inc",588347000,24.4,1.31,31700000,0.64,0,0.00%
UFPI,"Universal Forest Prd",2267984000,17.2,2.12,119510000,1.91,0.36,0.99%
UHT,"Universal Health Realty Income Trust",970456000,21.35,1.52,45620000,0.33,2.68,3.85%
UIHC,"United Insurance Hld",907784000,20.58,1.03,10150000,1.65,0.24,1.13%
UNF,"Unifirst Corp",3522717000,30.65,6,70200000,0.6,0.45,0.24%
UNT,"Unit Corp",1417158000,34.88,0.74,117850000,2.87,0,0.00%
USCR,"U S Concrete Inc",886414000,22.45,2.33,25510000,0.94,0,0.00%
USPH,"U.S. Physical Therapy",1481558000,50.49,2.26,22260000,1.09,0.92,0.81%
UVE,"Universal Insurance Holdings Inc",1584842000,12.18,3.72,106940000,1.85,0.64,1.41%
UVV,"Universal Corp",1450176000,14.01,4.08,105660000,1.23,3,5.25%
VAC,"Marriot Vacations Worldwide Cor",3154656000,19.49,5.95,226780000,1.38,1.6,1.38%
VECO,"Veeco Instrument",544009000,54.52,0.21,-44790000,0.56,0,0.00%
VG,"Vonage Holdings",3432902000,40.29,0.34,-33930000,-0.06,0,0.00%
VIAV,"Viavi Solutions",2473678000,29.62,0.37,166900000,0.98,0,0.00%
VICR,"Vicor Cp",2481028000,197.1,0.31,170000,1.04,0,0.00%
VIVO,"Meridian Bioscience",631760000,21.59,0.69,21560000,0.85,0.5,3.36%
VRA,"Vera Bradley",510008000,21.37,0.65,7020000,0.48,0,0.00%
VREX,"Varex Imaging Corp",1117494000,17.75,1.61,51600000,2.3,0,0.00%
VRTS,"Virtus Inv Prts",941780000,12.36,10.46,37010000,1.52,1.8,1.39%
VRTU,"Virtusa Corp",1536368000,48.82,1.06,1250000,1.19,0,0.00%
VRTV,"Veritiv Corp",779820000,18.64,2.5,-13300000,0.43,0,0.00%
VSI,"Vitamin Shoppe Inc",298220000,57.38,0.21,-252150000,0.57,0,0.00%
VSTO,"Vista Outdoor Inc",1070058000,74.68,0.25,-60230000,-0.31,0,0.00%
VVI,"Viad Corp",1236064000,33.46,1.78,57710000,0.7,0.4,0.67%
WABC,"Westamerica Bancorp",1692212000,25.34,2.48,50030000,1.02,1.6,2.55%
WAGE,"Wageworks Inc",2106866000,43.72,0.33,20210000,1.14,0,0.00%
WD,"Walker & Dunlop",1731107000,11.72,4.76,211130000,0.89,1,1.79%
WDFC,"W D 40 Co",2318371000,40.17,4.11,52930000,0.57,2.16,1.31%
WDR,"Waddell & Reed Financial",1632687000,9.86,2.05,141280000,1.9,1,4.95%
WETF,"Wisdomtree Invstmnts",1253725000,30,0.27,27200000,2.56,0.12,1.48%
WGO,"Winnebago Industries",1223659000,12.05,3.15,71330000,1.73,0.4,1.05%
WING,"Wingstop Inc",1813862000,73.52,0.82,27300000,0.81,0.28,0.46%
WIRE,"Encore Wire Cp",1051883000,17.54,2.83,67020000,1.87,0.08,0.16%
WLH,"William Lyon Homes",804037000,8.49,2.45,48140000,1.58,0,0.00%
WNC,"Wabash National Corp",1034357000,12.21,1.47,111420000,1.85,0.3,1.67%
WPG,"Washington Prime Group Inc",1425143000,4.68,0.34,197060000,0.64,1,13.62%
WRLD,"World Acceptance Cp",1053842000,14.17,7.87,53690000,2.75,0,0.00%
WSR,"Whitestone REIT",522581000,10.54,0.24,8330000,1.06,1.14,8.79%
WTS,"Watts Water Technologies",2831084000,24.16,3.41,73100000,1.05,0.84,1.02%
WWE,"World Wrestling Entertainment",6123770000,95.89,0.81,32640000,1.04,0.48,0.62%
WWW,"Wolverine World Wide",3650505000,19.95,1.88,300000,0.98,0.32,0.85%
XOXO,"Xoxo Group Inc",759681000,49.17,0.59,5530000,0.86,0,0.00%
XPER,"Xperi Corp",812605000,25.46,0.29,-56560000,0.6,0.8,4.83%
ZEUS,"Olympic Steel Inc",244642000,9.59,2.35,18960000,1.75,0.08,0.35%
ZUMZ,"Zumiez Inc",746271000,24.24,1.18,26800000,1.01,0,0.00%
"Downloaded from Barchart.com as of 08-15-2018 07:41pm CDT"
