Symbol,Name,"Market Cap, $K","P/E ttm","EPS ttm","Net Income(a) $M",Beta,Dividend(a),"Div Yield(a)"
KRG,"Kite Realty Group Trust",1399799000,8.38,-0.21,11870000,0.55,1.27,7.47%
KS,"Kapstone Paper and Packaging Corp",3409724000,18.23,1.91,243500000,3.24,0.4,1.15%
KWR,"Quaker Chemical Corp",2231176000,30.06,5.54,20280000,1.34,1.48,0.89%
LABL,"Multi Color Cp",1340785000,17.25,3.75,71950000,0.81,0.2,0.31%
LAD,"Lithia Motors",2129269000,9.67,8.92,245220000,1.56,1.16,1.35%
LCI,"Lannett Co Inc",509334000,4.67,2.86,-580000,2.44,0,0.00%
LCII,"Lci Industries",2475622000,16.26,6.18,132880000,1.04,2.4,2.39%
LDL,"Lydall Inc",707366000,15.32,2.65,49320000,1.48,0,0.00%
LGIH,"LGI Homes Inc",1131631000,9.58,5.32,113310000,0,0,0.00%
LGND,"Ligand Pharm",4829562000,64.3,3.5,12560000,0.91,0,0.00%
LHCG,"LHC Group Inc",2908051000,34.01,2.73,50110000,0.49,0,0.00%
LION,"Fidelity Southern Cp",641930000,17.64,1.35,39800000,0.97,0.48,2.02%
LKSD,"Lsc Communications Inc",371408000,7.41,1.6,-57000000,-0.48,1.04,8.78%
LL,"Lumber Liquidators Holdings Inc",543496000,88.59,0.22,-37820000,1.36,0,0.00%
LMAT,"Lemaitre Vascular",693808000,32.91,1.08,17180000,0.59,0.28,0.79%
LMNX,"Luminex Corp",1543304000,42.72,0.81,29420000,0.31,0.24,0.69%
LNN,"Lindsay Corp",977986000,29.09,3.11,23180000,0.32,1.2,1.33%
LNTH,"Lantheus Holdings",517050000,16.19,0.84,123390000,1.28,0,0.00%
LOCO,"El Pollo Loco",448224000,17.54,0.65,8620000,0.35,0,0.00%
LPSN,"Liveperson Inc",1463352000,0,-0.1,-18190000,1.02,0,0.00%
LQDT,"Liquidity Services",224840000,0,-0.66,-39190000,0.64,0,0.00%
LTC,"Ltc Properties",1691012000,13.88,2.17,87340000,0.13,2.28,5.35%
LTXB,"Legacytexas Fnl",2099308000,18.73,2.32,89490000,1.43,0.64,1.47%
LXP,"Lexington Realty Trust",2131023000,8.93,0.09,85580000,0.82,0.71,8.03%
LXU,"Lsb Industries Inc",197981000,0,-2.97,-29220000,4.54,0,0.00%
LZB,"La-Z-Boy Inc",1431150000,16.62,1.82,80870000,0.94,0.48,1.59%
MANT,"Mantech Intl Cp A",2494579000,33.49,1.85,114140000,0.82,1,1.61%
MATW,"Matthews Intl Corp",1656360000,13.68,3.79,74370000,1.08,0.76,1.47%
MATX,"Matson Inc",1540189000,16.51,2.16,232000000,1.34,0.84,2.35%
MCRI,"Monarch Casino",852141000,28.88,1.66,25540000,1.09,0,0.00%
MCS,"Marcus Corp",1067819000,20.22,1.85,65000000,0.58,0.6,1.60%
MDC,"M.D.C. Holdings",1726500000,8.76,3.46,141840000,1.47,1.2,3.96%
MDCO,"Medicines Co",2877810000,0,-4.08,-708370000,0.75,0,0.00%
MDXG,"Mimedx Group Inc",490797000,19.81,0.05,11970000,1.5,0,0.00%
MED,"Medifast Inc",2472903000,64.21,3.32,27720000,0.28,1.92,0.90%
MEI,"Methode Electronics",1463745000,12.64,3.09,57200000,0.79,0.44,1.13%
MGLN,"Magellan Health",1838316000,13.07,5.74,110210000,0.4,0,0.00%
MGPI,"MGP Ingredients Inc",1264087000,40.27,1.89,41820000,1.1,0.32,0.42%
MHLD,"Maiden Holdings Ltd",635868000,0,-2.25,-169900000,1.19,0.6,7.19%
MHO,"M/I Homes",742820000,7.81,3.31,72080000,1.18,0,0.00%
MINI,"Mobile Mini Inc",1960574000,31.65,1.36,122230000,1.93,1,2.32%
MLI,"Mueller Industries",1872827000,21.17,1.54,85600000,1.44,0.4,1.23%
MMSI,"Merit Medical Sys",3076313000,40.11,1.39,27520000,1.32,0,0.00%
MNRO,"Monro Muffler Brak",2307474000,31.7,2.21,63940000,0.78,0.8,1.14%
MNTA,"Momenta Pharma",2253989000,0,-1.39,-88100000,1.92,0,0.00%
MOG.A,"Moog Inc Cl A",2654902000,17.17,4.31,141280000,1.72,1,1.35%
MOV,"Movado Group Inc",1157310000,21.04,2.36,-15230000,-0.22,0.8,1.61%
MPAA,"Motorcar Parts Amer",409050000,12.54,1.71,16320000,1.64,0,0.00%
MRCY,"Mercury Sys Inc",2337697000,40.13,1.19,40880000,0.5,0,0.00%
MRTN,"Marten Transport L",1220087000,29.86,0.74,90280000,1.31,0.1,0.45%
MSTR,"Microstrategy Cl A",1573340000,36.65,3.68,17640000,0.63,0,0.00%
MTH,"Meritage Corp",1739820000,9.03,4.74,143260000,1.15,0,0.00%
MTRN,"Materion Corp",1301432000,30.85,2.06,11450000,0.97,0.42,0.66%
MTRX,"Matrix Service Co",543105000,170,0.12,-180000,0.94,0,0.00%
MTSC,"M T S Systems Cp",961929000,28.82,1.86,25080000,0.95,1.2,2.24%
MXL,"Maxlinear Inc",1179157000,14.8,1.15,-9190000,0.65,0,0.00%
MYE,"Myers Industries",754062000,30.77,0.71,-9890000,1.6,0.54,2.47%
MYGN,"Myriad Genetics Inc",3144852000,37.29,1.18,21800000,0.49,0,0.00%
MYRG,"MYR Group Inc",599337000,25.81,1.36,21150000,0.52,0,0.00%
NANO,"Nanometrics Inc",1029088000,19.85,2.13,30200000,1.79,0,0.00%
NAVG,"Navigators Grp Inc",1757938000,38.08,1.56,40490000,0.55,0.28,0.47%
NBHC,"National Bank Holdings Corp",1237992000,24.28,1.66,14580000,0.79,0.56,1.39%
NBTB,"NBT Bancorp Inc",1723385000,17.63,2.25,82150000,0.89,1,2.52%
NCI,"Navigant Consulting",1120712000,16.87,1.38,74950000,0.81,0,0.00%
NE,"Noble Corp",1470809000,0,-1.69,-516510000,2.19,0,0.00%
NEOG,"Neogen Cp",4296080000,67.22,1.21,63150000,1.33,0,0.00%
NEWM,"New Media Investment Group Inc",970669000,23.17,0.71,-920000,1.08,1.48,9.00%
NFBK,"Northfield Bncrp Del",798363000,20.72,0.79,24770000,0.38,0.4,2.44%
NGVT,"Ingevity Corp",4199534000,30.54,3.22,126500000,1.3,0,0.00%
NLS,"Nautilus Group",421988000,16.79,0.84,26270000,1.35,0,0.00%
NMIH,"Nmi Holdings Cmn A",1393900000,18.71,1.16,22050000,1.12,0,0.00%
NP,"Neenah Paper",1491047000,20.6,4.34,80300000,1.11,1.64,1.83%
NPK,"National Presto Industries",887281000,19.05,6.6,52960000,0.4,0,0.00%
NPO,"Enpro Industries",1563616000,24.04,3,539800000,1.06,0.96,1.33%
NR,"Newpark Resources",937296000,35,0.29,-6150000,1.47,0,0.00%
NSA,"National Storage Affiliates Tru",1469994000,22.55,0.09,2960000,0.5,1.16,4.02%
NSIT,"Insight Enterpr",1856702000,13.4,3.93,90680000,1.3,0,0.00%
NSP,"Insperity Inc",4462384000,36.66,2.83,84400000,0.8,0.8,0.77%
NTGR,"Netgear Inc",2096497000,29.59,2.22,19440000,1.99,0,0.00%
NTRI,"Nutrisystem Inc",1271808000,23.26,1.87,57870000,1.32,1,2.30%
NWBI,"Northwest Bancshares",1829358000,18.87,0.95,94470000,0.71,0.68,3.79%
NWN,"Northwest Natural Gas Company",1869261000,28.31,2.28,-55620000,0.33,1.89,2.93%
NX,"Quanex Building Products Corp",589008000,21.06,0.8,18680000,0.72,0.16,0.95%
NYMT,"New York Mtge Trust",717504000,7.78,0.82,91980000,1.16,0.8,12.54%
OCLR,"Oclaro Inc",1519975000,15.14,0.58,127860000,0.88,0,0.00%
ODP,"Office Depot",1405782000,6.89,0.36,181000000,2.54,0.1,4.03%
OFG,"Oriental Financial Group",718583000,11.67,1.41,52650000,1.84,0.24,1.46%
OFIX,"Orthofix Intl Nv",1160681000,0,1.75,6220000,0.42,0,N/A
OIS,"Oil States International",1994668000,0,-0.41,-84850000,1.69,0,0.00%
OMCL,"Omnicell Inc",2402784000,74.07,0.81,20610000,0.91,0,0.00%
OMI,"Owens & Minor",1153619000,11.35,1.61,72790000,1.09,1.04,5.69%
ONB,"Old National Bncp",2955590000,16.72,1.16,95730000,0.9,0.52,2.68%
OPB,"Opus Bank",973552000,18.23,1.55,46900000,0.92,0.44,1.56%
ORIT,"Oritani Financial",743589000,13.73,1.16,42890000,0.41,1,6.28%
ORN,"Orion Group Holdings Inc",272059000,116.88,0.08,400000,1.33,0,0.00%
OSIS,"O S I Systems Inc",1438553000,21.68,3.64,21080000,0.86,0,0.00%
OSPN,"Onespan Inc.",695348000,36.81,0.47,-22400000,1.39,0,0.00%
OSUR,"Orasure Tech Inc",1031303000,62.22,0.27,30950000,1.56,0,0.00%
OXM,"Oxford Industries",1561021000,23.9,3.82,65090000,0.29,1.36,1.49%
PAHC,"Phibro Anl Htlh A",2048764000,30.18,1.67,64620000,0.93,0.4,0.79%
PARR,"Par Petroleum Corp",791889000,11.39,1.5,72620000,-0.01,0,0.00%
PATK,"Patrick Inds Inc",1485561000,14.16,4.21,85720000,0.76,0,0.00%
PDCE,"Pdc Energy Inc",4064627000,112.75,0.56,-127500000,0.64,0,0.00%
PDFS,"Pdf Solutions Inc",299173000,0,-0.14,-1340000,1.21,0,0.00%
PEI,"Pennsylvania Real Estate Investment",746413000,6.58,-0.15,-29340000,1.16,0.84,7.92%
PENN,"Penn Natl Gaming Inc",2905666000,25.23,1.28,473460000,1.51,0,0.00%
PERY,"Perry Ellis Int",461658000,14.06,2.07,56650000,0.42,0,0.00%
PES,"Pioneer Energy Services Corp",273735000,0,-0.57,-75120000,2.9,0,0.00%
PETS,"Petmed Express Inc",784979000,19.17,1.99,37280000,0.63,1.08,2.83%
PFBC,"Preferred Bank La",820682000,15,4.15,43390000,1.01,1,1.61%
PFS,"Provident Financial Services",1681951000,16.81,1.5,93950000,0.85,0.8,3.17%
PGNX,"Progenics Pharmaceut",673718000,0,-0.82,-51010000,2.43,0,0.00%
PGTI,"Pgt Inc",1255568000,25.69,0.94,39840000,0.82,0,0.00%
PJC,"Piper Jaffray Companies",1167360000,12.19,6.23,-61940000,1.52,1.5,1.98%
PKE,"Park Electrochemical Corp",453803000,49.62,0.45,20600000,0.91,0.4,1.79%
PLAB,"Photronics Inc",636363000,23.95,0.38,13130000,0.73,0,0.00%
PLAY,"Dave & Buster's Ente",1994878000,18.67,2.65,120950000,0.4,0,0.00%
PLCE,"Children's Place Inc",2094976000,15.95,7.83,84700000,0.4,2,1.60%
PLUS,"Eplus Inc",1420020000,25.1,4.03,55120000,1.29,0,0.00%
PLXS,"Plexus Cp",2016397000,19.37,3.12,112060000,0.73,0,0.00%
PMT,"Pennymac Mortgage Investment Trust",1210467000,14.81,1.34,117750000,0.41,1.88,9.47%
POWI,"Power Integratn",2138107000,30.45,2.33,27610000,0.92,0.64,0.90%
POWL,"Powell Inds Inc",424390000,0,-1.48,-9490000,1.24,1.04,2.81%
PPBI,"Pacific Premier Bncp",2301616000,16.16,2.29,60100000,0.68,0,0.00%
PRA,"Pro-Assurance Corp",2261498000,23.14,1.8,107260000,0.62,1.24,2.98%
PRAA,"Pra Group Inc",1793088000,27.25,1.42,162270000,1.5,0,0.00%
PRFT,"Perficient Inc",932908000,23.24,1.14,18580000,0.66,0,0.00%
PRGS,"Progress Software",1719382000,19.24,1.95,37420000,0.78,0.56,1.49%
PRLB,"Proto Labs Inc",3490925000,53.53,2.35,51780000,1.05,0,0.00%
PRSC,"Providence Svc Cp",939284000,37.23,1.93,53370000,0.7,0,0.00%
PSB,"Business Parks",3519831000,20.75,5.68,155040000,0.47,3.4,2.63%
PUMP,"Propetro Holding Corp",1359583000,19.18,0.85,12610000,1.28,0,0.00%
PVAC,"Penn Va Corp",1287479000,22.38,3.79,32660000,1.32,0,0.00%
QHC,"Quorum Health Corp",128957000,0,-1.76,-114190000,0.96,0,0.00%
QLYS,"Qualys Inc",3412500000,78.84,1.08,40440000,0.91,0,0.00%
QNST,"Quinstreet Inc",689512000,55.58,0.26,-12210000,0.98,0,0.00%
QSII,"Quality Systems Inc",1398712000,39.39,0.54,2420000,0.62,0,0.00%
RAVN,"Raven Industries Inc",1387149000,29.42,1.3,41020000,1.54,0.52,1.36%
RCII,"Rent-A-Center Inc",793553000,0,-0.17,6650000,0.62,0,0.00%
RECN,"Resources Connect",520296000,19.76,0.82,18830000,1.1,0.48,2.96%
REGI,"Renewable Energy",665984000,3.9,4.51,-79080000,0.91,0,0.00%
REI,"Ring Energy Inc",723472000,39.47,0.3,1750000,0.32,0,0.00%
REX,"Rex American Resources Corp",501090000,16.74,4.61,39710000,1.26,0,0.00%
RGEN,"Repligen Cp",2143624000,69.96,0.68,28350000,0.72,0,0.00%
RGNX,"Regenxbio Inc",2245382000,51.3,1.35,-73170000,-1.16,0,0.00%
RGR,"Sturm Ruger & Company",971649000,20.04,2.76,52140000,-0.08,1.28,2.31%
RGS,"Regis Corp",815578000,30.93,0.57,-16140000,1.36,0,0.00%
RH,"Restoration Hardware Holdings",2995539000,28.61,4.71,2180000,1.87,0,0.00%
RLI,"Rli Corp",3329047000,42.63,1.75,105030000,1.28,0.88,1.18%
RMAX,"Re/Max Holdings Inc",875963000,0,1.53,12820000,0.47,0.8,1.59%
RMBS,"Rambus Inc",1354374000,19.58,0.64,-22860000,0.34,0,0.00%
ROCK,"Gibraltar Ind Inc",1409600000,21.02,2.05,62560000,1.9,0,0.00%
ROG,"Rogers Corp",2427848000,23.44,5.44,80460000,1.44,0,0.00%
ROIC,"Retail Opp Invts Cp",2159737000,16.63,0.33,38480000,0.59,0.78,4.04%
RPT,"Ramco-Gershenson Properties Trust",1047593000,10.04,0.69,69060000,0.61,0.88,6.64%
RRD,"Donnelley [R.R.] & Sons Co",320320000,5.42,0.92,-34400000,1.23,0.56,11.22%
RRGB,"Red Robin Gourm",488697000,16.44,2.29,30020000,0.24,0,0.00%
RTEC,"Rudolph Technologies",902770000,18.97,1.5,32910000,1,0,0.00%
RUTH,"Ruth's Hospitality",891072000,23.75,1.2,30140000,0.35,0.44,1.54%
RWT,"Redwood Trust",1351759000,9.99,1.65,140410000,0.66,1.2,7.28%
RYAM,"Rayonier Advanced Materials Inc",1058667000,11.89,1.66,324960000,3.41,0.28,1.42%
SAFT,"Safety Ins Group Inc",1409738000,20.97,4.42,62390000,0.61,3.2,3.45%
SAH,"Sonic Automotive",892639000,10.92,1.85,92980000,1.58,0.24,1.19%
SAIA,"Saia Inc",1972992000,25.2,3,91160000,0.78,0,0.00%
SANM,"Sanmina Corp",2047710000,14.11,2.08,138830000,0.47,0,0.00%
SBCF,"Seacoast Banking Cp",1370876000,19.44,1.5,42870000,0.62,0,0.00%
SBSI,"Southside Bancshares",1223939000,18,1.93,54310000,0.75,1.2,3.45%
SCHL,"Scholastic Cp",1441588000,29.24,1.4,-5000000,0.69,0.6,1.47%
SCL,"Stepan Company",2006757000,18.78,4.73,91580000,1.21,0.9,1.01%
SCSC,"Scansource Inc",1030471000,13.28,3.02,69250000,0.97,0,0.00%
SCVL,"Shoe Carnival Inc",515203000,17.28,1.84,18930000,0.75,0.32,1.01%
SEDG,"Solaredge Tech",2234747000,16.82,2.88,84170000,-0.43,0,0.00%
SEM,"Select Medical Holdings Corp",2761752000,19.01,0.74,177180000,1.37,0,0.00%
SENEA,"Seneca Foods Cp A",282947000,0,-0.63,-13810000,1.08,0,0.00%
SFBS,"Servisfirst Bancs",2242711000,19.75,2.14,93090000,1.25,0.44,1.04%
SFLY,"Shutterfly Inc",2769855000,68.29,1.21,30090000,0.99,0,0.00%
SFNC,"Simmons First Natl",2776424000,14.48,2.08,92940000,1.16,0.6,2.00%
SHAK,"Shake Shack Inc",2120349000,81.65,0.69,-320000,1.26,0,0.00%
SHLM,"Schulman A Inc",1291063000,31.44,0.76,33030000,1.33,0.82,1.88%
SHOO,"Steven Maddens Ltd",3224621000,23.29,2.4,117950000,0.43,0.8,1.43%
SIGI,"Selective Ins Group",3670992000,20.2,3.05,168830000,1.28,0.72,1.17%
SJI,"South Jersey Industries",2921535000,19.1,1.77,-3490000,0.56,1.12,3.31%
SKYW,"Skywest Inc",3099578000,13.86,4.28,428910000,1.73,0.4,0.67%
SLCA,"U.S. Silica Holdings Inc",1930802000,11.33,2.22,145210000,2.23,0.25,0.99%
SMCI,"Super Micro Computer",1024924000,15.67,0,69320000,0.19,0,0.00%
SMP,"Standard Motor Products",1066098000,19.23,2.48,37980000,1.7,0.84,1.76%
SMTC,"Semtech Corp",3232893000,40.17,1.19,36430000,1.37,0,0.00%
SNBR,"Sleep Number Corporation",1089361000,19.38,1.49,65080000,0.98,0,0.00%
SONC,"Sonic Cp",1234639000,23.81,1.44,63660000,1.48,0.64,1.87%
SPOK,"Spok Holdings Inc",288981000,47.1,0.31,-15310000,0.42,0.5,3.42%
SPPI,"Spectrum Pharma Inc",2190463000,0,-0.96,-91250000,1.92,0,0.00%
SPSC,"Sps Commerce Inc",1569354000,127.25,0.69,-2440000,0.72,0,0.00%
SPTN,"Spartannash Company",842683000,11.21,2.1,-52850000,1.15,0.72,3.06%
SPXC,"SPX Corp",1579148000,18.91,1.93,89300000,1.55,0,0.00%
SR,"Spire Inc",3559296000,17.49,4.11,161600000,0.03,2.25,3.13%
SRCI,"Src Energy Inc",2660445000,11.74,0.97,142480000,1.65,0,0.00%
SRDX,"Surmodics Inc",866541000,134.89,0.44,3930000,0.61,0,0.00%
SSD,"Simpson Manufacturing Company",3424438000,30.98,2.38,92620000,1.59,0.88,1.19%
SSP,"E.W. Scripps Company",1163266000,152.89,0.01,-13110000,2.09,0.2,1.45%
SSTK,"Shutterstock Inc",1844839000,68.3,0.74,16730000,1.34,0,0.00%
STBA,"S&T Bancorp Inc",1558295000,16.69,2.66,72970000,0.67,1,2.25%
STC,"Stewart Information Services Corp",1074494000,20.81,2.15,48660000,0.74,1.2,2.68%
STMP,"Stamps.Com Inc",4792704000,23.12,11.31,150600000,0.01,0,0.00%
STRA,"Strayer Education",1393279000,34.74,3.53,20610000,0.9,1,0.82%
SUP,"Superior Industries International",486445000,21.14,0.88,-6200000,1.23,0.36,1.94%
SUPN,"Supernus Pharm",2745400000,34.25,1.54,57280000,0.97,0,0.00%
SVU,"Supervalu Inc",1239316000,21.34,1.51,45000000,1.32,0,0.00%
SWM,"Schweitzer-Mauduit International",1293151000,12.28,3.45,34500000,1.24,1.72,4.06%
SXC,"Suncoke Energy Inc",730154000,21.82,0.51,122400000,0.98,0,0.00%
SXI,"Standex International Corp",1347150000,20.85,4.98,46550000,1.52,0.72,0.69%
SYKE,"Sykes Enterprises",1261744000,15.45,1.89,32220000,0.76,0,0.00%
TBI,"Trueblue Inc",1178270000,13.74,1.99,55460000,1.88,0,0.00%
TCMD,"Tactile Systems Technology Inc",881455000,175.31,0.29,5860000,0.44,0,0.00%
TG,"Tredegar Corp",738478000,18.07,1.22,38250000,1.54,0.44,2.00%
TGI,"Triumph Group",979484000,7.59,2.53,-425390000,1.78,0.16,0.83%
THRM,"Gentherm Inc",1678983000,24.63,1.87,35230000,1.73,0,0.00%
TILE,"Interface Inc",1323282000,16.87,1.31,53250000,1.17,0.26,1.18%
TISI,"Team Inc",670277000,0,-0.76,-104160000,1.68,0,0.00%
TIVO,"Tivo Corp",1408007000,18.17,0.63,-37960000,-0.36,0.72,6.29%
TLRD,"Tailored Brands Inc",1041318000,8.75,2.39,96700000,1.65,0.72,3.44%
TMP,Tompkinstrustco,1308518000,17.09,5.01,52490000,0.86,1.92,2.24%
TMST,"Timken Steel Corp",625012000,0,-0.73,-43800000,1.89,0,0.00%
TNC,"Tennant Company",1460960000,46,1.75,-6200000,0.83,0.84,1.04%
TPRE,"Third Point Reinsurance Ltd Co",1345005000,15.76,0.86,277800000,1.1,0,0.00%
TREX,"Trex Company",4661987000,39.76,1.98,95130000,2.4,0,0.00%
TRHC,"Tabula Rasa Healthcare Inc",1237619000,0,-0.01,14300000,2.03,0,0.00%
TRST,"Trustco Bank Corp NY",887156000,15.96,0.57,43150000,1,0.26,2.88%
TTEC,"Teletech Hldgs",1465419000,17.27,1.85,7260000,0.9,0.54,1.69%
TTEK,"Tetra Tech Inc",3815532000,25.87,2.53,117870000,0.99,0.48,0.73%
TTI,"Tetra Technologies",538695000,0,-0.1,-39050000,0.69,0,0.00%
TTMI,"TTM Technologies I",1947775000,14.11,1.33,124210000,1.79,0,0.00%
TTS,"Tile Shop Hldgs",416409000,45.28,0.18,10820000,1.86,0.2,2.45%
TVPT,"Travelport Worldwide Ltd",2425756000,36.68,0.5,142460000,0.26,0.3,1.64%
TVTY,"Tivity Health",1407764000,19.92,1.36,63720000,0.46,0,0.00%
TWI,"Titan International",420535000,0,0.04,-60040000,1.62,0.02,0.28%
TYPE,"Monotype Imag. Hold.",871470000,28.73,0.71,11560000,0.94,0.46,2.27%
UBA,"Urstadt Biddle Properties Inc",875823000,16.42,0.55,52930000,0.34,1.08,4.84%
UCBI,"United Comm Banks",2441952000,16.58,1.86,67820000,0.83,0.6,1.95%
UCTT,"Ultra Clean Holdings",569184000,6.02,2.45,75090000,0.76,0,0.00%
UEIC,"Universal Elect In",607590000,15.13,2.97,-10320000,1.11,0,0.00%
UFCS,"United Fire Group I",1414528000,47.11,1.21,51020000,0.48,1.24,2.18%
UFI,"Unifi Inc",578077000,24.38,1.31,31700000,0.64,0,0.00%
UFPI,"Universal Forest Prd",2261821000,17.28,2.12,119510000,1.91,0.36,0.98%
UHT,"Universal Health Realty Income Trust",943938000,20.83,1.52,45620000,0.33,2.68,3.95%
UIHC,"United Insurance Hld",888345000,20.65,1.03,10150000,1.65,0.24,1.13%
UNF,"Unifirst Corp",3629901000,31.36,6,70200000,0.6,0.45,0.24%
UNT,"Unit Corp",1291255000,39.57,0.6,117850000,2.87,0,0.00%
USCR,"U S Concrete Inc",758582000,20.85,2.23,25510000,0.94,0,0.00%
USPH,"U.S. Physical Therapy",1455783000,50.77,2.26,22260000,1.09,0.92,0.80%
UVE,"Universal Insurance Holdings Inc",1551715000,12.02,3.72,106940000,1.85,0.64,1.43%
UVV,"Universal Corp",1687296000,17.1,3.97,105660000,1.23,3,4.42%
VAC,"Marriot Vacations Worldwide Cor",3220284000,20.13,5.95,226780000,1.38,1.6,1.34%
VECO,"Veeco Instrument",565964000,55.24,0.21,-44790000,0.56,0,0.00%
VG,"Vonage Holdings",3169936000,40.38,0.34,-33930000,-0.06,0,0.00%
VIAV,"Viavi Solutions",2337886000,27.14,0.37,166900000,0.98,0,0.00%
VICR,"Vicor Cp",2411330000,189.35,0.31,170000,1.04,0,0.00%
VIVO,"Meridian Bioscience",652036000,22.25,0.69,21560000,0.85,0.5,3.26%
VRA,"Vera Bradley",472943000,20.62,0.65,7020000,0.48,0,0.00%
VREX,"Varex Imaging Corp",1066016000,17.61,1.61,51600000,2.3,0,0.00%
VRTS,"Virtus Inv Prts",938961000,12.19,10.46,37010000,1.52,1.8,1.41%
VRTU,"Virtusa Corp",1590198000,57.56,0.91,1250000,1.19,0,0.00%
VRTV,"Veritiv Corp",622512000,12.68,3.06,-13300000,0.43,0,0.00%
VSI,"Vitamin Shoppe Inc",203532000,66.54,0.13,-252150000,0.57,0,0.00%
VSTO,"Vista Outdoor Inc",925681000,32.63,0.49,-60230000,-0.31,0,0.00%
VVI,"Viad Corp",1164288000,31.77,1.78,57710000,0.7,0.4,0.71%
WABC,"Westamerica Bancorp",1631354000,24.56,2.48,50030000,1.02,1.6,2.63%
WAGE,"Wageworks Inc",2174254000,42.28,0.33,20210000,1.14,0,0.00%
WD,"Walker & Dunlop",1664190000,11.22,4.76,211130000,0.89,1,1.87%
WDFC,"W D 40 Co",2288550000,39.49,4.11,52930000,0.57,2.16,1.33%
WDR,"Waddell & Reed Financial",1708893000,9.89,2.05,141280000,1.9,1,4.93%
WETF,"Wisdomtree Invstmnts",1233986000,30.15,0.27,27200000,2.56,0.12,1.47%
WGO,"Winnebago Industries",1269566000,12.83,3.15,71330000,1.73,0.4,0.99%
WING,"Wingstop Inc",1715795000,72.22,0.82,27300000,0.81,0.28,0.47%
WIRE,"Encore Wire Cp",1062308000,18.16,2.83,67020000,1.87,0.08,0.16%
WLH,"William Lyon Homes",815209000,8.49,2.45,48140000,1.58,0,0.00%
WNC,"Wabash National Corp",1102760000,12.81,1.47,111420000,1.85,0.3,1.59%
WPG,"Washington Prime Group Inc",1443748000,5,0.34,197060000,0.64,1,12.74%
WRLD,"World Acceptance Cp",976975000,13.28,7.87,53690000,2.75,0,0.00%
WSR,"Whitestone REIT",510108000,10.55,0.24,8330000,1.06,1.14,8.78%
WTS,"Watts Water Technologies",2928363000,25.37,3.41,73100000,1.05,0.84,0.97%
WWE,"World Wrestling Entertainment",6259455000,96.96,0.81,32640000,1.04,0.48,0.61%
WWW,"Wolverine World Wide",3439788000,20.29,1.77,300000,0.98,0.32,0.89%
XOXO,"Xoxo Group Inc",752426000,48.08,0.59,5530000,0.86,0,0.00%
XPER,"Xperi Corp",796738000,25.15,0.65,-56560000,0.6,0.8,4.89%
ZEUS,"Olympic Steel Inc",264350000,9.54,2.35,18960000,1.75,0.08,0.36%
ZUMZ,"Zumiez Inc",629109000,19.92,1.18,26800000,1.01,0,0.00%
"Downloaded from Barchart.com as of 08-08-2018 07:24pm CDT"
