Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
ITGR,"Integer Holdings Corp",70.1,"8% Buy",52.02%,16.54%,274860,42.5,76.85
ITRI,"Itron Inc",61.1,"8% Sell",50.25%,32.79%,284160,55.26,79.95
IVC,"Invacare Corp",16.6,"80% Sell",38.40%,33.73%,345900,13.13,20
IVR,"Invesco Mortgage Capital Inc",15.98,"72% Sell",44.69%,12.09%,725100,15.15,18.86
JBSS,"John B Sanfilippo",76.56,"16% Buy",53.65%,13.42%,56090,54.32,79.37
JBT,"John Bean Technologies Corp",106,"40% Buy",57.26%,81.78%,253840,84.81,122.65
JCP,"J.C. Penney Company Inc",2.46,"32% Sell",49.17%,30.46%,12464975,2.25,4.75
JJSF,"J J Snack Foods",143.4,"48% Sell",40.76%,24.88%,64365,124.1,159.05
JRVR,"James River Gp HD",40.31,"32% Buy",52.61%,15.10%,99420,32.17,44.34
KALU,"Kaiser Aluminum",109.69,"24% Buy",50.65%,14.87%,129160,90.93,119.66
KAMN,"Kaman Corp",65.22,"56% Sell",40.05%,14.74%,174795,47.66,75.08
KELYA,"Kelly Svcs Cl A",24.56,"8% Buy",55.87%,21.21%,116180,21.01,32.31
KEM,"Kemet Corp",24.11,"24% Sell",42.72%,32.15%,1460465,13.73,29.85
KFY,"Korn/Ferry International",64.99,"8% Buy",51.76%,19.97%,408600,31.53,68.98
KIRK,"Kirkland's Inc",11.16,"24% Sell",44.78%,19.30%,81035,8.17,13.48
KLIC,"Kulicke and Soffa",26.93,"48% Buy",55.91%,24.44%,743500,18.22,28.71
KN,"Knowles Corp",17.58,"64% Buy",61.97%,48.30%,1057160,10.94,18.32
KOP,"Koppers Holdings Inc",35.45,"96% Sell",37.75%,38.37%,99525,33.65,51.8
KOPN,"Kopin Cp",2.32,"96% Sell",27.56%,86.64%,383325,2.21,4.6
KRA,"Kraton Performance Polymers Inc",46.51,"48% Sell",45.03%,31.09%,171780,31.48,53.99
KRG,"Kite Realty Group Trust",16.48,"24% Sell",47.78%,21.77%,514630,13.87,20.88
KS,"Kapstone Paper and Packaging Corp",34.5,"48% Sell",42.24%,3.16%,432455,20.42,35.01
KWR,"Quaker Chemical Corp",164.4,"16% Buy",51.84%,42.77%,35175,129.98,178.9
LABL,"Multi Color Cp",65.35,"16% Sell",47.78%,25.42%,87100,61.45,89.7
LAD,"Lithia Motors",85,"96% Sell",35.94%,47.13%,515910,78.85,127.99
LCI,"Lannett Co Inc",13.55,"16% Sell",49.47%,44.90%,506520,11.9,30.35
LCII,"Lci Industries",97.45,"64% Buy",54.00%,54.34%,224860,80.95,132.73
LDL,"Lydall Inc",41.4,"56% Sell",41.47%,39.68%,84105,37.5,60
LGIH,"LGI Homes Inc",55.87,"24% Sell",47.75%,55.15%,388890,40.73,81.88
LGND,"Ligand Pharm",247.59,"96% Buy",68.00%,41.14%,341825,123.11,254.24
LHCG,"LHC Group Inc",93.85,"96% Buy",67.61%,25.87%,241255,58.65,95.24
LION,"Fidelity Southern Cp",23.55,"64% Sell",36.00%,18.11%,96810,20.28,27.05
LKSD,"Lsc Communications Inc",11.6,"88% Sell",37.57%,88.51%,392880,10.64,18.64
LL,"Lumber Liquidators Holdings Inc",17.69,"80% Sell",29.04%,84.16%,1538900,17.53,41.33
LMAT,"Lemaitre Vascular",36.51,"48% Buy",53.20%,33.59%,142045,28.23,41.28
LMNX,"Luminex Corp",26.34,"48% Sell",37.72%,122.01%,509880,18.62,35.37
LNN,"Lindsay Corp",88.44,"88% Sell",37.59%,21.52%,71580,83.57,103.03
LNTH,"Lantheus Holdings",13.35,"88% Sell",44.54%,59.33%,289605,12.8,24.45
LOCO,"El Pollo Loco",11.5,"16% Buy",51.35%,20.77%,233215,9.05,12.55
LPSN,"Liveperson Inc",23.8,"56% Buy",58.16%,31.33%,579095,10.8,25.2
LQDT,"Liquidity Services",7.05,"56% Buy",53.38%,39.80%,79995,4.34,8
LTC,"Ltc Properties",43.46,"88% Buy",60.32%,16.72%,153780,34.46,49.59
LTXB,"Legacytexas Fnl",43.22,"8% Buy",53.24%,32.67%,370305,34.58,46.45
LXP,"Lexington Realty Trust",8.86,"48% Buy",54.45%,18.22%,780095,7.59,10.65
LXU,"Lsb Industries Inc",6.79,"40% Buy",54.72%,63.12%,164155,4.75,10.05
LZB,"La-Z-Boy Inc",31.15,"16% Buy",50.86%,23.22%,338705,23.15,34.25
MANT,"Mantech Intl Cp A",62.16,"88% Buy",61.79%,24.07%,142235,37.02,64.9
MATW,"Matthews Intl Corp",51.25,"48% Sell",34.74%,36.37%,175915,47.7,65.1
MATX,"Matson Inc",35.66,"8% Buy",45.31%,16.40%,186555,21.63,40.32
MCRI,"Monarch Casino",45.66,"24% Sell",44.42%,16.11%,61190,33.58,49.63
MCS,"Marcus Corp",39.15,"96% Buy",70.20%,42.04%,113440,23.55,39.95
MDC,"M.D.C. Holdings",30.69,"24% Buy",49.60%,30.21%,445880,26.45,37.45
MDCO,"Medicines Co",38.75,"40% Buy",53.44%,14.01%,627680,24.45,41.57
MDXG,"Mimedx Group Inc",4.59,"32% Sell",49.32%,103.71%,3421835,3.01,18.25
MED,"Medifast Inc",206.65,"96% Buy",69.10%,74.18%,247090,49.81,229.2
MEI,"Methode Electronics",39.15,"32% Sell",46.29%,16.33%,164890,36.75,48.44
MGLN,"Magellan Health",75.7,"72% Sell",30.31%,83.85%,401805,71.03,112.25
MGPI,"MGP Ingredients Inc",76.37,"72% Sell",37.66%,56.48%,272010,55.04,99.73
MHLD,"Maiden Holdings Ltd",4.3,"88% Sell",20.79%,189.58%,452560,4.15,9.1
MHO,"M/I Homes",24.79,"100% Sell",35.17%,27.80%,232735,24.08,37.41
MINI,"Mobile Mini Inc",45.25,Hold,49.19%,61.83%,230075,28.1,50.4
MLI,"Mueller Industries",31.77,"32% Buy",55.66%,36.05%,240485,25.26,37.57
MMSI,"Merit Medical Sys",54.95,"24% Buy",52.96%,25.12%,558625,36.21,61.17
MNRO,"Monro Muffler Brak",69,"80% Buy",60.52%,28.63%,321600,43.97,71.25
MNTA,"Momenta Pharma",25.6,Hold,46.09%,46.00%,527985,11.85,32.2
MOG.A,"Moog Inc Cl A",75.33,"48% Sell",44.59%,40.98%,103100,71.56,93.93
MOV,"Movado Group Inc",50.55,"64% Buy",57.95%,24.07%,126020,21.5,53.72
MPAA,"Motorcar Parts Amer",24.51,"88% Buy",70.65%,33.04%,202545,18.09,30.16
MRCY,"Mercury Sys Inc",49.52,"96% Buy",69.48%,64.14%,563490,30.11,55
MRTN,"Marten Transport L",22.45,Hold,49.50%,40.94%,411500,15.6,29.6
MSTR,"Microstrategy Cl A",140.78,"96% Buy",59.84%,30.14%,82320,122.16,143.37
MTH,"Meritage Corp",42,"72% Sell",41.42%,30.77%,476040,38.8,55.5
MTRN,"Materion Corp",64,"88% Buy",71.68%,24.71%,92475,36.75,65.1
MTRX,"Matrix Service Co",20.15,"56% Buy",57.50%,20.39%,149620,9.6,20.65
MTSC,"M T S Systems Cp",51.3,"64% Sell",41.68%,24.99%,71565,42,57.5
MXL,"Maxlinear Inc",19.14,"56% Buy",62.83%,28.25%,969435,15.39,28.06
MYE,"Myers Industries",21.35,"40% Buy",59.37%,54.32%,162660,17.45,24.6
MYGN,"Myriad Genetics Inc",41.97,Hold,52.79%,18.96%,712930,27.23,44.87
MYRG,"MYR Group Inc",34.72,"72% Sell",42.61%,54.67%,122855,23,40.81
NANO,"Nanometrics Inc",45.17,"100% Buy",70.92%,39.23%,378830,22.08,45.34
NAVG,"Navigators Grp Inc",61.65,"100% Buy",62.64%,19.42%,75450,45.8,61.78
NBHC,"National Bank Holdings Corp",40.23,"56% Buy",57.24%,14.45%,96660,30.25,40.98
NBTB,"NBT Bancorp Inc",39.5,"16% Buy",49.76%,15.01%,66020,31.28,41.88
NCI,"Navigant Consulting",24.28,"56% Buy",57.72%,56.57%,447415,14.62,25.85
NE,"Noble Corp",5.6,"24% Sell",45.67%,39.46%,4239710,3.14,6.84
NEOG,"Neogen Cp",83.4,"72% Buy",55.98%,25.30%,186410,48.55,84.99
NEWM,"New Media Investment Group Inc",15.7,"80% Sell",27.22%,31.71%,509585,13.25,19.1
NFBK,"Northfield Bncrp Del",16.03,"64% Sell",40.43%,19.78%,58940,15.14,18.39
NGVT,"Ingevity Corp",98.25,"80% Buy",63.07%,39.14%,268350,55.07,101.67
NLS,"Nautilus Group",13.8,"64% Sell",39.85%,20.09%,229730,11.3,17.55
NMIH,"Nmi Holdings Cmn A",21.45,"48% Buy",67.08%,36.93%,498835,10.1,22.5
NP,"Neenah Paper",88.4,"56% Buy",56.51%,15.57%,59395,75.5,95.4
NPK,"National Presto Industries",128,"64% Buy",61.28%,28.09%,28880,88.8,136.65
NPO,"Enpro Industries",72.16,"24% Sell",47.27%,34.94%,187500,63.73,94.79
NR,"Newpark Resources",10.25,"8% Buy",48.70%,50.09%,600065,7.3,11.65
NSA,"National Storage Affiliates Tru",28.38,"16% Sell",43.43%,21.21%,467520,21.17,32.28
NSIT,"Insight Enterpr",53.12,"96% Buy",62.19%,33.60%,286075,32.1,54.06
NSP,"Insperity Inc",109.85,"96% Buy",64.17%,47.00%,312180,39.25,112.95
NTGR,"Netgear Inc",66.35,"8% Sell",48.04%,58.02%,588420,44.1,78.3
NTRI,"Nutrisystem Inc",40.4,"40% Buy",53.41%,50.35%,907955,26.06,60.8
NWBI,"Northwest Bancshares",17.89,"32% Buy",52.14%,10.25%,368295,15.06,18.35
NWN,"Northwest Natural Gas Company",63.85,"8% Buy",51.95%,17.30%,123710,51.5,69.5
NX,"Quanex Building Products Corp",16.4,"80% Sell",39.26%,31.16%,141430,16,24.6
NYMT,"New York Mtge Trust",6.22,"32% Buy",52.25%,13.35%,2093815,5.35,6.54
OCLR,"Oclaro Inc",9.05,"48% Buy",55.34%,22.24%,1548255,5.61,10.2
ODP,"Office Depot",3.01,"80% Buy",63.75%,55.25%,5283750,2,4.65
OFG,"Oriental Financial Group",16.8,"48% Buy",63.59%,40.33%,416955,7.8,17.17
OFIX,"Orthofix Intl Nv",53.39,"48% Sell",38.16%,64.45%,169780,46.01,61.98
OIS,"Oil States International",32.5,Hold,45.62%,25.48%,575510,20.23,38.95
OMCL,"Omnicell Inc",62.9,"96% Buy",67.06%,45.50%,411590,39.75,65.55
OMI,"Owens & Minor",14.93,"48% Sell",38.56%,80.18%,1202000,14.07,29.85
ONB,"Old National Bncp",19.35,"40% Buy",53.36%,25.25%,785025,15.38,20.55
OPB,"Opus Bank",28.45,"56% Sell",46.56%,21.36%,134615,21.06,30.95
ORIT,"Oritani Financial",16.1,"16% Sell",48.03%,13.27%,173080,15,17.7
ORN,"Orion Group Holdings Inc",8.79,Hold,50.37%,32.61%,336400,5.17,9.83
OSIS,"O S I Systems Inc",78.71,"72% Buy",54.15%,22.96%,93425,50.5,96.64
OSPN,"Onespan Inc.",17.3,"56% Sell",40.71%,57.31%,288320,11.05,25.45
OSUR,"Orasure Tech Inc",16.59,"56% Sell",45.70%,17.43%,442455,12.86,23.01
OXM,"Oxford Industries",94.16,"88% Buy",61.10%,22.82%,118310,57.36,97.19
PAHC,"Phibro Anl Htlh A",50.05,"96% Buy",61.17%,20.84%,101560,32.05,51.05
PARR,"Par Petroleum Corp",17.1,"48% Sell",45.55%,17.53%,150135,16.42,21.94
PATK,"Patrick Inds Inc",62.25,"80% Buy",55.09%,52.79%,209465,45.3,72.35
PDCE,"Pdc Energy Inc",54.09,"64% Sell",37.76%,49.12%,908245,36.74,66.2
PDFS,"Pdf Solutions Inc",10.16,"56% Sell",39.82%,51.40%,371125,9.27,18.48
PEI,"Pennsylvania Real Estate Investment",10.1,"64% Sell",41.00%,32.11%,924840,8.86,12.52
PENN,"Penn Natl Gaming Inc",30.95,"48% Sell",38.77%,27.16%,1293585,20.05,36.9
PERY,"Perry Ellis Int",29.1,"96% Buy",61.21%,17.64%,75335,16.35,29.59
PES,"Pioneer Energy Services Corp",3.1,"80% Sell",32.14%,148.36%,822325,1.6,6.35
PETS,"Petmed Express Inc",37.64,"40% Sell",46.08%,53.29%,856760,31.81,57.8
PFBC,"Preferred Bank La",61.22,"80% Sell",40.80%,20.63%,126760,49.84,69.48
PFS,"Provident Financial Services",25.09,"72% Sell",31.14%,21.72%,174120,23.26,29.12
PGNX,"Progenics Pharmaceut",8.14,Hold,49.32%,69.16%,2376315,5.01,9.42
PGTI,"Pgt Inc",24.05,"72% Buy",59.01%,40.92%,622145,12.35,25.7
PJC,"Piper Jaffray Companies",76.15,"72% Sell",45.99%,13.61%,73205,52.75,99.8
PKE,"Park Electrochemical Corp",21.73,"16% Sell",44.39%,17.31%,98455,16.45,24.16
PLAB,"Photronics Inc",8.85,"32% Buy",53.37%,22.15%,332495,7.2,10.6
PLAY,"Dave & Buster's Ente",51.29,"56% Buy",59.64%,23.84%,693070,37.85,62.27
PLCE,"Children's Place Inc",129.6,"32% Buy",56.18%,30.74%,471635,98.2,161.65
PLUS,"Eplus Inc",98.15,"24% Buy",49.36%,25.00%,54085,67.65,107.25
PLXS,"Plexus Cp",60.8,"8% Buy",50.40%,14.98%,174355,49.2,66.78
PMT,"Pennymac Mortgage Investment Trust",19.55,"80% Buy",58.67%,15.23%,412840,14.87,19.93
POWI,"Power Integratn",72.75,"24% Sell",45.98%,27.47%,171005,60.55,86.6
POWL,"Powell Inds Inc",40.32,"96% Buy",72.48%,26.83%,33625,22.8,41.42
PPBI,"Pacific Premier Bncp",37.7,"32% Sell",46.73%,15.83%,295635,32.05,46.05
PRA,"Pro-Assurance Corp",45.9,"72% Buy",75.52%,21.50%,419365,34.95,63.45
PRAA,"Pra Group Inc",38.55,"48% Sell",44.50%,42.47%,264600,25.72,43.75
PRFT,"Perficient Inc",26.7,"16% Buy",49.72%,20.56%,121850,17.17,27.9
PRGS,"Progress Software",38.79,"40% Buy",51.86%,25.59%,271615,32.21,53.6
PRLB,"Proto Labs Inc",133.05,"72% Buy",55.92%,33.83%,130650,68.5,140.2
PRSC,"Providence Svc Cp",65.52,"80% Sell",34.83%,41.28%,73875,49.29,83.9
PSB,"Business Parks",127.99,"48% Buy",52.91%,14.41%,78090,107.91,137.6
PUMP,"Propetro Holding Corp",16.56,"32% Buy",53.52%,39.72%,1314350,10.84,22.88
PVAC,"Penn Va Corp",78.6,"24% Sell",45.15%,41.31%,205515,32.49,96.13
QHC,"Quorum Health Corp",4.25,"56% Sell",42.24%,63.56%,282905,3.8,10
QLYS,"Qualys Inc",85.5,"16% Sell",44.68%,33.41%,395060,44.3,98.3
QNST,"Quinstreet Inc",14.06,"24% Buy",52.38%,57.17%,635890,3.85,15.05
QSII,"Quality Systems Inc",21.62,"88% Buy",63.19%,31.77%,291550,12.24,23.73
RAVN,"Raven Industries Inc",38.1,"64% Sell",44.99%,21.12%,58940,26.7,42.4
RCII,"Rent-A-Center Inc",14.69,Hold,65.28%,4.79%,1071100,7.22,14.94
RECN,"Resources Connect",15.9,"40% Sell",45.24%,71.57%,173490,12.05,17.95
REGI,"Renewable Energy",21.35,"100% Buy",77.58%,50.48%,691075,9.5,21.7
REI,"Ring Energy Inc",11.69,"72% Sell",40.41%,34.14%,478525,11.11,17.35
REX,"Rex American Resources Corp",75.63,"24% Sell",47.33%,14.46%,31860,70.48,99.65
RGEN,"Repligen Cp",49.31,"96% Buy",60.41%,22.94%,292910,29.56,50
RGNX,"Regenxbio Inc",66.15,Hold,46.40%,47.02%,573370,19.45,85.1
RGR,"Sturm Ruger & Company",59.5,"64% Buy",59.00%,31.71%,191465,43,64.55
RGS,"Regis Corp",17.65,"48% Buy",54.67%,11.89%,122985,9.89,18.63
RH,"Restoration Hardware Holdings",151.62,"96% Buy",65.20%,33.17%,676390,44,164.49
RLI,"Rli Corp",76.1,"96% Buy",71.13%,14.87%,174530,50.34,76.86
RMAX,"Re/Max Holdings Inc",48.6,"96% Sell",35.47%,27.59%,141650,43.85,67.5
RMBS,"Rambus Inc",12.36,"96% Sell",39.82%,27.42%,907985,11.85,15.5
ROCK,"Gibraltar Ind Inc",43.55,"88% Buy",59.70%,55.75%,208685,25.61,44.95
ROG,"Rogers Corp",129.15,"88% Buy",58.79%,34.83%,130380,105.6,184
ROIC,"Retail Opp Invts Cp",18.81,"16% Sell",48.88%,17.49%,975775,16.17,20.54
RPT,"Ramco-Gershenson Properties Trust",12.76,"16% Buy",47.96%,20.42%,490900,11.15,15
RRD,"Donnelley [R.R.] & Sons Co",4.91,"88% Sell",38.96%,85.13%,1113535,4.48,10.68
RRGB,"Red Robin Gourm",38.2,"88% Sell",28.87%,78.30%,425365,36.2,70.1
RTEC,"Rudolph Technologies",27.8,"72% Sell",38.65%,22.61%,217885,21.25,34.55
RUTH,"Ruth's Hospitality",30.5,"96% Buy",57.30%,59.54%,263380,17.95,33.95
RWT,"Redwood Trust",16.23,"40% Sell",46.19%,24.56%,2571235,14.29,17.5
RYAM,"Rayonier Advanced Materials Inc",20.21,"64% Buy",64.18%,49.50%,890400,13.17,22.96
SAFT,"Safety Ins Group Inc",94.6,"80% Buy",67.31%,16.56%,25445,67.5,95.2
SAH,"Sonic Automotive",20.45,"40% Sell",50.01%,47.36%,248325,15.95,23.6
SAIA,"Saia Inc",75.85,"40% Sell",46.90%,32.34%,262380,51.1,87.05
SANM,"Sanmina Corp",30,"8% Buy",49.36%,19.35%,351180,24.6,39.4
SBCF,"Seacoast Banking Cp",29.92,"48% Sell",43.93%,41.71%,232415,20.58,34.95
SBSI,"Southside Bancshares",35.03,"56% Buy",52.53%,15.80%,90310,31.2,37.57
SCHL,"Scholastic Cp",40.74,"64% Sell",37.31%,34.54%,132085,33.51,47.76
SCL,"Stepan Company",86.25,"40% Buy",61.70%,20.02%,81580,68.09,89.9
SCSC,"Scansource Inc",40.4,Hold,48.93%,19.95%,52780,31.4,45.35
SCVL,"Shoe Carnival Inc",32.14,"8% Sell",51.94%,32.82%,181505,15.07,36.24
SEDG,"Solaredge Tech",45.85,"80% Sell",39.47%,70.13%,1083440,24.7,70.74
SEM,"Select Medical Holdings Corp",19.35,"8% Buy",49.36%,44.32%,698580,15.85,21.65
SENEA,"Seneca Foods Cp A",28.5,"24% Buy",53.19%,28.01%,13680,25.45,36.6
SFBS,"Servisfirst Bancs",42.26,"40% Sell",47.60%,21.50%,110860,32.54,44.95
SFLY,"Shutterfly Inc",73.57,"88% Sell",22.43%,26.53%,885915,39.76,100.34
SFNC,"Simmons First Natl",30.15,"40% Sell",46.86%,22.36%,289895,24.98,33.45
SHAK,"Shake Shack Inc",56.81,"56% Sell",38.13%,51.85%,1101765,30.12,70.12
SHLM,"Schulman A Inc",43.7,"8% Buy",48.65%,9.40%,202590,27.95,45.1
SHOO,"Steven Maddens Ltd",56.3,"88% Buy",58.48%,22.92%,443355,37.25,57.5
SIGI,"Selective Ins Group",61.65,"72% Buy",61.28%,25.48%,133595,46.28,62.95
SJI,"South Jersey Industries",32.81,"32% Sell",45.69%,15.05%,422105,25.96,36.41
SKYW,"Skywest Inc",59,"48% Buy",56.02%,25.57%,196410,31.75,62.45
SLCA,"U.S. Silica Holdings Inc",25.06,"72% Sell",42.88%,38.00%,2155815,23.11,38.7
SMCI,"Super Micro Computer",19.95,"64% Sell",30.02%,27.11%,376235,16.1,27.9
SMP,"Standard Motor Products",48.89,"48% Buy",54.50%,29.56%,90600,40.56,51.8
SMTC,"Semtech Corp",49.15,"40% Buy",50.73%,29.99%,280325,31.3,51.95
SNBR,"Sleep Number Corporation",31.46,"40% Buy",57.01%,43.20%,757635,26.22,40.72
SONC,"Sonic Cp",33.8,"24% Sell",48.45%,25.13%,472495,22.11,37.44
SPOK,"Spok Holdings Inc",15.2,"24% Buy",53.19%,28.70%,120370,13.75,18.85
SPPI,"Spectrum Pharma Inc",22.89,"72% Buy",58.22%,48.88%,1045065,9.03,24.2
SPSC,"Sps Commerce Inc",93.32,"96% Buy",75.85%,40.11%,225395,45.02,94.99
SPTN,"Spartannash Company",23.61,"16% Sell",44.86%,25.51%,129935,16.32,27.72
SPXC,"SPX Corp",34.8,"40% Sell",41.92%,20.34%,185480,23.41,39.28
SR,"Spire Inc",74.45,"96% Buy",60.52%,14.20%,209450,60.08,82.85
SRCI,"Src Energy Inc",9.9,"88% Sell",38.83%,45.90%,2757740,7.37,13.32
SRDX,"Surmodics Inc",70.95,"100% Buy",76.90%,43.40%,123515,24.6,71.1
SSD,"Simpson Manufacturing Company",71.65,"80% Buy",63.51%,70.42%,388085,41.79,74.91
SSP,"E.W. Scripps Company",14.24,"56% Buy",58.74%,32.43%,407960,10.69,19.26
SSTK,"Shutterstock Inc",52.78,"96% Buy",59.29%,40.08%,310220,29.85,54
STBA,"S&T Bancorp Inc",44.38,"8% Buy",47.81%,13.92%,64570,33.92,46.44
STC,"Stewart Information Services Corp",44.84,"24% Buy",55.57%,13.80%,90745,34.48,47.37
STMP,"Stamps.Com Inc",237.6,"56% Sell",40.09%,53.98%,331570,160,285.74
STRA,"Strayer Education",123.23,"88% Buy",55.77%,45.98%,148310,76.4,132.01
SUP,"Superior Industries International",21.45,"96% Buy",68.06%,53.62%,170035,12.7,22.5
SUPN,"Supernus Pharm",43.5,"72% Sell",29.08%,43.20%,851255,33.3,61.25
SVU,"Supervalu Inc",32.19,"88% Buy",76.26%,177.40%,3546310,13.6,32.4
SWM,"Schweitzer-Mauduit International",39.65,"88% Sell",34.67%,29.96%,135990,37.05,48.06
SXC,"Suncoke Energy Inc",11.05,"80% Sell",32.93%,33.83%,383855,8.36,14.32
SXI,"Standex International Corp",106.65,"96% Buy",58.91%,16.58%,30430,89.4,110
SYKE,"Sykes Enterprises",28.48,"48% Sell",41.61%,17.61%,92070,25.77,32.15
TBI,"Trueblue Inc",28.35,"88% Buy",54.68%,30.48%,272255,19.3,29.55
TCMD,"Tactile Systems Technology Inc",57.53,"96% Buy",59.01%,77.61%,265990,22.72,59.99
TG,"Tredegar Corp",22.5,"8% Sell",44.75%,87.56%,113075,15.35,26.5
TGI,"Triumph Group",22.1,"40% Buy",56.44%,69.26%,663675,17.75,34.58
THRM,"Gentherm Inc",45.8,"88% Buy",66.67%,35.79%,228585,29.5,46.9
TILE,"Interface Inc",22.4,"56% Sell",43.81%,27.39%,316365,18.3,26.25
TISI,"Team Inc",23,"88% Buy",56.45%,32.33%,274915,10.5,24.15
TIVO,"Tivo Corp",12.05,"40% Sell",41.85%,39.83%,879280,11.3,20.17
TLRD,"Tailored Brands Inc",21.88,"16% Sell",41.14%,36.89%,1263985,10,35.94
TMP,Tompkinstrustco,85.36,"16% Sell",46.47%,21.59%,22600,71.27,91.99
TMST,"Timken Steel Corp",13.21,"80% Sell",32.63%,71.06%,537410,12.54,20.24
TNC,"Tennant Company",77.5,"8% Sell",45.62%,26.11%,117300,59,86.03
TPRE,"Third Point Reinsurance Ltd Co",13.2,"8% Buy",52.86%,32.06%,565765,12.27,17.1
TREX,"Trex Company",76.78,"80% Buy",63.77%,71.29%,469885,35.96,80.19
TRHC,"Tabula Rasa Healthcare Inc",68.82,"88% Buy",62.01%,52.59%,329025,16.75,70.15
TRST,"Trustco Bank Corp NY",9.15,"72% Buy",52.91%,13.05%,253035,7.51,9.7
TTEC,"Teletech Hldgs",25.4,"88% Sell",27.06%,85.71%,57495,24.8,43.75
TTEK,"Tetra Tech Inc",69.45,"96% Buy",74.40%,34.77%,287000,39.95,70.75
TTI,"Tetra Technologies",4.9,"88% Buy",61.80%,53.09%,554755,1.85,4.94
TTMI,"TTM Technologies I",18.46,"48% Buy",52.92%,44.03%,820320,12.76,19.91
TTS,"Tile Shop Hldgs",8,"16% Buy",48.33%,54.24%,589260,5.15,16.05
TVPT,"Travelport Worldwide Ltd",18.35,"16% Sell",45.71%,40.67%,1026165,12.1,20.3
TVTY,"Tivity Health",33.65,"72% Sell",41.64%,22.83%,522910,29.95,48.5
TWI,"Titan International",7.19,"96% Sell",25.76%,126.13%,685750,6.71,14.53
TYPE,"Monotype Imag. Hold.",21.15,Hold,53.43%,28.93%,266890,18.08,26.75
UBA,"Urstadt Biddle Properties Inc",22.16,"8% Sell",50.04%,17.86%,78455,17.2,23.94
UCBI,"United Comm Banks",30.4,"64% Sell",43.02%,16.34%,468255,24.47,34.18
UCTT,"Ultra Clean Holdings",13.75,"80% Sell",36.86%,46.00%,1175415,13.12,34.59
UEIC,"Universal Elect In",42.8,"64% Buy",67.76%,84.75%,170525,26.97,67.44
UFCS,"United Fire Group I",49.68,"48% Sell",32.05%,45.33%,76390,38.95,61.56
UFI,"Unifi Inc",31.96,"8% Buy",51.39%,30.19%,58225,28.97,39.21
UFPI,"Universal Forest Prd",36.4,"8% Sell",48.35%,32.88%,363680,25.93,39.58
UHT,"Universal Health Realty Income Trust",69.59,"96% Buy",64.94%,18.32%,28695,53,78.61
UIHC,"United Insurance Hld",21.2,"72% Buy",61.41%,17.05%,70150,13.6,22.23
UNF,"Unifirst Corp",183.9,Hold,47.89%,14.67%,53150,135.95,193.05
UNT,"Unit Corp",25.81,"72% Buy",55.82%,37.22%,345055,15.29,28.68
USCR,"U S Concrete Inc",52.3,"16% Sell",49.26%,59.61%,424370,44,86.35
USPH,"U.S. Physical Therapy",114.1,"96% Buy",67.08%,38.47%,48820,56.5,118.75
UVE,"Universal Insurance Holdings Inc",45.3,"96% Buy",76.88%,38.97%,260225,15.07,45.9
UVV,"Universal Corp",57.15,"72% Sell",34.24%,55.94%,201085,45.95,71.6
VAC,"Marriot Vacations Worldwide Cor",115.96,"64% Sell",45.17%,31.34%,280525,107.17,154.14
VECO,"Veeco Instrument",11.45,"88% Sell",29.50%,78.86%,589695,10.85,22.35
VG,"Vonage Holdings",13.7,"88% Buy",59.06%,32.05%,1368770,7.62,13.9
VIAV,"Viavi Solutions",10.96,"100% Buy",66.66%,20.40%,1719500,8.34,11.18
VICR,"Vicor Cp",61.1,"88% Buy",65.12%,67.73%,315925,16.3,64.5
VIVO,"Meridian Bioscience",14.9,"56% Sell",39.28%,21.17%,148495,13.5,17.1
VRA,"Vera Bradley",13.89,"40% Buy",54.17%,28.81%,238605,6.99,15.47
VREX,"Varex Imaging Corp",28.57,"96% Sell",25.86%,107.53%,459695,27.31,43.76
VRTS,"Virtus Inv Prts",129.3,"8% Sell",49.39%,21.33%,56745,103.81,138.02
VRTU,"Virtusa Corp",51.75,"16% Sell",47.85%,22.23%,141165,33.5,55.68
VRTV,"Veritiv Corp",46.6,"100% Buy",73.99%,53.88%,53470,20.35,47.1
VSI,"Vitamin Shoppe Inc",12.05,"100% Buy",82.67%,98.16%,554670,2.95,12.15
VSTO,"Vista Outdoor Inc",18.67,"88% Buy",68.15%,53.08%,489415,12.35,24.83
VVI,"Viad Corp",59.55,"100% Buy",66.25%,13.37%,53600,49.2,61.85
WABC,"Westamerica Bancorp",62.85,"96% Buy",63.28%,16.34%,77415,49.38,64.26
WAGE,"Wageworks Inc",54.65,"56% Buy",57.06%,28.77%,245800,38.4,65.8
WD,"Walker & Dunlop",55.78,"56% Sell",46.90%,31.95%,217320,42.66,61.44
WDFC,"W D 40 Co",165.1,"88% Buy",66.41%,15.55%,58890,103.8,167.55
WDR,"Waddell & Reed Financial",20.21,"32% Buy",54.99%,32.48%,919970,17.53,23.82
WETF,"Wisdomtree Invstmnts",8.1,"88% Sell",31.29%,34.53%,1334420,7.7,13.41
WGO,"Winnebago Industries",37.95,"40% Sell",43.81%,47.90%,438305,33.15,58.65
WING,"Wingstop Inc",60.29,"96% Buy",66.48%,61.84%,727660,31.53,62.19
WIRE,"Encore Wire Cp",49.65,Hold,50.37%,30.72%,77175,37.3,58.7
WLH,"William Lyon Homes",20.8,"72% Sell",36.59%,35.09%,453315,19.77,32.95
