Symbol,Name,"Market Cap, $K","P/E ttm","EPS ttm","Net Income(a) $M",Beta,Dividend(a),"Div Yield(a)"
KRG,"Kite Realty Group Trust",1378882000,8.2,-0.21,11870000,0.55,1.27,7.63%
KS,"Kapstone Paper and Packaging Corp",3375480000,18.08,1.91,243500000,3.24,0.4,1.16%
KWR,"Quaker Chemical Corp",2191452000,30.36,5.54,20280000,1.34,1.48,0.88%
LABL,"Multi Color Cp",1339675000,17.06,3.95,71950000,0.81,0.2,0.30%
LAD,"Lithia Motors",2057850000,9.63,8.92,245220000,1.56,1.16,1.35%
LCI,"Lannett Co Inc",515036000,4.74,2.86,-580000,2.44,0,0.00%
LCII,"Lci Industries",2457689000,15.88,6.18,132880000,1.04,2.4,2.45%
LDL,"Lydall Inc",719532000,15.36,2.65,49320000,1.48,0,0.00%
LGIH,"LGI Homes Inc",1264338000,10.03,5.83,113310000,0,0,0.00%
LGND,"Ligand Pharm",5224149000,45.31,5.35,12560000,0.91,0,0.00%
LHCG,"LHC Group Inc",2940321000,34.21,2.73,50110000,0.49,0,0.00%
LION,"Fidelity Southern Cp",640795000,17.6,1.35,39800000,0.97,0.48,2.02%
LKSD,"Lsc Communications Inc",387092000,7.29,1.6,-57000000,-0.48,1.04,8.91%
LL,"Lumber Liquidators Holdings Inc",505757000,86.27,0.22,-37820000,1.36,0,0.00%
LMAT,"Lemaitre Vascular",705008000,33.87,1.08,17180000,0.59,0.28,0.77%
LMNX,"Luminex Corp",1175027000,35.79,0.76,29420000,0.31,0.24,0.88%
LNN,"Lindsay Corp",948077000,28.5,3.11,23180000,0.32,1.2,1.35%
LNTH,"Lantheus Holdings",511305000,15.6,0.84,123390000,1.28,0,0.00%
LOCO,"El Pollo Loco",444015000,17.85,0.65,8620000,0.35,0,0.00%
LPSN,"Liveperson Inc",1485358000,0,-0.1,-18190000,1.02,0,0.00%
LQDT,"Liquidity Services",226446000,0,-0.66,-39190000,0.64,0,0.00%
LTC,"Ltc Properties",1722320000,14.24,3.26,87340000,0.13,2.28,5.28%
LTXB,"Legacytexas Fnl",2090119000,18.74,2.32,89490000,1.43,0.64,1.47%
LXP,"Lexington Realty Trust",2125514000,8.76,0.06,85580000,0.82,0.71,8.02%
LXU,"Lsb Industries Inc",194262000,0,-2.97,-29220000,4.54,0,0.00%
LZB,"La-Z-Boy Inc",1464050000,17.06,1.82,80870000,0.94,0.48,1.55%
MANT,"Mantech Intl Cp A",2460293000,33.74,1.85,114140000,0.82,1,1.60%
MATW,"Matthews Intl Corp",1645125000,13.64,3.79,74370000,1.08,0.76,1.47%
MATX,"Matson Inc",1522682000,16.63,2.16,232000000,1.34,0.84,2.34%
MCRI,"Monarch Casino",816857000,27.64,1.66,25540000,1.09,0,0.00%
MCS,"Marcus Corp",1095809000,21.51,1.85,65000000,0.58,0.6,1.51%
MDC,"M.D.C. Holdings",1732144000,8.99,3.46,141840000,1.47,1.2,3.85%
MDCO,"Medicines Co",2859363000,0,-4.08,-708370000,0.75,0,0.00%
MDXG,"Mimedx Group Inc",509674000,20.43,0.05,11970000,1.5,0,0.00%
MED,"Medifast Inc",2469468000,61.65,3.32,27720000,0.28,1.92,0.94%
MEI,"Methode Electronics",1448942000,12.69,3.09,57200000,0.79,0.44,1.12%
MGLN,"Magellan Health",1859192000,13.17,5.74,110210000,0.4,0,0.00%
MGPI,"MGP Ingredients Inc",1286835000,40.85,1.89,41820000,1.1,0.32,0.41%
MHLD,"Maiden Holdings Ltd",357502000,0,-2.24,-169900000,1.19,0.6,13.04%
MHO,"M/I Homes",708250000,7.83,3.31,72080000,1.18,0,0.00%
MINI,"Mobile Mini Inc",2020865000,33.79,1.36,122230000,1.93,1,2.18%
MLI,"Mueller Industries",1829634000,20.82,1.54,85600000,1.44,0.4,1.25%
MMSI,"Merit Medical Sys",3007963000,39.39,1.39,27520000,1.32,0,0.00%
MNRO,"Monro Muffler Brak",2269410000,31.65,2.21,63940000,0.78,0.8,1.14%
MNTA,"Momenta Pharma",2004992000,0,-1.8,-88100000,1.92,0,0.00%
MOG.A,"Moog Inc Cl A",2696061000,17.44,4.31,141280000,1.72,1,1.33%
MOV,"Movado Group Inc",1167705000,21.5,2.36,-15230000,-0.22,0.8,1.58%
MPAA,"Motorcar Parts Amer",463729000,16.35,1.47,16320000,1.64,0,0.00%
MRCY,"Mercury Sys Inc",2386369000,41.66,1.19,40880000,0.5,0,0.00%
MRTN,"Marten Transport L",1227117000,30.44,0.74,90280000,1.31,0.1,0.44%
MSTR,"Microstrategy Cl A",1614747000,38.44,3.68,17640000,0.63,0,0.00%
MTH,"Meritage Corp",1707300000,9.07,4.74,143260000,1.15,0,0.00%
MTRN,"Materion Corp",1295360000,31.17,2.06,11450000,0.97,0.42,0.65%
MTRX,"Matrix Service Co",540423000,168.75,0.12,-180000,0.94,0,0.00%
MTSC,"M T S Systems Cp",916218000,28.8,1.79,25080000,0.95,1.2,2.33%
MXL,"Maxlinear Inc",1303817000,16.88,1.09,-9190000,0.65,0,0.00%
MYE,"Myers Industries",751520000,30.56,0.71,-9890000,1.6,0.54,2.49%
MYGN,"Myriad Genetics Inc",2972735000,36.04,1.18,21800000,0.49,0,0.00%
MYRG,"MYR Group Inc",575310000,26.42,1.36,21150000,0.52,0,0.00%
NANO,"Nanometrics Inc",1090404000,19.64,2.13,30200000,1.79,0,0.00%
NAVG,"Navigators Grp Inc",1834704000,33.57,1.82,40490000,0.55,0.28,0.46%
NBHC,"National Bank Holdings Corp",1228222000,24.33,1.66,14580000,0.79,0.56,1.39%
NBTB,"NBT Bancorp Inc",1724175000,17.52,2.25,82150000,0.89,1,2.54%
NCI,"Navigant Consulting",1092843000,17.51,1.38,74950000,0.81,0,0.00%
NE,"Noble Corp",1381968000,0,-1.69,-516510000,2.19,0,0.00%
NEOG,"Neogen Cp",4316784000,68.95,1.21,63150000,1.33,0,0.00%
NEWM,"New Media Investment Group Inc",946553000,22.1,0.71,-920000,1.08,1.48,9.43%
NFBK,"Northfield Bncrp Del",793325000,20.51,0.79,24770000,0.38,0.4,2.47%
NGVT,"Ingevity Corp",4131413000,31.12,3.22,126500000,1.3,0,0.00%
NLS,"Nautilus Group",417450000,16.55,0.84,26270000,1.35,0,0.00%
NMIH,"Nmi Holdings Cmn A",1410338000,18.62,1.16,22050000,1.12,0,0.00%
NP,"Neenah Paper",1487772000,20.5,4.3,80300000,1.11,1.64,1.86%
NPK,"National Presto Industries",892160000,18.86,6.6,52960000,0.4,0,0.00%
NPO,"Enpro Industries",1512474000,24.2,3,539800000,1.06,0.96,1.32%
NR,"Newpark Resources",928240000,36.38,0.29,-6150000,1.47,0,0.00%
NSA,"National Storage Affiliates Tru",1604321000,21.77,0.11,2960000,0.5,1.16,4.07%
NSIT,"Insight Enterpr",1882573000,13.55,3.93,90680000,1.3,0,0.00%
NSP,"Insperity Inc",4604912000,39.17,2.83,84400000,0.8,0.8,0.72%
NTGR,"Netgear Inc",2110594000,30.36,2.22,19440000,1.99,0,0.00%
NTRI,"Nutrisystem Inc",1189376000,21.68,1.87,57870000,1.32,1,2.47%
NWBI,"Northwest Bancshares",1845532000,18.76,0.95,94470000,0.71,0.68,3.82%
NWN,"Northwest Natural Gas Company",1838880000,29.26,2.17,-55620000,0.33,1.89,2.98%
NX,"Quanex Building Products Corp",574984000,20.81,0.8,18680000,0.72,0.16,0.96%
NYMT,"New York Mtge Trust",775572000,7.63,0.82,91980000,1.16,0.8,12.78%
OCLR,"Oclaro Inc",1540401000,15.59,0.58,127860000,0.88,0,0.00%
ODP,"Office Depot",1668895000,8.54,0.35,181000000,2.54,0.1,3.34%
OFG,"Oriental Financial Group",738864000,11.95,1.41,52650000,1.84,0.24,1.42%
OFIX,"Orthofix Intl Nv",1001596000,30.83,1.75,6220000,0.42,0,0.00%
OIS,"Oil States International",1949675000,0,-0.41,-84850000,1.69,0,0.00%
OMCL,"Omnicell Inc",2470083000,78.89,0.81,20610000,0.91,0,0.00%
OMI,"Owens & Minor",930438000,9.41,1.5,72790000,1.09,1.04,7.37%
ONB,"Old National Bncp",2947973000,16.68,1.16,95730000,0.9,0.52,2.69%
OPB,"Opus Bank",975266000,18.35,1.55,46900000,0.92,0.44,1.55%
ORIT,"Oritani Financial",750582000,13.79,1.16,42890000,0.41,1,6.25%
ORN,"Orion Group Holdings Inc",253943000,113.13,0.08,400000,1.33,0,0.00%
OSIS,"O S I Systems Inc",1422290000,21.8,3.64,21080000,0.86,0,0.00%
OSPN,"Onespan Inc.",695979000,36.81,0.47,-22400000,1.39,0,0.00%
OSUR,"Orasure Tech Inc",1014810000,67.04,0.25,30950000,1.56,0,0.00%
OXM,"Oxford Industries",1595071000,24.81,3.82,65090000,0.29,1.36,1.43%
PAHC,"Phibro Anl Htlh A",2018517000,29.37,1.67,64620000,0.93,0.4,0.82%
PARR,"Par Petroleum Corp",784548000,11.17,1.55,72620000,-0.01,0,0.00%
PATK,"Patrick Inds Inc",1526993000,14.75,4.21,85720000,0.76,0,0.00%
PDCE,"Pdc Energy Inc",3573726000,59.18,0.93,-127500000,0.64,0,0.00%
PDFS,"Pdf Solutions Inc",326542000,0,-0.14,-1340000,1.21,0,0.00%
PEI,"Pennsylvania Real Estate Investment",711545000,6.29,-0.15,-29340000,1.16,0.84,8.30%
PENN,"Penn Natl Gaming Inc",2859471000,24.59,1.28,473460000,1.51,0,0.00%
PERY,"Perry Ellis Int",461817000,14.07,2.07,56650000,0.42,0,0.00%
PES,"Pioneer Energy Services Corp",242451000,0,-0.57,-75120000,2.9,0,0.00%
PETS,"Petmed Express Inc",778772000,18.92,1.99,37280000,0.63,1.08,2.87%
PFBC,"Preferred Bank La",807492000,14.9,4.15,43390000,1.01,1,1.62%
PFS,"Provident Financial Services",1683288000,16.78,1.5,93950000,0.85,0.8,3.18%
PGNX,"Progenics Pharmaceut",613430000,0,-0.82,-51010000,2.43,0,0.00%
PGTI,"Pgt Inc",1220057000,26.22,0.94,39840000,0.82,0,0.00%
PJC,"Piper Jaffray Companies",1155196000,12.34,6.23,-61940000,1.52,1.5,1.95%
PKE,"Park Electrochemical Corp",440033000,48.89,0.45,20600000,0.91,0.4,1.82%
PLAB,"Photronics Inc",618881000,22.89,0.38,13130000,0.73,0,0.00%
PLAY,"Dave & Buster's Ente",2019287000,19.21,2.65,120950000,0.4,0,0.00%
PLCE,"Children's Place Inc",2156544000,16.58,7.83,84700000,0.4,2,1.54%
PLUS,"Eplus Inc",1346618000,22.36,4.38,55120000,1.29,0,0.00%
PLXS,"Plexus Cp",1959584000,19.49,3.12,112060000,0.73,0,0.00%
PMT,"Pennymac Mortgage Investment Trust",1191573000,14.56,1.34,117750000,0.41,1.88,9.64%
POWI,"Power Integratn",2139578000,31.12,2.33,27610000,0.92,0.64,0.88%
POWL,"Powell Inds Inc",462470000,0,-1.17,-9490000,1.24,1.04,2.58%
PPBI,"Pacific Premier Bncp",2352103000,16.38,2.29,60100000,0.68,0,0.00%
PRA,"Pro-Assurance Corp",2461158000,23.96,1.88,107260000,0.62,1.24,2.75%
PRAA,"Pra Group Inc",1746315000,23.34,1.6,162270000,1.5,0,0.00%
PRFT,"Perficient Inc",929427000,23.82,1.14,18580000,0.66,0,0.00%
PRGS,"Progress Software",1745938000,19.82,1.95,37420000,0.78,0.56,1.45%
PRLB,"Proto Labs Inc",3596342000,57.21,2.35,51780000,1.05,0,0.00%
PRSC,"Providence Svc Cp",839311000,36.88,1.74,53370000,0.7,0,0.00%
PSB,"Business Parks",3497967000,20.65,5.68,155040000,0.47,3.4,2.64%
PUMP,"Propetro Holding Corp",1383422000,13.98,1.24,12610000,1.28,0,0.00%
PVAC,"Penn Va Corp",1183716000,14.29,5.56,32660000,1.32,0,0.00%
QHC,"Quorum Health Corp",131283000,0,-1.69,-114190000,0.96,0,0.00%
QLYS,"Qualys Inc",3334500000,81.48,1.08,40440000,0.91,0,0.00%
QNST,"Quinstreet Inc",662648000,41.21,0.33,15930000,0.98,0,0.00%
QSII,"Quality Systems Inc",1388437000,40.17,0.54,2420000,0.62,0,0.00%
RAVN,"Raven Industries Inc",1367409000,29.5,1.3,41020000,1.54,0.52,1.36%
RCII,"Rent-A-Center Inc",786062000,0,-0.17,6650000,0.62,0,0.00%
RECN,"Resources Connect",507528000,19.63,0.82,18830000,1.1,0.48,2.98%
REGI,"Renewable Energy",796569000,3.93,5.35,-79080000,0.91,0,0.00%
REI,"Ring Energy Inc",705959000,34.69,0.35,1750000,0.32,0,0.00%
REX,"Rex American Resources Corp",486301000,16.56,4.61,39710000,1.26,0,0.00%
RGEN,"Repligen Cp",2160271000,72.46,0.68,28350000,0.72,0,0.00%
RGNX,"Regenxbio Inc",2137307000,34.21,1.97,-73170000,-1.16,0,0.00%
RGR,"Sturm Ruger & Company",1038870000,20.98,2.76,52140000,-0.08,1.28,2.21%
RGS,"Regis Corp",814195000,30.65,0.57,-16140000,1.36,0,0.00%
RH,"Restoration Hardware Holdings",3279540000,30.66,4.71,2180000,1.87,0,0.00%
RLI,"Rli Corp",3374274000,43.33,1.75,105030000,1.28,0.88,1.16%
RMAX,"Re/Max Holdings Inc",862650000,0,1.53,12820000,0.47,0.8,1.65%
RMBS,"Rambus Inc",1326846000,19.66,0.64,-22860000,0.34,0,0.00%
ROCK,"Gibraltar Ind Inc",1393600000,21.15,2.05,62560000,1.9,0,0.00%
ROG,"Rogers Corp",2375068000,23.84,5.44,80460000,1.44,0,0.00%
ROIC,"Retail Opp Invts Cp",2121392000,16.33,0.33,38480000,0.59,0.78,4.12%
RPT,"Ramco-Gershenson Properties Trust",1022714000,9.39,0.67,69060000,0.61,0.88,6.84%
RRD,"Donnelley [R.R.] & Sons Co",345664000,5.41,0.92,-34400000,1.23,0.56,11.24%
RRGB,"Red Robin Gourm",495836000,16.44,2.29,30020000,0.24,0,0.00%
RTEC,"Rudolph Technologies",886820000,18.53,1.5,32910000,1,0,0.00%
RUTH,"Ruth's Hospitality",943670000,26.1,1.27,30140000,0.35,0.44,1.33%
RWT,"Redwood Trust",1345954000,9.38,1.71,140410000,0.66,1.2,7.48%
RYAM,"Rayonier Advanced Materials Inc",1034954000,12.23,1.66,324960000,3.41,0.28,1.38%
SAFT,"Safety Ins Group Inc",1446434000,21.37,4.42,62390000,0.61,3.2,3.39%
SAH,"Sonic Automotive",873420000,11.27,1.85,92980000,1.58,0.24,1.15%
SAIA,"Saia Inc",1948587000,25.43,3,91160000,0.78,0,0.00%
SANM,"Sanmina Corp",2038800000,14.47,2.08,138830000,0.47,0,0.00%
SBCF,"Seacoast Banking Cp",1411027000,19.96,1.5,42870000,0.62,0,0.00%
SBSI,"Southside Bancshares",1229203000,18.11,1.93,54310000,0.75,1.2,3.43%
SCHL,"Scholastic Cp",1425493000,29.21,1.4,-5000000,0.69,0.6,1.47%
SCL,"Stepan Company",1942350000,18.4,4.73,91580000,1.21,0.9,1.03%
SCSC,"Scansource Inc",1033028000,13.56,3.02,69250000,0.97,0,0.00%
SCVL,"Shoe Carnival Inc",516811000,17.43,1.84,18930000,0.75,0.32,1.00%
SEDG,"Solaredge Tech",2086175000,16.06,2.88,84170000,-0.43,0,0.00%
SEM,"Select Medical Holdings Corp",2619603000,18.02,0.74,177180000,1.37,0,0.00%
SENEA,"Seneca Foods Cp A",277590000,0,-0.63,-13810000,1.08,0,0.00%
SFBS,"Servisfirst Bancs",2246964000,19.73,2.14,93090000,1.25,0.44,1.04%
SFLY,"Shutterfly Inc",2439581000,37.05,2.03,30090000,0.99,0,0.00%
SFNC,"Simmons First Natl",2782544000,14.53,2.08,92940000,1.16,0.6,1.99%
SHAK,"Shake Shack Inc",2103674000,82,0.69,-320000,1.26,0,0.00%
SHLM,"Schulman A Inc",1289587000,31.51,0.76,33030000,1.33,0.82,1.87%
SHOO,"Steven Maddens Ltd",3293550000,23.6,2.4,117950000,0.43,0.8,1.41%
SIGI,"Selective Ins Group",3626870000,20.23,3.05,168830000,1.28,0.72,1.17%
SJI,"South Jersey Industries",2805583000,18.4,1.78,-3490000,0.56,1.12,3.42%
SKYW,"Skywest Inc",3072720000,13.84,4.28,428910000,1.73,0.4,0.68%
SLCA,"U.S. Silica Holdings Inc",1941649000,11.61,2.22,145210000,2.23,0.25,0.97%
SMCI,"Super Micro Computer",971366000,14.78,0,69320000,0.19,0,0.00%
SMP,"Standard Motor Products",1096603000,19.58,2.48,37980000,1.7,0.84,1.73%
SMTC,"Semtech Corp",3252747000,41.93,1.19,36430000,1.37,0,0.00%
SNBR,"Sleep Number Corporation",1097639000,20.76,1.49,65080000,0.98,0,0.00%
SONC,"Sonic Cp",1219842000,23.76,1.44,63660000,1.48,0.64,1.87%
SPOK,"Spok Holdings Inc",295792000,49.68,0.31,-15310000,0.42,0.5,3.25%
SPPI,"Spectrum Pharma Inc",2381933000,0,-0.94,-91250000,1.92,0,0.00%
SPSC,"Sps Commerce Inc",1631234000,136.26,0.69,-2440000,0.72,0,0.00%
SPTN,"Spartannash Company",848071000,11.23,2.1,-52850000,1.15,0.72,3.05%
SPXC,"SPX Corp",1498140000,18.03,1.93,89300000,1.55,0,0.00%
SR,"Spire Inc",3772381000,18.19,4.11,161600000,0.03,2.25,3.01%
SRCI,"Src Energy Inc",2400948000,10.37,0.97,142480000,1.65,0,0.00%
SRDX,"Surmodics Inc",947183000,113.63,0.62,3930000,0.61,0,0.00%
SSD,"Simpson Manufacturing Company",3319545000,30.55,2.38,92620000,1.59,0.88,1.21%
SSP,"E.W. Scripps Company",1167110000,158.44,0.01,-13110000,2.09,0.2,1.40%
SSTK,"Shutterstock Inc",1845189000,72.38,0.74,16730000,1.34,0,0.00%
STBA,"S&T Bancorp Inc",1553744000,16.71,2.66,72970000,0.67,1,2.25%
STC,"Stewart Information Services Corp",1064502000,20.78,2.15,48660000,0.74,1.2,2.69%
STMP,"Stamps.Com Inc",4314816000,22.59,11.31,150600000,0.01,0,0.00%
STRA,"Strayer Education",1393731000,35.88,3.53,20610000,0.9,1,0.79%
SUP,"Superior Industries International",536679000,28.88,0.76,-6200000,1.23,0.36,1.64%
SUPN,"Supernus Pharm",2271135000,25.78,1.79,57280000,0.97,0,0.00%
SVU,"Supervalu Inc",1243178000,21.21,1.51,45000000,1.32,0,0.00%
SWM,"Schweitzer-Mauduit International",1219634000,11.6,3.45,34500000,1.24,1.72,4.30%
SXC,"Suncoke Energy Inc",715267000,21.98,0.51,122400000,0.98,0,0.00%
SXI,"Standex International Corp",1368320000,21.33,4.98,46550000,1.52,0.72,0.68%
SYKE,"Sykes Enterprises",1219514000,14.68,1.94,32220000,0.76,0,0.00%
TBI,"Trueblue Inc",1151861000,14.42,1.99,55460000,1.88,0,0.00%
TCMD,"Tactile Systems Technology Inc",1054525000,178.59,0.32,5860000,0.44,0,0.00%
TG,"Tredegar Corp",746775000,19.26,1.22,38250000,1.54,0.44,1.87%
TGI,"Triumph Group",1098812000,8.78,2.63,-425390000,1.78,0.16,0.69%
THRM,"Gentherm Inc",1669868000,24.69,1.87,35230000,1.73,0,0.00%
TILE,"Interface Inc",1329216000,17.21,1.31,53250000,1.17,0.26,1.15%
TISI,"Team Inc",689770000,0,-0.72,-104160000,1.68,0,0.00%
TIVO,"Tivo Corp",1491549000,26.85,0.46,-37960000,-0.36,0.72,5.83%
TLRD,"Tailored Brands Inc",1089624000,9.2,2.39,96700000,1.65,0.72,3.27%
TMP,Tompkinstrustco,1304301000,16.84,5.01,52490000,0.86,1.92,2.28%
TMST,"Timken Steel Corp",588902000,0,-0.73,-43800000,1.89,0,0.00%
TNC,"Tennant Company",1400425000,44.51,1.75,-6200000,0.83,0.84,1.08%
TPRE,"Third Point Reinsurance Ltd Co",1315116000,15.29,0.86,277800000,1.1,0,0.00%
TREX,"Trex Company",4509290000,39.65,1.98,95130000,2.4,0,0.00%
TRHC,"Tabula Rasa Healthcare Inc",1392917000,348.68,0.19,14300000,2.03,0,0.00%
TRST,"Trustco Bank Corp NY",883341000,16.23,0.57,43150000,1,0.26,2.84%
TTEC,"Teletech Hldgs",1172718000,15.3,1.69,7260000,0.9,0.54,2.09%
TTEK,"Tetra Tech Inc",3842669000,27.13,2.53,117870000,0.99,0.48,0.70%
TTI,"Tetra Technologies",615832000,0,-0.03,-39050000,0.69,0,0.00%
TTMI,"TTM Technologies I",1913933000,13.98,1.33,124210000,1.79,0,0.00%
TTS,"Tile Shop Hldgs",421680000,45.28,0.18,10820000,1.86,0.2,2.45%
TVPT,"Travelport Worldwide Ltd",2315954000,36.64,0.5,142460000,0.26,0.3,1.64%
TVTY,"Tivity Health",1346337000,19.1,1.36,63720000,0.46,0,0.00%
TWI,"Titan International",430681000,0,0.04,-60040000,1.62,0.02,0.28%
TYPE,"Monotype Imag. Hold.",890415000,29.79,0.71,11560000,0.94,0.46,2.19%
UBA,"Urstadt Biddle Properties Inc",878201000,16.22,0.55,52930000,0.34,1.08,4.90%
UCBI,"United Comm Banks",2405552000,16.49,1.86,67820000,0.83,0.6,1.96%
UCTT,"Ultra Clean Holdings",535425000,5.68,2.45,75090000,0.76,0,0.00%
UEIC,"Universal Elect In",591924000,14.19,2.97,-10320000,1.11,0,0.00%
UFCS,"United Fire Group I",1244484000,43.73,1.13,51020000,0.48,1.24,2.51%
UFI,"Unifi Inc",586146000,24.73,1.31,31700000,0.64,0,0.00%
UFPI,"Universal Forest Prd",2243332000,17.4,2.12,119510000,1.91,0.36,0.98%
UHT,"Universal Health Realty Income Trust",956167000,21.16,1.52,45620000,0.33,2.68,3.89%
UIHC,"United Insurance Hld",907784000,20.22,1.03,10150000,1.65,0.24,1.15%
UNF,"Unifirst Corp",3519846000,31.01,6,70200000,0.6,0.45,0.24%
UNT,"Unit Corp",1396063000,35.18,0.74,117850000,2.87,0,0.00%
USCR,"U S Concrete Inc",879686000,22.7,2.33,25510000,0.94,0,0.00%
USPH,"U.S. Physical Therapy",1447929000,49.56,2.26,22260000,1.09,0.92,0.82%
UVE,"Universal Insurance Holdings Inc",1579611000,12.16,3.72,106940000,1.85,0.64,1.41%
UVV,"Universal Corp",1426464000,13.77,4.08,105660000,1.23,3,5.34%
VAC,"Marriot Vacations Worldwide Cor",3081057000,19.7,5.95,226780000,1.38,1.6,1.37%
VECO,"Veeco Instrument",558646000,54.29,0.21,-44790000,0.56,0,0.00%
VG,"Vonage Holdings",3275122000,40.18,0.34,-33930000,-0.06,0,0.00%
VIAV,"Viavi Solutions",2480467000,28.68,0.37,166900000,0.98,0,0.00%
VICR,"Vicor Cp",2439112000,202.1,0.31,170000,1.04,0,0.00%
VIVO,"Meridian Bioscience",631760000,21.74,0.69,21560000,0.85,0.5,3.33%
VRA,"Vera Bradley",495040000,21.6,0.65,7020000,0.48,0,0.00%
VREX,"Varex Imaging Corp",1085946000,17.57,1.61,51600000,2.3,0,0.00%
VRTS,"Virtus Inv Prts",927081000,12.39,10.46,37010000,1.52,1.8,1.39%
VRTU,"Virtusa Corp",1539045000,49.66,1.06,1250000,1.19,0,0.00%
VRTV,"Veritiv Corp",738610000,17.76,2.5,-13300000,0.43,0,0.00%
VSI,"Vitamin Shoppe Inc",289803000,56.43,0.21,-252150000,0.57,0,0.00%
VSTO,"Vista Outdoor Inc",1074085000,73.4,0.25,-60230000,-0.31,0,0.00%
VVI,"Viad Corp",1210652000,33.34,1.78,57710000,0.7,0.4,0.67%
WABC,"Westamerica Bancorp",1676210000,25.42,2.48,50030000,1.02,1.6,2.54%
WAGE,"Wageworks Inc",2166326000,43.84,0.33,20210000,1.14,0,0.00%
WD,"Walker & Dunlop",1744241000,11.58,4.76,211130000,0.89,1,1.81%
WDFC,"W D 40 Co",2289937000,40.23,4.11,52930000,0.57,2.16,1.31%
WDR,"Waddell & Reed Financial",1611950000,9.87,2.05,141280000,1.9,1,4.94%
WETF,"Wisdomtree Invstmnts",1239948000,29.56,0.27,27200000,2.56,0.12,1.50%
WGO,"Winnebago Industries",1201497000,12.3,3.15,71330000,1.73,0.4,1.03%
WING,"Wingstop Inc",1764688000,73.22,0.82,27300000,0.81,0.28,0.47%
WIRE,"Encore Wire Cp",1035203000,17.86,2.83,67020000,1.87,0.08,0.16%
WLH,"William Lyon Homes",789984000,8.68,2.45,48140000,1.58,0,0.00%
WNC,"Wabash National Corp",1026920000,12.15,1.47,111420000,1.85,0.3,1.68%
WPG,"Washington Prime Group Inc",1365607000,4.68,0.34,197060000,0.64,1,13.60%
WRLD,"World Acceptance Cp",1019019000,14.07,7.87,53690000,2.75,0,0.00%
WSR,"Whitestone REIT",515428000,10.52,0.24,8330000,1.06,1.14,8.81%
WTS,"Watts Water Technologies",2812312000,24.43,3.41,73100000,1.05,0.84,1.01%
WWE,"World Wrestling Entertainment",6056707000,97.98,0.81,32640000,1.04,0.48,0.60%
WWW,"Wolverine World Wide",3565875000,19.97,1.88,300000,0.98,0.32,0.85%
XOXO,"Xoxo Group Inc",751649000,50.25,0.59,5530000,0.86,0,0.00%
XPER,"Xperi Corp",812605000,25.77,0.29,-56560000,0.6,0.8,4.78%
ZEUS,"Olympic Steel Inc",248165000,9.64,2.35,18960000,1.75,0.08,0.35%
ZUMZ,"Zumiez Inc",728442000,23.77,1.18,26800000,1.01,0,0.00%
"Downloaded from Barchart.com as of 08-14-2018 07:37pm CDT"
