Symbol,Name,"Market Cap, $K","P/E ttm","EPS ttm","Net Income(a) $M",Beta,Dividend(a),"Div Yield(a)"
KS,"Kapstone Paper and Packaging Corp",3357869000,17.98,1.91,243500000,3.24,0.4,1.16%
KWR,"Quaker Chemical Corp",2328751000,31.2,5.54,20280000,1.34,1.48,0.86%
LABL,"Multi Color Cp",1258700000,15.32,3.95,71950000,0.81,0.2,0.33%
LAD,"Lithia Motors",2121522000,9.68,8.92,245220000,1.56,1.16,1.34%
LCI,"Lannett Co Inc",203353000,4.72,2.86,-580000,2.44,0,0.00%
LCII,"Lci Industries",2354287000,15.27,6.18,132880000,1.04,2.4,2.54%
LDL,"Lydall Inc",789921000,17.06,2.65,49320000,1.48,0,0.00%
LGIH,"LGI Homes Inc",1272938000,9.6,5.83,113310000,0,0,0.00%
LGND,"Ligand Pharm",5054927000,46.35,5.35,12560000,0.91,0,0.00%
LHCG,"LHC Group Inc",2965071000,34.37,2.73,50110000,0.49,0,0.00%
LION,"Fidelity Southern Cp",652224000,17.76,1.35,39800000,0.97,0.48,2.00%
LKSD,"Lsc Communications Inc",393766000,7.01,1.6,-57000000,-0.48,1.04,9.27%
LL,"Lumber Liquidators Holdings Inc",496037000,77.77,0.22,-37820000,1.36,0,0.00%
LMAT,"Lemaitre Vascular",714856000,34.34,1.08,17180000,0.59,0.28,0.75%
LMNX,"Luminex Corp",1215176000,35.25,0.76,29420000,0.31,0.24,0.90%
LNN,"Lindsay Corp",987634000,29.36,3.11,23180000,0.32,1.24,1.36%
LNTH,"Lantheus Holdings",555350000,16.01,0.84,123390000,1.28,0,0.00%
LOCO,"El Pollo Loco",482625000,19.23,0.65,8620000,0.35,0,0.00%
LPSN,"Liveperson Inc",1557130000,0,-0.1,-18190000,1.02,0,0.00%
LQDT,"Liquidity Services",228052000,0,-0.66,-39190000,0.64,0,0.00%
LTC,"Ltc Properties",1813865000,15.12,3.26,87340000,0.13,2.28,4.98%
LTXB,"Legacytexas Fnl",2170881000,19.32,2.32,89490000,1.43,0.64,1.43%
LXP,"Lexington Realty Trust",2211878000,9.05,0.06,85580000,0.82,0.71,7.77%
LXU,"Lsb Industries Inc",199984000,0,-2.97,-29220000,4.54,0,0.00%
LZB,"La-Z-Boy Inc",1522800000,17.53,1.82,80870000,0.94,0.48,1.50%
MANT,"Mantech Intl Cp A",2521642000,34.56,1.85,114140000,0.82,1,1.56%
MATW,"Matthews Intl Corp",1682040000,13.71,3.79,74370000,1.08,0.76,1.46%
MATX,"Matson Inc",1586305000,16.76,2.16,232000000,1.34,0.84,2.32%
MCRI,"Monarch Casino",841188000,28.05,1.66,25540000,1.09,0,0.00%
MCS,"Marcus Corp",1077635000,20.68,1.85,65000000,0.58,0.6,1.57%
MDC,"M.D.C. Holdings",1777296000,9.06,3.46,141840000,1.47,1.2,3.82%
MDCO,"Medicines Co",2913967000,0,-4.08,-708370000,0.75,0,0.00%
MDXG,"Mimedx Group Inc",421952000,18.52,0.05,11970000,1.5,0,0.00%
MED,"Medifast Inc",2599245000,63.58,3.32,27720000,0.28,1.92,0.91%
MEI,"Methode Electronics",1471147000,12.93,3.09,57200000,0.79,0.44,1.10%
MGLN,"Magellan Health",1818668000,12.99,5.74,110210000,0.4,0,0.00%
MGPI,"MGP Ingredients Inc",1242182000,39.72,1.89,41820000,1.1,0.32,0.43%
MHLD,"Maiden Holdings Ltd",336717000,0,-2.24,-169900000,1.19,0.6,15.19%
MHO,"M/I Homes",740534000,7.75,3.31,72080000,1.18,0,0.00%
MINI,"Mobile Mini Inc",1960574000,32.72,1.36,122230000,1.93,1,2.25%
MLI,"Mueller Industries",1872251000,20.6,1.54,85600000,1.44,0.4,1.26%
MMSI,"Merit Medical Sys",3092810000,40.76,1.39,27520000,1.32,0,0.00%
MNRO,"Monro Muffler Brak",2349990000,31.83,2.21,63940000,0.78,0.8,1.14%
MNTA,"Momenta Pharma",2130304000,0,-1.8,-88100000,1.92,0,0.00%
MOG.A,"Moog Inc Cl A",2817389000,18.02,4.31,141280000,1.72,1,1.29%
MOV,"Movado Group Inc",1145760000,21.02,2.36,-15230000,-0.22,0.8,1.61%
MPAA,"Motorcar Parts Amer",487947000,16.84,1.47,16320000,1.64,0,0.00%
MRCY,"Mercury Sys Inc",2446683000,42.07,1.19,40880000,0.5,0,0.00%
MRTN,"Marten Transport L",1243515000,30.54,0.74,90280000,1.31,0.1,0.44%
MSTR,"Microstrategy Cl A",1616352000,37.92,3.68,17640000,0.63,0,0.00%
MTH,"Meritage Corp",1709333000,8.84,4.74,143260000,1.15,0,0.00%
MTRN,"Materion Corp",1262976000,30,2.06,11450000,0.97,0.42,0.68%
MTRX,"Matrix Service Co",547128000,167.92,0.12,-180000,0.94,0,0.00%
MTSC,"M T S Systems Cp",926934000,28.94,1.79,25080000,0.95,1.2,2.32%
MXL,"Maxlinear Inc",1289182000,17.47,1.09,-9190000,0.65,0,0.00%
MYE,"Myers Industries",758560000,30.92,0.71,-9890000,1.6,0.54,2.46%
MYGN,"Myriad Genetics Inc",2969194000,35.31,1.18,21800000,0.49,0,0.00%
MYRG,"MYR Group Inc",576802000,25.59,1.36,21150000,0.52,0,0.00%
NANO,"Nanometrics Inc",996741000,18.97,2.13,30200000,1.79,0,0.00%
NAVG,"Navigators Grp Inc",1941840000,35.82,1.82,40490000,0.55,0.28,0.43%
NBHC,"National Bank Holdings Corp",1250196000,24.42,1.66,14580000,0.79,0.56,1.38%
NBTB,"NBT Bancorp Inc",1756913000,18.06,2.25,82150000,0.89,1,2.46%
NCI,"Navigant Consulting",1068087000,17.08,1.38,74950000,0.81,0,0.00%
NE,"Noble Corp",1436260000,0,-1.69,-516510000,2.19,0,0.00%
NEOG,"Neogen Cp",4415398000,69.38,1.21,63150000,1.33,0,0.00%
NEWM,"New Media Investment Group Inc",953185000,22.24,0.71,-920000,1.08,1.48,9.37%
NFBK,"Northfield Bncrp Del",813616000,20.94,0.79,24770000,0.38,0.4,2.42%
NGVT,"Ingevity Corp",4154960000,30.61,3.22,126500000,1.3,0,0.00%
NLS,"Nautilus Group",447700000,17.56,0.84,26270000,1.35,0,0.00%
NMIH,"Nmi Holdings Cmn A",1439925000,18.66,1.16,22050000,1.12,0,0.00%
NP,"Neenah Paper",1503761000,20.84,4.3,80300000,1.11,1.64,1.83%
NPK,"National Presto Industries",944743000,20.53,6.6,52960000,0.4,0,0.00%
NPO,"Enpro Industries",1570114000,25,3,539800000,1.06,0.96,1.28%
NR,"Newpark Resources",910128000,34.31,0.29,-6150000,1.47,0,0.00%
NSA,"National Storage Affiliates Tru",1641631000,22.37,0.11,2960000,0.5,1.16,3.96%
NSIT,"Insight Enterpr",1915380000,13.76,3.93,90680000,1.3,0,0.00%
NSP,"Insperity Inc",4720192000,39.77,2.83,84400000,0.8,0.8,0.71%
NTGR,"Netgear Inc",2174214000,30.72,2.22,19440000,1.99,0,0.00%
NTRI,"Nutrisystem Inc",1180544000,20.83,1.87,57870000,1.32,1,2.57%
NWBI,"Northwest Bancshares",1890923000,19.31,0.95,94470000,0.71,0.68,3.71%
NWN,"Northwest Natural Gas Company",1857600000,30,2.17,-55620000,0.33,1.89,2.90%
NX,"Quanex Building Products Corp",599526000,21.19,0.8,18680000,0.72,0.16,0.94%
NYMT,"New York Mtge Trust",885812000,7.7,0.82,91980000,1.16,0.8,12.68%
OCLR,"Oclaro Inc",1548911000,19.65,0.46,62450000,0.88,0,0.00%
ODP,"Office Depot",1851863000,9.26,0.35,181000000,2.54,0.1,3.09%
OFG,"Oriental Financial Group",725670000,12.48,1.41,52650000,1.84,0.24,1.36%
OFIX,"Orthofix Intl Nv",1002910000,30.99,1.75,6220000,0.42,0,0.00%
OIS,"Oil States International",1910682000,0,-0.41,-84850000,1.69,0,0.00%
OMCL,"Omnicell Inc",2527025000,79.75,0.81,20610000,0.91,0,0.00%
OMI,"Owens & Minor",1015193000,10.59,1.5,72790000,1.09,1.04,6.55%
ONB,"Old National Bncp",3024148000,17.03,1.16,95730000,0.9,0.52,2.63%
OPB,"Opus Bank",978694000,18.48,1.55,46900000,0.92,0.44,1.54%
ORIT,"Oritani Financial",757575000,14.09,1.16,42890000,0.41,1,6.12%
ORN,"Orion Group Holdings Inc",253365000,115,0.08,400000,1.33,0,0.00%
OSIS,"O S I Systems Inc",1404762000,21.31,3.64,21080000,0.86,0,0.00%
OSPN,"Onespan Inc.",712071000,37.66,0.47,-22400000,1.39,0,0.00%
OSUR,"Orasure Tech Inc",1007470000,65.44,0.25,30950000,1.56,0,0.00%
OXM,"Oxford Industries",1596426000,24.58,3.82,65090000,0.29,1.36,1.45%
PAHC,"Phibro Anl Htlh A",2014484000,29.55,1.67,64620000,0.93,0.4,0.81%
PARR,"Par Petroleum Corp",803359000,11.28,1.55,72620000,-0.01,0,0.00%
PATK,"Patrick Inds Inc",1514728000,14.57,4.21,85720000,0.76,0,0.00%
PDCE,"Pdc Energy Inc",3380802000,55.43,0.93,-127500000,0.64,0,0.00%
PDFS,"Pdf Solutions Inc",308544000,0,-0.14,-1340000,1.21,0,0.00%
PEI,"Pennsylvania Real Estate Investment",759451000,6.63,-0.15,-29340000,1.16,0.84,7.87%
PENN,"Penn Natl Gaming Inc",3124630000,25.82,1.28,473460000,1.51,0,0.00%
PERY,"Perry Ellis Int",437377000,13.34,2.07,56650000,0.42,0,0.00%
PES,"Pioneer Energy Services Corp",246362000,0,-0.57,-75120000,2.9,0,0.00%
PETS,"Petmed Express Inc",796151000,18.94,1.99,37280000,0.63,1.08,2.87%
PFBC,"Preferred Bank La",814878000,15.01,4.15,43390000,1.01,1,1.61%
PFS,"Provident Financial Services",1706099000,16.95,1.5,93950000,0.85,0.84,3.30%
PGNX,"Progenics Pharmaceut",578011000,0,-0.82,-51010000,2.43,0,0.00%
PGTI,"Pgt Inc",1265714000,26.54,0.94,39840000,0.82,0,0.00%
PJC,"Piper Jaffray Companies",1189328000,12.48,6.23,-61940000,1.52,1.5,1.93%
PKE,"Park Electrochemical Corp",429300000,47.36,0.45,20600000,0.91,0.4,1.88%
PLAB,"Photronics Inc",604895000,23.03,0.38,13130000,0.73,0,0.00%
PLAY,"Dave & Buster's Ente",2185035000,20.7,2.65,120950000,0.4,0,0.00%
PLCE,"Children's Place Inc",2243072000,16.81,7.83,84700000,0.4,2,1.52%
PLUS,"Eplus Inc",1369256000,22.69,4.38,55120000,1.29,0,0.00%
PLXS,"Plexus Cp",1967319000,19.58,3.12,112060000,0.73,0,0.00%
PMT,"Pennymac Mortgage Investment Trust",1206810000,14.77,1.34,117750000,0.41,1.88,9.50%
POWI,"Power Integratn",2117520000,30.94,2.33,27610000,0.92,0.64,0.89%
POWL,"Powell Inds Inc",460521000,0,-1.17,-9490000,1.24,1.04,2.61%
PPBI,"Pacific Premier Bncp",2436330000,16.83,2.29,60100000,0.68,0,0.00%
PRA,"Pro-Assurance Corp",2544269000,25.32,1.88,107260000,0.62,1.24,2.61%
PRAA,"Pra Group Inc",1714605000,23.16,1.6,162270000,1.5,0,0.00%
PRFT,"Perficient Inc",946832000,23.82,1.14,18580000,0.66,0,0.00%
PRGS,"Progress Software",1749539000,19.83,1.95,37420000,0.78,0.56,1.45%
PRLB,"Proto Labs Inc",3801770000,58.23,2.35,51780000,1.05,0,0.00%
PRSC,"Providence Svc Cp",856477000,38.28,1.74,53370000,0.7,0,0.00%
PSB,"Business Parks",3578864000,21.09,5.68,155040000,0.47,3.4,2.58%
PUMP,"Propetro Holding Corp",1421015000,13.42,1.24,12610000,1.28,0,0.00%
PVAC,"Penn Va Corp",1211427000,14.08,5.56,32660000,1.32,0,0.00%
QHC,"Quorum Health Corp",122942000,0,-1.69,-114190000,0.96,0,0.00%
QLYS,"Qualys Inc",3346200000,79.4,1.08,40440000,0.91,0,0.00%
QNST,"Quinstreet Inc",660291000,41.09,0.33,15930000,0.98,0,0.00%
QSII,"Quality Systems Inc",1410271000,40.72,0.54,2420000,0.62,0,0.00%
RAVN,"Raven Industries Inc",1412271000,30.08,1.3,41020000,1.54,0.52,1.33%
RCII,"Rent-A-Center Inc",787132000,0,-0.17,6650000,0.62,0,0.00%
RECN,"Resources Connect",509124000,19.51,0.82,18830000,1.1,0.48,3.00%
REGI,"Renewable Energy",903555000,4.32,5.35,-79080000,0.91,0,0.00%
REI,"Ring Energy Inc",715018000,34.31,0.35,1750000,0.32,0,0.00%
REX,"Rex American Resources Corp",482957000,16.1,4.61,39710000,1.26,0,0.00%
RGEN,"Repligen Cp",2174291000,72.82,0.68,28350000,0.72,0,0.00%
RGNX,"Regenxbio Inc",2130845000,33.48,1.97,-73170000,-1.16,0,0.00%
RGR,"Sturm Ruger & Company",1029267000,21.63,2.76,52140000,-0.08,1.36,2.28%
RGS,"Regis Corp",830340000,31.74,0.57,-16140000,1.36,0,0.00%
RH,"Restoration Hardware Holdings",3238011000,32.05,4.71,2180000,1.87,0,0.00%
RLI,"Rli Corp",3446992000,44.38,1.75,105030000,1.28,0.88,1.13%
RMAX,"Re/Max Holdings Inc",865313000,0,1.53,12820000,0.47,0.8,1.64%
RMBS,"Rambus Inc",1249554000,18.23,0.64,-22860000,0.34,0,0.00%
ROCK,"Gibraltar Ind Inc",1451200000,21.9,2.05,62560000,1.9,0,0.00%
ROG,"Rogers Corp",2427112000,24.16,5.44,80460000,1.44,0,0.00%
ROIC,"Retail Opp Invts Cp",2203721000,16.66,0.33,38480000,0.59,0.78,4.04%
RPT,"Ramco-Gershenson Properties Trust",1104467000,9.96,0.67,69060000,0.61,0.88,6.45%
RRD,"Donnelley [R.R.] & Sons Co",366784000,5.46,0.92,-34400000,1.23,0.12,2.39%
RRGB,"Red Robin Gourm",515306000,17.18,2.29,30020000,0.24,0,0.00%
RTEC,"Rudolph Technologies",854920000,18.03,1.5,32910000,1,0,0.00%
RUTH,"Ruth's Hospitality",949546000,24.25,1.27,30140000,0.35,0.44,1.43%
RWT,"Redwood Trust",1360052000,9.57,1.71,140410000,0.66,1.2,7.33%
RYAM,"Rayonier Advanced Materials Inc",1082579000,12.58,1.66,324960000,3.41,0.28,1.34%
SAFT,"Safety Ins Group Inc",1446434000,21.73,4.42,62390000,0.61,3.2,3.33%
SAH,"Sonic Automotive",946026000,11.78,1.85,92980000,1.58,0.24,1.10%
SAIA,"Saia Inc",1999967000,25.73,3,91160000,0.78,0,0.00%
SANM,"Sanmina Corp",2059188000,14.52,2.08,138830000,0.47,0,0.00%
SBCF,"Seacoast Banking Cp",1426118000,20.13,1.5,42870000,0.62,0,0.00%
SBSI,"Southside Bancshares",1260082000,18.46,1.93,54310000,0.75,1.2,3.37%
SCHL,"Scholastic Cp",1442638000,29.48,1.4,-5000000,0.69,0.6,1.45%
SCL,"Stepan Company",1993245000,18.61,4.73,91580000,1.21,0.9,1.02%
SCSC,"Scansource Inc",1088004000,14.06,3.02,69250000,0.97,0,0.00%
SCVL,"Shoe Carnival Inc",552026000,18.03,1.84,18930000,0.75,0.32,0.96%
SEDG,"Solaredge Tech",2138500000,15.85,2.88,84170000,-0.43,0,0.00%
SEM,"Select Medical Holdings Corp",2606065000,18.07,0.74,177180000,1.37,0,0.00%
SENEA,"Seneca Foods Cp A",309245000,0,-0.63,-13810000,1.08,0,0.00%
SFBS,"Servisfirst Bancs",2293754000,20.35,2.14,93090000,1.25,0.44,1.01%
SFLY,"Shutterfly Inc",2476566000,36.42,2.03,30090000,0.99,0,0.00%
SFNC,"Simmons First Natl",2851761000,14.87,2.08,92940000,1.16,0.6,1.94%
SHAK,"Shake Shack Inc",2117375000,84.45,0.69,-320000,1.26,0,0.00%
SHLM,"Schulman A Inc",1298440000,31.37,0.76,33030000,1.33,0.82,1.88%
SHOO,"Steven Maddens Ltd",3346200000,23.71,2.4,117950000,0.43,0.8,1.41%
SIGI,"Selective Ins Group",3744530000,20.84,3.05,168830000,1.28,0.72,1.13%
SJI,"South Jersey Industries",2823540000,18.66,1.78,-3490000,0.56,1.12,3.37%
SKYW,"Skywest Inc",3221148000,14.28,4.28,428910000,1.73,0.4,0.65%
SLCA,"U.S. Silica Holdings Inc",1725480000,10.52,2.22,145210000,2.23,0.25,1.07%
SMCI,"Super Micro Computer",922676000,14.07,0,69320000,0.19,0,0.00%
SMP,"Standard Motor Products",1148416000,20.42,2.48,37980000,1.7,0.84,1.66%
SMTC,"Semtech Corp",3209730000,40.8,1.19,36430000,1.37,0,0.00%
SNBR,"Sleep Number Corporation",1085079000,20.89,1.49,65080000,0.98,0,0.00%
SONC,"Sonic Cp",1266037000,24.17,1.44,63660000,1.48,0.64,1.84%
SPOK,"Spok Holdings Inc",302603000,49.68,0.31,-15310000,0.42,0.5,3.25%
SPPI,"Spectrum Pharma Inc",2451914000,0,-0.94,-91250000,1.92,0,0.00%
SPSC,"Sps Commerce Inc",1659551000,137.17,0.69,-2440000,0.72,0,0.00%
SPTN,"Spartannash Company",723788000,9.94,2,-52850000,1.15,0.72,3.62%
SPXC,"SPX Corp",1494265000,17.94,1.93,89300000,1.55,0,0.00%
SR,"Spire Inc",3878789000,18.69,4.11,161600000,0.03,2.25,2.93%
SRCI,"Src Energy Inc",2284539000,9.57,0.97,142480000,1.65,0,0.00%
SRDX,"Surmodics Inc",958530000,118.47,0.62,3930000,0.61,0,0.00%
SSD,"Simpson Manufacturing Company",3383017000,30.76,2.38,92620000,1.59,0.88,1.20%
SSP,"E.W. Scripps Company",1185142000,161.22,0.01,-13110000,2.09,0.2,1.38%
SSTK,"Shutterstock Inc",1776318000,68.73,0.74,16730000,1.34,0,0.00%
STBA,"S&T Bancorp Inc",1599607000,17.07,2.66,72970000,0.67,1,2.20%
STC,"Stewart Information Services Corp",1071861000,20.76,2.15,48660000,0.74,1.2,2.69%
STMP,"Stamps.Com Inc",4195868000,20.49,11.31,150600000,0.01,0,0.00%
STRA,"Strayer Education",1518368000,36.58,3.53,20610000,0.9,1,0.77%
SUP,"Superior Industries International",566703000,29.8,0.76,-6200000,1.23,0.36,1.59%
SUPN,"Supernus Pharm",2318124000,25.03,1.79,57280000,0.97,0,0.00%
SVU,"Supervalu Inc",1237385000,21.29,1.51,45000000,1.32,0,0.00%
SWM,"Schweitzer-Mauduit International",1247933000,11.79,3.45,34500000,1.24,1.72,4.23%
SXC,"Suncoke Energy Inc",711383000,21.29,0.51,122400000,0.98,0,0.00%
SXI,"Standex International Corp",1402319000,21.78,4.98,46550000,1.52,0.72,0.66%
SYKE,"Sykes Enterprises",1255911000,15.05,1.94,32220000,0.76,0,0.00%
TBI,"Trueblue Inc",1188428000,14.45,1.99,55460000,1.88,0,0.00%
TCMD,"Tactile Systems Technology Inc",1156623000,188.09,0.32,5860000,0.44,0,0.00%
TG,"Tredegar Corp",720223000,17.83,1.22,38250000,1.54,0.44,2.02%
TGI,"Triumph Group",1046010000,7.98,2.63,-425390000,1.78,0.16,0.76%
THRM,"Gentherm Inc",1793832000,25.51,1.87,35230000,1.73,0,0.00%
TILE,"Interface Inc",1374219000,17.48,1.31,53250000,1.17,0.26,1.14%
TISI,"Team Inc",742995000,0,-0.72,-104160000,1.68,0,0.00%
TIVO,"Tivo Corp",1547250000,26.52,0.46,-37960000,-0.36,0.72,5.90%
TLRD,"Tailored Brands Inc",1094604000,9.03,2.39,96700000,1.65,0.72,3.34%
TMP,Tompkinstrustco,1326151000,17.28,5.01,52490000,0.86,1.92,2.22%
TMST,"Timken Steel Corp",604059000,0,-0.73,-43800000,1.89,0,0.00%
TNC,"Tennant Company",1374224000,43.77,1.75,-6200000,0.83,0.84,1.10%
TPRE,"Third Point Reinsurance Ltd Co",1325079000,15.35,0.86,277800000,1.1,0,0.00%
TREX,"Trex Company",4766527000,41.05,1.98,95130000,2.4,0,0.00%
TRHC,"Tabula Rasa Healthcare Inc",1516988000,383.74,0.19,14300000,2.03,0,0.00%
TRST,"Trustco Bank Corp NY",892995000,16.23,0.57,43150000,1,0.26,2.84%
TTEC,"Teletech Hldgs",1179643000,15.35,1.69,7260000,0.9,0.54,2.08%
TTEK,"Tetra Tech Inc",3845435000,27.73,2.53,117870000,0.99,0.48,0.68%
TTI,"Tetra Technologies",620859000,0,-0.03,-39050000,0.69,0,0.00%
TTMI,"TTM Technologies I",1864166000,13.48,1.33,124210000,1.79,0,0.00%
TTS,"Tile Shop Hldgs",421680000,43.06,0.18,10820000,1.86,0.2,2.58%
TVPT,"Travelport Worldwide Ltd",2336147000,36.02,0.5,142460000,0.26,0.3,1.67%
TVTY,"Tivity Health",1306327000,18.56,1.36,63720000,0.46,0,0.00%
TWI,"Titan International",445656000,0,0.04,-60040000,1.62,0.02,0.27%
TYPE,"Monotype Imag. Hold.",917780000,29.79,0.71,11560000,0.94,0.46,2.19%
UBA,"Urstadt Biddle Properties Inc",903564000,16.69,0.55,52930000,0.34,1.08,4.76%
UCBI,"United Comm Banks",2465691000,16.73,1.86,67820000,0.83,0.6,1.93%
UCTT,"Ultra Clean Holdings",547107000,5.58,2.45,75090000,0.76,0,0.00%
UEIC,"Universal Elect In",592616000,14.18,2.97,-10320000,1.11,0,0.00%
UFCS,"United Fire Group I",1283061000,44.74,1.13,51020000,0.48,1.24,2.45%
UFI,"Unifi Inc",605037000,25.12,1.31,31700000,0.64,0,0.00%
UFPI,"Universal Forest Prd",2309893000,17.51,2.12,119510000,1.91,0.36,0.97%
UHT,"Universal Health Realty Income Trust",1007005000,22.65,1.52,45620000,0.33,2.68,3.63%
UIHC,"United Insurance Hld",900933000,20.43,1.03,10150000,1.65,0.24,1.14%
UNF,"Unifirst Corp",3539943000,30.84,6,70200000,0.6,0.45,0.24%
UNT,"Unit Corp",1468003000,35.57,0.74,117850000,2.87,0,0.00%
USCR,"U S Concrete Inc",865389000,22.17,2.33,25510000,0.94,0,0.00%
USPH,"U.S. Physical Therapy",1449833000,50.55,2.26,22260000,1.09,0.92,0.81%
UVE,"Universal Insurance Holdings Inc",1556946000,11.98,3.72,106940000,1.85,0.64,1.44%
UVV,"Universal Corp",1501344000,14.63,4.08,105660000,1.23,3,5.03%
VAC,"Marriot Vacations Worldwide Cor",3275284000,20.26,5.95,226780000,1.38,1.6,1.33%
VECO,"Veeco Instrument",534251000,51.67,0.21,-44790000,0.56,0,0.00%
VG,"Vonage Holdings",3461589000,42.82,0.34,-33930000,-0.06,0,0.00%
VIAV,"Viavi Solutions",2491783000,29.03,0.38,-46000000,0.98,0,0.00%
VICR,"Vicor Cp",2341308000,191.77,0.31,170000,1.04,0,0.00%
VIVO,"Meridian Bioscience",644480000,21.59,0.69,21560000,0.85,0.5,3.36%
VRA,"Vera Bradley",525334000,21.91,0.65,7020000,0.48,0,0.00%
VREX,"Varex Imaging Corp",1149803000,18.47,1.61,51600000,2.3,0,0.00%
VRTS,"Virtus Inv Prts",933175000,12.5,10.46,37010000,1.52,1.8,1.38%
VRTU,"Virtusa Corp",1622020000,50.37,1.06,1250000,1.19,0,0.00%
VRTV,"Veritiv Corp",744158000,19.16,2.5,-13300000,0.43,0,0.00%
VSI,"Vitamin Shoppe Inc",306638000,60.71,0.21,-252150000,0.57,0,0.00%
VSTO,"Vista Outdoor Inc",1045320000,73.96,0.25,-60230000,-0.31,0,0.00%
VVI,"Viad Corp",1241147000,34.13,1.78,57710000,0.7,0.4,0.66%
WABC,"Westamerica Bancorp",1677810000,25.37,2.48,50030000,1.02,1.6,2.54%
WAGE,"Wageworks Inc",2065244000,42.24,0.33,20210000,1.14,0,0.00%
WD,"Walker & Dunlop",1714221000,11.48,4.76,211130000,0.89,1,1.83%
WDFC,"W D 40 Co",2407832000,41.78,4.11,52930000,0.57,2.16,1.26%
WDR,"Waddell & Reed Financial",1652627000,10.07,2.05,141280000,1.9,1,4.84%
WETF,"Wisdomtree Invstmnts",1243010000,29.96,0.27,27200000,2.56,0.12,1.48%
WGO,"Winnebago Industries",1171420000,11.86,3.15,71330000,1.73,0.4,1.07%
WING,"Wingstop Inc",1861279000,77.09,0.82,27300000,0.81,0.28,0.44%
WIRE,"Encore Wire Cp",1066478000,17.77,2.83,67020000,1.87,0.08,0.16%
WLH,"William Lyon Homes",784667000,8.45,2.45,48140000,1.58,0,0.00%
WNC,"Wabash National Corp",1070399000,12.85,1.47,111420000,1.85,0.3,1.59%
WPG,"Washington Prime Group Inc",1460493000,4.99,0.34,197060000,0.64,1,12.77%
WRLD,"World Acceptance Cp",1081628000,14.96,7.87,53690000,2.75,0,0.00%
WSR,"Whitestone REIT",536887000,10.9,0.24,8330000,1.06,1.14,8.50%
WTS,"Watts Water Technologies",2843029000,24.38,3.41,73100000,1.05,0.84,1.01%
WWE,"World Wrestling Entertainment",6266473000,98.14,0.81,32640000,1.04,0.48,0.60%
WWW,"Wolverine World Wide",3640045000,20.34,1.88,300000,0.98,0.32,0.84%
XOXO,"Xoxo Group Inc",774450000,49.86,0.59,5530000,0.86,0,0.00%
XPER,"Xperi Corp",783145000,25,0.29,-56560000,0.6,0.8,4.92%
ZEUS,"Olympic Steel Inc",234953000,8.93,2.35,18960000,1.75,0.08,0.38%
ZUMZ,"Zumiez Inc",751365000,24.7,1.18,26800000,1.01,0,0.00%
"Downloaded from Barchart.com as of 08-21-2018 07:06pm CDT"
